trade_date,event,symbol,amount,cash_after
2021-11-01,sell,SH603709,1093435.5077815533,1106628.762230823
2021-11-01,sell,SZ300478,1383126.2887380123,2489755.050968835
2021-11-01,buy,SH600455,-22023.66215446472,2467731.3888143706
2021-11-01,buy,SH600520,-52588.64097084045,2415142.74784353
2021-11-01,buy,SH603029,-51423.25315979004,2363719.49468374
2021-11-01,buy,SH603813,-19967.12725769043,2343752.36742605
2021-11-01,buy,SZ000702,-15771.965293884277,2327980.4021321656
2021-11-01,buy,SZ002209,-1138022.2530189038,1189958.1491132618
2021-11-01,buy,SZ002417,-20834.339619603157,1169123.8094936586
2021-11-01,buy,SZ002633,-32368.450098252295,1136755.3593954062
2021-11-01,buy,SZ002830,-1136604.7542655277,150.60512987850234
2021-12-01,sell,SH600455,1395622.7056411742,1395773.3107710527
2021-12-01,sell,SH600520,1402046.222861023,2797819.5336320754
2021-12-01,sell,SH600768,14155.614639282227,2811975.1482713576
2021-12-01,sell,SZ002830,1253275.5449604893,4065250.693231847
2021-12-01,buy,SH600561,-1282976.8296938706,2782273.8635379765
2021-12-01,buy,SH603029,-12307.441024780273,2769966.4225131962
2021-12-01,buy,SH603709,-1281843.575848732,1488122.8466644643
2021-12-01,buy,SH603813,-47448.570302152635,1440674.2763623118
2021-12-01,buy,SZ000702,-42062.83250297546,1398611.4438593364
2021-12-01,buy,SZ002209,-60936.12751896381,1337675.3163403727
2021-12-01,buy,SZ002417,-11880.0,1325795.3163403727
2021-12-01,buy,SZ002633,-43871.80093406677,1281923.515406306
2021-12-01,buy,SZ300478,-1281128.0585998534,795.4568064524792
2022-01-04,sell,SH600561,1397405.8509197617,1398201.3077262142
2022-01-04,sell,SH603813,1549916.481243553,2948117.7889697673
2022-01-04,sell,SZ002209,31013.83995087147,2979131.628920639
2022-01-04,sell,SZ002633,23930.895772132873,3003062.524692772
2022-01-04,buy,SH600768,-80330.83526332855,2922731.6894294433
2022-01-04,buy,SH600778,-1378814.3671168517,1543917.3223125916
2022-01-04,buy,SH603029,-22760.04165913582,1521157.2806534558
2022-01-04,buy,SH603389,-1378608.7739556313,142548.50669782446
2022-01-04,buy,SH603709,-22006.34662811279,120542.16006971167
