symbol,net_contribution
SH600556,28416.661035088357
SH600180,28396.828866626427
SH603486,28249.47486921656
SH600582,27576.324600331835
SZ002352,27429.285993728205
SZ000895,27400.206448077806
SZ300383,26415.110250033613
SZ002323,24812.27969809319
SZ002065,24777.72296514531
SZ300286,24721.645426164614
SH603659,24367.581676340662
SZ300253,24014.231095054653
SZ000961,23855.94609366526
SZ300349,23504.011450971215
SZ000905,22259.382309507346
SH600567,21878.33965374308
SH688598,21857.031427211128
SZ000062,21428.333982718294
SH600562,21385.478528618813
SZ002123,20943.611351805157
SZ002158,20559.393999182386
SZ002035,19936.65156591125
SH600489,18518.860998760152
SZ300571,18147.474370263866
SZ002430,17391.081846683926
SZ300156,16848.717293045833
SZ000631,16296.150726493273
SZ000550,16004.918496711005
SZ002635,15944.193818886182
SZ000788,15352.80047153501
SZ002226,15262.213009496627
SH600784,14545.616822495416
SZ000892,14005.283268712636
SH600452,13722.486780623673
SH600263,13413.735516838671
SZ000736,13182.659490497783
SZ002250,13009.359775121382
SZ000688,12902.363433210645
SZ002268,12068.987951218209
SZ002344,11674.399122432107
SZ300251,11330.9702200701
SZ002602,11203.597138895479
SZ300455,10937.181200880892
SZ300265,10683.1346841919
SH600338,10537.64033243584
SZ000858,10284.234342772106
SZ002004,10081.004474515503
SH600873,10015.951163764868
SH600850,9613.825217968144
SZ002697,9431.992941259523
SZ002045,9406.453405270819
SZ002450,9382.020822253136
SZ000338,9221.730333284067
SZ002166,9052.012377930572
SZ300450,8954.586400368717
SH600794,8920.871252795681
SH600016,8687.06934090401
SZ002311,8335.872211680922
SH600048,8186.090792359086
SH600054,7959.480141288834
SZ000703,7741.681082258816
SH601933,7677.741987556161
SZ000861,7053.604861398577
SZ300070,6746.940119845967
SH603337,6719.485471002059
SZ002077,6538.326159433695
SZ000650,6493.291834811505
SH600585,6086.086190533242
SZ002487,5998.460141072748
SZ002462,5843.1907163850265
SH600025,5798.69654941035
SZ300327,4992.841509656049
SZ002699,4714.850219683838
SZ300033,4608.988303985097
SZ300294,4559.113305578125
SH600077,4357.394946761138
SZ002360,4319.0245843819575
SZ000069,3821.121440752526
SH600641,3512.836384742288
SZ000932,3510.2080364880385
SH600810,3149.0312282419764
SH600298,2688.129411280155
SH601155,1974.9199010476004
SH600527,1928.632660199306
SZ002293,1848.242559616585
SH600742,1580.7815208876273
SZ002440,1235.4243079270818
SZ300288,569.3077007692336
SZ300315,403.0649628963472
SH601127,159.8476431380259
SZ300342,64.06077689995766
SZ300008,-47.75345827388753
SZ300603,-55.12537304382295
SZ300506,-272.1578822757724
