symbol,net_contribution
SZ000029,-126356.0885919907
SZ300263,-127859.48873027292
SH600631,-128494.3926122805
SZ300559,-129280.38887568843
SH603606,-131545.75927135954
SH600745,-132096.7226209573
SZ000677,-132267.16841095616
SH600518,-132471.255294419
SH600048,-133624.01806125138
SH600282,-134077.24660969072
SZ002234,-137003.25868385844
SZ002041,-138690.42200786027
SZ000627,-139253.5946624074
SZ300751,-141227.52610959695
SZ300729,-144852.16001247359
SZ000848,-151601.0805839016
SH600622,-152340.4818186888
SH600826,-153170.61273430788
SZ300287,-153284.71192377637
SZ000881,-153634.7005521031
SH600999,-154402.81075404072
SH600139,-154452.67977130733
SZ000915,-155921.67580956104
SZ002631,-156179.05341030832
SZ002104,-157281.14919451997
SZ300428,-159690.86965565
SZ002648,-159974.42467025295
SZ300208,-160017.74609358888
SZ300418,-166030.3958258815
SZ002658,-166657.82863068546
SH600177,-167536.96643428796
SZ300113,-169142.54386922636
SZ002460,-170525.7069850379
SH688399,-170575.0397299449
SZ000567,-171444.42351004493
SH600545,-175241.85794909473
SZ002761,-178223.13763661112
SZ002285,-179490.41252820287
SH600876,-179564.92424071766
SZ002717,-181112.0369939733
SZ300531,-182501.03354506718
SH600252,-183119.1460010871
SH600633,-185115.62630840007
SZ000065,-186420.50598877145
SH600030,-190233.8946598929
