symbol,net_contribution
SH600499,-35697.59148184006
SZ002867,-36097.58559822745
SZ300115,-37374.61442298675
SZ000028,-37918.48961078585
SH600887,-38152.00766822067
SH600532,-38375.509108603466
SZ300107,-39055.053867338924
SZ001979,-39400.11327392561
SH600988,-39484.9554431783
SZ300401,-39536.972488867585
SH600815,-39685.72270288278
SH600489,-39868.495264081634
SH601009,-40256.81304831675
SZ000550,-40352.77357902116
SZ300080,-41718.48783568945
SH600970,-42114.095280007634
SZ000590,-42602.6355150062
SZ000680,-42842.65273175656
SH600339,-42931.39531642775
SZ002646,-43028.75746968301
SZ000703,-43482.14187660004
SH600199,-43554.456212523044
SZ300590,-43699.939757669694
SZ000905,-45313.65402422694
SH600426,-45423.04614350945
SZ002170,-45842.849916893
SH600161,-45980.008271523926
SZ002002,-46275.69870812236
SH600123,-47075.09216721862
SH600978,-47559.0217183659
SZ000602,-48323.572442328674
SH600629,-48479.53735086718
SH603416,-48772.155158292735
SH600837,-48847.25009118579
SZ000961,-48885.094929795654
SH600983,-49682.284245553834
SZ002049,-49691.43265192653
SZ000988,-50528.39795678115
SZ002037,-51621.89251309971
SZ300294,-53045.21252150461
SH600612,-53191.547738700465
SZ000581,-53482.637552222644
SH600546,-53851.02753529948
SZ000552,-55118.12178734876
SH601002,-55256.73979373841
SH600742,-55531.66133301164
SH603899,-55734.31197839498
SH600715,-56022.85468475707
SZ300232,-56870.06802393054
SZ000813,-57018.491563988326
SH603486,-57854.60716027161
SZ300265,-57895.27395626297
SZ300426,-58206.321343084914
SZ300176,-58895.42667587451
SZ002217,-59502.626409558114
SZ002126,-59506.92103301763
SH600835,-59932.35056186089
SH600025,-59978.32678284589
SH600366,-60335.95319506485
SH601101,-60834.25665244658
SH600850,-62147.531008736114
SH600958,-62340.903799388034
SZ002701,-62472.73502105649
SZ002410,-62519.56392231246
SZ300319,-63054.578557251894
SH600458,-63188.63458701252
SH600675,-63528.12651224609
SH603218,-64230.363626914565
SZ000791,-64483.2657493733
SH600585,-64696.58950237534
SZ000586,-65092.4196769619
SH600403,-67027.94660709926
SZ300684,-69028.14294343334
SZ300487,-69248.63095018966
SZ300133,-70135.418032457
SZ000922,-70423.08077954582
SZ002749,-72104.41901495651
SH600666,-72499.56595587492
SZ000055,-74133.12904357933
SH600067,-74273.6197354719
SZ000908,-75300.84417572437
SZ000876,-75324.51181398379
SH603306,-75484.7016858604
SZ002063,-75811.7081776472
SZ002769,-76929.5015023523
SZ002859,-77010.47617321135
SZ002161,-77682.0419769453
SZ000024,-78320.4399630595
SH600705,-78987.27799157973
SH600567,-79556.38635546039
SH603023,-79935.671385844
SH600894,-80477.74092343188
SH600211,-80545.82563219476
SZ300525,-80983.25721124583
SZ300146,-81343.76276450051
SH603877,-81347.2461533912
SH600569,-81486.52330281585
SH600781,-82103.98971521319
SH600201,-83130.60920555476
SZ000789,-84696.89009588805
SZ002204,-85306.92675052304
SZ002343,-85350.60868871782
SZ300575,-85531.71230706084
SZ000049,-85750.04078606295
SZ000596,-86543.30485487578
SZ002139,-86942.4495131115
SH603387,-87480.01971602463
SZ000528,-87583.5344768439
SZ300630,-88374.15533539589
SZ002019,-88702.86106057477
SH603129,-89465.11440543621
SZ002006,-89502.914317975
SH600651,-89563.55759249872
SZ002626,-90018.40930741245
SZ300144,-90393.15787975286
SZ002517,-91234.19284700783
SZ300188,-91598.45215128898
SZ300413,-91854.72964436375
SZ002219,-92666.95231441787
SH600318,-93461.67002302234
SZ000039,-94277.4261017302
SZ002198,-94496.39626800432
SH603595,-96437.90847366373
SH600348,-96790.40249962802
SZ300376,-97127.917478721
SZ002130,-97921.54356893612
SZ300423,-97952.55867470417
SZ300230,-99151.77561861079
SZ300142,-100273.98583269387
SZ000686,-101328.29253193713
SH600216,-101573.97053377802
SZ300293,-102961.12356842955
SZ300502,-104662.13038389641
SZ002082,-108679.38752433308
SZ002035,-109004.64496470394
SH600810,-109784.77313064435
SZ000578,-110214.90379081154
SZ000034,-112301.26911975036
SZ300598,-115312.08678085776
SH600516,-116464.66927025211
SZ002189,-118991.65200448444
SZ300228,-121272.33242516295
SZ002310,-121820.21187802812
SH603360,-122261.43124981422
SZ000655,-122693.44243346286
