symbol,net_contribution
SH601009,-36073.117485947325
SZ300032,-36371.67160389776
SZ002867,-36629.513514516526
SH600532,-39758.93285207474
SZ000028,-39917.56906011532
SH600988,-41250.289546103915
SH600815,-41272.57666939002
SH600887,-41329.68700153206
SZ000550,-41905.14675693237
SH600970,-41925.569251540874
SZ002007,-42242.928296061116
SZ002223,-42963.333265668305
SH600199,-42972.49946148624
SH600978,-43562.33051707322
SH603505,-43770.39066173171
SZ000680,-44350.88129858149
SH600339,-44452.45747414976
SH600489,-44950.891695762344
SZ000602,-46532.315802578116
SH600499,-46663.04200058227
SZ000590,-46756.46083095466
SZ300107,-46978.971357810544
SH600426,-47148.760739222285
SZ000905,-47337.102104944235
SZ002646,-48081.3808788489
SZ002002,-48770.840039053524
SZ002170,-50212.773823519645
SH600161,-50514.377585575625
SZ000703,-51130.11590865243
SZ300080,-52548.67252943979
SH600629,-53338.52296093886
SH600546,-53946.3226761368
SH600983,-54085.484698833374
SH600612,-54342.750758934824
SZ300630,-54502.74489198241
SH600585,-54605.22812512377
SH603899,-54725.93072478962
SZ300355,-55057.7443879795
SZ000961,-55228.77347788791
SZ002037,-55381.06446573022
SH601002,-55390.07372403465
SH600123,-55965.29591499519
SZ300176,-56855.42422959558
SZ000813,-57256.664244852494
SZ000581,-57433.19685423211
SZ002217,-58206.419403404696
SH603416,-58643.85385745065
SZ002701,-59014.33898928913
SZ002410,-59244.86351587967
SZ300482,-59355.28473900608
SZ000791,-59860.05147611303
SH600715,-60373.9009496551
SZ300426,-61096.39107548224
SH600835,-61389.31719427067
SZ001979,-62267.6819743691
SH601101,-62501.10082989989
SZ300265,-62886.50773196574
SH600742,-62927.34877533093
SZ000552,-64619.34459677583
SZ002126,-65708.54132021248
SH600458,-65967.12812274555
SH603218,-66708.07596904365
SH600850,-67158.40922602476
SH600403,-67708.97578479559
SH600958,-68550.0176435709
SZ000596,-70498.69567418599
SZ000049,-72936.9591762973
SZ300294,-73395.88687752129
SH600705,-74114.47094506887
SH600025,-75767.27887011901
SZ002063,-76468.18150777195
SH600067,-77013.96254700172
SZ000922,-77572.50638603349
SH600675,-79425.01501114224
SZ002749,-79617.8249316503
SH600567,-79737.81502048403
SH600894,-80774.63865154132
SZ002769,-81021.46976567211
SH603486,-81135.55894133891
SH600201,-81152.55285163567
SZ000024,-81646.52796634706
SZ000908,-81977.31982229446
SH603306,-82269.30734750093
SH600569,-82476.78592114965
SH600781,-82980.1702006876
SH603877,-82999.13583194511
SH600211,-83292.36892818706
SZ000055,-83797.04506174126
SZ002204,-84626.04422851146
SH600666,-85932.80405282893
SZ300146,-86162.51315438445
SZ002343,-86206.89596017823
SZ300487,-86315.03676957451
SZ000789,-86353.51606129005
SZ002219,-86471.64998986432
SZ300133,-88791.6483554531
SZ002139,-90588.56777708814
SZ002019,-91088.27099389222
SZ300428,-92325.06607162388
SZ000686,-92542.54380851786
SZ000528,-92698.68442019366
SZ002198,-93559.4233168218
SZ002626,-95138.9318187777
SZ300575,-95472.91065648699
SZ000876,-95487.48718856717
SH603387,-95876.90668860055
SZ300525,-96001.75872616074
SZ000039,-99535.47282294487
SH600651,-99628.17968582094
SH600348,-101220.3421901532
SZ002035,-101970.25948175939
SZ002006,-102122.02856777201
SH600318,-104066.75805503468
SZ300376,-104500.74514739326
SZ000578,-104686.47130601795
SZ300144,-105019.98488256882
