date,equity,cash,market_value,positions,gross_traded,benchmark_value,candidate_count,selected_count,target_exposure,daily_return,drawdown
2019-02-14,1030248.2886606022,503780.95770619955,526467.3309544027,16,0.0,1.1300350427627563,16,16,0.5,-0.0008920605169309148,-0.0008920605169309148
2019-02-15,1024121.6388966604,503780.95770619955,520340.6811904609,16,0.0,1.108963131904602,16,16,0.5,-0.005946770144027003,-0.006833525782109162
2019-02-18,1041624.9857347487,503780.95770619955,537844.028028549,16,0.0,1.144516944885254,16,16,0.5,0.017091081931386087,0.0
2019-02-19,1033978.7063252381,503780.95770619955,530197.7486190386,16,0.0,1.142480731010437,16,16,0.5,-0.007340721962537211,-0.007340721962537211
2019-02-20,1035595.014547521,503780.95770619955,531814.0568413214,16,0.0,1.1465729475021362,16,16,0.5,0.0015631929481674245,-0.005789003979176033
2019-02-21,1039333.1590278468,503780.95770619955,535552.2013216473,16,0.0,1.1435105800628662,16,16,0.5,0.0036096586289178223,-0.002200241678424475
2019-02-22,1049799.827683522,503780.95770619955,546018.8699773223,16,0.0,1.1692225933074951,16,16,0.5,0.010070561652690158,0.0
2019-02-25,1074488.58182677,503780.95770619955,570707.6241205705,16,0.0,1.238762378692627,16,16,0.5,0.02351758258307779,0.0
2019-02-26,1068018.1796350856,503780.95770619955,564237.221928886,16,0.0,1.223885178565979,16,16,0.5,-0.006021843601803356,-0.006021843601803356
2019-02-27,1062402.6449815799,503780.95770619955,558621.6872753802,16,0.0,1.2217925786972046,16,16,0.5,-0.00525790174791263,-0.01124808308771641
2019-02-28,1062117.1763791498,503780.95770619955,558336.2186729503,16,0.0,1.2187966108322144,16,16,0.5,-0.00026870095229758473,-0.011513761669376898
2019-03-01,1069922.0602275936,76625.89018514502,993296.1700424486,20,1099890.005227089,1.2454818487167358,51,20,0.95,0.0073484207034966165,-0.004249948930506675
2019-03-04,1095041.0613424124,76625.89018514502,1018415.1711572673,20,0.0,1.2602261304855347,51,20,0.95,0.023477412092498984,0.0
2019-03-05,1104382.4183204924,76625.89018514502,1027756.5281353473,20,0.0,1.2675036191940308,51,20,0.95,0.008530599726213284,0.0
2019-03-06,1105894.1886892435,76625.89018514502,1029268.2985040986,20,0.0,1.2781591415405273,51,20,0.95,0.0013688830460105716,0.0
2019-03-07,1093362.6786136646,76625.89018514502,1016736.7884285196,20,0.0,1.2651253938674927,51,20,0.95,-0.011331563366321573,-0.011331563366321573
2019-03-08,1070138.7556788062,76625.89018514502,993512.8654936613,20,0.0,1.2148804664611816,51,20,0.95,-0.02124082282038864,-0.03233169445696815
2019-03-11,1110412.1581413657,76625.89018514502,1033786.2679562207,20,0.0,1.2389185428619385,51,20,0.95,0.03763381360486617,0.0
2019-03-12,1128498.994861387,76625.89018514502,1051873.104676242,20,0.0,1.2473552227020264,51,20,0.95,0.01628839939063287,0.0
2019-03-13,1120324.9302213604,76625.89018514502,1043699.0400362154,20,0.0,1.2370052337646484,51,20,0.95,-0.00724330697435005,-0.00724330697435005
2019-03-14,1119017.3846186139,76625.89018514502,1042391.4944334689,20,0.0,1.228468894958496,51,20,0.95,-0.0011671128326030678,-0.008401966050432974
2019-03-15,1133380.5216027105,76625.89018514502,1056754.6314175655,20,0.0,1.2439206838607788,51,20,0.95,0.012835490477202782,0.0
2019-03-18,1165012.5490526082,76625.89018514502,1088386.6588674632,20,0.0,1.2793748378753662,51,20,0.95,0.02790945039814785,0.0
2019-03-19,1161216.6004838208,76625.89018514502,1084590.7102986758,20,0.0,1.273465871810913,51,20,0.95,-0.0032582898543661587,-0.0032582898543661587
2019-03-20,1160085.4586623488,76625.89018514502,1083459.5684772038,20,0.0,1.273957371711731,51,20,0.95,-0.0009741006294611276,-0.004229216581629225
2019-03-21,1165234.2928372184,76625.89018514502,1088608.4026520734,20,0.0,1.2744389772415161,51,20,0.95,0.0044383231738862605,0.0
2019-03-22,1169683.8680606135,76625.89018514502,1093057.9778754686,20,0.0,1.2734127044677734,51,20,0.95,0.003818609914544302,0.0
2019-03-25,1141742.3986339057,76625.89018514502,1065116.5084487607,20,0.0,1.2431966066360474,51,20,0.95,-0.02388805231026736,-0.02388805231026736
2019-03-26,1124189.4353299763,76625.89018514502,1047563.5451448313,20,0.0,1.2291165590286255,51,20,0.95,-0.015373838551438146,-0.03889463980217922
2019-03-27,1143189.0530775078,76625.89018514502,1066563.1628923628,20,0.0,1.2433825731277466,51,20,0.95,0.01690072611468252,-0.022651261342122586
2019-03-28,1137616.8094996626,76625.89018514502,1060990.9193145176,20,0.0,1.2384036779403687,51,20,0.95,-0.0048742975300930524,-0.027415149885002266
2019-03-29,1175012.7590304506,76625.89018514502,1098386.8688453056,20,0.0,1.2862138748168945,51,20,0.95,0.032872184393297754,0.0
2019-04-01,1216824.3719730827,81257.48740740531,1135566.8845656773,20,1340928.0002045576,1.3199574947357178,56,20,0.95,0.03558396504318173,0.0
2019-04-02,1208908.0627558837,81257.48740740531,1127650.5753484783,20,0.0,1.3190804719924927,56,20,0.95,-0.006505712245361006,-0.006505712245361006
2019-04-03,1234637.4530934377,81257.48740740531,1153379.9656860323,20,0.0,1.33597731590271,56,20,0.95,0.02128316546992015,0.0
2019-04-04,1238692.946505875,81257.48740740531,1157435.4590984697,20,0.0,1.349286675453186,56,20,0.95,0.0032847646102718286,0.0
2019-04-08,1234397.800454802,81257.48740740531,1153140.3130473967,20,0.0,1.347625970840454,56,20,0.95,-0.003467482448486381,-0.003467482448486381
2019-04-09,1234099.1957591237,81257.48740740531,1152841.7083517183,20,0.0,1.3536710739135742,56,20,0.95,-0.00024190313330796354,-0.0037085467869253375
2019-04-10,1229250.32593782,81257.48740740531,1147992.8385304145,20,0.0,1.357132077217102,56,20,0.95,-0.00392907623468719,-0.0076230518585668205
2019-04-11,1193455.5226808053,81257.48740740531,1112198.0352734,20,0.0,1.327812910079956,56,20,0.95,-0.02911921396458128,-0.03652028854501532
2019-04-12,1193983.3726044071,81257.48740740531,1112725.8851970017,20,0.0,1.3248368501663208,56,20,0.95,0.0004422870509797061,-0.036094153944757235
2019-04-15,1173821.1836128305,81257.48740740531,1092563.696205425,20,0.0,1.3204855918884277,56,20,0.95,-0.016886490594586245,-0.052371140948235695
2019-04-16,1209521.8512023147,81257.48740740531,1128264.3637949093,20,0.0,1.357112169265747,56,20,0.95,0.030414059728930187,-0.02354990022817738
2019-04-17,1200215.7192909708,81257.48740740531,1118958.2318835654,20,0.0,1.3575937747955322,56,20,0.95,-0.007694058525766323,-0.03106276444331213
2019-04-18,1196602.0225009806,81257.48740740531,1115344.5350935753,20,0.0,1.3525583744049072,56,20,0.95,-0.003010872738881454,-0.033980111151536985
2019-04-19,1198506.2672282732,81257.48740740531,1117248.7798208678,20,0.0,1.3686778545379639,56,20,0.95,0.0015913768249469218,-0.032442809487985835
2019-04-22,1178245.2656001374,81257.48740740531,1096987.778192732,20,0.0,1.3371232748031616,56,20,0.95,-0.016905211246823426,-0.048799568186974396
2019-04-23,1171925.6100216138,81257.48740740531,1090668.1226142084,20,0.0,1.3349308967590332,56,20,0.95,-0.005363616356484746,-0.05390144238134209
2019-04-24,1173799.1109104387,81257.48740740531,1092541.6235030333,20,0.0,1.338611125946045,56,20,0.95,0.001598651717142907,-0.052388960297618525
2019-04-25,1145071.4421604369,81257.48740740531,1063813.9547530315,20,0.0,1.309291958808899,56,20,0.95,-0.024474093124606022,-0.07558088112919936
2019-04-26,1137888.9912129233,81257.48740740531,1056631.503805518,20,0.0,1.2918373346328735,56,20,0.95,-0.006272491552109849,-0.08137929224292528
2019-04-29,1131025.19822118,81257.48740740531,1049767.7108137745,20,0.0,1.2955108880996704,56,20,0.95,-0.006032040950169515,-0.08692044996978965
2019-04-30,1126787.7737900193,81257.48740740531,1045530.286382614,20,0.0,1.2997890710830688,56,20,0.95,-0.003746534062923579,-0.09034133360613672
2019-05-06,1044601.9264744744,97923.21040022542,946678.7160742489,20,1306275.0666520083,1.2238619327545166,49,20,0.95,-0.07293817809107728,-0.15669017941766428
2019-05-07,1068722.0086466533,97923.21040022542,970798.7982464279,20,0.0,1.2358360290527344,49,20,0.95,0.023090214138876908,-0.13721797507500033
2019-05-08,1058248.5148552707,97923.21040022542,960325.3044550454,20,0.0,1.218162178993225,49,20,0.95,-0.009800016942334122,-0.1456732535368066
2019-05-09,1055063.3588514181,97923.21040022542,957140.1484511927,20,0.0,1.195655345916748,49,20,0.95,-0.0030098374428507713,-0.14824463816674038
2019-05-10,1102470.585829467,97923.21040022542,1004547.3754292416,20,0.0,1.2390844821929932,49,20,0.95,0.044933061678549935,-0.1099726619584509
