execution_date,reported_holding_count,symbol,total_value
2021-05-06,20,SH600035,17976309.196776
2021-05-06,20,SH600075,17976309.196776
2021-05-06,20,SH600089,17976309.196776
2021-05-06,20,SH600512,17976309.196776
2021-05-06,20,SH600618,17976309.196776
2021-05-06,20,SH600694,17976309.196776
2021-05-06,20,SH600750,17976309.196776
2021-05-06,20,SH601000,17976309.196776
2021-05-06,20,SH601126,17976309.196776
2021-05-06,20,SH601678,17976309.196776
2021-05-06,20,SH603685,17976309.196776
2021-05-06,20,SH603900,17976309.196776
2021-06-01,20,SZ002128,18723380.950376
2021-06-01,20,SZ002382,18723380.950376
2021-06-01,20,SZ002406,18723380.950376
2021-06-01,20,SZ002531,18723380.950376
2021-06-01,20,SZ002567,18723380.950376
2021-06-01,20,SZ002664,18723380.950376
2021-06-01,20,SZ002753,18723380.950376
2021-06-01,20,SZ300677,18723380.950376
2021-06-01,20,SH600033,18723380.950376
2021-06-01,20,SH600035,18723380.950376
2021-06-01,20,SH600075,18723380.950376
2021-06-01,20,SH600089,18723380.950376
2021-06-01,20,SH600483,18723380.950376
2021-06-01,20,SH600512,18723380.950376
2021-06-01,20,SH600566,18723380.950376
2021-06-01,20,SH600694,18723380.950376
2021-06-01,20,SH601000,18723380.950376
2021-06-01,20,SH601515,18723380.950376
2021-06-01,20,SH601678,18723380.950376
2021-06-01,20,SH603685,18723380.950376
2021-07-01,20,SZ002128,18673177.490476
2021-07-01,20,SZ002382,18673177.490476
2021-07-01,20,SZ002406,18673177.490476
2021-07-01,20,SZ002531,18673177.490476
2021-07-01,20,SZ002567,18673177.490476
2021-07-01,20,SZ002753,18673177.490476
2021-07-01,20,SZ002763,18673177.490476
2021-07-01,20,SZ300443,18673177.490476
2021-07-01,20,SZ300677,18673177.490476
2021-07-01,20,SH600033,18673177.490476
2021-07-01,20,SH600075,18673177.490476
2021-07-01,20,SH600089,18673177.490476
2021-07-01,20,SH600368,18673177.490476
2021-07-01,20,SH600512,18673177.490476
2021-07-01,20,SH600566,18673177.490476
2021-07-01,20,SH600618,18673177.490476
2021-07-01,20,SH600694,18673177.490476
2021-07-01,20,SH601000,18673177.490476
2021-07-01,20,SH603685,18673177.490476
2021-07-01,20,SH603900,18673177.490476
2021-08-02,20,SZ002022,19731962.562876
2021-08-02,20,SZ002035,19731962.562876
2021-08-02,20,SZ002128,19731962.562876
2021-08-02,20,SZ002382,19731962.562876
2021-08-02,20,SZ002406,19731962.562876
2021-08-02,20,SZ002606,19731962.562876
2021-08-02,20,SZ002753,19731962.562876
2021-08-02,20,SZ002763,19731962.562876
2021-08-02,20,SZ300677,19731962.562876
2021-08-02,20,SH600012,19731962.562876
2021-08-02,20,SH600035,19731962.562876
2021-08-02,20,SH600075,19731962.562876
2021-08-02,20,SH600089,19731962.562876
2021-08-02,20,SH600512,19731962.562876
2021-08-02,20,SH600694,19731962.562876
2021-08-02,20,SH600707,19731962.562876
2021-08-02,20,SH601006,19731962.562876
2021-08-02,20,SH601678,19731962.562876
2021-08-02,20,SH603089,19731962.562876
2021-08-02,20,SH603900,19731962.562876
2021-09-01,20,SZ000581,22236316.072476
2021-09-01,20,SZ000612,22236316.072476
2021-09-01,20,SZ000690,22236316.072476
2021-09-01,20,SZ000910,22236316.072476
2021-09-01,20,SZ000923,22236316.072476
2021-09-01,20,SZ002233,22236316.072476
