execution_date,observation_date,universe_count,reported_candidate_count,symbol,rank,selected
2019-01-02,2018-12-28,3453,1883,SZ000636,1,True
2019-01-02,2018-12-28,3453,1883,SH600097,2,True
2019-01-02,2018-12-28,3453,1883,SH600230,3,True
2019-01-02,2018-12-28,3453,1883,SZ300159,4,True
2019-01-02,2018-12-28,3453,1883,SH600596,5,True
2019-01-02,2018-12-28,3453,1883,SH600382,6,True
2019-01-02,2018-12-28,3453,1883,SZ300061,7,True
2019-01-02,2018-12-28,3453,1883,SZ000910,8,True
2019-01-02,2018-12-28,3453,1883,SZ000791,9,True
2019-01-02,2018-12-28,3453,1883,SH603980,10,True
2019-01-02,2018-12-28,3453,1883,SH601126,11,True
2019-01-02,2018-12-28,3453,1883,SZ002884,12,True
2019-01-02,2018-12-28,3453,1883,SZ002530,13,True
2019-01-02,2018-12-28,3453,1883,SH600383,14,True
2019-01-02,2018-12-28,3453,1883,SZ002396,15,True
2019-01-02,2018-12-28,3453,1883,SZ002541,16,True
2019-01-02,2018-12-28,3453,1883,SH603669,17,True
2019-01-02,2018-12-28,3453,1883,SH600668,18,True
2019-01-02,2018-12-28,3453,1883,SZ300145,19,True
2019-01-02,2018-12-28,3453,1883,SH600720,20,True
2019-02-01,2019-01-31,3474,1899,SH600097,1,True
2019-02-01,2019-01-31,3474,1899,SZ000636,2,True
2019-02-01,2019-01-31,3474,1899,SH600230,3,True
2019-02-01,2019-01-31,3474,1899,SZ300159,4,True
2019-02-01,2019-01-31,3474,1899,SH600596,5,True
2019-02-01,2019-01-31,3474,1899,SZ000791,6,True
2019-02-01,2019-01-31,3474,1899,SH600382,7,True
2019-02-01,2019-01-31,3474,1899,SZ002530,8,True
2019-02-01,2019-01-31,3474,1899,SZ000910,9,True
2019-02-01,2019-01-31,3474,1899,SH603980,10,True
2019-02-01,2019-01-31,3474,1899,SH600668,11,True
2019-02-01,2019-01-31,3474,1899,SZ300145,12,True
2019-02-01,2019-01-31,3474,1899,SZ002884,13,True
2019-02-01,2019-01-31,3474,1899,SZ002517,14,True
2019-02-01,2019-01-31,3474,1899,SH603669,15,True
2019-02-01,2019-01-31,3474,1899,SZ001914,16,True
2019-02-01,2019-01-31,3474,1899,SZ300061,17,True
2019-02-01,2019-01-31,3474,1899,SH600720,18,True
2019-02-01,2019-01-31,3474,1899,SZ002359,19,True
2019-02-01,2019-01-31,3474,1899,SZ002541,20,True
2019-03-01,2019-02-28,3487,1813,SH600097,1,True
2019-03-01,2019-02-28,3487,1813,SZ000636,2,True
2019-03-01,2019-02-28,3487,1813,SH600230,3,True
2019-03-01,2019-02-28,3487,1813,SH600596,4,True
2019-03-01,2019-02-28,3487,1813,SZ300159,5,True
2019-03-01,2019-02-28,3487,1813,SZ000791,6,True
2019-03-01,2019-02-28,3487,1813,SH600382,7,True
2019-03-01,2019-02-28,3487,1813,SH603980,8,True
2019-03-01,2019-02-28,3487,1813,SZ002884,9,True
2019-03-01,2019-02-28,3487,1813,SZ000910,10,True
2019-03-01,2019-02-28,3487,1813,SZ002541,11,True
2019-03-01,2019-02-28,3487,1813,SH600668,12,True
2019-03-01,2019-02-28,3487,1813,SH600383,13,True
2019-03-01,2019-02-28,3487,1813,SZ002406,14,True
2019-03-01,2019-02-28,3487,1813,SH601126,15,True
2019-03-01,2019-02-28,3487,1813,SZ002396,16,True
2019-03-01,2019-02-28,3487,1813,SH600720,17,True
2019-03-01,2019-02-28,3487,1813,SZ002530,18,True
2019-03-01,2019-02-28,3487,1813,SZ001914,19,True
2019-03-01,2019-02-28,3487,1813,SH603858,20,True
2019-04-01,2019-03-29,3495,1793,SH600097,1,True
2019-04-01,2019-03-29,3495,1793,SH600823,2,True
2019-04-01,2019-03-29,3495,1793,SH600596,3,True
2019-04-01,2019-03-29,3495,1793,SH600971,4,True
2019-04-01,2019-03-29,3495,1793,SZ000910,5,True
2019-04-01,2019-03-29,3495,1793,SH601006,6,True
2019-04-01,2019-03-29,3495,1793,SH603980,7,True
2019-04-01,2019-03-29,3495,1793,SZ300230,8,True
2019-04-01,2019-03-29,3495,1793,SZ000919,9,True
2019-04-01,2019-03-29,3495,1793,SH600668,10,True
2019-04-01,2019-03-29,3495,1793,SZ300061,11,True
2019-04-01,2019-03-29,3495,1793,SH600782,12,True
2019-04-01,2019-03-29,3495,1793,SZ002406,13,True
2019-04-01,2019-03-29,3495,1793,SZ000402,14,True
2019-04-01,2019-03-29,3495,1793,SH603858,15,True
2019-04-01,2019-03-29,3495,1793,SH600051,16,True
2019-04-01,2019-03-29,3495,1793,SH600884,17,True
2019-04-01,2019-03-29,3495,1793,SZ002541,18,True
2019-04-01,2019-03-29,3495,1793,SZ002150,19,True
2019-04-01,2019-03-29,3495,1793,SH600801,20,True
2019-05-06,2019-04-30,3506,1306,SZ002195,1,True
2019-05-06,2019-04-30,3506,1306,SH600261,2,True
2019-05-06,2019-04-30,3506,1306,SZ000919,3,True
2019-05-06,2019-04-30,3506,1306,SH600269,4,True
2019-05-06,2019-04-30,3506,1306,SH600382,5,True
2019-05-06,2019-04-30,3506,1306,SZ000581,6,True
2019-05-06,2019-04-30,3506,1306,SZ000636,7,True
2019-05-06,2019-04-30,3506,1306,SH600173,8,True
2019-05-06,2019-04-30,3506,1306,SH601006,9,True
2019-05-06,2019-04-30,3506,1306,SZ000999,10,True
2019-05-06,2019-04-30,3506,1306,SH600677,11,True
2019-05-06,2019-04-30,3506,1306,SH600694,12,True
2019-05-06,2019-04-30,3506,1306,SZ002406,13,True
2019-05-06,2019-04-30,3506,1306,SH600587,14,True
2019-05-06,2019-04-30,3506,1306,SZ002884,15,True
2019-05-06,2019-04-30,3506,1306,SZ002635,16,True
2019-05-06,2019-04-30,3506,1306,SH600603,17,True
2019-05-06,2019-04-30,3506,1306,SH603585,18,True
2019-05-06,2019-04-30,3506,1306,SH600426,19,True
2019-05-06,2019-04-30,3506,1306,SH600328,20,True
2019-06-03,2019-05-31,3513,1311,SZ002195,1,True
2019-06-03,2019-05-31,3513,1311,SH600261,2,True
2019-06-03,2019-05-31,3513,1311,SZ000919,3,True
2019-06-03,2019-05-31,3513,1311,SZ000636,4,True
2019-06-03,2019-05-31,3513,1311,SH600269,5,True
2019-06-03,2019-05-31,3513,1311,SH600382,6,True
2019-06-03,2019-05-31,3513,1311,SZ002884,7,True
2019-06-03,2019-05-31,3513,1311,SZ000999,8,True
2019-06-03,2019-05-31,3513,1311,SZ000581,9,True
2019-06-03,2019-05-31,3513,1311,SH600173,10,True
2019-06-03,2019-05-31,3513,1311,SZ002635,11,True
2019-06-03,2019-05-31,3513,1311,SH600677,12,True
2019-06-03,2019-05-31,3513,1311,SH601006,13,True
2019-06-03,2019-05-31,3513,1311,SZ002406,14,True
2019-06-03,2019-05-31,3513,1311,SZ000789,15,True
2019-06-03,2019-05-31,3513,1311,SH600516,16,True
2019-06-03,2019-05-31,3513,1311,SH600694,17,True
2019-06-03,2019-05-31,3513,1311,SH601222,18,True
2019-06-03,2019-05-31,3513,1311,SH600062,19,True
2019-06-03,2019-05-31,3513,1311,SH600603,20,True
2019-07-01,2019-06-28,3520,1315,SZ002195,1,True
2019-07-01,2019-06-28,3520,1315,SH600261,2,True
2019-07-01,2019-06-28,3520,1315,SZ000919,3,True
2019-07-01,2019-06-28,3520,1315,SZ000636,4,True
2019-07-01,2019-06-28,3520,1315,SH600269,5,True
2019-07-01,2019-06-28,3520,1315,SH600382,6,True
2019-07-01,2019-06-28,3520,1315,SH601006,7,True
2019-07-01,2019-06-28,3520,1315,SZ000581,8,True
2019-07-01,2019-06-28,3520,1315,SZ002884,9,True
2019-07-01,2019-06-28,3520,1315,SH600173,10,True
2019-07-01,2019-06-28,3520,1315,SH600694,11,True
2019-07-01,2019-06-28,3520,1315,SH600677,12,True
2019-07-01,2019-06-28,3520,1315,SZ002635,13,True
2019-07-01,2019-06-28,3520,1315,SZ002406,14,True
2019-07-01,2019-06-28,3520,1315,SH600516,15,True
2019-07-01,2019-06-28,3520,1315,SH603980,16,True
2019-07-01,2019-06-28,3520,1315,SZ000999,17,True
2019-07-01,2019-06-28,3520,1315,SH600062,18,True
2019-07-01,2019-06-28,3520,1315,SH601222,19,True
2019-07-01,2019-06-28,3520,1315,SH600603,20,True
2019-08-01,2019-07-31,3527,1332,SZ002195,1,True
2019-08-01,2019-07-31,3527,1332,SZ000919,2,True
2019-08-01,2019-07-31,3527,1332,SH600261,3,True
2019-08-01,2019-07-31,3527,1332,SZ000636,4,True
2019-08-01,2019-07-31,3527,1332,SZ002884,5,True
2019-08-01,2019-07-31,3527,1332,SH600269,6,True
2019-08-01,2019-07-31,3527,1332,SZ000789,7,True
2019-08-01,2019-07-31,3527,1332,SH600173,8,True
2019-08-01,2019-07-31,3527,1332,SZ000581,9,True
2019-08-01,2019-07-31,3527,1332,SH601006,10,True
2019-08-01,2019-07-31,3527,1332,SH603980,11,True
2019-08-01,2019-07-31,3527,1332,SH600694,12,True
2019-08-01,2019-07-31,3527,1332,SZ002635,13,True
2019-08-01,2019-07-31,3527,1332,SZ000155,14,True
2019-08-01,2019-07-31,3527,1332,SH600516,15,True
2019-08-01,2019-07-31,3527,1332,SZ000999,16,True
2019-08-01,2019-07-31,3527,1332,SZ002406,17,True
2019-08-01,2019-07-31,3527,1332,SZ300349,18,True
2019-08-01,2019-07-31,3527,1332,SH601222,19,True
2019-08-01,2019-07-31,3527,1332,SH600995,20,True
2019-09-02,2019-08-30,3530,1741,SH600449,1,True
2019-09-02,2019-08-30,3530,1741,SH600261,2,True
2019-09-02,2019-08-30,3530,1741,SH600720,3,True
2019-09-02,2019-08-30,3530,1741,SH600516,4,True
2019-09-02,2019-08-30,3530,1741,SH600823,5,True
2019-09-02,2019-08-30,3530,1741,SH600387,6,True
2019-09-02,2019-08-30,3530,1741,SH600376,7,True
2019-09-02,2019-08-30,3530,1741,SH603277,8,True
2019-09-02,2019-08-30,3530,1741,SH601567,9,True
2019-09-02,2019-08-30,3530,1741,SZ002406,10,True
2019-09-02,2019-08-30,3530,1741,SZ002195,11,True
2019-09-02,2019-08-30,3530,1741,SH600782,12,True
2019-09-02,2019-08-30,3530,1741,SZ300017,13,True
2019-09-02,2019-08-30,3530,1741,SZ000581,14,True
2019-09-02,2019-08-30,3530,1741,SH603608,15,True
2019-09-02,2019-08-30,3530,1741,SZ002444,16,True
2019-09-02,2019-08-30,3530,1741,SZ000789,17,True
2019-09-02,2019-08-30,3530,1741,SZ002150,18,True
2019-09-02,2019-08-30,3530,1741,SH600382,19,True
2019-09-02,2019-08-30,3530,1741,SH600328,20,True
2019-10-08,2019-09-30,3540,1760,SH600449,1,True
2019-10-08,2019-09-30,3540,1760,SZ002440,2,True
2019-10-08,2019-09-30,3540,1760,SH600261,3,True
2019-10-08,2019-09-30,3540,1760,SH600668,4,True
2019-10-08,2019-09-30,3540,1760,SZ002406,5,True
2019-10-08,2019-09-30,3540,1760,SZ000581,6,True
2019-10-08,2019-09-30,3540,1760,SH601019,7,True
2019-10-08,2019-09-30,3540,1760,SZ002195,8,True
2019-10-08,2019-09-30,3540,1760,SH603608,9,True
2019-10-08,2019-09-30,3540,1760,SH603898,10,True
2019-10-08,2019-09-30,3540,1760,SZ300017,11,True
2019-10-08,2019-09-30,3540,1760,SH600720,12,True
2019-10-08,2019-09-30,3540,1760,SZ002150,13,True
2019-10-08,2019-09-30,3540,1760,SH600782,14,True
2019-10-08,2019-09-30,3540,1760,SH603277,15,True
2019-10-08,2019-09-30,3540,1760,SH600382,16,True
2019-10-08,2019-09-30,3540,1760,SZ002444,17,True
2019-10-08,2019-09-30,3540,1760,SZ000719,18,True
2019-10-08,2019-09-30,3540,1760,SH600376,19,True
2019-10-08,2019-09-30,3540,1760,SH600387,20,True
2019-11-01,2019-10-31,3547,1824,SH600382,1,True
2019-11-01,2019-10-31,3547,1824,SH600449,2,True
2019-11-01,2019-10-31,3547,1824,SZ000910,3,True
2019-11-01,2019-10-31,3547,1824,SH600720,4,True
