trade_date,position,risk_weight,full_weight,entry,exit,trailing_stop,atr,weekly_ema_up,weekly_histogram_rising,stochastic_k,force_ema_2
2022-06-09,0.0,0.0,0.0,False,False,,0.034198029065625475,False,True,74.2335290280495,-30701959.957109276
2022-06-10,0.0,0.0,0.0,False,False,,0.034028949906731214,False,True,61.90476190476185,6201135.547630342
2022-06-13,0.0,0.0,0.0,False,False,,0.03318056914467498,False,True,43.5933583959899,-8715496.997456642
2022-06-14,0.0,0.0,0.0,False,False,,0.03439744844123844,False,True,37.16020821283978,-23816392.805152096
2022-06-15,0.0,0.0,0.0,False,False,,0.033828413945758556,False,True,32.87449392712549,-14745607.697717372
2022-06-16,0.0,0.0,0.0,False,False,,0.03376468979608482,False,True,44.80963480963479,9874978.94409411
2022-06-17,0.0,0.0,0.0,False,False,,0.0336289444271552,False,True,65.85638466994402,18452726.25269815
2022-06-20,0.0,0.0,0.0,False,False,,0.03281133331737404,False,True,79.60155841511776,6150908.750899384
2022-06-21,0.0,0.0,0.0,False,False,,0.03251815383142219,False,True,73.92716744660916,-8664453.155033547
2022-06-22,0.0,0.0,0.0,False,False,,0.03217060353669741,False,True,41.82547253135493,-18835617.00567778
2022-06-23,0.0,0.0,0.0,False,False,,0.03223440326464376,False,True,33.77844245042646,12872732.932773896
2022-06-24,0.0,0.0,0.0,False,False,,0.03167791070582502,False,True,48.12429378531066,23165485.977591313
2022-06-27,0.0,0.0,0.0,False,False,,0.03077960988230002,False,True,72.21953188054864,7721828.659197105
2022-06-28,0.0,0.0,0.0,False,False,,0.031104255275969262,False,True,86.52138821630338,14427841.787732378
2022-06-29,0.0,0.0,0.0,False,False,,0.03125008179320241,False,True,75.92219986586174,-15576911.169422558
2022-06-30,0.0,0.0,0.0,False,False,,0.03092315242449453,False,True,70.8184147620767,5357440.726859233
2022-07-01,0.0,0.0,0.0,False,False,,0.030313679161071885,False,True,45.64466958833151,-6020131.116380328
2022-07-04,0.0,0.0,0.0,False,False,,0.029904934610220195,False,True,40.470769042197524,-2006710.3721267763
2022-07-05,0.0,0.0,0.0,False,False,,0.029912247332510952,False,True,32.37727523441791,-2212380.8193755364
2022-07-06,0.0,0.0,0.0,False,False,,0.029842074460779352,False,True,46.38218923933187,7587328.67554141
