trade_date,cash,positions_value,total_value,cash_ratio,daily_return,model
2023-10-11,10278.312048682012,1080642.1,1090920.412048682,0.009421688269064438,0.013934860696565021,macd-cross-12-26-9
2023-10-12,10278.312048682012,1087561.9,1097840.212048682,0.00936230239690495,0.006343084173303648,macd-cross-12-26-9
2023-10-13,10278.312048682012,1077182.2,1087460.512048682,0.009451664621199493,-0.00945465459006134,macd-cross-12-26-9
2023-10-16,10278.312048682012,1056422.8,1066701.112048682,0.009635606387380358,-0.019089796613295906,macd-cross-12-26-9
2023-10-17,10278.312048682012,1065649.2,1075927.512048682,0.009552978182620311,0.008649470686572958,macd-cross-12-26-9
2023-10-18,10278.312048682012,1052962.9000000001,1063241.2120486822,0.009666961675495515,-0.011791035974016206,macd-cross-12-26-9
2023-10-19,10278.312048682012,1050656.3,1060934.612048682,0.009687978817878723,-0.0021694042460559393,macd-cross-12-26-9
2023-10-20,10278.312048682012,1042583.2000000001,1052861.5120486822,0.009762264011989796,-0.0076094227752740995,macd-cross-12-26-9
2023-10-23,1048882.1127460802,0.0,1048882.1127460802,1.0,-0.003779603734264003,macd-cross-12-26-9
2023-10-24,1048882.1127460802,0.0,1048882.1127460802,1.0,0.0,macd-cross-12-26-9
2023-10-25,1048882.1127460802,0.0,1048882.1127460802,1.0,0.0,macd-cross-12-26-9
2023-10-26,1048882.1127460802,0.0,1048882.1127460802,1.0,0.0,macd-cross-12-26-9
2023-10-27,1048882.1127460802,0.0,1048882.1127460802,1.0,0.0,macd-cross-12-26-9
2023-10-30,1048882.1127460802,0.0,1048882.1127460802,1.0,0.0,macd-cross-12-26-9
2023-10-31,10050.894447360071,1034926.2000000001,1044977.0944473601,0.00961829163602435,-0.0037230287858530664,macd-cross-12-26-9
2023-11-01,10050.894447360071,1030411.8,1040462.6944473601,0.00966002385380918,-0.004320094692972676,macd-cross-12-26-9
2023-11-02,10050.894447360071,1019125.8,1029176.6944473601,0.009765956129386634,-0.010847097219564006,macd-cross-12-26-9
2023-11-03,10050.894447360071,1036054.8,1046105.6944473601,0.009607914860524478,0.01644907049618949,macd-cross-12-26-9
2023-11-06,10050.894447360071,1054112.4000000001,1064163.29444736,0.0094448798410959,0.017261735688705482,macd-cross-12-26-9
2023-11-07,10050.894447360071,1055241.0,1065291.8944473602,0.009434873671477767,0.0010605515205128757,macd-cross-12-26-9
2023-11-08,10050.894447360071,1064269.8,1074320.69444736,0.00935558115868776,0.008475423540778682,macd-cross-12-26-9
2023-11-09,10050.894447360071,1057498.2,1067549.09444736,0.009414924802651006,-0.006303145825077405,macd-cross-12-26-9
2023-11-10,10050.894447360071,1050726.6,1060777.4944473603,0.009475026101111192,-0.006343127482586697,macd-cross-12-26-9
2023-11-13,10050.894447360071,1057498.2,1067549.09444736,0.009414924802651006,0.006383619595481171,macd-cross-12-26-9
2023-11-14,10050.894447360071,1067655.5999999999,1077706.4944473598,0.009326188994076813,0.0095146912238806,macd-cross-12-26-9
2023-11-15,10050.894447360071,1063141.2,1073192.09444736,0.009365419759764237,-0.004188895606790255,macd-cross-12-26-9
2023-11-16,10050.894447360071,1047340.8,1057391.69444736,0.009505365419588544,-0.014722806925014043,macd-cross-12-26-9
2023-11-17,10050.894447360071,1051855.2,1061906.09444736,0.009464955988025273,0.004269373424915512,macd-cross-12-26-9
2023-11-20,10050.894447360071,1054112.4000000001,1064163.29444736,0.0094448798410959,0.002125611682429307,macd-cross-12-26-9
2023-11-21,10050.894447360071,1046212.2000000001,1056263.0944473601,0.009515521748507864,-0.007423860643589131,macd-cross-12-26-9
2023-11-22,10050.894447360071,1030411.8,1040462.6944473601,0.00966002385380918,-0.014958773134326808,macd-cross-12-26-9
2023-11-23,1038819.5146043522,0.0,1038819.5146043522,1.0,-0.0015792779998524686,macd-cross-12-26-9
2023-11-24,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-11-27,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-11-28,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-11-29,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-11-30,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-12-01,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-12-04,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-12-05,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-12-06,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-12-07,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-12-08,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-12-11,1038819.5146043522,0.0,1038819.5146043522,1.0,0.0,macd-cross-12-26-9
2023-12-12,9916.658601036179,1023922.2000000001,1033838.8586010362,0.009592073772942857,-0.004794534501224579,macd-cross-12-26-9
2023-12-13,9916.658601036179,1012756.2000000001,1022672.8586010362,0.009696804327633821,-0.01080052264151643,macd-cross-12-26-9
2023-12-14,9916.658601036179,1007173.2000000001,1017089.8586010362,0.009750031933929731,-0.005459223790917123,macd-cross-12-26-9
2023-12-15,9916.658601036179,999357.0,1009273.6586010362,0.00982553989844712,-0.007684866714481764,macd-cross-12-26-9
2023-12-18,1005425.9147614682,0.0,1005425.9147614682,1.0,-0.003812389045109277,macd-cross-12-26-9
2023-12-19,1005425.9147614682,0.0,1005425.9147614682,1.0,0.0,macd-cross-12-26-9
