trade_date,SH518880,SH513100,SZ159915,SH510180
2014-01-02,-0.16,0.16,0.0,-0.33
2014-01-03,-0.13,0.2,0.01,-0.39
2014-01-06,-0.08,0.24,0.15,-0.47
2014-01-07,-0.04,0.26,0.82,-0.54
2014-01-08,-0.01,0.26,0.98,-0.58
2014-01-09,-0.01,0.29,1.4,-0.61
2014-01-10,-0.01,0.31,1.73,-0.63
2014-01-13,0.0,0.32,1.6,-0.64
2014-01-14,0.0,0.31,1.52,-0.63
2014-01-15,0.0,0.29,1.75,-0.62
2014-01-16,0.0,0.31,1.92,-0.6
2014-01-17,0.02,0.33,2.08,-0.57
2014-01-20,0.07,0.29,2.37,-0.55
2014-01-21,0.12,0.25,2.38,-0.54
2014-01-22,0.18,0.2,2.69,-0.51
2014-01-23,0.27,0.16,2.88,-0.42
2014-01-24,0.32,0.13,3.08,-0.35
2014-01-27,0.39,0.1,3.36,-0.26
2014-01-28,0.37,0.03,3.43,-0.21
2014-01-29,0.34,0.01,3.2,-0.2
2014-01-30,0.3,0.01,3.19,-0.17
2014-02-07,0.27,0.01,3.23,-0.15
2014-02-10,0.26,0.0,3.23,-0.14
2014-02-11,0.29,0.01,3.44,-0.07
2014-02-12,0.29,0.0,3.41,-0.01
2014-02-13,0.29,0.01,3.29,0.0
2014-02-14,0.31,0.01,2.83,0.01
2014-02-17,0.37,0.01,2.72,0.09
2014-02-18,0.49,0.01,2.61,0.18
2014-02-19,0.63,0.0,2.48,0.25
2014-02-20,0.68,0.01,2.66,0.39
2014-02-21,0.71,0.02,2.34,0.49
2014-02-24,0.78,0.04,1.84,0.46
2014-02-25,0.91,0.05,1.54,0.29
2014-02-26,1.08,0.06,0.96,0.09
2014-02-27,1.22,0.1,0.58,0.02
2014-02-28,1.24,0.18,0.17,0.0
2014-03-03,1.27,0.31,0.03,0.0
2014-03-04,1.4,0.44,0.0,0.0
2014-03-05,1.46,0.54,0.0,-0.02
2014-03-06,1.35,0.7,-0.03,-0.04
2014-03-07,1.2,0.9,-0.07,-0.06
2014-03-10,1.17,1.05,-0.11,-0.08
2014-03-11,1.03,0.95,-0.2,-0.16
2014-03-12,0.93,0.83,-0.33,-0.25
2014-03-13,0.86,0.72,-0.41,-0.32
2014-03-14,0.82,0.59,-0.46,-0.41
2014-03-17,0.78,0.34,-0.46,-0.49
2014-03-18,0.78,0.16,-0.37,-0.5
2014-03-19,0.73,0.08,-0.29,-0.48
2014-03-20,0.65,0.07,-0.23,-0.46
2014-03-21,0.49,0.03,-0.28,-0.46
2014-03-24,0.37,0.01,-0.28,-0.36
2014-03-25,0.31,0.0,-0.26,-0.25
2014-03-26,0.16,0.0,-0.25,-0.15
2014-03-27,0.07,-0.01,-0.2,-0.07
2014-03-28,0.01,-0.05,-0.2,-0.02
2014-03-31,0.0,-0.12,-0.22,0.0
2014-04-01,0.0,-0.22,-0.22,0.0
2014-04-02,-0.02,-0.27,-0.24,0.0
2014-04-03,-0.03,-0.23,-0.28,0.0
2014-04-04,-0.08,-0.2,-0.37,0.0
2014-04-08,-0.13,-0.16,-0.42,0.02
2014-04-09,-0.12,-0.17,-0.41,0.1
2014-04-10,-0.12,-0.2,-0.38,0.25
2014-04-11,-0.13,-0.18,-0.33,0.46
2014-04-14,-0.14,-0.2,-0.29,0.74
2014-04-15,-0.1,-0.23,-0.23,1.08
2014-04-16,-0.13,-0.26,-0.24,1.05
2014-04-17,-0.14,-0.28,-0.26,1.0
2014-04-18,-0.13,-0.28,-0.26,0.91
2014-04-21,-0.11,-0.28,-0.21,0.86
2014-04-22,-0.1,-0.3,-0.17,0.63
2014-04-23,-0.06,-0.31,-0.13,0.48
2014-04-24,-0.04,-0.27,-0.1,0.34
2014-04-25,-0.02,-0.19,-0.07,0.21
2014-04-28,-0.01,-0.14,-0.08,0.07
2014-04-29,0.0,-0.11,-0.1,0.02
2014-04-30,0.0,-0.08,-0.13,0.0
2014-05-05,0.0,-0.05,-0.14,0.0
2014-05-06,0.01,-0.03,-0.1,0.0
2014-05-07,0.02,-0.01,-0.09,0.0
2014-05-08,0.03,-0.01,-0.15,-0.02
2014-05-09,0.02,-0.01,-0.22,-0.08
2014-05-12,0.0,-0.01,-0.27,-0.16
2014-05-13,0.0,0.0,-0.34,-0.19
2014-05-14,0.0,0.0,-0.42,-0.27
2014-05-15,0.0,0.06,-0.45,-0.31
2014-05-16,0.0,0.09,-0.49,-0.31
2014-05-19,0.0,0.14,-0.52,-0.3
2014-05-20,0.0,0.26,-0.53,-0.29
2014-05-21,0.0,0.26,-0.53,-0.27
2014-05-22,0.0,0.21,-0.48,-0.23
2014-05-23,0.01,0.21,-0.42,-0.2
2014-05-26,0.0,0.21,-0.3,-0.15
2014-05-27,0.0,0.24,-0.16,-0.09
2014-05-28,0.0,0.27,-0.06,-0.06
2014-05-29,0.0,0.33,0.0,-0.03
2014-05-30,-0.02,0.4,0.0,-0.01
2014-06-03,-0.06,0.53,0.01,0.0
2014-06-04,-0.14,0.7,0.05,0.0
2014-06-05,-0.2,0.85,0.1,0.0
2014-06-06,-0.22,0.9,0.15,0.0
2014-06-09,-0.25,0.98,0.21,0.0
2014-06-10,-0.27,1.1,0.25,0.0
2014-06-11,-0.27,1.2,0.45,0.0
2014-06-12,-0.26,1.35,0.82,0.0
2014-06-13,-0.24,1.31,1.09,0.0
2014-06-16,-0.23,1.17,1.39,0.0
2014-06-17,-0.21,0.99,1.58,0.0
2014-06-18,-0.2,0.85,1.83,0.01
2014-06-19,-0.19,0.77,1.9,0.03
2014-06-20,-0.14,0.76,1.58,0.04
2014-06-23,-0.04,0.7,1.21,0.04
2014-06-24,0.0,0.61,0.94,0.03
2014-06-25,0.0,0.52,0.74,0.02
2014-06-26,0.0,0.43,0.52,0.01
2014-06-27,0.03,0.37,0.44,0.0
2014-06-30,0.09,0.33,0.37,0.0
2014-07-01,0.2,0.3,0.37,0.01
2014-07-02,0.37,0.28,0.42,0.01
2014-07-03,0.59,0.29,0.44,0.02
2014-07-04,0.71,0.31,0.56,0.06
2014-07-07,0.74,0.34,0.55,0.1
2014-07-08,0.73,0.41,0.48,0.14
2014-07-09,0.69,0.46,0.43,0.16
2014-07-10,0.63,0.43,0.3,0.11
2014-07-11,0.57,0.44,0.2,0.09
2014-07-14,0.58,0.46,0.11,0.07
2014-07-15,0.48,0.5,0.04,0.07
2014-07-16,0.33,0.55,0.0,0.09
2014-07-17,0.18,0.59,0.0,0.1
2014-07-18,0.09,0.6,0.0,0.1
2014-07-21,0.05,0.52,-0.02,0.14
2014-07-22,0.02,0.47,-0.03,0.22
2014-07-23,0.0,0.41,-0.04,0.31
2014-07-24,0.0,0.36,-0.08,0.38
2014-07-25,-0.04,0.37,-0.22,0.41
2014-07-28,-0.07,0.34,-0.35,0.47
2014-07-29,-0.08,0.3,-0.41,0.56
2014-07-30,-0.09,0.24,-0.43,0.73
2014-07-31,-0.11,0.18,-0.44,0.89
2014-08-01,-0.13,0.14,-0.41,1.13
2014-08-04,-0.16,0.06,-0.4,1.32
2014-08-05,-0.18,0.02,-0.36,1.67
2014-08-06,-0.19,0.0,-0.24,1.98
2014-08-07,-0.19,0.0,-0.13,2.23
2014-08-08,-0.17,0.0,-0.06,2.31
2014-08-11,-0.12,-0.01,-0.01,2.39
2014-08-12,-0.11,-0.01,0.0,2.53
2014-08-13,-0.09,0.0,0.02,2.55
2014-08-14,-0.07,-0.01,0.09,2.38
2014-08-15,-0.04,-0.01,0.2,2.01
2014-08-18,-0.01,-0.01,0.4,1.79
2014-08-19,-0.01,-0.01,0.85,1.62
2014-08-20,-0.01,0.0,1.28,1.4
2014-08-21,-0.02,0.0,1.53,1.13
2014-08-22,-0.03,0.0,1.8,0.81
2014-08-25,-0.03,0.01,2.09,0.56
2014-08-26,-0.04,0.03,2.2,0.32
2014-08-27,-0.04,0.07,2.21,0.14
2014-08-28,-0.04,0.14,1.94,0.03
2014-08-29,-0.05,0.25,1.43,0.0
2014-09-01,-0.06,0.35,1.17,0.0
2014-09-02,-0.06,0.46,1.1,0.0
2014-09-03,-0.07,0.61,1.1,0.0
2014-09-04,-0.09,0.76,1.15,0.0
2014-09-05,-0.12,0.87,1.22,0.0
2014-09-09,-0.18,0.82,1.17,0.01
2014-09-10,-0.23,0.79,1.1,0.05
2014-09-11,-0.28,0.71,1.14,0.11
2014-09-12,-0.34,0.6,1.16,0.16
2014-09-15,-0.37,0.48,1.17,0.18
2014-09-16,-0.37,0.33,1.21,0.19
2014-09-17,-0.39,0.18,1.07,0.2
2014-09-18,-0.4,0.1,0.91,0.2
2014-09-19,-0.41,0.04,0.77,0.21
2014-09-22,-0.42,0.03,0.62,0.21
2014-09-23,-0.43,0.01,0.44,0.17
2014-09-24,-0.44,0.0,0.42,0.17
2014-09-25,-0.45,0.0,0.46,0.23
2014-09-26,-0.47,0.0,0.41,0.25
2014-09-29,-0.47,-0.02,0.43,0.25
2014-09-30,-0.47,-0.04,0.54,0.26
2014-10-08,-0.47,-0.06,0.58,0.24
2014-10-09,-0.45,-0.09,0.56,0.22
2014-10-10,-0.41,-0.11,0.54,0.19
2014-10-13,-0.38,-0.14,0.46,0.13
2014-10-14,-0.31,-0.21,0.39,0.07
2014-10-15,-0.24,-0.26,0.32,0.03
2014-10-16,-0.2,-0.29,0.28,0.02
2014-10-17,-0.14,-0.31,0.21,0.01
2014-10-20,-0.08,-0.36,0.14,0.01
2014-10-21,-0.04,-0.4,0.14,0.02
2014-10-22,-0.01,-0.41,0.1,0.03
2014-10-23,0.0,-0.35,0.06,0.02
2014-10-24,0.0,-0.31,0.01,0.0
2014-10-27,0.0,-0.25,0.0,0.0
2014-10-28,0.01,-0.16,0.0,0.0
2014-10-29,0.01,-0.12,0.0,0.0
2014-10-30,0.03,-0.06,0.0,0.0
2014-10-31,0.01,-0.02,0.0,0.0
2014-11-03,0.0,0.0,0.0,0.0
2014-11-04,-0.01,0.0,-0.01,0.0
2014-11-05,-0.04,0.02,-0.02,0.0
2014-11-06,-0.1,0.07,-0.03,0.0
2014-11-07,-0.19,0.2,-0.04,0.01
2014-11-10,-0.26,0.34,-0.05,0.02
2014-11-11,-0.32,0.59,-0.05,0.07
2014-11-12,-0.38,0.91,-0.08,0.14
2014-11-13,-0.42,1.04,-0.08,0.3
2014-11-14,-0.46,1.32,-0.09,0.53
2014-11-17,-0.5,1.45,-0.11,0.75
2014-11-18,-0.47,1.44,-0.11,0.91
2014-11-19,-0.42,1.32,-0.1,0.97
2014-11-20,-0.37,1.26,-0.06,1.02
2014-11-21,-0.33,1.09,-0.05,1.02
2014-11-24,-0.26,0.92,-0.04,1.13
2014-11-25,-0.18,0.73,-0.02,1.38
2014-11-26,-0.11,0.64,0.0,1.6
2014-11-27,-0.05,0.6,0.0,1.83
2014-11-28,-0.01,0.57,0.0,2.03
2014-12-01,0.0,0.55,0.0,2.29
2014-12-02,0.0,0.53,0.0,2.39
2014-12-03,0.01,0.44,0.02,2.82
2014-12-04,0.07,0.41,0.09,3.48
2014-12-05,0.26,0.38,0.23,4.66
2014-12-08,0.43,0.35,0.33,6.68
2014-12-09,0.51,0.33,0.48,9.93
2014-12-10,0.64,0.24,0.38,12.29
2014-12-11,0.72,0.22,0.51,15.3
2014-12-12,0.73,0.1,0.77,17.22
2014-12-15,0.69,0.04,1.07,18.27
2014-12-16,0.74,0.01,1.52,20.37
2014-12-17,0.62,0.0,1.6,23.55
2014-12-18,0.53,0.0,1.73,28.47
2014-12-19,0.44,-0.01,1.53,31.69
2014-12-22,0.35,-0.01,1.12,34.68
2014-12-23,0.31,-0.01,0.48,34.97
2014-12-24,0.21,0.0,0.15,29.93
2014-12-25,0.14,0.0,0.04,21.4
2014-12-26,0.07,0.0,0.0,16.38
2014-12-29,0.04,0.0,0.0,13.94
2014-12-30,0.03,0.0,-0.01,11.81
2014-12-31,0.02,0.0,-0.04,9.7
2015-01-05,0.01,0.0,-0.1,8.47
2015-01-06,0.01,0.0,-0.16,7.78
2015-01-07,0.01,0.0,-0.16,6.98
2015-01-08,0.0,0.0,-0.21,6.0
2015-01-09,0.0,0.0,-0.22,4.94
2015-01-12,0.0,0.0,-0.18,3.99
2015-01-13,0.0,0.0,-0.1,3.38
2015-01-14,0.01,0.0,-0.05,2.8
2015-01-15,0.01,0.0,-0.04,2.77
2015-01-16,0.02,0.0,-0.05,2.42
2015-01-19,0.1,0.0,-0.01,2.36
2015-01-20,0.25,-0.01,0.0,1.01
2015-01-21,0.44,-0.01,0.0,0.44
2015-01-22,0.74,-0.03,0.08,0.27
2015-01-23,0.96,-0.05,0.39,0.19
2015-01-26,1.2,-0.09,1.01,0.16
2015-01-27,1.47,-0.08,2.19,0.13
2015-01-28,1.7,-0.04,3.58,0.1
2015-01-29,1.9,-0.02,4.11,0.06
2015-01-30,1.88,-0.02,4.25,0.01
2015-02-02,1.62,-0.01,4.16,0.0
2015-02-03,1.5,-0.01,4.11,-0.03
2015-02-04,1.37,0.0,4.55,-0.07
2015-02-05,1.16,0.0,4.56,-0.14
2015-02-06,0.96,0.0,4.09,-0.23
2015-02-09,0.76,0.02,3.14,-0.28
2015-02-10,0.43,0.02,2.14,-0.28
2015-02-11,0.23,0.01,1.87,-0.25
2015-02-12,0.1,0.01,1.54,-0.21
2015-02-13,0.02,0.02,1.32,-0.19
2015-02-16,0.0,0.1,1.23,-0.15
2015-02-17,0.0,0.22,1.37,-0.12
2015-02-25,-0.02,0.31,1.47,-0.09
2015-02-26,-0.08,0.4,1.4,-0.08
2015-02-27,-0.24,0.48,1.3,-0.02
2015-03-02,-0.36,0.55,1.46,0.0
2015-03-03,-0.4,0.56,1.63,0.0
2015-03-04,-0.44,0.64,2.08,-0.01
2015-03-05,-0.44,0.72,2.84,0.0
2015-03-06,-0.45,0.81,3.82,0.0
2015-03-09,-0.45,1.02,3.92,0.0
2015-03-10,-0.46,1.15,4.74,0.02
2015-03-11,-0.48,1.28,5.91,0.08
2015-03-12,-0.49,1.09,6.58,0.17
2015-03-13,-0.5,0.81,6.54,0.33
2015-03-16,-0.54,0.65,6.4,0.45
2015-03-17,-0.53,0.44,6.74,0.52
2015-03-18,-0.53,0.33,7.42,0.73
2015-03-19,-0.53,0.25,8.35,0.96
2015-03-20,-0.51,0.19,9.07,1.12
2015-03-23,-0.49,0.15,8.97,1.22
2015-03-24,-0.48,0.1,9.0,1.44
2015-03-25,-0.44,0.05,9.68,1.75
2015-03-26,-0.4,0.02,10.31,2.02
2015-03-27,-0.34,0.0,9.48,2.3
2015-03-30,-0.27,0.0,9.25,2.61
2015-03-31,-0.22,0.0,9.18,3.26
2015-04-01,-0.19,-0.01,9.2,3.84
2015-04-02,-0.16,-0.02,9.07,4.29
2015-04-03,-0.11,-0.05,9.35,5.13
2015-04-07,-0.07,-0.07,10.07,6.02
2015-04-08,-0.02,-0.08,11.73,7.32
2015-04-09,0.0,-0.08,11.5,7.98
2015-04-10,0.0,-0.07,12.92,8.2
2015-04-13,0.0,-0.05,13.08,8.25
2015-04-14,0.05,-0.03,11.91,8.3
2015-04-15,0.06,-0.03,10.79,8.41
2015-04-16,0.04,-0.02,8.4,7.82
2015-04-17,0.03,-0.02,6.58,7.63
2015-04-20,0.04,-0.03,4.71,7.84
2015-04-21,0.05,-0.05,3.05,7.37
2015-04-22,0.05,-0.06,2.86,7.2
2015-04-23,0.05,-0.05,2.62,7.57
2015-04-24,0.03,-0.04,2.68,8.08
2015-04-27,0.02,-0.01,2.72,8.0
2015-04-28,0.0,0.0,2.75,8.44
2015-04-29,0.0,0.01,2.75,8.76
2015-04-30,0.0,0.04,3.52,8.7
2015-05-04,0.0,0.13,4.49,7.87
2015-05-05,0.0,0.19,4.59,7.06
2015-05-06,0.01,0.25,4.32,5.27
2015-05-07,0.0,0.23,4.0,3.94
2015-05-08,0.0,0.23,3.53,2.4
2015-05-11,0.0,0.2,4.03,1.55
2015-05-12,-0.01,0.18,5.52,1.06
2015-05-13,-0.01,0.15,7.85,0.76
2015-05-14,-0.01,0.12,10.56,0.51
2015-05-15,0.0,0.09,11.93,0.31
2015-05-18,0.0,0.08,14.56,0.11
2015-05-19,0.0,0.08,17.89,0.02
2015-05-20,0.01,0.07,21.93,0.0
2015-05-21,0.01,0.05,26.49,0.0
2015-05-22,0.0,0.04,29.14,0.0
2015-05-25,0.0,0.04,30.72,0.0
2015-05-26,0.01,0.04,28.67,0.01
2015-05-27,0.02,0.02,26.25,0.02
2015-05-28,0.02,0.01,26.76,0.06
2015-05-29,0.02,0.01,22.76,0.06
2015-06-01,0.01,0.0,21.46,0.06
2015-06-02,0.01,0.01,23.15,0.12
2015-06-03,0.0,0.03,26.85,0.29
2015-06-04,0.0,0.04,27.45,0.48
2015-06-05,0.0,0.07,29.22,0.81
2015-06-08,0.0,0.08,28.81,1.24
2015-06-09,0.0,0.07,22.95,2.09
2015-06-10,0.0,0.04,15.98,2.48
2015-06-11,-0.01,0.01,12.53,2.62
2015-06-12,-0.04,0.0,8.95,2.44
2015-06-15,-0.07,0.0,7.37,2.35
2015-06-16,-0.11,0.0,5.4,2.19
2015-06-17,-0.16,0.0,3.49,1.77
2015-06-18,-0.22,-0.01,2.33,1.41
2015-06-19,-0.22,-0.03,0.86,0.75
2015-06-23,-0.2,-0.02,0.11,0.11
2015-06-24,-0.19,0.0,0.0,0.0
2015-06-25,-0.16,0.0,0.0,0.0
2015-06-26,-0.15,0.0,-0.05,-0.02
2015-06-29,-0.15,0.0,-0.16,-0.12
2015-06-30,-0.13,0.0,-0.3,-0.25
2015-07-01,-0.12,0.0,-0.44,-0.31
2015-07-02,-0.12,-0.01,-0.55,-0.37
2015-07-03,-0.12,-0.01,-0.64,-0.44
2015-07-06,-0.12,-0.01,-0.76,-0.59
2015-07-07,-0.13,-0.02,-0.84,-0.72
2015-07-08,-0.14,-0.04,-0.88,-0.79
2015-07-09,-0.14,-0.07,-0.88,-0.84
2015-07-10,-0.16,-0.12,-0.9,-0.86
2015-07-13,-0.19,-0.16,-0.9,-0.86
2015-07-14,-0.2,-0.19,-0.86,-0.83
2015-07-15,-0.21,-0.16,-0.8,-0.8
2015-07-16,-0.22,-0.12,-0.78,-0.79
2015-07-17,-0.23,-0.11,-0.73,-0.75
2015-07-20,-0.23,-0.05,-0.63,-0.68
2015-07-21,-0.25,-0.01,-0.51,-0.59
2015-07-22,-0.28,0.0,-0.39,-0.5
2015-07-23,-0.31,0.0,-0.26,-0.4
2015-07-24,-0.35,0.01,-0.13,-0.26
2015-07-27,-0.39,0.01,-0.04,-0.16
2015-07-28,-0.41,0.03,-0.02,-0.17
2015-07-29,-0.44,0.06,0.0,-0.15
2015-07-30,-0.45,0.15,0.0,-0.09
2015-07-31,-0.46,0.3,0.03,-0.06
2015-08-03,-0.48,0.54,0.07,-0.07
2015-08-04,-0.47,0.78,0.02,-0.1
2015-08-05,-0.47,0.89,0.08,-0.05
2015-08-06,-0.45,0.95,0.09,-0.03
2015-08-07,-0.44,1.11,0.07,-0.05
2015-08-10,-0.43,1.1,0.08,-0.1
2015-08-11,-0.38,0.89,0.1,-0.07
2015-08-12,-0.27,0.98,0.03,-0.06
2015-08-13,-0.14,0.78,0.0,-0.14
2015-08-14,-0.04,0.63,-0.02,-0.11
2015-08-17,-0.01,0.51,-0.06,-0.06
2015-08-18,0.0,0.43,-0.06,-0.02
2015-08-19,0.0,0.42,-0.07,-0.03
2015-08-20,0.04,0.4,-0.13,-0.06
2015-08-21,0.17,0.28,-0.2,-0.09
2015-08-24,0.52,0.11,-0.22,-0.12
2015-08-25,0.85,0.0,-0.28,-0.18
2015-08-26,1.16,0.0,-0.34,-0.25
2015-08-27,1.32,-0.02,-0.38,-0.32
2015-08-28,1.39,-0.03,-0.4,-0.34
2015-08-31,1.36,-0.04,-0.41,-0.33
2015-09-01,1.43,-0.06,-0.47,-0.39
2015-09-02,1.42,-0.13,-0.56,-0.45
2015-09-07,1.37,-0.18,-0.6,-0.46
2015-09-08,1.09,-0.22,-0.65,-0.51
2015-09-09,0.76,-0.21,-0.68,-0.54
2015-09-10,0.55,-0.19,-0.72,-0.54
2015-09-11,0.3,-0.2,-0.71,-0.52
2015-09-14,0.13,-0.2,-0.7,-0.51
2015-09-15,0.03,-0.18,-0.74,-0.51
2015-09-16,0.0,-0.19,-0.75,-0.51
2015-09-17,0.0,-0.18,-0.71,-0.43
2015-09-18,-0.03,-0.11,-0.68,-0.37
2015-09-21,-0.03,-0.07,-0.62,-0.3
2015-09-22,-0.02,-0.04,-0.49,-0.2
2015-09-23,-0.02,-0.02,-0.36,-0.11
2015-09-24,-0.03,0.0,-0.23,-0.04
2015-09-25,-0.04,0.0,-0.12,-0.01
2015-09-28,-0.03,0.01,-0.04,0.0
2015-09-29,-0.02,0.04,0.0,0.01
2015-09-30,-0.01,0.03,0.06,0.05
2015-10-08,0.0,0.0,0.29,0.02
2015-10-09,0.0,0.0,0.56,0.0
2015-10-12,0.0,-0.01,0.76,-0.01
2015-10-13,0.01,-0.01,1.41,0.0
2015-10-14,0.03,0.0,3.43,0.0
2015-10-15,0.09,0.0,5.06,0.0
2015-10-16,0.23,0.0,6.38,0.03
2015-10-19,0.41,0.0,7.22,0.12
2015-10-20,0.51,0.0,8.38,0.18
2015-10-21,0.56,0.0,13.06,0.32
2015-10-22,0.64,0.0,17.15,0.51
2015-10-23,0.61,0.01,23.23,0.77
2015-10-26,0.59,0.04,33.75,1.1
2015-10-27,0.52,0.12,32.23,1.36
2015-10-28,0.45,0.18,26.27,1.35
2015-10-29,0.39,0.36,22.65,1.56
2015-10-30,0.31,0.63,17.29,1.52
2015-11-02,0.18,1.02,13.45,1.44
2015-11-03,0.1,1.29,11.57,1.29
2015-11-04,0.03,1.73,8.98,1.16
2015-11-05,0.0,2.02,8.31,1.22
2015-11-06,0.0,2.26,6.96,1.38
2015-11-09,-0.01,2.46,5.63,1.49
2015-11-10,-0.03,2.5,5.28,1.6
2015-11-11,-0.11,2.08,4.65,1.51
2015-11-12,-0.22,1.65,4.13,1.37
2015-11-13,-0.32,1.4,3.94,1.24
2015-11-16,-0.41,1.08,3.35,1.04
2015-11-17,-0.46,0.68,3.64,1.03
2015-11-18,-0.53,0.5,3.28,0.99
2015-11-19,-0.57,0.32,2.38,0.83
2015-11-20,-0.58,0.25,2.43,0.82
2015-11-23,-0.58,0.2,2.61,0.84
2015-11-24,-0.59,0.16,2.4,0.78
2015-11-25,-0.59,0.12,2.75,0.76
2015-11-26,-0.56,0.07,2.52,0.6
2015-11-27,-0.54,0.03,2.4,0.49
2015-11-30,-0.51,0.02,1.73,0.2
2015-12-01,-0.5,0.02,1.19,0.07
2015-12-02,-0.45,0.02,0.84,0.02
2015-12-03,-0.4,0.03,0.35,0.01
2015-12-04,-0.38,0.04,0.18,0.0
2015-12-07,-0.34,0.03,0.05,0.0
2015-12-08,-0.24,0.04,0.01,-0.01
2015-12-09,-0.18,0.07,0.0,-0.13
2015-12-10,-0.11,0.11,-0.01,-0.24
2015-12-11,-0.06,0.13,-0.07,-0.3
2015-12-14,-0.03,0.14,-0.12,-0.32
2015-12-15,-0.01,0.12,-0.14,-0.25
2015-12-16,0.0,0.09,-0.12,-0.21
2015-12-17,0.0,0.08,-0.07,-0.18
2015-12-18,0.0,0.1,-0.02,-0.12
2015-12-21,0.0,0.06,0.0,-0.08
2015-12-22,0.01,0.01,0.0,-0.02
2015-12-23,0.02,0.0,0.0,0.0
2015-12-24,0.03,0.0,0.0,0.0
2015-12-25,0.05,0.0,0.0,0.01
2015-12-28,0.1,0.0,0.0,0.03
2015-12-29,0.11,0.0,0.0,0.05
2015-12-30,0.12,0.0,0.02,0.08
2015-12-31,0.16,0.0,0.13,0.14
2016-01-04,0.15,0.0,0.23,0.21
2016-01-05,0.15,0.0,0.0,0.01
2016-01-06,0.14,0.0,0.0,0.0
2016-01-07,0.18,0.0,-0.03,-0.01
2016-01-08,0.22,0.0,-0.14,-0.02
2016-01-11,0.24,-0.01,-0.24,-0.04
2016-01-12,0.28,-0.04,-0.36,-0.12
2016-01-13,0.37,-0.06,-0.45,-0.21
2016-01-14,0.39,-0.09,-0.55,-0.32
2016-01-15,0.45,-0.12,-0.64,-0.43
2016-01-18,0.46,-0.18,-0.72,-0.54
2016-01-19,0.48,-0.24,-0.78,-0.66
2016-01-20,0.51,-0.33,-0.8,-0.7
2016-01-21,0.52,-0.42,-0.81,-0.76
2016-01-22,0.56,-0.48,-0.83,-0.82
2016-01-25,0.56,-0.5,-0.82,-0.85
2016-01-26,0.52,-0.51,-0.8,-0.87
2016-01-27,0.57,-0.57,-0.8,-0.88
2016-01-28,0.62,-0.6,-0.79,-0.88
2016-01-29,0.62,-0.63,-0.8,-0.88
2016-02-01,0.61,-0.62,-0.78,-0.87
2016-02-02,0.62,-0.57,-0.75,-0.87
2016-02-03,0.61,-0.51,-0.69,-0.85
2016-02-04,0.61,-0.49,-0.61,-0.82
2016-02-05,0.61,-0.42,-0.5,-0.78
2016-02-15,0.61,-0.32,-0.39,-0.74
2016-02-16,0.66,-0.26,-0.27,-0.71
2016-02-17,0.75,-0.2,-0.12,-0.63
2016-02-18,0.88,-0.15,-0.02,-0.52
2016-02-19,1.18,-0.1,0.0,-0.41
2016-02-22,1.56,-0.07,0.0,-0.3
2016-02-23,1.96,-0.05,0.01,-0.19
2016-02-24,2.21,-0.02,0.03,-0.1
2016-02-25,2.38,-0.01,0.04,-0.05
2016-02-26,2.67,0.0,0.02,-0.04
2016-02-29,2.81,0.0,0.0,-0.03
2016-03-01,2.79,0.0,0.0,-0.03
2016-03-02,2.82,0.0,0.0,-0.01
2016-03-03,2.7,0.01,0.0,0.0
2016-03-04,2.68,0.01,0.0,0.0
2016-03-07,2.64,0.03,0.0,0.05
2016-03-08,2.5,0.1,0.0,0.26
2016-03-09,2.49,0.08,-0.02,0.34
2016-03-10,2.26,0.06,-0.05,0.36
2016-03-11,1.87,0.04,-0.16,0.25
2016-03-14,1.6,0.03,-0.27,0.21
2016-03-15,1.27,0.08,-0.33,0.16
2016-03-16,0.81,0.16,-0.37,0.15
2016-03-17,0.51,0.18,-0.39,0.15
2016-03-18,0.34,0.24,-0.3,0.18
2016-03-21,0.22,0.35,-0.18,0.21
2016-03-22,0.12,0.37,-0.08,0.26
2016-03-23,0.06,0.4,-0.02,0.38
2016-03-24,0.01,0.42,0.0,0.55
2016-03-25,0.0,0.39,0.01,0.64
2016-03-28,0.0,0.35,0.08,0.72
2016-03-29,-0.02,0.32,0.4,0.89
2016-03-30,-0.07,0.28,1.13,0.91
2016-03-31,-0.12,0.24,3.06,1.16
2016-04-01,-0.15,0.22,3.82,0.98
2016-04-05,-0.17,0.2,4.45,0.84
2016-04-06,-0.22,0.18,4.22,0.69
2016-04-07,-0.23,0.14,4.29,0.57
2016-04-08,-0.27,0.24,4.74,0.48
2016-04-11,-0.26,0.33,4.73,0.36
2016-04-12,-0.19,0.38,4.12,0.38
2016-04-13,-0.11,0.38,3.62,0.37
2016-04-14,-0.06,0.34,3.34,0.42
2016-04-15,-0.04,0.31,2.9,0.4
2016-04-18,-0.03,0.3,2.27,0.33
2016-04-19,-0.01,0.28,1.55,0.21
2016-04-20,0.0,0.29,1.14,0.13
2016-04-21,0.0,0.28,0.37,0.05
2016-04-22,0.0,0.26,0.03,0.01
2016-04-25,0.01,0.25,0.0,0.0
2016-04-26,0.04,0.19,0.0,0.0
2016-04-27,0.05,0.13,-0.01,0.0
2016-04-28,0.11,0.06,-0.02,0.0
2016-04-29,0.16,0.02,-0.03,0.0
2016-05-03,0.19,0.0,-0.05,0.0
2016-05-04,0.25,0.0,-0.05,0.0
2016-05-05,0.29,-0.01,-0.07,-0.01
2016-05-06,0.34,-0.05,-0.12,-0.04
