date,equity,cash,market_value,held_symbol,units,gross_traded,benchmark_value
2016-01-28,269843.72775048437,217.52775048435433,269626.2,SH518880,114200.0,0.0,1.2282505
2016-01-29,270072.12775048433,217.52775048435433,269854.6,SH518880,114200.0,0.0,1.267989
2016-02-01,272356.12775048433,217.52775048435433,272138.6,SH518880,114200.0,0.0,1.2486039
2016-02-02,273041.32775048434,217.52775048435433,272823.8,SH518880,114200.0,0.0,1.2745483
2016-02-03,274183.32775048434,217.52775048435433,273965.8,SH518880,114200.0,0.0,1.2690865
2016-02-04,276695.7277504843,217.52775048435433,276478.19999999995,SH518880,114200.0,0.0,1.2846324
2016-02-05,280121.72775048437,217.52775048435433,279904.2,SH518880,114200.0,0.0,1.2756071
2016-02-15,291084.9277504844,217.52775048435433,290867.4,SH518880,114200.0,0.0,1.268256
2016-02-16,287087.9277504844,217.52775048435433,286870.4,SH518880,114200.0,0.0,1.3071337
2016-02-17,289486.12775048433,217.52775048435433,289268.6,SH518880,114200.0,0.0,1.3184445
2016-02-18,289942.9277504843,217.52775048435433,289725.39999999997,SH518880,114200.0,0.0,1.3143041
2016-02-19,294168.32775048434,217.52775048435433,293950.8,SH518880,114200.0,0.0,1.3133959
2016-02-22,291998.52775048435,217.52775048435433,291781.0,SH518880,114200.0,0.0,1.3423531
2016-02-23,292226.9277504843,217.52775048435433,292009.39999999997,SH518880,114200.0,0.0,1.3296521
2016-02-24,294510.9277504844,217.52775048435433,294293.4,SH518880,114200.0,0.0,1.3383417
2016-02-25,298736.32775048434,217.52775048435433,298518.8,SH518880,114200.0,0.0,1.256222
2016-02-26,298507.9277504844,217.52775048435433,298290.4,SH518880,114200.0,0.0,1.268824
2016-02-29,295652.9277504844,217.52775048435433,295435.4,SH518880,114200.0,0.0,1.2384552
2016-03-01,300106.72775048437,217.52775048435433,299889.2,SH518880,114200.0,0.0,1.2613609
2016-03-02,296566.52775048435,217.52775048435433,296349.0,SH518880,114200.0,0.0,1.313284
2016-03-03,299078.9277504844,217.52775048435433,298861.4,SH518880,114200.0,0.0,1.3163356
2016-03-04,302961.7277504843,217.52775048435433,302744.19999999995,SH518880,114200.0,0.0,1.3316017
2016-03-07,302733.32775048434,217.52775048435433,302515.8,SH518880,114200.0,0.0,1.3363146
2016-03-08,304217.9277504843,217.52775048435433,304000.39999999997,SH518880,114200.0,0.0,1.3375326
2016-03-09,301020.32775048434,217.52775048435433,300802.8,SH518880,114200.0,0.0,1.3221416
2016-03-10,299193.12775048433,217.52775048435433,298975.6,SH518880,114200.0,0.0,1.2968515
2016-03-11,302961.7277504843,217.52775048435433,302744.19999999995,SH518880,114200.0,0.0,1.2990595
2016-03-14,299878.32775048434,217.52775048435433,299660.8,SH518880,114200.0,0.0,1.3194646
2016-03-15,293939.9277504844,217.52775048435433,293722.4,SH518880,114200.0,0.0,1.3233769
2016-03-16,296109.72775048437,217.52775048435433,295892.2,SH518880,114200.0,0.0,1.3299404
2016-03-17,299078.9277504844,217.52775048435433,298861.4,SH518880,114200.0,0.0,1.3446472
2016-03-18,299078.9277504844,217.52775048435433,298861.4,SH518880,114200.0,0.0,1.3652029
2016-03-21,295729.80003048445,71.80003048444632,295658.0,SH513100,195800.0,593638.6000000001,1.39855
2016-03-22,295925.60003048443,71.80003048444632,295853.8,SH513100,195800.0,0.0,1.3883712
2016-03-23,298275.2000304844,71.80003048444632,298203.39999999997,SH513100,195800.0,0.0,1.3928043
2016-03-24,293914.96369625855,70.44759384315694,293844.5161024154,SH510180,38100.0,593156.7210924227,1.3694595
2016-03-25,294985.0456922615,70.44759384315694,294914.5980984183,SH510180,38100.0,0.0,1.376333
2016-03-28,291667.7915046523,70.44759384315694,291597.34391080914,SH510180,38100.0,0.0,1.3642431
2016-03-29,288778.57011544425,70.44759384315694,288708.1225216011,SH510180,38100.0,0.0,1.3494718
2016-03-30,300204.451914623,164.05191462300718,300040.39999999997,SZ159915,140600.0,578918.9881184035,1.384278
2016-03-31,298095.45191462303,164.05191462300718,297931.4,SZ159915,140600.0,0.0,1.3850571
2016-04-01,295002.251914623,164.05191462300718,294838.2,SZ159915,140600.0,0.0,1.3866926
2016-04-05,304984.85191462305,164.05191462300718,304820.80000000005,SZ159915,140600.0,0.0,1.4050275
2016-04-06,306812.65191462304,164.05191462300718,306648.60000000003,SZ159915,140600.0,0.0,1.4020319
2016-04-07,301751.051914623,164.05191462300718,301587.0,SZ159915,140600.0,0.0,1.3812696
2016-04-08,298939.051914623,164.05191462300718,298775.0,SZ159915,140600.0,0.0,1.3711295
2016-04-11,305266.051914623,164.05191462300718,305102.0,SZ159915,140600.0,0.0,1.3902262
2016-04-12,304141.251914623,164.05191462300718,303977.2,SZ159915,140600.0,0.0,1.385212
2016-04-13,306250.251914623,164.05191462300718,306086.2,SZ159915,140600.0,0.0,1.403689
2016-04-14,311171.251914623,164.05191462300718,311007.2,SZ159915,140600.0,0.0,1.4099082
2016-04-15,308781.051914623,164.05191462300718,308617.0,SZ159915,140600.0,0.0,1.4083502
2016-04-18,303860.051914623,164.05191462300718,303696.0,SZ159915,140600.0,0.0,1.389516
2016-04-19,304000.651914623,164.05191462300718,303836.6,SZ159915,140600.0,0.0,1.3937554
2016-04-20,285582.051914623,164.05191462300718,285418.0,SZ159915,140600.0,0.0,1.3691065
2016-04-21,281785.851914623,164.05191462300718,281621.8,SZ159915,140600.0,0.0,1.3603135
2016-04-22,277909.59379462304,68.39379462302895,277841.2,SH513100,179600.0,559290.6000000001,1.3664682
2016-04-25,275574.79379462305,68.39379462302895,275506.4,SH513100,179600.0,0.0,1.360929
2016-04-26,275395.193794623,68.39379462302895,275326.8,SH513100,179600.0,0.0,1.3683016
2016-04-27,273419.59379462304,68.39379462302895,273351.2,SH513100,179600.0,0.0,1.3626032
2016-04-28,275404.22803462297,255.32803462294396,275148.9,SH518880,105300.0,545328.8,1.360305
2016-04-29,280353.32803462294,255.32803462294396,280098.0,SH518880,105300.0,0.0,1.3586565
2016-05-03,284775.9280346229,255.32803462294396,284520.6,SH518880,105300.0,0.0,1.3830988
2016-05-04,282143.4280346229,255.32803462294396,281888.1,SH518880,105300.0,0.0,1.3813428
2016-05-05,281932.82803462294,255.32803462294396,281677.5,SH518880,105300.0,0.0,1.3832624
2016-05-06,282459.32803462294,255.32803462294396,282204.0,SH518880,105300.0,0.0,1.3472941
2016-05-09,281406.32803462294,255.32803462294396,281151.0,SH518880,105300.0,0.0,1.3194344
2016-05-10,280037.4280346229,255.32803462294396,279782.1,SH518880,105300.0,0.0,1.3209364
2016-05-11,281301.02803462296,255.32803462294396,281045.7,SH518880,105300.0,0.0,1.326833
2016-05-12,280353.32803462294,255.32803462294396,280098.0,SH518880,105300.0,0.0,1.3299878
2016-05-13,282669.9280346229,255.32803462294396,282414.6,SH518880,105300.0,0.0,1.3234457
2016-05-16,284038.82803462294,255.32803462294396,283783.5,SH518880,105300.0,0.0,1.3322129
2016-05-17,282669.9280346229,255.32803462294396,282414.6,SH518880,105300.0,0.0,1.3282145
2016-05-18,282564.62803462293,255.32803462294396,282309.3,SH518880,105300.0,0.0,1.320476
2016-05-19,278247.32803462294,255.32803462294396,277992.0,SH518880,105300.0,0.0,1.3180916
2016-05-20,278036.7280346229,255.32803462294396,277781.39999999997,SH518880,105300.0,0.0,1.3248575
2016-05-23,277720.82803462294,255.32803462294396,277465.5,SH518880,105300.0,0.0,1.328731
2016-05-24,276457.22803462297,255.32803462294396,276201.9,SH518880,105300.0,0.0,1.3185477
2016-05-25,272034.62803462293,255.32803462294396,271779.3,SH518880,105300.0,0.0,1.3166842
2016-05-26,273087.628034623,255.32803462294396,272832.30000000005,SH518880,105300.0,0.0,1.3188275
2016-05-27,271929.32803462294,255.32803462294396,271674.0,SH518880,105300.0,0.0,1.3180916
2016-05-30,270908.015334623,114.41533462295774,270793.60000000003,SH513100,172700.0,537063.5,1.3199036
2016-05-31,272289.61533462297,114.41533462295774,272175.2,SH513100,172700.0,0.0,1.36417
2016-06-01,272462.3153346229,114.41533462295774,272347.89999999997,SH513100,172700.0,0.0,1.3602921
2016-06-02,271426.11533462297,114.41533462295774,271311.7,SH513100,172700.0,0.0,1.3631111
2016-06-03,271426.11533462297,114.41533462295774,271311.7,SH513100,172700.0,0.0,1.3726789
2016-06-06,269526.41533462296,114.41533462295774,269412.0,SH513100,172700.0,0.0,1.3681425
2016-06-07,270562.61533462297,114.41533462295774,270448.2,SH513100,172700.0,0.0,1.3673936
2016-06-08,269526.41533462296,114.41533462295774,269412.0,SH513100,172700.0,0.0,1.3617727
2016-06-13,266072.41533462296,114.41533462295774,265958.0,SH513100,172700.0,0.0,1.3197443
2016-06-14,266841.19185462303,115.9918546230183,266725.2,SZ159915,135600.0,531117.4,1.3238933
2016-06-15,276739.991854623,115.9918546230183,276624.0,SZ159915,135600.0,0.0,1.341277
2016-06-16,272536.391854623,115.9918546230183,272420.39999999997,SZ159915,135600.0,0.0,1.3319374
2016-06-17,275926.391854623,115.9918546230183,275810.39999999997,SZ159915,135600.0,0.0,1.3386904
2016-06-20,275383.991854623,115.9918546230183,275268.0,SZ159915,135600.0,0.0,1.3396846
2016-06-21,272265.19185462303,115.9918546230183,272149.2,SZ159915,135600.0,0.0,1.3369515
2016-06-22,278773.991854623,115.9918546230183,278658.0,SZ159915,135600.0,0.0,1.3488477
2016-06-23,278231.59185462305,115.9918546230183,278115.60000000003,SZ159915,135600.0,0.0,1.341686
2016-06-24,288043.41165462305,250.4116546230507,287793.0,SH518880,102600.0,554901.0,1.3244013
2016-06-27,290403.21165462304,250.4116546230507,290152.8,SH518880,102600.0,0.0,1.3430718
2016-06-28,289274.61165462306,250.4116546230507,289024.2,SH518880,102600.0,0.0,1.3498979
2016-06-29,290608.41165462305,250.4116546230507,290358.0,SH518880,102600.0,0.0,1.3563496
2016-06-30,289377.21165462304,250.4116546230507,289126.8,SH518880,102600.0,0.0,1.3574384
2016-07-01,293481.21165462304,250.4116546230507,293230.8,SH518880,102600.0,0.0,1.357559
2016-07-04,297687.8116546231,250.4116546230507,297437.4,SH518880,102600.0,0.0,1.379294
2016-07-05,296764.41165462305,250.4116546230507,296514.0,SH518880,102600.0,0.0,1.3804475
2016-07-06,302612.61165462306,250.4116546230507,302362.2,SH518880,102600.0,0.0,1.3845019
2016-07-07,301484.011654623,250.4116546230507,301233.6,SH518880,102600.0,0.0,1.3815536
2016-07-08,299432.011654623,250.4116546230507,299181.6,SH518880,102600.0,0.0,1.3739485
2016-07-11,302099.61165462306,250.4116546230507,301849.2,SH518880,102600.0,0.0,1.3787044
2016-07-12,299739.8116546231,250.4116546230507,299489.4,SH518880,102600.0,0.0,1.4087677
2016-07-13,296969.61165462306,250.4116546230507,296719.2,SH518880,102600.0,0.0,1.4129382
2016-07-14,294917.61165462306,250.4116546230507,294667.2,SH518880,102600.0,0.0,1.4103085
2016-07-15,295225.41165462305,250.4116546230507,294975.0,SH518880,102600.0,0.0,1.410102
2016-07-18,292076.67921462306,163.47921462304657,291913.2,SZ159915,135900.0,587662.2,1.4039644
2016-07-19,295474.17921462306,163.47921462304657,295310.7,SZ159915,135900.0,0.0,1.3980292
2016-07-20,294044.99570170214,511.1123256855062,293533.88337601663,SH510180,36800.0,590427.481392659,1.3934585
2016-07-21,295388.63671715575,511.1123256855062,294877.52439147024,SH510180,36800.0,0.0,1.3998756
2016-07-22,293011.4256898147,511.1123256855062,292500.3133641292,SH510180,36800.0,0.0,1.3881
2016-07-25,292804.71168743726,511.1123256855062,292293.59936175175,SH510180,36800.0,0.0,1.3905661
2016-07-26,293578.73208756495,83.3320875649224,293495.4,SH513100,178200.0,584897.9993617517,1.4072225
2016-07-27,293935.1320875649,83.3320875649224,293851.8,SH513100,178200.0,0.0,1.3851216
2016-07-28,295182.53208756493,83.3320875649224,295099.2,SH513100,178200.0,0.0,1.3863698
2016-07-29,296786.3320875649,83.3320875649224,296703.0,SH513100,178200.0,0.0,1.3789628
2016-08-01,297677.3320875649,83.3320875649224,297594.0,SH513100,178200.0,0.0,1.3672903
2016-08-02,299102.9320875649,83.3320875649224,299019.6,SH513100,178200.0,0.0,1.3725584
2016-08-03,294826.1320875649,83.3320875649224,294742.8,SH513100,178200.0,0.0,1.374478
2016-08-04,295182.53208756493,83.3320875649224,295099.2,SH513100,178200.0,0.0,1.3778265
2016-08-05,297320.9320875649,83.3320875649224,297237.6,SH513100,178200.0,0.0,1.3794706
2016-08-08,300884.9320875649,83.3320875649224,300801.6,SH513100,178200.0,0.0,1.3919822
2016-08-09,302132.3320875649,83.3320875649224,302049.0,SH513100,178200.0,0.0,1.4017953
2016-08-10,303023.3320875649,83.3320875649224,302940.0,SH513100,178200.0,0.0,1.3959247
2016-08-11,301775.93208756496,83.3320875649224,301692.60000000003,SH513100,178200.0,0.0,1.3916293
2016-08-12,303379.7320875649,83.3320875649224,303296.39999999997,SH513100,178200.0,0.0,1.4178276
2016-08-15,302666.9320875649,83.3320875649224,302583.6,SH513100,178200.0,0.0,1.4605186
2016-08-16,303379.7320875649,83.3320875649224,303296.39999999997,SH513100,178200.0,0.0,1.4539895
2016-08-17,300884.9320875649,83.3320875649224,300801.6,SH513100,178200.0,0.0,1.4517515
2016-08-18,301597.7320875649,83.3320875649224,301514.39999999997,SH513100,178200.0,0.0,1.4480673
2016-08-19,301419.53208756493,83.3320875649224,301336.2,SH513100,178200.0,0.0,1.4482954
2016-08-22,301419.53208756493,83.3320875649224,301336.2,SH513100,178200.0,0.0,1.4361452
2016-08-23,303557.93208756496,83.3320875649224,303474.60000000003,SH513100,178200.0,0.0,1.4383144
2016-08-24,304270.73208756495,83.3320875649224,304187.4,SH513100,178200.0,0.0,1.4331626
2016-08-25,302132.3320875649,83.3320875649224,302049.0,SH513100,178200.0,0.0,1.4241716
2016-08-26,301597.0121459637,218.10769058880396,301378.90445537487,SH510180,36900.0,603842.4559057949,1.4233625
2016-08-29,300767.90924512356,218.10769058880396,300549.80155453476,SH510180,36900.0,0.0,1.4236594
2016-08-30,301389.7364207537,218.10769058880396,301171.6287301649,SH510180,36900.0,0.0,1.4254714
2016-08-31,302633.3907720138,218.10769058880396,302415.283081425,SH510180,36900.0,0.0,1.4322716
2016-09-01,300762.2991155275,41.0991155274678,300721.2,SZ159915,144300.0,605715.534531845,1.420991
2016-09-02,300329.39911552746,41.0991155274678,300288.3,SZ159915,144300.0,0.0,1.4263839
2016-09-05,301339.4991155275,41.0991155274678,301298.4,SZ159915,144300.0,0.0,1.4287812
2016-09-06,307111.4991155275,41.0991155274678,307070.4,SZ159915,144300.0,0.0,1.4386588
2016-09-07,305091.2991155275,41.0991155274678,305050.2,SZ159915,144300.0,0.0,1.4378797
2016-09-08,307111.4991155275,41.0991155274678,307070.4,SZ159915,144300.0,0.0,1.4373374
2016-09-09,304369.7991155275,41.0991155274678,304328.7,SZ159915,144300.0,0.0,1.4280753
2016-09-12,297299.09911552747,41.0991155274678,297258.0,SZ159915,144300.0,0.0,1.4042141
2016-09-13,296577.59911552747,41.0991155274678,296536.5,SZ159915,144300.0,0.0,1.4032371
2016-09-14,296000.3991155275,41.0991155274678,295959.30000000005,SZ159915,144300.0,0.0,1.3939404
2016-09-19,299030.6991155275,41.0991155274678,298989.60000000003,SZ159915,144300.0,0.0,1.4044379
2016-09-20,297225.0464555275,60.346455527469516,297164.7,SH513100,174700.0,597263.3,1.401976
2016-09-21,297225.0464555275,60.346455527469516,297164.7,SH513100,174700.0,0.0,1.4059528
2016-09-22,301941.94645552745,60.346455527469516,301881.6,SH513100,174700.0,0.0,1.416489
2016-09-23,309803.44645552745,60.346455527469516,309743.1,SH513100,174700.0,0.0,1.4098394
2016-09-26,304911.84645552747,60.346455527469516,304851.5,SH513100,174700.0,0.0,1.3859996
2016-09-27,300893.7464555275,60.346455527469516,300833.4,SH513100,174700.0,0.0,1.3948098
2016-09-28,301243.14645552746,60.346455527469516,301182.8,SH513100,174700.0,0.0,1.3905661
2016-09-29,301243.14645552746,60.346455527469516,301182.8,SH513100,174700.0,0.0,1.3963765
2016-09-30,298273.2464555275,60.346455527469516,298212.9,SH513100,174700.0,0.0,1.4002028
2016-10-10,300719.0464555275,60.346455527469516,300658.7,SH513100,174700.0,0.0,1.4176725
2016-10-11,304562.4464555275,60.346455527469516,304502.10000000003,SH513100,174700.0,0.0,1.4231343
2016-10-12,304038.34645552747,60.346455527469516,303978.0,SH513100,174700.0,0.0,1.4203151
2016-10-13,303164.84645552747,60.346455527469516,303104.5,SH513100,174700.0,0.0,1.4214514
2016-10-14,302990.14645552746,60.346455527469516,302929.8,SH513100,174700.0,0.0,1.4228288
2016-10-17,300020.2464555275,60.346455527469516,299959.9,SH513100,174700.0,0.0,1.4107906
2016-10-18,300020.2464555275,60.346455527469516,299959.9,SH513100,174700.0,0.0,1.4294913
2016-10-19,301417.84645552747,60.346455527469516,301357.5,SH513100,174700.0,0.0,1.4273006
2016-10-20,302815.4464555275,60.346455527469516,302755.10000000003,SH513100,174700.0,0.0,1.4283164
2016-10-21,301941.94645552745,60.346455527469516,301881.6,SH513100,174700.0,0.0,1.4322501
2016-10-24,303863.6464555275,60.346455527469516,303803.30000000005,SH513100,174700.0,0.0,1.4493971
2016-10-25,306071.40047552745,55.500475527427625,306015.9,SZ159915,145100.0,612729.9,1.4493413
2016-10-26,304893.7790320926,197.33952769223833,304696.43950440036,SH510180,36800.0,610897.1815115327,1.4438967
2016-10-27,303756.85201901646,197.33952769223833,303559.5124913242,SH510180,36800.0,0.0,1.4399801
2016-10-28,303653.4950178277,197.33952769223833,303456.1554901355,SH510180,36800.0,0.0,1.4375829
2016-10-31,303136.71001188405,197.33952769223833,302939.3704841918,SH510180,36800.0,0.0,1.4359257
2016-11-01,304790.4220309038,197.33952769223833,304593.08250321157,SH510180,36800.0,0.0,1.4457258
2016-11-02,303033.3530106953,197.33952769223833,302836.0134830031,SH510180,36800.0,0.0,1.4346646
2016-11-03,306237.42004754615,197.33952769223833,306040.0805198539,SH510180,36800.0,0.0,1.4483255
2016-11-04,305410.5640380363,197.33952769223833,305213.22451034404,SH510180,36800.0,0.0,1.4436256
2016-11-07,305720.63504160254,197.33952769223833,305523.2955139103,SH510180,36800.0,0.0,1.4446671
2016-11-08,306754.2050534899,197.33952769223833,306556.86552579765,SH510180,36800.0,0.0,1.4509208
2016-11-09,305100.49303447007,197.33952769223833,304903.15350677783,SH510180,36800.0,0.0,1.4431435
2016-11-10,308201.2030701322,197.33952769223833,308003.86354243994,SH510180,36800.0,0.0,1.4593092
2016-11-11,311301.91310579435,197.33952769223833,311104.5735781021,SH510180,36800.0,0.0,1.4707621
2016-11-14,311900.4525315017,135.8525315017323,311764.6,SH518880,116200.0,621732.8595757247,1.4763701
2016-11-15,314519.04990943795,253.10022975853644,314265.9496796794,SH510180,37100.0,630025.5471923047,1.4762067
2016-11-16,314206.4511531252,253.10022975853644,313953.35092336667,SH510180,37100.0,0.0,1.4760861
2016-11-17,315248.44700750086,253.10022975853644,314995.3467777423,SH510180,37100.0,0.0,1.4790773
2016-11-18,313581.25364049996,253.10022975853644,313328.1534107414,SH510180,37100.0,0.0,1.4708654
2016-11-21,316394.642447314,253.10022975853644,316141.54221755546,SH510180,37100.0,0.0,1.4810443
2016-11-22,318895.4324978154,253.10022975853644,318642.33226805687,SH510180,37100.0,0.0,1.4927726
2016-11-23,319312.2308395657,253.10022975853644,319059.13060980715,SH510180,37100.0,0.0,1.4955143
2016-11-24,320875.22462112905,253.10022975853644,320622.1243913705,SH510180,37100.0,0.0,1.5015441
2016-11-25,324626.4096968812,253.10022975853644,324373.30946712266,SH510180,37100.0,0.0,1.5155579
2016-11-28,326085.203893007,253.10022975853644,325832.1036632485,SH510180,37100.0,0.0,1.5214888
2016-11-29,328481.79435807094,253.10022975853644,328228.6941283124,SH510180,37100.0,0.0,1.5339531
2016-11-30,325355.8067949441,253.10022975853644,325102.70656518557,SH510180,37100.0,0.0,1.5227455
2016-12-01,327752.397260008,253.10022975853644,327499.29703024944,SH510180,37100.0,0.0,1.5343834
2016-12-02,324834.80886775634,253.10022975853644,324581.7086379978,SH510180,37100.0,0.0,1.5188503
2016-12-05,320041.62793762854,253.10022975853644,319788.52770787,SH510180,37100.0,0.0,1.4932246
2016-12-06,319208.03125412815,253.10022975853644,318954.9310243696,SH510180,37100.0,0.0,1.4888086
2016-12-07,320875.22462112905,253.10022975853644,320622.1243913705,SH510180,37100.0,0.0,1.4959532
2016-12-08,319937.428352191,253.10022975853644,319684.32812243246,SH510180,37100.0,0.0,1.4935387
2016-12-09,323376.01467163046,253.10022975853644,323122.9144418719,SH510180,37100.0,0.0,1.5036789
2016-12-12,318687.0333269403,253.10022975853644,318433.9330971818,SH510180,37100.0,0.0,1.4673017
2016-12-13,317903.5726561571,6.772656157088932,317896.8,SH513100,177200.0,635319.9364136813,1.4655198
2016-12-14,320384.3726561571,6.772656157088932,320377.60000000003,SH513100,177200.0,0.0,1.4542909
2016-12-15,320738.7726561571,6.772656157088932,320732.0,SH513100,177200.0,0.0,1.437712
2016-12-16,322156.3726561571,6.772656157088932,322149.60000000003,SH513100,177200.0,0.0,1.4401221
2016-12-19,321270.37265615707,6.772656157088932,321263.6,SH513100,177200.0,0.0,1.4327838
2016-12-20,321801.9726561571,6.772656157088932,321795.2,SH513100,177200.0,0.0,1.4242103
2016-12-21,327117.9726561571,6.772656157088932,327111.2,SH513100,177200.0,0.0,1.4368985
2016-12-22,325700.3726561571,6.772656157088932,325693.60000000003,SH513100,177200.0,0.0,1.4356632
2016-12-23,325345.9726561571,6.772656157088932,325339.2,SH513100,177200.0,0.0,1.423582
2016-12-26,330484.7726561571,6.772656157088932,330478.0,SH513100,177200.0,0.0,1.4299518
2016-12-27,324991.5726561571,6.772656157088932,324984.8,SH513100,177200.0,0.0,1.4273652
2016-12-28,326586.37265615707,6.772656157088932,326579.6,SH513100,177200.0,0.0,1.4211245
2016-12-29,323396.7726561571,6.772656157088932,323390.0,SH513100,177200.0,0.0,1.4193468
2016-12-30,321979.17265615705,6.772656157088932,321972.39999999997,SH513100,177200.0,0.0,1.4246494
2017-01-03,319143.9726561571,6.772656157088932,319137.2,SH513100,177200.0,0.0,1.4384866
2017-01-04,321093.1726561571,6.772656157088932,321086.4,SH513100,177200.0,0.0,1.4497114
2017-01-05,320915.9726561571,6.772656157088932,320909.2,SH513100,177200.0,0.0,1.4494876
2017-01-06,321093.1726561571,6.772656157088932,321086.4,SH513100,177200.0,0.0,1.440828
2017-01-09,323042.37265615707,6.772656157088932,323035.6,SH513100,177200.0,0.0,1.4478133
2017-01-10,324637.1726561571,6.772656157088932,324630.4,SH513100,177200.0,0.0,1.4453902
2017-01-11,326409.1726561571,6.772656157088932,326402.4,SH513100,177200.0,0.0,1.4351597
2017-01-12,326054.7726561571,6.772656157088932,326048.0,SH513100,177200.0,0.0,1.4278945
2017-01-13,325523.17265615705,6.772656157088932,325516.39999999997,SH513100,177200.0,0.0,1.4288802
2017-01-16,327578.77035615715,106.57035615714267,327472.2,SH518880,122100.0,651511.5,1.4286821
2017-01-17,329043.9703561571,106.57035615714267,328937.39999999997,SH518880,122100.0,0.0,1.4316562
2017-01-18,327945.07035615714,106.57035615714267,327838.5,SH518880,122100.0,0.0,1.4372556
2017-01-19,325136.77035615715,106.57035615714267,325030.2,SH518880,122100.0,0.0,1.4329172
2017-01-20,325869.3703561572,106.57035615714267,325762.80000000005,SH518880,122100.0,0.0,1.4439355
2017-01-23,327456.6703561572,106.57035615714267,327350.10000000003,SH518880,122100.0,0.0,1.4478908
2017-01-24,326968.27035615715,106.57035615714267,326861.7,SH518880,122100.0,0.0,1.44805
2017-01-25,323793.6703561571,106.57035615714267,323687.1,SH518880,122100.0,0.0,1.4529781
2017-01-26,322572.6703561571,106.57035615714267,322466.1,SH518880,122100.0,0.0,1.4581686
2017-02-03,326601.9703561571,106.57035615714267,326495.39999999997,SH518880,122100.0,0.0,1.4480673
2017-02-06,329898.6703561572,106.57035615714267,329792.10000000003,SH518880,122100.0,0.0,1.4518204
2017-02-07,331218.91955328645,310.8075137225678,330908.1120395639,SH510180,39000.0,661933.7760872171,1.4485794
2017-02-08,332533.3509814476,310.8075137225678,332222.54346772505,SH510180,39000.0,0.0,1.4561588
2017-02-09,333279.9514527541,125.35145275411196,333154.6,SH513100,175900.0,664497.643467725,1.4617538
2017-02-10,336622.0514527541,125.35145275411196,336496.7,SH513100,175900.0,0.0,1.4691567
2017-02-13,337149.7514527541,125.35145275411196,337024.39999999997,SH513100,175900.0,0.0,1.4789655
2017-02-14,336973.8514527541,125.35145275411196,336848.5,SH513100,175900.0,0.0,1.4787588
2017-02-15,339436.45145275415,125.35145275411196,339311.10000000003,SH513100,175900.0,0.0,1.4726946
2017-02-16,341019.5514527541,125.35145275411196,340894.2,SH513100,175900.0,0.0,1.4809668
2017-02-17,339788.25145275414,125.35145275411196,339662.9,SH513100,175900.0,0.0,1.4725783
2017-02-20,340843.6514527541,125.35145275411196,340718.3,SH513100,175900.0,0.0,1.4940767
2017-02-21,341195.45145275415,125.35145275411196,341070.10000000003,SH513100,175900.0,0.0,1.4989961
2017-02-22,345768.8514527541,125.35145275411196,345643.5,SH513100,175900.0,0.0,1.501983
2017-02-23,345417.0514527541,125.35145275411196,345291.7,SH513100,175900.0,0.0,1.4949074
2017-02-24,344361.6514527541,125.35145275411196,344236.3,SH513100,175900.0,0.0,1.4951354
2017-02-27,342602.6514527541,125.35145275411196,342477.3,SH513100,175900.0,0.0,1.4832436
2017-02-28,344009.8514527541,125.35145275411196,343884.5,SH513100,175900.0,0.0,1.4860799
2017-03-01,342602.6514527541,125.35145275411196,342477.3,SH513100,175900.0,0.0,1.4885031
2017-03-02,349990.45145275415,125.35145275411196,349865.10000000003,SH513100,175900.0,0.0,1.4784576
2017-03-03,348055.5514527541,125.35145275411196,347930.2,SH513100,175900.0,0.0,1.4753414
2017-03-06,355443.3514527541,125.35145275411196,355318.0,SH513100,175900.0,0.0,1.4833555
2017-03-07,350694.0514527541,125.35145275411196,350568.7,SH513100,175900.0,0.0,1.4865749
2017-03-08,348055.5514527541,125.35145275411196,347930.2,SH513100,175900.0,0.0,1.4843239
2017-03-09,348231.45145275415,125.35145275411196,348106.10000000003,SH513100,175900.0,0.0,1.4749455
2017-03-10,351045.8514527541,125.35145275411196,350920.5,SH513100,175900.0,0.0,1.4753544
2017-03-13,353684.35145275405,125.35145275411196,353558.99999999994,SH513100,175900.0,0.0,1.4883567
2017-03-14,356322.8514527541,125.35145275411196,356197.5,SH513100,175900.0,0.0,1.4877499
2017-03-15,355267.45145275415,125.35145275411196,355142.10000000003,SH513100,175900.0,0.0,1.4907411
2017-03-16,358961.3514527541,125.35145275411196,358836.0,SH513100,175900.0,0.0,1.4984323
2017-03-17,357905.9514527541,125.35145275411196,357780.6,SH513100,175900.0,0.0,1.4830672
2017-03-20,356850.5514527541,125.35145275411196,356725.2,SH513100,175900.0,0.0,1.4847027
2017-03-21,358961.3514527541,125.35145275411196,358836.0,SH513100,175900.0,0.0,1.4919075
2017-03-22,347879.6514527541,125.35145275411196,347754.3,SH513100,175900.0,0.0,1.484892
2017-03-23,348759.1514527541,125.35145275411196,348633.8,SH513100,175900.0,0.0,1.4900267
2017-03-24,344009.8514527541,125.35145275411196,343884.5,SH513100,175900.0,0.0,1.5019143
2017-03-27,340667.7514527541,125.35145275411196,340542.39999999997,SH513100,175900.0,0.0,1.4969388
2017-03-28,341234.8791927541,119.57919275411405,341115.3,SZ159915,183100.0,682361.3,1.4933968
2017-03-29,337939.0791927541,119.57919275411405,337819.5,SZ159915,183100.0,0.0,1.4914083
2017-03-30,336950.8647727541,86.86477275408106,336864.0,SH518880,121000.0,674072.1,1.479172
