trade_date,event,symbol,amount,cash_after
2021-02-01,buy,SH600449,-1128.7253370285034,362017.9764156854
2021-02-01,buy,SH600668,-67121.38144496201,294896.5949707234
2021-02-01,buy,SH600720,-2317.103036117554,292579.4919346058
2021-02-01,buy,SH601000,-2503.739841175079,290075.7520934307
2021-02-01,buy,SH601677,-932.8924440383911,289142.8596493923
2021-02-01,buy,SH603556,-2351.8330783843994,286791.0265710079
2021-02-01,buy,SZ000531,-67297.10866285012,219493.9179081578
2021-02-01,buy,SZ000883,-67488.03122414503,152005.88668401277
2021-02-01,buy,SZ002124,-965.7765892028808,151040.1100948099
2021-02-01,buy,SZ002322,-67127.51477416264,83912.59532064726
2021-02-01,buy,SZ002394,-2677.016181182861,81235.5791394644
2021-02-01,buy,SZ002406,-3995.299808597565,77240.27933086683
2021-02-01,buy,SZ002432,-3864.500936985016,73375.77839388182
2021-02-01,buy,SZ300771,-66220.57895990124,7155.199433980582
2021-03-01,sell,SH600273,764.2599857389449,7919.459419719527
2021-03-01,sell,SH600449,3771.3321954315184,11690.791615151045
2021-03-01,sell,SH600720,6723.83075028801,18414.622365439056
2021-03-01,sell,SH601677,7744.5724189771645,26159.19478441622
2021-03-01,sell,SZ000883,68860.92732649567,95020.12211091189
2021-03-01,sell,SZ002100,6928.7515833438865,101948.87369425577
2021-03-01,sell,SZ002124,84417.87174829732,186366.74544255307
2021-03-01,sell,SZ002322,72264.48616189,258631.23160444308
2021-03-01,sell,SZ300771,66019.53426591557,324650.7658703587
2021-03-01,buy,SH600051,-2326.3880409240724,322324.3778294346
2021-03-01,buy,SH600261,-1266.1830839157103,321058.19474551885
2021-03-01,buy,SH600668,-1279.1871170043944,319779.00762851443
2021-03-01,buy,SH601000,-2601.2940983295443,317177.7135301849
2021-03-01,buy,SH601006,-3387.961199760437,313789.75233042444
2021-03-01,buy,SH603556,-3607.6137813568116,310182.1385490676
2021-03-01,buy,SZ000531,-3898.0268030166626,306284.11174605094
2021-03-01,buy,SZ000581,-72363.07436440568,233921.03738164526
2021-03-01,buy,SZ000690,-72491.4891582653,161429.54822337994
2021-03-01,buy,SZ002406,-2375.6209461212156,159053.9272772587
2021-03-01,buy,SZ002432,-8120.315609169006,150933.6116680897
2021-03-01,buy,SZ002540,-72413.43142026925,78520.18024782045
2021-03-01,buy,SZ300552,-71033.67103044754,7486.509217372906
2021-04-01,sell,SH600051,72442.03060880218,79928.53982617508
2021-04-01,sell,SH600273,3439.5710932838438,83368.11091945892
2021-04-01,sell,SH601000,8794.324980747222,92162.43590020614
2021-04-01,sell,SH601006,597.4914208083153,92759.92732101446
2021-04-01,sell,SH601677,10727.722118217469,103487.64943923193
2021-04-01,sell,SZ000531,92879.39315477968,196367.0425940116
2021-04-01,sell,SZ000690,4071.8824082866668,200438.9250022983
2021-04-01,sell,SZ002381,80264.40070374726,280703.32570604555
2021-04-01,sell,SZ002540,72161.15265559203,352864.47836163756
2021-04-01,sell,SZ300552,7769.315387866211,360633.7937495038
2021-04-01,buy,SH600023,-77854.32515096899,282779.4685985348
2021-04-01,buy,SH600261,-676.500088596344,282102.96850993845
2021-04-01,buy,SH600603,-77860.00047585474,204242.96803408372
2021-04-01,buy,SH600668,-1338.1041734695434,202904.8638606142
2021-04-01,buy,SH600720,-5407.7314506530765,197497.1324099611
2021-04-01,buy,SH603556,-1272.2831350326537,196224.84927492845
2021-04-01,buy,SZ000581,-4101.6061187744135,192123.24315615403
2021-04-01,buy,SZ002100,-15057.354877471922,177065.8882786821
2021-04-01,buy,SZ002128,-77221.14195206395,99844.74632661816
2021-04-01,buy,SZ002394,-3943.234129333496,95901.51219728467
2021-04-01,buy,SZ002406,-4208.150082111359,91693.36211517331
2021-04-01,buy,SZ002432,-3059.1834854125977,88634.17862976072
2021-04-01,buy,SZ300259,-77667.62195980175,10966.556669958969
2021-05-06,sell,SH600023,70562.05976617248,81528.61643613144
2021-05-06,sell,SH600261,81411.15515325496,162939.7715893864
2021-05-06,sell,SH600273,69739.33774466372,232679.1093340501
2021-05-06,sell,SH600449,66592.85136966774,299271.96070371784
2021-05-06,sell,SH600603,74008.91589343867,373280.8765971565
2021-05-06,sell,SH600668,66052.53570555312,439333.41230270965
2021-05-06,sell,SH600720,68564.41434836437,507897.826651074
2021-05-06,sell,SH601000,407.15595031051635,508304.9826013845
2021-05-06,sell,SH601006,75312.65278944213,583617.6353908266
2021-05-06,sell,SH601677,76428.07312340768,660045.7085142343
2021-05-06,sell,SH603556,67078.2094043339,727123.9179185682
2021-05-06,sell,SZ000581,79778.11381148688,806902.0317300551
2021-05-06,sell,SZ000690,61725.405931858346,868627.4376619135
2021-05-06,sell,SZ002100,71734.96870494065,940362.4063668541
2021-05-06,sell,SZ002128,81149.11978733986,1021511.5261541939
2021-05-06,sell,SZ002394,63531.55222418501,1085043.0783783789
2021-05-06,sell,SZ002406,4750.747156825257,1089793.825535204
2021-05-06,sell,SZ002432,76614.50174341364,1166408.3272786178
2021-05-06,sell,SZ300259,74750.70494731815,1241159.032225936
2021-05-06,sell,SZ300552,57092.976103544315,1298252.0083294802
2021-05-06,buy,SH600033,-72395.88793849293,1225856.1203909873
2021-05-06,buy,SH600035,-72310.4998373746,1153545.6205536127
2021-05-06,buy,SH600075,-72239.87144266735,1081305.7491109453
2021-05-06,buy,SH600089,-71851.89528496089,1009453.8538259844
2021-05-06,buy,SH600512,-72331.30894774613,937122.5448782382
2021-05-06,buy,SH600618,-72046.9671751309,865075.5777031074
2021-05-06,buy,SH600694,-72440.12270543518,792635.4549976722
2021-05-06,buy,SH600750,-71734.04283625317,720901.412161419
2021-05-06,buy,SH601126,-72261.65195423893,648639.7602071802
2021-05-06,buy,SH601678,-72015.39990997816,576624.360297202
2021-05-06,buy,SH603685,-71800.03350115723,504824.32679604477
2021-05-06,buy,SH603900,-72253.86048022968,432570.4663158151
2021-05-06,buy,SZ000848,-72127.13422779184,360443.33208802325
2021-05-06,buy,SZ002022,-72269.77779099335,288173.5542970299
2021-05-06,buy,SZ002154,-72279.30476345656,215894.24953357334
2021-05-06,buy,SZ002382,-71991.40904845826,143902.84048511507
2021-05-06,buy,SZ002664,-72479.12117782001,71423.71930729506
2021-05-06,buy,SZ002763,-70807.21205630677,616.5072509882884
2021-06-01,sell,SH600618,77970.19829828414,78586.70554927243
2021-06-01,sell,SH600750,74244.4277744751,152831.13332374755
2021-06-01,sell,SH601678,3181.654768462181,156012.78809220972
2021-06-01,sell,SH603900,79531.28606482652,235544.07415703626
2021-06-01,sell,SZ000848,103967.86109420918,339511.93525124545
2021-06-01,sell,SZ002022,76801.35715124177,416313.29240248725
2021-06-01,sell,SZ002154,85064.28957400826,501377.5819764955
2021-06-01,sell,SZ002763,78513.07630523208,579890.6582817276
2021-06-01,buy,SH600033,-773.7367342948913,579116.9215474327
2021-06-01,buy,SH600035,-3276.290015220642,575840.631532212
2021-06-01,buy,SH600075,-3520.2645869255066,572320.3669452865
2021-06-01,buy,SH600089,-5705.274927139282,566615.0920181472
2021-06-01,buy,SH600483,-75263.64307623138,491351.4489419159
2021-06-01,buy,SH600512,-1543.2612023353577,489808.1877395805
2021-06-01,buy,SH600566,-75519.40476784173,414288.7829717388
2021-06-01,buy,SH600694,-1855.0766254425048,412433.7063462963
2021-06-01,buy,SH601000,-4887.675049972534,407546.03129632375
2021-06-01,buy,SH601126,-5485.7323807716375,402060.2989155521
2021-06-01,buy,SH601515,-75784.02425238748,326276.27466316463
2021-06-01,buy,SZ002382,-10131.77956199646,316144.49510116817
2021-06-01,buy,SZ002406,-4708.150495910644,311436.3446052575
2021-06-01,buy,SZ002567,-75653.18083604415,235783.16376921337
2021-06-01,buy,SZ002664,-2680.5229747772214,233102.64079443616
2021-06-01,buy,SZ002753,-75400.24402213766,157702.3967722985
2021-06-01,buy,SZ300403,-75534.15572805748,82168.24104424102
2021-06-01,buy,SZ300677,-69103.66732505447,13064.573719186548
2021-07-01,sell,SH600035,77494.54994796758,90559.12366715413
2021-07-01,sell,SH600089,4985.941185222626,95545.06485237676
2021-07-01,sell,SH600483,79842.82587146919,175387.89072384595
2021-07-01,sell,SH601126,103796.99644703149,279184.8871708774
2021-07-01,sell,SH601515,74281.60298989677,353466.4901607742
2021-07-01,sell,SH601678,88008.03172483285,441474.52188560704
2021-07-01,sell,SZ002406,78012.47757287865,519486.9994584857
2021-07-01,sell,SZ002664,86228.02224191483,605715.0217004005
2021-07-01,sell,SZ002753,2632.981342109108,608348.0030425097
2021-07-01,sell,SZ300403,79114.36008306197,687462.3631255716
2021-07-01,buy,SH600033,-4255.152564144135,683207.2105614275
2021-07-01,buy,SH600075,-7813.852828979492,675393.357732448
2021-07-01,buy,SH600368,-78508.4738880993,596884.8838443487
2021-07-01,buy,SH600512,-3637.576426696777,593247.307417652
2021-07-01,buy,SH600566,-3507.2836311340334,589740.0237865179
2021-07-01,buy,SH600618,-77868.0447770398,511871.9790094781
2021-07-01,buy,SH600694,-3589.8477981567385,508282.1312113214
2021-07-01,buy,SH601000,-3420.592951917648,504861.5382594037
2021-07-01,buy,SH603685,-1212.8915367126465,503648.6467226911
2021-07-01,buy,SH603900,-78370.4768964831,425278.169826208
2021-07-01,buy,SZ002128,-78065.50997035835,347212.65985584963
