date,equity,cash,market_value,position,gross_traded,signal,target,benchmark_value
2008-07-08,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.16389582225773136,0.0,3.3128638
2008-07-09,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.12857585065343669,0.0,3.4422007
2008-07-10,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.10557813634004809,0.0,3.3949366
2008-07-11,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.08943266119739057,0.0,3.3718412
2008-07-14,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.073387278913847,0.0,3.3973796
2008-07-15,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.07540871649092828,0.0,3.2570832
2008-07-16,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.0888011935634192,0.0,3.1344938
2008-07-17,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1005986820650242,0.0,3.1030643
2008-07-18,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.09578061334395072,0.0,3.214249
2008-07-21,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.079030367389481,0.0,3.3233783
2008-07-22,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.0662081453587553,0.0,3.3161747
2008-07-23,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.05832706374742935,0.0,3.2917209
2008-07-24,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.040110953767369395,0.0,3.3990808
2008-07-25,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.030721497706176493,0.0,3.3555157
2008-07-28,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.02067581470745017,0.0,3.3802323
2008-07-29,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.01969383732857466,0.0,3.3171906
2008-07-30,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.021250633682881492,0.0,3.292931
2008-07-31,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.03172319278108615,0.0,3.202547
2008-08-01,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.03457907628539747,0.0,3.2431667
2008-08-04,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.04438668488174313,0.0,3.1659458
2008-08-05,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.05945052948811913,0.0,3.085951
2008-08-06,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.06731400038964397,0.0,3.107197
2008-08-07,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.07217712654127251,0.0,3.1057699
2008-08-08,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.0903501686291035,0.0,2.9585211
2008-08-11,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.11872087911605522,0.0,2.8047988
2008-08-12,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1392467684281895,0.0,2.790357
2008-08-13,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.15206361880769448,0.0,2.790939
2008-08-14,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.15920542342207344,0.0,2.789615
2008-08-15,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1614138830478491,0.0,2.7942958
2008-08-18,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1768439114010416,0.0,2.6410758
2008-08-19,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.18108881663847942,0.0,2.6811132
2008-08-20,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.15879161323424462,0.0,2.8917122
2008-08-21,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1507023368357543,0.0,2.7901516
2008-08-22,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1471054584233431,0.0,2.7455704
2008-08-25,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.14263927959693268,0.0,2.7405698
2008-08-26,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.14549737270636243,0.0,2.661774
2008-08-27,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.14603489029320782,0.0,2.65465
2008-08-28,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1428033375400415,0.0,2.666717
2008-08-29,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.13132925313130794,0.0,2.7303977
2008-09-01,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.13085274393867863,0.0,2.6362467
2008-09-02,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.13130952376085192,0.0,2.6091213
2008-09-03,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.13436166539779038,0.0,2.5640833
2008-09-04,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1338245384129606,0.0,2.5700085
2008-09-05,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.13955671998351482,0.0,2.4926965
