date,equity,cash,market_value,position,gross_traded,signal,target,benchmark_value
2008-09-26,103701338.40374948,0.0,103701338.40374948,1.0,0.0,-0.03285549160695766,1.0,0.8015367
2008-10-06,98387927.40658765,0.0,98387927.40658765,1.0,0.0,0.10890699950392002,1.0,0.7604678
2008-10-07,97174654.15926579,0.0,97174654.15926579,1.0,0.0,-0.09324251892102928,1.0,0.7510901
2008-10-08,93496951.1029876,0.0,93496951.1029876,1.0,0.0,0.016931025554839073,1.0,0.7226641
2008-10-09,92222217.64733978,0.0,92222217.64733978,1.0,0.0,0.213930786025731,1.0,0.71281135
2008-10-10,88139164.2109155,0.0,88139164.2109155,1.0,0.0,0.5001193631319596,1.0,0.6812523
2008-10-13,91768798.34478755,0.0,91768798.34478755,1.0,0.0,0.1267383571780954,1.0,0.7093067
2008-10-14,89417601.52405187,0.0,89417601.52405187,1.0,0.0,-0.031102123594795965,1.0,0.6911337
2008-10-15,88481186.20900235,0.0,88481186.20900235,1.0,0.0,0.2878697623642209,1.0,0.6838959
2008-10-16,84161492.01803589,0.0,84161492.01803589,1.0,0.0,0.7315940653547769,1.0,0.65050775
2008-10-17,84732768.71567315,0.0,84732768.71567315,1.0,0.0,0.986259285673583,1.0,0.6549233
2008-10-20,87666337.56152272,0.0,87666337.56152272,1.0,0.0,0.8953009023041705,1.0,0.67759764
2008-10-21,86958250.98165146,0.0,86958250.98165146,1.0,0.0,1.2896463624342656,1.0,0.6721247
2008-10-22,84735541.19379322,0.0,84735541.19379322,1.0,0.0,1.488975233808145,1.0,0.6549447
2008-10-23,84803022.87803626,0.0,84803022.87803626,1.0,0.0,1.3367466631272142,1.0,0.6554663
2008-10-24,82345058.57469589,0.0,82345058.57469589,1.0,0.0,1.4449103265159047,1.0,0.636468
2008-10-27,76478386.57268097,0.0,76478386.57268097,1.0,0.0,1.2048190382155126,1.0,0.59112287
2008-10-28,78842525.23464124,0.0,78842525.23464124,1.0,0.0,0.7308899075211043,1.0,0.609396
2008-10-29,76642466.3764242,0.0,76642466.3764242,1.0,0.0,0.8383094690495612,1.0,0.5923911
2008-10-30,78465376.15537283,0.0,78465376.15537283,1.0,0.0,0.821477381737216,1.0,0.60648084
2008-10-31,76893906.31593157,0.0,76893906.31593157,1.0,0.0,0.7340157075298369,1.0,0.59433454
2008-11-03,76426158.93309471,0.0,76426158.93309471,1.0,0.0,0.9172991447545141,1.0,0.59071916
2008-11-04,75234616.06603825,0.0,75234616.06603825,1.0,0.0,1.1488806296111798,1.0,0.5815094
2008-11-05,78176962.62093596,0.0,78176962.62093596,1.0,0.0,1.2221172092311339,1.0,0.6042516
2008-11-06,76252375.4559312,0.0,76252375.4559312,1.0,0.0,1.090108240418805,1.0,0.589376
2008-11-07,77548839.29184443,0.0,77548839.29184443,1.0,0.0,0.34337434369073755,1.0,0.5993967
2008-11-10,83272690.76570094,0.0,83272690.76570094,1.0,0.0,0.5117178595692369,1.0,0.64363796
2008-11-11,82333963.24721923,0.0,82333963.24721923,1.0,0.0,0.5344762695506455,1.0,0.6363823
2008-11-12,83279621.96100113,0.0,83279621.96100113,1.0,0.0,0.6115413743179666,1.0,0.64369154
2008-11-13,86619456.32137626,0.0,86619456.32137626,1.0,0.0,0.6512286558966265,1.0,0.669506
2008-11-14,89834962.36605409,0.0,89834962.36605409,1.0,0.0,0.9465363029732727,1.0,0.6943596
2008-11-17,91849221.87025517,0.0,91849221.87025517,1.0,0.0,1.034516414452523,1.0,0.70992833
2008-11-18,85035970.60508254,0.0,85035970.60508254,1.0,0.0,1.7512984572998,1.0,0.6572668
2008-11-19,90274513.86300959,0.0,90274513.86300959,1.0,0.0,2.0843701464680664,1.0,0.697757
2008-11-20,89316378.99768732,0.0,89316378.99768732,1.0,0.0,1.949396685448249,1.0,0.6903513
2008-11-21,88776070.66405152,0.0,88776070.66405152,1.0,0.0,2.428876374763976,1.0,0.6861751
2008-11-24,84935213.76840223,0.0,84935213.76840223,1.0,0.0,2.4233072833700837,1.0,0.65648806
2008-11-25,84780377.36339138,0.0,84780377.36339138,1.0,0.0,2.478662647570784,1.0,0.65529126
2008-11-26,85206061.05475016,0.0,85206061.05475016,1.0,0.0,2.25335468524111,1.0,0.6585815
2008-11-27,86452604.03951296,0.0,86452604.03951296,1.0,0.0,2.11502018800451,1.0,0.6682164
2008-11-28,84578398.00034653,0.0,84578398.00034653,1.0,0.0,1.8386066397615186,1.0,0.6537301
2008-12-01,86163269.9557003,0.0,86163269.9557003,1.0,0.0,1.9149989054806336,1.0,0.66598004
