trade_date,symbol,shares,adjusted_close,market_value,active_fraction,active_market_value
2015-04-23,SH510290,74700,2.07,154629.0,1.0,154629.0
2015-04-23,SH510300,95600,4.92602518354123,470928.00754654163,0.0,0.0
2015-04-23,SH511010,3700,107.1355196938399,396401.4228672076,0.0,0.0
2015-04-23,SH518880,82000,2.39,195980.0,0.0,0.0
2015-04-24,SH510060,72800,2.359,171735.2,1.0,171735.2
2015-04-24,SH510130,21300,5.0,106500.0,1.0,106500.0
2015-04-24,SH510290,74700,2.069,154554.3,1.0,154554.3
2015-04-24,SH510300,95600,4.908226580327585,469226.46107931715,0.0,0.0
2015-04-24,SH511010,3700,106.94799718588153,395707.5895877617,0.0,0.0
2015-04-24,SH518880,82000,2.399,196718.0,0.0,0.0
2015-04-27,SH510060,72800,2.48,180544.0,1.0,180544.0
2015-04-27,SH510130,21300,5.135,109375.5,1.0,109375.5
2015-04-27,SH510290,74700,2.1,156870.0,1.0,156870.0
2015-04-27,SH510300,84500,5.009783316311326,423326.69022830704,0.0,0.0
2015-04-27,SH511010,3700,107.23880749234102,396783.5877216618,0.0,0.0
2015-04-27,SH518880,82000,2.376,194832.0,0.0,0.0
2015-04-28,SH510060,72800,2.461,179160.8,1.0,179160.8
2015-04-28,SH510130,21300,5.049,107543.70000000001,1.0,107543.70000000001
2015-04-28,SH510290,74700,2.047,152910.90000000002,1.0,152910.90000000002
2015-04-28,SH510300,84500,4.944870763414501,417841.5795085254,0.0,0.0
2015-04-28,SH511010,3700,107.35813999740543,397225.1179904001,0.0,0.0
2015-04-28,SH518880,82000,2.398,196636.0,0.0,0.0
2015-04-29,SH510060,72800,2.459,179015.2,1.0,179015.2
2015-04-29,SH510130,21300,5.08,108204.0,1.0,108204.0
2015-04-29,SH510290,74700,2.076,155077.2,1.0,155077.2
2015-04-29,SH510300,84500,4.972092156564782,420141.7872297241,0.0,0.0
2015-04-29,SH511010,3700,107.39825176381365,397373.5315261105,0.0,0.0
2015-04-29,SH518880,82000,2.411,197702.0,0.0,0.0
2015-04-30,SH510060,72800,2.428,176758.4,1.0,176758.4
2015-04-30,SH510130,21300,5.104,108715.2,1.0,108715.2
2015-04-30,SH510290,74700,2.072,154778.4,1.0,154778.4
2015-04-30,SH510300,84500,4.961622389968521,419257.09195234,0.0,0.0
2015-04-30,SH511010,3700,107.52961779880053,397859.58585556195,0.0,0.0
2015-04-30,SH518880,82000,2.409,197537.99999999997,0.0,0.0
2015-05-04,SH510060,72800,2.458,178942.40000000002,1.0,178942.40000000002
2015-05-04,SH510130,21300,5.159,109886.7,1.0,109886.7
2015-05-04,SH510160,195200,0.792,154598.4,1.0,154598.4
2015-05-04,SH510300,84500,4.988843783118801,421557.2996735387,0.0,0.0
2015-05-04,SH511010,3700,107.21072925585528,396679.69824666454,0.0,0.0
2015-05-04,SH518880,82000,2.385,195569.99999999997,0.0,0.0
2015-05-05,SH510060,72800,2.379,173191.2,1.0,173191.2
2015-05-05,SH510130,21300,4.972,105903.6,1.0,105903.6
2015-05-05,SH510160,195200,0.756,147571.2,1.0,147571.2
2015-05-05,SH510300,84500,4.79934100772646,405544.3151528859,0.0,0.0
2015-05-05,SH511010,3700,107.16660631280624,396516.4433573831,0.0,0.0
2015-05-05,SH518880,82000,2.381,195241.99999999997,0.0,0.0
2015-05-06,SH510060,72800,2.339,170279.2,1.0,170279.2
2015-05-06,SH510130,21300,4.879,103922.7,1.0,103922.7
2015-05-06,SH510160,195200,0.731,142691.19999999998,1.0,142691.19999999998
2015-05-06,SH510300,84500,4.749086128064404,401297.7778214421,0.0,0.0
2015-05-06,SH511010,3700,106.75245232464151,394984.0736011736,0.0,0.0
2015-05-06,SH518880,82000,2.383,195406.0,0.0,0.0
2015-05-07,SH510060,72800,2.256,164236.8,1.0,164236.8
2015-05-07,SH510130,21300,4.73,100749.00000000001,1.0,100749.00000000001
2015-05-07,SH510160,195200,0.709,138396.8,1.0,138396.8
2015-05-07,SH510300,84500,4.6663749719539345,394308.68513010745,0.0,0.0
2015-05-07,SH511010,3700,106.95601953916317,395737.2722949037,0.0,0.0
2015-05-07,SH518880,82000,2.358,193356.0,0.0,0.0
2015-05-08,SH510060,72800,2.29,166712.0,1.0,166712.0
2015-05-08,SH510130,21300,4.872,103773.59999999999,1.0,103773.59999999999
2015-05-08,SH510160,195200,0.723,141129.6,1.0,141129.6
2015-05-08,SH510300,84500,4.738616361468142,400413.082544058,0.0,0.0
2015-05-08,SH511010,3700,107.32805617259928,397113.8078386173,0.0,0.0
2015-05-08,SH518880,82000,2.369,194258.00000000003,0.0,0.0
2015-05-11,SH510060,72800,2.345,170716.0,1.0,170716.0
2015-05-11,SH510120,27000,4.13,111510.0,1.0,111510.0
2015-05-11,SH510160,195200,0.747,145814.4,1.0,145814.4
2015-05-11,SH510300,84500,4.8946158837524445,413595.0421770816,0.0,0.0
2015-05-11,SH511010,3700,107.49752838567395,397740.8550269936,0.0,0.0
2015-05-11,SH518880,82000,2.377,194913.99999999997,0.0,0.0
2015-05-12,SH510060,72800,2.377,173045.59999999998,1.0,173045.59999999998
2015-05-12,SH510120,27000,4.179,112833.00000000001,1.0,112833.00000000001
2015-05-12,SH510160,195200,0.756,147571.2,1.0,147571.2
2015-05-12,SH510300,84500,4.951152623372259,418372.3966749559,0.0,0.0
2015-05-12,SH511010,3700,107.47947809079027,397674.068935924,0.0,0.0
2015-05-12,SH518880,82000,2.376,194832.0,0.0,0.0
2015-05-13,SH510060,72800,2.34,170352.0,1.0,170352.0
2015-05-13,SH510120,27000,4.145,111914.99999999999,1.0,111914.99999999999
2015-05-13,SH510160,195200,0.745,145424.0,1.0,145424.0
2015-05-13,SH510300,84500,4.905085650348706,414479.73745446565,0.0,0.0
2015-05-13,SH511010,3700,107.43134397110042,397495.9726930715,0.0,0.0
2015-05-13,SH518880,82000,2.384,195488.0,0.0,0.0
2015-05-14,SH510060,72800,2.33,169624.0,1.0,169624.0
2015-05-14,SH510120,27000,4.16,112320.0,1.0,112320.0
2015-05-14,SH510160,195200,0.747,145814.4,1.0,145814.4
2015-05-14,SH510300,84500,4.893568907092819,413506.5726493432,0.0,0.0
2015-05-14,SH511010,3700,107.65697265714658,398330.7988314424,0.0,0.0
2015-05-14,SH518880,82000,2.42,198440.0,0.0,0.0
2015-05-15,SH510060,72800,2.294,167003.2,1.0,167003.2
2015-05-15,SH510120,27000,4.075,110025.0,1.0,110025.0
2015-05-15,SH510160,195200,0.731,142691.19999999998,1.0,142691.19999999998
2015-05-15,SH510300,84500,4.803528914364966,405898.19326383964,0.0,0.0
2015-05-15,SH511010,3700,107.67201456954966,398386.4539073337,0.0,0.0
2015-05-15,SH518880,82000,2.425,198849.99999999997,0.0,0.0
2015-05-18,SH510060,72800,2.249,163727.2,1.0,163727.2
2015-05-18,SH510120,27000,4.017,108459.00000000001,1.0,108459.00000000001
2015-05-18,SH510160,195200,0.718,140153.6,1.0,140153.6
2015-05-18,SH510300,84500,4.7679317079376755,402890.2293207336,0.0,0.0
2015-05-18,SH511010,3700,107.7000928060354,398490.34338233096,0.0,0.0
2015-05-18,SH518880,82000,2.452,201064.0,0.0,0.0
2015-05-19,SH510060,72800,2.32,168896.0,1.0,168896.0
2015-05-19,SH510120,27000,4.007,108188.99999999999,1.0,108188.99999999999
2015-05-19,SH510160,195200,0.74,144448.0,1.0,144448.0
2015-05-19,SH510300,84500,4.932307043498988,416779.9451756645,0.0,0.0
2015-05-19,SH511010,3700,107.49251441487293,397722.30333502986,0.0,0.0
2015-05-19,SH518880,82000,2.433,199506.0,0.0,0.0
2015-05-20,SH510060,72800,2.32,168896.0,1.0,168896.0
2015-05-20,SH510120,27000,4.178,112806.0,1.0,112806.0
2015-05-20,SH510160,195200,0.743,145033.6,1.0,145033.6
2015-05-20,SH510300,84500,4.955340530010763,418726.27478590945,0.0,0.0
2015-05-20,SH511010,3700,107.38421264557077,397321.58678861184,0.0,0.0
2015-05-20,SH518880,82000,2.406,197292.0,0.0,0.0
2015-05-21,SH510060,72800,2.337,170133.6,1.0,170133.6
2015-05-21,SH510120,27000,4.26,115020.0,1.0,115020.0
2015-05-21,SH510160,195200,0.752,146790.4,1.0,146790.4
2015-05-21,SH510300,84500,5.056897265994504,427307.8189765356,0.0,0.0
2015-05-21,SH511010,3700,107.24482425730226,396805.84975201834,0.0,0.0
2015-05-21,SH518880,82000,2.407,197374.0,0.0,0.0
2015-05-22,SH510060,72800,2.406,175156.80000000002,1.0,175156.80000000002
2015-05-22,SH510120,27000,4.389,118503.0,1.0,118503.0
2015-05-22,SH510160,195200,0.779,152060.80000000002,1.0,152060.80000000002
2015-05-22,SH510300,84500,5.165782838595629,436508.64986133063,0.0,0.0
2015-05-22,SH511010,3700,107.33908690836154,397154.62156093767,0.0,0.0
2015-05-22,SH518880,82000,2.411,197702.0,0.0,0.0
2015-05-25,SH510160,195200,0.808,157721.6,1.0,157721.6
2015-05-25,SH510260,80300,2.002,160760.59999999998,1.0,160760.59999999998
2015-05-25,SH510300,84500,5.329111197497314,450309.89618852304,0.0,0.0
2015-05-25,SH511010,3700,107.3340729375605,397136.06986897386,0.0,0.0
2015-05-25,SH518880,82000,2.423,198686.0,0.0,0.0
2015-05-25,SZ159915,46800,3.327,155703.6,1.0,155703.6
2015-05-26,SH510160,195200,0.815,159088.0,1.0,159088.0
2015-05-26,SH510260,80300,2.092,167987.6,1.0,167987.6
2015-05-26,SH510300,84500,5.407634446969278,456945.11076890404,0.0,0.0
2015-05-26,SH511010,3700,107.3130142601962,397058.15276272595,0.0,0.0
2015-05-26,SH518880,82000,2.41,197620.0,0.0,0.0
2015-05-26,SZ159915,46800,3.463,162068.4,1.0,162068.4
2015-05-27,SH510160,195200,0.807,157526.40000000002,1.0,157526.40000000002
2015-05-27,SH510260,80300,2.075,166622.5,1.0,166622.5
2015-05-27,SH510300,84500,5.407634446969278,456945.11076890404,0.0,0.0
2015-05-27,SH511010,3700,107.20471249089405,396657.436216308,0.0,0.0
2015-05-27,SH518880,82000,2.394,196308.0,0.0,0.0
2015-05-27,SZ159915,46800,3.463,162068.4,1.0,162068.4
2015-05-28,SH510160,195200,0.756,147571.2,1.0,147571.2
2015-05-28,SH510260,80300,1.961,157468.30000000002,1.0,157468.30000000002
2015-05-28,SH510300,84500,5.041192616100112,425980.77606045944,0.0,0.0
2015-05-28,SH511010,3700,107.22777675657876,396742.7739993414,0.0,0.0
2015-05-28,SH518880,82000,2.391,196062.0,0.0,0.0
2015-05-28,SZ159915,46800,3.29,153972.0,1.0,153972.0
2015-05-29,SH510160,195200,0.749,146204.8,1.0,146204.8
2015-05-29,SH510260,80300,1.986,159475.8,1.0,159475.8
2015-05-29,SH510300,84500,5.044333546078989,426246.1846436746,0.0,0.0
2015-05-29,SH511010,3700,106.60804996557198,394449.78487261635,0.0,0.0
2015-05-29,SH518880,82000,2.381,195241.99999999997,0.0,0.0
2015-05-29,SZ159915,46800,3.384,158371.19999999998,1.0,158371.19999999998
2015-06-01,SH510160,195200,0.787,153622.4,1.0,153622.4
2015-06-01,SH510260,80300,2.1,168630.0,1.0,168630.0
2015-06-01,SH510300,84500,5.3081716643047905,448540.5056337548,0.0,0.0
2015-06-01,SH511010,3700,106.09562214970713,392553.8019539164,0.0,0.0
2015-06-01,SH518880,82000,2.385,195569.99999999997,0.0,0.0
2015-06-01,SZ159915,46800,3.568,166982.4,1.0,166982.4
2015-06-02,SH510160,195200,0.803,156745.6,1.0,156745.6
2015-06-02,SH510260,80300,2.116,169914.80000000002,1.0,169914.80000000002
2015-06-02,SH510300,84500,5.398211657032642,456148.8850192583,0.0,0.0
2015-06-02,SH511010,3700,106.26609715694201,393184.55948068545,0.0,0.0
2015-06-02,SH518880,82000,2.379,195078.0,0.0,0.0
2015-06-02,SZ159915,46800,3.768,176342.4,1.0,176342.4
2015-06-03,SH510160,195200,0.801,156355.2,1.0,156355.2
2015-06-03,SH510260,80300,2.178,174893.4,1.0,174893.4
2015-06-03,SH510300,84500,5.353191660668717,452344.69532650657,0.0,0.0
2015-06-03,SH511010,3700,106.89284350707024,395503.5209761599,0.0,0.0
2015-06-03,SH518880,82000,2.37,194340.0,0.0,0.0
2015-06-03,SZ159915,46800,3.79,177372.0,1.0,177372.0
2015-06-04,SH510160,195200,0.803,156745.6,1.0,156745.6
2015-06-04,SH510260,80300,2.096,168308.80000000002,1.0,168308.80000000002
2015-06-04,SH510300,84500,5.413916306927036,457475.92793533456,0.0,0.0
2015-06-04,SH511010,3700,106.98810895228972,395856.003123472,0.0,0.0
2015-06-04,SH518880,82000,2.363,193766.0,0.0,0.0
2015-06-04,SZ159915,46800,3.751,175546.8,1.0,175546.8
2015-06-05,SH510160,195200,0.829,161820.8,1.0,161820.8
2015-06-05,SH510260,80300,2.124,170557.2,1.0,170557.2
2015-06-05,SH510300,84500,5.4222921202040455,458183.68415724183,0.0,0.0
2015-06-05,SH511010,3700,107.3501176441238,397195.43528325803,0.0,0.0
2015-06-05,SH518880,82000,2.368,194176.0,0.0,0.0
2015-06-05,SZ159915,46800,3.703,173300.4,1.0,173300.4
2015-06-08,SH510160,195200,0.854,166700.8,1.0,166700.8
2015-06-08,SH510260,80300,2.08,167024.0,1.0,167024.0
2015-06-08,SH510300,84500,5.5552581559765715,469419.3141800203,0.0,0.0
2015-06-08,SH511010,4000,107.45039706014431,429801.58824057726,0.0,0.0
2015-06-08,SH518880,82000,2.369,194258.00000000003,0.0,0.0
2015-06-08,SZ159915,46800,3.533,165344.4,1.0,165344.4
2015-06-09,SH510160,195200,0.854,166700.8,1.0,166700.8
2015-06-09,SH510260,80300,2.131,171119.3,1.0,171119.3
2015-06-09,SH510300,84500,5.510238159612645,465615.1244872685,0.0,0.0
2015-06-09,SH511010,4000,107.23780469818081,428951.21879272326,0.0,0.0
2015-06-09,SH518880,82000,2.366,194012.0,0.0,0.0
2015-06-09,SZ159915,46800,3.526,165016.8,1.0,165016.8
2015-06-10,SH510160,195200,0.833,162601.6,1.0,162601.6
2015-06-10,SH510260,80300,2.093,168067.9,1.0,168067.9
2015-06-10,SH510300,84500,5.505003276314514,465172.77684857644,0.0,0.0
2015-06-10,SH511010,4000,106.99111733477034,427964.4693390813,0.0,0.0
2015-06-10,SH518880,82000,2.371,194422.0,0.0,0.0
2015-06-10,SZ159915,46800,3.66,171288.0,1.0,171288.0
2015-06-11,SH510160,195200,0.823,160649.59999999998,1.0,160649.59999999998
2015-06-11,SH510260,80300,2.105,169031.5,1.0,169031.5
2015-06-11,SH510300,84500,5.50605025297414,465261.24637631484,0.0,0.0
2015-06-11,SH511010,4000,107.03824866029998,428152.99464119994,0.0,0.0
2015-06-11,SH518880,82000,2.371,194422.0,0.0,0.0
2015-06-11,SZ159915,46800,3.666,171568.8,1.0,171568.8
2015-06-12,SH510160,195200,0.826,161235.19999999998,1.0,161235.19999999998
2015-06-12,SH510260,80300,2.118,170075.4,1.0,170075.4
2015-06-12,SH510300,84500,5.546882342699562,468711.55795811303,0.0,0.0
2015-06-12,SH511010,4000,106.90788541947332,427631.54167789326,0.0,0.0
2015-06-12,SH518880,82000,2.375,194750.0,0.0,0.0
2015-06-12,SZ159915,46800,3.704,173347.2,1.0,173347.2
2015-06-15,SH510260,80300,2.08,167024.0,1.0,167024.0
2015-06-15,SH510290,57800,2.759,159470.19999999998,1.0,159470.19999999998
2015-06-15,SH510300,84500,5.413916306927036,457475.92793533456,0.0,0.0
2015-06-15,SH511010,4000,106.49573701962899,425982.94807851594,0.0,0.0
2015-06-15,SH518880,82000,2.372,194504.0,0.0,0.0
2015-06-15,SZ159915,46800,3.512,164361.6,1.0,164361.6
2015-06-16,SH510260,80300,1.981,159074.30000000002,1.0,159074.30000000002
2015-06-16,SH510290,57800,2.615,151147.0,1.0,151147.0
2015-06-16,SH510300,84500,5.271527481217873,445444.0721629103,0.0,0.0
2015-06-16,SH511010,4000,106.49272863714837,425970.9145485935,0.0,0.0
2015-06-16,SH518880,82000,2.368,194176.0,0.0,0.0
2015-06-16,SZ159915,46800,3.402,159213.6,1.0,159213.6
2015-06-17,SH510260,80300,1.983,159234.9,1.0,159234.9
2015-06-17,SH510290,57800,2.684,155135.2,1.0,155135.2
2015-06-17,SH510300,84500,5.350050730689838,452079.2867432913,0.0,0.0
2015-06-17,SH511010,4000,106.34632068975841,425385.28275903367,0.0,0.0
2015-06-17,SH518880,82000,2.361,193602.00000000003,0.0,0.0
2015-06-17,SZ159915,46800,3.545,165906.0,1.0,165906.0
2015-06-18,SH510260,80300,1.941,155862.30000000002,1.0,155862.30000000002
2015-06-18,SH510290,57800,2.593,149875.4,1.0,149875.4
2015-06-18,SH510300,84500,5.139608422104973,434296.91166787024,0.0,0.0
2015-06-18,SH511010,4000,106.41751907513299,425670.076300532,0.0,0.0
2015-06-18,SH518880,82000,2.36,193520.0,0.0,0.0
2015-06-18,SZ159915,46800,3.32,155376.0,1.0,155376.0
2015-06-19,SH510260,80300,1.816,145824.80000000002,1.0,145824.80000000002
2015-06-19,SH510290,57800,2.437,140858.59999999998,1.0,140858.59999999998
2015-06-19,SH510300,84500,4.819233564259359,407225.23617991584,0.0,0.0
2015-06-19,SH511010,4000,106.49473422546878,425978.9369018751,0.0,0.0
2015-06-19,SH518880,82000,2.364,193848.0,0.0,0.0
2015-06-19,SZ159915,46800,3.15,147420.0,1.0,147420.0
2015-06-23,SH510290,57800,2.42,139876.0,1.0,139876.0
2015-06-23,SH510300,84500,4.989890759778428,421645.7692012771,0.0,0.0
2015-06-23,SH511010,4000,106.68927629254858,426757.10517019435,0.0,0.0
2015-06-23,SH518880,82000,2.354,193028.0,0.0,0.0
2015-06-23,SZ159907,67800,2.176,147532.80000000002,1.0,147532.80000000002
2015-06-23,SZ159915,46800,3.208,150134.4,1.0,150134.4
2015-06-24,SH510290,57800,2.481,143401.8,1.0,143401.8
2015-06-24,SH510300,84500,5.099823309039179,430935.0696138106,0.0,0.0
2015-06-24,SH511010,4000,106.95401395084276,427816.05580337107,0.0,0.0
2015-06-24,SH518880,82000,2.363,193766.0,0.0,0.0
2015-06-24,SZ159907,67800,2.208,149702.40000000002,1.0,149702.40000000002
2015-06-24,SZ159915,46800,3.199,149713.19999999998,1.0,149713.19999999998
2015-06-25,SH510290,57800,2.391,138199.8,1.0,138199.8
2015-06-25,SH510300,84500,4.916602393604594,415452.90225958824,0.0,0.0
2015-06-25,SH511010,4000,106.49673981378919,425986.95925515675,0.0,0.0
2015-06-25,SH518880,82000,2.359,193438.0,0.0,0.0
2015-06-25,SZ159907,67800,2.135,144753.0,1.0,144753.0
2015-06-25,SZ159915,46800,3.03,141804.0,1.0,141804.0
2015-06-26,SH510290,57800,2.153,124443.4,1.0,124443.4
2015-06-26,SH510300,84500,4.550160562735428,384488.56755114364,0.0,0.0
2015-06-26,SH511010,4000,106.0906081789061,424362.4327156244,0.0,0.0
2015-06-26,SH518880,82000,2.353,192946.00000000003,0.0,0.0
2015-06-26,SZ159907,67800,1.957,132684.6,1.0,132684.6
2015-06-26,SZ159915,46800,2.767,129495.59999999999,1.0,129495.59999999999
2015-06-29,SH510260,86700,1.512,131090.4,1.0,131090.4
2015-06-29,SH510290,57800,2.036,117680.8,1.0,117680.8
2015-06-29,SH510300,84500,4.378456390556733,369979.5650020439,0.0,0.0
2015-06-29,SH511010,4000,106.2460412737379,424984.16509495163,0.0,0.0
2015-06-29,SH518880,82000,2.355,193110.0,0.0,0.0
2015-06-29,SZ159915,46800,2.49,116532.00000000001,1.0,116532.00000000001
2015-06-30,SH510260,86700,1.663,144182.1,1.0,144182.1
2015-06-30,SH510290,57800,2.143,123865.4,1.0,123865.4
2015-06-30,SH510300,84500,4.694643341763842,396697.36237904464,0.0,0.0
2015-06-30,SH511010,4000,106.18386803580519,424735.4721432208,0.0,0.0
2015-06-30,SH518880,82000,2.346,192372.0,0.0,0.0
2015-06-30,SZ159915,46800,2.733,127904.40000000001,1.0,127904.40000000001
2015-07-01,SH510260,86700,1.556,134905.2,1.0,134905.2
2015-07-01,SH510290,57800,2.012,116293.6,1.0,116293.6
2015-07-01,SH510300,84500,4.3941610404511255,371306.6079181201,0.0,0.0
2015-07-01,SH511010,4000,106.36637657296251,425465.50629185,0.0,0.0
2015-07-01,SH518880,82000,2.349,192618.00000000003,0.0,0.0
2015-07-01,SZ159915,46800,2.56,119808.0,1.0,119808.0
2015-07-02,SH510260,86700,1.477,128055.90000000001,1.0,128055.90000000001
2015-07-02,SH510290,57800,1.812,104733.6,1.0,104733.6
2015-07-02,SH510300,84500,4.300980117744394,363432.81994940125,0.0,0.0
2015-07-02,SH511010,4000,106.11868641539183,424474.7456615673,0.0,0.0
2015-07-02,SH518880,82000,2.33,191060.0,0.0,0.0
2015-07-02,SZ159915,46800,2.47,115596.00000000001,1.0,115596.00000000001
2015-07-03,SH510260,86700,1.333,115571.09999999999,1.0,115571.09999999999
2015-07-03,SH510290,57800,1.709,98780.2,1.0,98780.2
2015-07-03,SH510300,84500,4.103101529075044,346712.0792068412,0.0,0.0
2015-07-03,SH511010,4000,106.20292112484907,424811.6844993963,0.0,0.0
2015-07-03,SH518880,82000,2.312,189584.0,0.0,0.0
2015-07-03,SZ159915,46800,2.457,114987.59999999999,1.0,114987.59999999999
2015-07-06,SH510160,208600,0.614,128080.4,1.0,128080.4
2015-07-06,SH510210,28500,4.199,119671.5,1.0,119671.5
2015-07-06,SH510300,84500,4.214081054995421,356089.84914711304,0.0,0.0
2015-07-06,SH511010,3500,106.88782953626921,374107.4033769422,0.0,0.0
2015-07-06,SH518880,82000,2.33,191060.0,0.0,0.0
2015-07-06,SZ159915,46800,2.33,109044.0,1.0,109044.0
2015-07-07,SH510160,208600,0.586,122239.59999999999,1.0,122239.59999999999
2015-07-07,SH510210,28500,3.811,108613.5,1.0,108613.5
2015-07-07,SH510300,84500,4.028766186241584,340430.74273741385,0.0,0.0
2015-07-07,SH511010,3500,107.59881059585469,376595.8370854914,0.0,0.0
2015-07-07,SH518880,82000,2.313,189666.0,0.0,0.0
2015-07-07,SZ159915,46800,2.097,98139.6,1.0,98139.6
2015-07-08,SH510160,208600,0.527,109932.20000000001,1.0,109932.20000000001
2015-07-08,SH510210,28500,3.451,98353.5,1.0,98353.5
2015-07-08,SH510300,84500,3.6256801722855005,306369.9745581248,0.0,0.0
2015-07-08,SH511010,3500,108.11926076500116,378417.41267750406,0.0,0.0
2015-07-08,SH518880,82000,2.236,183352.00000000003,0.0,0.0
2015-07-08,SZ159915,46800,1.899,88873.2,1.0,88873.2
2015-07-09,SH510160,208600,0.58,120987.99999999999,1.0,120987.99999999999
2015-07-09,SH510210,28500,3.796,108186.0,1.0,108186.0
2015-07-09,SH510300,84500,3.987934096516163,336980.4311556158,0.0,0.0
2015-07-09,SH511010,3500,107.95379972856732,377838.2990499856,0.0,0.0
2015-07-09,SH518880,82000,2.315,189830.0,0.0,0.0
2015-07-09,SZ159915,46800,2.089,97765.2,1.0,97765.2
2015-07-10,SH510160,208600,0.638,133086.8,1.0,133086.8
2015-07-10,SH510210,28500,4.176,119016.0,1.0,119016.0
2015-07-10,SH510300,84500,4.385785227174115,370598.8516962127,0.0,0.0
2015-07-10,SH511010,3500,107.34109249668195,375693.82373838685,0.0,0.0
2015-07-10,SH518880,82000,2.301,188682.0,0.0,0.0
2015-07-10,SZ159915,46800,2.298,107546.40000000001,1.0,107546.40000000001
2015-07-13,SH510030,27100,4.787,129727.7,1.0,129727.7
2015-07-13,SH510160,208600,0.692,144351.19999999998,1.0,144351.19999999998
2015-07-13,SH510300,84500,4.432899176857294,374579.9804444414,0.0,0.0
2015-07-13,SH511010,3500,107.48348926743108,376192.2124360088,0.0,0.0
2015-07-13,SH518880,82000,2.31,189420.0,0.0,0.0
2015-07-13,SZ159909,19600,6.668,130692.8,1.0,130692.8
2015-07-14,SH510030,27100,4.559,123548.90000000001,1.0,123548.90000000001
2015-07-14,SH510160,208600,0.652,136007.2,1.0,136007.2
2015-07-14,SH510300,84500,4.349141044087199,367502.4182253683,0.0,0.0
2015-07-14,SH511010,3500,107.37919867476974,375827.1953616941,0.0,0.0
2015-07-14,SH518880,82000,2.309,189338.0,0.0,0.0
2015-07-14,SZ159909,19600,7.18,140728.0,1.0,140728.0
2015-07-15,SH510030,27100,4.47,121137.0,1.0,121137.0
2015-07-15,SH510160,208600,0.597,124534.2,1.0,124534.2
2015-07-15,SH510300,84500,4.130322922225325,349012.28692804,0.0,0.0
2015-07-15,SH511010,3500,107.63290559730166,376715.16959055583,0.0,0.0
2015-07-15,SH518880,82000,2.307,189174.0,0.0,0.0
2015-07-15,SZ159909,19600,6.464,126694.40000000001,1.0,126694.40000000001
2015-07-16,SH510030,27100,4.468,121082.8,1.0,121082.8
2015-07-16,SH510160,208600,0.609,127037.4,1.0,127037.4
2015-07-16,SH510300,84500,4.225597798251308,357063.0139522355,0.0,0.0
2015-07-16,SH511010,3500,108.20148988613799,378705.21460148296,0.0,0.0
2015-07-16,SH518880,82000,2.299,188518.0,0.0,0.0
2015-07-16,SZ159909,19600,6.584,129046.4,1.0,129046.4
2015-07-17,SH510030,27100,4.597,124578.70000000001,1.0,124578.70000000001
2015-07-17,SH510160,208600,0.637,132878.2,1.0,132878.2
2015-07-17,SH510300,84500,4.397301970430004,371572.0165013353,0.0,0.0
2015-07-17,SH511010,3500,108.90845976908264,381179.60919178923,0.0,0.0
2015-07-17,SH518880,82000,2.299,188518.0,0.0,0.0
2015-07-17,SZ159909,19600,7.05,138180.0,1.0,138180.0
2015-07-20,SH510300,84500,4.384738250514489,370510.3821684743,0.0,0.0
2015-07-20,SH510880,35800,3.7451049366753386,134074.7567329771,1.0,134074.7567329771
2015-07-20,SH511010,3500,108.70388976040077,380463.6141614027,0.0,0.0
2015-07-20,SH518880,82000,2.243,183926.0,0.0,0.0
2015-07-20,SZ159909,19600,7.181,140747.6,1.0,140747.6
2015-07-20,SZ159915,45400,2.69,122126.0,1.0,122126.0
2015-07-21,SH510300,84500,4.411959643664771,372810.5898896731,0.0,0.0
2015-07-21,SH510880,35800,3.7811043949813645,135363.53734033284,1.0,135363.53734033284
2015-07-21,SH511010,3500,108.66277519983237,380319.71319941327,0.0,0.0
2015-07-21,SH518880,82000,2.226,182532.0,0.0,0.0
2015-07-21,SZ159909,19600,7.012,137435.19999999998,1.0,137435.19999999998
2015-07-21,SZ159915,45400,2.707,122897.79999999999,1.0,122897.79999999999
2015-07-22,SH510300,84500,4.391020110472247,371041.19933490484,0.0,0.0
2015-07-22,SH510880,35800,3.757878938009735,134532.0659807485,1.0,134532.0659807485
2015-07-22,SH511010,3500,108.61865225678334,380165.28289874166,0.0,0.0
2015-07-22,SH518880,82000,2.204,180728.00000000003,0.0,0.0
2015-07-22,SZ159909,19600,7.0,137200.0,1.0,137200.0
2015-07-22,SZ159915,45400,2.754,125031.6,1.0,125031.6
2015-07-23,SH510300,84500,4.510375449669632,381126.7254970839,0.0,0.0
2015-07-23,SH510880,35800,3.8612322215334887,138232.1135308989,1.0,138232.1135308989
2015-07-23,SH511010,3500,108.75302667425083,380635.59335987794,0.0,0.0
2015-07-23,SH518880,82000,2.209,181138.0,0.0,0.0
2015-07-23,SZ159909,19600,7.066,138493.6,1.0,138493.6
2015-07-23,SZ159915,45400,2.82,128028.0,1.0,128028.0
2015-07-24,SH510300,84500,4.416147550303275,373164.4680006268,0.0,0.0
2015-07-24,SH510880,35800,3.784588213527109,135488.2580442705,1.0,135488.2580442705
2015-07-24,SH511010,3500,108.34488945104734,379207.1130786657,0.0,0.0
2015-07-24,SH518880,82000,2.186,179252.0,0.0,0.0
2015-07-24,SZ159909,19600,6.965,136514.0,1.0,136514.0
2015-07-24,SZ159915,45400,2.74,124396.00000000001,1.0,124396.00000000001
