trial,lookbacks,top_k,active_sleeve,minimum_excess_horizons,minimum_dispersion_iqr,rank_buffer,maximum_pair_correlation,minimum_adv20,initial_cash,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio,average_active_exposure,maximum_active_exposure,gate_open_ratio,decision_count
grid_1362,63/126/252,4,0.3,3,0.1,1,0.95,20000000.0,1000000.0,3053,0.9443067284463478,0.056416446397540065,0.29109920037738257,0.4795341222501494,0.7413408554051006,0.19380488274925345,0.1329379651131289,83.09469668875171,6.85878269425661,160015.5538920168,0.006039420699982251,0.1651684817436372,1227,-0.23392499940506128,0.526039960694399,0.1651684817436372,0.35258635922890935,0.5738724727838258,643
grid_1363,63/126/252,4,0.3,3,0.1,2,0.85,20000000.0,1000000.0,3053,1.101653061120233,0.06322396103545547,0.2868726753552271,0.5423027898968679,0.8424159545082759,0.2203903210968659,0.12826524978756654,82.13090692976976,6.779229789158854,163761.29983680433,0.00739340101984116,0.16192337311858737,1222,-0.21082610627407838,0.5244022273173927,0.16192337311858737,0.3683820812320537,0.5738724727838258,643
grid_1364,63/126/252,4,0.3,3,0.1,2,0.9,20000000.0,1000000.0,3053,1.1342554848318032,0.06457577309531648,0.2937265476984571,0.5446630749660003,0.8438431859534025,0.2198499713468552,0.1306011032383889,80.07134337468304,6.609229783956804,158917.54780796898,0.007315078620203378,0.16270477120062096,1227,-0.21130984615144488,0.5273501473960039,0.16270477120062096,0.3572169670861064,0.5738724727838258,643
grid_1365,63/126/252,4,0.3,3,0.1,2,0.95,20000000.0,1000000.0,3053,1.02364427975747,0.059909669380098896,0.2922704887846902,0.5069242354317852,0.7825891588781735,0.20498022099053986,0.1320327238160308,77.96288643219954,6.435194032399044,153320.5077608769,0.005913785400072323,0.1631986367345922,1229,-0.20243248598386865,0.5266950540452014,0.1631986367345922,0.34771424016741026,0.5738724727838258,643
grid_1366,63/126/252,4,0.3,3,0.1,3,0.85,20000000.0,1000000.0,3053,1.0798641849314863,0.06230974975358805,0.2878093281574594,0.5364899161098861,0.8322155504227354,0.21649663043408593,0.12798477177510054,80.41621723523248,6.637696280143657,160429.1477943462,0.00678868701510765,0.16246626697093927,1223,-0.20834348623049714,0.5217818539141827,0.16246626697093927,0.352113614419245,0.5738724727838258,643
grid_1367,63/126/252,4,0.3,3,0.1,3,0.9,20000000.0,1000000.0,3053,1.1163212272146579,0.06383451885325364,0.2924388151553686,0.5404403007187626,0.8377031618324046,0.21828333157258642,0.13024673291532562,76.40323408447617,6.306457579196853,152263.83026553306,0.006735753848173574,0.16306465654334013,1227,-0.22027359575102334,0.5273501473960039,0.16306465654334013,0.35479350082339367,0.5738724727838258,643
grid_1368,63/126/252,4,0.3,3,0.1,3,0.95,20000000.0,1000000.0,3053,1.0224044154940808,0.05985605211569878,0.2903758686705392,0.5064591364229828,0.782294046330419,0.2061330109479983,0.132060771235362,74.15405919636979,6.12080672043406,145084.05987025175,0.00648733418217504,0.163675897674595,1228,-0.21363636586535584,0.5263675073698002,0.163675897674595,0.3526157256480644,0.5738724727838258,643
grid_1369,63/126/252,4,0.3,3,0.15,1,0.85,20000000.0,1000000.0,3053,1.102106697074916,0.06324290199332605,0.2687973094114663,0.5636838633268266,0.8698785061010635,0.2352810083248112,0.12205209619005679,67.00765439958147,5.530929875104661,133549.1229373648,0.005484128767874817,0.10012967751425451,1137,-0.18276743629243553,0.5270226007206027,0.10012967751425451,0.35916360357523874,0.3421461897356143,643
grid_1370,63/126/252,4,0.3,3,0.15,1,0.9,20000000.0,1000000.0,3053,1.0643566941324627,0.06165372318081408,0.26902943155939174,0.5441929847443204,0.8392203712144711,0.2291709231344944,0.12414982724007409,64.90092305441033,5.357036557389912,126015.85496142716,0.0055671990221743545,0.10096097707624063,1138,-0.18965882184528415,0.526039960694399,0.10096097707624063,0.3675175674745855,0.3421461897356143,643
grid_1371,63/126/252,4,0.3,3,0.15,1,0.95,20000000.0,1000000.0,3053,0.9399704130762658,0.05622177161488562,0.26932311178801327,0.4996450986920575,0.7705491274977212,0.208752123951168,0.12521688128700434,65.2934350773713,5.389435191450235,123656.9254921576,0.00758141447939626,0.10063278536984348,1137,-0.2070484776029493,0.526039960694399,0.10063278536984348,0.3524392201490256,0.3421461897356143,643
grid_1372,63/126/252,4,0.3,3,0.15,2,0.85,20000000.0,1000000.0,3053,1.117461544417047,0.06388182140619092,0.2679875059676262,0.5686254506647462,0.8785330529224127,0.238376118228094,0.12204571362522997,65.65774367977731,5.419505865477852,131261.46329146947,0.0056540262726027905,0.10049994958973638,1137,-0.18245185375197992,0.5266950540452014,0.10049994958973638,0.3616943129516896,0.3421461897356143,643
grid_1373,63/126/252,4,0.3,3,0.15,2,0.9,20000000.0,1000000.0,3053,1.0932467658979266,0.0628722870214562,0.2712090722068341,0.5534992087465809,0.8532158135635445,0.23182221195575442,0.12413174206875172,64.58587742085467,5.331032135622462,126058.57643094173,0.00632224166852021,0.10096247318205273,1138,-0.1883987655196281,0.5273501473960039,0.10096247318205273,0.3654132094635846,0.3421461897356143,643
grid_1374,63/126/252,4,0.3,3,0.15,2,0.95,20000000.0,1000000.0,3053,0.9568870327826231,0.056978981491963676,0.2741418985774339,0.5054666834754998,0.7787478824700818,0.20784484891815777,0.12518552306169414,62.20582257931398,5.134578214866401,118350.47911213577,0.007055486776264125,0.10066517384707595,1138,-0.19976942667904485,0.5263675073698002,0.10066517384707595,0.3399471095560984,0.3421461897356143,643
grid_1375,63/126/252,4,0.3,3,0.15,3,0.85,20000000.0,1000000.0,3053,1.0666166348816852,0.06174960823895037,0.26770505250069654,0.5528378920394406,0.8524603979078007,0.23066284204251133,0.12186150426483684,64.44777992763734,5.319633325176747,128418.05596484417,0.005279791159434534,0.10061018753766086,1137,-0.18162262238691884,0.5270226007206027,0.10061018753766086,0.3518884380328389,0.3421461897356143,643
grid_1376,63/126/252,4,0.3,3,0.15,3,0.9,20000000.0,1000000.0,3053,1.0615190176866256,0.06153318940337682,0.2710951558019087,0.5456343594800832,0.8405112646151047,0.22698004035284053,0.1234571517767458,62.74453634911727,5.17904459874797,122703.4258752775,0.006387565492496892,0.1008472604826983,1138,-0.19429909555409042,0.5273501473960039,0.1008472604826983,0.35501396063414575,0.3421461897356143,643
grid_1377,63/126/252,4,0.3,3,0.15,3,0.95,20000000.0,1000000.0,3053,0.9896170953491348,0.05842712517382065,0.2704801831208582,0.5176912150141363,0.7969174563786715,0.21601259101378883,0.12477657425425927,59.4813859332543,4.909698413095343,114805.01138834155,0.00735627242071849,0.1008748527707115,1137,-0.19563314616095406,0.5257124140189977,0.1008748527707115,0.34471903731610887,0.3421461897356143,643
grid_1378,63/126/252,4,0.4,1,0.05,1,0.85,20000000.0,1000000.0,3053,1.0623189859851552,0.06156718443496256,0.3549620132825808,0.4695692135280175,0.7271526653123468,0.1734472482438556,0.151894964647945,122.7637476026074,10.133136061531957,234722.0728110098,0.00875379772791464,0.32400408409038817,1234,-0.2852831911600857,0.5201441205371765,0.32400408409038817,0.46201795037227256,0.8584758942457231,643
grid_1379,63/126/252,4,0.4,1,0.05,1,0.9,20000000.0,1000000.0,3053,1.0670172903667927,0.06176659726167899,0.3493037672271222,0.46388435314473403,0.7148739076398575,0.17682774437848386,0.1553025406017204,116.01116378051755,9.57576589344593,221045.40837176034,0.006720648800992759,0.32439755495421185,1234,-0.2854884285403263,0.520799213887979,0.32439755495421185,0.45163344982100706,0.8584758942457231,643
grid_1380,63/126/252,4,0.4,1,0.05,1,0.95,20000000.0,1000000.0,3053,0.7316046588148806,0.04636204905343,0.35981447490301377,0.36522894183003024,0.559959088132611,0.12884987205121934,0.15871165626328468,114.63102347103175,9.461846680216182,205530.70833138164,0.008231110933023733,0.32624308011035363,1236,-0.2900106044063603,0.518178840484769,0.32624308011035363,0.45430374901940557,0.8584758942457231,643
grid_1381,63/126/252,4,0.4,1,0.05,2,0.85,20000000.0,1000000.0,3053,1.0320693913628962,0.060273212605975734,0.35020026842015284,0.46263897302109946,0.7168172083973646,0.17211069790975414,0.15135315456157253,114.96237625227728,9.489197122690427,219015.63154373993,0.009263990473535082,0.32321177669899487,1234,-0.27692458727089575,0.520799213887979,0.32321177669899487,0.4641320300168537,0.8584758942457231,643
grid_1382,63/126/252,4,0.4,1,0.05,2,0.9,20000000.0,1000000.0,3053,1.101085903375008,0.06320027485119684,0.3528971413301365,0.4719235603924931,0.7271711506030175,0.17908978976985468,0.15561943033128509,109.90060051756343,9.071389233680309,210217.49037686546,0.0076795488204258544,0.32653302164366627,1233,-0.28704429550575383,0.5276776940714052,0.32653302164366627,0.4566947406630659,0.8584758942457231,643
grid_1383,63/126/252,4,0.4,1,0.05,2,0.95,20000000.0,1000000.0,3053,0.8561575387088727,0.052378438959300055,0.35397884985971473,0.40268527460421216,0.6178731820984014,0.1479705326463944,0.1578437426618751,102.00668451057717,8.419811495796084,188029.05125371445,0.007653294200117434,0.3237489129380251,1236,-0.2797191613754997,0.5211267605633803,0.3237489129380251,0.45419773258102214,0.8584758942457231,643
grid_1384,63/126/252,4,0.4,1,0.05,3,0.85,20000000.0,1000000.0,3053,0.9126440417671484,0.054985715171467886,0.35404531312722143,0.4293624386508285,0.6646833715962446,0.15530699922501023,0.15148333830449112,109.58600155477306,9.04542168090495,204903.2488041081,0.008554086163973136,0.32467609227768773,1236,-0.2880239051015039,0.5188339338355715,0.32467609227768773,0.451240395042861,0.8584758942457231,643
grid_1385,63/126/252,4,0.4,1,0.05,3,0.9,20000000.0,1000000.0,3053,0.9817034761197856,0.0580790011122263,0.35569658769032464,0.44154986778316563,0.6786932449425834,0.16328242418448738,0.15527077544377832,101.68130401854235,8.392954016597665,190231.05805366024,0.006734877750071672,0.32470119078586124,1236,-0.2911698517113418,0.5244022273173927,0.32470119078586124,0.44387481704846177,0.8584758942457231,643
grid_1386,63/126/252,4,0.4,1,0.05,3,0.95,20000000.0,1000000.0,3053,0.8328608411499621,0.05128186324151662,0.35679803370441454,0.3955323409140082,0.6062382107678856,0.14372798725679226,0.15821685459703194,94.61965516498269,7.810073076179377,173279.64469644992,0.006546786128191482,0.3261470383730684,1255,-0.2866257470045368,0.5191614805109728,0.3261470383730684,0.44702252339782916,0.8584758942457231,643
grid_1387,63/126/252,4,0.4,1,0.1,1,0.85,20000000.0,1000000.0,3053,1.1176613192680835,0.06389010604565071,0.3317856247264592,0.49573786946548626,0.7635617561936263,0.1925644189627713,0.14672961690922448,111.62001058907398,9.213312370929133,215376.13808765865,0.007181467508093978,0.2417095702284136,1236,-0.2681530919314943,0.5211267605633803,0.2417095702284136,0.4603986916720603,0.6314152410575428,643
grid_1388,63/126/252,4,0.4,1,0.1,1,0.9,20000000.0,1000000.0,3053,1.1499306224175228,0.0652189885173422,0.32236427873058393,0.4980286494983745,0.7677711574848017,0.2023145640520828,0.14933633225478346,107.47354384751804,8.871055699172796,208245.90207073576,0.006914172216814813,0.23973211405680606,1234,-0.25230698867664003,0.5253848673435965,0.23973211405680606,0.4464207500810707,0.6314152410575428,643
grid_1389,63/126/252,4,0.4,1,0.1,1,0.95,20000000.0,1000000.0,3053,0.8446835783603206,0.05183994748238607,0.3215938571362883,0.4091918334045452,0.6276794251684452,0.16119694556359893,0.15176804963886553,105.6535059528494,8.720826564074041,196663.33895166137,0.006374968936092569,0.2397481474645359,1236,-0.24746450330843217,0.5227644939403865,0.2397481474645359,0.4617251124173326,0.6314152410575428,643
grid_1390,63/126/252,4,0.4,1,0.1,2,0.85,20000000.0,1000000.0,3053,1.094830928305493,0.06293865878684257,0.3302673520553713,0.4908071653793327,0.7569360984362623,0.19056881764168604,0.14622709299278314,105.65957865969754,8.721327815998619,204255.52789484084,0.00663274208682899,0.24124360602519326,1234,-0.26186007385822285,0.5240746806419915,0.24124360602519326,0.45973908198190055,0.6314152410575428,643
grid_1391,63/126/252,4,0.4,1,0.1,2,0.9,20000000.0,1000000.0,3053,1.1115027230621033,0.0636343795027896,0.3263115257019933,0.4872595711697266,0.7496097842138637,0.1950111304401311,0.14969202802581624,101.7545929145574,8.399003411224522,196392.51767353454,0.006102192787801651,0.24139344042385025,1234,-0.2529952203742777,0.5280052407468064,0.24139344042385025,0.4480889117468832,0.6314152410575428,643
grid_1392,63/126/252,4,0.4,1,0.1,2,0.95,20000000.0,1000000.0,3053,0.8650976332669087,0.052795899368788035,0.32588431421299,0.414418314973246,0.6353022775151688,0.1620081024651034,0.15220895093007608,97.21655798419228,8.024426011141976,181594.68037589302,0.005779553175681291,0.24180399542562742,1236,-0.25334362764782126,0.5257124140189977,0.24180399542562742,0.46345517894507715,0.6314152410575428,643
grid_1393,63/126/252,4,0.4,1,0.1,3,0.85,20000000.0,1000000.0,3053,1.049542086530871,0.06102277170205084,0.33788878162590064,0.4777579200332395,0.7367985699956361,0.18060017088585453,0.14654002084080497,103.75685873203051,8.564273960193805,198571.43012627691,0.006641034620511169,0.24267355958328785,1236,-0.27275796726605894,0.5217818539141827,0.24267355958328785,0.4627340096551635,0.6314152410575428,643
grid_1394,63/126/252,4,0.4,1,0.1,3,0.9,20000000.0,1000000.0,3053,1.0360542758456588,0.06044467874325621,0.3319589868658779,0.4668274057636538,0.7170165572344024,0.18208477894794217,0.1498704249969885,96.58715991083369,7.9724743850409725,184481.43729801598,0.006686961198098949,0.2420145772618431,1235,-0.2612297894085337,0.5244022273173927,0.2420145772618431,0.46073147338028053,0.6314152410575428,643
grid_1395,63/126/252,4,0.4,1,0.1,3,0.95,20000000.0,1000000.0,3053,0.8307123360863806,0.05118009003865187,0.3310024160052746,0.4045513045717553,0.6193042343012791,0.15462149991629157,0.15207975384729105,92.13049848365178,7.604613697307647,169840.22055302435,0.005809577838373743,0.24203580133644492,1257,-0.26290451216972777,0.5227644939403865,0.24203580133644492,0.46048570234895975,0.6314152410575428,643
grid_1396,63/126/252,4,0.4,1,0.15,1,0.85,20000000.0,1000000.0,3053,0.9825675565156784,0.058117074406974556,0.3292540616193049,0.48029046849108864,0.7309429853709126,0.17651133632535582,0.13733763157127704,92.11296124412077,7.603166142652615,172885.18161144678,0.006945749920629407,0.1427925873352831,1231,-0.2538951366210863,0.526039960694399,0.1427925873352831,0.47693140960759367,0.3701399688958009,643
grid_1397,63/126/252,4,0.4,1,0.15,1,0.9,20000000.0,1000000.0,3053,0.9814368267144469,0.05806724887394732,0.31396856611092727,0.4752515674262722,0.725609172204355,0.18494605875109088,0.13924416721430433,89.70003371390894,7.4039988522453495,168359.92636367062,0.008264369392996447,0.14332515375879482,1229,-0.23832406144379892,0.526039960694399,0.14332515375879482,0.45852743399203894,0.3701399688958009,643
grid_1398,63/126/252,4,0.4,1,0.15,1,0.95,20000000.0,1000000.0,3053,0.7310407055420645,0.046333916122226926,0.3202902394602293,0.39041583902332855,0.5922921294803499,0.14466227943852236,0.1419071911336254,89.00977525507945,7.347023702679338,157600.911316209,0.0075387638531253945,0.14270042100300728,1231,-0.25013344672188387,0.5240746806419915,0.14270042100300728,0.4462938994098994,0.3701399688958009,643
grid_1399,63/126/252,4,0.4,1,0.15,2,0.85,20000000.0,1000000.0,3053,0.9725927421040352,0.057676632426917784,0.3275873584381376,0.47804433639446453,0.7282752515039893,0.17606489060477462,0.1370177022399003,88.79569115756506,7.3293528240112655,167049.7751733362,0.007203789414143329,0.14275851611041543,1231,-0.2519033363251604,0.5266950540452014,0.14275851611041543,0.4719388798478158,0.3701399688958009,643
grid_1400,63/126/252,4,0.4,1,0.15,2,0.9,20000000.0,1000000.0,3053,0.986594326172378,0.05829430224809751,0.31667080715975526,0.4770671958543831,0.727572216796731,0.1840848633031367,0.13913223144466294,87.84534873184738,7.250909885498047,164335.82029933948,0.008640290190130585,0.14332943969467177,1230,-0.24169777688593075,0.5280052407468064,0.14332943969467177,0.45931106518181325,0.3701399688958009,643
grid_1401,63/126/252,4,0.4,1,0.15,2,0.95,20000000.0,1000000.0,3053,0.7752546177056152,0.048514433945261226,0.3230052802925427,0.40646555569082876,0.6170428360573419,0.1501970305294148,0.1411666545277407,84.11623179582075,6.943102002144392,150531.1500214843,0.008094338860359034,0.1422137618694109,1231,-0.253029730958764,0.5240746806419915,0.1422137618694109,0.4503669205313989,0.3701399688958009,643
