trade_date,symbol,active_net_pnl_contribution,active_return_contribution
2020-07-15,SH511010,0.0,0.0
2020-07-15,SH518880,0.0,0.0
2020-07-15,SZ159949,-3130.0000000000027,-0.0018151108471117956
2020-07-15,SH512760,-10509.599999999986,-0.006094597111439643
2020-07-15,SH512290,-763.1999999999912,-0.00044258549473345213
2020-07-16,SH510300,0.0,0.0
2020-07-16,SH511010,0.0,0.0
2020-07-16,SH518880,0.0,0.0
2020-07-16,SZ159949,-10172.500000000027,-0.005964737276616156
2020-07-16,SH512760,-16216.800000000007,-0.009508867187754106
2020-07-16,SH512290,-10769.600000000019,-0.006314852256008384
2020-07-17,SH510300,0.0,0.0
2020-07-17,SH511010,0.0,0.0
2020-07-17,SH518880,0.0,0.0
2020-07-17,SZ159949,469.50000000001785,0.00028510351013048433
2020-07-17,SH512760,-2923.199999999987,-0.0017751109282500455
2020-07-17,SH512290,1696.0000000000016,0.001029894681962265
2020-07-20,SH510300,0.0,0.0
2020-07-20,SH511010,0.0,0.0
2020-07-20,SH518880,0.0,0.0
2020-07-20,SZ159949,2817.0000000000027,0.0017086011193275668
2020-07-20,SH512760,7099.199999999991,0.004305893172286203
2020-07-20,SH512290,-169.59999999998126,-0.00010286785581750907
2020-07-21,SH510300,0.0,0.0
2020-07-21,SH511010,0.0,0.0
2020-07-21,SH518880,0.0,0.0
2020-07-21,SZ159949,2973.499999999985,0.0017799245240343207
2020-07-21,SH512760,-1322.400000000009,-0.0007915830471104804
2020-07-21,SH512290,7123.199999999969,0.004263917393509764
2020-07-22,SH510300,0.0,0.0
2020-07-22,SH511010,0.0,0.0
2020-07-22,SH518880,0.0,0.0
2020-07-22,SZ159949,2191.000000000002,0.001301975213345491
2020-07-22,SH512760,2088.0000000000173,0.0012407687108468303
2020-07-22,SH512290,3731.2000000000035,0.002217220408961523
2020-07-23,SH510300,0.0,0.0
2020-07-23,SH511010,0.0,0.0
2020-07-23,SH518880,0.0,0.0
2020-07-23,SZ159949,2973.50000000002,0.0017462795466987866
2020-07-23,SH512760,-348.0000000000232,-0.00020437372868714113
2020-07-23,SH512290,7462.400000000007,0.004382524462513856
2020-07-24,SH510300,0.0,0.0
2020-07-24,SH511010,0.0,0.0
2020-07-24,SH518880,0.0,0.0
2020-07-24,SZ159949,-11268.000000000011,-0.006579135018551687
2020-07-24,SH512760,-10996.799999999996,-0.006420787359958208
2020-07-24,SH512290,-12550.399999999972,-0.007327899905647039
2020-07-27,SH510300,0.0,0.0
2020-07-27,SH511010,0.0,0.0
2020-07-27,SH518880,0.0,0.0
2020-07-27,SZ159949,0.0,0.0
2020-07-27,SH512760,1105.700400000009,0.0006664958743631969
2020-07-27,SH512290,3985.5999999999754,0.002402446410313245
2020-07-27,SH510630,1706.7058000000015,0.0010287708808387256
2020-07-28,SH510300,0.0,0.0
2020-07-28,SH511010,0.0,0.0
2020-07-28,SH518880,0.0,0.0
2020-07-28,SZ159949,2034.4999999999845,0.0012152135991447231
2020-07-28,SH512290,1611.2000000000107,0.0009623751049112832
2020-07-28,SH510630,2529.999999999987,0.0015111773928907135
2020-07-29,SH510300,0.0,0.0
2020-07-29,SH511010,0.0,0.0
2020-07-29,SH518880,0.0,0.0
2020-07-29,SZ159949,8138.000000000007,0.0048365957761299355
2020-07-29,SH512290,10260.800000000001,0.006098223389003933
2020-07-29,SH510630,1426.0000000000064,0.0008475037572820488
2020-07-30,SH510300,0.0,0.0
2020-07-30,SH511010,0.0,0.0
2020-07-30,SH518880,0.0,0.0
2020-07-30,SZ159949,-2034.4999999999845,-0.001186118847764332
2020-07-30,SH512290,2459.199999999993,0.0014337200641052145
2020-07-30,SH510630,1011.9999999999907,0.0005899986600823308
2020-07-31,SH510300,0.0,0.0
2020-07-31,SH511010,0.0,0.0
2020-07-31,SH518880,0.0,0.0
2020-07-31,SZ159949,5164.499999999987,0.003018382874847613
2020-07-31,SH512290,4324.800000000013,0.0025276216975778933
2020-07-31,SH510630,805.0000000000032,0.00047048082374912274
2020-08-03,SH510300,0.0,0.0
2020-08-03,SH511010,0.0,0.0
2020-08-03,SH518880,0.0,0.0
2020-08-03,SZ159949,3912.4999999999864,0.0022664487440891825
2020-08-03,SH512290,5172.799999999996,0.00299652039959733
2020-08-03,SH510630,109.48000000000278,6.342001495281556e-05
2020-08-03,SH512170,1694.860799999993,0.0009818057844258109
2020-08-04,SH510300,0.0,0.0
2020-08-04,SH511010,0.0,0.0
2020-08-04,SH518880,0.0,0.0
2020-08-04,SZ159949,-2347.4999999999845,-0.0013466324685487557
2020-08-04,SH512290,-2798.399999999993,-0.001605289158673846
2020-08-04,SH512170,-921.6000000000008,-0.000528671558259656
2020-08-05,SH510300,0.0,0.0
2020-08-05,SH511010,0.0,0.0
2020-08-05,SH518880,0.0,0.0
2020-08-05,SZ159949,1565.0000000000014,0.0009004862776267769
2020-08-05,SH512290,2883.1999999999834,0.0016589661569670964
2020-08-05,SH512170,1459.2000000000098,0.0008396099529156553
2020-08-06,SH510300,0.0,0.0
2020-08-06,SH511010,0.0,0.0
2020-08-06,SH518880,0.0,0.0
2020-08-06,SZ159949,-3599.499999999986,-0.0020562155411372476
2020-08-06,SH512290,-6359.999999999977,-0.0036331520604619806
2020-08-06,SH512170,-3302.3999999999774,-0.001886497069885158
2020-08-07,SH510300,0.0,0.0
2020-08-07,SH511010,0.0,0.0
2020-08-07,SH518880,0.0,0.0
2020-08-07,SZ159949,-4069.0000000000036,-0.0023426311573554646
2020-08-07,SH512290,-2883.200000000021,-0.0016599346652463305
2020-08-07,SH512170,-3379.200000000003,-0.0019454950127637221
2020-08-10,SH510300,0.0,0.0
2020-08-10,SH511010,0.0,0.0
2020-08-10,SH518880,0.0,0.0
2020-08-10,SZ159949,-1721.5000000000189,-0.000998977570650631
2020-08-10,SH512290,423.99999999999096,0.00024604501304435305
2020-08-10,SH512170,-219.648,-0.00012746060147445098
2020-08-10,SH512660,-2580.9434700000174,-0.0014977081833559098
2020-08-11,SH510300,0.0,0.0
2020-08-11,SH511010,0.0,0.0
2020-08-11,SH518880,0.0,0.0
2020-08-11,SZ159949,-3130.0000000000027,-0.0018207057169850015
2020-08-11,SH512290,-2628.7999999999743,-0.0015291601242204858
2020-08-11,SH512660,-1803.0999999999863,-0.0010488544659091464
2020-08-12,SH510300,0.0,0.0
2020-08-12,SH511010,0.0,0.0
2020-08-12,SH518880,0.0,0.0
2020-08-12,SZ159949,-2973.4999999999854,-0.0017475029450052411
2020-08-12,SH512290,-8310.400000000027,-0.0048839577851594665
2020-08-12,SH512660,-7489.800000000007,-0.0044016975138726515
2020-08-13,SH510300,0.0,0.0
2020-08-13,SH511010,0.0,0.0
2020-08-13,SH518880,0.0,0.0
2020-08-13,SZ159949,-1252.0000000000011,-0.0007526327750626738
2020-08-13,SH512290,-3815.999999999994,-0.0022939669885296775
2020-08-13,SH512660,832.2000000000007,0.0005002723605488476
2020-08-14,SH510300,0.0,0.0
2020-08-14,SH511010,0.0,0.0
2020-08-14,SH518880,0.0,0.0
2020-08-14,SZ159949,3599.499999999986,0.0021660230859749
2020-08-14,SH512290,1441.599999999992,0.0008674923963721102
2020-08-14,SH512660,5686.699999999989,0.003422009579945406
2020-08-17,SH510300,0.0,0.0
2020-08-17,SH511010,0.0,0.0
2020-08-17,SH518880,0.0,0.0
2020-08-17,SZ159949,409.32575000000054,0.00024315376613319404
2020-08-17,SH512290,3222.400000000022,0.0019142179449683017
2020-08-17,SH512660,1861.4233500000173,0.0011057503661100485
2020-08-17,SH512670,2889.274140000013,0.0017163295701094975
2020-08-17,SH510630,-3600.350220000014,-0.002138733552412659
2020-08-18,SH510300,0.0,0.0
2020-08-18,SH511010,0.0,0.0
2020-08-18,SH518880,0.0,0.0
2020-08-18,SH512290,1696.0000000000016,0.0009972764758094934
2020-08-18,SH512670,659.3999999999901,0.00038773827131413294
2020-08-18,SH510630,2509.200000000008,0.0014754517294228693
2020-08-19,SH510300,0.0,0.0
2020-08-19,SH511010,0.0,0.0
2020-08-19,SH518880,0.0,0.0
2020-08-19,SH512290,-7123.200000000006,-0.0041646389647770074
2020-08-19,SH512670,-5557.799999999995,-0.00324941465049944
2020-08-19,SH510630,-393.60000000000036,-0.00023012156004832522
2020-08-20,SH510300,0.0,0.0
2020-08-20,SH511010,0.0,0.0
2020-08-20,SH518880,0.0,0.0
2020-08-20,SH512290,-1696.0000000000014,-0.0010054612246972378
2020-08-20,SH512670,-5934.599999999995,-0.0035182843066557884
2020-08-20,SH510630,-1426.7999999999959,-0.0008458679689846778
2020-08-21,SH510300,0.0,0.0
2020-08-21,SH511010,0.0,0.0
2020-08-21,SH518880,0.0,0.0
2020-08-21,SH512290,1102.3999999999917,0.0006613865062281946
2020-08-21,SH512670,-565.2000000000005,-0.00033909257376649014
2020-08-21,SH510630,2287.7999999999993,0.0013725689848955683
2020-08-24,SH510300,0.0,0.0
2020-08-24,SH511010,0.0,0.0
2020-08-24,SH518880,0.0,0.0
2020-08-24,SH512290,-763.1999999999913,-0.0004559701701174407
2020-08-24,SH512670,1130.400000000001,0.0006753520444192365
2020-08-24,SH510630,1131.6000000000065,0.0006760689786489842
2020-08-25,SH510300,0.0,0.0
2020-08-25,SH511010,0.0,0.0
2020-08-25,SH518880,0.0,0.0
2020-08-25,SH512290,0.0,0.0
2020-08-25,SH512670,-4521.600000000004,-0.0026975145258803742
2020-08-25,SH510630,614.9999999999869,0.0003668992023656213
2020-08-26,SH510300,0.0,0.0
2020-08-26,SH511010,0.0,0.0
2020-08-26,SH518880,0.0,0.0
2020-08-26,SH512290,-3307.200000000012,-0.001977223638940191
2020-08-26,SH512670,-4804.199999999993,-0.0028722114798610354
2020-08-26,SH510630,0.0,0.0
2020-08-27,SH510300,0.0,0.0
2020-08-27,SH511010,0.0,0.0
2020-08-27,SH518880,0.0,0.0
2020-08-27,SH512290,3392.000000000003,0.002045816014723498
2020-08-27,SH512670,3108.5999999999926,0.0018748890517008975
2020-08-27,SH510630,3025.8000000000056,0.0018249499107754615
2020-08-28,SH510300,0.0,0.0
2020-08-28,SH511010,0.0,0.0
2020-08-28,SH518880,0.0,0.0
2020-08-28,SH512290,4664.000000000013,0.002788189558230105
2020-08-28,SH512670,3108.599999999992,0.001858354644235433
2020-08-28,SH510630,3320.999999999995,0.0019853296575647814
2020-08-31,SH510300,0.0,0.0
2020-08-31,SH511010,0.0,0.0
2020-08-31,SH518880,0.0,0.0
2020-08-31,SH512290,-2713.6000000000026,-0.0016007933229867774
2020-08-31,SH512670,-582.2878800000003,-0.00034350035022115476
2020-08-31,SH510630,1918.800000000007,0.0011319288871414492
2020-08-31,SH512690,1142.0122799999822,0.0006736901653128228
2020-09-01,SH510300,0.0,0.0
2020-09-01,SH511010,0.0,0.0
2020-09-01,SH518880,0.0,0.0
2020-09-01,SH512290,-1611.2000000000107,-0.0009523519046554571
2020-09-01,SH510630,172.19999999999197,0.00010178438305713815
2020-09-01,SH512690,-3578.399999999984,-0.0021151291308459845
2020-09-02,SH510300,0.0,0.0
2020-09-02,SH511010,0.0,0.0
2020-09-02,SH518880,0.0,0.0
2020-09-02,SH512290,-932.8000000000102,-0.0005506291012273883
2020-09-02,SH510630,1549.8000000000152,0.0009148423896678874
2020-09-02,SH512690,-1448.4000000000106,-0.0008549862673860916
2020-09-03,SH510300,0.0,0.0
2020-09-03,SH511010,0.0,0.0
2020-09-03,SH518880,0.0,0.0
2020-09-03,SH512290,-423.9999999999909,-0.0002509047922965862
2020-09-03,SH510630,-2263.200000000013,-0.0013392635045416258
2020-09-03,SH512690,2726.4000000000024,0.0016133651549939336
2020-09-04,SH510300,0.0,0.0
2020-09-04,SH511010,0.0,0.0
2020-09-04,SH518880,0.0,0.0
2020-09-04,SH512290,-1271.9999999999732,-0.0007553852802790455
2020-09-04,SH510630,-4403.400000000007,-0.002614987062249076
2020-09-04,SH512690,-4515.599999999995,-0.0026816177449906654
2020-09-07,SH510300,0.0,0.0
2020-09-07,SH511010,0.0,0.0
2020-09-07,SH518880,0.0,0.0
2020-09-07,SH512290,-5936.000000000025,-0.003558243200430898
2020-09-07,SH510630,-4673.999999999988,-0.0028017568596384614
2020-09-07,SH512690,-3408.000000000003,-0.0020428727808403744
2020-09-08,SH510300,0.0,0.0
2020-09-08,SH511010,0.0,0.0
2020-09-08,SH518880,0.0,0.0
2020-09-08,SH512290,678.4000000000007,0.0004127728325372964
2020-09-08,SH510630,295.19999999998936,0.00017961459340360466
2020-09-08,SH512690,-3322.7999999999934,-0.002021759386726009
2020-09-09,SH510300,0.0,0.0
2020-09-09,SH511010,0.0,0.0
2020-09-09,SH518880,0.0,0.0
2020-09-09,SH512290,-9836.79999999999,-0.00598157669876668
2020-09-09,SH510630,-4034.3999999999924,-0.002453244249502305
2020-09-09,SH512690,-3834.0000000000127,-0.0023313847046876578
2020-09-10,SH510300,0.0,0.0
2020-09-10,SH511010,0.0,0.0
2020-09-10,SH518880,0.0,0.0
2020-09-10,SH512290,-1272.0000000000102,-0.0007868924246278143
2020-09-10,SH510630,787.2000000000007,0.00048698248165645523
2020-09-10,SH512690,2641.2000000000116,0.0016339153081186915
2020-09-11,SH510300,0.0,0.0
2020-09-11,SH511010,0.0,0.0
2020-09-11,SH518880,0.0,0.0
2020-09-11,SH512290,2883.2000000000025,0.0017781244245165908
2020-09-11,SH510630,1845.0000000000045,0.0011378466853610972
2020-09-11,SH512690,5026.799999999996,0.003100123424375688
2020-09-14,SH510300,0.0,0.0
2020-09-14,SH511010,0.0,0.0
2020-09-14,SH518880,0.0,0.0
2020-09-14,SH512290,1308.3452800000014,0.0008007031311404245
2020-09-14,SH510630,467.40000000000316,0.00028604730663685094
2020-09-14,SH512690,1874.4000000000017,0.00114712681121119
2020-09-14,SH512670,-2689.711920000002,-0.0016460951012944552
2020-09-15,SH510300,0.0,0.0
2020-09-15,SH511010,0.0,0.0
2020-09-15,SH518880,0.0,0.0
2020-09-15,SH510630,1475.9999999999905,0.0009017961738659159
2020-09-15,SH512690,-170.40000000000015,-0.00010410980218614714
2020-09-15,SH512670,2889.6000000000026,0.0017654676314383263
2020-09-16,SH510300,0.0,0.0
2020-09-16,SH511010,0.0,0.0
2020-09-16,SH518880,0.0,0.0
2020-09-16,SH510630,-1648.2000000000041,-0.0010015607568791929
2020-09-16,SH512690,-2811.6000000000117,-0.0017085233734022225
2020-09-16,SH512670,-2889.6000000000026,-0.0017559215890535801
2020-09-17,SH510300,0.0,0.0
2020-09-17,SH511010,0.0,0.0
2020-09-17,SH518880,0.0,0.0
2020-09-17,SH510630,-1771.2000000000014,-0.0010832581674650901
2020-09-17,SH512690,-3663.599999999994,-0.0022406417244382874
2020-09-17,SH512670,2992.8000000000143,0.0018303833805270633
2020-09-18,SH510300,0.0,0.0
2020-09-18,SH511010,0.0,0.0
2020-09-18,SH518880,0.0,0.0
2020-09-18,SH510630,1279.200000000012,0.0007855674499935002
2020-09-18,SH512690,2300.4000000000115,0.0014126949358701062
2020-09-18,SH512670,3921.5999999999804,0.0024082874545766617
2020-09-21,SH510300,0.0,0.0
2020-09-21,SH511010,0.0,0.0
2020-09-21,SH518880,0.0,0.0
2020-09-21,SH510630,-1426.7999999999956,-0.0008653905648273586
2020-09-21,SH512690,-2726.4000000000024,-0.0016536310877104847
2020-09-21,SH512670,4024.8000000000147,0.0024411437800092345
2020-09-22,SH510300,0.0,0.0
2020-09-22,SH511010,0.0,0.0
2020-09-22,SH518880,0.0,0.0
2020-09-22,SH510630,-442.8000000000168,-0.00026925403229951974
2020-09-22,SH512690,-1363.2000000000012,-0.0008289229829058078
2020-09-22,SH512670,-4128.000000000004,-0.002510118891897869
2020-09-23,SH510300,0.0,0.0
2020-09-23,SH511010,0.0,0.0
2020-09-23,SH518880,0.0,0.0
2020-09-23,SH510630,1082.400000000012,0.0006646547578023786
2020-09-23,SH512690,170.4000000000001,0.00010463522794671482
2020-09-23,SH512670,206.4000000000002,0.0001267412620199645
2020-09-24,SH510300,0.0,0.0
2020-09-24,SH511010,0.0,0.0
2020-09-24,SH518880,0.0,0.0
2020-09-24,SH510630,-1943.3999999999937,-0.001193804827454047
2020-09-24,SH512690,-3322.8000000000125,-0.0020411519402409877
2020-09-24,SH512670,-5160.000000000005,-0.0031697195171672883
2020-09-25,SH510300,0.0,0.0
2020-09-25,SH511010,0.0,0.0
2020-09-25,SH518880,0.0,0.0
2020-09-25,SH510630,491.99999999998954,0.0003061368492124654
2020-09-25,SH512690,1192.800000000001,0.0007421951905297497
2020-09-25,SH512670,412.80000000000035,0.000256856283241684
2020-09-28,SH510300,0.0,0.0
2020-09-28,SH511010,0.0,0.0
2020-09-28,SH518880,0.0,0.0
2020-09-28,SH510630,442.79999999999495,0.000274754439675678
2020-09-28,SH512690,1363.2000000000012,0.0008458564863728295
2020-09-28,SH512670,-1857.6000000000017,-0.0011526283810784684
2020-09-29,SH510300,0.0,0.0
2020-09-29,SH511010,0.0,0.0
2020-09-29,SH518880,0.0,0.0
2020-09-29,SH510630,861.0000000000035,0.000534230360465188
2020-09-29,SH512690,340.80000000000035,0.00021145842839318874
2020-09-29,SH512670,6501.599999999994,0.00403409072195174
2020-09-30,SH510300,0.0,0.0
2020-09-30,SH511010,0.0,0.0
2020-09-30,SH518880,0.0,0.0
2020-09-30,SH510630,639.5999999999951,0.00039409719251672743
2020-09-30,SH512690,681.6000000000006,0.00041997599502721026
2020-09-30,SH512670,-412.80000000000035,-0.00025435165896014144
2020-10-09,SH510300,0.0,0.0
2020-10-09,SH511010,0.0,0.0
2020-10-09,SH518880,0.0,0.0
2020-10-09,SH510630,2351.7624600000076,0.0014495393912187919
2020-10-09,SH512690,2044.8000000000018,0.0012603390850809732
2020-10-09,SH512670,1849.0960200000131,0.0011397143906854868
2020-10-09,SZ159949,3343.36414000002,0.00206072598850751
2020-10-12,SH510300,0.0,0.0
2020-10-12,SH511010,0.0,0.0
2020-10-12,SH518880,0.0,0.0
2020-10-12,SH512690,8264.399999999998,0.00503843481766624
2020-10-12,SH512670,5241.399999999997,0.0031954470080484756
2020-10-12,SZ159949,6184.0000000000055,0.0037701080432273443
2020-10-13,SH510300,0.0,0.0
2020-10-13,SH511010,0.0,0.0
2020-10-13,SH518880,0.0,0.0
2020-10-13,SH512690,426.00000000000983,0.00025400677305344605
2020-10-13,SH512670,574.4000000000005,0.00034249176160069527
2020-10-13,SZ159949,309.2000000000003,0.00018436360147446894
2020-10-14,SH510300,0.0,0.0
2020-10-14,SH511010,0.0,0.0
2020-10-14,SH518880,0.0,0.0
2020-10-14,SH512690,0.0,0.0
2020-10-14,SH512670,-789.7999999999928,-0.00047046620478898466
2020-10-14,SZ159949,-773.0000000000178,-0.0004604588203366636
2020-10-15,SH510300,0.0,0.0
2020-10-15,SH511010,0.0,0.0
2020-10-15,SH518880,0.0,0.0
2020-10-15,SH512690,-85.2000000000096,-5.0946556185690694e-05
2020-10-15,SH512670,-502.6000000000084,-0.00030053684435358787
2020-10-15,SZ159949,-1082.199999999984,-0.0006471169378421062
2020-10-16,SH510300,0.0,0.0
2020-10-16,SH511010,0.0,0.0
2020-10-16,SH518880,0.0,0.0
2020-10-16,SH512690,-2129.9999999999923,-0.0012764509452978475
2020-10-16,SH512670,-2010.400000000002,-0.001204777925083007
2020-10-16,SZ159949,-1391.4000000000183,-0.0008338280963790869
2020-10-19,SH510300,0.0,0.0
2020-10-19,SH511010,0.0,0.0
2020-10-19,SH518880,0.0,0.0
2020-10-19,SH512690,-1533.6000000000013,-0.0009220899308526264
2020-10-19,SH512670,-933.3999999999928,-0.0005612146201472575
2020-10-19,SZ159949,-1855.2000000000014,-0.0011154546424868234
2020-10-20,SH510300,0.0,0.0
2020-10-20,SH511010,0.0,0.0
2020-10-20,SH518880,0.0,0.0
2020-10-20,SH512690,5367.599999999995,0.003239466874050076
2020-10-20,SH512670,933.3999999999928,0.0005633278150827783
2020-10-20,SZ159949,3710.4000000000033,0.0022393095404790644
2020-10-21,SH510300,0.0,0.0
2020-10-21,SH511010,0.0,0.0
2020-10-21,SH518880,0.0,0.0
2020-10-21,SH512690,596.40000000001,0.00035730362345170357
2020-10-21,SH512670,-3374.599999999995,-0.0020217250296782306
2020-10-21,SZ159949,-2318.999999999985,-0.0013893143909867226
2020-10-22,SH510300,0.0,0.0
2020-10-22,SH511010,0.0,0.0
2020-10-22,SH518880,0.0,0.0
2020-10-22,SH512690,2129.9999999999927,0.001278632708897767
2020-10-22,SH512670,-1436.0000000000014,-0.0008620265586747424
2020-10-22,SZ159949,-2009.8000000000188,-0.001206477003916791
2020-10-23,SH510300,0.0,0.0
2020-10-23,SH511010,0.0,0.0
2020-10-23,SH518880,0.0,0.0
2020-10-23,SH512690,-3237.6000000000026,-0.0019460792885960176
2020-10-23,SH512670,-1507.7999999999931,-0.0009063189867015874
2020-10-23,SZ159949,-4638.000000000005,-0.0027878415309205372
2020-10-26,SH510300,0.0,0.0
2020-10-26,SH511010,0.0,0.0
2020-10-26,SH518880,0.0,0.0
2020-10-26,SH512690,-2385.600000000002,-0.001448162419048
2020-10-26,SH512670,-435.61060000000026,-0.0002644344819998954
2020-10-26,SZ159949,463.8000000000177,0.0002815466674859521
2020-10-26,SZ159928,193.3449300000045,0.00011736873806986607
2020-10-27,SH510300,0.0,0.0
2020-10-27,SH511010,0.0,0.0
2020-10-27,SH518880,0.0,0.0
2020-10-27,SH512690,2215.2000000000016,0.0013505563120081699
2020-10-27,SZ159949,2628.1999999999853,0.0016023528797489389
2020-10-27,SZ159928,1291.5000000000055,0.0007873977414944734
2020-10-28,SH510300,0.0,0.0
2020-10-28,SH511010,0.0,0.0
2020-10-28,SH518880,0.0,0.0
2020-10-28,SH512690,5623.199999999986,0.003406999357358556
2020-10-28,SZ159949,1546.0000000000014,0.0009366945878639112
2020-10-28,SZ159928,3542.4000000000033,0.0021462787244819655
2020-10-29,SH510300,0.0,0.0
2020-10-29,SH511010,0.0,0.0
2020-10-29,SH518880,0.0,0.0
2020-10-29,SH512690,4089.600000000004,0.002456266293949662
2020-10-29,SZ159949,2473.6000000000026,0.001485675935229334
2020-10-29,SZ159928,3579.299999999983,0.00214977355876711
2020-10-30,SH510300,0.0,0.0
2020-10-30,SH511010,0.0,0.0
2020-10-30,SH518880,0.0,0.0
2020-10-30,SH512690,-5026.799999999976,-0.00299887124557949
2020-10-30,SZ159949,-2628.1999999999853,-0.0015679226163030178
2020-10-30,SZ159928,-5904.0000000000055,-0.0035221882378255374
2020-11-02,SH510300,0.0,0.0
2020-11-02,SH511010,0.0,0.0
2020-11-02,SH518880,0.0,0.0
2020-11-02,SH512690,2470.799999999993,0.0014947054202295062
2020-11-02,SZ159949,3864.9999999999864,0.0023381238664347734
2020-11-02,SZ159928,405.90000000000447,0.00024554837707267484
2020-11-03,SH510300,0.0,0.0
2020-11-03,SH511010,0.0,0.0
2020-11-03,SH518880,0.0,0.0
2020-11-03,SH512690,1789.199999999992,0.0010744864352479227
2020-11-03,SZ159949,2164.400000000002,0.00129980909929053
2020-11-03,SZ159928,2066.400000000002,0.0012409561646525371
2020-11-04,SH510300,0.0,0.0
2020-11-04,SH511010,0.0,0.0
2020-11-04,SH518880,0.0,0.0
2020-11-04,SH512690,425.9999999999909,0.00025401422886666726
2020-11-04,SZ159949,772.9999999999835,0.0004609225326618164
2020-11-04,SZ159928,553.4999999999882,0.00033003961426690217
2020-11-05,SH510300,0.0,0.0
2020-11-05,SH511010,0.0,0.0
2020-11-05,SH518880,0.0,0.0
2020-11-05,SH512690,4260.000000000023,0.0025300830208422574
2020-11-05,SZ159949,2937.4000000000196,0.0017445694519770086
2020-11-05,SZ159928,2361.600000000002,0.0014025925028218424
2020-11-06,SH510300,0.0,0.0
2020-11-06,SH511010,0.0,0.0
2020-11-06,SH518880,0.0,0.0
2020-11-06,SH512690,-2300.4000000000115,-0.0013530752981855967
2020-11-06,SZ159949,-3246.60000000002,-0.001909621919270285
2020-11-06,SZ159928,-1697.399999999977,-0.0009983959359851284
2020-11-09,SH510300,0.0,0.0
2020-11-09,SH511010,0.0,0.0
2020-11-09,SH518880,0.0,0.0
2020-11-09,SH512690,3322.8000000000125,0.001961025120552162
2020-11-09,SZ159949,5874.800000000006,0.0034671452925905287
2020-11-09,SZ159928,552.7509299999965,0.0003262183878471647
2020-11-09,SZ159967,6053.777640000006,0.003572772970469769
2020-11-10,SH510300,0.0,0.0
2020-11-10,SH511010,0.0,0.0
2020-11-10,SH518880,0.0,0.0
2020-11-10,SH512690,4685.999999999975,0.0027269275620812605
2020-11-10,SZ159949,-2937.3999999999855,-0.001709363427413038
2020-11-10,SZ159967,-3286.800000000003,-0.0019126900365020788
2020-11-11,SH510300,0.0,0.0
2020-11-11,SH511010,0.0,0.0
2020-11-11,SH518880,0.0,0.0
2020-11-11,SH512690,85.20000000002847,4.985952861816746e-05
2020-11-11,SZ159949,-5874.800000000006,-0.003437966651712589
2020-11-11,SZ159967,-6274.799999999972,-0.0036720489456944978
2020-11-12,SH510300,0.0,0.0
2020-11-12,SH511010,0.0,0.0
2020-11-12,SH518880,0.0,0.0
2020-11-12,SH512690,5537.999999999995,0.003273763293640996
2020-11-12,SZ159949,927.6000000000008,0.0005483464845036824
2020-11-12,SZ159967,597.6000000000005,0.0003532684984253995
2020-11-13,SH510300,0.0,0.0
2020-11-13,SH511010,0.0,0.0
2020-11-13,SH518880,0.0,0.0
2020-11-13,SH512690,-9031.200000000026,-0.005319468449190315
2020-11-13,SZ159949,154.60000000001742,9.106096889061399e-05
2020-11-13,SZ159967,298.8000000000002,0.00017599623224134807
2020-11-16,SH510300,0.0,0.0
2020-11-16,SH511010,0.0,0.0
2020-11-16,SH518880,0.0,0.0
2020-11-16,SH512690,7156.800000000007,0.004249548566830333
2020-11-16,SZ159949,618.4000000000005,0.00036719215763020876
2020-11-16,SZ159967,298.80000000000024,0.0001774207902650491
2020-11-17,SH510300,0.0,0.0
2020-11-17,SH511010,0.0,0.0
2020-11-17,SH518880,0.0,0.0
2020-11-17,SH512690,-2726.4000000000024,-0.001605586898628518
2020-11-17,SZ159949,-4019.6000000000035,-0.002367157092769656
2020-11-17,SZ159967,-3286.800000000003,-0.0019356085014716154
2020-11-18,SH510300,0.0,0.0
2020-11-18,SH511010,0.0,0.0
2020-11-18,SH518880,0.0,0.0
2020-11-18,SH512690,-2981.9999999999745,-0.0017681451950957645
2020-11-18,SZ159949,-3092.0000000000027,-0.0018333685255654444
2020-11-18,SZ159967,-3286.800000000003,-0.001948873114433539
2020-11-19,SH510300,0.0,0.0
2020-11-19,SH511010,0.0,0.0
2020-11-19,SH518880,0.0,0.0
2020-11-19,SH512690,1789.1999999999919,0.0010685318949960974
2020-11-19,SZ159949,1546.0000000000014,0.0009232899115045694
2020-11-19,SZ159967,1195.2000000000012,0.0007137879057116828
2020-11-20,SH510300,0.0,0.0
2020-11-20,SH511010,0.0,0.0
2020-11-20,SH518880,0.0,0.0
2020-11-20,SH512690,4771.200000000004,0.0028369710608145858
2020-11-20,SZ159949,1236.800000000001,0.0007354053085210177
2020-11-20,SZ159967,1792.8000000000015,0.0010660047195314363
2020-11-23,SH510300,0.0,0.0
2020-11-23,SH511010,0.0,0.0
2020-11-23,SH518880,0.0,0.0
2020-11-23,SH512690,2470.799999999993,0.0014608068186298926
2020-11-23,SZ159949,1855.2000000000016,0.0010968466933471697
2020-11-23,SZ159967,2091.6000000000017,0.0012366130572471648
2020-11-24,SH510300,0.0,0.0
2020-11-24,SH511010,0.0,0.0
2020-11-24,SH518880,0.0,0.0
2020-11-24,SH512690,425.999999999991,0.0002498350794258132
2020-11-24,SZ159949,-773.0000000000178,-0.0004533392403665778
2020-11-24,SZ159967,-1195.200000000001,-0.0007009457439665223
2020-11-25,SH510300,0.0,0.0
