trade_date,selected_model_return,frozen_v2_return,static_core_return,selected_model_equity,frozen_v2_equity,static_core_equity
2019-04-30,0.002713021221617762,0.00264998718834053,0.0015207082389250282,1.1092708134584495,1.083633966393213,1.1108712573292594
2019-05-06,-0.030273904106677962,-0.0381223953546872,-0.02118410291607209,1.0756888552234718,1.0423232439066032,1.08733844628749
2019-05-07,0.004043532011653861,0.008473351909071614,0.003898900396314575,1.0800384375441472,1.051155215555229,1.0915778705866483
2019-05-08,-0.003920802219218311,-0.0069289483703413035,-0.003796499012103216,1.0758038204413831,1.0438718153374318,1.0874336962793325
2019-05-09,-0.005282273222218081,-0.00918529145450142,-0.005025712215208422,1.0701211307283056,1.034283548472418,1.0819685674687123
2019-05-10,0.012340284111473254,0.02110550562015301,0.01172459335559406,1.0833267295151838,1.0561126257175344,1.0946542089458176
2019-05-13,-0.00560552170629347,-0.006713226742990908,-0.005390656004882088,1.0772541180178785,1.0490227021949572,1.0887533046610944
2019-05-14,4.956088388441415e-05,-0.0018604246534543734,-9.111354324975451e-05,1.0773075076841356,1.0470710744977603,1.088654104489782
2019-05-15,0.007321258971886735,0.014984786871865552,0.00701859073732658,1.085194754940249,1.0627612113888045,1.0962949221037066
2019-05-16,0.0030492991403343606,0.005286108348124818,0.0028513824270062216,1.0885038383735837,1.06837908230039,1.0994208781794093
2019-05-17,-0.008637013154427109,-0.014208176835328601,-0.008184201296826177,1.0791024164029066,1.0531993633719,1.0904229964024557
2019-05-20,-0.005668955782639262,-0.008618028986238202,-0.0053186665798236055,1.0729850325193793,1.0441228607300732,1.0846234000536188
2019-05-21,0.004451464694877227,0.004590862530520434,0.004225592845423343,1.077761387509771,1.0489162852486587,1.089206576932864
2019-05-22,-0.0010553478241632774,-0.00108170165099708,-0.0010071081826961148,1.0766239743744952,1.0477816707711474,1.0881096280765885
2019-05-23,-0.005306210567738612,-0.005495067133028275,-0.005059734973365426,1.0709111808641885,1.0420240401495033,1.0826040817365536
2019-05-24,0.0020321384676602605,0.002021223002674599,0.0018834978062138852,1.07308742067027,1.0441302031087933,1.0846431641495027
2019-05-27,0.00405529075963873,0.004185808351741871,0.004163790312067039,1.0774391021715988,1.048500732033272,1.089159390848438
2019-05-28,0.0020710979743898683,0.0021262774300867537,0.0021592774638932166,1.0796705841136347,1.0507301354752239,1.0915111881756847
2019-05-29,0.0010049208989371117,0.0009964408530065416,0.0009564791005767237,1.0807555676475782,1.0517771259076965,1.0925551958152204
2019-05-30,-0.0007987020255173505,-0.000781609638554337,-0.0007072906082975505,1.0798923659866089,1.050955046768476,1.0917824417861737
2019-05-31,0.0007759429661138295,0.0006628639171788464,0.0004693857533353274,1.0807303008721563,1.0516516869475558,1.0922949089100897
2019-06-03,0.003582453941898267,0.003540236778615702,0.003343141998438437,1.0846019673986447,1.055374782927981,1.0959466058947476
2019-06-04,-0.001339216554515521,-0.0014922149879541546,-0.00168905115317175,1.0831494504888444,1.053799936858987,1.0940954960162463
2019-06-05,0.0007005178911871912,0.0006412095831569431,0.0005264533433144702,1.0839082160577413,1.054475643477231,1.0946714862480293
2019-06-06,-0.003587670577143487,-0.003678162922930217,-0.003699105358488497,1.0800195104426669,1.0505971102622602,1.0906221810874648
2019-06-10,0.004044917343827059,0.0042019075628991764,0.004295540456631608,1.084388100092128,1.0550116222054313,1.0953069927892258
2019-06-11,0.010203000253575123,0.010575240198756442,0.010770028160533407,1.095452112152342,1.0661686235227334,1.107103479945995
2019-06-12,-0.00025260441821628454,-0.00039923492306093156,-0.0006188663050999965,1.095175396108868,1.0657429717743514,1.1064183309059974
2019-06-13,-0.000381803772809719,-0.0004114527206486862,-0.0004453263370027827,1.094757254010745,1.0653044689291027,1.1059256136835023
2019-06-14,0.001386402318562796,0.0012377167797319455,0.0009658329551627265,1.096275028005969,1.0666230141458197,1.1069937530871563
2019-06-17,-0.0022546667138119147,-0.0021774074138954935,-0.0019610575422307486,1.0938032931911408,1.064300541286987,1.1048228746384625
2019-06-18,0.0024252170955791907,0.0024108657736259254,0.0023012591399256266,1.0964560036369888,1.0668664270348274,1.1073653583767231
2019-06-19,0.004722509064289504,0.004908642215848413,0.0050396944285260314,1.1016340270527591,1.0721032926172418,1.112946141403677
2019-06-20,0.0159947387207513,0.0161941316769727,0.015932337576038735,1.119254375481357,1.0894650745092014,1.13067797503247
2019-06-21,0.002831624461261839,0.0028050466641571514,0.00267424285184914,1.1224236835493444,1.0925210748821692,1.133701682524944
2019-06-24,0.001990820154742723,0.0019699740952954237,0.0018582724162743425,1.124658227240715,1.0946733130982513,1.135808409089864
2019-06-25,0.0006036420829624856,0.00037716949090005336,-7.326461581969035e-06,1.1253371182756275,1.0950861904744544,1.1358000876331902
2019-06-26,-0.0039544316248792954,-0.0038499936503018084,-0.0035399032144531883,1.1208870495864678,1.0908701155945946,1.1317794652520012
2019-06-27,0.0036736913495363233,0.003809076467051531,0.0038918197200510374,1.1250048426443409,1.0950253232805158,1.1361841468936178
2019-06-28,0.0005724944278615585,0.0005534605856989394,0.0005040718583062542,1.125648901648072,1.0956313766372938,1.1367568653479205
2019-07-01,0.005968861895133459,0.0050187556515099985,0.005507260561136373,1.132367744484418,1.101130082800764,1.1430172816000521
2019-07-02,0.0033827184068770944,0.0032110724902536525,0.003042349730296934,1.1361982256970393,1.1046658913178362,1.1464947399184529
2019-07-03,0.0025991111660239596,0.0035269917395825967,0.0030324732840500968,1.1391513311922652,1.108562038791513,1.1499714545875594
2019-07-04,-0.007815628162008426,-0.005382626395875056,-0.0052302014217529,1.1302481479674096,1.1025950635000488,1.1439568722508004
2019-07-05,0.005193085881044279,0.0024200510408529663,0.002407122415291729,1.1361176236666957,1.1052633998311114,1.1467105164801223
2019-07-08,-0.010987003695141495,-0.010508317816505741,-0.010506402504785073,1.1236350951373544,1.0936489407547345,1.1346627142375123
2019-07-09,-0.0030580607153380956,-0.0026209428118262323,-0.002480796160228005,1.1201989507945396,1.090782549424802,1.131847847332878
2019-07-10,-0.0003375213267762245,-0.0002551330809119623,-0.00024208450339813226,1.119820859758414,1.0905042547123622,1.1315738445088341
2019-07-11,0.004582886306392142,0.003703331537923127,0.0034192274152391455,1.1249528714422132,1.0945427535110779,1.1354429528203462
2019-07-12,0.0024050420948631412,0.00184802341571344,0.0019894837550931133,1.1276584304527688,1.096565494149066,1.1377018981298173
2019-07-15,0.0023902990495547893,0.0024108527662705104,0.002359021970337327,1.1303538713273025,1.099209152104032,1.1403857619032
2019-07-16,-0.003512107228257566,-0.0018710765776587257,-0.0018700836140221888,1.126383947325325,1.097152447605582,1.1382531451762006
2019-07-17,-0.0021835306050383974,-0.0017779888188507176,-0.0016929261923881445,1.1239244535033162,1.0952017228211646,1.1363261666131637
2019-07-18,-0.0014017253685896236,-0.0003236663590715505,-0.0005188516152915268,1.1223490200844624,1.0948472428670901,1.1357365819461185
2019-07-19,0.008556049568762214,0.007160880790359592,0.006973983039264997,1.1319518939337567,1.1026873134569153,1.1436571896056835
2019-07-22,-0.005143449819672075,-0.004729338643235548,-0.004631349815831687,1.1261297561690258,1.0974723317339778,1.1383605130912287
2019-07-23,-0.0022807972891575323,-0.00047097293783127103,-0.0003408057256631958,1.1235612824739158,1.0969554519657125,1.1379725533104983
2019-07-24,0.0044831895676842315,0.004096228322614026,0.004056356263665073,1.1285984206941568,1.1014488319567004,1.1425885754049983
2019-07-25,0.004882311024845043,0.0038402831001480564,0.003852563933644193,1.1341085892061347,1.1056787072917416,1.1469904709415975
2019-07-26,-0.0008239889073011764,-0.0002817123355524087,-0.00020869826348146603,1.1331740963089538,1.10536722396074,1.1467510960220821
2019-07-29,0.0012883151144591487,-0.0003374896363786961,-0.0003692535758110793,1.1346339816245423,1.1049941739782605,1.1463276540793108
2019-07-30,0.0022810852230725764,0.0027284713764890167,0.0026765930031897867,1.137222178433622,1.1080091189531474,1.1493959066575825
2019-07-31,-0.003419247914834056,-0.001958333990268679,-0.0020487360944519972,1.1333337338713099,1.1058392670339738,1.1470410977767977
2019-08-01,-0.008182301683656856,-0.007014267485134895,-0.006775116987778551,1.1240604553525095,1.098082614619432,1.13926976014957
2019-08-02,0.0002059705296515446,-0.0007611833219617337,-0.0012033172800243186,1.1242919786798589,1.0972467724470476,1.1378988571605728
2019-08-05,0.0006582871580387284,0.001261786427361411,0.0006338276976463053,1.1250320856513099,1.0986312635319875,1.1386200889733613
2019-08-06,-0.0037238439036643145,-0.0029631097570079756,-0.0030438046500007587,1.1208426417777304,1.0953758985156619,1.13515435185196
2019-08-07,0.0024958088760218544,0.000809070663788436,0.00043626670251484256,1.123640050791703,1.0962621350209718,1.1356495818978878
2019-08-08,0.008620157824841934,0.0072772954281703495,0.007215413366842949,1.133326005367841,1.1042399584442362,1.1438437630711633
2019-08-09,-0.001831251489241681,-0.000986111786026922,-0.0011101801303546877,1.1312506004327147,1.1031510544066123,1.1425738904531715
2019-08-12,0.0032641966679531897,0.005453633885263098,0.005625062033819184,1.1349432248732672,1.109167236377488,1.1490009394651928
2019-08-13,0.004827738912610791,0.0021600945408701833,0.0016955001243641465,1.1404224344435918,1.1115631424696992,1.1509490707009504
2019-08-14,-0.007365387875297724,-0.004839165725085914,-0.004364117967513015,1.1320227808722234,1.1061841042093912,1.145926193181812
2019-08-15,0.004993836509397331,0.004151894982988846,0.003970385938306009,1.1376759175648126,1.1107768644419203,1.1504759624255576
2019-08-16,0.001653778240799264,0.0016795544256391626,0.0016726222514915623,1.1395573812423625,1.1126424746404913,1.1524002741201167
2019-08-19,0.006219726004255799,0.0075762331537003735,0.007765162257225011,1.1466451159198172,1.1210721134450778,1.16134884923393
2019-08-20,-0.002534139298945526,-0.002606614269622276,-0.002551727061692266,1.1437393574696209,1.1181499108768962,1.1583854039472745
2019-08-21,0.00022179388746801365,0.00023837542146321056,0.00022122602571594818,1.1439930318679643,1.1184164503331606,1.1586416689464372
2019-08-22,0.0013187908338525567,0.0013832650084171227,0.0013408241056711567,1.1455017193923829,1.1199635166737445,1.1601952036259957
2019-08-23,0.0019642410326436988,0.0019277898620868594,0.001974984994622453,1.1477517608725774,1.1221225709870952,1.16248657174399
2019-08-26,0.003408501660891128,0.004307188019152752,0.0036643883050553328,1.1516638746558023,1.1269557638808718,1.1667463739422725
2019-08-27,0.004158497975698561,0.004088160399364327,0.004141046901616097,1.1564530665472437,1.131562939806605,1.171577925399058
2019-08-28,-0.0010630119581744868,-0.001047518677001924,-0.001053708055171576,1.1552237431084365,1.1303776064929543,1.1703434243018038
2019-08-29,0.0013386561417776388,0.0012898541064685354,0.0014296069419452717,1.1567701904672758,1.1318356286905493,1.1720165553856456
2019-08-30,-0.0025311446498880175,-0.0024478838578571027,-0.0026469923970902087,1.1538422377885247,1.1290650265253301,1.168914236474276
2019-09-02,0.003635080016578529,0.0035820310313354753,0.0035861442036457802,1.158036546649394,1.1331093724867394,1.1731061314879672
2019-09-03,0.0009465324319106738,0.0009322850681368067,0.0009936706317705823,1.1591326657981356,1.1341657534352747,1.1742718125987768
2019-09-04,0.005839207370861965,0.005729531917382458,0.005832101443133952,1.165901081804071,1.1406639923191841,1.1811202849316655
2019-09-05,0.005030127281225871,0.004923432904540004,0.0050177235023629585,1.1717657126428644,1.1462799749519923,1.1870468199444848
2019-09-06,-0.002289762494054548,-0.0022299227106024055,-0.0026075291947942336,1.1690826474622358,1.143723859203138,1.183951560705892
2019-09-09,0.007735142778389825,0.0019351894907906342,0.002028261303925305,1.178125668660094,1.1459371815958344,1.1863529238421937
2019-09-10,-0.004807682216879328,-0.004226235173667159,-0.004428006652904104,1.1724616148336278,1.1410941815721611,1.1810997452027283
2019-09-11,-0.0077040948445740165,-0.002295920013731023,-0.002267097815281227,1.1634288593513271,1.1384743206031376,1.17842207655075
2019-09-12,0.0032152772715463573,0.003746131976584355,0.003805155511877656,1.1671696057198606,1.1427391956600692,1.1829061558106555
2019-09-16,-0.00268615858896748,-0.0012957446830033081,-0.0012988794159110029,1.1640344030586744,1.1412584974232332,1.1813697033539186
2019-09-17,-0.007845206944450567,-0.007947192424148763,-0.008082317843327358,1.1549023122762192,1.1321886965385157,1.171821497920935
2019-09-18,0.002314388904363751,0.0023111245762454935,0.0023838982341599646,1.1575752053733752,1.1348053256600332,1.1746150011205794
2019-09-19,0.001621851611921965,0.0016744433901825229,0.0016712996942207514,1.1594526205861309,1.1367054929367286,1.1765781348127793
2019-09-20,0.0014417242468691693,0.00142202773483735,0.0014637298620683303,1.1611242315423258,1.1383219196740266,1.1783003273637613
2019-09-23,-0.002593697345604329,-0.0017148522244534448,-0.0016532781622718984,1.1581126267050577,1.1363698657979295,1.176352269163933
2019-09-24,0.0029622818750960622,0.0012086037957153017,0.0012874756584684288,1.161543282748466,1.1377432867310695,1.1778667940762657
2019-09-25,-0.006903810557047696,-0.0016078171520288453,-0.0015642328179177323,1.1535242079705592,1.1359140035600577,1.176024336181836
2019-09-26,-0.012564098525621015,-0.005424266445823056,-0.0056217363144256405,1.139031216169928,1.1297525033452063,1.1694130374644744
2019-09-27,0.0028154178017938403,-0.0010918934762444987,-0.0011840101708419093,1.1422380649327317,1.1285189339570327,1.1680284405342014
2019-09-30,-0.006151376878593129,-0.004453521031920427,-0.004562194707118938,1.1352117281102556,1.1234930511497347,1.1626996673650318
2019-10-08,0.0020531568630426378,0.0020629952425796905,0.002074573135602664,1.1375424958608318,1.125810811969328,1.1651117728597216
2019-10-09,0.004455517054944735,0.004348335005835979,0.0045374017081845075,1.142610835851864,1.130706214532963,1.1703983530081212
2019-10-10,0.0014845578206963417,0.0015191650078316687,0.0014937694002754576,1.1443071077042404,1.1324239438482193,1.1721466582539775
2019-10-11,0.0036805659237066912,0.003711944827174962,0.0037100882279534897,1.148518805451112,1.1366274390487558,1.1764954257722005
2019-10-14,-0.0001363856393137297,4.431278182859266e-05,-0.00010021115460578933,1.1483621639795667,1.1366778061724827,1.1763775278071953
2019-10-15,-0.004191592308989245,-0.0008252615536974428,-0.0008172590293881177,1.1435486979650957,1.1357397496801074,1.1754161226506257
2019-10-16,-0.002110903032986111,-0.002190584815051966,-0.0022540024677640824,1.1411347775501939,1.1332518154306073,1.1727667318095214
2019-10-17,0.0019971442635662306,0.0021358907649797754,0.0022272993418819276,1.143413788325134,1.135672317517582,1.1753788343794618
2019-10-18,-0.008042350121990727,-0.006312858935846655,-0.00638301812098474,1.1342180543051115,1.1285029783797476,1.1678763699805959
2019-10-21,6.537521445748595e-06,2.4011664034873093e-06,2.9862961824944634e-05,1.1342254692799656,1.1285056881031854,1.1679112462280488
2019-10-22,0.004722410241267294,0.0011116758916336344,0.0010707871557571469,1.1395817472519996,1.129760220670221,1.1691618305895741
2019-10-23,-0.0038241741785433048,-0.00116098748239013,-0.0011333411427939533,1.1352237881598193,1.1284485831959206,1.1678367713843827
2019-10-24,-0.0010256556187491217,0.00016885686819190227,0.00014677608456548086,1.1340594395029555,1.1286391294895946,1.168008181893098
2019-10-25,0.008653733252647955,0.004540692549900527,0.004691225792074816,1.1438732873850614,1.1337639327763942,1.1734875720013493
2019-10-28,0.008957605538846058,0.0015388766260939768,0.0015733575766581076,1.1541196530798798,1.1355086555920522,1.1753338875638717
2019-10-29,-0.005503469610398715,-0.003515690033296215,-0.0036536889248135473,1.1477679906423908,1.1315165591288656,1.1710395831559215
2019-10-30,-0.003537572023687763,-0.0030387277938110913,-0.0030788357606488237,1.14370767870901,1.1280781883114832,1.1674341446101657
2019-10-31,-0.0008827396182533587,0.0003543088575397313,0.0003733028970225316,1.142698082629313,1.1284778764055994,1.1678699511584316
2019-11-01,0.012095300226703465,0.009846452388855065,0.01002432129249664,1.156519359007193,1.1395893800875034,1.1795770547766962
2019-11-04,0.0028550616794726924,0.0008742367018867991,0.0008808205268082681,1.1598212931106626,1.1405856509486563,1.1806160504594956
2019-11-05,0.0028637633753512137,0.00149766520994854,0.0014353624552128075,1.1631427468518254,1.1422938663970486,1.1823106624123467
2019-11-06,-0.005354728066352288,-0.003954087622453306,-0.004169963793529963,1.1569144337400838,1.1377771363587237,1.1773804697573829
2019-11-07,0.003003756826535975,0.0012498162050849082,0.0013308149423767457,1.1603895233681487,1.1391991486615198,1.1789473452793986
2019-11-08,-0.002983578082693006,-0.005272522325529216,-0.0055160069315821625,1.156927410618841,1.133192695716978,1.172444263550867
2019-11-11,-0.011930873585318413,-0.006485611378223455,-0.006591466128193169,1.1431242559353578,1.1258432482759162,1.164716136900477
2019-11-12,-0.00042966024010904214,-0.002246636598415064,-0.002381587013826958,1.1426331008930781,1.123313887630261,1.1619422640740402
2019-11-13,0.0023532649388797733,0.0016703001020061947,0.001794419750808185,1.1453220193074132,1.1251901589313549,1.1640272762219934
2019-11-14,0.001797088024505511,0.0006153665151817922,0.0006591509767444048,1.147380263792513,1.1258825632783733,1.1647945459380722
2019-11-15,-0.004007350785653063,-0.0020690392483114772,-0.0021320655798345856,1.1427823085909612,1.123553068065961,1.1623111275790985
2019-11-18,0.004287673407592063,0.00400823376696402,0.004013513729787199,1.1476821859061734,1.128056531412359,1.1669760792479216
2019-11-19,0.006506443881963531,0.005473395633953659,0.00559500471989316,1.155149515643101,1.1342308311062443,1.173505315919316
2019-11-20,-0.00531308640559347,-0.003765886637029814,-0.003766739616408943,1.1490121064551098,1.129959446376074,1.1690850269557762
2019-11-21,-0.004307780389057214,-0.002194888138295825,-0.0022523334866805245,1.1440624146361331,1.1274793117904678,1.166451857600787
2019-11-22,-0.007381020980143149,-0.004795983863142617,-0.004869635459392785,1.1356180659511106,1.1220719392050935,1.1607716622733395
2019-11-25,0.002011699805166245,0.0012188925094731573,0.0011760360915102908,1.1379025885931278,1.1234396242868807,1.1621367716421753
2019-11-26,0.001230986633633302,0.0005253322096161472,0.0005298426632385222,1.1393033314700627,1.1240298033070777,1.1627525212843097
2019-11-27,-0.0012407170281000246,-0.00019922846482334222,-0.00019152458949356355,1.1378897784265367,1.1238058645749491,1.162529825584988
