split,train_blocks,test_blocks,selected_trial,is_sharpe,oos_sharpe,oos_percentile,logit,below_oos_median
60,2;3;5;7,0;1;4;6,grid_0784,0.6393153289247837,0.7127776136440817,0.8177869227251944,1.501425060468803,False
61,2;3;6;7,0;1;4;5,grid_0508,0.8254373995945226,0.6127000581721943,0.9188385916780979,2.426670604973786,False
62,2;4;5;6,0;1;3;7,grid_1501,0.49039860333152174,0.7273095086001158,0.3975765889346136,-0.41557294662117955,True
63,2;4;5;7,0;1;3;6,grid_1907,0.6919573199092419,0.44046092186916974,0.05281207133058985,-2.8867577315556083,True
64,2;4;6;7,0;1;3;5,grid_1762,0.8292443034688476,0.6199014738482609,0.870827617741198,1.908296235332163,False
65,2;5;6;7,0;1;3;4,grid_0539,0.5545448601283183,0.8424162425179736,0.8877457704618198,2.0679192019371464,False
66,3;4;5;6,0;1;2;7,grid_1717,0.7596795751758613,0.6635606314478545,0.8209876543209876,1.5230532982352796,False
67,3;4;5;7,0;1;2;6,grid_1717,0.8930186870413875,0.517360404442546,0.7853223593964335,1.2969567254481869,False
68,3;4;6;7,0;1;2;5,grid_1717,1.041271996352286,0.3701520785014234,0.7674897119341564,1.1941906009314749,False
69,3;5;6;7,0;1;2;4,grid_0505,0.7922413586514256,0.6117830892102388,0.7345679012345679,1.0179233774179672,False
70,4;5;6;7,0;1;2;3,grid_1717,0.7738546791267423,0.6359373577682094,0.7720621856424326,1.2199922504237295,False
