trade_date,target,target_changed,dynamic_pool,observation_date,available_count,leader,reason,leader_momentum_percent,leader_ma_gap_percent,target_market,low_volume_streak
2012-09-04,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-03,7,SZ159915,no_positive_leader,0.0,-0.5770037767519942,SZ159901,0.0
2012-09-05,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-04,7,SZ159915,no_positive_leader,0.13755158184318717,-0.7029692582100511,SZ159901,1.0
2012-09-06,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-05,7,SZ159915,no_positive_leader,0.0,0.2935010482180367,SZ159901,2.0
2012-09-07,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-06,7,SZ159915,no_positive_leader,-1.195219123505975,1.298701298701288,SZ159901,3.0
2012-09-10,SZ159902,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-07,7,SZ159902,risk_on_leader,2.262666010821457,4.363439780669576,SZ159901,0.0
2012-09-11,SZ159902,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-10,7,SZ159902,risk_on_leader,2.3540951446787695,4.547030942930896,SZ159901,0.0
2012-09-12,SZ159902,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-11,7,SZ159902,risk_on_leader,4.039900249376571,4.308023694130303,SH510300,0.0
2012-09-13,SZ159902,False,SZ159901|SH510180|SH510300|SZ159919|SH510050|SZ159915|SZ159902,2012-09-12,7,SZ159902,risk_on_leader,6.085192697768771,4.259152769791075,SH510050,2.0
2012-09-14,SZ159902,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-13,7,SZ159902,risk_on_leader,4.655870445344146,2.6851533554868023,SH510050,3.0
2012-09-17,SZ159901,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-14,7,SZ159901,risk_on_leader,5.23364485981308,2.7949438202247157,SZ159915,4.0
2012-09-18,SH511880,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-17,7,SZ159902,no_positive_leader,4.127966976264186,-0.30780923427703444,SH510050,1.0
2012-09-19,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-18,7,SZ159902,no_positive_leader,3.350515463917514,-1.2015768326889664,SH510050,2.0
2012-09-20,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-19,7,SZ159902,no_positive_leader,2.016129032258074,-0.581878636741473,SH510050,3.0
2012-09-21,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-20,7,SZ159902,no_positive_leader,0.15251652262326942,-3.183124149402683,SZ159915,1.0
2012-09-24,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-21,7,SH510050,no_positive_leader,0.6993006993007089,-2.2361486967668376,SZ159915,0.0
2012-09-25,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-24,7,SH510050,no_positive_leader,0.1890359168241984,-1.9449715370018938,SZ159915,0.0
2012-09-26,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-25,7,SH510050,no_positive_leader,-4.214328717639981,-1.901916144944038,SZ159915,1.0
2012-09-27,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-26,7,SH510050,no_positive_leader,-4.879518072289157,-2.261689362917818,SZ159915,2.0
2012-09-28,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-09-27,7,SH510050,no_positive_leader,-1.5786278081360017,0.5247340552401836,SZ159915,0.0
2012-10-08,SH510050,True,SZ159901|SH510180|SH510300|SZ159919|SH510050|SZ159915|SZ159902,2012-09-28,7,SH510050,risk_on_leader,0.24271844660193054,2.4227394124379797,SZ159915,0.0
2012-10-09,SH511880,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-08,7,SH510050,no_positive_leader,-0.12217470983506562,1.4316392269148048,SZ159915,1.0
2012-10-10,SH510050,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-09,7,SH510050,risk_on_leader,0.8474576271186418,3.21197102554327,SZ159915,2.0
2012-10-11,SZ159901,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-10,7,SZ159901,risk_on_leader,2.930402930402942,3.7931524364256397,SZ159915,3.0
2012-10-12,SZ159901,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-11,7,SZ159901,risk_on_leader,3.1539888682746042,2.539367286139882,SZ159915,4.0
2012-10-15,SH510050,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-12,7,SH510050,risk_on_leader,3.0510585305105753,2.0780946054941296,SZ159915,5.0
2012-10-16,SH511880,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-15,7,SZ159919,persistent_low_volume,4.653937947494047,1.640367299634482,SZ159915,6.0
2012-10-17,SZ159901,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-16,7,SZ159901,risk_on_leader,4.743833017077814,1.098901098901095,SZ159915,0.0
2012-10-18,SH510050,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-17,7,SH510050,risk_on_leader,4.150943396226414,1.241534988713311,SZ159915,0.0
2012-10-19,SZ159919,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-18,7,SZ159919,risk_on_leader,5.938242280285033,2.2124283825473823,SH510050,0.0
2012-10-22,SZ159915,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-19,7,SZ159915,risk_on_leader,8.558558558558559,2.285341168788757,SH510050,1.0
2012-10-23,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-22,7,SZ159915,risk_on_leader,6.588579795021943,2.3024537887796015,SH510050,2.0
2012-10-24,SH511880,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-23,7,SZ159915,no_positive_leader,2.4425287356321768,-0.12929641202455988,SZ159919,3.0
2012-10-25,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-24,7,SZ159915,no_positive_leader,2.0086083213773254,-0.5701376936316671,SZ159902,4.0
2012-10-26,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-25,7,SH510050,no_positive_leader,-0.9003601440576103,-0.6986212639955469,SZ159915,5.0
2012-10-29,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-26,7,SH510050,no_positive_leader,-2.645820805772703,-2.4110910186859624,SZ159902,0.0
2012-10-30,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-29,7,SH510050,no_positive_leader,-2.900302114803621,-2.8822462925944925,SZ159901,1.0
2012-10-31,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-30,7,SH510180,no_positive_leader,-2.5691699604743157,-2.391105696009743,SZ159901,2.0
2012-11-01,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-10-31,7,SH510050,no_positive_leader,-1.5151515151515138,-1.4554275318374832,SZ159902,3.0
2012-11-02,SH510050,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-01,7,SH510050,risk_on_leader,0.24227740763174133,0.3404533159220291,SZ159902,0.0
2012-11-05,SH510050,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-02,7,SH510050,risk_on_leader,0.48309178743961567,0.8249825215567386,SZ159902,1.0
2012-11-06,SH511880,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-05,7,SH510050,no_positive_leader,-1.0727056019070313,0.5638659769793719,SZ159902,2.0
2012-11-07,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-06,7,SH510050,no_positive_leader,-1.3118664281454917,0.3685389065124056,SZ159902,0.0
2012-11-08,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-07,7,SH510050,no_positive_leader,-1.6636957813428332,0.4716540580928408,SZ159915,4.0
2012-11-09,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-08,7,SH510050,no_positive_leader,-2.220888355342132,-0.8567415730337147,SZ159902,0.0
2012-11-12,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SH510430,2012-11-09,7,SH510050,persistent_low_volume,-2.164762477450388,-0.797335959851786,SZ159915,6.0
2012-11-13,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-12,7,SH510050,no_positive_leader,-0.90854027861903,-0.12210012210014387,SZ159902,2.0
2012-11-14,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-13,7,SH510050,no_positive_leader,-0.3088326127239194,-1.2936914898621699,SZ159902,0.0
2012-11-15,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-14,7,SH510050,no_positive_leader,0.8177208227006183,-0.923461363065281,SZ159902,0.0
2012-11-16,SH511880,False,SZ159901|SH510180|SH510300|SZ159919|SH510050|SZ159915|SZ159902,2012-11-15,7,SH510050,no_positive_leader,-0.6396653948933073,-2.083588884633636,SZ159902,0.0
2012-11-19,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-16,7,SH510050,no_positive_leader,-2.37744500268281,-2.847466809705468,SZ159902,0.0
2012-11-20,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2012-11-19,7,SH510050,no_positive_leader,-4.2707193857318355,-2.7865222817116897,SZ159902,0.0
2012-11-21,SH511880,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-11-20,7,SH510050,no_positive_leader,-5.280535095848982,-2.9275595078765426,SZ159902,1.0
2012-11-22,SH511880,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-11-21,7,SH510050,no_positive_leader,-3.757553995309082,-1.2934505403154994,SZ159902,0.0
2012-11-23,SH511880,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-11-22,7,SH510050,no_positive_leader,-3.7759944213170193,-1.2929991419672437,SZ159902,0.0
2012-11-26,SH511880,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2012-11-23,7,SH510050,no_positive_leader,-3.1575882157984902,-0.4104991296855931,SZ159902,1.0
2012-11-27,SH511880,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2012-11-26,7,SH510050,no_positive_leader,-1.863224926457796,-0.3965976324976972,SZ159902,2.0
2012-11-28,SH511880,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2012-11-27,7,SH510050,no_positive_leader,-2.3087335269327713,-0.7823673053195868,SZ159915,0.0
2012-11-29,SH511880,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2012-11-28,7,SH510050,no_positive_leader,-3.534301922656524,-1.2536426064397865,SZ159915,0.0
2012-11-30,SH511880,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2012-11-29,7,SH510050,no_positive_leader,-2.599873176918188,-1.3341239252890547,SZ159915,0.0
2012-12-03,SZ159920,True,SZ159901|SH510300|SH510180|SH510050|SZ159920|SH510900|SZ159902,2012-11-30,7,SZ159920,risk_on_leader,2.564102564102577,1.6578041914294683,SZ159902,0.0
2012-12-04,SZ159920,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159920|SH510900,2012-12-03,7,SZ159920,risk_on_leader,2.898550724637694,0.8979464355430622,SZ159919,2.0
2012-12-05,SZ159920,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159920|SH510900,2012-12-04,7,SZ159920,risk_on_leader,2.2727272727272707,0.3039513677811634,SZ159919,3.0
2012-12-06,SZ159920,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159920|SZ159902,2012-12-05,7,SZ159920,risk_on_leader,3.298969072164959,1.2514574426739422,SZ159919,4.0
2012-12-07,SH510050,True,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159920|SZ159902,2012-12-06,7,SH510050,risk_on_leader,3.8311688311688297,2.712718648087753,SZ159919,5.0
2012-12-10,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159920|SZ159902,2012-12-07,7,SH510050,risk_on_leader,4.6124279308135785,4.416900300034432,SZ159919,0.0
2012-12-11,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2012-12-10,7,SH510050,risk_on_leader,6.041131105398434,5.04407443682664,SZ159919,0.0
2012-12-12,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159903,2012-12-11,7,SH510050,risk_on_leader,4.98084291187737,4.212990052662358,SZ159919,1.0
2012-12-13,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2012-12-12,7,SH510050,risk_on_leader,6.081946222791279,4.573037526093504,SZ159919,2.0
2012-12-14,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159903,2012-12-13,7,SH510050,risk_on_leader,5.473277527366394,2.9939540507859963,SZ159919,3.0
2012-12-17,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-14,7,SH510050,risk_on_leader,11.867704280155644,7.569434451000134,SZ159919,0.0
2012-12-18,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-17,7,SH510050,risk_on_leader,13.020833333333325,7.257259635948854,SZ159919,0.0
2012-12-19,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-18,7,SH510050,risk_on_leader,12.759067357512954,6.528287677680522,SZ159919,0.0
2012-12-20,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-19,7,SH510050,risk_on_leader,13.502935420743633,5.493890495289611,SZ159915,0.0
2012-12-21,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-20,7,SH510050,risk_on_leader,12.992889463477697,4.926813501408311,SZ159902,2.0
2012-12-24,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-21,7,SH510050,risk_on_leader,8.505315822389004,3.2501716639963263,SZ159902,3.0
2012-12-25,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-24,7,SH510050,risk_on_leader,9.255784865540972,3.2646751239030714,SZ159902,0.0
2012-12-26,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-25,7,SH510050,risk_on_leader,9.797917942437229,5.057015369360451,SZ159902,0.0
2012-12-27,SZ159915,True,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-26,7,SZ159915,risk_on_leader,9.553158705701058,7.389334262809322,SZ159902,0.0
2012-12-28,SZ159915,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-27,7,SZ159915,risk_on_leader,9.50155763239875,5.518993187853605,SZ159902,0.0
2012-12-31,SZ159915,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-28,7,SZ159915,risk_on_leader,10.436137071651075,5.602658111823988,SZ159902,1.0
2013-01-04,SH510050,True,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2012-12-31,7,SH510050,risk_on_leader,13.186813186813184,5.45152257612882,SZ159902,2.0
2013-01-07,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159902,2013-01-04,7,SH510050,risk_on_leader,8.231884057970994,5.13753519601472,SZ159902,0.0
2013-01-08,SZ159915,True,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159903,2013-01-07,7,SZ159915,risk_on_leader,10.244648318042815,4.913812402059525,SZ159901,1.0
2013-01-09,SZ159915,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159903,2013-01-08,7,SZ159915,risk_on_leader,13.55932203389829,6.254851946323581,SZ159903,0.0
2013-01-10,SZ159915,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159915|SZ159903,2013-01-09,7,SZ159915,risk_on_leader,12.385321100917434,4.965396023289026,SZ159903,0.0
2013-01-11,SZ159915,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159903|SZ159915,2013-01-10,7,SZ159915,risk_on_leader,12.405446293494693,5.080504786771112,SH510180,0.0
2013-01-14,SZ159915,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159903|SZ159915,2013-01-11,7,SZ159915,risk_on_leader,8.941877794336794,2.6020297991794283,SZ159901,0.0
2013-01-15,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159915,2013-01-14,7,SZ159915,risk_on_leader,11.566617862371874,5.912541430557039,SZ159901,0.0
2013-01-16,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159915,2013-01-15,7,SZ159915,risk_on_leader,11.90817790530847,7.30158730158732,SH510050,0.0
2013-01-17,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159915,2013-01-16,7,SZ159915,risk_on_leader,8.860759493670889,5.6156187677128155,SH510050,1.0
2013-01-18,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159915,2013-01-17,7,SZ159915,risk_on_leader,9.246088193456625,4.173622704507518,SH510050,2.0
2013-01-21,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159915,2013-01-18,7,SZ159915,risk_on_leader,11.424541607898453,6.193775204218799,SH510050,3.0
2013-01-22,SZ159902,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159902,2013-01-21,7,SZ159902,risk_on_leader,7.657430730478576,3.8270359158351086,SH510050,0.0
2013-01-23,SZ159902,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159902,2013-01-22,7,SZ159902,risk_on_leader,7.4055158324821235,1.7265116279069792,SH510050,1.0
2013-01-24,SZ159902,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159902,2013-01-23,7,SZ159902,risk_on_leader,6.781376518218618,1.4911014911014986,SH510050,2.0
2013-01-25,SZ159903,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159902,2013-01-24,7,SZ159903,risk_on_leader,3.8709677419354716,0.875572335127317,SH510180,0.0
2013-01-28,SZ159901,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159903,2013-01-25,7,SZ159901,risk_on_leader,2.749140893470803,0.15459933006956028,SH510180,1.0
2013-01-29,SZ159915,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-01-28,7,SZ159915,risk_on_leader,5.787348586810226,2.1289355322338777,SZ159902,0.0
2013-01-30,SH510050,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-01-29,7,SH510050,risk_on_leader,8.69565217391306,4.408116790695793,SZ159902,1.0
2013-01-31,SH510050,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159903|SZ159902,2013-01-30,7,SH510050,risk_on_leader,5.037115588547203,4.031508786103832,SZ159902,2.0
2013-02-01,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159903,2013-01-31,7,SH510050,risk_on_leader,4.96566296883254,3.922594142259417,SZ159902,3.0
2013-02-04,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159903,2013-02-01,7,SH510050,risk_on_leader,9.460181721004801,6.449162368557837,SZ159902,0.0
2013-02-05,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159903,2013-02-04,7,SH510050,risk_on_leader,10.961123110151206,6.032943044254835,SZ159902,0.0
2013-02-06,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159903,2013-02-05,7,SH510050,risk_on_leader,9.404888416578117,5.3735926305015225,SZ159902,0.0
2013-02-07,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159903,2013-02-06,7,SH510050,risk_on_leader,9.513742071881603,5.251641137855589,SZ159902,0.0
2013-02-08,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2013-02-07,7,SH510050,risk_on_leader,8.082408874801894,3.309251922628742,SZ159902,1.0
2013-02-18,SH510050,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2013-02-08,7,SH510050,risk_on_leader,7.048921620199899,2.1902039555006025,SZ159902,2.0
2013-02-19,SZ159915,True,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2013-02-18,7,SZ159915,risk_on_leader,9.617918313570485,5.491075782697741,SZ159901,4.0
2013-02-20,SZ159915,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2013-02-19,7,SZ159915,risk_on_leader,7.2083879423328945,3.1225756400310223,SZ159901,0.0
2013-02-21,SZ159915,False,SZ159901|SH510300|SH510180|SH510050|SZ159919|SZ159902|SZ159915,2013-02-20,7,SZ159915,risk_on_leader,8.269720101781154,6.374999999999997,SH510050,0.0
2013-02-22,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-02-21,7,SZ159915,risk_on_leader,5.8080808080807955,4.228855721393021,SH510050,0.0
2013-02-25,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-02-22,7,SZ159915,risk_on_leader,6.505102040816313,3.430204859456887,SH510050,1.0
2013-02-26,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-02-25,7,SZ159915,risk_on_leader,9.487179487179475,5.082820634169427,SH510050,2.0
2013-02-27,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-02-26,7,SZ159915,risk_on_leader,8.556832694763727,3.9022096850023447,SH510050,0.0
2013-02-28,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-02-27,7,SZ159915,risk_on_leader,9.20881971465628,2.3564615672339473,SH510050,0.0
2013-03-01,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-02-28,7,SZ159915,risk_on_leader,9.693877551020403,3.6817212278586586,SH510050,0.0
2013-03-04,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-01,7,SZ159915,risk_on_leader,11.883691529709228,5.7056229327453245,SH510050,1.0
2013-03-05,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-04,7,SZ159915,risk_on_leader,7.071960297766733,2.4005111354509,SH510050,0.0
2013-03-06,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-05,7,SZ159915,risk_on_leader,7.907542579075444,4.47585394581862,SH510050,0.0
2013-03-07,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-06,7,SZ159915,risk_on_leader,8.413461538461542,5.478096608797323,SH510050,1.0
2013-03-08,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-07,7,SZ159915,risk_on_leader,7.579462102689494,2.4630541871921263,SH510050,2.0
2013-03-11,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-08,7,SZ159915,risk_on_leader,1.4101057579318566,0.08028545941125564,SH510050,3.0
2013-03-12,SZ159915,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-11,7,SZ159915,risk_on_leader,3.4606205250596656,0.4008551576696995,SZ159901,3.0
2013-03-13,SH511880,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-12,7,SZ159915,no_positive_leader,0.11976047904191933,-3.1717747683535413,SZ159919,0.0
2013-03-14,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-13,7,SZ159915,no_positive_leader,-2.576112412177989,-3.6093039836021745,SZ159902,1.0
2013-03-15,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-14,7,SZ159902,persistent_low_volume,-0.5137786081270357,-1.8119924825360845,SH510180,7.0
2013-03-18,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-15,7,SZ159915,no_positive_leader,1.306413301662701,-1.079393398751105,SZ159901,0.0
2013-03-19,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-18,7,SZ159915,no_positive_leader,-1.1627906976744207,-1.4975931538598664,SH510050,0.0
2013-03-20,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-19,7,SZ159902,no_positive_leader,-3.9873130946986746,-2.002845962291,SH510050,0.0
2013-03-21,SH510050,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-20,7,SH510050,risk_on_leader,3.367734926670285,1.8904448105436567,SZ159915,0.0
2013-03-22,SH511880,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-21,7,SZ159901,no_positive_leader,0.0,1.3746145940390475,SZ159915,0.0
2013-03-25,SH511880,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-22,7,SZ159901,no_positive_leader,-0.8143322475570147,1.6825070639609807,SZ159915,1.0
2013-03-26,SZ159902,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159902|SZ159915,2013-03-25,7,SZ159902,risk_on_leader,0.727272727272732,2.424802673682702,SZ159901,3.0
2013-03-27,SZ159902,False,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2013-03-26,7,SZ159902,risk_on_leader,1.1937557392103004,1.855670103092777,SH510050,4.0
2013-03-28,SZ159915,True,SZ159901|SH510180|SH510300|SH510050|SZ159919|SZ159915|SZ159902,2013-03-27,7,SZ159915,risk_on_leader,1.730103806228378,2.604026845637586,SH510050,5.0
