symbol,entry_date,exit_date,status,entry_kind,entry_score,entry_gross,exit_gross,gross_pnl,total_costs,net_pnl,net_return,holding_days,had_partial_exit,partial_exit_count,exit_reason
SZ002371,2023-04-17,2023-05-05,closed,right,208.39616534817702,98101.20000000001,99458.898096803,1357.698096802982,317.45385505168775,1040.2442417512943,0.010569584128668713,18.0,True,1,exit_resonance
SH600177,2023-04-24,2023-05-22,closed,right,200.7747109077181,112100.99937057495,112125.4633575078,24.463986932853004,358.78680435186527,-334.32281741901227,-0.0029728210304347026,28.0,True,1,exit_resonance
SH600377,2023-05-04,2023-05-22,closed,right,201.6929386924831,110279.4073852539,115504.21361964049,5224.8062343865895,366.4785998422176,4858.327634544372,0.04390879598721622,18.0,False,0,exit_resonance
SH601000,2023-05-04,2023-05-15,closed,right,209.4959285818102,110595.60106430054,109940.26849869947,-655.3325656010711,352.2020587351989,-1007.53462433627,-0.009081158851058663,11.0,True,1,exit_resonance
SH601077,2023-05-04,2023-05-22,closed,right,202.07189764879286,110409.00353336334,117418.04795147592,7009.044418112579,371.5323267938554,6637.512091318723,0.05991586915320148,18.0,True,1,exit_resonance
SZ000027,2023-05-04,2023-05-24,closed,right,200.11440068694085,110492.79311065673,116386.21812529453,5893.4250146378035,368.89984299215985,5524.525171645644,0.049832588917394935,20.0,True,1,exit_resonance
SZ300418,2023-05-04,2023-05-11,closed,right,220.0,106022.40341796876,98006.93371013386,-8015.469707834898,318.4314696971293,-8333.901177532027,-0.07836971739346997,7.0,True,1,exit_hard_stop
SH600642,2023-05-15,2023-05-19,closed,right,208.51866911732776,111780.80579833983,105887.77284305473,-5893.0329552851035,342.37669287094616,-6235.40964815605,-0.05561213577437331,4.0,True,1,exit_resonance
SH603156,2023-05-15,2023-05-18,closed,right,209.37974046375865,110216.00457763672,105948.6873708034,-4267.317206833322,341.59618991067083,-4608.913396743993,-0.04168789268893825,3.0,False,0,exit_resonance
SH688088,2023-05-29,2023-06-13,closed,right,204.81052924332786,110010.0,114491.80200018661,4481.80200018661,363.6846852004852,4118.117314986124,0.03731068077260906,15.0,True,1,exit_resonance
