date,equity,cash,market_value,positions,gross_traded,benchmark_value,market_state,market_exposure,watchlist_size,daily_return,drawdown
2020-05-28,986679.3395418955,986679.3395418955,0.0,0,0.0,1.2809957265853882,correction,0.0,0,0.0,-0.09935804393893077
2020-05-29,986679.3395418955,986679.3395418955,0.0,0,0.0,1.2844468355178833,correction,0.0,0,0.0,-0.09935804393893077
2020-06-01,986679.3395418955,986679.3395418955,0.0,0,0.0,1.3190971612930298,correction,0.0,0,0.0,-0.09935804393893077
2020-06-02,986679.3395418955,986679.3395418955,0.0,0,0.0,1.3231593370437622,uptrend_under_pressure,0.35,0,0.0,-0.09935804393893077
2020-06-03,986679.3395418955,986679.3395418955,0.0,0,0.0,1.323185920715332,uptrend_under_pressure,0.35,0,0.0,-0.09935804393893077
2020-06-04,986679.3395418955,986679.3395418955,0.0,0,0.0,1.322701096534729,uptrend_under_pressure,0.35,0,0.0,-0.09935804393893077
2020-06-05,986679.3395418955,986679.3395418955,0.0,0,0.0,1.3290318250656128,uptrend_under_pressure,0.35,0,0.0,-0.09935804393893077
2020-06-08,986679.3395418955,986679.3395418955,0.0,0,0.0,1.3359075784683228,uptrend_under_pressure,0.35,0,0.0,-0.09935804393893077
2020-06-09,986679.3395418955,986679.3395418955,0.0,0,0.0,1.3442379236221313,uptrend_under_pressure,0.35,0,0.0,-0.09935804393893077
2020-06-10,986679.3395418955,986679.3395418955,0.0,0,0.0,1.3418065309524536,uptrend_under_pressure,0.35,0,0.0,-0.09935804393893077
2020-06-11,986679.3395418955,986679.3395418955,0.0,0,0.0,1.3272480964660645,uptrend_under_pressure,0.35,0,0.0,-0.09935804393893077
2020-06-12,986679.3395418955,986679.3395418955,0.0,0,0.0,1.3296396732330322,uptrend_under_pressure,0.35,0,0.0,-0.09935804393893077
2020-06-15,986424.0963626751,908524.0947818242,77900.00158085096,1,78131.80521850586,1.3136663436889648,uptrend_under_pressure,0.35,2,-0.0002586890887357196,-0.09959103018582138
2020-06-16,985891.9243169088,908524.0947818242,77367.82953508467,1,0.0,1.33345627784729,uptrend_under_pressure,0.35,2,-0.0005394961941102006,-0.10007679739817876
2020-06-17,986708.5596022973,908524.0947818242,78184.46482047312,1,0.0,1.3344593048095703,uptrend_under_pressure,0.35,2,0.0008283213050499505,-0.09933137183655494
2020-06-18,984998.5819274258,908524.0947818242,76474.48714560164,1,0.0,1.3433576822280884,uptrend_under_pressure,0.35,2,-0.00173301189923869,-0.10089224128643315
2020-06-19,986766.0941459708,908524.0947818242,78241.99936414661,1,0.0,1.3614037036895752,uptrend_under_pressure,0.35,2,0.0017944312316535704,-0.09927885424357552
2020-06-22,987811.2600562788,908524.0947818242,79287.16527445467,1,0.0,1.3625130653381348,uptrend_under_pressure,0.35,1,0.0010591830389272694,-0.09832482568318712
2020-06-23,991135.3357415061,908524.0947818242,82611.24095968192,1,0.0,1.3690698146820068,uptrend_under_pressure,0.35,1,0.0033650919154717407,-0.09529060584371207
2020-06-24,991173.6864831516,908524.0947818242,82649.59170132752,1,0.0,1.374782681465149,uptrend_under_pressure,0.35,1,3.8693748737106404e-05,-0.09525559924573457
2020-06-29,992313.1413706113,908524.0947818242,83789.04658878711,1,0.0,1.3650606870651245,uptrend_under_pressure,0.35,1,0.0011496016318821578,-0.09421550360619124
2020-06-30,997444.6819450001,908524.0947818242,88920.58716317591,1,0.0,1.3830766677856445,uptrend_under_pressure,0.35,1,0.005171291561553826,-0.08953142788340374
2020-07-01,995752.2805223821,908524.0947818242,87228.18574055795,1,0.0,1.41091787815094,uptrend_under_pressure,0.35,1,-0.001696737125629677,-0.09107625371143291
2020-07-02,992883.6697788265,908524.0947818242,84359.57499700239,1,0.0,1.4401674270629883,uptrend_under_pressure,0.35,1,-0.002880847776769002,-0.09369472466518092
2020-07-03,993435.0200058173,908524.0947818242,84910.92522399318,1,0.0,1.4679884910583496,uptrend_under_pressure,0.35,1,0.000555301938960806,-0.09319145158849707
2020-07-06,993283.1964849923,908524.0947818242,84759.10170316815,1,0.0,1.55118989944458,uptrend_under_pressure,0.35,1,-0.00015282682587947072,-0.09333003626063119
2020-07-07,995544.5243868546,908524.0947818242,87020.4296050304,1,0.0,1.5605034828186035,confirmed_uptrend,0.7,1,0.00227661950777458,-0.0912658937340689
2020-07-08,996741.5138179876,908524.0947818242,88217.4190361635,1,0.0,1.58570396900177,confirmed_uptrend,0.7,1,0.0012023464564483444,-0.09017328050154638
2020-07-09,1002365.2737675261,908524.0947818242,93841.17898570199,1,0.0,1.607882022857666,confirmed_uptrend,0.7,1,0.005642144800407589,-0.08503990640685632
2020-07-10,1001604.5710968402,908524.0947818242,93080.47631501609,1,0.0,1.578771948814392,confirmed_uptrend,0.7,1,-0.000758907646338125,-0.08573427661797839
2020-07-13,1007255.4660055577,828674.9452375865,178580.52076797115,2,79825.20198364258,1.6119309663772583,confirmed_uptrend,0.7,3,0.005641842171835609,-0.08057613370353789
2020-07-14,1003607.9787052358,828674.9452375865,174933.0334676493,2,0.0,1.5965620279312134,confirmed_uptrend,0.7,3,-0.0036212137073692308,-0.08390556401105309
2020-07-15,991042.1991261508,828674.9452375865,162367.2538885643,2,0.0,1.5758955478668213,confirmed_uptrend,0.7,3,-0.012520605501060489,-0.09537562104578723
2020-07-16,985781.5356486897,901383.6042892383,84397.9313594514,1,72803.30334600169,1.500091314315796,confirmed_uptrend,0.7,3,-0.005308213396058914,-0.10017756029255342
2020-07-17,989410.8490629313,901383.6042892383,88027.24477369287,1,0.0,1.5095410346984863,confirmed_uptrend,0.7,3,0.0036816609796341826,-0.09686471912768335
2020-07-20,989695.3123025533,901383.6042892383,88311.70801331502,1,0.0,1.5545811653137207,confirmed_uptrend,0.7,1,0.0002875077020749739,-0.0966050607784169
2020-07-21,990892.296112883,901383.6042892383,89508.69182364471,1,0.0,1.5581486225128174,confirmed_uptrend,0.7,1,0.0012094467817018728,-0.09551245267656971
2020-07-22,992356.1669105814,901383.6042892383,90972.56262134302,1,0.0,1.5659242868423462,confirmed_uptrend,0.7,1,0.001477325844030597,-0.094176229847305
2020-07-23,989163.1402567871,901383.6042892383,87779.53596754874,1,0.0,1.5652567148208618,confirmed_uptrend,0.7,1,-0.003217621616374844,-0.0970908279907744
2020-07-24,989216.0443105786,989216.0443105786,0.0,0,87946.77082341064,1.496550440788269,confirmed_uptrend,0.7,1,5.3483648589924826e-05,-0.09704253711391009
2020-07-27,989216.0443105786,989216.0443105786,0.0,0,0.0,1.5041435956954956,confirmed_uptrend,0.7,1,0.0,-0.09704253711391009
2020-07-28,989216.0443105786,989216.0443105786,0.0,0,0.0,1.5173665285110474,confirmed_uptrend,0.7,1,0.0,-0.09704253711391009
2020-07-29,992726.0439388002,911190.0435305786,81536.00040822157,1,78002.6,1.5541527271270752,confirmed_uptrend,0.7,1,0.0035482639494266444,-0.09383860570048563
2020-07-30,991790.440908769,911190.0435305786,80600.39737819039,1,0.0,1.5465596914291382,confirmed_uptrend,0.7,1,-0.0009424584312496265,-0.09469262514661614
2020-07-31,994196.0090118136,911190.0435305786,83005.96548123493,1,0.0,1.5594805479049683,confirmed_uptrend,0.7,1,0.002425480226286858,-0.09249682001019766
2020-08-03,997042.1842692193,911190.0435305786,85852.14073864064,1,0.0,1.584810495376587,confirmed_uptrend,0.7,0,0.0028627908698151128,-0.08989882819219452
2020-08-04,996288.4507549884,911190.0435305786,85098.40722440975,1,0.0,1.5863019227981567,confirmed_uptrend,0.7,0,-0.0007559695328070992,-0.09058683694985326
2020-08-05,1000032.7270869769,911190.0435305786,88842.68355639825,1,0.0,1.5867369174957275,confirmed_uptrend,0.7,0,0.003758225169780083,-0.08716905751074899
2020-08-06,999044.6267622722,911190.0435305786,87854.58323169363,1,0.0,1.5819705724716187,confirmed_uptrend,0.7,0,-0.0009880679881176802,-0.08807099654358586
2020-08-07,999200.2476307359,911190.0435305786,88010.20410015724,1,0.0,1.5637586116790771,confirmed_uptrend,0.7,0,0.0001557696866534286,-0.0879289456484672
2020-08-10,998784.0113044619,911190.0435305786,87593.9677738832,1,0.0,1.569385290145874,confirmed_uptrend,0.7,0,-0.00041656947870150063,-0.08830888661211722
2020-08-11,997614.0414639569,911190.0435305786,86423.99793337827,1,0.0,1.5550727844238281,confirmed_uptrend,0.7,0,-0.0011713942426619939,-0.08937683633342586
2020-08-12,996314.6994023251,911190.0435305786,85124.65587174646,1,0.0,1.54373300075531,confirmed_uptrend,0.7,0,-0.001302449652498039,-0.09056287715650002
2020-08-13,998056.5332412606,911190.0435305786,86866.48971068196,1,0.0,1.5397703647613525,confirmed_uptrend,0.7,0,0.0017482767643399733,-0.08897292936600454
2020-08-14,1000825.8335722128,911190.0435305786,89635.79004163419,1,0.0,1.5626624822616577,confirmed_uptrend,0.7,0,0.002774692854280225,-0.08644510906306047
2020-08-17,999487.118539576,911190.0435305786,88297.07500899732,1,0.0,1.5993987321853638,confirmed_uptrend,0.7,2,-0.0013376103890710977,-0.08766708957616443
2020-08-18,1003529.5122848232,911190.0435305786,92339.46875424465,1,0.0,1.5985783338546753,confirmed_uptrend,0.7,2,0.004044468077941676,-0.08397718824349953
2020-08-19,999721.4853500497,911190.0435305786,88531.44181947105,1,0.0,1.5746365785598755,confirmed_uptrend,0.7,2,-0.0037946337284127107,-0.08745315930098618
2020-08-20,999903.35486585,911190.0435305786,88713.31133527136,1,0.0,1.55419921875,uptrend_under_pressure,0.35,2,0.00018192018323648362,-0.08728714861251441
2020-08-21,1001150.1996328083,911190.0435305786,89960.15610222974,1,0.0,1.5673823356628418,uptrend_under_pressure,0.35,2,0.001246965280085055,-0.08614902737614671
2020-08-24,1003360.7670926913,911190.0435305786,92170.72356211269,1,0.0,1.5796754360198975,uptrend_under_pressure,0.35,4,0.0022080277871330267,-0.08413121903529475
2020-08-25,1003615.5873450222,828721.7118242816,174893.87552074064,2,82443.59862670899,1.581701636314392,uptrend_under_pressure,0.35,4,0.00025396672930444453,-0.08389861883652106
2020-08-26,1004870.4230655602,828721.7118242816,176148.71124127856,2,0.0,1.56316077709198,uptrend_under_pressure,0.35,4,0.0012503150970955001,-0.08275320344918224
2020-08-27,1004458.6271637152,1004458.6271637152,0.0,0,175965.67071135837,1.5715376138687134,correction,0.0,4,-0.000409800002460714,-0.08312909118866585
2020-08-28,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.6090445518493652,correction,0.0,4,0.0,-0.08312909118866585
2020-08-31,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5997275114059448,correction,0.0,3,0.0,-0.08312909118866585
2020-09-01,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.6083303689956665,correction,0.0,3,0.0,-0.08312909118866585
2020-09-02,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.608918309211731,correction,0.0,3,0.0,-0.08312909118866585
2020-09-03,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.6000198125839233,correction,0.0,3,0.0,-0.08312909118866585
2020-09-04,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5844484567642212,correction,0.0,3,0.0,-0.08312909118866585
2020-09-07,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5509507656097412,correction,0.0,2,0.0,-0.08312909118866585
2020-09-08,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5592612028121948,correction,0.0,2,0.0,-0.08312909118866585
2020-09-09,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.522790789604187,correction,0.0,2,0.0,-0.08312909118866585
2020-09-10,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5219237804412842,correction,0.0,2,0.0,-0.08312909118866585
2020-09-11,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5369703769683838,correction,0.0,2,0.0,-0.08312909118866585
2020-09-14,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5448657274246216,correction,0.0,3,0.0,-0.08312909118866585
2020-09-15,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.557298183441162,correction,0.0,3,0.0,-0.08312909118866585
2020-09-16,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5469616651535034,correction,0.0,3,0.0,-0.08312909118866585
2020-09-17,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.538774013519287,correction,0.0,3,0.0,-0.08312909118866585
2020-09-18,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5734442472457886,correction,0.0,3,0.0,-0.08312909118866585
2020-09-21,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5582780838012695,uptrend_under_pressure,0.35,3,0.0,-0.08312909118866585
2020-09-22,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5397870540618896,uptrend_under_pressure,0.35,3,0.0,-0.08312909118866585
2020-09-23,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5452908277511597,uptrend_under_pressure,0.35,3,0.0,-0.08312909118866585
2020-09-24,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.515642762184143,uptrend_under_pressure,0.35,3,0.0,-0.08312909118866585
2020-09-25,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.517951250076294,correction,0.0,3,0.0,-0.08312909118866585
2020-09-28,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5219005346298218,correction,0.0,4,0.0,-0.08312909118866585
2020-09-29,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5251855850219727,correction,0.0,4,0.0,-0.08312909118866585
2020-09-30,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.52372407913208,correction,0.0,4,0.0,-0.08312909118866585
2020-10-09,1004458.6271637152,1004458.6271637152,0.0,0,0.0,1.5548601150512695,correction,0.0,3,0.0,-0.08312909118866585
2020-10-12,1004964.9994710477,924365.0011246973,80599.99834635042,1,80069.60515747071,1.6020326614379883,uptrend_under_pressure,0.35,7,0.0005041246036805447,-0.08266687400513506
2020-10-13,1004184.9001969504,924365.0011246973,79819.89907225312,1,0.0,1.6073604822158813,uptrend_under_pressure,0.35,7,-0.0007762452170053669,-0.08337894945658919
2020-10-14,1002104.7648181703,924365.0011246973,77739.76369347301,1,0.0,1.59669828414917,uptrend_under_pressure,0.35,7,-0.002071466498223651,-0.08527769925435646
2020-10-15,1002040.0123097994,924365.0011246973,77675.01118510212,1,0.0,1.5939215421676636,uptrend_under_pressure,0.35,7,-6.461650582278988e-05,-0.08533680541322886
2020-10-16,1000245.8627665918,924365.0011246973,75880.86164189455,1,0.0,1.5915765762329102,uptrend_under_pressure,0.35,7,-0.0017904969074756805,-0.08697450703451826
2020-10-19,1000375.7499601287,924365.0011246973,76010.74883543141,1,0.0,1.579555869102478,uptrend_under_pressure,0.35,9,0.00012985526696174254,-0.08685594586538647
2020-10-20,1000274.46840746,1000274.46840746,0.0,0,76008.27804422023,1.5921711921691895,uptrend_under_pressure,0.35,9,-0.0001012435104236209,-0.0869483957749495
2020-10-21,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5919585227966309,uptrend_under_pressure,0.35,9,0.0,-0.0869483957749495
2020-10-22,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5870260000228882,uptrend_under_pressure,0.35,9,0.0,-0.0869483957749495
2020-10-23,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5672662258148193,uptrend_under_pressure,0.35,9,0.0,-0.0869483957749495
2020-10-26,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5582149028778076,uptrend_under_pressure,0.35,4,0.0,-0.0869483957749495
2020-10-27,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5608855485916138,uptrend_under_pressure,0.35,4,0.0,-0.0869483957749495
2020-10-28,1000274.46840746,1000274.46840746,0.0,0,0.0,1.573504090309143,uptrend_under_pressure,0.35,4,0.0,-0.0869483957749495
2020-10-29,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5853452682495117,uptrend_under_pressure,0.35,4,0.0,-0.0869483957749495
2020-10-30,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5595734119415283,uptrend_under_pressure,0.35,4,0.0,-0.0869483957749495
2020-11-02,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5680434703826904,correction,0.0,9,0.0,-0.0869483957749495
2020-11-03,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5868865251541138,correction,0.0,9,0.0,-0.0869483957749495
2020-11-04,1000274.46840746,1000274.46840746,0.0,0,0.0,1.5988773107528687,correction,0.0,9,0.0,-0.0869483957749495
2020-11-05,1000274.46840746,1000274.46840746,0.0,0,0.0,1.6226097345352173,correction,0.0,9,0.0,-0.0869483957749495
2020-11-06,1000274.46840746,1000274.46840746,0.0,0,0.0,1.6228123903274536,uptrend_under_pressure,0.35,9,0.0,-0.0869483957749495
2020-11-09,998296.1347297094,837100.1307569332,161196.0039727761,2,163125.40003051757,1.6545761823654175,uptrend_under_pressure,0.35,17,-0.0019777908366493957,-0.0887542208711739
2020-11-10,997594.282651042,837100.1307569332,160494.15189410874,2,0.0,1.6454520225524902,confirmed_uptrend,0.7,17,-0.0007030499811134794,-0.08939487219898012
2020-11-11,994790.4974623378,837100.1307569332,157690.3667054046,2,0.0,1.6291829347610474,confirmed_uptrend,0.7,17,-0.002810546569346095,-0.0919541703169503
2020-11-12,998861.0338709417,837100.1307569332,161760.90311400846,2,0.0,1.6303654909133911,confirmed_uptrend,0.7,17,0.0040918529268099135,-0.08823858033108423
2020-11-13,998087.3268622821,837100.1307569332,160987.19610534885,2,0.0,1.6132230758666992,confirmed_uptrend,0.7,17,-0.0007745892395674137,-0.08894482091581246
2020-11-16,1006443.7980387541,761075.3301569333,245368.46788182086,3,76002.0,1.6289405822753906,confirmed_uptrend,0.7,12,0.008372485003634411,-0.08131702509144667
2020-11-17,1006348.0833947132,761075.3301569333,245272.75323777998,3,0.0,1.6258249282836914,confirmed_uptrend,0.7,12,-9.510182707417325e-05,-0.08140439352086237
2020-11-18,1004144.4328586324,761075.3301569333,243069.10270169913,3,0.0,1.624788522720337,confirmed_uptrend,0.7,12,-0.0021897498215996958,-0.08341588808627232
2020-11-19,1011155.7006240073,761075.3301569333,250080.37046707392,3,0.0,1.636852502822876,confirmed_uptrend,0.7,12,0.006982329967627265,-0.0770159953738061
2020-11-20,1009249.5795880238,761075.3301569333,248174.24943109055,3,0.0,1.6419343948364258,confirmed_uptrend,0.7,12,-0.0018850915193447948,-0.07875590469341787
2020-11-23,1017724.4743829,678084.8371800461,339639.6372028539,4,82965.60329589843,1.6624414920806885,confirmed_uptrend,0.7,11,0.00839722400314069,-0.07102001166355776
2020-11-24,1013343.2900647464,594754.2455000462,418589.0445647002,5,83305.59999999999,1.652231216430664,confirmed_uptrend,0.7,11,-0.0043048825378894096,-0.07501916139339604
2020-11-25,999425.2240078603,594754.2455000462,404670.9785078141,5,0.0,1.6311094760894775,confirmed_uptrend,0.7,11,-0.013734798654458813,-0.08772358697089022
2020-11-26,990995.143762538,594754.2455000462,396240.8982624918,5,0.0,1.63406240940094,confirmed_uptrend,0.7,11,-0.008434928439684852,-0.09541857323200309
2020-11-27,1000510.1490654292,594754.2455000462,405755.90356538305,5,0.0,1.654383659362793,confirmed_uptrend,0.7,11,0.009601465115929297,-0.08673326621837274
2020-11-30,987584.6936495801,594754.2455000462,392830.44814953394,5,0.0,1.647567629814148,confirmed_uptrend,0.7,9,-0.012918864869009727,-0.09853163574145951
2020-12-01,993976.9893549547,674008.9777458068,319968.0116091479,4,79357.89751252685,1.6830583810806274,confirmed_uptrend,0.7,9,0.006472655708901431,-0.09269674138714745
2020-12-02,996108.0027665696,674008.9777458068,322099.0250207628,4,0.0,1.6830716133117676,confirmed_uptrend,0.7,9,0.0021439263025573307,-0.09075155006661129
2020-12-03,993001.9122809791,674008.9777458068,318992.93453517236,4,0.0,1.6797236204147339,confirmed_uptrend,0.7,9,-0.0031182266149490934,-0.0935867927827948
2020-12-04,992974.9049429835,674008.9777458068,318965.9271971767,4,0.0,1.6826664209365845,confirmed_uptrend,0.7,9,-2.719766967373971e-05,-0.09361144510979258
2020-12-07,992543.4622341137,674008.9777458068,318534.4844883069,4,0.0,1.668157935142517,confirmed_uptrend,0.7,5,-0.0004344950780952317,-0.09400526647573426
2020-12-08,990752.3560825074,674008.9777458068,316743.3783367006,4,0.0,1.6640526056289673,confirmed_uptrend,0.7,5,-0.0018045619358316722,-0.09564019008591618
2020-12-09,982047.6255544957,749476.5882097305,232571.03734476527,3,75565.84606380656,1.6417384147644043,confirmed_uptrend,0.7,5,-0.008785980143848127,-0.10358587741871561
2020-12-10,980814.273820471,894434.7190857534,86379.55473471762,1,145146.82174429044,1.6410143375396729,uptrend_under_pressure,0.35,5,-0.0012558980867433123,-0.10471168220019511
2020-12-11,982072.6767592354,825012.8972594168,157059.77949981866,2,69401.0015258789,1.6241110563278198,uptrend_under_pressure,0.35,5,0.001283018581961226,-0.10356301065224516
2020-12-14,981155.7669969994,981155.7669969994,0.0,0,156346.11969318383,1.6391277313232422,correction,0.0,11,-0.0009336475639071251,-0.10439996686354602
2020-12-15,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6425355672836304,correction,0.0,11,0.0,-0.10439996686354602
2020-12-16,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6454485654830933,correction,0.0,11,0.0,-0.10439996686354602
2020-12-17,981155.7669969994,981155.7669969994,0.0,0,0.0,1.666576862335205,correction,0.0,11,0.0,-0.10439996686354602
2020-12-18,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6607608795166016,correction,0.0,11,0.0,-0.10439996686354602
2020-12-21,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6763290166854858,correction,0.0,14,0.0,-0.10439996686354602
2020-12-22,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6490691900253296,correction,0.0,14,0.0,-0.10439996686354602
2020-12-23,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6631357669830322,correction,0.0,14,0.0,-0.10439996686354602
2020-12-24,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6607775688171387,correction,0.0,14,0.0,-0.10439996686354602
2020-12-25,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6747246980667114,correction,0.0,14,0.0,-0.10439996686354602
2020-12-28,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6821649074554443,correction,0.0,17,0.0,-0.10439996686354602
2020-12-29,981155.7669969994,981155.7669969994,0.0,0,0.0,1.675033688545227,correction,0.0,17,0.0,-0.10439996686354602
2020-12-30,981155.7669969994,981155.7669969994,0.0,0,0.0,1.6985400915145874,correction,0.0,17,0.0,-0.10439996686354602
2020-12-31,981155.7669969994,981155.7669969994,0.0,0,0.0,1.7309517860412598,correction,0.0,17,0.0,-0.10439996686354602
2021-01-04,986566.9447223418,904378.9419559618,82188.00276638012,1,76753.79890136719,1.7496951818466187,uptrend_under_pressure,0.35,15,0.005515105661463293,-0.09946063805038852
2021-01-05,1002126.7533162318,742516.3952832964,259610.35803293542,3,161814.00247192383,1.7831696271896362,confirmed_uptrend,0.7,15,0.015771670313025732,-0.08525762812981663
2021-01-06,1004380.1869302077,530170.3065337676,474209.88039644004,6,212282.40402832034,1.799501657485962,confirmed_uptrend,0.7,15,0.0022486512873933773,-0.0832006915176774
2021-01-07,1022284.1074217012,492657.0559337676,529627.0514879336,6,37502.0,1.8313852548599243,confirmed_uptrend,0.7,15,0.01782583998019227,-0.06685797375072056
2021-01-08,1017404.1939755881,492657.0559337676,524747.1380418205,6,0.0,1.8253300189971924,confirmed_uptrend,0.7,15,-0.004773539381748515,-0.07131236396178608
2021-01-11,1007120.7270152303,492657.0559337676,514463.6710814627,6,0.0,1.80730402469635,confirmed_uptrend,0.7,10,-0.010107553144806936,-0.08069912359796749
2021-01-12,1033016.8101371857,434061.08558854787,598955.7245486379,6,58578.39682617188,1.8588510751724243,confirmed_uptrend,0.7,10,0.02571298795398924,-0.057061151236950325
2021-01-13,1021193.9191577833,394984.56468326465,626209.3544745186,6,39064.801464843746,1.8527460098266602,confirmed_uptrend,0.7,10,-0.01144501315310864,-0.06785309876362067
2021-01-14,998839.4547815789,394984.56468326465,603854.8900983143,6,0.0,1.8170360326766968,confirmed_uptrend,0.7,10,-0.021890518496859968,-0.0882582777469263
2021-01-15,999583.5771912483,394984.56468326465,604599.0125079837,6,0.0,1.8129240274429321,confirmed_uptrend,0.7,10,0.0007449870007709691,-0.08757904201578726
2021-01-18,1006205.4546042192,394984.56468326465,611220.8899209545,6,0.0,1.832999348640442,confirmed_uptrend,0.7,7,0.006624636062527056,-0.08153458523331958
2021-01-19,979969.0497632441,394984.56468326465,584984.4850799795,6,0.0,1.8060948848724365,confirmed_uptrend,0.7,7,-0.02607460009377005,-0.10548320362331942
2021-01-20,992929.3441775367,394984.56468326465,597944.779494272,6,0.0,1.8190191984176636,confirmed_uptrend,0.7,7,0.013225207895518398,-0.09365303302520467
2021-01-21,1007671.6834660331,394984.56468326465,612687.1187827685,6,0.0,1.8484280109405518,confirmed_uptrend,0.7,7,0.014847319575097995,-0.08019620996060906
2021-01-22,1008871.2681216304,394984.56468326465,613886.7034383658,6,0.0,1.8500256538391113,confirmed_uptrend,0.7,7,0.0011904518855498925,-0.07910122780442075
2021-01-25,1022269.8218319017,469358.4581723957,552911.363659506,5,74470.70540615906,1.8686728477478027,confirmed_uptrend,0.7,8,0.01328073673385255,-0.06687101365236325
2021-01-26,1004052.739507529,386310.3531355799,617742.3863719491,6,83023.19807739258,1.8311558961868286,confirmed_uptrend,0.7,8,-0.017820228999549048,-0.08349958587519524
2021-01-27,1008186.969069357,386310.3531355799,621876.6159337772,6,0.0,1.8361483812332153,confirmed_uptrend,0.7,8,0.00411754223573535,-0.07972585671096744
2021-01-28,981489.5380641732,386310.3531355799,595179.1849285932,6,0.0,1.7860394716262817,confirmed_uptrend,0.7,8,-0.026480634866594133,-0.10409530027657199
2021-01-29,985780.1266145278,985780.1266145278,0.0,0,600250.0986071371,1.7776758670806885,correction,0.0,8,0.004371507167378441,-0.10017884646044284
2021-02-01,985780.1266145278,985780.1266145278,0.0,0,0.0,1.799494981765747,correction,0.0,5,0.0,-0.10017884646044284
2021-02-02,985780.1266145278,985780.1266145278,0.0,0,0.0,1.8272100687026978,correction,0.0,5,0.0,-0.10017884646044284
2021-02-03,985780.1266145278,985780.1266145278,0.0,0,0.0,1.821932077407837,correction,0.0,5,0.0,-0.10017884646044284
2021-02-04,985780.1266145278,985780.1266145278,0.0,0,0.0,1.8181954622268677,correction,0.0,5,0.0,-0.10017884646044284
2021-02-05,985780.1266145278,985780.1266145278,0.0,0,0.0,1.8213375806808472,correction,0.0,5,0.0,-0.10017884646044284
2021-02-08,985780.1266145278,985780.1266145278,0.0,0,0.0,1.8482918739318848,correction,0.0,8,0.0,-0.10017884646044284
2021-02-09,985780.1266145278,985780.1266145278,0.0,0,0.0,1.8887115716934204,correction,0.0,8,0.0,-0.10017884646044284
2021-02-10,985780.1266145278,985780.1266145278,0.0,0,0.0,1.9290584325790405,uptrend_under_pressure,0.35,8,0.0,-0.10017884646044284
2021-02-18,985780.1266145278,985780.1266145278,0.0,0,0.0,1.9159915447235107,uptrend_under_pressure,0.35,6,0.0,-0.10017884646044284
2021-02-19,985780.1266145278,985780.1266145278,0.0,0,0.0,1.9194657802581787,uptrend_under_pressure,0.35,6,0.0,-0.10017884646044284
2021-02-22,985794.231663441,904770.236063019,81023.99560042204,1,80985.59487304687,1.859176516532898,uptrend_under_pressure,0.35,4,1.4308514173055897e-05,-0.10016597135671412
2021-02-23,985645.9789540604,904770.236063019,80875.74289104137,1,0.0,1.8533107042312622,uptrend_under_pressure,0.35,4,-0.00015038910212583634,-0.10030129658834408
2021-02-24,987474.4348444458,904770.236063019,82704.19878142672,1,0.0,1.8061115741729736,uptrend_under_pressure,0.35,4,0.0018550838023259075,-0.09863228009667147
