date,equity,cash,market_value,positions,gross_traded,benchmark_value,candidate_count,selected_count,target_exposure,daily_return,drawdown
2025-04-11,1056902.4882071451,666710.5435296091,390191.9446775359,8,0.0,1.245750904083252,8,8,0.95,0.005970898892369236,-0.39337668353638566
2025-04-14,1060057.8815589484,666710.5435296091,393347.3380293394,8,0.0,1.2486140727996826,8,8,0.95,0.0029855103824723006,-0.39156560332683377
2025-04-15,1063352.0421451156,666710.5435296091,396641.49861550645,8,0.0,1.2493082284927368,8,8,0.95,0.0031075289788162763,-0.3896748758074632
2025-04-16,1060700.141634104,666710.5435296091,393989.59810449503,8,0.0,1.2531578540802002,8,8,0.95,-0.0024939064448136206,-0.39119696956811867
2025-04-17,1059507.408583283,666710.5435296091,392796.86505367374,8,0.0,1.2529585361480713,8,8,0.95,-0.0011244771297792555,-0.3918815546523796
2025-04-18,1065855.4645757661,666710.5435296091,399144.92104615713,8,0.0,1.2530583143234253,8,8,0.95,0.0059915163792685355,-0.388238003026544
2025-04-21,1072581.1126045873,666710.5435296091,405870.5690749783,8,0.0,1.257163643836975,8,8,0.95,0.00631009386577408,-0.38437772740212817
2025-04-22,1066457.5639950023,666710.5435296091,399747.02046539326,8,0.0,1.256854772567749,8,8,0.95,-0.005709170651639561,-0.38789242001333957
2025-04-23,1070122.1734257569,666710.5435296091,403411.62989614764,8,0.0,1.2578279972076416,8,8,0.95,0.0034362449613341006,-0.38578906842581595
2025-04-24,1068357.7696222924,666710.5435296091,401647.22609268315,8,0.0,1.2569910287857056,8,8,0.95,-0.0016487872574550977,-0.3868017715831851
2025-04-25,1070267.0598272202,666710.5435296091,403556.5162976112,8,0.0,1.2578644752502441,8,8,0.95,0.0017871262410558142,-0.38570590893821244
2025-04-28,1066543.5192202684,666710.5435296091,399832.97569065937,8,0.0,1.2560808658599854,8,8,0.95,-0.0034790761546495963,-0.3878430848623676
2025-04-29,1065739.1789228665,666710.5435296091,399028.63539325725,8,0.0,1.2539085149765015,8,8,0.95,-0.0007541560966869421,-0.38830474673204773
2025-04-30,1068765.7219396809,666710.5435296091,402055.17841007176,8,0.0,1.252410650253296,8,8,0.95,0.0028398533868982945,-0.38656762189530514
2025-05-06,1079488.9591178633,287136.6901650883,792352.2689527749,15,984660.2133967819,1.2650223970413208,16,16,0.95,0.010033290699781316,-0.38041287652112254
2025-05-07,1078604.9210405766,287136.6901650883,791468.2308754884,15,0.0,1.2726919651031494,16,16,0.95,-0.0008189412868188084,-0.38092028199732075
2025-05-08,1073285.7678877772,287136.6901650883,786149.077722689,15,0.0,1.279756784439087,16,16,0.95,-0.00493151203840958,-0.3839732810793861
2025-05-09,1066782.198195483,287136.6901650883,779645.5080303947,15,0.0,1.2775181531906128,16,16,0.95,-0.006059494951743516,-0.3877060918728247
2025-05-12,1074303.4234290803,287136.6901650883,787166.7332639921,15,0.0,1.2922823429107666,16,16,0.95,0.007050385023597006,-0.3833891840729252
2025-05-13,1069201.6195775005,287136.6901650883,782064.9294124122,15,0.0,1.294158935546875,16,16,0.95,-0.004748941258415851,-0.38631743261706686
2025-05-14,1075440.5665846742,287136.6901650883,788303.8764195858,15,0.0,1.309753656387329,16,16,0.95,0.005835145488873206,-0.38273650555240213
2025-05-15,1064510.7187256909,287136.6901650883,777374.0285606026,15,0.0,1.2977927923202515,16,16,0.95,-0.010163135182536198,-0.38900983788971777
2025-05-16,1059815.8135014537,287136.6901650883,772679.1233363654,15,0.0,1.291777491569519,16,16,0.95,-0.004410387929073445,-0.3917045415254715
2025-05-19,1060990.8649989427,287136.6901650883,773854.1748338545,15,0.0,1.2878116369247437,16,16,0.95,0.001108731802752505,-0.391030105005191
2025-05-20,1064379.7340497915,287136.6901650883,777243.0438847032,15,0.0,1.2947934865951538,16,16,0.95,0.0031940605359048746,-0.3890850182960339
2025-05-21,1062674.3488662625,287136.6901650883,775537.6587011741,15,0.0,1.300842046737671,16,16,0.95,-0.001602233797744601,-0.3900638469272685
2025-05-22,1056420.8636566305,287136.6901650883,769284.1734915422,15,0.0,1.3000082969665527,16,16,0.95,-0.005884667505434371,-0.3936531183876453
2025-05-23,1054516.4538057,287136.6901650883,767379.7636406118,15,0.0,1.289512276649475,16,16,0.95,-0.00180269996215221,-0.39474617988817895
2025-05-26,1054619.2243189763,287136.6901650883,767482.534153888,15,0.0,1.2821515798568726,16,16,0.95,9.745747722145204e-05,-0.39468719337779223
2025-05-27,1048717.3348994236,287136.6901650883,761580.6447343354,15,0.0,1.2752727270126343,16,16,0.95,-0.005596227798107756,-0.39807466173276207
2025-05-28,1045828.0387101237,287136.6901650883,758691.3485450355,15,0.0,1.2742230892181396,16,16,0.95,-0.002755076218490249,-0.39973301191752886
2025-05-29,1056563.9852633364,287136.6901650883,769427.2950982483,15,0.0,1.281683325767517,16,16,0.95,0.010265498873460954,-0.3935709718275924
2025-05-30,1054254.612434456,287136.6901650883,767117.9222693676,15,0.0,1.2755484580993652,16,16,0.95,-0.0021857387352692825,-0.39489646724466054
2025-06-03,1060633.2825421197,335504.3026183174,725128.9799238024,14,394792.04221492005,1.279461145401001,14,14,0.95,0.006050407588859663,-0.39123534423803175
2025-06-04,1069348.2227226458,335504.3026183174,733843.9201043284,14,0.0,1.2850182056427002,14,14,0.95,0.008216732704859231,-0.38623328778147004
2025-06-05,1079557.9491628786,335504.3026183174,744053.6465445613,14,0.0,1.287947654724121,14,14,0.95,0.00954761622386946,-0.3803732787622214
2025-06-06,1077962.2572306604,335504.3026183174,742457.9546123431,14,0.0,1.2867586612701416,14,14,0.95,-0.0014780975245057837,-0.38128914748500053
2025-06-09,1085161.447097838,335504.3026183174,749657.1444795204,14,0.0,1.2905020713806152,14,14,0.95,0.006678517563010633,-0.3771570761900538
2025-06-10,1076907.5902178236,335504.3026183174,741403.2875995061,14,0.0,1.2839319705963135,14,14,0.95,-0.007606109581287157,-0.3818944877204815
2025-06-11,1091230.6937278055,335504.3026183174,755726.3911094881,14,0.0,1.293617606163025,14,14,0.95,0.013300215951755678,-0.37367355092619337
2025-06-12,1098643.6453674873,335504.3026183174,763139.34274917,14,0.0,1.2928104400634766,14,14,0.95,0.006793203015906801,-0.369418788203403
2025-06-13,1106016.673882727,335504.3026183174,770512.3712644096,14,0.0,1.283503532409668,14,14,0.95,0.006711028226785487,-0.36518693989175544
2025-06-16,1113626.6588057494,335504.3026183174,778122.3561874321,14,0.0,1.286698818206787,14,14,0.95,0.006880533632740882,-0.3608190872811775
2025-06-17,1112404.5820429856,335504.3026183174,776900.2794246682,14,0.0,1.2855628728866577,14,14,0.95,-0.0010973846154818112,-0.36152051458130474
2025-06-18,1118124.5208618352,335504.3026183174,782620.2182435179,14,0.0,1.2870874404907227,14,14,0.95,0.005141959059845602,-0.35823747920673055
2025-06-19,1103342.8974663836,335504.3026183174,767838.5948480662,14,0.0,1.2764984369277954,14,14,0.95,-0.013220015409426966,-0.36672158962081025
2025-06-20,1094675.315356351,335504.3026183174,759171.0127380337,14,0.0,1.2776775360107422,14,14,0.95,-0.007855746504496608,-0.37169646427951974
2025-06-23,1100645.8163024033,335504.3026183174,765141.513684086,14,0.0,1.2814176082611084,14,14,0.95,0.005454129514292472,-0.36826961542141234
2025-06-24,1107271.6933152636,335504.3026183174,771767.3906969462,14,0.0,1.2967398166656494,14,14,0.95,0.006019990186415969,-0.3644666047057885
2025-06-25,1124555.1820153887,335504.3026183174,789050.8793970713,14,0.0,1.3153537511825562,14,14,0.95,0.015609076620008988,-0.35454651524406666
2025-06-26,1127531.5587357928,335504.3026183174,792027.2561174753,14,0.0,1.3106869459152222,14,14,0.95,0.002646714690398566,-0.35283818402399414
