symbol,entry_date,exit_date,status,entry_kind,entry_score,entry_gross,exit_gross,gross_pnl,total_costs,net_pnl,net_return,holding_days,had_partial_exit,partial_exit_count,exit_reason
SH600640,2019-12-02,2020-01-03,closed,right,204.51332736819248,108254.39869537353,130021.7210292533,21767.32233387977,201.50455694664134,21565.817776933127,0.19884411203289457,32.0,True,1,exit_resonance
SZ002681,2019-12-02,2019-12-25,closed,right,202.35924086155794,109580.80769042968,137610.4336940908,28029.626003661135,211.76780610944695,27817.858197551686,0.2533673891130148,23.0,True,1,exit_resonance
SZ002624,2019-12-09,2020-01-13,closed,right,210.98246990045192,112805.9954223633,125410.47157179259,12604.47614942929,196.87541167003934,12407.60073775925,0.1097989869300066,35.0,True,1,exit_resonance
SZ300207,2019-12-09,2019-12-24,closed,right,209.06108807928473,111661.61106262206,110159.70225779474,-1501.908804827326,176.70609625391978,-1678.614901081246,-0.015009300423365889,15.0,True,1,exit_resonance
SZ300315,2019-12-09,2019-12-25,closed,right,213.36539787549196,113172.40356674194,119434.76810337073,6262.3645366287965,189.21691960440455,6073.147617024392,0.053573225144182404,16.0,True,1,exit_resonance
SH601689,2019-12-16,2019-12-30,closed,right,212.1373871868849,113097.59429321288,117759.5268015801,4661.932508367216,187.01666313001797,4474.915845237198,0.03950153341623532,14.0,True,1,exit_resonance
SZ002065,2019-12-16,2019-12-24,closed,right,218.10437625987032,113123.20080871583,109795.77600167252,-3327.4248070433096,176.67146904478903,-3504.0962760880984,-0.03092762776905539,8.0,True,1,exit_resonance
SZ002797,2019-12-16,2019-12-25,closed,right,207.52982742305878,112778.3937286377,111861.6097996658,-916.7839289718977,179.25361085815686,-1096.0375398300546,-0.009703083993382915,9.0,True,1,exit_resonance
SZ002812,2019-12-16,2020-01-16,closed,right,213.7536493908367,113130.0,127370.46319936293,14240.46319936293,199.5206021591718,14040.942597203759,0.12389483801395564,31.0,True,1,exit_resonance
SH601111,2019-12-30,2020-01-09,closed,right,203.4376389810983,117400.00429153444,115212.58993108971,-2187.414360444731,184.99636819787693,-2372.410728642608,-0.020176133991000215,10.0,True,1,exit_resonance
SH601398,2019-12-30,2020-01-13,closed,right,200.16971345450247,117640.00228881836,118079.49204173045,439.48975291209354,188.7953403408951,250.69441257119843,0.0021276158088297317,14.0,True,1,exit_resonance
SH601958,2019-12-30,2020-01-09,closed,right,203.09792028605128,116949.60141143798,117411.31307536707,461.7116639290907,187.71958742140862,273.9920765076821,0.0023390672944479415,10.0,True,1,exit_resonance
SZ002048,2019-12-30,2020-02-04,closed,right,202.877464889304,116510.40219726562,117884.78219315142,1374.3799958857999,188.20333751027653,1186.1766583755234,0.010164445864111424,36.0,True,1,exit_resonance
SZ002311,2019-12-30,2020-01-17,closed,right,200.25908920259747,114780.5959716797,122338.02768826412,7557.431716584426,193.47361478624728,7363.958101798178,0.06404886013241563,18.0,True,1,exit_resonance
SZ002508,2019-12-30,2020-01-09,closed,right,203.41428374609163,116382.00000000001,116001.54075690403,-380.4592430959892,185.71660298397524,-566.1758460799645,-0.004857055302955733,10.0,True,1,exit_resonance
