model,trade_date,cash,positions_value,total_value,daily_return,cash_ratio,holdings
b1,2016-09-02,15452.257916294144,1492532.9,1507985.157916294,3.581065336866196e-05,0.010246956235063871,SH513100;SH518880;SZ159915
b1,2016-09-05,15452.257916294144,1502449.1,1517901.3579162941,0.006575794163453219,0.01018001455477074,SH513100;SH518880;SZ159915
b1,2016-09-06,15452.257916294144,1513897.6,1529349.8579162941,0.00754232146923961,0.010103808383875949,SH513100;SH518880;SZ159915
b1,2016-09-07,15452.257916294144,1521005.5,1536457.757916294,0.004647661202704878,0.010057066545877652,SH513100;SH518880;SZ159915
b1,2016-09-08,15452.257916294144,1522505.1,1537957.3579162941,0.0009760112129824083,0.010047260307158112,SH513100;SH518880;SZ159915
b1,2016-09-09,15452.257916294144,1514394.2000000002,1529846.4579162942,-0.005273813320148868,0.010100528609479329,SH513100;SH518880;SZ159915
b1,2016-09-12,15452.257916294144,1483305.4,1498757.657916294,-0.0203215164758066,0.010310044345512966,SH513100;SH518880;SZ159915
b1,2016-09-13,15452.257916294144,1490072.3,1505524.557916294,0.004515006121408538,0.010263703660656777,SH513100;SH518880;SZ159915
b1,2016-09-14,15452.257916294144,1482815.5,1498267.757916294,-0.004820114000693376,0.010313415499098953,SH513100;SH518880;SZ159915
b1,2016-09-19,15452.257916294144,1496581.8,1512034.057916294,0.009188144059874448,0.010219517103727552,SH513100;SH518880;SZ159915
b1,2016-09-20,15452.257916294144,1492800.1,1508252.3579162941,-0.0025010680018752174,0.010245140897801748,SH513100;SH518880;SZ159915
b1,2016-09-21,15452.257916294144,1494513.6,1509965.8579162941,0.0011360830904765251,0.010233514774710057,SH513100;SH518880;SZ159915
b1,2016-09-22,15452.257916294144,1507133.0999999999,1522585.357916294,0.0083574737361376,0.010148697303539716,SH513100;SH518880;SZ159915
b1,2016-09-23,15452.257916294144,1519257.6,1534709.8579162941,0.007963100352280428,0.010068520663100437,SH513100;SH518880;SZ159915
b1,2016-09-26,15452.257916294144,1503344.9000000001,1518797.1579162942,-0.010368539641496088,0.010174010292127349,SH513100;SH518880;SZ159915
b1,2016-09-27,15452.257916294144,1499723.8,1515176.057916294,-0.002384189344262433,0.010198325029993184,SH513100;SH518880;SZ159915
b1,2016-09-28,15452.257916294144,1496835.7,1512287.957916294,-0.001906115124318819,0.010217801335656364,SH513100;SH518880;SZ159915
b1,2016-09-29,15452.257916294144,1497852.0,1513304.257916294,0.0006720280980088145,0.010210939297541355,SH513100;SH518880;SZ159915
b1,2016-09-30,15452.257916294144,1495740.1,1511192.3579162941,-0.0013955554469315956,0.01022520914385808,SH513100;SH518880;SZ159915
b1,2016-10-10,15202.049736294146,1494899.2000000002,1510101.2497362944,-0.0007220180636066109,0.010066907592420606,SH513100;SH518880;SZ159915
b1,2016-10-11,15202.049736294146,1499907.7999999998,1515109.849736294,0.003316731246248761,0.010033628742457237,SH513100;SH518880;SZ159915
b1,2016-10-12,15202.049736294146,1497483.2,1512685.2497362942,-0.0016002800063783518,0.01004971109419115,SH513100;SH518880;SZ159915
b1,2016-10-13,15202.049736294146,1496956.7999999998,1512158.849736294,-0.0003479904362734265,0.010053209514956208,SH513100;SH518880;SZ159915
b1,2016-10-14,15202.049736294146,1492717.2000000002,1507919.2497362944,-0.002803673701832987,0.010081474680393322,SH513100;SH518880;SZ159915
b1,2016-10-17,15202.049736294146,1483677.6,1498879.6497362943,-0.005994750714655939,0.010142275091244799,SH513100;SH518880;SZ159915
b1,2016-10-18,15202.049736294146,1491432.0,1506634.0497362942,0.005173464061216881,0.010090074453683665,SH513100;SH518880;SZ159915
b1,2016-10-19,15202.049736294146,1490161.4,1505363.449736294,-0.0008433368409684894,0.010098590967488419,SH513100;SH518880;SZ159915
b1,2016-10-20,15202.049736294146,1498404.4000000001,1513606.4497362943,0.00547575404560563,0.010043594713105708,SH513100;SH518880;SZ159915
b1,2016-10-21,15202.049736294146,1492537.2,1507739.2497362942,-0.0038763048353965823,0.010082678247550434,SH513100;SH518880;SZ159915
b1,2016-10-24,15202.049736294146,1501856.0,1517058.0497362942,0.006180644300153304,0.01002074359576199,SH513100;SH518880;SZ159915
b1,2016-10-25,15202.049736294146,1510283.4,1525485.449736294,0.005555093954028312,0.009965384946098357,SH513100;SH518880;SZ159915
b1,2016-10-26,15202.049736294146,1505895.0,1521097.0497362942,-0.0028767236034656918,0.009994135311043865,SH513100;SH518880;SZ159915
b1,2016-10-27,15202.049736294146,1499688.4,1514890.449736294,-0.004080344512584544,0.010035081902417734,SH513100;SH518880;SZ159915
b1,2016-10-28,15202.049736294146,1494940.8000000003,1510142.8497362945,-0.003133955990564208,0.010066630278684412,SH513100;SH518880;SZ159915
b1,2016-10-31,15202.049736294146,1496427.8,1511629.8497362942,0.0009846750592232834,0.010056727669770588,SH513100;SH518880;SZ159915
b1,2016-11-01,15424.682216294148,1501965.9,1517390.582216294,0.003810941204293261,0.010165268189397171,SH513100;SH518880;SZ159915
b1,2016-11-02,15424.682216294148,1494219.1,1509643.7822162942,-0.005105343403861706,0.010217431686864112,SH513100;SH518880;SZ159915
b1,2016-11-03,15424.682216294148,1491077.5,1506502.182216294,-0.002081020726219185,0.010238738714338993,SH513100;SH518880;SZ159915
b1,2016-11-04,15424.682216294148,1487387.0,1502811.682216294,-0.0024497143406527755,0.010263882293985341,SH513100;SH518880;SZ159915
b1,2016-11-07,15424.682216294148,1488151.3,1503575.9822162942,0.0005085800230624216,0.010258664941932585,SH513100;SH518880;SZ159915
b1,2016-11-08,15424.682216294148,1492892.7000000002,1508317.3822162943,0.0031534156278629766,0.010226416799380378,SH513100;SH518880;SZ159915
b1,2016-11-09,15424.682216294148,1483297.3,1498721.9822162942,-0.006361658436834339,0.010291890290075208,SH513100;SH518880;SZ159915
b1,2016-11-10,15424.682216294148,1495752.5,1511177.182216294,0.008310547351538355,0.010207064001371627,SH513100;SH518880;SZ159915
b1,2016-11-11,15424.682216294148,1482959.6,1498384.2822162942,-0.008465519563521928,0.01029420983613039,SH513100;SH518880;SZ159915
b1,2016-11-14,15424.682216294148,1472878.4,1488303.082216294,-0.006728047083548461,0.010363938905054616,SH513100;SH518880;SZ159915
b1,2016-11-15,15424.682216294148,1477500.4,1492925.082216294,0.0031055502439174543,0.010331852817018605,SH513100;SH518880;SZ159915
b1,2016-11-16,15424.682216294148,1488936.5,1504361.182216294,0.007660196841908995,0.010253310440761172,SH513100;SH518880;SZ159915
b1,2016-11-17,15424.682216294148,1485493.5,1500918.182216294,-0.002288679102266933,0.01027683080867051,SH513100;SH518880;SZ159915
b1,2016-11-18,15424.682216294148,1485101.2,1500525.882216294,-0.0002613733410976593,0.01027951760053063,SH513100;SH518880;SZ159915
b1,2016-11-21,15424.682216294148,1484849.7,1500274.382216294,-0.00016760790532222014,0.010281240817768211,SH513100;SH518880;SZ159915
b1,2016-11-22,15424.682216294148,1499427.1,1514851.7822162942,0.009716489312085352,0.010182304564296822,SH513100;SH518880;SZ159915
b1,2016-11-23,15424.682216294148,1497421.2,1512845.882216294,-0.001324155949478767,0.010195805400677858,SH513100;SH518880;SZ159915
b1,2016-11-24,15424.682216294148,1487326.2,1502750.882216294,-0.006672854200595046,0.010264297561779132,SH513100;SH518880;SZ159915
b1,2016-11-25,15424.682216294148,1493875.4,1509300.082216294,0.0043581408452351145,0.010219758415201409,SH513100;SH518880;SZ159915
b1,2016-11-28,15424.682216294148,1499557.4,1514982.082216294,0.0037646589084234794,0.010181428808536869,SH513100;SH518880;SZ159915
b1,2016-11-29,15424.682216294148,1493004.1,1508428.7822162942,-0.004325661720310792,0.010225661561317514,SH513100;SH518880;SZ159915
b1,2016-11-30,15424.682216294148,1493067.4,1508492.082216294,4.196419529112205e-05,0.010225232467665343,SH513100;SH518880;SZ159915
b1,2016-12-01,15157.758850396149,1484411.4,1499569.158850396,-0.005915127743188586,0.010108075883620088,SH513100;SH518880;SZ159915
b1,2016-12-02,15157.758850396149,1472364.5999999999,1487522.358850396,-0.008033507443721666,0.010189936816889624,SH513100;SH518880;SZ159915
b1,2016-12-05,15157.758850396149,1470110.7,1485268.458850396,-0.0015152041154808948,0.010205400081092624,SH513100;SH518880;SZ159915
b1,2016-12-06,15157.758850396149,1469486.4,1484644.158850396,-0.0004203280533428,0.010209691500846406,SH513100;SH518880;SZ159915
b1,2016-12-07,15157.758850396149,1469883.3,1485041.0588503962,0.0002673367874947985,0.01020696280420025,SH513100;SH518880;SZ159915
b1,2016-12-08,15157.758850396149,1479876.6,1495034.3588503962,0.006729308890446539,0.010138736117109495,SH513100;SH518880;SZ159915
b1,2016-12-09,15157.758850396149,1471410.3,1486568.0588503962,-0.005662946774353861,0.010196478230615327,SH513100;SH518880;SZ159915
b1,2016-12-12,15157.758850396149,1445428.2,1460585.958850396,-0.017477908155845046,0.010377861541491593,SH513100;SH518880;SZ159915
