open,close,low,trade_date,high
1530.452,1518.491,1512.164,2018-08-14,1533.071
1518.284,1478.506,1472.441,2018-08-15,1519.715
1458.392,1463.872,1449.927,2018-08-16,1489.337
1475.887,1434.306,1432.063,2018-08-17,1480.425
1428.26,1435.69,1404.189,2018-08-20,1444.0
1435.361,1456.972,1431.844,2018-08-21,1461.381
1454.706,1439.552,1437.258,2018-08-22,1457.785
1439.659,1455.502,1438.278,2018-08-23,1463.016
1450.952,1450.091,1442.814,2018-08-24,1460.653
1455.656,1493.433,1454.28,2018-08-27,1495.679
1495.903,1493.106,1485.536,2018-08-28,1499.678
1491.776,1481.192,1475.969,2018-08-29,1491.776
1479.849,1457.916,1456.244,2018-08-30,1484.165
1450.473,1435.2,1434.314,2018-08-31,1455.514
1433.629,1443.688,1416.244,2018-09-03,1445.298
1442.275,1455.503,1430.658,2018-09-04,1461.108
1450.391,1430.24,1430.24,2018-09-05,1457.594
1424.465,1422.87,1416.574,2018-09-06,1443.563
1426.976,1425.229,1415.174,2018-09-07,1453.091
1424.014,1390.823,1390.14,2018-09-10,1427.334
1389.539,1395.167,1383.131,2018-09-11,1405.979
1394.163,1385.796,1382.842,2018-09-12,1406.403
1401.963,1391.279,1369.511,2018-09-13,1408.874
1394.085,1366.565,1366.565,2018-09-14,1396.471
1360.719,1349.776,1345.58,2018-09-17,1365.397
1348.111,1377.303,1347.117,2018-09-18,1379.384
1375.21,1392.403,1369.474,2018-09-19,1405.711
1391.25,1387.619,1384.711,2018-09-20,1400.04
1393.675,1411.119,1382.405,2018-09-21,1413.565
1401.863,1405.806,1398.4,2018-09-25,1416.778
1409.022,1420.75,1403.556,2018-09-26,1430.119
1418.369,1400.359,1399.147,2018-09-27,1423.391
1403.956,1411.34,1394.254,2018-09-28,1412.948
1380.653,1353.671,1353.231,2018-10-08,1388.159
1357.967,1345.953,1338.73,2018-10-09,1365.828
1350.682,1346.704,1333.838,2018-10-10,1358.487
1299.167,1261.883,1255.42,2018-10-11,1311.841
1253.918,1268.406,1230.402,2018-10-12,1276.586
1268.878,1250.218,1249.201,2018-10-15,1282.288
1249.559,1216.687,1210.102,2018-10-16,1252.043
1231.001,1231.861,1204.078,2018-10-17,1237.77
1220.288,1205.031,1205.031,2018-10-18,1230.132
1186.49,1249.89,1184.907,2018-10-19,1252.689
1270.499,1314.945,1270.49,2018-10-22,1329.554
1313.68,1292.056,1281.112,2018-10-23,1321.971
1285.863,1284.102,1277.593,2018-10-24,1303.229
1245.299,1273.603,1239.592,2018-10-25,1279.94
1283.068,1263.188,1257.501,2018-10-26,1290.567
1262.54,1250.48,1245.145,2018-10-29,1271.351
1248.669,1259.948,1222.625,2018-10-30,1279.04
1263.341,1275.574,1259.662,2018-10-31,1287.346
1291.882,1286.327,1286.327,2018-11-01,1312.769
1328.46,1348.279,1320.737,2018-11-02,1349.427
1347.471,1348.876,1325.02,2018-11-05,1371.427
1346.526,1349.109,1327.397,2018-11-06,1350.823
1349.618,1345.768,1345.198,2018-11-07,1367.274
1357.888,1329.591,1328.992,2018-11-08,1359.29
1321.325,1322.831,1318.208,2018-11-09,1337.394
1322.867,1368.791,1320.52,2018-11-12,1370.874
1356.623,1392.055,1353.627,2018-11-13,1400.869
1388.233,1385.732,1382.787,2018-11-14,1401.428
1382.344,1405.248,1381.289,2018-11-15,1405.389
1406.727,1403.283,1390.811,2018-11-16,1415.383
1399.005,1394.4,1380.601,2018-11-19,1403.943
1384.176,1355.334,1352.735,2018-11-20,1385.96
1344.4,1363.028,1342.158,2018-11-21,1364.761
1365.483,1353.924,1349.991,2018-11-22,1371.392
1355.171,1308.739,1306.563,2018-11-23,1355.171
1309.468,1304.557,1296.034,2018-11-26,1316.469
1314.086,1315.433,1307.203,2018-11-27,1322.412
1314.532,1341.083,1305.016,2018-11-28,1341.514
1347.743,1312.716,1312.716,2018-11-29,1351.975
1309.888,1329.389,1304.656,2018-11-30,1332.935
1365.898,1372.794,1358.1,2018-12-03,1380.824
1370.291,1378.754,1366.487,2018-12-04,1378.985
1359.266,1381.767,1355.697,2018-12-05,1391.028
1371.345,1345.761,1342.808,2018-12-06,1376.32
1344.129,1341.019,1334.391,2018-12-07,1349.261
1328.06,1326.848,1325.91,2018-12-10,1340.156
1332.522,1338.079,1328.439,2018-12-11,1339.02
1343.903,1338.731,1335.348,2018-12-12,1347.744
1341.554,1348.504,1327.024,2018-12-13,1357.024
1346.902,1310.458,1309.435,2018-12-14,1346.902
1303.882,1299.175,1284.663,2018-12-17,1306.953
1293.154,1293.335,1282.956,2018-12-18,1307.902
1295.886,1268.814,1265.747,2018-12-19,1296.863
1266.759,1278.157,1265.88,2018-12-20,1282.107
1274.04,1270.304,1259.813,2018-12-21,1279.495
1267.227,1284.332,1263.566,2018-12-24,1285.69
1269.142,1273.447,1243.967,2018-12-25,1279.704
1272.241,1264.07,1262.34,2018-12-26,1280.357
1283.171,1248.077,1246.794,2018-12-27,1285.522
1248.055,1250.525,1236.277,2018-12-28,1253.844
1250.623,1228.767,1226.873,2019-01-02,1251.225
1226.745,1214.497,1213.873,2019-01-03,1240.286
1203.673,1245.157,1201.804,2019-01-04,1246.394
1250.403,1268.058,1244.82,2019-01-07,1270.358
1262.197,1263.51,1258.566,2019-01-08,1270.429
1263.733,1262.517,1258.623,2019-01-09,1285.311
1262.105,1258.989,1255.745,2019-01-10,1270.662
1260.003,1261.56,1252.298,2019-01-11,1266.673
1263.024,1245.999,1243.527,2019-01-14,1264.044
1243.935,1266.275,1238.591,2019-01-15,1267.647
1267.136,1267.305,1262.271,2019-01-16,1277.274
1267.821,1251.414,1251.153,2019-01-17,1267.821
1255.595,1269.505,1248.854,2019-01-18,1270.003
1271.392,1274.789,1266.802,2019-01-21,1283.142
1273.472,1252.239,1247.448,2019-01-22,1273.472
1250.833,1251.127,1244.939,2019-01-23,1255.414
1252.385,1265.161,1248.061,2019-01-24,1272.488
1266.63,1265.494,1261.406,2019-01-25,1276.985
1272.367,1259.743,1257.533,2019-01-28,1279.822
1259.803,1243.592,1229.484,2019-01-29,1259.803
1238.281,1230.819,1230.819,2019-01-30,1248.959
1230.999,1227.988,1220.95,2019-01-31,1243.586
1233.384,1271.275,1233.384,2019-02-01,1272.193
1275.22,1316.098,1274.732,2019-02-11,1319.177
1316.907,1332.27,1314.915,2019-02-12,1336.139
1335.164,1357.666,1333.105,2019-02-13,1362.638
1357.776,1361.938,1349.473,2019-02-14,1369.784
1360.757,1357.836,1355.778,2019-02-15,1371.965
1364.939,1413.6,1364.939,2019-02-18,1413.774
1419.036,1406.037,1391.566,2019-02-19,1427.135
1406.991,1408.382,1387.903,2019-02-20,1417.889
1405.518,1412.535,1401.771,2019-02-21,1452.385
1409.861,1456.299,1407.288,2019-02-22,1456.305
1487.304,1536.371,1481.172,2019-02-25,1538.158
1549.24,1546.987,1532.44,2019-02-26,1581.834
1544.163,1520.419,1503.677,2019-02-27,1555.586
1522.631,1535.68,1519.756,2019-02-28,1549.327
1558.898,1567.873,1532.454,2019-03-01,1568.319
1596.554,1619.71,1593.256,2019-03-04,1651.014
1615.592,1676.566,1613.498,2019-03-05,1676.566
1684.972,1700.496,1661.011,2019-03-06,1704.1
1699.6,1692.416,1666.373,2019-03-07,1719.145
1647.848,1654.485,1635.45,2019-03-08,1718.384
1673.405,1727.801,1656.14,2019-03-11,1728.331
1733.427,1773.432,1733.427,2019-03-12,1789.155
1769.547,1693.86,1682.359,2019-03-13,1769.547
1676.614,1650.186,1628.635,2019-03-14,1700.516
1667.778,1662.623,1642.698,2019-03-15,1685.079
1671.28,1707.056,1652.882,2019-03-18,1707.056
1706.194,1708.874,1693.542,2019-03-19,1730.351
1701.731,1687.9,1654.303,2019-03-20,1705.59
1683.55,1703.854,1677.655,2019-03-21,1716.445
1703.966,1693.865,1660.331,2019-03-22,1703.966
1662.757,1668.841,1658.447,2019-03-25,1695.094
1680.776,1630.19,1627.227,2019-03-26,1684.359
1640.205,1637.773,1616.6,2019-03-27,1645.564
1632.038,1626.819,1624.007,2019-03-28,1659.945
1633.38,1693.547,1628.743,2019-03-29,1693.547
1710.158,1760.892,1710.158,2019-04-01,1766.367
1771.687,1754.156,1747.442,2019-04-02,1774.979
1743.993,1768.178,1739.142,2019-04-03,1769.756
1780.276,1777.263,1761.047,2019-04-04,1784.472
1787.957,1739.655,1720.003,2019-04-08,1792.028
1734.177,1741.171,1721.319,2019-04-09,1753.523
1727.972,1726.636,1714.641,2019-04-10,1740.849
1727.219,1691.104,1688.102,2019-04-11,1732.615
1692.428,1695.729,1683.292,2019-04-12,1702.351
1721.637,1666.897,1666.652,2019-04-15,1726.204
1656.762,1697.529,1638.297,2019-04-16,1697.529
1699.194,1717.437,1697.966,2019-04-17,1729.209
1715.179,1704.547,1702.928,2019-04-18,1719.964
1704.722,1715.795,1692.49,2019-04-19,1715.795
1720.776,1697.512,1690.635,2019-04-22,1723.557
1695.268,1683.8,1677.728,2019-04-23,1706.077
1690.279,1718.846,1676.638,2019-04-24,1721.421
1709.829,1669.978,1669.236,2019-04-25,1723.662
1664.043,1657.824,1653.691,2019-04-26,1682.458
1658.192,1615.616,1611.216,2019-04-29,1661.059
1612.109,1623.782,1608.721,2019-04-30,1634.712
1551.719,1494.886,1487.452,2019-05-06,1563.611
1506.972,1504.164,1474.498,2019-05-07,1523.659
1469.238,1481.873,1465.088,2019-05-08,1515.156
1470.977,1469.475,1466.973,2019-05-09,1491.378
1489.186,1533.871,1463.194,2019-05-10,1535.164
1513.961,1503.065,1494.48,2019-05-13,1523.877
1492.902,1494.603,1491.438,2019-05-14,1517.666
1509.452,1528.691,1503.672,2019-05-15,1533.728
1528.627,1533.67,1515.613,2019-05-16,1537.592
1537.446,1478.748,1472.458,2019-05-17,1537.446
1478.201,1469.311,1450.28,2019-05-20,1481.189
1469.969,1493.716,1465.877,2019-05-21,1504.214
1493.657,1488.627,1477.459,2019-05-22,1503.811
1486.95,1451.245,1449.142,2019-05-23,1486.95
1452.043,1443.747,1437.928,2019-05-24,1465.236
1447.98,1491.952,1445.792,2019-05-27,1496.789
1497.117,1505.163,1483.756,2019-05-28,1506.775
1492.579,1497.892,1488.044,2019-05-29,1507.176
1494.349,1485.242,1466.832,2019-05-30,1495.24
1487.276,1483.658,1474.525,2019-05-31,1498.244
1489.429,1468.982,1466.273,2019-06-03,1499.006
1467.586,1456.268,1448.001,2019-06-04,1476.209
1471.954,1451.177,1448.994,2019-06-05,1475.542
1450.1,1416.055,1411.614,2019-06-06,1450.1
1422.343,1431.337,1410.57,2019-06-10,1441.173
1432.949,1487.35,1430.088,2019-06-11,1488.927
1481.42,1473.901,1467.537,2019-06-12,1486.603
1474.553,1479.83,1464.843,2019-06-13,1485.715
1478.527,1453.958,1451.656,2019-06-14,1489.467
1450.559,1442.348,1437.136,2019-06-17,1459.207
1443.649,1455.746,1437.043,2019-06-18,1460.189
1501.254,1469.987,1469.589,2019-06-19,1504.414
1469.814,1498.014,1463.823,2019-06-20,1507.622
1531.386,1523.809,1515.907,2019-06-21,1534.491
1526.696,1514.465,1507.688,2019-06-24,1526.696
1512.927,1498.465,1480.268,2019-06-25,1512.927
1490.564,1504.549,1487.755,2019-06-26,1511.534
1510.091,1525.244,1507.97,2019-06-27,1529.722
1523.792,1511.507,1501.632,2019-06-28,1523.792
1545.061,1568.16,1534.555,2019-07-01,1568.399
1565.987,1570.512,1560.599,2019-07-02,1577.028
1566.301,1544.357,1538.367,2019-07-03,1566.301
1548.558,1532.744,1525.293,2019-07-04,1551.141
1535.481,1547.737,1532.863,2019-07-05,1551.936
1547.598,1506.661,1495.227,2019-07-08,1547.598
1507.386,1517.793,1501.741,2019-07-09,1521.71
1521.946,1510.435,1504.659,2019-07-10,1523.806
1522.807,1514.199,1507.705,2019-07-11,1531.637
1517.039,1518.074,1506.703,2019-07-12,1525.691
1512.768,1547.468,1496.813,2019-07-15,1556.046
1545.337,1545.273,1538.619,2019-07-16,1551.992
1544.421,1550.217,1541.37,2019-07-17,1563.048
1542.433,1524.479,1524.479,2019-07-18,1542.661
1532.377,1541.981,1532.377,2019-07-19,1552.741
1545.913,1515.965,1511.521,2019-07-22,1545.927
1519.629,1534.926,1516.858,2019-07-23,1535.043
1539.232,1553.718,1538.671,2019-07-24,1562.13
1552.853,1566.077,1549.491,2019-07-25,1567.329
1562.203,1561.855,1552.39,2019-07-26,1565.437
1561.269,1566.524,1556.385,2019-07-29,1566.744
1568.162,1580.129,1566.6,2019-07-30,1593.694
1577.196,1570.393,1567.995,2019-07-31,1578.754
1562.533,1573.866,1561.201,2019-08-01,1578.859
1539.92,1556.744,1536.402,2019-08-02,1559.121
1552.35,1531.372,1531.372,2019-08-05,1566.73
1501.396,1507.911,1478.543,2019-08-06,1517.676
1520.582,1500.251,1500.074,2019-08-07,1523.618
1512.272,1522.974,1511.343,2019-08-08,1526.182
1532.975,1507.706,1504.893,2019-08-09,1536.252
1511.32,1539.913,1506.68,2019-08-12,1539.913
1526.078,1524.357,1519.013,2019-08-13,1535.98
1546.209,1536.66,1534.848,2019-08-14,1551.444
1507.954,1555.773,1505.429,2019-08-15,1556.012
1554.719,1567.993,1553.821,2019-08-16,1584.379
1586.009,1622.844,1581.708,2019-08-19,1622.844
1624.801,1611.593,1607.405,2019-08-20,1630.316
1614.302,1609.833,1605.401,2019-08-21,1616.077
1614.127,1613.458,1599.309,2019-08-22,1615.611
1614.543,1615.559,1605.014,2019-08-23,1623.187
1588.553,1600.795,1587.896,2019-08-26,1608.196
1611.902,1628.121,1610.003,2019-08-27,1646.87
1629.986,1625.188,1617.252,2019-08-28,1632.694
1625.955,1620.861,1615.572,2019-08-29,1632.957
1630.052,1610.898,1600.453,2019-08-30,1637.264
1614.029,1652.288,1610.811,2019-09-02,1655.419
1656.05,1660.427,1646.924,2019-09-03,1662.375
1656.59,1669.41,1650.035,2019-09-04,1669.41
1682.438,1689.054,1682.438,2019-09-05,1708.971
1699.664,1692.239,1674.667,2019-09-06,1700.192
1702.986,1733.23,1691.941,2019-09-09,1733.23
1733.628,1725.308,1715.75,2019-09-10,1734.973
1730.35,1703.538,1700.908,2019-09-11,1736.178
1713.591,1710.572,1695.295,2019-09-12,1715.335
1715.922,1714.368,1703.377,2019-09-16,1723.112
1710.767,1677.987,1671.073,2019-09-17,1710.767
1683.148,1679.306,1668.657,2019-09-18,1687.114
1684.933,1705.599,1676.504,2019-09-19,1706.864
1709.226,1705.047,1701.402,2019-09-20,1716.84
1699.344,1684.324,1669.887,2019-09-23,1699.344
1685.12,1694.596,1678.183,2019-09-24,1706.822
1686.19,1672.646,1670.684,2019-09-25,1689.234
1677.793,1623.791,1623.651,2019-09-26,1680.925
1628.14,1647.533,1624.748,2019-09-27,1653.057
1648.896,1627.545,1626.054,2019-09-30,1651.869
1631.915,1616.584,1615.163,2019-10-08,1638.716
1613.021,1622.415,1601.809,2019-10-09,1623.184
1632.218,1666.966,1627.433,2019-10-10,1668.174
1667.954,1666.834,1654.564,2019-10-11,1675.736
1678.79,1679.378,1671.094,2019-10-14,1690.94
1676.243,1660.887,1659.107,2019-10-15,1676.243
1660.996,1656.372,1655.304,2019-10-16,1671.768
1657.931,1658.259,1652.425,2019-10-17,1664.096
1662.611,1648.625,1644.268,2019-10-18,1674.916
1651.288,1644.508,1628.928,2019-10-21,1651.288
1649.761,1666.869,1647.308,2019-10-22,1667.213
1668.709,1650.29,1646.985,2019-10-23,1672.434
1650.787,1653.865,1640.161,2019-10-24,1658.389
1655.29,1675.34,1649.14,2019-10-25,1677.026
1687.373,1704.417,1684.105,2019-10-28,1704.781
1702.155,1686.58,1686.58,2019-10-29,1706.307
1684.597,1684.078,1672.103,2019-10-30,1689.832
1688.42,1671.312,1669.333,2019-10-31,1693.387
1667.856,1686.998,1663.614,2019-11-01,1688.711
1689.578,1699.919,1688.999,2019-11-04,1707.107
1704.063,1713.289,1695.401,2019-11-05,1718.184
1720.68,1703.017,1696.788,2019-11-06,1721.096
1698.634,1715.575,1695.337,2019-11-07,1724.371
1724.402,1711.216,1709.959,2019-11-08,1731.003
1699.172,1673.129,1671.667,2019-11-11,1700.277
1676.427,1671.442,1654.913,2019-11-12,1679.728
1673.546,1681.794,1666.571,2019-11-13,1683.63
1682.87,1692.583,1681.074,2019-11-14,1696.728
1692.084,1674.784,1674.784,2019-11-15,1695.973
1671.594,1682.492,1665.106,2019-11-18,1683.456
1685.752,1729.078,1683.57,2019-11-19,1729.161
1730.034,1719.665,1717.009,2019-11-20,1745.094
1713.444,1713.202,1706.885,2019-11-21,1726.762
1721.882,1679.803,1670.927,2019-11-22,1736.83
1682.226,1661.774,1652.541,2019-11-25,1684.448
1667.784,1679.082,1659.028,2019-11-26,1679.727
1671.146,1674.389,1659.005,2019-11-27,1686.49
1675.172,1673.795,1668.159,2019-11-28,1683.247
1670.391,1664.896,1647.288,2019-11-29,1673.234
1670.156,1669.536,1665.113,2019-12-02,1680.241
1664.785,1675.385,1647.67,2019-12-03,1675.425
1666.599,1673.779,1663.932,2019-12-04,1683.788
1681.249,1709.826,1679.402,2019-12-05,1714.08
1711.636,1726.801,1707.217,2019-12-06,1726.801
1733.478,1721.071,1715.39,2019-12-09,1734.059
1715.712,1734.022,1711.009,2019-12-10,1734.024
1730.399,1718.26,1713.895,2019-12-11,1733.739
1720.419,1720.986,1716.781,2019-12-12,1733.746
1738.558,1755.413,1733.123,2019-12-13,1757.748
1760.795,1780.333,1752.006,2019-12-16,1780.333
1782.985,1801.616,1780.52,2019-12-17,1807.949
1798.4,1792.418,1787.233,2019-12-18,1804.378
1792.709,1790.438,1781.029,2019-12-19,1797.024
1792.045,1771.707,1771.707,2019-12-20,1798.382
1763.727,1736.624,1735.724,2019-12-23,1775.015
1742.895,1769.869,1742.864,2019-12-24,1769.885
1766.223,1784.395,1764.809,2019-12-25,1787.504
1784.427,1793.635,1777.695,2019-12-26,1793.635
1795.41,1767.582,1767.173,2019-12-27,1805.191
1763.58,1790.239,1749.165,2019-12-30,1790.912
1790.796,1798.118,1787.451,2019-12-31,1804.82
1811.22,1832.742,1797.542,2020-01-02,1839.41
1836.864,1836.012,1821.667,2020-01-03,1842.558
1825.552,1859.921,1824.346,2020-01-06,1876.464
1866.261,1893.214,1866.261,2020-01-07,1893.214
1881.009,1862.699,1858.284,2020-01-08,1892.577
1884.422,1913.142,1884.422,2020-01-09,1913.783
1917.612,1904.194,1894.67,2020-01-10,1917.828
1905.399,1935.072,1893.566,2020-01-13,1935.072
1941.124,1922.557,1922.131,2020-01-14,1945.767
1920.661,1924.238,1902.608,2020-01-15,1928.69
1924.519,1929.961,1917.564,2020-01-16,1936.035
1935.296,1932.511,1928.351,2020-01-17,1949.044
1940.122,1982.176,1935.83,2020-01-20,1982.176
1979.373,1967.027,1959.442,2020-01-21,1987.662
1958.08,1993.899,1928.028,2020-01-22,2004.393
1973.331,1927.742,1904.275,2020-01-23,1996.552
1769.164,1795.774,1769.164,2020-02-03,1830.808
1786.16,1882.691,1786.16,2020-02-04,1886.804
1908.974,1939.62,1901.796,2020-02-05,1966.26
1934.98,2012.249,1918.661,2020-02-06,2014.885
2014.157,2015.799,1976.787,2020-02-07,2025.319
2019.314,2042.177,2007.225,2020-02-10,2043.679
2044.218,2028.444,2015.761,2020-02-11,2046.812
2024.379,2085.278,2022.676,2020-02-12,2086.943
2080.819,2064.596,2052.569,2020-02-13,2093.368
2063.306,2069.219,2049.257,2020-02-14,2104.007
2089.214,2146.177,2089.214,2020-02-17,2146.177
2149.298,2170.949,2134.342,2020-02-18,2170.949
2168.846,2139.437,2137.413,2020-02-19,2171.955
2151.42,2186.737,2140.055,2020-02-20,2190.499
2191.984,2226.639,2189.25,2020-02-21,2247.417
2223.19,2263.972,2213.822,2020-02-24,2271.704
2218.326,2287.312,2171.679,2020-02-25,2293.463
2248.653,2180.701,2173.204,2020-02-26,2263.074
2200.381,2196.714,2163.884,2020-02-27,2233.763
2114.319,2071.566,2068.93,2020-02-28,2155.968
2110.448,2135.415,2082.969,2020-03-02,2153.217
2190.498,2173.346,2151.523,2020-03-03,2238.735
2159.858,2169.443,2122.454,2020-03-04,2180.425
2206.082,2209.588,2176.49,2020-03-05,2216.825
2178.5,2192.936,2175.014,2020-03-06,2220.364
2151.27,2093.063,2091.855,2020-03-09,2163.728
2083.197,2148.81,2052.055,2020-03-10,2151.45
2157.931,2101.463,2100.507,2020-03-11,2162.604
2070.222,2045.926,2025.906,2020-03-12,2076.009
1937.946,2030.58,1937.946,2020-03-13,2055.331
2034.754,1910.767,1902.398,2020-03-16,2036.734
1941.202,1917.702,1847.51,2020-03-17,1955.624
1941.301,1887.042,1887.042,2020-03-18,1980.789
1898.763,1894.943,1838.313,2020-03-19,1908.685
1923.96,1915.046,1878.849,2020-03-20,1928.879
1856.303,1827.052,1819.77,2020-03-23,1884.449
1869.044,1876.91,1817.554,2020-03-24,1880.865
1924.991,1937.855,1915.528,2020-03-25,1940.075
1922.792,1927.275,1914.346,2020-03-26,1948.631
1955.871,1903.881,1902.788,2020-03-27,1957.699
1875.306,1860.484,1833.009,2020-03-30,1877.501
1876.688,1871.917,1862.856,2020-03-31,1886.266
1875.364,1864.8,1862.272,2020-04-01,1900.183
1860.075,1916.951,1857.323,2020-04-02,1916.951
1912.742,1906.675,1898.794,2020-04-03,1928.339
1944.964,1969.782,1942.798,2020-04-07,1972.868
1960.356,1964.757,1956.902,2020-04-08,1974.723
1981.239,1997.136,1975.038,2020-04-09,2001.36
1990.263,1949.885,1943.694,2020-04-10,1994.354
1929.797,1923.081,1913.955,2020-04-13,1937.327
1937.292,1985.426,1934.482,2020-04-14,1985.426
1991.598,1977.515,1975.796,2020-04-15,2002.76
1970.732,2008.388,1968.253,2020-04-16,2012.463
2025.652,2020.77,2015.835,2020-04-17,2048.278
2027.841,2043.437,2022.587,2020-04-20,2043.556
2035.77,2023.942,1996.962,2020-04-21,2035.77
2005.646,2043.171,2002.962,2020-04-22,2043.558
2053.124,2029.524,2027.334,2020-04-23,2057.851
2032.554,2003.748,1997.121,2020-04-24,2038.236
2011.158,2018.666,1995.505,2020-04-27,2035.889
2023.962,2030.724,1967.399,2020-04-28,2046.932
2022.506,2030.477,2020.983,2020-04-29,2053.378
2044.676,2069.432,2043.816,2020-04-30,2077.807
2052.389,2110.267,2051.292,2020-05-06,2111.656
2113.752,2106.842,2095.742,2020-05-07,2116.227
2117.866,2125.243,2112.887,2020-05-08,2137.786
2137.98,2102.825,2088.658,2020-05-11,2139.665
2106.223,2124.15,2092.578,2020-05-12,2125.323
2120.011,2140.681,2116.551,2020-05-13,2145.024
2131.46,2117.647,2116.352,2020-05-14,2137.14
2128.876,2124.311,2109.546,2020-05-15,2138.968
2122.307,2114.858,2096.254,2020-05-18,2137.149
2137.417,2144.121,2128.892,2020-05-19,2144.983
2149.292,2118.119,2112.086,2020-05-20,2153.244
2130.96,2099.432,2092.544,2020-05-21,2138.72
2099.416,2046.596,2036.678,2020-05-22,2099.416
2049.712,2052.302,2036.004,2020-05-25,2055.186
2070.139,2112.973,2067.144,2020-05-26,2113.288
2114.071,2071.473,2064.409,2020-05-27,2114.859
2071.168,2054.964,2021.98,2020-05-28,2075.868
2049.754,2086.666,2043.953,2020-05-29,2090.296
2105.242,2158.223,2105.242,2020-06-01,2163.35
2164.989,2145.286,2132.399,2020-06-02,2164.989
2151.498,2143.117,2139.993,2020-06-03,2165.454
2150.503,2151.385,2137.35,2020-06-04,2157.278
2152.418,2166.375,2143.28,2020-06-05,2166.375
2184.582,2153.564,2147.865,2020-06-08,2186.974
2160.343,2181.589,2147.173,2020-06-09,2186.47
2186.562,2201.988,2180.353,2020-06-10,2205.268
2202.14,2195.638,2181.588,2020-06-11,2236.085
2149.956,2206.764,2147.416,2020-06-12,2220.972
2223.425,2219.55,2217.286,2020-06-15,2256.649
2246.892,2260.458,2239.342,2020-06-16,2261.179
2265.087,2263.961,2248.72,2020-06-17,2274.488
2266.877,2266.032,2243.631,2020-06-18,2270.112
2271.652,2319.449,2271.589,2020-06-19,2328.583
2328.4,2342.88,2328.4,2020-06-22,2358.913
2344.052,2382.047,2335.219,2020-06-23,2382.329
2386.26,2382.473,2367.685,2020-06-24,2397.363
2375.993,2372.536,2360.161,2020-06-29,2387.163
2387.593,2438.197,2387.593,2020-06-30,2441.9
2449.865,2419.629,2381.593,2020-07-01,2450.842
2418.308,2424.393,2397.685,2020-07-02,2435.117
2426.302,2462.563,2407.998,2020-07-03,2467.497
2469.24,2529.487,2460.131,2020-07-06,2535.714
2548.408,2591.263,2538.822,2020-07-07,2632.805
2603.648,2651.969,2577.485,2020-07-08,2653.071
2649.451,2757.653,2646.466,2020-07-09,2771.215
2744.608,2778.457,2734.965,2020-07-10,2799.0
2789.976,2889.427,2789.976,2020-07-13,2896.309
2876.855,2858.672,2789.035,2020-07-14,2892.888
2866.242,2813.061,2787.827,2020-07-15,2894.424
2814.798,2646.26,2638.166,2020-07-16,2849.101
2659.445,2662.402,2618.684,2020-07-17,2726.278
2707.613,2697.301,2619.029,2020-07-20,2717.001
2708.135,2736.512,2692.872,2020-07-21,2745.049
2725.453,2769.028,2716.448,2020-07-22,2807.415
2740.414,2799.674,2707.546,2020-07-23,2799.674
2769.969,2627.843,2614.78,2020-07-24,2781.79
2639.256,2631.762,2605.769,2020-07-27,2671.448
2668.247,2666.521,2627.649,2020-07-28,2677.736
2659.939,2767.402,2652.903,2020-07-29,2768.174
2782.11,2743.634,2734.059,2020-07-30,2787.382
2747.41,2795.4,2741.442,2020-07-31,2817.418
2831.351,2868.882,2801.113,2020-08-03,2870.65
2863.318,2832.845,2819.007,2020-08-04,2893.403
2826.408,2860.241,2803.772,2020-08-05,2875.439
2868.823,2814.374,2774.689,2020-08-06,2868.823
2807.098,2749.953,2703.126,2020-08-07,2823.974
2735.432,2735.256,2693.727,2020-08-10,2757.426
2740.152,2688.7,2686.191,2020-08-11,2774.901
2689.576,2635.502,2577.712,2020-08-12,2694.954
2657.202,2622.64,2611.143,2020-08-13,2660.706
2624.834,2668.712,2615.632,2020-08-14,2669.482
2682.21,2696.392,2652.052,2020-08-17,2696.696
2702.421,2701.061,2689.029,2020-08-18,2724.035
2695.895,2612.835,2612.835,2020-08-19,2695.895
2592.876,2587.861,2578.392,2020-08-20,2629.286
2611.541,2632.452,2607.816,2020-08-21,2644.021
2653.632,2684.629,2592.659,2020-08-24,2704.804
2687.293,2701.604,2683.187,2020-08-25,2737.47
2701.483,2644.144,2635.132,2020-08-26,2717.802
2653.739,2689.17,2637.42,2020-08-27,2699.884
2687.231,2757.839,2680.492,2020-08-28,2762.885
2769.832,2728.313,2726.677,2020-08-31,2779.519
2721.18,2750.424,2701.558,2020-09-01,2750.424
2753.925,2771.85,2731.411,2020-09-02,2785.349
2766.984,2746.953,2738.127,2020-09-03,2789.121
2690.287,2732.155,2686.865,2020-09-04,2739.899
2728.742,2641.202,2628.863,2020-09-07,2745.615
2648.44,2650.629,2612.637,2020-09-08,2663.686
2609.129,2523.396,2506.898,2020-09-09,2609.373
2551.302,2483.031,2477.674,2020-09-10,2565.848
2474.703,2536.618,2474.703,2020-09-11,2542.13
2568.014,2572.601,2548.092,2020-09-14,2604.385
2578.693,2595.154,2563.071,2020-09-15,2599.541
2597.639,2554.8,2540.015,2020-09-16,2597.639
2551.289,2557.321,2521.603,2020-09-17,2582.264
2558.291,2596.082,2537.835,2020-09-18,2600.584
2605.554,2569.219,2565.042,2020-09-21,2607.654
2556.462,2555.544,2547.363,2020-09-22,2596.808
2563.713,2599.885,2549.338,2020-09-23,2608.416
2576.035,2535.868,2535.868,2020-09-24,2583.625
2551.445,2540.426,2529.128,2020-09-25,2570.363
2551.781,2521.246,2517.035,2020-09-28,2555.019
