model,trade_date,side,symbol,shares,price,gross_value,commission,slippage_rate
b1,2019-07-01,buy,SH518880,1200,3.05061,3660.732,5.0,0.0002
b1,2019-07-01,buy,SZ159915,5500,1.4872974,8180.135700000001,5.0,0.0002
b1,2019-08-01,sell,SH513100,500,2.814437,1407.2185,5.0,0.0002
b1,2019-08-01,sell,SH518880,800,3.124375,2499.5,5.0,0.0002
b1,2019-08-01,buy,SZ159915,2500,1.5063012,3765.753,5.0,0.0002
b1,2019-09-02,sell,SH518880,11000,3.5012996,38514.2956,11.554288679999999,0.0002
b1,2019-09-02,buy,SH513100,8800,2.8365671999999997,24961.79136,7.488537407999999,0.0002
b1,2019-09-02,buy,SZ159915,8200,1.55031,12712.542000000001,5.0,0.0002
b1,2019-10-08,sell,SH513100,1200,2.839432,3407.3184,5.0,0.0002
b1,2019-10-08,sell,SZ159915,6800,1.5706858,10680.66344,5.0,0.0002
b1,2019-10-08,buy,SH518880,4100,3.4026804,13950.98964,5.0,0.0002
b1,2019-11-01,sell,SH513100,3600,2.9464106,10607.078160000001,5.0,0.0002
b1,2019-11-01,sell,SZ159915,1600,1.6086782,2573.88512,5.0,0.0002
b1,2019-11-01,buy,SH518880,3800,3.3966792,12907.38096,5.0,0.0002
b1,2019-12-02,sell,SH513100,9000,3.0943810000000003,27849.429000000004,8.3548287,0.0002
b1,2019-12-02,buy,SH518880,7400,3.2716542,24210.24108,7.2630723239999995,0.0002
b1,2019-12-02,buy,SZ159915,2300,1.605321,3692.2383,5.0,0.0002
b1,2020-01-02,sell,SZ159915,12500,1.7426514000000002,21783.1425,6.53494275,0.0002
b1,2020-01-02,buy,SH513100,2900,3.2016402,9284.75658,5.0,0.0002
b1,2020-01-02,buy,SH518880,3400,3.3716741999999997,11463.69228,5.0,0.0002
b1,2020-02-03,sell,SH513100,4000,3.29934,13197.36,5.0,0.0002
b1,2020-02-03,sell,SH518880,5600,3.509298,19652.068799999997,5.895620639999999,0.0002
b1,2020-02-03,buy,SZ159915,19600,1.670334,32738.5464,9.82156392,0.0002
b1,2020-03-02,sell,SZ159915,39900,2.0255948,80821.23251999999,24.246369755999996,0.0002
b1,2020-03-02,buy,SH513100,9100,3.4246847999999996,31164.631679999995,9.349389503999998,0.0002
b1,2020-03-02,buy,SH518880,13500,3.5497098,47921.0823,14.376324689999999,0.0002
b1,2020-04-01,sell,SH518880,12500,3.504299,43803.7375,13.14112125,0.0002
b1,2020-04-01,buy,SH513100,6400,3.0686136,19639.12704,5.891738112,0.0002
b1,2020-04-01,buy,SZ159915,14200,1.7983596,25536.706319999998,7.661011895999999,0.0002
b1,2020-05-06,sell,SH513100,15100,3.7262546,56266.44446,16.879933337999997,0.0002
b1,2020-05-06,buy,SH518880,9900,3.7487496,37112.62104,11.133786311999998,0.0002
b1,2020-05-06,buy,SZ159915,8400,1.980396,16635.3264,5.0,0.0002
b1,2020-06-01,sell,SH518880,2400,3.8802238,9312.53712,5.0,0.0002
b1,2020-06-01,buy,SH513100,2200,3.7707539999999997,8295.6588,5.0,0.0002
b1,2020-06-01,buy,SZ159915,200,2.0244048,404.88096,5.0,0.0002
b1,2020-07-01,sell,SZ159915,32700,2.3625274,77254.64598,23.176393794,0.0002
b1,2020-07-01,buy,SH513100,10100,3.810762,38488.6962,11.54660886,0.0002
b1,2020-07-01,buy,SH518880,9500,3.930786,37342.467,11.202740099999998,0.0002
b1,2020-08-03,sell,SZ159915,20200,2.7334532,55215.75464,16.564726391999997,0.0002
b1,2020-08-03,buy,SH513100,10500,3.940788,41378.274,12.413482199999999,0.0002
b1,2020-08-03,buy,SH518880,2800,4.2128423999999995,11795.958719999999,5.0,0.0002
b1,2020-09-01,sell,SH513100,35100,5.0569884,177500.29283999998,53.250087851999986,0.0002
b1,2020-09-01,buy,SH518880,18700,4.1498298,77601.81726,23.280545177999997,0.0002
b1,2020-09-01,buy,SZ159915,37300,2.6285256,98044.00488000001,29.413201464,0.0002
b1,2020-10-09,sell,SH518880,1200,3.9612076000000003,4753.44912,5.0,0.0002
b1,2020-10-09,sell,SZ159915,6000,2.5384922000000003,15230.953200000002,5.0,0.0002
b1,2020-10-09,buy,SH513100,4500,4.6889376,21100.2192,6.330065759999999,0.0002
b1,2020-11-02,sell,SH518880,4200,3.9132172,16435.51224,5.0,0.0002
b1,2020-11-02,sell,SZ159915,14500,2.569486,37257.547,11.177264099999999,0.0002
b1,2020-11-02,buy,SH513100,12800,4.2518502,54423.68256,16.327104767999998,0.0002
b1,2020-12-01,sell,SH513100,8100,4.3401318,35155.06758,10.546520274,0.0002
b1,2020-12-01,sell,SZ159915,2400,2.5344930000000003,6082.783200000001,5.0,0.0002
b1,2020-12-01,buy,SH518880,11500,3.640728,41868.372,12.5605116,0.0002
b1,2021-01-04,sell,SH518880,500,3.8962206,1948.1103,5.0,0.0002
b1,2021-01-04,sell,SZ159915,17800,2.8634272,50969.00416,15.290701247999998,0.0002
b1,2021-01-04,buy,SH513100,11700,4.3698738,51127.52346,15.338257037999998,0.0002
b1,2021-02-01,sell,SZ159915,16200,3.0233952,48979.00224,14.693700671999999,0.0002
b1,2021-02-01,buy,SH513100,5000,4.265853,21329.265,6.398779499999999,0.0002
b1,2021-02-01,buy,SH518880,7300,3.7787555999999998,27584.915879999997,8.275474763999998,0.0002
b1,2021-03-01,sell,SH513100,9000,4.3081382,38773.243800000004,11.63197314,0.0002
b1,2021-03-01,buy,SH518880,5100,3.5727144,18220.84344,5.466253032,0.0002
b1,2021-03-01,buy,SZ159915,7500,2.85057,21379.274999999998,6.413782499999999,0.0002
b1,2021-04-01,sell,SH513100,7500,4.3981202,32985.9015,9.895770449999999,0.0002
b1,2021-04-01,sell,SH518880,1900,3.5372923999999997,6720.855559999999,5.0,0.0002
b1,2021-04-01,buy,SZ159915,15100,2.665533,40249.5483,12.07486449,0.0002
b1,2021-05-06,sell,SZ159915,15700,2.9624074,46509.79618,13.952938853999997,0.0002
b1,2021-05-06,buy,SH513100,6200,4.5009,27905.579999999998,8.371673999999999,0.0002
b1,2021-05-06,buy,SH518880,4700,3.6647328,17224.24416,5.167273247999999,0.0002
b1,2021-06-01,sell,SH518880,2300,3.8382322,8827.93406,5.0,0.0002
b1,2021-06-01,sell,SZ159915,9800,3.179364,31157.767200000002,9.34733016,0.0002
b1,2021-06-01,buy,SH513100,8700,4.4758949999999995,38940.286499999995,11.682085949999998,0.0002
b1,2021-07-01,sell,SH513100,10100,4.8360326,48843.929260000004,14.653178778000001,0.0002
b1,2021-07-01,sell,SZ159915,9700,3.3803237999999998,32789.14086,9.836742258,0.0002
b1,2021-07-01,buy,SH518880,22400,3.610722,80880.1728,24.264051839999997,0.0002
b1,2021-08-02,sell,SH513100,3000,4.9610076,14883.0228,5.0,0.0002
b1,2021-08-02,sell,SH518880,2800,3.684263,10315.9364,5.0,0.0002
b1,2021-08-02,buy,SZ159915,7400,3.3286656,24632.12544,7.3896376319999995,0.0002
b1,2021-09-01,sell,SH513100,9800,5.196960400000001,50930.21192000001,15.279063576,0.0002
b1,2021-09-01,sell,SH518880,1700,3.689262,6271.7454,5.0,0.0002
b1,2021-09-01,buy,SZ159915,18400,3.1106219999999998,57235.4448,17.170633439999996,0.0002
b1,2021-10-08,sell,SZ159915,11300,3.1683662,35802.53806,10.740761417999998,0.0002
b1,2021-10-08,buy,SH513100,5300,4.9589916,26282.65548,7.884796644,0.0002
b1,2021-10-08,buy,SH518880,2900,3.580716,10384.0764,5.0,0.0002
b1,2021-11-01,sell,SH513100,4100,5.191961399999999,21287.041739999997,6.386112521999999,0.0002
b1,2021-11-01,buy,SH518880,5400,3.5947188,19411.481519999998,5.823444455999999,0.0002
b1,2021-11-01,buy,SZ159915,200,3.2456490000000002,649.1298,5.0,0.0002
b1,2021-12-01,sell,SH513100,600,5.3069384,3184.16304,5.0,0.0002
b1,2021-12-01,sell,SZ159915,6200,3.3763246,20933.212519999997,6.279963755999999,0.0002
b1,2021-12-01,buy,SH518880,6700,3.5727144,23937.18648,7.1811559439999995,0.0002
b1,2022-01-04,sell,SH513100,3800,5.3969204,20508.29752,6.152489255999999,0.0002
b1,2022-01-04,sell,SH518880,4600,3.6172764,16639.47144,5.0,0.0002
b1,2022-01-04,buy,SZ159915,11400,3.2366472,36897.778080000004,11.069333424,0.0002
b1,2022-02-07,sell,SH518880,20800,3.619276,75280.9408,22.584282239999997,0.0002
b1,2022-02-07,buy,SH513100,9100,4.740948,43142.626800000005,12.94278804,0.0002
b1,2022-02-07,buy,SZ159915,12100,2.870574,34733.9454,10.420183619999998,0.0002
b1,2022-03-01,sell,SH518880,11600,3.7762446,43804.43736,13.141331208,0.0002
b1,2022-03-01,buy,SH513100,6000,4.570914,27425.484,8.2276452,0.0002
b1,2022-03-01,buy,SZ159915,6000,2.80056,16803.36,5.041008,0.0002
b1,2022-04-01,sell,SH513100,11500,4.834033,55591.379499999995,16.677413849999997,0.0002
b1,2022-04-01,sell,SH518880,5400,3.8492300000000004,20785.842,6.2357526,0.0002
b1,2022-04-01,buy,SZ159915,29800,2.5505099999999996,76005.19799999999,22.801559399999995,0.0002
b1,2022-05-05,sell,SH513100,500,4.574085,2287.0425,5.0,0.0002
b1,2022-05-05,sell,SH518880,17300,3.9252148000000004,67906.21604000001,20.371864812000002,0.0002
b1,2022-05-05,buy,SZ159915,32500,2.20044,71514.3,21.45429,0.0002
b1,2022-06-01,sell,SZ159915,22800,2.3325334000000004,53181.76152000001,15.954528456,0.0002
b1,2022-06-01,buy,SH513100,8900,4.35087,38722.742999999995,11.616822899999997,0.0002
b1,2022-06-01,buy,SH518880,3800,3.8467692,14617.722960000001,5.0,0.0002
b1,2022-07-01,sell,SZ159915,43900,2.7274544,119735.24816,35.920574447999996,0.0002
b1,2022-07-01,buy,SH513100,21800,4.005801,87326.4618,26.19793854,0.0002
b1,2022-07-01,buy,SH518880,8400,3.7987596,31909.58064,9.572874191999999,0.0002
b1,2022-08-01,sell,SH513100,18300,4.439112000000001,81235.74960000001,24.37072488,0.0002
b1,2022-08-01,buy,SH518880,6100,3.7477494,22861.27134,6.858381401999999,0.0002
b1,2022-08-01,buy,SZ159915,22400,2.580516,57803.558399999994,17.341067519999996,0.0002
b1,2022-09-01,sell,SH518880,4900,3.7362526000000003,18307.637740000002,5.492291322,0.0002
b1,2022-09-01,buy,SH513100,1800,4.295859,7732.5462,5.0,0.0002
b1,2022-09-01,buy,SZ159915,4400,2.4874974,10944.98856,5.0,0.0002
b1,2022-10-10,sell,SH518880,16700,3.8322334000000002,63998.29778,19.199489334,0.0002
b1,2022-10-10,buy,SH513100,4200,3.995799,16782.3558,5.03470674,0.0002
b1,2022-10-10,buy,SZ159915,22000,2.2194437999999996,48827.76359999999,14.648329079999996,0.0002
b1,2022-11-01,sell,SH513100,8500,4.239152000000001,36032.79200000001,10.809837600000002,0.0002
b1,2022-11-01,buy,SH518880,4800,3.8087615999999995,18282.055679999998,5.484616703999999,0.0002
b1,2022-11-01,buy,SZ159915,7800,2.2084416,17225.84448,5.167753343999999,0.0002
b1,2022-12-01,sell,SH518880,200,3.944211,788.8422,5.0,0.0002
b1,2022-12-01,sell,SZ159915,4400,2.3115376,10170.76544,5.0,0.0002
b1,2022-12-01,buy,SH513100,2300,4.3358669999999995,9972.494099999998,5.0,0.0002
b1,2023-01-03,sell,SH518880,8400,3.9822034000000004,33450.50856,10.035152567999999,0.0002
b1,2023-01-03,sell,SZ159915,3900,2.2665466,8839.531739999999,5.0,0.0002
b1,2023-01-03,buy,SH513100,10800,3.9857970000000003,43046.6076,12.913982279999999,0.0002
b1,2023-02-01,sell,SZ159915,15300,2.5154968,38487.10104,11.546130311999999,0.0002
b1,2023-02-01,buy,SH513100,1500,4.205841,6308.7615000000005,5.0,0.0002
b1,2023-02-01,buy,SH518880,7500,4.0848168,30636.125999999997,9.190837799999999,0.0002
b1,2023-03-01,sell,SH513100,6600,4.24915,28044.390000000003,8.413317000000001,0.0002
b1,2023-03-01,sell,SH518880,1700,4.0281942,6847.9301399999995,5.0,0.0002
b1,2023-03-01,buy,SZ159915,15200,2.3584716,35848.76832,10.754630496,0.0002
b1,2023-04-03,sell,SH513100,7300,4.594081000000001,33536.791300000004,10.061037390000001,0.0002
b1,2023-04-03,sell,SH518880,3600,4.269146,15368.9256,5.0,0.0002
b1,2023-04-03,buy,SZ159915,20300,2.3274654,47247.54762,14.174264285999998,0.0002
b1,2023-05-04,sell,SH518880,6700,4.409118,29541.090600000003,8.86232718,0.0002
b1,2023-05-04,buy,SH513100,500,4.580916,2290.458,5.0,0.0002
b1,2023-05-04,buy,SZ159915,12200,2.2534506,27492.097319999997,8.247629195999998,0.0002
b1,2023-06-01,sell,SH513100,17700,5.138972000000001,90959.80440000001,27.28794132,0.0002
b1,2023-06-01,buy,SH518880,5700,4.3738746,24931.085219999997,7.479325565999998,0.0002
b1,2023-06-01,buy,SZ159915,30500,2.1334266,65069.5113,19.52085339,0.0002
b1,2023-07-03,sell,SH513100,8500,5.578884,47420.514,14.2261542,0.0002
b1,2023-07-03,buy,SH518880,7300,4.3648728,31863.571439999996,9.559071431999998,0.0002
b1,2023-07-03,buy,SZ159915,6900,2.1684336,14962.191840000001,5.0,0.0002
b1,2023-08-01,sell,SH513100,2400,5.753849,13809.237599999999,5.0,0.0002
b1,2023-08-01,buy,SH518880,700,4.4238846,3096.71922,5.0,0.0002
b1,2023-08-01,buy,SZ159915,4800,2.1804360000000003,10466.092800000002,5.0,0.0002
b1,2023-09-01,sell,SH513100,1200,5.688861999999999,6826.634399999999,5.0,0.0002
b1,2023-09-01,sell,SH518880,6300,4.4711056000000005,28167.965280000004,8.450389584,0.0002
b1,2023-09-01,buy,SZ159915,17300,2.0584116,35610.52068,10.683156204,0.0002
b1,2023-10-09,sell,SH518880,3800,4.399120000000001,16716.656000000003,5.0149968000000005,0.0002
b1,2023-10-09,buy,SZ159915,8900,1.9503899999999998,17358.470999999998,5.207541299999999,0.0002
b1,2023-11-01,sell,SH518880,9100,4.5950808,41815.23528,12.544570583999999,0.0002
b1,2023-11-01,buy,SH513100,5600,5.306061,29713.9416,8.91418248,0.0002
b1,2023-11-01,buy,SZ159915,6200,1.9213842,11912.582040000001,5.0,0.0002
b1,2023-12-01,sell,SH513100,10000,5.738852,57388.52,17.216555999999997,0.0002
b1,2023-12-01,buy,SH518880,3900,4.5899178,17900.67942,5.370203826,0.0002
b1,2023-12-01,buy,SZ159915,20800,1.8733746,38966.19168,11.689857504,0.0002
b1,2024-01-02,sell,SH513100,5700,6.04879,34478.103,10.3434309,0.0002
b1,2024-01-02,buy,SH518880,900,4.6439286,4179.535739999999,5.0,0.0002
b1,2024-01-02,buy,SZ159915,16300,1.8423684,30030.60492,9.009181476,0.0002
b1,2024-02-01,sell,SH513100,11700,6.253748999999999,73168.86329999998,21.950658989999994,0.0002
b1,2024-02-01,sell,SH518880,9400,4.6510696000000005,43720.054240000005,13.116016272,0.0002
b1,2024-02-01,buy,SZ159915,77100,1.5273054,117755.24634,35.326573902,0.0002
b1,2024-03-01,sell,SZ159915,42500,1.7566486,74657.5655,22.39726965,0.0002
b1,2024-03-01,buy,SH513100,2200,6.571314,14456.890800000001,5.0,0.0002
b1,2024-03-01,buy,SH518880,12500,4.6599318,58249.1475,17.474744249999997,0.0002
b1,2024-04-01,sell,SH518880,11300,5.173965,58465.8045,17.539741349999996,0.0002
b1,2024-04-01,buy,SH513100,3500,6.731346,23559.711,7.067913299999999,0.0002
b1,2024-04-01,buy,SZ159915,19100,1.780356,34004.7996,10.201439879999999,0.0002
b1,2024-05-06,sell,SH518880,800,5.2229552,4178.36416,5.0,0.0002
b1,2024-05-06,sell,SZ159915,18800,1.8516296,34810.63648,10.443190944,0.0002
b1,2024-05-06,buy,SH513100,5900,6.506301,38387.175899999995,11.516152769999998,0.0002
b1,2024-06-03,sell,SH513100,5700,6.793641,38723.7537,11.61712611,0.0002
b1,2024-06-03,sell,SH518880,2300,5.3179362,12231.25326,5.0,0.0002
b1,2024-06-03,buy,SZ159915,28700,1.7693538,50780.45406,15.234136217999998,0.0002
b1,2024-07-01,sell,SH513100,10600,7.333533000000001,77735.44980000002,23.32063494,0.0002
b1,2024-07-01,buy,SH518880,1200,5.2980594,6357.67128,5.0,0.0002
b1,2024-07-01,buy,SZ159915,43200,1.6483295999999998,71207.83872,21.362351615999998,0.0002
b1,2024-08-01,sell,SH518880,4500,5.499899800000001,24749.549100000004,7.42486473,0.0002
b1,2024-08-01,buy,SH513100,2300,7.316463000000001,16827.8649,5.048359469999999,0.0002
b1,2024-08-01,buy,SZ159915,4400,1.6593318,7301.05992,5.0,0.0002
b1,2024-09-02,sell,SH513100,900,7.143571000000001,6429.213900000001,5.0,0.0002
b1,2024-09-02,sell,SH518880,5700,5.503899,31372.224299999998,9.411667289999999,0.0002
b1,2024-09-02,buy,SZ159915,25100,1.5473093999999998,38837.465939999995,11.651239781999998,0.0002
b1,2024-10-08,sell,SZ159915,181200,2.6774644,485156.54928,145.54696478399998,0.0002
b1,2024-10-08,buy,SH513100,38600,6.951389999999999,268323.654,80.49709619999999,0.0002
b1,2024-10-08,buy,SH518880,36900,5.6831364,209707.73316,62.912319948,0.0002
b1,2024-11-01,sell,SH513100,12400,7.1635670000000005,88828.2308,26.64846924,0.0002
b1,2024-11-01,sell,SH518880,20600,6.015796600000001,123925.40996000002,37.177622988,0.0002
b1,2024-11-01,buy,SZ159915,101600,2.1044208,213809.15328000003,64.142745984,0.0002
b1,2024-12-02,sell,SH513100,7500,7.698460000000001,57738.450000000004,17.321535,0.0002
b1,2024-12-02,sell,SZ159915,3400,2.1715656,7383.32304,5.0,0.0002
b1,2024-12-02,buy,SH518880,10900,5.85117,63777.753,19.1333259,0.0002
b1,2025-01-02,sell,SH513100,6200,8.123375,50364.924999999996,15.109477499999997,0.0002
b1,2025-01-02,sell,SH518880,1600,5.973805,9558.088,5.0,0.0002
b1,2025-01-02,buy,SZ159915,28300,2.0964192,59328.663360000006,17.798599008,0.0002
b1,2025-02-05,sell,SH518880,11000,6.398720000000001,70385.92000000001,21.115776,0.0002
b1,2025-02-05,buy,SH513100,2800,8.086617,22642.5276,6.79275828,0.0002
b1,2025-02-05,buy,SZ159915,23300,2.0434086000000002,47611.42038,14.283426114,0.0002
b1,2025-03-03,sell,SH518880,1700,6.443711,10954.308700000001,5.0,0.0002
b1,2025-03-03,sell,SZ159915,26500,2.1325734,56513.195100000004,16.95395853,0.0002
b1,2025-03-03,buy,SH513100,8800,7.641528,67245.4464,20.173633919999997,0.0002
b1,2025-04-01,sell,SH518880,17300,7.063587000000001,122200.05510000001,36.66001653,0.0002
b1,2025-04-01,buy,SH513100,12100,7.101419999999999,85927.18199999999,25.778154599999993,0.0002
b1,2025-04-01,buy,SZ159915,17500,2.0674134,36179.7345,10.85392035,0.0002
b1,2025-05-06,sell,SH513100,3300,7.3435310000000005,24233.6523,7.27009569,0.0002
b1,2025-05-06,sell,SH518880,9800,7.5944808,74425.91184,22.327773551999996,0.0002
b1,2025-05-06,buy,SZ159915,50600,1.9363872,97981.19232,29.394357695999997,0.0002
b1,2025-06-03,sell,SH513100,7200,7.833433,56400.7176,16.92021528,0.0002
b1,2025-06-03,buy,SH518880,5900,7.5025002,44264.75118,13.279425353999999,0.0002
b1,2025-06-03,buy,SZ159915,5900,1.9613922000000001,11572.21398,5.0,0.0002
b1,2025-07-01,sell,SH513100,900,8.153369,7338.032099999999,5.0,0.0002
b1,2025-07-01,sell,SZ159915,30300,2.1275744000000003,64465.50432000001,19.339651296,0.0002
b1,2025-07-01,buy,SH518880,9500,7.3604718,69924.4821,20.977344629999997,0.0002
b1,2025-08-01,sell,SZ159915,26100,2.2955408,59913.61488,17.974084463999997,0.0002
b1,2025-08-01,buy,SH513100,1300,8.371673999999999,10883.176199999998,5.0,0.0002
b1,2025-08-01,buy,SH518880,6600,7.3444686,48473.49276,14.542047828,0.0002
b1,2025-09-01,sell,SZ159915,77000,2.8794239999999998,221715.648,66.5146944,0.0002
b1,2025-09-01,buy,SH513100,15000,8.396678999999999,125950.18499999998,37.78505549999999,0.0002
b1,2025-09-01,buy,SH518880,12100,7.5475092,91324.86132000001,27.397458396,0.0002
b1,2025-10-09,sell,SH518880,5900,8.722255200000001,51461.305680000005,15.438391704,0.0002
b1,2025-10-09,buy,SH513100,4100,9.211842,37768.552200000006,11.330565660000001,0.0002
b1,2025-10-09,buy,SZ159915,2400,3.2176434,7722.344160000001,5.0,0.0002
b1,2025-11-03,sell,SH513100,9900,9.918016,98188.3584,29.456507519999995,0.0002
b1,2025-11-03,buy,SH518880,3400,8.7447486,29732.145239999998,8.919643571999998,0.0002
b1,2025-11-03,buy,SZ159915,21400,3.1526304,67466.29056,20.239887167999996,0.0002
b1,2025-12-01,sell,SH518880,9700,9.144170800000001,88698.45676000002,26.609537028000002,0.0002
b1,2025-12-01,buy,SH513100,4000,9.65193,38607.72,11.582315999999999,0.0002
b1,2025-12-01,buy,SZ159915,16600,3.0446088,50540.50608,15.162151823999999,0.0002
b1,2026-01-05,sell,SH518880,1000,9.4191158,9419.1158,5.0,0.0002
b1,2026-01-05,sell,SZ159915,16800,3.214357,54001.1976,16.200359279999997,0.0002
b1,2026-01-05,buy,SH513100,6400,9.546909,61100.217599999996,18.330065279999996,0.0002
b1,2026-02-02,sell,SH518880,5400,9.906018399999999,53492.499359999994,16.047749807999995,0.0002
b1,2026-02-02,sell,SZ159915,9200,3.3373324,30703.45808,9.211037423999999,0.0002
b1,2026-02-02,buy,SH513100,9000,9.291858000000001,83626.72200000001,25.0880166,0.0002
b1,2026-03-02,sell,SH518880,18600,11.3657264,211402.51103999998,63.42075331199999,0.0002
b1,2026-03-02,buy,SH513100,11900,9.021804,107359.46759999999,32.20784027999999,0.0002
b1,2026-03-02,buy,SZ159915,31300,3.2516502,101776.65126,30.532995377999995,0.0002
b1,2026-04-01,sell,SH513100,2600,8.618276,22407.5176,6.722255279999999,0.0002
b1,2026-04-01,sell,SZ159915,31200,3.244351,101223.7512,30.367125359999996,0.0002
b1,2026-04-01,buy,SH518880,12800,9.951989999999999,127385.47199999998,38.21564159999999,0.0002
b1,2026-05-06,sell,SH513100,12200,10.09798,123195.356,36.9586068,0.0002
b1,2026-05-06,sell,SZ159915,27300,3.7622474,102709.35402,30.812806205999998,0.0002
b1,2026-05-06,buy,SH518880,22800,9.6999396,221158.62288,66.347586864,0.0002
b1,2026-06-01,sell,SH513100,11800,11.362727,134080.17859999998,40.22405357999999,0.0002
b1,2026-06-01,sell,SZ159915,9300,4.0461906,37629.57258,11.288871773999999,0.0002
b1,2026-06-01,buy,SH518880,17800,9.3998796,167317.85688,50.195357064,0.0002
b1,2026-07-01,sell,SZ159915,45800,4.3631272,199831.22576,59.949367728,0.0002
b1,2026-07-01,buy,SH513100,100,11.137227,1113.7227,5.0,0.0002
b1,2026-07-01,buy,SH518880,24200,8.2856568,200512.89456,60.15386836799999,0.0002
b2,2014-01-06,buy,SZ159915,747700,1.3242648000000001,990152.7909600001,297.04583728800003,0.0002
b2,2014-07-28,sell,SZ159915,747700,1.2577484,940418.4786800001,282.125543604,0.0002
b2,2014-07-28,buy,SH513100,719700,1.3072614,940836.02958,282.250808874,0.0002
b2,2014-10-20,sell,SH513100,719700,1.2617476,908079.7477200001,272.423924316,0.0002
b2,2014-10-20,buy,SZ159915,619500,1.465293,907749.0135,272.32470405,0.0002
b2,2014-11-10,sell,SZ159915,619500,1.479704,916676.6279999999,275.00298839999994,0.0002
b2,2014-11-10,buy,SH513100,672500,1.3622724000000002,916128.1890000001,274.8384567,0.0002
b2,2014-12-01,sell,SH513100,672500,1.3997199999999999,941311.7,282.39350999999994,0.0002
b2,2014-12-01,buy,SZ159915,618600,1.5203039999999999,940460.0543999999,282.13801631999996,0.0002
b2,2014-12-08,sell,SZ159915,618600,1.5216956000000001,941320.8981600001,282.396269448,0.0002
b2,2014-12-08,buy,SH513100,675200,1.3932786,940741.71072,282.222513216,0.0002
b2,2014-12-15,sell,SH513100,675200,1.3557288,915388.08576,274.61642572799997,0.0002
b2,2014-12-15,buy,SZ159915,582000,1.5723144,915086.9808,274.52609423999996,0.0002
b2,2014-12-29,sell,SZ159915,582000,1.4887022,866424.6804000001,259.92740412,0.0002
b2,2014-12-29,buy,SH513100,620000,1.3972794,866313.228,259.8939684,0.0002
b2,2015-02-16,sell,SH513100,620000,1.429714,886422.6799999999,265.92680399999995,0.0002
b2,2015-02-16,buy,SZ159915,501200,1.7673534,885797.52408,265.73925722399997,0.0002
b2,2016-02-29,sell,SZ159915,501200,1.8856228,945074.14736,283.52224420799996,0.0002
b2,2016-02-29,buy,SH518880,364200,2.5915182000000003,943830.9284400002,283.14927853200004,0.0002
b2,2016-04-05,sell,SH518880,364200,2.5474904,927796.00368,278.33880110399997,0.0002
b2,2016-04-05,buy,SH513100,605700,1.5313062,927512.16534,278.25364960199994,0.0002
b2,2016-04-11,sell,SH513100,605700,1.5356928,930169.12896,279.05073868799997,0.0002
b2,2016-04-11,buy,SH518880,358500,2.5925184,929417.8463999999,278.82535391999994,0.0002
b2,2016-04-18,sell,SH518880,358500,2.569486,921160.731,276.3482193,0.0002
b2,2016-04-18,buy,SH513100,592800,1.5533105999999999,920802.52368,276.24075710399995,0.0002
b2,2016-04-25,sell,SH513100,592800,1.5326933999999999,908580.6475199999,272.57419425599994,0.0002
b2,2016-04-25,buy,SH518880,353200,2.5715142,908258.81544,272.47764463199996,0.0002
b2,2016-09-05,sell,SH518880,353200,2.8424314,1003946.7704800001,301.184031144,0.0002
b2,2016-09-05,buy,SZ159915,481600,2.0814162,1002410.04192,300.723012576,0.0002
b2,2016-09-12,sell,SZ159915,481600,2.0745850000000003,999120.1360000002,299.7360408,0.0002
b2,2016-09-12,buy,SH518880,349700,2.855571,998593.1786999999,299.57795360999995,0.0002
b2,2016-09-26,sell,SH518880,349700,2.8684262000000005,1003088.6421400001,300.926592642,0.0002
b2,2016-09-26,buy,SH513100,577300,1.7363472,1002393.23856,300.71797156799994,0.0002
b2,2016-10-10,sell,SH513100,577300,1.7136572,989294.30156,296.788290468,0.0002
b2,2016-10-10,buy,SH518880,362300,2.7295458,988914.44334,296.67433300199997,0.0002
b2,2016-10-17,sell,SH518880,362300,2.7214556,985983.3638800001,295.795009164,0.0002
b2,2016-10-17,buy,SH513100,568100,1.7343468,985282.4170799999,295.58472512399993,0.0002
b2,2016-10-31,sell,SH513100,568100,1.7326534000000002,984320.3965400001,295.296118962,0.0002
b2,2016-10-31,buy,SH518880,352900,2.7875574,983729.00646,295.11870193799996,0.0002
b2,2017-01-16,sell,SH518880,352900,2.6664665999999997,940996.0631399999,282.2988189419999,0.0002
b2,2017-01-16,buy,SH513100,511500,1.8393678,940836.6297,282.25098891,0.0002
b2,2018-12-24,sell,SH513100,511500,2.2015596,1126097.7354,337.8293206199999,0.0002
b2,2018-12-24,buy,SH518880,401600,2.7985596,1123901.5353599999,337.1704606079999,0.0002
b2,2019-01-21,sell,SH518880,401600,2.7984402,1123853.58432,337.1560752959999,0.0002
b2,2019-01-21,buy,SH513100,471000,2.3844768,1123088.5728,336.92657183999995,0.0002
b2,2019-06-10,sell,SH513100,471000,2.6624673999999997,1254022.1453999998,376.2066436199999,0.0002
b2,2019-06-10,buy,SH518880,422900,2.960592,1252034.3568,375.61030703999995,0.0002
b2,2019-10-14,sell,SH518880,422900,3.3663266000000003,1423619.5191400002,427.08585574200004,0.0002
b2,2019-10-14,buy,SZ159915,879900,1.615323,1421322.7077000001,426.39681231000003,0.0002
b2,2019-11-18,sell,SZ159915,879900,1.6126774,1418994.84426,425.69845327799993,0.0002
b2,2019-11-18,buy,SH513100,468200,3.0286056,1417993.14192,425.397942576,0.0002
