model,trade_date,symbol,shares,close,market_value
m4,2023-06-19,SH513100,1610000,5.48,8822800.0
m4,2023-06-20,SH513100,1610000,5.475,8814750.0
m4,2023-06-21,SH513100,1610000,5.5,8855000.0
m4,2023-06-26,SH513100,1610000,5.455,8782550.0
m4,2023-06-27,SH513100,1610000,5.380000000000001,8661800.000000002
m4,2023-06-28,SH513100,1610000,5.45,8774500.0
m4,2023-06-29,SH513100,1610000,5.495,8846950.0
m4,2023-06-30,SH513100,1610000,5.5,8855000.0
m4,2023-07-03,SH513100,1610000,5.590000000000001,8999900.000000002
m4,2023-07-04,SH513100,1610000,5.5600000000000005,8951600.0
m4,2023-07-05,SH513100,1610000,5.550000000000001,8935500.000000002
m4,2023-07-06,SH513100,1610000,5.555,8943550.0
m4,2023-07-07,SH513100,1610000,5.53,8903300.0
m4,2023-07-10,SH513100,1610000,5.475,8814750.0
m4,2023-07-11,SH513100,1610000,5.505,8863050.0
m4,2023-07-12,SH513100,1610000,5.510000000000001,8871100.000000002
m4,2023-07-13,SH513100,1610000,5.590000000000001,8999900.000000002
m4,2023-07-14,SH513100,1610000,5.629999999999999,9064299.999999998
m4,2023-07-17,SH513100,1610000,5.659999999999999,9112599.999999998
m4,2023-07-18,SH513100,1610000,5.709999999999999,9193099.999999998
m4,2023-07-19,SH513100,1610000,5.815,9362150.0
m4,2023-07-20,SH513100,1610000,5.735,9233350.0
m4,2023-07-21,SH513100,1610000,5.64,9080400.0
m4,2023-07-24,SH513100,1610000,5.659999999999999,9112599.999999998
m4,2023-07-25,SH513100,1610000,5.64,9080400.0
m4,2023-07-26,SH513100,1610000,5.655,9104550.0
m4,2023-07-27,SH513100,1610000,5.705,9185050.0
m4,2023-07-28,SH513100,1610000,5.67,9128700.0
m4,2023-07-31,SH513100,1610000,5.745,9249450.0
m4,2023-08-01,SH513100,1610000,5.765000000000001,9281650.0
m4,2023-08-02,SH513100,1610000,5.6850000000000005,9152850.0
m4,2023-08-03,SH513100,1610000,5.590000000000001,8999900.000000002
m4,2023-08-04,SH513100,1610000,5.64,9080400.0
m4,2023-08-07,SH513100,1610000,5.590000000000001,8999900.000000002
m4,2023-08-08,SH513100,1610000,5.6000000000000005,9016000.0
m4,2023-08-09,SH513100,1610000,5.595,9007950.0
m4,2023-08-10,SH513100,1610000,5.545,8927450.0
m4,2023-08-11,SH513100,1610000,5.550000000000001,8935500.000000002
m4,2023-08-14,SH513100,1610000,5.515,8879150.0
m4,2023-08-15,SH513100,1610000,5.620000000000001,9048200.000000002
m4,2023-08-16,SH513100,1610000,5.5600000000000005,8951600.0
m4,2023-08-17,SH513100,1610000,5.5200000000000005,8887200.0
m4,2023-08-18,SH513100,1610000,5.415,8718150.0
m4,2023-08-21,SH513100,1610000,5.430000000000001,8742300.000000002
m4,2023-08-22,SH513100,1610000,5.5200000000000005,8887200.0
m4,2023-08-23,SH513100,1610000,5.5200000000000005,8887200.0
m4,2023-08-24,SH513100,1610000,5.67,9128700.0
m4,2023-08-25,SH513100,1610000,5.455,8782550.0
m4,2023-08-28,SH513100,1610000,5.525,8895250.0
m4,2023-08-29,SH513100,1610000,5.555,8943550.0
m4,2023-08-30,SH513100,1610000,5.675,9136750.0
