cci_period,cci_threshold,ma_period,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,transaction_fees,order_count,average_cash_ratio,longest_underwater_trading_days,worst_rolling_three_year_return
10,120,30,3051,14.545575957152757,0.25210478890840804,0.3321602565212408,1.0723653771395447,1.7523647720682483,0.75898541128531,0.23561532935905366,219.2729620706832,330449.73302726983,223,0.05590471070357743,668,0.018836591423860627
10,120,31,3051,14.87236886343691,0.25424102476090726,0.28810308656545713,1.0790209601927112,1.7646031689792108,0.8824654667597378,0.23577937069701446,223.47828320982453,342625.10870311805,223,0.05428790605600649,667,0.028400344495035146
10,120,32,3051,16.993279580295805,0.2671971174670522,0.25753161282873027,1.1205579079149306,1.8343073790904414,1.037531332686329,0.23633671190261418,219.0572848007208,377174.11672421393,211,0.0526726237241798,670,-0.004379567171932219
10,120,33,3051,16.99050577762014,0.26718110943497253,0.27621310437187574,1.1201460170322544,1.8344538803814028,0.9673006284135487,0.23643147768760311,200.05205726458775,353688.13925988,203,0.0558978602131054,670,-0.0044241603972225985
10,120,34,3051,16.957637077854027,0.2669912465236923,0.2659034760789818,1.1196323065259484,1.8324243414279477,1.0040908470274659,0.23639938684507839,200.12219379341767,348681.01932599396,203,0.06012654911967666,670,-0.004411474250338943
10,120,35,3051,15.69437091435984,0.259440965391317,0.2659019704346919,1.0946090847192065,1.7878625744797634,0.9757015525954451,0.2363228819698473,203.98785181449585,336201.95822018996,209,0.06174568347867381,680,-0.016127518928720774
10,120,36,3051,18.120991662140153,0.2735248052182131,0.26589710158462365,1.142743371164452,1.8683538405087645,1.028686674612592,0.23605270094750877,203.43904228275977,370824.5676198839,209,0.06174270265394143,668,0.023484330530064934
10,120,37,3051,17.017304787079617,0.2673356758304879,0.26590267682750823,1.1222737615399467,1.8325651130904002,1.0053891860739306,0.23600386922656397,202.18057469362006,359114.4733804258,207,0.06466740103519614,668,0.010292505115911066
10,120,38,3051,17.285358150678977,0.2688701971364509,0.268436540336767,1.1252765664766384,1.8380477965974413,1.0016154909429984,0.23656918430207768,206.71623576680068,361338.455061066,211,0.06369400924056728,668,0.015053106889757695
10,120,39,3051,17.34033894559997,0.26918239063648186,0.2684382450413777,1.1262954964352152,1.8407472764544446,1.0027721295636896,0.23657475035084594,208.90635197948978,367882.477840056,213,0.06240042373904982,668,0.002359214270223786
10,120,40,3051,18.71434183842822,0.2767177903986886,0.2533162615018977,1.1528901375812242,1.8874400095886175,1.0923806815955857,0.23617262943235123,206.13476281971913,379535.86137182394,211,0.06500051615488181,657,0.08664688341588334
10,120,41,3051,19.07965081499979,0.2786400164884195,0.2533185703954355,1.1588657701777254,1.8980724747861846,1.099958901763328,0.23627492738200534,200.9994879555333,373699.0155802499,205,0.06500018512758252,651,0.11977366284233981
10,120,42,3051,17.28467005358882,0.26886628450672534,0.253318264748014,1.1240511225788257,1.8371491029473066,1.0613774130111684,0.23689231047374817,200.07735336598813,354218.55359122186,205,0.06338038241377565,656,0.09007737307637398
10,120,43,3051,17.526982913001238,0.2702358264629523,0.25331823635672324,1.128089644627614,1.8446384624492111,1.06678394082298,0.2370305539294024,195.59312106225914,346999.978198788,201,0.05851513949872752,650,0.13237332323901785
10,120,44,3051,19.496538251244594,0.2807948047751596,0.253317280449295,1.1669183475284555,1.920962884893224,1.108470785242638,0.23602579542669716,195.04218786908265,348444.99473544594,199,0.05687894739080526,642,0.13480779278755128
10,120,45,3051,19.764757874873577,0.2821599929148575,0.25331705393906334,1.171768467242503,1.9294562383941158,1.113861023280069,0.23594182845649214,199.13058588443195,355496.6602264621,203,0.0581709474728984,616,0.13480457426356351
10,120,46,3051,20.120139343251054,0.2839440951816403,0.2533171825800704,1.1783225190937987,1.9384317190862144,1.1209034155900148,0.23577890545942157,199.32030301923822,361994.5588689841,203,0.05982352878859443,619,0.14306464316985745
10,120,47,3051,21.161385163952513,0.2890170968069521,0.25331809830946383,1.1936958682388181,1.9658886781237324,1.1409255743499105,0.23611522597558182,194.58471728404368,368337.685947522,197,0.056568959369721304,612,0.14308629679119855
10,120,48,3051,20.355417004766704,0.2851101449995632,0.2533169662503141,1.1852444346715758,1.9562669822708358,1.1255074984509046,0.2350099768040478,193.31345885459956,362979.661853334,195,0.05819144500479588,612,0.14306545600433895
10,120,49,3051,20.355417004766704,0.2851101449995632,0.2533169662503141,1.1852444346715758,1.9562669822708358,1.1255074984509046,0.2350099768040478,193.31345885459956,362979.661853334,195,0.05819144500479588,612,0.14306545600433895
10,120,50,3051,20.651536880866423,0.28656108328341245,0.2533192771857974,1.1908960242911393,1.9663554774109082,1.1312249366369138,0.23480179890992442,195.5775589954541,372909.7957336079,197,0.05820582793583582,612,0.14305690944668759
10,120,51,3051,18.185368300725482,0.2738755997634714,0.25331907258069875,1.143738575652421,1.872561044699531,1.081148754309544,0.23609418010507016,201.18818189596462,364055.04473455786,201,0.06144396457157903,612,0.1263130687753513
10,120,52,3051,19.442225887720966,0.2805163694248054,0.253319263417348,1.164646948993885,1.9114684495698435,1.1073629602445578,0.23637709628961207,209.35929207673894,382104.9115190759,205,0.06469763894385447,616,0.1263211240711084
10,120,53,3051,21.349432744684798,0.2899098709158461,0.29720622127166174,1.1930974144774493,1.9568957172337527,0.9754502098758343,0.23699793037149428,206.6100393522813,427554.2150952539,203,0.06371407836423276,616,0.2096477299310684
10,120,54,3051,22.700617451568995,0.29612916843349324,0.2972044743155463,1.2116126693617066,1.9893100571187026,0.9963819323900508,0.23743549398992284,205.8528543963477,453703.0496310479,201,0.06204255741533351,622,0.17642404790387034
10,120,55,3051,20.13241399909739,0.2840052232436092,0.2972058666089895,1.1682297728595323,1.9209813273859453,0.9555841763287016,0.23838680307266535,206.38491851397725,410536.38340264186,205,0.06367173576619108,622,0.17643680369825598
10,120,56,3051,19.882013937574094,0.28275172528325143,0.2972014801901647,1.1638108072920497,1.915397045916567,0.9513806092161198,0.23846643800990927,195.47773334829304,384080.2014259439,199,0.06529467370252394,622,0.17643096246845613
10,120,57,3051,20.602744191008842,0.2863232657273236,0.2972077741847259,1.174383084486962,1.9339215619923833,0.9633774436511302,0.2387462387171193,193.11501591147956,390574.208951208,197,0.06529696735933631,621,0.19048096923437363
10,120,58,3051,20.890393608280007,0.2877182277745407,0.2972059424439568,1.1795929435897643,1.9424732873646797,0.9680769684771522,0.23857723214874585,191.50839546924354,392251.61846002185,191,0.06692529495146224,621,0.19048892910968518
10,120,59,3051,21.5039214435682,0.29063817584000806,0.2972027898055426,1.188577336114739,1.9580720625395505,0.9779120042250286,0.23870753972456682,190.16571173740428,397350.4569518279,187,0.06692271265305712,613,0.21637760826470465
10,120,60,3051,21.5039214435682,0.29063817584000806,0.2972027898055426,1.188577336114739,1.9580720625395505,0.9779120042250286,0.23870753972456682,190.16571173740428,397350.4569518279,187,0.06692271265305712,613,0.21637760826470465
10,130,30,3051,12.819605799540001,0.2400883005297325,0.2888269022176242,1.0575284833073462,1.713120705044458,0.8312532478322663,0.22818656727274747,193.39186037297037,255073.09098002393,195,0.061705092618431316,668,0.011670661433580864
10,130,31,3051,12.745472809022923,0.23954186612353068,0.2590165191024404,1.0545755008134965,1.7093016450524174,0.9248130851020836,0.22846873309786905,197.15565080000306,258329.465197086,195,0.05912675942921128,668,0.02112070177110925
10,130,32,3051,14.581868497505095,0.252344056602146,0.25902686173557465,1.0973907198729804,1.7805830849833817,0.974200339344532,0.22904710376042267,192.08038353028925,282658.45071492606,183,0.05752108303546753,671,-0.011391110131221516
10,130,33,3051,14.56416813724613,0.25222742651650143,0.28081120110534785,1.097029393337178,1.7799881871902874,0.8982099913524352,0.22903511748234096,174.51166010492906,263458.72763388004,177,0.06073835240783952,671,-0.011449684489161172
10,130,34,3051,14.536307088879791,0.25204359935799614,0.27056232260339486,1.0965173325172,1.7779821480148852,0.931554685562984,0.22900113300377156,174.48094923824175,259600.57682023797,177,0.06496287999473357,671,-0.011450905797381727
10,130,35,3051,13.443051236237997,0.24458011372230737,0.27055618673927073,1.070693837840697,1.7324205405458724,0.9039900978424272,0.2289191151860326,178.27738015143092,251000.20898202588,183,0.06658095621738958,680,-0.023046341525975955
10,130,36,3051,15.542118127696977,0.25849582624400247,0.27056113875536925,1.1203715890057893,1.8147868980400863,0.955406336006459,0.22864542140887126,177.77441043588385,276532.25262304785,183,0.0665771155097918,668,0.01626315451318372
10,130,37,3051,14.603763390130762,0.2524881568684185,0.27055602012481816,1.09918915672007,1.7789781213842295,0.9332195112566181,0.22870741644149117,175.90164117381823,267033.315769266,179,0.06949457909251643,668,0.0031546218625426725
10,130,38,3051,14.834766910969794,0.25399728847757586,0.24947719828102632,1.102236474474324,1.7845468863564258,1.018118249794748,0.22928950937838274,180.28895487360026,269291.943110232,183,0.06852853080621164,668,0.007907280228929947
10,130,39,3051,14.8832422763981,0.254311407539481,0.2588646795568863,1.1033053551124825,1.7873188351818796,0.9824106091831477,0.2292956485912699,182.4100285003255,274524.9236419319,185,0.06722845788033179,671,-0.004695024907582224
10,130,40,3051,16.07266320015434,0.26175546494405877,0.24875585604665174,1.1307612841968606,1.8351201805381014,1.052258503996662,0.22887952502527745,179.90724877670368,282878.7087856979,183,0.06984833053405042,657,0.07897078521885881
10,130,41,3051,16.388797581061393,0.2636538299683966,0.24875238498284957,1.1369124601780258,1.845980064313164,1.059904732115732,0.22898598018294047,174.73318511630356,277366.28039863805,177,0.0698529146920107,651,0.11186064159388698
10,130,42,3051,14.83392183081789,0.25399180455563,0.24875392751158654,1.10095643311224,1.7836006883657873,1.0210564596765994,0.22962115404205932,173.98360953927448,263148.771442134,177,0.06823538032340601,657,0.08234702642908553
10,130,43,3051,15.044806956421084,0.2553520247544683,0.24875329326288997,1.1051349616827606,1.7912714008188486,1.0265272125848985,0.22976475354227924,169.4512119044422,256758.51629893197,173,0.06334861381426289,650,0.12439057720682412
10,130,44,3051,16.748562231130503,0.2657760229696491,0.2355360940829423,1.1452200409257518,1.8692348726989025,1.1283876639138715,0.2287268445121232,167.88441891681924,256044.23110952397,171,0.06172945601867006,645,0.15977196796084603
10,130,45,3051,16.981488803222643,0.26712905546073396,0.23553533431689988,1.150234574397341,1.8779472343037782,1.1341358027468034,0.2286424378405764,172.01019988428808,262073.64757738804,175,0.06301627692578944,620,0.19849431485465807
10,130,46,3051,17.289699327546693,0.2688948786439671,0.23553616185884418,1.1570093328722972,1.8871609553287825,1.1416288544478985,0.2284763848144656,172.21496734589283,266935.79271334194,175,0.0646619688418256,621,0.19368389127044194
10,130,47,3051,18.1920546686817,0.2739119724587391,0.23553962662257477,1.1728511076515897,1.9152431401789327,1.1629124847754455,0.22882580431559732,167.40141236355257,270392.667698334,169,0.06140624925039871,373,0.22271180792490908
10,130,48,3051,17.476777866726163,0.26995342584226467,0.23553701546480688,1.1638834112984473,1.9048479234852107,1.1461189032625752,0.22768251880293391,166.84170668788974,267074.609153868,169,0.06303264311221257,373,0.2227031083197324
10,130,49,3051,16.95689572575011,0.26698696049593074,0.23553828668471444,1.1537619485569837,1.887944713651994,1.133518309290042,0.22764308024523183,166.8214016872871,259586.57416991997,169,0.06465770794137912,373,0.22269185522578017
10,130,50,3051,17.206424915002366,0.2684204861265558,0.23553797706986812,1.1596231971157187,1.8982764746746312,1.139605975502344,0.22742554447940477,169.1114885647816,267223.68025765795,171,0.06465719374823789,373,0.2208702708609327
10,130,51,3051,15.131640307794374,0.2559073390968716,0.27152533126274925,1.1109157940217558,1.802575702276735,0.9424805336089822,0.22875526827378778,175.02273956921684,262649.765225646,175,0.06790972545802276,373,0.21836521202387038
10,130,52,3051,16.18867774199797,0.26245584412909295,0.27152097355938776,1.1324825080281624,1.842399948535092,0.9666135204531002,0.2290499797953935,182.38054225362507,276007.243922052,179,0.07115708735987232,380,0.20113492359272556
10,130,53,3051,17.793726876564968,0.2717245656881646,0.3164126173578049,1.1618036771958236,1.8888823092503741,0.8587665307319073,0.22970247496923205,180.0411640236925,309022.28151504,177,0.07011424770206018,380,0.20112841321053887
10,130,54,3051,18.955056727954414,0.2779880466311633,0.3164170821735459,1.1812261093688516,1.9226181813426355,0.8785494282470332,0.23018190687756596,178.38311658350142,326520.22970561386,173,0.06832630772956615,402,0.1681544722288688
10,130,55,3051,16.79361398999295,0.2660389878417484,0.31641604180373695,1.1364852429160062,1.8527540393685338,0.8407885590287617,0.23116179965998662,178.68140947675687,295279.27422707406,177,0.0699497871586755,402,0.1681668927895923
10,130,56,3051,16.58179955222102,0.2647972753826744,0.3164102401270371,1.1319194444535905,1.847014598137035,0.8368796005981337,0.23124087583319017,168.11665284212722,274408.65775900194,171,0.07157800983904482,402,0.16815681373959412
10,130,57,3051,17.18876461819964,0.2683196240689609,0.31641422798787033,1.1428193314907764,1.8659647377013353,0.8480011337519465,0.23152934349656853,165.82086958944387,278562.23788037995,169,0.07157568857861553,381,0.18212490114568958
10,130,58,3051,17.43239269897626,0.2697031744016136,0.31641205268990025,1.1482081338026768,1.874765610156759,0.8523795857610277,0.23135859272225706,164.1787787820571,279327.549343764,163,0.07319187190974619,381,0.1821112913031857
10,130,59,3051,17.948055410144075,0.27257706222935507,0.3164154649602866,1.1574571635665614,1.8906925690875072,0.8614530337939276,0.23149159739678804,162.9486838845115,282740.16237594007,159,0.07320811891292911,376,0.2078469562141796
10,130,60,3051,17.948055410144075,0.27257706222935507,0.3164154649602866,1.1574571635665614,1.8906925690875072,0.8614530337939276,0.23149159739678804,162.9486838845115,282740.16237594007,159,0.07320811891292911,376,0.2078469562141796
10,140,30,3051,8.289395871675225,0.20037579547123818,0.300953823713495,0.9271797070580545,1.4837134597136206,0.6658024576620563,0.22416948679623644,179.68510025521152,169852.172124792,187,0.06204514343129683,671,-0.009040161718445683
10,140,31,3051,8.23934721674545,0.19984454856586087,0.28215335909952,0.9243035170135993,1.4799839392935226,0.7082834285711003,0.22445831821840895,182.31578046234912,170917.20505456795,187,0.059476665126382985,669,0.00016591004032506795
10,140,32,3051,9.474101132349121,0.21224031191068482,0.2821621516928666,0.968161617236873,1.5520149547383748,0.7521927042210406,0.22505227718837947,176.40072029281234,185687.15483089793,175,0.05786997414312892,689,-0.031639131428712775
