experiment_id,entry_rule,period,symbol,candidate_trade_date,observation_date,candidate_rank,entry_date,return_5,benchmark_return_5,excess_return_5,return_20,benchmark_return_20,excess_return_20,return_60,benchmark_return_60,excess_return_60,return_120,benchmark_return_120,excess_return_120
h18-control,direct,development,SZ000531,2014-09-01,2014-08-29,23,2014-09-01,0.14767038822174072,0.051825523376464844,0.09584486484527588,0.3543604612350464,0.09937822818756104,0.25498223304748535,0.8203144073486328,0.17391836643218994,0.6463960409164429,0.6393297910690308,0.3998328447341919,0.23949694633483887
h20,new-high-20,development,SZ000531,2014-09-01,2014-08-29,23,2014-09-03,0.1845787763595581,0.02780759334564209,0.15677118301391602,0.2986469268798828,0.08969998359680176,0.20894694328308105,0.7980314493179321,0.1650913953781128,0.6329400539398193,0.5587804317474365,0.33836424350738525,0.22041618824005127
h21,new-high-55,development,SZ000531,2014-09-01,2014-08-29,23,2014-09-05,0.05596613883972168,0.022008538246154785,0.033957600593566895,0.11408436298370361,0.07032716274261475,0.04375720024108887,0.6359574794769287,0.14596140384674072,0.489996075630188,0.5318412780761719,0.3484746217727661,0.18336665630340576
h22,new-high-55-volume-1.4,development,SZ000531,2014-09-01,2014-08-29,23,2014-09-05,0.05596613883972168,0.022008538246154785,0.033957600593566895,0.11408436298370361,0.07032716274261475,0.04375720024108887,0.6359574794769287,0.14596140384674072,0.489996075630188,0.5318412780761719,0.3484746217727661,0.18336665630340576
h18-control,direct,development,SZ000531,2014-10-08,2014-09-30,25,2014-10-08,-0.03643643856048584,0.00628817081451416,-0.042724609375,-0.045028090476989746,0.013864636421203613,-0.05889272689819336,0.24517786502838135,0.06890356540679932,0.17627429962158203,0.4827059507369995,0.5320318937301636,-0.04932594299316406
h18-control,direct,development,SZ000531,2014-11-03,2014-10-31,28,2014-11-03,0.00695192813873291,-0.003186941146850586,0.010138869285583496,0.28364062309265137,0.05048835277557373,0.23315227031707764,0.3334066867828369,0.15634286403656006,0.17706382274627686,0.5094813108444214,0.6879547834396362,-0.17847347259521484
h20,new-high-20,development,SZ000531,2014-11-03,2014-10-31,28,2014-11-14,0.0039615631103515625,0.014994382858276367,-0.011032819747924805,0.31380200386047363,0.11289215087890625,0.20090985298156738,0.18535315990447998,0.12320196628570557,0.062151193618774414,0.4235963821411133,0.8005871772766113,-0.37699079513549805
h21,new-high-55,development,SZ000531,2014-11-03,2014-10-31,28,2014-11-24,0.17592883110046387,0.03086388111114502,0.14506494998931885,0.2461310625076294,0.08566689491271973,0.16046416759490967,0.17130374908447266,0.16172099113464355,0.009582757949829102,0.35729825496673584,0.8904855251312256,-0.5331872701644897
h22,new-high-55-volume-1.4,development,SZ000531,2014-11-03,2014-10-31,28,2014-11-24,0.17592883110046387,0.03086388111114502,0.14506494998931885,0.2461310625076294,0.08566689491271973,0.16046416759490967,0.17130374908447266,0.16172099113464355,0.009582757949829102,0.35729825496673584,0.8904855251312256,-0.5331872701644897
h18-control,direct,development,SZ000531,2014-12-01,2014-11-28,28,2014-12-01,0.1406925916671753,0.016670584678649902,0.12402200698852539,0.041288137435913086,0.0336078405380249,0.007680296897888184,-0.02216440439224243,0.1662522554397583,-0.18841665983200073,0.16743135452270508,0.8809784650802612,-0.7135471105575562
h20,new-high-20,development,SZ000531,2014-12-01,2014-11-28,28,2014-12-01,0.1406925916671753,0.016670584678649902,0.12402200698852539,0.041288137435913086,0.0336078405380249,0.007680296897888184,-0.02216440439224243,0.1662522554397583,-0.18841665983200073,0.16743135452270508,0.8809784650802612,-0.7135471105575562
h21,new-high-55,development,SZ000531,2014-12-01,2014-11-28,28,2014-12-01,0.1406925916671753,0.016670584678649902,0.12402200698852539,0.041288137435913086,0.0336078405380249,0.007680296897888184,-0.02216440439224243,0.1662522554397583,-0.18841665983200073,0.16743135452270508,0.8809784650802612,-0.7135471105575562
h22,new-high-55-volume-1.4,development,SZ000531,2014-12-01,2014-11-28,28,2014-12-01,0.1406925916671753,0.016670584678649902,0.12402200698852539,0.041288137435913086,0.0336078405380249,0.007680296897888184,-0.02216440439224243,0.1662522554397583,-0.18841665983200073,0.16743135452270508,0.8809784650802612,-0.7135471105575562
h18-control,direct,development,SZ000531,2015-01-05,2014-12-31,15,2015-01-05,-0.05073457956314087,0.013168811798095703,-0.06390339136123657,-0.038022756576538086,0.05506432056427002,-0.0930870771408081,0.1686803102493286,0.43835222721099854,-0.2696719169616699,0.010863900184631348,0.5756313800811768,-0.5647674798965454
h18-control,direct,development,SZ000531,2015-02-02,2015-01-30,19,2015-02-02,-0.04464834928512573,-0.006042361259460449,-0.03860598802566528,0.002350330352783203,0.10139179229736328,-0.09904146194458008,0.18009352684020996,0.47246718406677246,-0.2923736572265625,-0.15272367000579834,0.4407634735107422,-0.5934871435165405
h18-control,direct,development,SZ000536,2010-06-01,2010-05-31,20,2010-06-01,0.044051527976989746,0.003240346908569336,0.04081118106842041,-0.07909607887268066,-0.11154955625534058,0.03245347738265991,0.07649040222167969,0.08372235298156738,-0.007231950759887695,0.3567262887954712,0.2590184211730957,0.09770786762237549
h18-control,direct,development,SZ000537,2012-07-02,2012-06-29,14,2012-07-02,-0.0013231635093688965,-0.0014892220497131348,0.00016605854034423828,-0.19738835096359253,-0.05961483716964722,-0.1377735137939453,-0.2657213807106018,-0.0996749997138977,-0.1660463809967041,-0.12784796953201294,-0.11188656091690063,-0.015961408615112305
h18-control,direct,development,SZ000537,2012-08-01,2012-07-31,14,2012-08-01,0.06695997714996338,0.06836116313934326,-0.0014011859893798828,0.008785009384155273,0.015308618545532227,-0.006523609161376953,0.07607924938201904,0.0025260448455810547,0.07355320453643799,0.2553209066390991,0.06703221797943115,0.18828868865966797
h18-control,direct,development,SZ000537,2012-10-08,2012-09-28,22,2012-10-08,0.012921452522277832,0.012978196144104004,-5.6743621826171875e-05,0.2463017702102661,0.015838623046875,0.2304631471633911,0.2961280345916748,0.01135265827178955,0.28477537631988525,0.1591860055923462,0.062004685401916504,0.09718132019042969
h20,new-high-20,development,SZ000537,2012-10-08,2012-09-28,22,2012-10-17,0.035369038581848145,0.006619691848754883,0.02874934673309326,0.0031692981719970703,-0.05112302303314209,0.05429232120513916,0.2089550495147705,0.010360002517700195,0.1985950469970703,-5.078315734863281e-05,0.04492223262786865,-0.044973015785217285
h18-control,direct,development,SZ000537,2012-11-01,2012-10-31,19,2012-11-01,0.04790353775024414,0.012412428855895996,0.035491108894348145,-0.09566843509674072,-0.11649173498153687,0.020823299884796143,0.23237335681915283,0.0883321762084961,0.14404118061065674,-0.05763041973114014,0.108734130859375,-0.16636455059051514
h20,new-high-20,development,SZ000537,2012-11-01,2012-10-31,19,2012-11-02,-0.035623252391815186,-0.031078755855560303,-0.004544496536254883,-0.166617751121521,-0.1411082148551941,-0.025509536266326904,0.14814412593841553,0.07819533348083496,0.06994879245758057,-0.11572003364562988,0.09025740623474121,-0.2059774398803711
h21,new-high-55,development,SZ000537,2012-11-01,2012-10-31,19,2012-11-02,-0.035623252391815186,-0.031078755855560303,-0.004544496536254883,-0.166617751121521,-0.1411082148551941,-0.025509536266326904,0.14814412593841553,0.07819533348083496,0.06994879245758057,-0.11572003364562988,0.09025740623474121,-0.2059774398803711
h22,new-high-55-volume-1.4,development,SZ000537,2012-11-01,2012-10-31,19,2012-11-02,-0.035623252391815186,-0.031078755855560303,-0.004544496536254883,-0.166617751121521,-0.1411082148551941,-0.025509536266326904,0.14814412593841553,0.07819533348083496,0.06994879245758057,-0.11572003364562988,0.09025740623474121,-0.2059774398803711
h18-control,direct,development,SZ000537,2012-12-03,2012-11-30,9,2012-12-03,0.07667601108551025,0.04754149913787842,0.029134511947631836,0.2235506772994995,0.14874160289764404,0.07480907440185547,0.07333791255950928,0.2974226474761963,-0.224084734916687,0.0942767858505249,0.33336341381073,-0.23908662796020508
h20,new-high-20,development,SZ000537,2012-12-03,2012-11-30,9,2012-12-17,-0.04276537895202637,0.008829832077026367,-0.051595211029052734,0.10988330841064453,0.12252473831176758,-0.012641429901123047,-0.04886072874069214,0.1476423740386963,-0.19650310277938843,-0.22138553857803345,0.051735877990722656,-0.2731214165687561
h21,new-high-55,development,SZ000537,2012-12-03,2012-11-30,9,2012-12-31,0.08160948753356934,0.02837812900543213,0.05323135852813721,0.09155750274658203,0.07943940162658691,0.012118101119995117,-0.10317689180374146,0.04757046699523926,-0.1507473587989807,-0.10889708995819092,-0.0007650256156921387,-0.10813206434249878
h22,new-high-55-volume-1.4,development,SZ000537,2012-12-03,2012-11-30,9,2012-12-31,0.08160948753356934,0.02837812900543213,0.05323135852813721,0.09155750274658203,0.07943940162658691,0.012118101119995117,-0.10317689180374146,0.04757046699523926,-0.1507473587989807,-0.10889708995819092,-0.0007650256156921387,-0.10813206434249878
h18-control,direct,development,SZ000537,2013-01-04,2012-12-31,11,2013-01-04,0.018704652786254883,0.017988204956054688,0.0007164478302001953,-0.02805250883102417,0.055382370948791504,-0.08343487977981567,-0.19471174478530884,0.034603118896484375,-0.2293148636817932,-0.15073221921920776,-0.011262178421020508,-0.13947004079818726
h20,new-high-20,development,SZ000537,2013-01-04,2012-12-31,11,2013-01-04,0.018704652786254883,0.017988204956054688,0.0007164478302001953,-0.02805250883102417,0.055382370948791504,-0.08343487977981567,-0.19471174478530884,0.034603118896484375,-0.2293148636817932,-0.15073221921920776,-0.011262178421020508,-0.13947004079818726
h21,new-high-55,development,SZ000537,2013-01-04,2012-12-31,11,2013-01-04,0.018704652786254883,0.017988204956054688,0.0007164478302001953,-0.02805250883102417,0.055382370948791504,-0.08343487977981567,-0.19471174478530884,0.034603118896484375,-0.2293148636817932,-0.15073221921920776,-0.011262178421020508,-0.13947004079818726
h22,new-high-55-volume-1.4,development,SZ000537,2013-01-04,2012-12-31,11,2013-01-04,0.018704652786254883,0.017988204956054688,0.0007164478302001953,-0.02805250883102417,0.055382370948791504,-0.08343487977981567,-0.19471174478530884,0.034603118896484375,-0.2293148636817932,-0.15073221921920776,-0.011262178421020508,-0.13947004079818726
h18-control,direct,development,SZ000537,2013-02-01,2013-01-31,20,2013-02-01,-0.014916718006134033,0.02489006519317627,-0.0398067831993103,-0.1561865210533142,0.03986155986785889,-0.1960480809211731,-0.19851988554000854,0.024342656135559082,-0.22286254167556763,0.04668068885803223,0.04604947566986084,0.0006312131881713867
h18-control,direct,selection-validation,SZ000537,2018-04-02,2018-03-30,16,2018-04-02,-0.03440248966217041,-0.010361850261688232,-0.024040639400482178,-0.06355112791061401,-0.03535348176956177,-0.028197646141052246,-0.25453394651412964,-0.14843076467514038,-0.10610318183898926,-0.3612363934516907,-0.21575969457626343,-0.14547669887542725
h18-control,direct,selection-validation,SZ000537,2018-05-02,2018-04-27,11,2018-05-02,0.06548595428466797,0.03070235252380371,0.03478360176086426,-0.03858745098114014,-0.004501700401306152,-0.034085750579833984,-0.1351340413093567,-0.09436941146850586,-0.04076462984085083,-0.3694801330566406,-0.2776293158531189,-0.09185081720352173
h18-control,direct,selection-validation,SZ000537,2018-06-01,2018-05-31,10,2018-06-01,0.10032021999359131,0.0014132261276245117,0.0989069938659668,-0.1285020112991333,-0.08938384056091309,-0.039118170738220215,-0.2197842001914978,-0.1531665325164795,-0.06661766767501831,-0.30212312936782837,-0.23778027296066284,-0.06434285640716553
h18-control,direct,selection-validation,SZ000537,2018-07-02,2018-06-29,11,2018-07-02,-0.08270180225372314,-0.0422133207321167,-0.040488481521606445,0.0497281551361084,0.0062181949615478516,0.04350996017456055,-0.14485561847686768,-0.07890403270721436,-0.06595158576965332,-0.22554951906204224,-0.18059378862380981,-0.04495573043823242
h20,new-high-20,selection-validation,SZ000537,2018-07-02,2018-06-29,11,2018-07-25,-0.01838475465774536,-0.022475123405456543,0.004090368747711182,-0.14481109380722046,-0.07837927341461182,-0.06643182039260864,-0.3137088418006897,-0.2001742124557495,-0.11353462934494019,-0.28868699073791504,-0.1808977723121643,-0.10778921842575073
h18-control,direct,selection-validation,SZ000537,2018-08-01,2018-07-31,15,2018-08-01,-0.08780694007873535,-0.04647183418273926,-0.041335105895996094,-0.1271241307258606,-0.04313629865646362,-0.08398783206939697,-0.25515711307525635,-0.17811107635498047,-0.07704603672027588,-0.2926260828971863,-0.1692834496498108,-0.12334263324737549
h18-control,direct,development,SZ000538,2010-06-01,2010-05-31,25,2010-06-01,0.004030466079711914,0.003240346908569336,0.0007901191711425781,-0.04249697923660278,-0.11154955625534058,0.06905257701873779,0.1086270809173584,0.08372235298156738,0.024904727935791016,0.244806170463562,0.2590184211730957,-0.014212250709533691
h18-control,direct,development,SZ000538,2010-07-01,2010-06-30,21,2010-07-01,-0.006035268306732178,0.016595840454101562,-0.02263110876083374,0.11185455322265625,0.13788235187530518,-0.026027798652648926,0.38500869274139404,0.27765440940856934,0.10735428333282471,0.1791774034500122,0.3257770538330078,-0.1465996503829956
h20,new-high-20,development,SZ000538,2010-07-01,2010-06-30,21,2010-07-27,0.06592333316802979,0.05062544345855713,0.015297889709472656,0.05805861949920654,0.08430635929107666,-0.026247739791870117,0.2037724256515503,0.2307450771331787,-0.026972651481628418,0.0484999418258667,0.10931706428527832,-0.06081712245941162
h18-control,direct,development,SZ000540,2011-05-03,2011-04-29,9,2011-05-03,-0.020891964435577393,0.010969877243041992,-0.031861841678619385,-0.19511789083480835,-0.10167968273162842,-0.09343820810317993,-0.158888041973114,-0.04207068681716919,-0.11681735515594482,-0.33007901906967163,-0.19691908359527588,-0.13315993547439575
h18-control,direct,development,SZ000540,2015-02-02,2015-01-30,8,2015-02-02,-0.0021595358848571777,-0.006042361259460449,0.0038828253746032715,0.3311622142791748,0.10139179229736328,0.22977042198181152,1.2571959495544434,0.47246718406677246,0.7847287654876709,0.9316525459289551,0.4407634735107422,0.4908890724182129
h18-control,direct,development,SZ000540,2015-03-02,2015-02-27,15,2015-03-02,0.01526188850402832,0.011246919631958008,0.0040149688720703125,0.6797618865966797,0.17991149425506592,0.49985039234161377,0.9176954030990601,0.7104518413543701,0.20724356174468994,0.5102723836898804,0.3753056526184082,0.13496673107147217
h20,new-high-20,development,SZ000540,2015-03-02,2015-02-27,15,2015-03-25,0.38251233100891113,0.02854311466217041,0.3539692163467407,0.3086888790130615,0.18032371997833252,0.128365159034729,0.5787718296051025,0.5217889547348022,0.05698287487030029,,,
h18-control,direct,development,SZ000540,2015-05-04,2015-04-30,1,2015-05-04,-0.12489312887191772,-0.034456491470336914,-0.09043663740158081,-0.055501461029052734,0.17340302467346191,-0.22890448570251465,-0.1927410364151001,-0.0823858380317688,-0.1103551983833313,-0.18658143281936646,-0.17012816667556763,-0.016453266143798828
h18-control,direct,development,SZ000540,2015-06-01,2015-05-29,2,2015-06-01,0.35976576805114746,0.10697650909423828,0.2527892589569092,-0.062143564224243164,-0.15722721815109253,0.09508365392684937,-0.26983213424682617,-0.3040805459022522,0.034248411655426025,-0.04742556810379028,-0.21307605504989624,0.16565048694610596
h18-control,direct,development,SZ000540,2015-07-01,2015-06-30,3,2015-07-01,-0.22960799932479858,-0.23215997219085693,0.0025519728660583496,-0.187208890914917,-0.13154250383377075,-0.05566638708114624,,,,-0.16720271110534668,-0.11982429027557373,-0.04737842082977295
h18-control,direct,development,SZ000540,2015-08-03,2015-07-31,2,2015-08-03,-0.009586632251739502,0.0535663366317749,-0.0631529688835144,,,,-0.03450441360473633,-0.09016674757003784,0.055662333965301514,-0.36240893602371216,-0.27501142024993896,-0.0873975157737732
h18-control,direct,development,SZ000540,2015-12-01,2015-11-30,20,2015-12-01,0.023659944534301758,0.02678072452545166,-0.0031207799911499023,-0.07299560308456421,0.02693331241607666,-0.09992891550064087,-0.35996079444885254,-0.260714590549469,-0.09924620389938354,-0.3558734059333801,-0.22414487600326538,-0.13172852993011475
h18-control,direct,development,SZ000540,2016-01-04,2015-12-31,24,2016-01-04,-0.14490467309951782,-0.13723039627075195,-0.007674276828765869,-0.2656325697898865,-0.2818431258201599,0.016210556030273438,-0.2195436954498291,-0.19578194618225098,-0.023761749267578125,-0.29660022258758545,-0.1959185004234314,-0.10068172216415405
h18-control,direct,development,SZ000550,2014-09-01,2014-08-29,14,2014-09-01,0.05581951141357422,0.051825523376464844,0.003993988037109375,-0.04192382097244263,0.09937822818756104,-0.14130204916000366,-0.030336439609527588,0.17391836643218994,-0.20425480604171753,0.3283287286758423,0.3998328447341919,-0.07150411605834961
h18-control,direct,development,SZ000550,2014-10-08,2014-09-30,17,2014-10-08,-0.02010524272918701,0.00628817081451416,-0.026393413543701172,-0.004690587520599365,0.013864636421203613,-0.01855522394180298,0.010017037391662598,0.06890356540679932,-0.05888652801513672,0.4588819742202759,0.5320318937301636,-0.0731499195098877
h18-control,direct,development,SZ000552,2012-06-01,2012-05-31,17,2012-06-01,-0.07392185926437378,-0.04554396867752075,-0.028377890586853027,-0.15470129251480103,-0.07490682601928711,-0.07979446649551392,-0.16768360137939453,-0.12960267066955566,-0.03808093070983887,-0.08221620321273804,-0.19897592067718506,0.11675971746444702
h18-control,direct,development,SZ000552,2012-07-02,2012-06-29,10,2012-07-02,0.015920639038085938,-0.0014892220497131348,0.017409861087799072,-0.003161609172821045,-0.05961483716964722,0.05645322799682617,-0.056674838066101074,-0.0996749997138977,0.04300016164779663,0.11174643039703369,-0.11188656091690063,0.22363299131393433
h18-control,direct,development,SZ000552,2012-08-01,2012-07-31,15,2012-08-01,0.0652693510055542,0.06836116313934326,-0.0030918121337890625,0.02800309658050537,0.015308618545532227,0.012694478034973145,0.07663106918334961,0.0025260448455810547,0.07410502433776855,0.2897758483886719,0.06703221797943115,0.22274363040924072
h18-control,direct,development,SZ000552,2012-09-03,2012-08-31,8,2012-09-03,0.07129311561584473,0.06360805034637451,0.007685065269470215,0.05875813961029053,0.02057778835296631,0.03818035125732422,0.04532778263092041,-0.10162365436553955,0.14695143699645996,0.5798550844192505,0.16544103622436523,0.41441404819488525
h18-control,direct,development,SZ000553,2014-06-03,2014-05-30,20,2014-06-03,-0.040972352027893066,-0.009311974048614502,-0.031660377979278564,-0.00771486759185791,0.02394282817840576,-0.03165769577026367,0.09331238269805908,0.17062222957611084,-0.07730984687805176,0.14204823970794678,0.3537261486053467,-0.2116779088973999
h18-control,direct,development,SZ000553,2014-07-01,2014-06-30,22,2014-07-01,0.05932283401489258,0.022152304649353027,0.03717052936553955,0.07744896411895752,0.0613325834274292,0.01611638069152832,0.0534212589263916,0.2105628252029419,-0.1571415662765503,0.1396256685256958,0.32240283489227295,-0.18277716636657715
h20,new-high-20,development,SZ000553,2014-07-01,2014-06-30,22,2014-07-04,-0.002608776092529297,-0.009005844593048096,0.006397068500518799,0.02969539165496826,0.05939221382141113,-0.02969682216644287,0.06846046447753906,0.20195937156677246,-0.1334989070892334,0.13286685943603516,0.3494836091995239,-0.21661674976348877
h18-control,direct,development,SZ000563,2012-09-03,2012-08-31,9,2012-09-03,0.05309653282165527,0.06360805034637451,-0.010511517524719238,0.03283345699310303,0.02057778835296631,0.012255668640136719,-0.2217082381248474,-0.10162365436553955,-0.12008458375930786,0.2397090196609497,0.16544103622436523,0.07426798343658447
h18-control,direct,development,SZ000563,2012-12-03,2012-11-30,24,2012-12-03,0.08704471588134766,0.04754149913787842,0.03950321674346924,0.2557845115661621,0.14874160289764404,0.10704290866851807,0.6082855463027954,0.2974226474761963,0.3108628988265991,1.1257708072662354,0.33336341381073,0.7924073934555054
h20,new-high-20,development,SZ000563,2012-12-03,2012-11-30,24,2012-12-18,0.01983785629272461,0.009842276573181152,0.009995579719543457,0.12681972980499268,0.10387861728668213,0.022941112518310547,0.29548120498657227,0.15473198890686035,0.14074921607971191,0.37460100650787354,0.04269599914550781,0.3319050073623657
h18-control,direct,development,SZ000563,2013-04-01,2013-03-29,11,2013-04-01,0.022658705711364746,-0.0014987587928771973,0.024157464504241943,0.32135796546936035,-0.00026088953018188477,0.32161885499954224,0.18575668334960938,-0.02474534511566162,0.210502028465271,0.4347355365753174,0.10819411277770996,0.3265414237976074
h18-control,direct,development,SZ000567,2010-05-04,2010-04-30,9,2010-05-04,-0.004541993141174316,-0.01937335729598999,0.014831364154815674,-0.1470872163772583,-0.05721694231033325,-0.08987027406692505,0.20775949954986572,-0.0366172194480896,0.24437671899795532,0.09116220474243164,0.188268780708313,-0.09710657596588135
h18-control,direct,development,SZ000567,2016-12-01,2016-11-30,20,2016-12-01,-0.0012354850769042969,-0.0053958892822265625,0.004160404205322266,-0.06462496519088745,-0.0490412712097168,-0.015583693981170654,-0.1545282006263733,-0.02410942316055298,-0.1304187774658203,-0.4534185528755188,-0.134008526802063,-0.3194100260734558
h18-control,direct,development,SZ000567,2017-01-03,2016-12-30,29,2017-01-03,0.03260540962219238,0.02257072925567627,0.010034680366516113,-0.09292858839035034,-0.0023216605186462402,-0.0906069278717041,-0.17465263605117798,0.04242300987243652,-0.2170756459236145,-0.2918340563774109,-0.01536792516708374,-0.27646613121032715
h18-control,direct,development,SZ000568,2011-10-10,2011-09-30,30,2011-10-10,0.005644679069519043,0.0306016206741333,-0.024956941604614258,0.07666420936584473,0.06834280490875244,0.008321404457092285,-0.04359173774719238,-0.15518492460250854,0.11159318685531616,0.10025620460510254,-0.08089977502822876,0.1811559796333313
h20,new-high-20,development,SZ000568,2011-10-10,2011-09-30,30,2011-10-31,0.0030995607376098633,0.03925955295562744,-0.03615999221801758,,,,-0.11347365379333496,-0.1712120771408081,0.057738423347473145,0.04467451572418213,-0.0780942440032959,0.12276875972747803
h18-control,direct,development,SZ000568,2012-02-01,2012-01-31,19,2012-02-01,0.001078486442565918,0.021179556846618652,-0.020101070404052734,0.0908130407333374,0.13943767547607422,-0.048624634742736816,0.17839086055755615,0.11481499671936035,0.0635758638381958,0.13098299503326416,0.01365041732788086,0.1173325777053833
h20,new-high-20,development,SZ000568,2012-02-01,2012-01-31,19,2012-02-16,0.01653766632080078,0.03266251087188721,-0.016124844551086426,0.11110377311706543,0.04534900188446045,0.06575477123260498,0.10128474235534668,0.024631381034851074,0.0766533613204956,0.1271597146987915,-0.04682081937789917,0.17398053407669067
h18-control,direct,development,SZ000568,2012-05-02,2012-04-27,15,2012-05-02,0.024892449378967285,0.020403623580932617,0.004488825798034668,-0.09502208232879639,0.010211706161499023,-0.10523378849029541,-0.0504298210144043,-0.10133373737335205,0.050903916358947754,-0.09080272912979126,-0.1213374137878418,0.030534684658050537
h20,new-high-20,development,SZ000568,2012-05-02,2012-04-27,15,2012-05-04,-0.02008920907974243,0.00011014938354492188,-0.020199358463287354,-0.11718690395355225,0.0061304569244384766,-0.12331736087799072,-0.07673799991607666,-0.11985069513320923,0.04311269521713257,-0.11150455474853516,-0.152093768119812,0.040589213371276855
h18-control,direct,development,SZ000568,2012-06-01,2012-05-31,26,2012-06-01,-0.0012599825859069824,-0.04554396867752075,0.04428398609161377,0.06574249267578125,-0.07490682601928711,0.14064931869506836,0.0015980005264282227,-0.12960267066955566,0.1312006711959839,-0.1348077654838562,-0.19897592067718506,0.06416815519332886
h18-control,direct,development,SZ000568,2017-05-02,2017-04-28,10,2017-05-02,-0.03318917751312256,-0.03699618577957153,0.0038070082664489746,0.06681346893310547,-0.061401963233947754,0.12821543216705322,0.17328238487243652,-0.00941246747970581,0.18269485235214233,0.3036954402923584,0.0713580846786499,0.2323373556137085
h18-control,direct,development,SZ000578,2010-02-01,2010-01-29,8,2010-02-01,-0.036384642124176025,-0.012642383575439453,-0.023742258548736572,-0.04401451349258423,0.054528236389160156,-0.09854274988174438,-0.23016244173049927,0.015490055084228516,-0.24565249681472778,-0.17428439855575562,-0.040161073207855225,-0.1341233253479004
h18-control,direct,development,SZ000578,2010-03-01,2010-02-26,4,2010-03-01,-0.009646713733673096,-0.006766080856323242,-0.0028806328773498535,-0.0030211210250854492,0.010995149612426758,-0.014016270637512207,-0.25770002603530884,-0.10841494798660278,-0.14928507804870605,0.043590545654296875,-0.058101773262023926,0.1016923189163208
h18-control,direct,development,SZ000578,2010-04-01,2010-03-31,6,2010-04-01,0.003485560417175293,0.022838354110717773,-0.01935279369354248,-0.16614729166030884,-0.040975987911224365,-0.12517130374908447,-0.254483163356781,-0.22955560684204102,-0.02492755651473999,0.28245317935943604,-0.017386257648468018,0.29983943700790405
h18-control,direct,development,SZ000578,2010-09-01,2010-08-31,6,2010-09-01,0.07333731651306152,0.01843893527984619,0.05489838123321533,0.22223544120788574,0.03759598731994629,0.18463945388793945,-0.021378040313720703,0.10993218421936035,-0.13131022453308105,,,
h20,new-high-20,development,SZ000578,2010-09-01,2010-08-31,6,2010-09-01,0.07333731651306152,0.01843893527984619,0.05489838123321533,0.22223544120788574,0.03759598731994629,0.18463945388793945,-0.021378040313720703,0.10993218421936035,-0.13131022453308105,,,
h21,new-high-55,development,SZ000578,2010-09-01,2010-08-31,6,2010-09-07,0.09484124183654785,0.0298311710357666,0.06501007080078125,0.21959519386291504,0.006150007247924805,0.21344518661499023,-0.07442504167556763,0.06750309467315674,-0.14192813634872437,,,
h22,new-high-55-volume-1.4,development,SZ000578,2010-09-01,2010-08-31,6,2010-09-07,0.09484124183654785,0.0298311710357666,0.06501007080078125,0.21959519386291504,0.006150007247924805,0.21344518661499023,-0.07442504167556763,0.06750309467315674,-0.14192813634872437,,,
h18-control,direct,development,SZ000578,2010-10-08,2010-09-30,5,2010-10-08,0.1066824197769165,-0.003583967685699463,0.11026638746261597,0.0843132734298706,0.11326122283935547,-0.028947949409484863,-0.11184662580490112,0.02812981605529785,-0.13997644186019897,,,
h18-control,direct,development,SZ000578,2010-11-01,2010-10-29,7,2010-11-01,0.0019028186798095703,0.04711782932281494,-0.04521501064300537,-0.1425328254699707,0.030535101890563965,-0.17306792736053467,-0.3289604187011719,-0.13291656970977783,-0.19604384899139404,,,
h18-control,direct,development,SZ000578,2010-12-01,2010-11-30,3,2010-12-01,0.020276427268981934,-0.0011443495750427246,0.021420776844024658,0.015164494514465332,-0.07070261240005493,0.08586710691452026,,,,,,
h18-control,direct,development,SZ000578,2011-01-04,2010-12-31,7,2011-01-04,-0.08110225200653076,-0.026923775672912598,-0.054178476333618164,-0.08415114879608154,-0.07118052244186401,-0.01297062635421753,,,,,,
h18-control,direct,development,SZ000578,2011-02-01,2011-01-31,17,2011-02-01,0.028405427932739258,0.05639171600341797,-0.02798628807067871,,,,,,,,,
h18-control,direct,development,SZ000581,2011-04-01,2011-03-31,7,2011-04-01,-0.010455429553985596,0.02147531509399414,-0.031930744647979736,-0.00560760498046875,-0.015840351581573486,0.010232746601104736,-0.021635055541992188,-0.09764820337295532,0.07601314783096313,-0.15183305740356445,-0.1696014404296875,0.017768383026123047
h18-control,direct,development,SZ000581,2011-05-03,2011-04-29,13,2011-05-03,-0.03536534309387207,0.010969877243041992,-0.04633522033691406,-0.1672016978263855,-0.10167968273162842,-0.06552201509475708,-0.13231855630874634,-0.04207068681716919,-0.09024786949157715,-0.23446929454803467,-0.19691908359527588,-0.03755021095275879
h18-control,direct,development,SZ000581,2011-06-01,2011-05-31,12,2011-06-01,0.02846968173980713,0.027838587760925293,0.0006310939788818359,0.146234393119812,0.016255855560302734,0.12997853755950928,0.08364295959472656,-0.002568840980529785,0.08621180057525635,0.013517379760742188,-0.1135549545288086,0.12707233428955078
h20,new-high-20,development,SZ000581,2011-06-01,2011-05-31,12,2011-06-23,0.07082784175872803,0.047294020652770996,0.02353382110595703,-0.022513628005981445,0.1256422996520996,-0.14815592765808105,-0.06712698936462402,-0.02142995595932007,-0.045697033405303955,-0.12592554092407227,-0.2270839810371399,0.10115844011306763
h18-control,direct,development,SZ000581,2011-07-01,2011-06-30,11,2011-07-01,-0.06599819660186768,0.03753852844238281,-0.10353672504425049,-0.13645517826080322,0.019986391067504883,-0.1564415693283081,-0.17525619268417358,-0.1027306318283081,-0.07252556085586548,-0.1021198034286499,-0.27494871616363525,0.17282891273498535
