trial,top_k,universe,lookback,r2_threshold,score_max,buffer_ratio,cost_bp,initial_cash,adv_participation,trading_days,total_return,annualized_return,annualized_volatility,sharpe,maximum_drawdown,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_exposure,longest_underwater_trading_days,worst_rolling_three_year_return,use_r2,use_ordinary_filters,use_buffer,use_regime,use_mainline,use_retention
factorial_top3_24,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.2570947168650197,0.02074589283848538,0.265762974764995,0.21058263024339696,0.5629782813165611,2189.8725278797488,196.52702173279798,106854.2007456609,0.0129750913731835,0.9870249086268165,1574,-0.5362639150642703,False,True,True,False,False,False
factorial_top3_25,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.2570947168650197,0.02074589283848538,0.265762974764995,0.21058263024339696,0.5629782813165611,2189.8725278797488,196.52702173279798,106854.2007456609,0.0129750913731835,0.9870249086268165,1574,-0.5362639150642703,False,True,True,False,False,True
factorial_top3_26,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.2610253913671896,0.021031917122593002,0.2662410167310979,0.21171989706692457,0.5643560214266918,2192.318401642816,196.7465232243553,107218.52673614841,0.012868904824125964,0.9871310951758743,1219,-0.5390482509612695,False,True,True,False,True,False
factorial_top3_27,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.2850650517425328,0.02276375891745719,0.26627147077517915,0.21808994713649393,0.5643560214266918,2192.0052503133415,196.7184198999153,107244.36191019064,0.012867194997558016,0.9871328050024419,1219,-0.5390482509612695,False,True,True,False,True,True
factorial_top3_28,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,10.116090855467618,0.24127353240188998,0.2404675667637036,1.0193684735954216,0.2902586249070027,1903.283175401038,170.80746445906752,186789.72782781423,0.026204813784209913,0.97379518621579,936,-0.1838261174178254,False,True,True,True,False,False
factorial_top3_29,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,10.2087137274123,0.2421982214435705,0.240500767743561,1.022359733355897,0.2902586249070027,1903.4110819289847,170.8189432500371,187057.1079167637,0.026205944330102628,0.9737940556698973,936,-0.1838261174178254,False,True,True,True,False,True
factorial_top3_30,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,9.729765233254383,0.23733946751666934,0.2404661001337674,1.0061643171931545,0.2905462715540488,1907.6571006989577,171.19999621657314,184077.80002098987,0.026034495034501646,0.9739655049654984,936,-0.18418277227310265,False,True,True,True,True,False
factorial_top3_31,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,10.024105456525525,0.24034824012831524,0.24052358934085344,1.0160855500965817,0.2905462715540488,1904.901326537975,170.9526831508439,184338.53929504752,0.026034642516434146,0.9739653574835659,936,-0.18418277227310265,False,True,True,True,True,True
factorial_top3_32,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.31794178911056226,0.025085093002112924,0.32190742131825584,0.23822117624834777,0.6612957436897494,782.8242347965672,70.2534569689227,41061.529931200246,0.02907542855889484,0.9709245714411052,1175,-0.5763750831900444,True,False,False,False,False,False
factorial_top3_33,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.31794178911056226,0.025085093002112924,0.32190742131825584,0.23822117624834777,0.6612957436897494,782.8242347965672,70.2534569689227,41061.529931200246,0.02907542855889484,0.9709245714411052,1175,-0.5763750831900444,True,False,False,False,False,True
factorial_top3_34,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.31794178911056226,0.025085093002112924,0.32190742131825584,0.23822117624834777,0.6612957436897494,782.8242347965672,70.2534569689227,41061.529931200246,0.02907542855889484,0.9709245714411052,1175,-0.5763750831900444,True,False,False,False,True,False
factorial_top3_35,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.31794178911056226,0.025085093002112924,0.32190742131825584,0.23822117624834777,0.6612957436897494,782.8242347965672,70.2534569689227,41061.529931200246,0.02907542855889484,0.9709245714411052,1175,-0.5763750831900444,True,False,False,False,True,True
factorial_top3_36,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,4.1244711544850965,0.1579410583879015,0.26517573392293153,0.6860932073934343,0.3315558714523049,1106.411994594342,99.29338413026147,68638.68438768122,0.03883293375375982,0.96116706624624,857,-0.20481361545081544,True,False,False,True,False,False
factorial_top3_37,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,4.1244711544850965,0.1579410583879015,0.26517573392293153,0.6860932073934343,0.3315558714523049,1106.411994594342,99.29338413026147,68638.68438768122,0.03883293375375982,0.96116706624624,857,-0.20481361545081544,True,False,False,True,False,True
factorial_top3_38,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,4.1244711544850965,0.1579410583879015,0.26517573392293153,0.6860932073934343,0.3315558714523049,1106.411994594342,99.29338413026147,68638.68438768122,0.03883293375375982,0.96116706624624,857,-0.20481361545081544,True,False,False,True,True,False
factorial_top3_39,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,4.1244711544850965,0.1579410583879015,0.26517573392293153,0.6860932073934343,0.3315558714523049,1106.411994594342,99.29338413026147,68638.68438768122,0.03883293375375982,0.96116706624624,857,-0.20481361545081544,True,False,False,True,True,True
factorial_top3_40,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.7784206635643673,0.05302575471959048,0.3218887286533946,0.3216512928794027,0.6065405195301825,697.7622595089379,62.619689955930326,41057.799470281876,0.027212850257326605,0.9727871497426733,1155,-0.49199837083141107,True,False,True,False,False,False
factorial_top3_41,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.7784206635643673,0.05302575471959048,0.3218887286533946,0.3216512928794027,0.6065405195301825,697.7622595089379,62.619689955930326,41057.799470281876,0.027212850257326605,0.9727871497426733,1155,-0.49199837083141107,True,False,True,False,False,True
factorial_top3_42,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.7784206635643673,0.05302575471959048,0.3218887286533946,0.3216512928794027,0.6065405195301825,697.7622595089379,62.619689955930326,41057.799470281876,0.027212850257326605,0.9727871497426733,1155,-0.49199837083141107,True,False,True,False,True,False
factorial_top3_43,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.7784206635643673,0.05302575471959048,0.3218887286533946,0.3216512928794027,0.6065405195301825,697.7622595089379,62.619689955930326,41057.799470281876,0.027212850257326605,0.9727871497426733,1155,-0.49199837083141107,True,False,True,False,True,True
factorial_top3_44,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,4.422496098782133,0.16383034390121032,0.2638993294238729,0.7073074599843291,0.3374980497269483,1050.4763538368572,94.27351893407693,71524.44771067073,0.038479349039094994,0.9615206509609051,857,-0.2126208425886097,True,False,True,True,False,False
factorial_top3_45,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,4.422496098782133,0.16383034390121032,0.2638993294238729,0.7073074599843291,0.3374980497269483,1050.4763538368572,94.27351893407693,71524.44771067073,0.038479349039094994,0.9615206509609051,857,-0.2126208425886097,True,False,True,True,False,True
factorial_top3_46,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,4.422496098782133,0.16383034390121032,0.2638993294238729,0.7073074599843291,0.3374980497269483,1050.4763538368572,94.27351893407693,71524.44771067073,0.038479349039094994,0.9615206509609051,857,-0.2126208425886097,True,False,True,True,True,False
factorial_top3_47,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,4.422496098782133,0.16383034390121032,0.2638993294238729,0.7073074599843291,0.3374980497269483,1050.4763538368572,94.27351893407693,71524.44771067073,0.038479349039094994,0.9615206509609051,857,-0.2126208425886097,True,False,True,True,True,True
factorial_top3_48,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.5905425076154154,0.04252720531040799,0.24867831344011807,0.29208236527215675,0.4963627148788806,2248.8840849513635,201.8229307007634,133873.55725510558,0.020510575487764034,0.979489424512236,1184,-0.46115394752218997,True,True,False,False,False,False
factorial_top3_49,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.5905425076154154,0.04252720531040799,0.24867831344011807,0.29208236527215675,0.4963627148788806,2248.8840849513635,201.8229307007634,133873.55725510558,0.020510575487764034,0.979489424512236,1184,-0.46115394752218997,True,True,False,False,False,True
factorial_top3_50,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.592472391765104,0.04264066382200582,0.2489926265461612,0.2924478486483975,0.49702575216063793,2247.6774087291324,201.71463924492215,133525.47700592058,0.02050922281754246,0.9794907771824575,1184,-0.46187952691671774,True,True,False,False,True,False
factorial_top3_51,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.5922559045651035,0.04262794270404435,0.2488606148338171,0.29242480846058283,0.49702575216063793,2246.7749991552414,201.6336537703422,133471.77444592057,0.020507178870982575,0.9794928211290175,1184,-0.46187952691671774,True,True,False,False,True,True
factorial_top3_52,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,7.603528854748522,0.2130570748631908,0.22562805226286006,0.969149768921422,0.2664719856615415,1961.1487223109832,176.0005263612421,182308.79956375007,0.03852177612538496,0.9614782238746151,1123,-0.13415061293731456,True,True,False,True,False,False
factorial_top3_53,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,7.625089170215865,0.21332957601286728,0.22560413243092337,0.970225225507528,0.2664719856615415,1959.158939401027,175.82195610009217,182193.53507625472,0.03852157660978488,0.9614784233902152,1123,-0.13415061293731456,True,True,False,True,False,True
factorial_top3_54,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,7.523007736277913,0.2120338410377307,0.22578781908769263,0.9648897409777877,0.26642033585468927,1968.1004129369041,176.6243960327991,183673.64893842526,0.03906390882338325,0.9609360911766168,1100,-0.12950441997685025,True,True,False,True,True,False
factorial_top3_55,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,7.543174659460938,0.21229093844652036,0.22561692557007731,0.9663938774423589,0.26642033585468927,1963.4920964291362,176.21082916671736,183312.29603311725,0.039063536023567845,0.9609364639764323,1100,-0.12950441997685025,True,True,False,True,True,True
factorial_top3_56,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.6351508230327967,0.045118282790373554,0.2463914740076099,0.30259633038582096,0.47834928371824903,2099.114029120688,188.38202825442073,130457.78732415201,0.020627872237800826,0.9793721277621993,1184,-0.4518117940529346,True,True,True,False,False,False
factorial_top3_57,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.6351508230327967,0.045118282790373554,0.2463914740076099,0.30259633038582096,0.47834928371824903,2099.114029120688,188.38202825442073,130457.78732415201,0.020627872237800826,0.9793721277621993,1184,-0.4518117940529346,True,True,True,False,False,True
factorial_top3_58,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.6545755739933641,0.046226512436489786,0.24695654764382705,0.3067359181239733,0.49058833950034964,2098.329805269036,188.31164919081095,131062.52105994863,0.020946042568359795,0.9790539574316401,1184,-0.46465466326410154,True,True,True,False,True,False
factorial_top3_59,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,0.6913748106933648,0.04829391343439271,0.2469330792416003,0.3147346122998425,0.49058833950034964,2097.809886882303,188.26498984841183,131095.87371994863,0.020983021491075043,0.979016978508925,1184,-0.46465466326410154,True,True,True,False,True,True
factorial_top3_60,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,7.280239532105632,0.20889467730601208,0.22349022139361302,0.960903954359776,0.2576294483197372,1838.7686222384427,165.01769686755256,167764.37708139129,0.03880307423906183,0.9611969257609382,993,-0.12373354128553415,True,True,True,True,False,False
factorial_top3_61,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,7.190364900625335,0.20771125122787004,0.2234588804649928,0.9566210680815398,0.2576294483197372,1838.2391046157688,164.9701760552613,167432.35329728085,0.03880322152632586,0.9611967784736741,993,-0.12373354128553415,True,True,True,True,False,True
factorial_top3_62,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,7.296018760203497,0.20910124308736622,0.22364711821237687,0.9611489124765964,0.2576850931735285,1844.3636399253285,165.51981383945255,168432.4828301432,0.03951529989889811,0.9604847001011019,993,-0.12127275900115897,True,True,True,True,True,False
factorial_top3_63,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,7.388476934507116,0.21030447344011605,0.22358283611568966,0.9658095268871972,0.2576850931735285,1841.2852468059762,165.2435477902799,168128.71550027473,0.03951574284746635,0.9604842571525336,993,-0.12127275900115897,True,True,True,True,True,True
