top_k,symbol,net_pnl,return_contribution,holding_days,average_weight_when_held,maximum_weight,average_portfolio_weight,positive_contribution_share
3,SZ159605,-7491.355160000006,-0.01785363475197619,5,0.3273713000345657,0.335723573351361,0.0005829261040501526,0.0
3,SZ159819,-7633.598059999941,-0.010203305178219374,11,0.3330740879979001,0.3403732006950287,0.0013047774102481842,0.0
3,SZ159652,-8306.509940000007,-0.006579843377603471,6,0.33308818616834784,0.33469738244246106,0.0007117268935221108,0.0
3,SH513690,-8314.253992733295,-0.018129336480496843,14,0.3350521639336805,0.36967589226137504,0.0016704879968203442,0.0
3,SZ159811,-8471.516619999968,-0.019699892278405247,2,0.3299270960463297,0.3331885607830997,0.00023499080914980748,0.0
3,SH560280,-8487.636460000007,-0.008545956752483203,4,0.33613528617799765,0.33907365200587586,0.0004788251939857516,0.0
3,SZ159692,-8795.610379999958,0.005081549863565351,5,0.3386193791648787,0.34272426078496177,0.0006029547349801971,0.0
3,SZ159506,-9143.610299999953,-0.022284679105717155,7,0.332675435519399,0.33523705447509333,0.0008293191056395274,0.0
3,SH520500,-9230.581839999973,-0.001117954148812624,5,0.33426396415628445,0.3371390375788279,0.0005951993663751503,0.0
3,SH510500,-9250.734100818463,0.005278963798878952,72,0.3981423150535737,0.9997922922431289,0.010208777309065994,0.0
3,SH520870,-9369.993840000008,-0.005735801165165685,1,0.32992879262913055,0.32992879262913055,0.00011749600877105788,0.0
3,SH515790,-9705.231119999968,-0.0007691405823739381,13,0.32864586646884625,0.3369617163745118,0.0015215086410594735,0.0
3,SH513360,-10307.200379999982,-0.021935750198944566,6,0.33682198317350137,0.35410953393479055,0.0007197050922510713,0.0
3,SZ159993,-10556.879880000022,-0.02760215982937729,6,0.3324871397822536,0.33713766777421655,0.0007104426063723367,0.0
3,SZ159843,-10597.769880000009,-0.029944063504226903,12,0.3325008922459202,0.33778456290509085,0.001420943983956924,0.0
3,SH513950,-10707.882038897731,-0.015486347978992383,2,0.3329190637837909,0.3352820876150085,0.00023712184030184535,0.0
3,SH512880,-10794.711559999967,-0.03943808589338314,43,0.3552155047053487,0.9999186210070562,0.005439553668920938,0.0
3,SZ159796,-10923.86880000001,-0.007832228303989342,1,0.3345081809683506,0.3345081809683506,0.00011912684507419893,0.0
3,SH510880,-10966.032985169928,-0.04311999301645504,73,0.3337784611091055,0.5006627751738484,0.008677289053050107,0.0
3,SZ159987,-11365.562759999993,-0.039802479860478884,1,0.32778724158553785,0.32778724158553785,0.00011673334814299781,0.0
3,SZ159530,-11509.12653999998,-0.009685400046007207,5,0.3329451374260202,0.36365283386758773,0.0005928510281802354,0.0
3,SH510650,-11656.472639999989,-0.05146736019376676,9,0.3314875913468846,0.3361639838853559,0.001062460228675912,0.0
3,SH512010,-12056.669079999974,-0.04316474764966406,50,0.3318887241085611,0.34212147672009796,0.005909699503357569,0.0
3,SH512100,-12272.706933333262,-0.03574944385694027,9,0.3331931985392787,0.33608388711185105,0.0010679269183951241,0.0
3,SH513780,-12439.506599999986,-0.011482385103345243,5,0.33297100019408993,0.3354601614573975,0.0005928970801176815,0.0
3,SH512690,-12482.398240621791,-0.019392311505805972,71,0.3221205152019107,0.35443292084181804,0.008144785106601018,0.0
3,SH561600,-12526.11360000001,-0.009057101015395886,1,0.33533885710350375,0.33533885710350375,0.00011942266990865518,0.0
3,SH561100,-12868.37362000001,-0.02341139876315387,4,0.3339218382019359,0.3368442283993207,0.00047567213419079184,0.0
3,SH516620,-13065.643379999972,-0.015610160702391343,4,0.3289384252726842,0.34069879730579505,0.000468573255374194,0.0
3,SZ159786,-13075.689779999995,-0.03513508468859055,12,0.33427544026888484,0.3400258360900341,0.001428527522516602,0.0
3,SZ159766,-13265.416719999976,-0.022918410030746142,6,0.3314574472052619,0.3335614316501377,0.0007082424085582519,0.0
3,SH515750,-13519.368540000001,-0.04530479420436152,4,0.3337578971981582,0.3371520572650738,0.00047543859999737634,0.0
3,SZ159992,-13736.013659999975,-0.028458786101237032,13,0.3313567323903338,0.3345791658191733,0.0015340589462515455,0.0
3,SZ159323,-13850.739760000011,-0.012762281432533454,6,0.33416505018840353,0.33692388420652847,0.0007140278850179563,0.0
3,SH588100,-13853.063420000024,-0.011097536743296513,8,0.33212448463329397,0.34049642608321784,0.0009462236029438574,0.0
3,SH560050,-14399.228000000012,-0.010385032143789066,3,0.3317193044074702,0.3353820536456567,0.00035440096624729723,0.0
3,SH515120,-15702.498840000004,-0.03175093944267374,14,0.33385533746971113,0.3464548866029588,0.0016645209133105256,0.0
3,SH515170,-15786.74788,-0.04491633632088069,11,0.33116798277422205,0.3343719235011001,0.001297310473830642,0.0
3,SZ159613,-15929.144640000013,-0.041593979469556897,6,0.3585626459548585,0.5066981858751215,0.0007661594999035438,0.0
3,SH588830,-16242.412479999915,-0.009331009761825809,4,0.3314608909958228,0.3373167189205218,0.000472166511390061,0.0
3,SH588780,-16316.02139999998,-0.015154893436314591,6,0.3313825079506932,0.33504316678238133,0.0007080822819459257,0.0
3,SZ159941,-16707.305920000028,-0.014507874138305017,15,0.29515345111127383,0.33741042952074446,0.0015766744183294543,0.0
3,SH562590,-16763.89428000001,-0.01176828689573948,1,0.3353869520548292,0.3353869520548292,0.0001194397977403238,0.0
3,SH515220,-17365.711680727392,0.018337682019992932,16,0.32404426130126474,0.3537013679189331,0.0018464060473006537,0.0
3,SH520700,-17423.747040000017,-0.017246911541475524,1,0.3258540289195025,0.3258540289195025,0.00011604488209383992,0.0
3,SZ159920,-17572.461698640345,-0.07477072689088239,80,0.3527960442425616,0.9996632276934267,0.010051169351639933,0.0
3,SH513160,-17773.22369999998,-0.04444826265951159,5,0.6088318906649671,0.9998738597970115,0.0010841023694176766,0.0
3,SH516220,-18335.335999999985,-0.010102481352084754,8,0.33288920249771153,0.3375941627120025,0.0009484022863182665,0.0
3,SZ159903,-18932.06964000007,-0.033795525729633936,25,0.34604521252795933,0.48852566819375065,0.003080886863674852,0.0
3,SZ159625,-20948.42021999997,-0.011251619539937667,1,0.3203523153425577,0.3203523153425577,0.00011408558238695075,0.0
3,SZ159611,-21222.94840000002,-0.011503754042483442,4,0.33827772812366386,0.33886969899159985,0.00048187710558926473,0.0
3,SZ159366,-21769.898640000047,-0.019692136312376124,2,0.33620688517538855,0.339321977129969,0.00023946359342976391,0.0
3,SH515980,-23339.73952000006,-0.03521780877321894,14,0.33214505899380836,0.3411699456874584,0.001655993883872264,0.0
3,SZ159695,-25266.634879999958,-0.014757137029749392,6,0.33438366139706294,0.35211242858363645,0.0007144950029851772,0.0
3,SH562700,-30186.750000000025,-0.021599557878833282,2,0.3405254489612326,0.34374718815193717,0.0002425394935621315,0.0
3,SZ159567,-33394.94802000001,-0.045887577913393145,2,0.325231794661829,0.33345698866985984,0.0002316465773944651,0.0
3,SH513400,-33591.70463999998,-0.023480670743715272,19,0.3089199062795484,0.37886113863490245,0.0020902700211223005,0.0
3,SH588010,-33649.79743999993,-0.018233161995011675,1,0.3320110382720518,0.3320110382720518,0.00011823754924218369,0.0
3,SZ159998,-37818.83940000004,-0.007836324065355412,10,0.3004652052033992,0.33475391952033956,0.0010700327820633874,0.0
3,SH513800,-38475.24244496182,-0.023014842511407292,4,0.333586614116568,0.33852266421806926,0.0004751946070036581,0.0
3,SZ159995,-39709.99124000004,-0.06401226178379417,13,0.3293332733118582,0.33595973561159265,0.0015246910801474916,0.0
3,SH515260,-41959.08384000004,-0.03165671190501995,6,0.33082102929756424,0.3379002440574178,0.0007068825412341116,0.0
3,SH516150,-46401.79487999984,-0.03884919524304759,12,0.3297584118775603,0.3426421637701441,0.0014092239823827362,0.0
3,SH562570,-47740.132379999966,-0.029899584779955933,3,0.3296332966256257,0.33566178068420444,0.0003521723254547283,0.0
3,SH513290,-52057.03498000007,-0.020380149247691316,89,0.3086300655656882,0.36351717254578725,0.009782078288940973,0.0
3,SZ159326,-54947.649839999984,-0.03476346948849147,5,0.33184189996815094,0.3334940847604195,0.0005908865740173628,0.0
3,SZ159502,-82996.90074000007,-0.08306256100833542,68,0.34566710713287985,0.6592604711442628,0.008370855870739257,0.0
3,SZ159807,-87801.75159999989,-0.06013322894018021,9,0.3347658122888853,0.34788078562271124,0.0010729673470797607,0.0
3,SZ159732,-109435.95266000005,-0.07376004444463807,6,0.3294902062278158,0.3318151073779845,0.0007040389021961876,0.0
