trial,top_k,universe,lookback,r2_threshold,score_max,buffer_ratio,cost_bp,initial_cash,adv_participation,trading_days,total_return,annualized_return,annualized_volatility,sharpe,maximum_drawdown,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_exposure,longest_underwater_trading_days,worst_rolling_three_year_return
grid_026,1,original_like,20,0.5,8.0,0.9,2.0,200000.0,,2808,4.977786172280258,0.17405791558821648,0.30339580897879637,0.6802251588482973,0.372488866042439,2250.4068753318693,201.959591375937,196310.49991630134,0.0041143432369015204,0.9958856567630985,852,-0.27472874602368325
grid_027,1,original_like,20,0.5,8.0,0.95,2.0,200000.0,,2808,7.150524833241398,0.20718287076599884,0.3043070597831016,0.7705341041945623,0.3488105774156012,2384.0645161510906,213.95450785971326,254844.10515461705,0.003962805824234443,0.9960371941757656,805,-0.22774797630233468
grid_028,1,original_like,23,0.3,3.0,0.85,2.0,200000.0,,2808,3.697735971619057,0.1489409146338323,0.2955144793154864,0.6176482493501527,0.5378939028823888,2378.129684491835,213.4218947620878,155276.10368373786,0.00519926335115739,0.9948007366488427,1318,-0.5206910548912248
grid_029,1,original_like,23,0.3,3.0,0.9,2.0,200000.0,,2808,2.988017156238542,0.13217638304781665,0.29686164243593344,0.5666530597718716,0.5671823254079686,2438.784654323759,218.86528949059374,137703.43505960726,0.005110624320292781,0.9948893756797071,1404,-0.5469054380836905
grid_030,1,original_like,23,0.3,3.0,0.95,2.0,200000.0,,2808,2.4443232016853105,0.11738189915170216,0.2962372980812609,0.5227864433358501,0.5640134892549027,2527.473519256102,226.8245465999066,131498.6465941827,0.005309953186727747,0.9946900468132722,1407,-0.5435922949859034
grid_031,1,original_like,23,0.3,5.0,0.85,2.0,200000.0,,2808,3.571802572667309,0.14614250536989593,0.3076033930917458,0.5971601095508806,0.501625437362651,2245.2018839701127,201.49247676654858,137688.41978360404,0.005258582747425031,0.9947414172525749,1247,-0.44981821683379086
grid_032,1,original_like,23,0.3,5.0,0.9,2.0,200000.0,,2808,4.021214035389957,0.15582768184476414,0.3078041393025292,0.6243089483700788,0.5201699588478317,2402.4641785701447,215.6057596152694,152278.1135620115,0.004729000339365133,0.9952709996606349,1284,-0.4599750887296361
grid_033,1,original_like,23,0.3,5.0,0.95,2.0,200000.0,,2808,4.331103382770001,0.16205631747609073,0.30787077266738827,0.6417030542808861,0.5139846401099883,2476.3599621638123,222.2374325018806,158137.76787983224,0.004830848047678865,0.9951691519523211,1370,-0.4530432936862837
grid_034,1,original_like,23,0.3,8.0,0.85,2.0,200000.0,,2808,5.354717091620112,0.1805183380753228,0.31711253367317005,0.6821600942786028,0.3253740108768115,2121.8046127664634,190.4183626841698,172005.99887418567,0.0036592694683236044,0.9963407305316763,1135,-0.2547145148745148
grid_035,1,original_like,23,0.3,8.0,0.9,2.0,200000.0,,2808,5.501860387361451,0.18294598994269107,0.317294964382384,0.6884250886234217,0.36802024116400045,2211.9661464023375,198.50978236944056,180072.30665601653,0.004085850401051883,0.9959141495989481,1142,-0.2827016988079064
grid_036,1,original_like,23,0.3,8.0,0.95,2.0,200000.0,,2808,5.627767140806667,0.18498388633216467,0.3163967190692506,0.6949229123277486,0.3911742315192731,2312.715844132801,207.55142190935396,186042.6335711814,0.003667890013981037,0.996332109986019,1244,-0.30477646508319645
grid_037,1,original_like,23,0.4,3.0,0.85,2.0,200000.0,,2808,3.5094988359978396,0.14473199105521317,0.2878720958506367,0.6135943639937131,0.5173750381645783,2357.650152132614,211.58398801190128,146748.47705215684,0.005386987164143378,0.9946130128358567,1317,-0.5149846396707394
grid_038,1,original_like,23,0.4,3.0,0.9,2.0,200000.0,,2808,2.7402805048781294,0.12567877423032137,0.2889512748147116,0.5542674576479409,0.5437367710232606,2422.7616056286174,217.4273235820554,130225.75864333904,0.007136154708332583,0.9928638452916675,1403,-0.5414689289025288
grid_039,1,original_like,23,0.4,3.0,0.95,2.0,200000.0,,2808,2.19064053006036,0.10973634417268152,0.2883847415410777,0.5052958382811364,0.5403501542637024,2511.147837534476,225.35942131719656,123176.47480102791,0.007073317250265737,0.9929266827497343,1405,-0.5380788043830412
grid_040,1,original_like,23,0.4,5.0,0.85,2.0,200000.0,,2808,3.7335727364223796,0.14972477401420115,0.30349432065684906,0.6113960836301743,0.4903753229026294,2221.790892100127,199.3914903166781,142559.35346780065,0.005315760300649943,0.9946842396993502,1245,-0.4433470601824435
grid_041,1,original_like,23,0.4,5.0,0.9,2.0,200000.0,,2808,4.196952452126263,0.15940150980967238,0.3037007661720375,0.6387851540058566,0.5000342964404717,2378.2935571532503,213.43660128298401,157675.03214252408,0.005372831124695022,0.9946271688753049,1247,-0.45390470705970376
grid_042,1,original_like,23,0.4,5.0,0.95,2.0,200000.0,,2808,4.4485644513334535,0.16433136853233732,0.30384094307326975,0.6526011451877063,0.4933415232073105,2450.8112362631146,219.94459812617697,162275.54697527015,0.004975412882470092,0.9950245871175298,1249,-0.446588731766857
grid_043,1,original_like,23,0.4,8.0,0.85,2.0,200000.0,,2808,5.784703095160589,0.1874752407765623,0.31243951720585106,0.7064004988108491,0.3218067796253351,2111.463112890436,189.49027936196222,183116.9174540756,0.004210264576968055,0.995789735423032,957,-0.22953597638785583
grid_044,1,original_like,23,0.4,8.0,0.9,2.0,200000.0,,2808,5.940802004684116,0.18990180399618017,0.31262997729072717,0.7126911236801264,0.350100502123897,2202.7825077642983,197.685609671155,191918.98737831754,0.004343977362988961,0.995656022637011,1142,-0.2584470261916165
grid_045,1,original_like,23,0.4,8.0,0.95,2.0,200000.0,,2808,5.981036039555327,0.19051918806547175,0.3117954737132943,0.7154289878976738,0.3580612921768116,2301.762688054036,206.56844636382377,196405.80142463074,0.004570632109060527,0.9954293678909395,1155,-0.28745637377600397
grid_046,1,original_like,23,0.5,3.0,0.85,2.0,200000.0,,2808,4.971092189113748,0.1739398675862558,0.2807732829196884,0.7115678930302775,0.5238501742983936,2359.842272343446,211.7807167487708,192376.0058548845,0.006053489684712209,0.9939465103152878,1244,-0.48333869225491033
grid_047,1,original_like,23,0.5,3.0,0.9,2.0,200000.0,,2808,4.035984628101912,0.1561324046608712,0.2822491259534845,0.655136092670025,0.5265892906659414,2419.001453381148,217.0898740213851,168444.02294922448,0.00710137356321401,0.9928986264367861,1245,-0.5094268289817351
grid_048,1,original_like,23,0.5,3.0,0.95,2.0,200000.0,,2808,3.2679343093497444,0.1390898999246275,0.28168012380800156,0.6031280674686189,0.5230908417004219,2510.026879741322,225.25882254088788,157563.0469265034,0.0072254763345797005,0.9927745236654202,1246,-0.5058717081776736
grid_049,1,original_like,23,0.5,5.0,0.85,2.0,200000.0,,2808,5.5296197309565684,0.18339836377973517,0.3002101397639309,0.7108818065832215,0.48307924467009966,2250.453528400746,201.96377818981057,179008.24785270746,0.0057493285914133,0.9942506714085868,1237,-0.42595839192312435
grid_050,1,original_like,23,0.5,5.0,0.9,2.0,200000.0,,2808,6.1324553496309395,0.19281402342166398,0.30043867754928427,0.7369496826833526,0.4928566718246211,2414.5275667494657,216.68837137495206,199126.50643737603,0.005915261557179013,0.994084738442821,1244,-0.4367640848926859
grid_051,1,original_like,23,0.5,5.0,0.95,2.0,200000.0,,2808,6.434850305369089,0.19726723473369678,0.3005012625170967,0.7492649415645154,0.4862172851947093,2489.0270238516237,223.3742200892483,204412.55688905006,0.006609889032374459,0.9933901109676255,1237,-0.43707837424175067
grid_052,1,original_like,23,0.5,8.0,0.85,2.0,200000.0,,2808,7.294771582794562,0.20908492931748457,0.30933663125163746,0.768720711295506,0.33677893821794913,2116.340488346641,189.92799254392932,221318.7749994133,0.003927710567202094,0.9960722894327979,854,-0.1959833286177317
grid_053,1,original_like,23,0.5,8.0,0.9,2.0,200000.0,,2808,7.4825568105438744,0.2115164800199245,0.30952645125988987,0.7749311781317963,0.3312143351882466,2209.337573576009,198.2738848081034,232819.32769250817,0.004670829459068597,0.9953291705409313,857,-0.2321193812569594
grid_054,1,original_like,23,0.5,8.0,0.95,2.0,200000.0,,2808,7.479166992460323,0.2114730228559436,0.3086189908156023,0.7761858402755509,0.34100704482775224,2312.1425298166387,207.49997062457015,238030.83677895175,0.0059304192839397816,0.9940695807160602,1147,-0.266405846228681
grid_055,1,original_like,25,0.3,3.0,0.85,2.0,200000.0,,2808,1.439011233933269,0.08330302650361743,0.2857493145984354,0.4233420111337707,0.46524819131787354,2208.25967878098,198.17715065983154,91949.66378219303,0.006431269004882839,0.9935687309951172,1975,-0.4213190611957136
grid_056,1,original_like,25,0.3,3.0,0.9,2.0,200000.0,,2808,1.6087690419969842,0.08986430405980506,0.28791783879456234,0.44329710208792067,0.4664185395505539,2312.125796610844,207.49846892661424,98113.04294080783,0.005772803884791786,0.9942271961152084,1405,-0.40994571017238113
grid_057,1,original_like,25,0.3,3.0,0.95,2.0,200000.0,,2808,1.2885737400873376,0.07713129928297491,0.2890360794593298,0.40199412144994956,0.5196978049317666,2423.263313494929,217.47234864698083,92175.97794904145,0.0067808914823885924,0.9932191085176115,2039,-0.4593636029640473
grid_058,1,original_like,25,0.3,5.0,0.85,2.0,200000.0,,2808,9.514648665275168,0.2350926301348355,0.3038994685478788,0.8467890680255146,0.41660888837184484,2185.056332260277,196.09479904899922,206804.58964432162,0.0032041226777413307,0.9967958773222585,1020,-0.3664647047250501
grid_059,1,original_like,25,0.3,5.0,0.9,2.0,200000.0,,2808,9.227991626171937,0.23203263567479837,0.30557109785203074,0.835732593595051,0.3992930640741629,2305.167696518162,206.87402404650172,207254.67622002563,0.0035329326843542216,0.9964670673156459,1216,-0.3500192110575703
grid_060,1,original_like,25,0.3,5.0,0.95,2.0,200000.0,,2808,8.687187646594966,0.22604080026919093,0.30511715524968525,0.8205332628908479,0.4213428154240786,2416.926927523139,216.90369862387146,219859.03009069676,0.0037629349880362226,0.9962370650119637,1299,-0.3821598284514097
grid_061,1,original_like,25,0.3,8.0,0.85,2.0,200000.0,,2808,4.179403085101714,0.15904961050801658,0.3135949149273652,0.6276492461735689,0.4039638926352921,2055.502916706819,184.4682104736889,136150.66893733427,0.0038409488985298853,0.99615905110147,1055,-0.3710476678785165
grid_062,1,original_like,25,0.3,8.0,0.9,2.0,200000.0,,2808,3.736733656315854,0.1497936534858786,0.3154398346229479,0.6004273601547859,0.45627052983458294,2088.154602417822,187.39848996057378,119554.13740510451,0.0043987198733454955,0.9956012801266546,1947,-0.3617962822924734
grid_063,1,original_like,25,0.3,8.0,0.95,2.0,200000.0,,2808,3.2470888927999466,0.13858949493306194,0.3145681172846242,0.5700753504480685,0.45486359000540355,2154.4259188946994,193.34591579824226,115399.7278825592,0.004864969437655491,0.9951350305623444,2175,-0.3863170939960051
grid_064,1,original_like,25,0.4,3.0,0.85,2.0,200000.0,,2808,2.1979968092972233,0.10996572033615681,0.2796276518482492,0.5132436846932041,0.4006302303157422,2215.036650627996,198.785340440974,114065.39606926439,0.005731894487122863,0.9942681055128771,1243,-0.3364710464893589
grid_065,1,original_like,25,0.4,3.0,0.9,2.0,200000.0,,2808,2.3369728820517706,0.114211272645246,0.2819198634151427,0.5249048800599363,0.40609842960342757,2318.588631376071,208.07846691836536,119645.18539847438,0.007099009954841612,0.9929009900451584,1243,-0.3539176301451866
grid_066,1,original_like,25,0.4,3.0,0.95,2.0,200000.0,,2808,1.9309924701040821,0.10131505450651312,0.2830816577911498,0.4827353000129353,0.423446866620556,2432.270714696802,218.2807051650976,112163.33903441537,0.0067017209785242195,0.9932982790214758,1340,-0.4047180539784564
grid_067,1,original_like,25,0.4,5.0,0.85,2.0,200000.0,,2808,13.128202835989583,0.2682735311859008,0.2995235759946432,0.9432390250325317,0.3419610287454913,2216.9005397051474,198.95261253764144,254564.2945996264,0.004431526520327674,0.9955684734796724,768,-0.26031002327008934
grid_068,1,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,12.424384575791631,0.2624706516635864,0.3012890744384344,0.9242704425372663,0.33481685157866736,2345.835085560978,210.52366152470316,250251.21656851473,0.004395965884547519,0.9956040341154526,769,-0.2588363212971462
grid_069,1,original_like,25,0.4,5.0,0.95,2.0,200000.0,,2808,11.717208084555951,0.25635416137319034,0.3008319388528783,0.9090616431010634,0.34646528900186346,2461.8965886803826,220.93943744567537,266641.2763911332,0.004355541092430394,0.9956444589075696,964,-0.2955835311734528
grid_070,1,original_like,25,0.4,8.0,0.85,2.0,200000.0,,2808,5.131319647397162,0.1767329632639303,0.31080551224088965,0.679202911876475,0.3742565554470262,2060.3754303105957,184.90548733556628,152385.91715212926,0.0044760222428930786,0.9955239777571069,859,-0.2897458225078763
grid_071,1,original_like,25,0.4,8.0,0.9,2.0,200000.0,,2808,4.472310191534474,0.164785857927074,0.3127309532283183,0.6443315326536768,0.41546923338669217,2091.3097869997223,187.68164755125713,130309.19447390149,0.005273820414895908,0.994726179585104,1962,-0.29263756109990813
grid_072,1,original_like,25,0.4,8.0,0.95,2.0,200000.0,,2808,3.904592081747512,0.1533926583224816,0.31185254516705835,0.6137312670649121,0.42007238095563015,2157.916465965494,193.65917002254434,125877.26390271123,0.0050029427673064465,0.9949970572326936,1961,-0.32004350036995033
grid_073,1,original_like,25,0.5,3.0,0.85,2.0,200000.0,,2808,3.362994969454256,0.14134404374757747,0.2759319900265772,0.6173179862812546,0.4219124636409076,2249.823041791736,201.90719605823273,137199.57985245975,0.0066703614803191365,0.9933296385196808,1243,-0.3662274365434587
grid_074,1,original_like,25,0.5,3.0,0.9,2.0,200000.0,,2808,3.5636627716830276,0.14595922305891018,0.2782349289308269,0.6290176545359064,0.4265709394441587,2361.0902037021647,211.8927105886558,144893.55358560107,0.007148204962525857,0.9928517950374741,1244,-0.3712667204263702
grid_075,1,original_like,25,0.5,3.0,0.95,2.0,200000.0,,2808,3.0838184041105388,0.13459089556638792,0.2796223014060019,0.5915743129542667,0.4243171052672817,2473.521737231239,221.98272000793173,138747.64108577394,0.007047493366008777,0.9929525066339911,1244,-0.39185547377392904
grid_076,1,original_like,25,0.5,5.0,0.85,2.0,200000.0,,2808,14.44349489220935,0.2784457284385422,0.29680243228945435,0.9759411395153846,0.340100659088011,2216.178949248428,198.88785441973073,281956.01328329137,0.004772255761690447,0.9952277442383094,1141,-0.2695085517311705
grid_077,1,original_like,25,0.5,5.0,0.9,2.0,200000.0,,2808,13.707988358617213,0.27285936536936983,0.2985607357344684,0.9572986123141063,0.337999925318093,2355.758565772304,211.41423026161704,278104.5606241895,0.005490962479921148,0.9945090375200788,1142,-0.2672317733878493
grid_078,1,original_like,25,0.5,5.0,0.95,2.0,200000.0,,2808,13.597764435044311,0.27200036707186315,0.2980594855740434,0.9561448126642527,0.3413831195091337,2474.700055515333,222.08846652060683,310552.3553557692,0.005751720457855045,0.9942482795421449,1141,-0.2710859137445252
grid_079,1,original_like,25,0.5,8.0,0.85,2.0,200000.0,,2808,5.021985759997353,0.17483436597894775,0.3067663333441988,0.6788546276459603,0.3410059231904372,2056.0332115857063,184.51580103974288,164226.53717347785,0.005263526937468164,0.9947364730625319,1244,-0.2772314468408853
grid_080,1,original_like,25,0.5,8.0,0.9,2.0,200000.0,,2808,4.3985098681359736,0.16336739634239028,0.30870473082747485,0.6447739762931687,0.3739638201110952,2094.2419469122865,187.9447901075129,140324.8531406146,0.006331736537186966,0.9936682634628129,1325,-0.2922732991831948
grid_081,1,original_like,25,0.5,8.0,0.95,2.0,200000.0,,2808,4.064085279335417,0.15670989214335607,0.30776648430480325,0.627146624235844,0.3922050211322188,2160.881464867148,193.9252596675646,141192.05663840816,0.007604987666382918,0.9923950123336172,1746,-0.30970039995116605
grid_082,1,original_like,30,0.3,3.0,0.85,2.0,200000.0,,2808,1.5488582230727541,0.08759429273830399,0.2888021902600382,0.4354810226362627,0.3932024315943109,2059.6528846240867,184.84064349190524,108091.52320913394,0.005581970381866354,0.9944180296181337,1234,-0.3291684843102801
grid_083,1,original_like,30,0.3,3.0,0.9,2.0,200000.0,,2808,1.937471728846723,0.10153332201031628,0.29086348475205326,0.4781855985042413,0.39449961602402095,2147.027737255956,192.6819764204063,117756.57459141136,0.005552324500385004,0.9944476754996149,1236,-0.3334016777781853
grid_084,1,original_like,30,0.3,3.0,0.95,2.0,200000.0,,2808,2.192295525186572,0.109787990516661,0.29234703941370116,0.5027567311549692,0.4040942328618159,2246.787624387589,201.6347868040144,127245.34701268084,0.004616883158922545,0.9953831168410776,1189,-0.3247278906441464
grid_085,1,original_like,30,0.3,5.0,0.85,2.0,200000.0,,2808,6.08967251278061,0.19217015779680868,0.3026135565058762,0.732243252363563,0.39482760811712425,1994.3729887464135,178.98219129775507,179304.78586148348,0.003623554133942817,0.9963764458660571,1246,-0.33110915366417115
grid_086,1,original_like,30,0.3,5.0,0.9,2.0,200000.0,,2808,5.821855258356006,0.18805734576010225,0.3029832403710588,0.7203492648701837,0.39421317199299677,2035.1789664484634,182.6442662197339,175922.27259334753,0.0026978580368321294,0.9973021419631679,1281,-0.3303707631517161
grid_087,1,original_like,30,0.3,5.0,0.95,2.0,200000.0,,2808,5.359253343042096,0.18059394055071043,0.30283068707424354,0.6997518324077214,0.4162052374107593,2173.731213500412,195.07844223721648,173882.05211884633,0.0032893640954735244,0.9967106359045266,1282,-0.3389102278118368
grid_088,1,original_like,30,0.3,8.0,0.85,2.0,200000.0,,2808,5.555484959067192,0.18381829785692982,0.3154020211905506,0.6927610612721222,0.4094205622939493,1975.7618580318917,177.3119616182467,149359.4351712326,0.0036218842947162364,0.9963781157052836,1910,-0.347216525619647
grid_089,1,original_like,30,0.3,8.0,0.9,2.0,200000.0,,2808,6.140868379359265,0.1929402225921215,0.3168068822837312,0.7153443248645155,0.4121078002692399,2034.8416291299982,182.61399235782036,157772.61578260618,0.0038042311051299993,0.9961957688948699,1910,-0.33420591885171613
grid_090,1,original_like,30,0.3,8.0,0.95,2.0,200000.0,,2808,6.264607090397154,0.1947808912740363,0.31758988469752447,0.7192015667597904,0.44444339052660853,2083.2126913295615,186.95498511931962,159796.50570578384,0.004091663926415384,0.9959083360735845,1910,-0.33876732456997793
grid_091,1,original_like,30,0.4,3.0,0.85,2.0,200000.0,,2808,1.6772183274688741,0.09240047054031986,0.2861500764251867,0.4522424847662009,0.40658694918151284,2037.1509459810566,182.8212387418897,106705.98444927925,0.00603151163784892,0.9939684883621511,1235,-0.34196515717883724
grid_092,1,original_like,30,0.4,3.0,0.9,2.0,200000.0,,2808,2.2701514247250394,0.11219046431588842,0.2878242128873286,0.5136056162829415,0.3962676568184009,2129.838341867879,191.13933837275837,122091.62181632087,0.00561560488624835,0.9943843951137515,1233,-0.3305461660710196
grid_093,1,original_like,30,0.4,3.0,0.95,2.0,200000.0,,2808,2.556420993835144,0.12059814559394066,0.28932696467247737,0.5384478402927676,0.38836546816209483,2230.3635142457224,200.1608282015392,132195.23031493882,0.005516003561380569,0.9944839964386195,1233,-0.3242512204230553
grid_094,1,original_like,30,0.4,5.0,0.85,2.0,200000.0,,2808,6.427824958923282,0.1971656620571305,0.3000387422378075,0.7498628672279785,0.3950457075296335,1978.076863689868,177.51971853627023,177638.70950736327,0.003773674880635193,0.9962263251193647,1245,-0.33713976632409826
grid_095,1,original_like,30,0.4,5.0,0.9,2.0,200000.0,,2808,6.574539839888746,0.19926894256754002,0.30000401886806194,0.7557990400213508,0.3828442504309091,2022.2681083623236,181.48559946841365,183298.10918356234,0.003738933851190534,0.9962610661488095,1246,-0.3237718126951725
grid_096,1,original_like,30,0.4,5.0,0.95,2.0,200000.0,,2808,6.062650904731983,0.1917616679769163,0.29985845899736824,0.7350800310711803,0.3905849075703475,2161.4144174347357,193.97308874414296,181235.34896611614,0.004544196056267647,0.9954558039437323,1246,-0.33225379437673697
grid_097,1,original_like,30,0.4,8.0,0.85,2.0,200000.0,,2808,5.971901112495114,0.19037929898229367,0.3125106878501051,0.7139250758771142,0.41642062105972144,1957.1925003480428,175.64548080046538,149958.6766568724,0.004598336074523296,0.9954016639254767,1910,-0.34110396373002283
grid_098,1,original_like,30,0.4,8.0,0.9,2.0,200000.0,,2808,6.901196025270985,0.2038217277839136,0.31393164801729767,0.7479129295359026,0.3959673568734088,2023.2915802024197,181.57744950534536,163736.29336846885,0.004333912411410578,0.9956660875885894,1877,-0.32784580891775017
grid_099,1,original_like,30,0.4,8.0,0.95,2.0,200000.0,,2808,7.038862003569697,0.2056893102847588,0.3147172745987384,0.7517404325748993,0.429300295597709,2072.199938554027,185.9666611522845,165959.25877296698,0.004622167603998266,0.9953778323960016,1910,-0.3324937680855772
