top_k,window_start,window_end,trading_days,total_return,annualized_return,annualized_volatility,sharpe,maximum_drawdown,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_exposure,longest_underwater_trading_days,worst_rolling_three_year_return
3,2017-02-24,2020-03-31,756,0.06894178856445898,0.02247183039487277,0.16808090946243898,0.2168083024127735,0.17336002380826432,351.1163890424053,117.03879634746842,17978.908075240903,0.03848573098652512,0.9615142690134748,270,
3,2017-03-27,2020-04-30,756,0.05333882529422129,0.017472540691096716,0.1672148005127652,0.1877641712148628,0.19083775167044958,355.94403194861707,118.64801064953902,18239.939803694582,0.03799091369764169,0.9620090863023584,270,
3,2017-04-24,2020-05-29,756,0.1233444035668465,0.039531471514607786,0.1697401933866711,0.3138597757313681,0.19083775167044936,357.96281878767945,119.32093959589315,18384.980678467095,0.032166952262707146,0.967833047737293,270,
3,2017-05-23,2020-06-30,756,0.24554483003359318,0.07593603852785602,0.17152574955737526,0.5130804258890417,0.19083775167044914,366.3521923842209,122.11739746140698,18905.24603667991,0.02752126156784021,0.9724787384321597,270,
3,2017-06-27,2020-07-31,756,0.2745237596636745,0.08421641616598308,0.17737325556548428,0.54518456008316,0.1908377516704498,385.28495539973477,128.42831846657825,20066.685253477986,0.025879721269984477,0.9741202787300156,270,
3,2017-07-26,2020-08-31,756,0.3099422281501536,0.09416809638299606,0.1799639358100731,0.5906995380771047,0.19083775167044947,392.6420703463295,130.88069011544317,20602.853513592374,0.0254570414484997,0.9745429585515003,270,
3,2017-08-25,2020-09-30,756,0.2669422584207177,0.08206231978781342,0.18387718389334193,0.5215369673231625,0.19083775167044947,381.9199404535108,127.30664681783692,20184.17473518129,0.030742971077662284,0.9692570289223378,270,
3,2017-09-18,2020-10-30,756,0.25399296489279544,0.07836313679639928,0.18832043540553606,0.49531184890445923,0.1908377516704497,387.10854182942575,129.03618060980858,20587.101225489707,0.03077243776310274,0.9692275622368972,270,
3,2017-10-24,2020-11-30,756,0.38196788462024256,0.11386523725798714,0.19321508741465082,0.6552464875170824,0.19083775167044925,384.2729446205877,128.09098154019588,20630.036204991375,0.03057139788703209,0.9694286021129679,270,
3,2017-11-24,2020-12-31,756,0.3958848446533969,0.11759177619024985,0.1935849806409363,0.6716090491136907,0.19083775167044914,383.40027768385306,127.80009256128436,20784.039635307276,0.030490994879226605,0.9695090051207733,270,
3,2017-12-22,2021-01-29,756,0.2963303109697206,0.09036497358202578,0.1961309300493699,0.5396328010424809,0.19083775167044947,404.8177465020316,134.93924883401053,22153.23486439807,0.030456402958497445,0.9695435970415025,270,
3,2018-01-15,2021-02-26,756,0.19094000096609043,0.05997745323054682,0.196638268132655,0.39496385041048904,0.19083775167044947,407.1249130771213,135.70830435904043,22390.140871587624,0.031321621762989124,0.9686783782370109,270,
3,2018-02-22,2021-03-31,756,0.27232375287171817,0.08359222033762204,0.19475221974379037,0.510064059530754,0.19083775167044958,403.9995347744271,134.6665115914757,22350.796248778926,0.03749863995879455,0.9625013600412055,134,
3,2018-03-23,2021-04-30,756,0.4223845495898615,0.12461967050518008,0.1956969766879015,0.6985201699126937,0.19083775167044958,407.4538520439201,135.8179506813067,22722.715557105003,0.03730796408049458,0.9626920359195055,134,
3,2018-04-20,2021-05-31,756,0.4778718066412204,0.13905734288975213,0.19785387431560503,0.7575332205962999,0.19083775167044925,413.0910274804362,137.6970091601454,23233.454017176446,0.03563298920652856,0.9643670107934714,134,
3,2018-05-23,2021-06-30,756,0.4895481450026351,0.14204929049794002,0.20045610629976923,0.7633638902705361,0.19083775167044947,425.02801772059127,141.67600590686376,24140.29683755168,0.03505165042755398,0.9649483495724459,134,
3,2018-06-25,2021-07-30,756,0.35782027677239725,0.10733942691448561,0.2003030329152406,0.6096350453076488,0.19083775167044958,437.45111391223,145.81703797074334,25096.63411755168,0.03504879635817886,0.9649512036418212,136,
3,2018-07-25,2021-08-31,756,0.4571724526633314,0.13371436843695506,0.20464475350705597,0.7160373758562718,0.1908377516704497,445.9719027139095,148.65730090463651,25846.65089841849,0.03892737248354879,0.9610726275164512,157,
3,2018-08-22,2021-09-30,756,0.48343313318088343,0.1404843364106012,0.2046259155867055,0.745194605373663,0.19083775167044925,453.3208606988599,151.10695356628665,26579.01873469277,0.040249551976751695,0.9597504480232483,157,
3,2018-09-13,2021-10-29,756,0.39425689921171636,0.11715714478437667,0.20923485170952655,0.6345246770103397,0.19083775167044925,469.07095776589864,156.3569859219662,27710.56759599658,0.03885695122879886,0.9611430487712013,157,
3,2018-10-23,2021-11-30,756,0.3574566983848497,0.10724058206484366,0.21142241772050244,0.5879338515281323,0.1908377516704497,476.3457596627043,158.7819198875681,28409.154399494997,0.03871344736872106,0.9612865526312789,157,
3,2018-11-23,2021-12-31,756,0.34209450145116804,0.10304788360216866,0.21191807539141236,0.5691333141404077,0.2024426002158627,478.532044772967,159.510681590989,28780.79558529152,0.03834754225790939,0.9616524577420905,157,
3,2018-12-20,2022-01-28,756,0.41935829684490167,0.12382152725287487,0.21427368137450706,0.6522477322578712,0.20244260021586213,478.73752602742564,159.57917534247522,29030.577032343397,0.04614000188360484,0.9538599981163951,157,
3,2019-01-15,2022-02-28,756,0.3527332292192109,0.10595482105028764,0.2147990331109816,0.5765338450939629,0.20244260021586258,486.8713124823947,162.29043749413157,29708.73965068942,0.048647893251264236,0.9513521067487356,157,
3,2019-02-22,2022-03-31,756,0.34890884771521224,0.10491160345137884,0.21728157959393515,0.5680599969639213,0.2024426002158619,478.94911895012314,159.64970631670772,29509.417259863316,0.05630604194964837,0.9436939580503517,157,
3,2019-03-21,2022-04-29,756,0.24525975279952528,0.07585394640070331,0.21382273329260496,0.44914873137376105,0.22236669234219597,464.8676154800589,154.9558718266863,28765.656958080042,0.059187972028585494,0.9408120279714145,157,
3,2019-04-18,2022-05-31,756,0.15098732894452693,0.047989297615357085,0.21279095136056764,0.32696097675599006,0.25768509317352883,461.8267043939808,153.9422347979936,28689.56262434891,0.05951510728582593,0.940484892714174,168,
3,2019-05-22,2022-06-30,756,0.3842083507011851,0.11446685033985493,0.21981623487473503,0.6032827921114998,0.2576850931735286,472.9983579640664,157.66611932135547,29589.477674174006,0.05871469106148088,0.9412853089385192,189,
3,2019-06-21,2022-07-29,756,0.37692723807837925,0.1125093347574111,0.2203654651282297,0.5943339737919331,0.2576850931735287,473.97029510301326,157.9900983676711,29896.908587126298,0.05877231125804405,0.941227688741956,210,
3,2019-07-24,2022-08-31,756,0.3467152121566659,0.10431233181403066,0.21965814175369,0.5618479765595968,0.25768509317352783,472.8757343507628,157.6252447835876,30134.055394255054,0.057433164072784426,0.9425668359272155,233,
3,2019-08-22,2022-09-30,756,0.4092059192407267,0.12113562515165399,0.21876894356074505,0.6323644572448206,0.2576850931735283,466.05580058233824,155.35193352744608,29945.3529901953,0.05955758669567575,0.9404424133043243,254,
3,2019-09-16,2022-10-31,756,0.3212961555430871,0.0973202416365253,0.21822651607435628,0.5349733941097891,0.2576850931735277,465.8979394833139,155.29931316110464,30116.444063949286,0.05979256323846315,0.940207436761537,270,
3,2019-10-23,2022-11-30,756,0.40142697964202667,0.11906889548213195,0.22016100174873995,0.6213678154250288,0.2576850931735285,467.9704294526067,155.9901431508689,30517.3954033895,0.05675234502560949,0.9432476549743906,292,
3,2019-11-22,2022-12-30,756,0.4172111404712442,0.12325454841409278,0.221425776463257,0.6359374692950408,0.25768509317352783,468.6781119791262,156.2260373263754,30858.003309766988,0.05976227079380672,0.9402377292061932,314,
3,2019-12-16,2023-01-31,756,0.36830350854699767,0.11018191119380871,0.22329200938328045,0.5800198387607234,0.25768509317352783,472.990440755865,157.663480251955,31373.628534533826,0.05975620531707257,0.9402437946829274,330,
3,2020-01-14,2023-02-28,756,0.29961127944635435,0.09128409097436752,0.2238821796610728,0.5023430415746024,0.2576850931735274,474.39210946105635,158.13070315368546,31711.03708016314,0.061076141774773635,0.9389238582252263,350,
3,2020-02-24,2023-03-31,756,0.2236004823318034,0.06957985144593071,0.21680851289409206,0.41848325438291845,0.2576850931735276,478.96486151403366,159.6549538380112,32251.487116084507,0.05936249060365781,0.9406375093963422,373,
3,2020-03-20,2023-04-28,756,0.4054649523620524,0.12014266687134856,0.21509879992036338,0.6347221683596521,0.2576850931735283,489.8757729479999,163.29192431599998,33232.95087233664,0.0569785147666239,0.943021485233376,373,
3,2020-04-20,2023-05-31,756,0.5098859699123797,0.14722354031567653,0.21678866255288945,0.7416759830951349,0.2576850931735277,483.95679528040705,161.31893176013568,33141.94860892495,0.06123748258199779,0.9387625174180021,373,
3,2020-05-21,2023-06-30,756,0.44842839468825346,0.131442123225594,0.2192314261176409,0.6726938690546339,0.25768509317352906,484.6117068660011,161.53723562200037,33531.04232892495,0.06155819453279491,0.938441805467205,373,
3,2020-06-19,2023-07-31,756,0.3872360691656236,0.11527882699929859,0.2186676440976315,0.6080119510664022,0.2576850931735285,485.4478839343628,161.81596131145426,33920.97214892495,0.0615548594300362,0.9384451405699638,373,
3,2020-07-24,2023-08-31,756,0.26150693140525094,0.08051271135178872,0.21503713479724748,0.46734186080036294,0.2576850931735286,472.7880447092228,157.59601490307426,33314.95983404051,0.06925451528186805,0.930745484718132,373,
3,2020-08-21,2023-09-28,756,0.298515870683024,0.09097739973761909,0.21143804318371148,0.5171864245824153,0.25768509317352795,464.83090648588586,154.9436354952953,33007.41461113149,0.07321855840915518,0.9267814415908447,373,
3,2020-09-15,2023-10-31,756,0.3239905523679123,0.09806562303553656,0.20722767768896816,0.5546504274224476,0.2576850931735284,459.7601167586156,153.25337225287186,32846.18485137781,0.07333284475921893,0.9266671552407811,373,
3,2020-10-23,2023-11-30,756,0.2500154674263704,0.07722178813894054,0.20460109182010558,0.46553069211081044,0.2576850931735286,459.5288299911664,153.17627666372212,33093.42648050467,0.0684011721150054,0.9315988278849945,373,
3,2020-11-23,2023-12-29,756,0.2922795564961027,0.08922806959002716,0.20266584529607462,0.522802513363101,0.2576850931735285,445.5949408022894,148.53164693409647,32328.791724618746,0.06838239746006597,0.9316176025399341,373,
3,2020-12-23,2024-01-31,756,0.27620479863146086,0.08469288415507226,0.20607770099393027,0.497298980535133,0.25768509317352817,436.5510216856955,145.51700722856518,31951.764900263388,0.06974566262510644,0.9302543373748934,373,
3,2021-01-14,2024-02-29,756,0.3139254370753177,0.09527600531167679,0.2056506027484082,0.5451146317247307,0.25768509317352917,427.85850418393693,142.61950139464565,31499.630120263384,0.06974293432670421,0.9302570656732958,373,
3,2021-02-19,2024-03-29,756,0.49583907194484356,0.14365480153421828,0.20713798036745276,0.7514248453788472,0.25768509317352895,434.55812240673106,144.85270746891035,32373.689248567527,0.06973814294110306,0.930261857058897,373,
3,2021-03-19,2024-04-30,756,0.6409687071154786,0.1795058514864487,0.20686777777987392,0.9014302694961536,0.2576850931735284,437.6844107158596,145.8948035719532,33063.3505273735,0.0633170930731618,0.9366829069268382,373,
3,2021-04-19,2024-05-31,756,0.7161474852013989,0.1972500653450482,0.2093658842031273,0.9645051646079063,0.2576850931735283,446.4679563220359,148.8226521073453,34294.57733348619,0.06331283483439748,0.9366871651656025,373,
3,2021-05-19,2024-06-28,756,0.8941885298169518,0.23729825609069377,0.2096953120993956,1.1203188146819116,0.25768509317352795,432.8504075183616,144.2834691727872,33825.15093348619,0.06330614907343415,0.9366938509265659,373,
3,2021-06-22,2024-07-31,756,0.8926593409347707,0.23696520720750547,0.209585523086431,1.119554369039406,0.25768509317352717,424.1643603624825,141.3881201208275,33899.794845382916,0.06453960713310214,0.9354603928668977,373,
3,2021-07-22,2024-08-30,756,0.7003523430588341,0.19356564025473944,0.210276521815209,0.946687836371566,0.2576850931735285,414.9323644200114,138.3107881400038,33734.9222695147,0.0648816469564292,0.9351183530435708,373,
3,2021-08-18,2024-09-30,756,1.0620057210924707,0.2728091497687666,0.2215741592629357,1.1991335502866265,0.2576850931735284,411.9599624991156,137.3199874997052,33979.782416924245,0.06508182908602259,0.9349181709139774,373,
3,2021-09-13,2024-10-31,756,0.8581285671137977,0.22939635197991093,0.22446523770167381,1.031863283856278,0.25768509317352817,435.2790110333855,145.09300367779517,36659.78881983441,0.061547643383468645,0.9384523566165314,373,
3,2021-10-21,2024-11-29,756,1.3953940125689486,0.3380088517271833,0.22855822792418784,1.3880220877450558,0.18303777140567712,430.88554554426537,143.6285151814218,37307.63296053122,0.06041448711841487,0.9395855128815852,163,
3,2021-11-22,2024-12-31,756,1.3340762339049959,0.3264931516896996,0.23090694150193888,1.338798643518143,0.16572872181939335,425.83464632664214,141.9448821088807,38077.879694258845,0.06003961926775185,0.9399603807322482,101,
3,2021-12-16,2025-01-27,756,1.7847872691432496,0.4069025224567211,0.23529853816591795,1.5685634545758764,0.1657287218193939,421.2391969113857,140.41306563712857,38731.07654872574,0.06140711758556758,0.9385928824144324,101,
3,2022-01-12,2025-02-28,756,2.084376564486784,0.45564609016964686,0.23587075393452145,1.7100080962720574,0.1657287218193939,441.6185878698116,147.20619595660386,42012.908987769464,0.06053630707324577,0.9394636929267544,101,
3,2022-02-17,2025-03-31,756,1.8926615806417444,0.42483926873142264,0.2374624117990657,1.6099486559558882,0.16572872181939347,460.525545429267,153.508515143089,45474.95701980971,0.052423227081561566,0.9475767729184384,101,
3,2022-03-18,2025-04-30,756,1.9461006053370773,0.43355994460514435,0.2374813288586598,1.6355553135582508,0.14435946450849413,445.0535238214962,148.3511746071654,45496.1838433629,0.059593104399007266,0.9404068956009928,101,
3,2022-04-18,2025-05-30,756,2.117526766214645,0.4608425058831904,0.23731008664934494,1.7161263154595892,0.14435946450849402,452.35416643850357,150.78472214616787,47721.39266799172,0.049940140809866036,0.950059859190134,101,
3,2022-05-19,2025-06-30,756,2.344290625857785,0.495436594052882,0.24186102401256332,1.785231259165515,0.14435946450849424,467.2399768056962,155.74665893523206,51079.79822017165,0.0496080453013428,0.9503919546986572,101,
3,2022-06-22,2025-07-31,756,2.4180825917439135,0.5063556387210877,0.24078024156237643,1.8224271668258123,0.14435946450849435,472.0495872293902,157.34986240979674,53823.98086194656,0.049473058550861884,0.9505269414491382,101,
3,2022-07-21,2025-08-29,756,2.972569518337447,0.5837641277529135,0.2453397833474002,1.9973725312162192,0.14435946450849424,496.8972122319015,165.6324040773005,59160.69360194392,0.049365005689741,0.9506349943102591,101,
3,2022-08-22,2025-09-30,756,2.7425048800142604,0.5525804923698736,0.24671467229215438,1.9068744895682612,0.14435946450849446,536.8599558497411,178.9533186165804,67097.63683304611,0.049360422822700686,0.9506395771772992,72,
3,2022-09-15,2025-10-31,756,2.918910782847016,0.5766009799844236,0.25035767675176407,1.9442565531455127,0.14435946450849424,534.1481119475161,178.04937064917203,69134.36880656582,0.04323722193741655,0.9567627780625835,69,
3,2022-10-20,2025-11-28,756,2.7407704925204905,0.5523406180652539,0.2521127016128477,1.870853517511006,0.14435946450849424,540.233345609211,180.077781869737,72662.54437771953,0.043141710998853694,0.9568582890011463,69,
3,2022-11-22,2025-12-31,756,2.4993840645657457,0.5182054167724481,0.2525551818513829,1.779839250173913,0.1604036515136178,551.7037896339975,183.90126321133252,77244.91161136629,0.04299464656033077,0.9570053534396693,69,
3,2022-12-20,2026-01-30,756,2.8224155981037304,0.563553099729452,0.25309863648981723,1.8930477827680827,0.16040365151361724,558.8687043443861,186.28956811479534,81212.32869077416,0.04299125298226475,0.9570087470177353,76,
3,2023-01-10,2026-02-27,756,3.208212362919432,0.6144795535561407,0.25822542984801067,1.9847854417036197,0.16040365151361735,560.6977661915846,186.89925539719488,83782.79764026866,0.03974394678676325,0.9602560532132367,76,
3,2023-02-16,2026-03-31,756,3.7080552079700446,0.6760250896655278,0.26677350373799785,2.0697706851221422,0.16040365151361713,548.68160559946,182.89386853315332,86567.9344546553,0.04335826651308609,0.956641733486914,76,
3,2023-03-17,2026-04-30,756,3.410819088600671,0.6399845190637456,0.2765272776624853,1.9280465634628472,0.18102883773835554,563.2873592376574,187.7624530792191,92783.91960592425,0.04137294451372318,0.9586270554862769,76,
3,2023-04-13,2026-05-29,756,3.409149613758367,0.639777584074789,0.27718063935943593,1.9237310610609686,0.18102883773835543,564.9814974024877,188.32716580082922,96600.10595511732,0.04137366754746843,0.9586263324525317,76,
3,2023-05-17,2026-06-30,756,3.8873610494324087,0.6970376378225565,0.28413180064613713,2.0046453852106363,0.1810288377383551,570.6954400355104,190.23181334517014,102010.77907511735,0.037468624129158926,0.9625313758708409,76,
3,2023-06-12,2026-07-24,756,3.156566842959066,0.6078477527301798,0.28711316350986765,1.7984257183089865,0.18102883773835532,562.6061764588217,187.53539215294055,104023.05967511731,0.03681843101755802,0.9631815689824419,76,
