trade_date,symbol,shares,adjusted_close,market_value
2017-09-05,SZ159949,300900,0.76,228684.0
2017-09-06,SZ159949,300900,0.772,232294.80000000002
2017-09-07,SZ159949,300900,0.764,229887.6
2017-09-08,SZ159949,300900,0.76,228684.0
2017-09-11,SZ159949,300900,0.771,231993.9
2017-09-12,SZ159949,300900,0.762,229285.80000000002
2017-09-13,SZ159949,300900,0.765,230188.5
2017-09-14,SZ159949,300900,0.758,228082.2
2017-09-15,SH512580,216300,1.054,227980.2
2017-09-18,SH518880,82100,2.758,226431.8
2017-09-19,SZ159902,58800,3.7980032225204052,223322.58948419982
2017-09-20,SH511880,1900,116.91393407385341,222136.4747403215
2017-09-21,SH512580,209900,1.052,220814.80000000002
2017-09-22,SZ159902,57900,3.821097769478794,221241.56085282218
2017-09-25,SH511880,1800,116.99597014457991,210592.74626024385
2017-09-26,SH511880,1800,117.00508526354953,210609.15347438917
2017-09-27,SH511880,1800,116.95837027883027,210525.0665018945
2017-09-28,SH511880,1800,116.95495210921666,210518.91379659
2017-09-29,SH511880,1800,117.09851523298803,210777.32741937847
2017-10-09,SH512660,235300,0.933,219534.90000000002
2017-10-10,SH510630,101700,2.17,220689.0
2017-10-11,SH513030,192700,1.146,220834.19999999998
2017-10-12,SH513050,145200,1.534,222736.80000000002
2017-10-13,SH510630,98300,2.223,218520.9
2017-10-16,SH510660,121200,1.802,218402.4
2017-10-17,SH513050,141800,1.534,217521.2
2017-10-18,SH510630,98100,2.23,218763.0
2017-10-19,SH510630,98100,2.259,221607.9
2017-10-20,SH510630,98100,2.231,218861.09999999998
2017-10-23,SH510630,98100,2.25,220725.0
2017-10-24,SH510900,177800,1.232,219049.6
2017-10-25,SH512550,208700,1.056,220387.2
2017-10-26,SH512550,208700,1.063,221848.09999999998
2017-10-27,SH512550,208700,1.084,226230.80000000002
2017-10-30,SH510630,97900,2.308,225953.19999999998
2017-10-31,SH512550,209000,1.082,226138.00000000003
2017-11-01,SH510630,98500,2.279,224481.5
2017-11-02,SZ159928,102300,2.185,223525.5
2017-11-03,SH510630,97000,2.293,222421.0
2017-11-06,SH511880,1800,117.50413802713577,211507.44844884437
2017-11-07,SH511880,1800,117.50869558662056,211515.65205591702
2017-11-08,SH510660,114300,1.916,218998.8
2017-11-09,SZ159928,94300,2.29,215947.0
2017-11-10,SH510630,91500,2.419,221338.5
2017-11-13,SH510630,91500,2.408,220332.0
2017-11-14,SH510630,91500,2.408,220332.0
2017-11-15,SH510630,91500,2.383,218044.5
2017-11-16,SZ159928,96100,2.34,224874.0
2017-11-17,SZ159928,96100,2.309,221894.90000000002
2017-11-20,SZ159928,96100,2.307,221702.69999999998
2017-11-21,SH512550,194000,1.162,225427.99999999997
2017-11-22,SH512550,194000,1.168,226592.0
2017-11-23,SH512070,99500,2.198,218701.0
2017-11-24,SH513100,99300,2.208,219254.40000000002
2017-11-27,SH513100,99300,2.219,220346.69999999998
2017-11-28,SH513100,99300,2.224,220843.2
2017-11-29,SH513100,99300,2.246,223027.8
2017-11-30,SH513100,99300,2.214,219850.19999999998
2017-12-01,SH513100,99300,2.241,222531.30000000002
2017-12-04,SH513100,99300,2.262,224616.6
2017-12-05,SH513100,99300,2.2,218460.00000000003
2017-12-06,SH513100,99300,2.175,215977.49999999997
2017-12-07,SH511880,1800,117.89722753270027,212215.00955886047
2017-12-08,SH511880,1800,117.91203960102588,212241.6712818466
2017-12-11,SH511880,1800,117.9131789908971,212243.72218361477
2017-12-12,SH511880,1800,117.92457288960911,212264.2312012964
2017-12-13,SH511880,1800,117.93824556806352,212288.84202251435
2017-12-14,SH511880,1800,117.95989397561635,212327.80915610943
2017-12-15,SH511880,1800,117.9929362818812,212387.28530738616
2017-12-18,SH511880,1800,117.986099942654,212374.9798967772
2017-12-19,SH511880,1800,117.99179689200999,212385.234405618
2017-12-20,SH511880,1800,118.01344529956282,212424.20153921307
2017-12-21,SH511880,1800,118.04876638557006,212487.77949402612
2017-12-22,SH513100,96200,2.269,218277.80000000002
2017-12-25,SH511880,1800,118.08636625131972,212555.4592523755
2017-12-26,SH511880,1800,118.04990577544127,212489.8303957943
2017-12-27,SH511880,1800,118.05218455518367,212493.93219933062
2017-12-28,SH511880,1800,117.89608814282907,212212.95865709233
2017-12-29,SH511880,1800,118.17295988153103,212711.32778675586
2018-01-02,SH511880,1800,118.22252412602387,212800.54342684295
2018-01-03,SH511880,1800,118.24140574297351,212834.53033735233
2018-01-04,SZ159928,91900,2.418,222214.2
2018-01-05,SZ159928,91900,2.421,222489.9
2018-01-08,SZ159928,91900,2.451,225246.9
2018-01-09,SZ159928,91900,2.507,230393.30000000002
2018-01-10,SZ159928,91900,2.53,232506.99999999997
2018-01-11,SZ159928,91900,2.515,231128.5
2018-01-12,SZ159928,91900,2.547,234069.30000000002
2018-01-15,SH512200,217200,1.072,232838.40000000002
2018-01-16,SH512200,217200,1.135,246522.0
2018-01-17,SZ159928,95400,2.563,244510.2
2018-01-18,SZ159928,95400,2.552,243460.80000000002
2018-01-19,SZ159928,95400,2.478,236401.2
2018-01-22,SH510900,170800,1.383,236216.4
2018-01-23,SH510900,170800,1.41,240828.0
2018-01-24,SH510900,170800,1.427,243731.6
2018-01-25,SH510900,170800,1.392,237753.59999999998
2018-01-26,SZ159910,116500,2.054,239290.99999999997
2018-01-29,SZ159910,116500,2.016,234864.0
2018-01-30,SH513100,100700,2.32,233623.99999999997
2018-01-31,SH513100,100700,2.309,232516.30000000002
2018-02-01,SH513100,100700,2.305,232113.50000000003
2018-02-02,SH513100,100700,2.294,231005.80000000002
2018-02-05,SH513100,100700,2.227,224258.9
2018-02-06,SH511880,1700,118.7075456614181,201802.82762441077
2018-02-07,SH511880,1700,118.67214262963752,201742.64247038378
2018-02-08,SH511880,1700,118.69574465082458,201782.7659064018
2018-02-09,SH511880,1700,118.72878748048646,201838.938716827
2018-02-12,SH511880,1700,118.76891091650448,201907.1485580576
2018-02-13,SH511880,1700,118.83499657582827,202019.49417890806
2018-02-14,SH511880,1700,119.00257092625645,202304.37057463598
2018-02-22,SH511880,1700,118.89872203303337,202127.82745615672
2018-02-23,SH511880,1700,118.94002557011072,202198.0434691882
2018-02-26,SH511880,1700,118.94828627752621,202212.08667179456
2018-02-27,SH511880,1700,118.95536688388232,202224.12370259996
2018-02-28,SH511880,1700,118.97188829871327,202252.21010781254
2018-03-01,SH511880,1700,118.98722961248487,202278.2903412243
2018-03-02,SH511880,1700,119.02381274532482,202340.4816670522
2018-03-05,SH511880,1700,119.04387446333384,202374.58658766752
2018-03-06,SH511880,1700,119.05449537286802,202392.64213387563
2018-03-07,SH511880,1700,119.06275608028348,202406.68533648193
2018-03-08,SH511880,1700,119.08045759617379,202436.77791349543
2018-03-09,SH511880,1700,119.09697901100473,202464.86431870805
2018-03-12,SH511880,1700,119.10405961736086,202476.90134951347
2018-03-13,SH511880,1700,119.13356214384469,202527.05564453595
2018-03-14,SZ159949,294600,0.71,209166.0
2018-03-15,SZ159949,294600,0.716,210933.59999999998
2018-03-16,SZ159949,294600,0.704,207398.4
2018-03-19,SH513100,88400,2.333,206237.2
2018-03-20,SH513100,88400,2.293,202701.2
2018-03-21,SH513100,88400,2.294,202789.6
2018-03-22,SH513100,88400,2.288,202259.19999999998
2018-03-23,SH513100,88400,2.204,194833.6
2018-03-26,SH511880,1600,119.29641609003546,190874.26574405676
2018-03-27,SH511880,1600,119.30231659533223,190883.70655253157
2018-03-28,SH511880,1600,119.3105773027477,190896.92368439632
2018-03-29,SH511880,1600,119.2798946752045,190847.8314803272
2018-03-30,SH511880,1600,119.36014154724054,190976.22647558487
2018-04-02,SH511880,1600,119.40026498325855,191040.42397321368
2018-04-03,SH511880,1600,119.47461134999782,191159.3781599965
2018-04-04,SH511880,1600,119.51945519025324,191231.1283044052
2018-04-09,SH511880,1600,119.56193882838997,191299.10212542396
2018-04-10,SH511880,1600,119.59144135487381,191346.3061677981
2018-04-11,SH512660,222100,0.859,190783.9
2018-04-12,SH512660,222100,0.85,188785.0
2018-04-13,SH512010,103700,1.801,186763.69999999998
2018-04-16,SH511880,1500,119.57728014216157,179365.92021324235
2018-04-17,SH511880,1500,119.58200054639897,179373.00081959847
2018-04-18,SH511880,1500,119.58790105169575,179381.85157754362
2018-04-19,SH511880,1500,119.57373983898351,179360.60975847527
2018-04-20,SH511880,1500,119.60560256758605,179408.40385137906
2018-04-23,SH511880,1500,119.59144135487381,179387.1620323107
2018-04-24,SH511880,1500,119.59616175911121,179394.24263866682
2018-04-25,SH511880,1500,119.64454590254472,179466.8188538171
2018-04-26,SH511880,1500,119.68112903538466,179521.693553077
2018-04-27,SH511880,1500,119.77671722119229,179665.07583178842
2018-05-02,SH511880,1500,119.82628146568514,179739.42219852773
2018-05-03,SH511880,1500,119.83218197098189,179748.27295647285
2018-05-04,SH511880,1500,119.87112530594057,179806.68795891086
2018-05-07,SH511880,1500,119.8876467207715,179831.47008115725
2018-05-08,SH511880,1500,119.85814419428768,179787.2162914315
2018-05-09,SH513100,81500,2.272,185167.99999999997
2018-05-10,SH513100,81500,2.304,187776.0
2018-05-11,SH513100,81500,2.317,188835.5
2018-05-14,SH513100,81500,2.315,188672.5
2018-05-15,SH512010,96600,2.003,193489.80000000002
2018-05-16,SH512010,96600,2.036,196677.6
2018-05-17,SH512010,96600,2.013,194455.8
2018-05-18,SH513100,84200,2.308,194333.59999999998
2018-05-21,SH513100,84200,2.324,195680.8
2018-05-22,SH512010,96600,2.06,198996.0
2018-05-23,SH512010,96600,2.054,198416.4
2018-05-24,SH513100,84800,2.323,196990.4
2018-05-25,SH513100,84800,2.327,197329.6
2018-05-28,SH513100,84800,2.337,198177.6
2018-05-29,SH513100,84800,2.335,198008.0
2018-05-30,SH513100,84800,2.319,196651.19999999998
2018-05-31,SH513100,84800,2.35,199280.0
2018-06-01,SH513100,84800,2.341,198516.80000000002
2018-06-04,SH513100,84800,2.384,202163.19999999998
2018-06-05,SH513100,84800,2.414,204707.2
2018-06-06,SH513100,84800,2.42,205216.0
2018-06-07,SH513100,84800,2.439,206827.2
2018-06-08,SH513100,84800,2.405,203943.99999999997
2018-06-11,SH513100,84800,2.431,206148.80000000002
2018-06-12,SH513100,84800,2.438,206742.40000000002
2018-06-13,SH513100,84800,2.451,207844.80000000002
2018-06-14,SH513100,84800,2.436,206572.8
2018-06-15,SH513100,84800,2.472,209625.6
2018-06-19,SH513100,84800,2.442,207081.6
2018-06-20,SH513100,84800,2.458,208438.40000000002
2018-06-21,SH513100,84800,2.505,212424.0
2018-06-22,SH513100,84800,2.488,210982.4
2018-06-25,SH513100,84800,2.471,209540.80000000002
2018-06-26,SH513100,84800,2.431,206148.80000000002
2018-06-27,SH513100,84800,2.413,204622.4
2018-06-28,SH513100,84800,2.396,203180.8
2018-06-29,SH513100,84800,2.449,207675.19999999998
2018-07-02,SH513100,84800,2.437,206657.59999999998
2018-07-03,SH511880,1700,120.6145889733332,205044.80125466644
2018-07-04,SH511880,1700,120.73141897820919,205243.41226295562
2018-07-05,SH511880,1700,120.817566355542,205389.8628044214
2018-07-06,SH513500,123200,1.702,209686.4
2018-07-09,SH511880,1700,120.85178928626324,205448.04178664752
2018-07-10,SH511880,1700,120.82700716401682,205405.91217882858
2018-07-11,SH513500,123600,1.729,213704.40000000002
2018-07-12,SH513500,123600,1.741,215187.6
2018-07-13,SH513500,123600,1.74,215064.0
2018-07-16,SH513500,123600,1.74,215064.0
2018-07-17,SH513500,123600,1.73,213828.0
2018-07-18,SH513500,123600,1.748,216052.8
2018-07-19,SH513500,123600,1.76,217536.0
2018-07-20,SH513500,123600,1.762,217783.2
2018-07-23,SH513500,123600,1.755,216918.0
2018-07-24,SH512660,293000,0.743,217699.0
2018-07-25,SH512660,293000,0.744,217992.0
2018-07-26,SH512660,293000,0.735,215355.0
2018-07-27,SH512660,293000,0.732,214476.0
2018-07-30,SH513100,82200,2.646,217501.19999999998
2018-07-31,SH513100,82200,2.584,212404.80000000002
2018-08-01,SH513500,120600,1.779,214547.4
2018-08-02,SH513500,120600,1.773,213823.8
2018-08-03,SH513500,120600,1.804,217562.4
2018-08-06,SH513500,120600,1.824,219974.4
2018-08-07,SH513500,120600,1.856,223833.6
2018-08-08,SH513500,120600,1.83,220698.0
2018-08-09,SH513500,120600,1.812,218527.2
2018-08-10,SH513500,120600,1.813,218647.8
2018-08-13,SH513500,120600,1.8,217080.0
2018-08-14,SH511880,1700,121.01582333351337,205726.89966697272
2018-08-15,SH511880,1700,121.03706515258172,205763.0107593889
2018-08-16,SH513500,120100,1.8,216180.0
2018-08-17,SH513500,120100,1.822,218822.2
2018-08-20,SH513500,120100,1.821,218702.1
2018-08-21,SH513500,120100,1.816,218101.6
2018-08-22,SH513500,120100,1.814,217861.4
2018-08-23,SH513500,120100,1.817,218221.69999999998
2018-08-24,SH511880,1700,121.17277677440738,205993.72051649255
2018-08-27,SH511880,1700,121.1491747532203,205953.5970804745
2018-08-28,SH511880,1700,121.1668762691106,205983.68965748802
2018-08-29,SH511880,1700,121.19637879559444,206033.84395251056
2018-08-30,SH511880,1700,121.21880071572214,206071.96121672765
2018-08-31,SH513500,118000,1.844,217592.0
2018-09-03,SH513500,118000,1.836,216648.0
2018-09-04,SH513500,118000,1.841,217238.0
2018-09-05,SH513500,118000,1.833,216294.0
2018-09-06,SH513500,118000,1.826,215468.0
2018-09-07,SH511880,1700,121.24712314114663,206120.10933994927
2018-09-10,SH511880,1700,121.29432718352076,206200.3562119853
2018-09-11,SH511880,1700,121.27544556657111,206168.25746317088
2018-09-12,SH511880,1700,121.30612819411431,206220.41792999432
2018-09-13,SH513500,116500,1.839,214243.5
2018-09-14,SH513500,116500,1.85,215525.0
2018-09-17,SH513500,116500,1.85,215525.0
2018-09-18,SH513500,116500,1.836,213894.0
2018-09-19,SH513500,116500,1.845,214942.5
2018-09-20,SH512660,297300,0.717,213164.1
2018-09-21,SH518880,80300,2.657,213357.1
2018-09-25,SH512660,297600,0.725,215760.0
2018-09-26,SH512660,297600,0.725,215760.0
2018-09-27,SH512660,297600,0.713,212188.8
2018-09-28,SH513500,114000,1.858,211812.0
2018-10-08,SH513500,114000,1.841,209874.0
2018-10-09,SH513500,114000,1.848,210672.0
2018-10-10,SH511880,1700,121.58817234729976,206699.8929904096
2018-10-11,SH511880,1700,121.57873153882494,206683.84361600238
2018-10-12,SH511880,1700,121.61059426742749,206738.01025462672
2018-10-15,SH511880,1700,121.62357537908036,206760.07814443661
2018-10-16,SH518880,77200,2.727,210524.4
2018-10-17,SH518880,77200,2.719,209906.8
2018-10-18,SH518880,77200,2.722,210138.4
2018-10-19,SH518880,77200,2.734,211064.8
2018-10-22,SH518880,77200,2.73,210756.0
2018-10-23,SH518880,77200,2.744,211836.80000000002
2018-10-24,SH518880,77200,2.745,211914.0
2018-10-25,SH518880,77200,2.759,212994.8
2018-10-26,SH518880,77200,2.757,212840.40000000002
2018-10-29,SH518880,77200,2.753,212531.6
2018-10-30,SH518880,77200,2.747,212068.4
2018-10-31,SH518880,77200,2.724,210292.80000000002
2018-11-01,SH511880,1700,121.74276558607505,206962.7014963276
2018-11-02,SH511880,1700,121.74394568713441,206964.7076681285
2018-11-05,SH511880,1700,121.78170892103373,207028.90516575734
2018-11-06,SH511880,1700,121.7946900326866,207050.9730555672
2018-11-07,SH511880,1700,121.79823033586466,207056.99157096993
2018-11-08,SH512880,274700,0.744,204376.8
2018-11-09,SH511880,1600,121.83127316552657,194930.0370648425
2018-11-12,SH511880,1600,121.82891296340786,194926.26074145257
2018-11-13,SH511880,1600,121.83127316552657,194930.0370648425
2018-11-14,SH512880,262200,0.767,201107.4
2018-11-15,SH512880,262200,0.79,207138.0
2018-11-16,SH512980,285500,0.729,208129.5
2018-11-19,SH512980,285500,0.724,206702.0
2018-11-20,SH512980,285500,0.702,200421.0
2018-11-21,SH511880,1600,121.93512205874966,195096.19529399945
2018-11-22,SH511880,1600,121.95636387781802,195130.18220450883
2018-11-23,SH511880,1600,121.99176690959862,195186.8270553578
2018-11-26,SH511880,1600,122.00120771807346,195201.93234891753
2018-11-27,SH511880,1600,122.00356792019217,195205.70867230746
2018-11-28,SH511880,1600,121.96934498947091,195150.95198315347
2018-11-29,SH511880,1600,121.98350620218316,195173.60992349306
2018-11-30,SH511880,1600,121.99884751595474,195198.15602552757
2018-12-03,SH511880,1600,121.9976674148954,195196.26786383265
2018-12-04,SZ159920,130700,1.5186050305914343,198481.67749830044
2018-12-05,SZ159920,130700,1.507036709721278,196969.69796057104
2018-12-06,SZ159920,130700,1.4681250849762064,191883.9486063902
2018-12-07,SH511880,1500,122.11331731871203,183169.97597806805
2018-12-10,SH511880,1500,122.1038765102372,183155.8147653558
2018-12-11,SH511880,1500,122.09679590388107,183145.19385582162
2018-12-12,SH511880,1500,122.0991561059998,183148.7341589997
2018-12-13,SH518880,69900,2.748,192085.2
2018-12-14,SH518880,69900,2.745,191875.5
2018-12-17,SH518880,69900,2.746,191945.4
2018-12-18,SH518880,69900,2.761,192993.9
2018-12-19,SH518880,69900,2.77,193623.0
2018-12-20,SH518880,69900,2.77,193623.0
2018-12-21,SH518880,69900,2.788,194881.19999999998
2018-12-24,SH518880,69900,2.798,195580.2
2018-12-25,SH518880,69900,2.82,197118.0
2018-12-26,SH518880,69900,2.819,197048.1
2018-12-27,SH518880,69900,2.809,196349.1
2018-12-28,SH518880,69900,2.826,197537.4
2019-01-02,SH518880,69900,2.837,198306.30000000002
2019-01-03,SH518880,69900,2.868,200473.19999999998
2019-01-04,SH518880,69900,2.853,199424.7
2019-01-07,SH518880,69900,2.841,198585.90000000002
2019-01-08,SH518880,69900,2.828,197677.19999999998
2019-01-09,SH511880,1600,122.39009155864265,195824.14649382824
2019-01-10,SH511880,1600,122.38887016159102,195822.19225854563
2019-01-11,SH511880,1600,122.41085530852037,195857.3684936326
2019-01-14,SH511880,1600,122.42306927903668,195876.9108464587
2019-01-15,SH511880,1600,122.42673347019158,195882.77355230652
2019-01-16,SH511880,1600,122.43894744070789,195902.31590513262
2019-01-17,SH511880,1600,122.4401688377595,195904.2701404152
2019-01-18,SH511880,1600,122.45116141122418,195921.8582579587
2019-01-21,SH511880,1600,122.46337538174049,195941.4006107848
2019-01-22,SH512880,252400,0.774,195357.6
2019-01-23,SZ159928,100900,1.938,195544.19999999998
2019-01-24,SZ159928,100900,1.952,196956.8
2019-01-25,SZ159928,100900,1.953,197057.7
2019-01-28,SZ159928,100900,1.962,197965.8
2019-01-29,SZ159928,100900,1.97,198773.0
2019-01-30,SZ159928,100900,1.943,196048.7
2019-01-31,SH513500,118000,1.669,196942.0
2019-02-01,SH513500,118000,1.691,199538.0
2019-02-11,SH513050,167000,1.205,201235.0
2019-02-12,SH513050,167000,1.209,201903.0
2019-02-13,SZ159928,97800,2.101,205477.8
2019-02-14,SZ159928,97800,2.136,208900.80000000002
2019-02-15,SZ159928,97800,2.108,206162.40000000002
2019-02-18,SZ159928,97800,2.18,213204.00000000003
2019-02-19,SZ159928,97800,2.16,211248.0
2019-02-20,SZ159928,97800,2.175,212714.99999999997
2019-02-21,SZ159928,97800,2.163,211541.4
2019-02-22,SZ159928,97800,2.17,212226.0
2019-02-25,SZ159928,97800,2.272,222201.59999999998
2019-02-26,SH512120,162600,1.373,223249.8
2019-02-27,SZ159928,98600,2.259,222737.4
2019-02-28,SH510300,53900,4.0775446013912156,219779.65401498653
2019-03-01,SH510500,164300,1.358,223119.40000000002
2019-03-04,SH512010,141200,1.6,225920.0
2019-03-05,SH510410,339200,0.665,225568.0
2019-03-06,SH510150,48000,4.65,223200.00000000003
2019-03-07,SH510150,48000,4.569,219312.0
2019-03-08,SH512960,205700,1.027,211253.9
2019-03-11,SH511880,1700,122.93972023187642,208997.5243941899
2019-03-12,SH512010,131100,1.606,210546.6
2019-03-13,SH512010,131100,1.599,209628.9
2019-03-14,SH510810,215600,0.946368718000297,204037.09560086404
2019-03-15,SH511880,1600,122.99834729035469,196797.3556645675
2019-03-18,SH511880,1600,122.99590449625141,196793.44719400225
2019-03-19,SH512580,248700,0.829,206172.3
2019-03-20,SZ159909,44200,4.625,204425.0
2019-03-21,SH510290,137200,1.495,205114.00000000003
2019-03-22,SZ159949,343200,0.595,204204.0
2019-03-25,SH510500,135800,1.48375,201493.25
2019-03-26,SH513100,79100,2.558,202337.8
2019-03-27,SH513100,79100,2.576,203761.6
2019-03-28,SH513100,79100,2.548,201546.80000000002
2019-03-29,SH513100,79100,2.569,203207.9
2019-04-01,SZ159928,78400,2.69,210896.0
2019-04-02,SZ159928,78400,2.66,208544.0
2019-04-03,SZ159928,78400,2.686,210582.4
2019-04-04,SZ159928,78400,2.778,217795.2
2019-04-08,SZ159928,78400,2.835,222264.0
2019-04-09,SH512200,218800,1.015,222081.99999999997
2019-04-10,SH512200,218800,1.01,220988.0
2019-04-11,SH510630,81100,2.65,214915.0
2019-04-12,SH512200,216700,0.993,215183.1
2019-04-15,SH513100,82400,2.662,219348.8
2019-04-16,SH513100,82400,2.677,220584.80000000002
2019-04-17,SH513100,82400,2.679,220749.59999999998
2019-04-18,SZ159928,80700,2.741,221198.7
2019-04-19,SZ159928,80700,2.743,221360.09999999998
2019-04-22,SZ159928,80700,2.736,220795.2
2019-04-23,SH513100,82000,2.699,221318.0
2019-04-24,SH513100,82000,2.741,224762.0
2019-04-25,SH513100,82000,2.76,226319.99999999997
2019-04-26,SH513100,82000,2.778,227796.0
2019-04-29,SH513100,82000,2.814,230748.0
2019-04-30,SH513100,82000,2.807,230174.0
2019-05-06,SH513100,82000,2.727,223614.0
2019-05-07,SH513100,82000,2.757,226074.0
2019-05-08,SH513100,82000,2.704,221728.00000000003
2019-05-09,SH513100,82000,2.686,220252.0
2019-05-10,SH513100,82000,2.689,220498.0
2019-05-13,SH513100,82000,2.679,219678.0
2019-05-14,SH511880,1700,123.50156287562648,209952.65688856502
2019-05-15,SH511880,1700,123.50766986088465,209963.0387635039
2019-05-16,SH511880,1700,123.50766986088465,209963.0387635039
2019-05-17,SH511880,1700,123.54431177243356,210025.33001313705
2019-05-20,SH511880,1700,123.5418689783303,210021.17726316152
2019-05-21,SH518880,75500,2.834,213967.0
2019-05-22,SH518880,75500,2.834,213967.0
2019-05-23,SH518880,75500,2.841,214495.5
2019-05-24,SH518880,75500,2.856,215628.0
2019-05-27,SH518880,75500,2.858,215779.0
2019-05-28,SH518880,75500,2.854,215477.0
2019-05-29,SH518880,75500,2.861,216005.50000000003
2019-05-30,SH518880,75500,2.847,214948.5
2019-05-31,SH511880,1700,123.65057331592541,210205.9746370732
2019-06-03,SH518880,74700,2.914,217675.80000000002
2019-06-04,SH518880,74700,2.944,219916.8
2019-06-05,SH518880,74700,2.963,221336.1
2019-06-06,SH518880,74700,2.962,221261.40000000002
2019-06-10,SH518880,74700,2.953,220589.09999999998
2019-06-11,SH518880,74700,2.937,219393.9
2019-06-12,SH518880,74700,2.972,222008.4
2019-06-13,SH518880,74700,2.977,222381.9
2019-06-14,SH518880,74700,3.022,225743.4
2019-06-17,SH518880,74700,2.983,222830.1
2019-06-18,SH518880,74700,3.004,224398.8
2019-06-19,SH518880,74700,2.989,223278.3
2019-06-20,SH518880,74700,3.054,228133.8
2019-06-21,SH518880,74700,3.079,230001.30000000002
2019-06-24,SH518880,74700,3.101,231644.7
2019-06-25,SH518880,74700,3.166,236500.19999999998
2019-06-26,SH518880,74700,3.108,232167.6
2019-06-27,SH518880,74700,3.1,231570.0
2019-06-28,SH512070,101800,2.3,234139.99999999997
2019-07-01,SH512070,101800,2.361,240349.80000000002
2019-07-02,SH512880,237600,1.002,238075.2
2019-07-03,SH512690,213000,1.096,233448.00000000003
2019-07-04,SH512690,213000,1.079,229827.0
2019-07-05,SH512690,213000,1.106,235578.00000000003
2019-07-08,SH512070,101100,2.252,227677.19999999998
2019-07-09,SH513100,82000,2.756,225991.99999999997
2019-07-10,SH513100,82000,2.787,228534.0
2019-07-11,SH513100,82000,2.822,231404.0
2019-07-12,SH513100,82000,2.817,230994.0
2019-07-15,SH513100,82000,2.84,232880.0
2019-07-16,SH513100,82000,2.849,233618.00000000003
2019-07-17,SH513100,82000,2.834,232388.0
2019-07-18,SH513100,82000,2.802,229764.0
2019-07-19,SH513100,82000,2.835,232470.0
2019-07-22,SH513100,82000,2.804,229928.0
2019-07-23,SH513100,82000,2.835,232470.0
2019-07-24,SH513100,82000,2.847,233454.0
2019-07-25,SH513100,82000,2.87,235340.0
2019-07-26,SH513100,82000,2.854,234028.0
2019-07-29,SH513100,82000,2.866,235012.0
2019-07-30,SH513500,120200,1.949,234269.80000000002
2019-07-31,SH512760,211300,1.118,236233.40000000002
2019-08-01,SH512760,211300,1.112,234965.60000000003
2019-08-02,SH512760,211300,1.1,232430.00000000003
2019-08-05,SH513100,82500,2.789,230092.5
2019-08-06,SH511880,1700,124.16844566581679,211086.35763188853
2019-08-07,SH518880,66600,3.363,223975.8
2019-08-08,SH518880,66600,3.386,225507.6
2019-08-09,SH518880,66600,3.403,226639.8
2019-08-12,SH518880,66600,3.382,225241.2
2019-08-13,SH518880,66600,3.465,230769.0
2019-08-14,SH518880,66600,3.376,224841.6
2019-08-15,SH518880,66600,3.414,227372.40000000002
2019-08-16,SH518880,66600,3.419,227705.4
2019-08-19,SH518880,66600,3.402,226573.2
2019-08-20,SH518880,66600,3.388,225640.8
2019-08-21,SH512290,205900,1.096,225666.40000000002
2019-08-22,SH512290,205900,1.099,226284.1
2019-08-23,SH512290,205900,1.125,231637.5
2019-08-26,SH512290,205900,1.129,232461.1
2019-08-27,SH512290,205900,1.143,235343.7
2019-08-28,SH512290,205900,1.13,232666.99999999997
2019-08-29,SH512290,205900,1.124,231431.60000000003
2019-08-30,SH512290,205900,1.121,230813.9
2019-09-02,SH512290,205900,1.146,235961.4
2019-09-03,SH512290,205900,1.139,234520.1
2019-09-04,SH512760,179400,1.321,236987.4
2019-09-05,SH512290,209400,1.142,239134.8
2019-09-06,SH512670,213600,1.116,238377.60000000003
2019-09-09,SH512670,213600,1.135,242436.0
2019-09-10,SZ159909,48800,4.879,238095.19999999998
2019-09-11,SZ159909,48800,4.817,235069.6
2019-09-12,SZ159909,48800,4.861,237216.8
2019-09-16,SZ159909,48800,4.884,238339.2
2019-09-17,SZ159909,48800,4.765,232531.99999999997
2019-09-18,SH513520,224800,1.045,234915.99999999997
2019-09-19,SH513030,225200,1.052,236910.40000000002
2019-09-20,SH513030,225200,1.054,237360.80000000002
2019-09-23,SH513030,225200,1.052,236910.40000000002
2019-09-24,SH513520,222100,1.062,235870.2
2019-09-25,SH513030,225000,1.033,232424.99999999997
2019-09-26,SH513030,225000,1.026,230850.0
2019-09-27,SH513030,225000,1.03,231750.0
2019-09-30,SH513500,118100,1.97,232657.0
2019-10-08,SH513500,118100,1.951,230413.1
2019-10-09,SH513520,216500,1.05,227325.0
2019-10-10,SH511880,1800,124.67776823634675,224419.98282542414
2019-10-11,SH512170,182700,1.249,228192.30000000002
2019-10-14,SH512170,182700,1.256,229471.2
2019-10-15,SH512170,182700,1.249,228192.30000000002
2019-10-16,SH512800,201000,1.125,226125.0
2019-10-17,SH512800,201000,1.122,225522.00000000003
2019-10-18,SH512800,201000,1.107,222507.0
2019-10-21,SH511880,1700,124.78525117689023,212134.9270007134
2019-10-22,SH511880,1700,124.78525117689023,212134.9270007134
2019-10-23,SH511880,1700,124.77914419163208,212124.54512577454
2019-10-24,SH511880,1700,124.78891536804512,212141.1561256767
2019-10-25,SH511880,1700,124.79746514740654,212155.6907505911
2019-10-28,SH511880,1700,124.80357213266468,212166.07262552995
2019-10-29,SH512170,175500,1.268,222534.0
2019-10-30,SH512010,117700,1.878,221040.59999999998
2019-10-31,SH512170,174100,1.265,220236.49999999997
