trade_date,symbol,shares,adjusted_close,market_value
2017-12-04,SH513100,113300,2.262,256284.6
2017-12-05,SH513100,113300,2.2,249260.00000000003
2017-12-06,SH513100,113300,2.175,246427.49999999997
2017-12-07,SH511880,2100,117.89722753270027,247584.17781867058
2017-12-08,SH511880,2100,117.91203960102588,247615.28316215434
2017-12-11,SH511880,2100,117.9131789908971,247617.6758808839
2017-12-12,SH511880,2100,117.92457288960911,247641.60306817913
2017-12-13,SH511880,2100,117.93824556806352,247670.3156929334
2017-12-14,SH511880,2100,117.95989397561635,247715.77734879433
2017-12-15,SH511880,2100,117.9929362818812,247785.16619195053
2017-12-18,SH511880,2100,117.986099942654,247770.80987957338
2017-12-19,SH511880,2100,117.99179689200999,247782.77347322096
2017-12-20,SH511880,2100,118.01344529956282,247828.2351290819
2017-12-21,SH511880,2100,118.04876638557006,247902.40940969714
2017-12-22,SH513100,109800,2.269,249136.2
2017-12-25,SH511880,2100,118.08636625131972,247981.3691277714
2017-12-26,SH511880,2100,118.04990577544127,247904.80212842667
2017-12-27,SH511880,2100,118.05218455518367,247909.5875658857
2017-12-28,SH511880,2100,117.89608814282907,247581.78509994104
2017-12-29,SH511880,2100,118.17295988153103,248163.21575121515
2018-01-02,SH511880,2100,118.22252412602387,248267.30066465013
2018-01-03,SH511880,2100,118.24140574297351,248306.95206024437
2018-01-04,SZ159928,104800,2.418,253406.40000000002
2018-01-05,SH512120,100,1.615,161.5
2018-01-05,SZ159928,104800,2.421,253720.8
2018-01-08,SH512400,200,0.985,197.0
2018-01-08,SZ159928,104800,2.451,256864.80000000002
2018-01-09,SH512400,200,0.985,197.0
2018-01-09,SZ159928,104800,2.507,262733.60000000003
2018-01-10,SH512400,200,0.973,194.6
2018-01-10,SZ159928,104800,2.53,265144.0
2018-01-11,SH512400,200,0.978,195.6
2018-01-11,SZ159928,104800,2.515,263572.0
2018-01-12,SH512400,200,0.972,194.4
2018-01-12,SZ159928,104800,2.547,266925.60000000003
2018-01-15,SH512400,200,0.936,187.20000000000002
2018-01-15,SZ159928,104800,2.535,265668.0
2018-01-16,SH513050,100,1.611,161.1
2018-01-16,SZ159928,104800,2.577,270069.6
2018-01-17,SH513050,100,1.59,159.0
2018-01-17,SZ159928,104800,2.563,268602.4
2018-01-18,SZ159920,100,1.674,167.4
2018-01-18,SZ159928,104800,2.552,267449.6
2018-01-19,SH512550,100,1.216,121.6
2018-01-19,SZ159928,104800,2.478,259694.40000000002
2018-01-22,SH510900,93800,1.383,129725.4
2018-01-22,SH512550,100,1.23,123.0
2018-01-22,SZ159920,76900,1.685,129576.5
2018-01-23,SH510900,93800,1.41,132258.0
2018-01-23,SH512550,100,1.246,124.6
2018-01-23,SH512800,116500,1.15,133975.0
2018-01-24,SH510900,93800,1.427,133852.6
2018-01-24,SH512550,100,1.243,124.30000000000001
2018-01-24,SH512800,116500,1.155,134557.5
2018-01-25,SH510900,93800,1.392,130569.59999999999
2018-01-25,SH512550,100,1.236,123.6
2018-01-25,SH512800,116500,1.146,133509.0
2018-01-26,SH510900,93800,1.439,134978.2
2018-01-26,SH512800,116500,1.15,133975.0
2018-01-29,SH510900,93800,1.427,133852.6
2018-01-29,SH512800,116500,1.142,133043.0
2018-01-30,SH513100,37900,2.32,87928.0
2018-01-30,SH513500,52600,1.682,88473.2
2018-01-30,SH518880,32300,2.731,88211.3
2018-01-31,SH513030,74800,1.172,87665.59999999999
2018-01-31,SH513100,37900,2.309,87511.1
2018-01-31,SH513500,52600,1.666,87631.59999999999
2018-02-01,SH513100,37900,2.305,87359.5
2018-02-01,SH513500,52600,1.67,87842.0
2018-02-02,SH513100,37900,2.294,86942.6
2018-02-02,SH513500,52600,1.656,87105.59999999999
2018-02-05,SH513100,37900,2.227,84403.29999999999
2018-02-06,SH511880,2100,118.7075456614181,249285.845888978
2018-02-07,SH511880,2100,118.67214262963752,249211.4995222388
2018-02-08,SH511880,2100,118.69574465082458,249261.06376673162
2018-02-09,SH511880,2100,118.72878748048646,249330.45370902156
2018-02-12,SH511880,2100,118.76891091650448,249414.7129246594
2018-02-13,SH511880,2100,118.83499657582827,249553.49280923937
2018-02-14,SH511880,2100,119.00257092625645,249905.39894513856
2018-02-22,SH511880,2100,118.89872203303337,249687.31626937006
2018-02-23,SH511880,2100,118.94002557011072,249774.0536972325
2018-02-26,SH511880,2100,118.94828627752621,249791.40118280504
2018-02-27,SH511880,2100,118.95536688388232,249806.27045615288
2018-02-28,SH511880,2100,118.97188829871327,249840.96542729787
2018-03-01,SH511880,2100,118.98722961248487,249873.1821862182
2018-03-02,SH511880,2100,119.02381274532482,249950.00676518213
2018-03-05,SH511880,2100,119.04387446333384,249992.13637300106
2018-03-06,SH511880,2100,119.05449537286802,250014.44028302285
2018-03-07,SH511880,2100,119.06275608028348,250031.7877685953
2018-03-08,SH511880,2100,119.08045759617379,250068.96095196495
2018-03-09,SH511880,2100,119.09697901100473,250103.65592310994
2018-03-12,SH511880,2100,119.10405961736086,250118.5251964578
2018-03-13,SH511880,2100,119.13356214384469,250180.48050207383
2018-03-14,SZ159902,21700,3.8578390941853202,83715.10834382146
2018-03-14,SZ159915,47800,1.741,83219.8
2018-03-14,SZ159949,117600,0.71,83496.0
2018-03-15,SZ159902,21700,3.8735853762024033,84056.80266359216
2018-03-15,SZ159915,47800,1.742,83267.6
2018-03-15,SZ159949,117600,0.716,84201.59999999999
2018-03-16,SZ159902,21700,3.816898760940905,82826.70311241764
2018-03-16,SZ159915,47800,1.716,82024.8
2018-03-16,SZ159949,117600,0.704,82790.4
2018-03-19,SH513100,105700,2.333,246598.1
2018-03-20,SH513100,105700,2.293,242370.1
2018-03-21,SH513100,105700,2.294,242475.80000000002
2018-03-22,SH513100,105700,2.288,241841.59999999998
2018-03-23,SH513100,105700,2.204,232962.80000000002
2018-03-26,SH511880,1900,119.29641609003546,226663.1905710674
2018-03-27,SH511880,1900,119.30231659533223,226674.40153113124
2018-03-28,SH511880,1900,119.3105773027477,226690.09687522062
2018-03-29,SH511880,1900,119.2798946752045,226631.79988288856
2018-03-30,SH511880,1900,119.36014154724054,226784.26893975702
2018-04-02,SH511880,1900,119.40026498325855,226860.50346819125
2018-04-03,SH511880,1900,119.47461134999782,227001.76156499586
2018-04-04,SH511880,1900,119.51945519025324,227086.96486148116
2018-04-09,SH511880,1900,119.56193882838997,227167.68377394095
2018-04-10,SH511880,1900,119.59144135487381,227223.73857426023
2018-04-11,SH510660,37400,2.026,75772.4
2018-04-11,SH512010,41400,1.832,75844.8
2018-04-11,SH512660,88500,0.859,76021.5
2018-04-12,SH512010,41400,1.841,76217.4
2018-04-12,SH512660,88500,0.85,75225.0
2018-04-13,SH512010,41400,1.801,74561.4
2018-04-16,SH511880,1800,119.57728014216157,215239.10425589082
2018-04-17,SH511880,1800,119.58200054639897,215247.60098351815
2018-04-18,SH511880,1800,119.58790105169575,215258.22189305237
2018-04-19,SH511880,1800,119.57373983898351,215232.73171017034
2018-04-20,SH511880,1800,119.60560256758605,215290.08462165488
2018-04-23,SH511880,1800,119.59144135487381,215264.59443877285
2018-04-24,SH511880,1800,119.59616175911121,215273.09116640018
2018-04-25,SH511880,1800,119.64454590254472,215360.18262458048
2018-04-26,SH511880,1800,119.68112903538466,215426.03226369238
2018-04-27,SH511880,1800,119.77671722119229,215598.0909981461
2018-05-02,SH511880,1800,119.82628146568514,215687.30663823325
2018-05-03,SH511880,1800,119.83218197098189,215697.9275477674
2018-05-04,SH511880,1800,119.87112530594057,215768.025550693
2018-05-07,SH511880,1800,119.8876467207715,215797.7640973887
2018-05-08,SH511880,1800,119.85814419428768,215744.65954971782
2018-05-09,SH513100,99300,2.272,225609.59999999998
2018-05-10,SH513100,99300,2.304,228787.19999999998
2018-05-11,SH513100,99300,2.317,230078.1
2018-05-14,SH513100,99300,2.315,229879.5
2018-05-15,SH513100,99300,2.311,229482.3
2018-05-16,SH512010,38000,2.036,77368.0
2018-05-16,SZ159928,32300,2.352,75969.59999999999
2018-05-16,SZ159929,42100,1.816,76453.6
2018-05-17,SH512010,38000,2.013,76494.0
2018-05-17,SH512120,41500,1.811,75156.5
2018-05-17,SZ159929,42100,1.802,75864.2
2018-05-18,SH513100,98800,2.308,228030.4
2018-05-21,SH513100,98800,2.324,229611.19999999998
2018-05-22,SH512010,37700,2.06,77662.0
2018-05-22,SH512120,41900,1.852,77598.8
2018-05-22,SH513050,52500,1.457,76492.5
2018-05-23,SH510660,34200,2.234,76402.8
2018-05-23,SH512010,37700,2.054,77435.79999999999
2018-05-23,SH512120,41900,1.848,77431.2
2018-05-24,SH513100,98900,2.323,229744.69999999998
2018-05-25,SH513100,98900,2.327,230140.3
2018-05-28,SH513100,98900,2.337,231129.30000000002
2018-05-29,SH513100,98900,2.335,230931.5
2018-05-30,SH513100,98900,2.319,229349.1
2018-05-31,SH513100,98900,2.35,232415.0
2018-06-01,SH513100,98900,2.341,231524.90000000002
2018-06-04,SH513100,98900,2.384,235777.59999999998
2018-06-05,SH513100,98900,2.414,238744.6
2018-06-06,SH513100,98900,2.42,239338.0
2018-06-07,SH513100,98900,2.439,241217.1
2018-06-08,SH513100,98900,2.405,237854.49999999997
2018-06-11,SH513100,98900,2.431,240425.9
2018-06-12,SH513100,98900,2.438,241118.2
2018-06-13,SH513100,98900,2.451,242403.9
2018-06-14,SH513100,98900,2.436,240920.4
2018-06-15,SH513100,98900,2.472,244480.8
2018-06-19,SH513100,98900,2.442,241513.80000000002
2018-06-20,SH513100,98900,2.458,243096.2
2018-06-21,SH513100,98900,2.505,247744.5
2018-06-22,SH513100,98900,2.488,246063.2
2018-06-25,SH513100,98900,2.471,244381.9
2018-06-26,SH513100,98900,2.431,240425.9
2018-06-27,SH513100,98900,2.413,238645.69999999998
2018-06-28,SH513100,98900,2.396,236964.4
2018-06-29,SH513100,98900,2.449,242206.09999999998
2018-07-02,SH513100,98900,2.437,241019.3
2018-07-03,SH511880,2000,120.6145889733332,241229.1779466664
2018-07-04,SH511880,2000,120.73141897820919,241462.83795641837
2018-07-05,SH511880,2000,120.817566355542,241635.132711084
2018-07-06,SH513500,143600,1.702,244407.19999999998
2018-07-09,SH511880,2000,120.85178928626324,241703.5785725265
2018-07-10,SH511880,2000,120.82700716401682,241654.01432803363
2018-07-11,SH513100,47800,2.554,122081.2
2018-07-11,SH513500,72000,1.729,124488.0
2018-07-12,SH513100,47800,2.578,123228.4
2018-07-12,SH513500,72000,1.741,125352.00000000001
2018-07-13,SH513100,47800,2.603,124423.40000000001
2018-07-13,SH513500,72000,1.74,125280.0
2018-07-16,SH513100,47800,2.584,123515.2
2018-07-16,SH513500,72000,1.74,125280.0
2018-07-17,SH513100,47800,2.559,122320.20000000001
2018-07-17,SH513500,72000,1.73,124560.0
2018-07-18,SH513100,47800,2.595,124041.00000000001
2018-07-18,SH513500,72000,1.748,125856.0
2018-07-19,SH513100,47800,2.607,124614.6
2018-07-19,SH513500,72000,1.76,126720.0
2018-07-20,SH513100,47800,2.61,124758.0
2018-07-20,SH513500,72000,1.762,126864.0
2018-07-23,SH513100,47800,2.602,124375.59999999999
2018-07-23,SH513500,72000,1.755,126359.99999999999
2018-07-24,SH512660,85400,0.743,63452.2
2018-07-24,SH513100,47800,2.641,126239.8
2018-07-24,SZ159949,105600,0.605,63888.0
2018-07-25,SH512660,85400,0.744,63537.6
2018-07-25,SH513100,47800,2.65,126670.0
2018-07-25,SH513500,35900,1.777,63794.299999999996
2018-07-26,SH512660,85400,0.735,62769.0
2018-07-26,SH513100,47800,2.656,126956.8
2018-07-26,SH513500,35900,1.789,64225.1
2018-07-27,SH512660,85400,0.732,62512.799999999996
2018-07-27,SH513100,47800,2.658,127052.4
2018-07-27,SH513500,35900,1.811,65014.9
2018-07-30,SH510500,45800,1.37125,62803.25000000001
2018-07-30,SH510900,51500,1.2432368421052633,64026.69736842106
2018-07-30,SH513100,47800,2.646,126478.79999999999
2018-07-31,SH513100,47800,2.584,123515.2
2018-07-31,SH513500,71300,1.761,125559.29999999999
2018-08-01,SH513100,47800,2.617,125092.6
2018-08-01,SH513500,71300,1.779,126842.7
2018-08-02,SH513100,47800,2.623,125379.40000000001
2018-08-02,SH513500,71300,1.773,126414.9
2018-08-03,SH513100,47800,2.702,129155.59999999999
2018-08-03,SH513500,71300,1.804,128625.2
2018-08-06,SH513100,47800,2.768,132310.4
2018-08-06,SH513500,71300,1.824,130051.20000000001
2018-08-07,SH513100,47800,2.754,131641.2
2018-08-07,SH513500,71300,1.856,132332.80000000002
2018-08-08,SH513100,47800,2.71,129538.0
2018-08-08,SH513500,71300,1.83,130479.0
2018-08-09,SH513100,47800,2.673,127769.40000000001
2018-08-09,SH513500,71300,1.812,129195.6
2018-08-10,SH513100,47800,2.667,127482.59999999999
2018-08-10,SH513500,71300,1.813,129266.9
2018-08-13,SH510900,51900,1.2192280701754388,63277.93684210527
2018-08-13,SH512800,68700,0.917,62997.9
2018-08-13,SH513500,71300,1.8,128340.0
2018-08-14,SH511880,2100,121.01582333351337,254133.22900037808
2018-08-15,SH511880,2100,121.03706515258172,254177.8368204216
2018-08-16,SH513100,47700,2.662,126977.4
2018-08-16,SH513500,70500,1.8,126900.0
2018-08-17,SH513100,47700,2.668,127263.6
2018-08-17,SH513500,70500,1.822,128451.0
2018-08-20,SH513100,47700,2.655,126643.49999999999
2018-08-20,SH513500,70500,1.821,128380.5
2018-08-21,SH513500,70500,1.816,128028.0
2018-08-22,SH513500,70500,1.814,127887.0
2018-08-23,SH513500,70500,1.817,128098.5
2018-08-24,SH511880,2000,121.17277677440738,242345.55354881476
2018-08-27,SH511880,2000,121.1491747532203,242298.3495064406
2018-08-28,SH511880,2000,121.1668762691106,242333.75253822122
2018-08-29,SH511880,2000,121.19637879559444,242392.75759118889
2018-08-30,SH511880,2000,121.21880071572214,242437.6014314443
2018-08-31,SH513500,137600,1.844,253734.40000000002
2018-09-03,SH513500,137600,1.836,252633.6
2018-09-04,SH513500,137600,1.841,253321.6
2018-09-05,SH513500,137600,1.833,252220.8
2018-09-06,SH513500,137600,1.826,251257.6
2018-09-07,SH511880,2000,121.24712314114663,242494.24628229326
2018-09-10,SH511880,2000,121.29432718352076,242588.65436704154
2018-09-11,SH511880,2000,121.27544556657111,242550.89113314223
2018-09-12,SH511880,2000,121.30612819411431,242612.25638822862
2018-09-13,SH513500,135800,1.839,249736.19999999998
2018-09-14,SH513500,135800,1.85,251230.0
2018-09-17,SH513500,135800,1.85,251230.0
2018-09-18,SH513500,135800,1.836,249328.80000000002
2018-09-19,SH513500,135800,1.845,250551.0
2018-09-20,SH512660,100,0.717,71.7
2018-09-20,SH513500,135800,1.851,251365.8
2018-09-21,SH518880,95300,2.657,253212.1
2018-09-25,SH518880,95300,2.649,252449.7
2018-09-26,SH518880,95300,2.653,252830.9
2018-09-27,SH518880,95300,2.642,251782.59999999998
2018-09-28,SH513500,135100,1.858,251015.80000000002
2018-10-08,SH513500,135100,1.841,248719.1
2018-10-09,SH513500,135100,1.848,249664.80000000002
2018-10-10,SH511880,2000,121.58817234729976,243176.3446945995
2018-10-11,SH511880,2000,121.57873153882494,243157.46307764988
2018-10-12,SH511880,2000,121.61059426742749,243221.18853485497
2018-10-15,SH511880,2000,121.62357537908036,243247.15075816071
2018-10-16,SH518880,91500,2.727,249520.5
2018-10-17,SH518880,91500,2.719,248788.5
2018-10-18,SH518880,91500,2.722,249063.0
2018-10-19,SH518880,91500,2.734,250161.0
2018-10-22,SH518880,91500,2.73,249795.0
2018-10-23,SH518880,91500,2.744,251076.00000000003
2018-10-24,SH518880,91500,2.745,251167.5
2018-10-25,SH518880,91500,2.759,252448.5
2018-10-26,SH518880,91500,2.757,252265.5
2018-10-29,SH518880,91500,2.753,251899.5
2018-10-30,SH518880,91500,2.747,251350.5
2018-10-31,SH518880,91500,2.724,249246.00000000003
2018-11-01,SH511880,2000,121.74276558607505,243485.5311721501
2018-11-02,SH511880,2000,121.74394568713441,243487.89137426883
2018-11-05,SH511880,2000,121.78170892103373,243563.41784206746
2018-11-06,SH511880,2000,121.7946900326866,243589.3800653732
2018-11-07,SH511880,2000,121.79823033586466,243596.46067172932
2018-11-08,SH512880,325500,0.744,242172.0
2018-11-09,SH511880,1900,121.83127316552657,231479.41901450048
2018-11-12,SH511880,1900,121.82891296340786,231474.93463047492
2018-11-13,SH511880,1900,121.83127316552657,231479.41901450048
2018-11-14,SH512880,310600,0.767,238230.2
2018-11-15,SH512880,310600,0.79,245374.0
2018-11-16,SH512580,116500,0.706,82249.0
2018-11-16,SH512980,112700,0.729,82158.3
2018-11-16,SZ159949,162500,0.502,81575.0
2018-11-19,SH512580,116500,0.711,82831.5
2018-11-19,SH512980,112700,0.724,81594.8
2018-11-19,SZ159949,162500,0.5,81250.0
2018-11-20,SH512100,137000,0.576,78912.0
2018-11-20,SH512580,116500,0.689,80268.5
2018-11-20,SH512980,112700,0.702,79115.4
2018-11-21,SH511880,1900,121.93512205874966,231676.73191162435
2018-11-22,SH511880,1900,121.95636387781802,231717.09136785424
2018-11-23,SH511880,1900,121.99176690959862,231784.35712823737
2018-11-26,SH511880,1900,122.00120771807346,231802.29466433957
2018-11-27,SH511880,1900,122.00356792019217,231806.77904836513
2018-11-28,SH511880,1900,121.96934498947091,231741.75547999472
2018-11-29,SH511880,1900,121.98350620218316,231768.66178414802
2018-11-30,SH511880,1900,121.99884751595474,231797.810280314
2018-12-03,SH511880,1900,121.9976674148954,231795.56808830125
2018-12-04,SZ159920,155000,1.5186050305914343,235383.7797416723
2018-12-05,SZ159920,155000,1.507036709721278,233590.6900067981
2018-12-06,SZ159920,155000,1.4681250849762064,227559.388171312
2018-12-07,SH511880,1800,122.11331731871203,219803.97117368167
2018-12-10,SH511880,1800,122.1038765102372,219786.97771842696
2018-12-11,SH511880,1800,122.09679590388107,219774.23262698593
2018-12-12,SH511880,1800,122.0991561059998,219778.48099079964
2018-12-13,SH518880,82900,2.748,227809.2
2018-12-14,SH518880,82900,2.745,227560.5
2018-12-17,SH518880,82900,2.746,227643.4
2018-12-18,SH518880,82900,2.761,228886.90000000002
2018-12-19,SH518880,82900,2.77,229633.0
2018-12-20,SH518880,82900,2.77,229633.0
2018-12-21,SH518880,82900,2.788,231125.19999999998
2018-12-24,SH518880,82900,2.798,231954.2
2018-12-25,SH518880,82900,2.82,233778.0
2018-12-26,SH518880,82900,2.819,233695.1
2018-12-27,SH518880,82900,2.809,232866.1
2018-12-28,SH518880,82900,2.826,234275.4
2019-01-02,SH518880,82900,2.837,235187.30000000002
2019-01-03,SH518880,82900,2.868,237757.19999999998
2019-01-04,SH518880,82900,2.853,236513.7
2019-01-07,SH518880,82900,2.841,235518.90000000002
2019-01-08,SH518880,82900,2.828,234441.19999999998
2019-01-09,SH511880,1900,122.39009155864265,232541.17396142104
2019-01-10,SH511880,1900,122.38887016159102,232538.85330702292
2019-01-11,SH511880,1900,122.41085530852037,232580.6250861887
2019-01-14,SH511880,1900,122.42306927903668,232603.8316301697
2019-01-15,SH511880,1900,122.42673347019158,232610.793593364
2019-01-16,SH511880,1900,122.43894744070789,232634.000137345
2019-01-17,SH511880,1900,122.4401688377595,232636.32079174306
2019-01-18,SH511880,1900,122.45116141122418,232657.20668132594
2019-01-21,SH511880,1900,122.46337538174049,232680.41322530693
2019-01-22,SH512880,299400,0.774,231735.6
2019-01-23,SZ159928,119600,1.938,231784.8
2019-01-24,SZ159920,100,1.499675050985724,149.9675050985724
2019-01-24,SZ159928,119600,1.952,233459.19999999998
2019-01-25,SH512880,100,0.785,78.5
2019-01-25,SZ159928,119600,1.953,233578.80000000002
2019-01-28,SH512880,100,0.78,78.0
2019-01-28,SZ159928,119600,1.962,234655.19999999998
2019-01-29,SH513500,100,1.65,165.0
2019-01-29,SZ159928,119600,1.97,235612.0
2019-01-30,SH512070,100,1.7,170.0
2019-01-30,SZ159928,119600,1.943,232382.80000000002
2019-01-31,SH513100,48900,2.395,117115.5
2019-01-31,SH513500,69900,1.669,116663.1
2019-02-01,SH513100,48900,2.427,118680.3
2019-02-01,SH513500,69900,1.691,118200.90000000001
2019-02-11,SH512800,81800,0.969,79264.2
2019-02-11,SH513050,66000,1.205,79530.0
2019-02-11,SZ159928,39400,2.073,81676.2
2019-02-12,SH512550,79400,0.997,79161.8
2019-02-12,SH513050,66000,1.209,79794.0
2019-02-12,SZ159928,39400,2.079,81912.6
2019-02-13,SH512550,79400,1.017,80749.79999999999
2019-02-13,SH512800,83000,0.983,81589.0
2019-02-13,SZ159928,39400,2.101,82779.4
2019-02-14,SH510300,21400,3.7814411714239586,80922.84106847271
2019-02-14,SH513050,66500,1.211,80531.5
2019-02-14,SZ159928,39400,2.136,84158.40000000001
2019-02-15,SH510300,21400,3.7191036072203256,79588.81719451497
2019-02-15,SH513050,66500,1.19,79135.0
2019-02-15,SZ159928,39400,2.108,83055.2
2019-02-18,SH510300,21400,3.827081173787333,81899.53711904892
2019-02-18,SH513050,66500,1.208,80332.0
2019-02-18,SZ159928,39400,2.18,85892.0
2019-02-19,SH512010,54800,1.495,81926.0
2019-02-19,SH513050,66500,1.19,79135.0
2019-02-19,SZ159928,39400,2.16,85104.0
2019-02-20,SH512010,54800,1.467,80391.6
2019-02-20,SZ159902,28200,2.853226301495429,80460.98170217109
2019-02-20,SZ159928,39400,2.175,85695.0
2019-02-21,SH512010,54800,1.455,79734.0
2019-02-21,SZ159902,28200,2.844828284419651,80224.15762063416
2019-02-21,SZ159928,39400,2.163,85222.2
2019-02-22,SH512010,54800,1.475,80830.0
2019-02-22,SZ159902,28200,2.928808455177427,82592.39843600344
2019-02-22,SZ159928,39400,2.17,85498.0
2019-02-25,SH512070,38300,2.244,85945.20000000001
2019-02-25,SZ159902,28200,3.0799727625414235,86855.23190366814
2019-02-25,SZ159928,39400,2.272,89516.79999999999
2019-02-26,SH510810,93000,0.9288624413887572,86384.20704915441
2019-02-26,SH512100,135700,0.64,86848.0
2019-02-26,SH512120,64400,1.373,88421.2
2019-02-27,SH510300,21000,4.08533679691667,85792.07273525007
2019-02-27,SH512120,64400,1.359,87519.6
2019-02-27,SZ159928,38900,2.259,87875.09999999999
2019-02-28,SH510300,21000,4.0775446013912156,85628.43662921553
2019-02-28,SH512120,64400,1.392,89644.79999999999
2019-02-28,SH512980,106900,0.809,86482.1
2019-03-01,SH510500,65000,1.358,88270.0
2019-03-01,SH510660,52300,1.685,88125.5
2019-03-01,SH512660,115000,0.763,87745.0
2019-03-04,SH512010,55800,1.6,89280.0
2019-03-04,SH512200,104800,0.878,92014.4
2019-03-04,SH512580,115800,0.789,91366.2
2019-03-05,SH510410,137000,0.665,91105.0
2019-03-05,SH510810,96500,0.9525474038631934,91920.82447279817
2019-03-05,SH512550,80400,1.113,89485.2
2019-03-06,SH510150,19400,4.65,90210.0
2019-03-06,SH510880,23900,3.842239061450794,91829.51356867398
2019-03-06,SH512800,84700,1.079,91391.3
2019-03-07,SH510150,19400,4.569,88638.6
2019-03-07,SH510880,23900,3.830392486749507,91546.38043331323
2019-03-07,SH512800,84700,1.061,89866.7
2019-03-08,SH510880,23900,3.6763870156327743,87865.64967362331
2019-03-08,SH512800,84700,1.02,86394.0
2019-03-08,SH512960,83100,1.027,85343.7
2019-03-11,SH511880,2100,122.93972023187642,258173.41248694048
2019-03-12,SH512010,53600,1.606,86081.6
2019-03-12,SH513050,68300,1.26,86058.0
2019-03-12,SZ159928,37100,2.325,86257.5
2019-03-13,SH512010,53600,1.599,85706.4
2019-03-13,SH513050,68300,1.242,84828.6
2019-03-13,SZ159928,37100,2.285,84773.5
2019-03-14,SH510810,87200,0.946368718000297,82523.3522096259
2019-03-14,SH512010,53600,1.588,85116.8
2019-03-14,SZ159929,59300,1.414,83850.2
2019-03-15,SH511880,2000,122.99834729035469,245996.6945807094
2019-03-18,SH511880,2000,122.99590449625141,245991.80899250283
2019-03-19,SH512400,116500,0.716,83414.0
2019-03-19,SH512580,101600,0.829,84226.4
2019-03-19,SZ159902,25700,3.2479331040569743,83471.88077426424
2019-03-20,SH512400,116500,0.706,82249.0
2019-03-20,SH512580,101600,0.826,83921.59999999999
2019-03-20,SZ159902,25700,3.230087317770947,83013.24406671333
2019-03-21,SH510290,55900,1.495,83570.5
2019-03-21,SH512580,101600,0.835,84836.0
2019-03-21,SZ159902,25700,3.256331121132752,83687.70981311172
2019-03-22,SH510660,46400,1.815,84216.0
2019-03-22,SH512580,101600,0.836,84937.59999999999
2019-03-22,SZ159949,139700,0.595,83121.5
2019-03-25,SH510500,55300,1.48375,82051.375
2019-03-25,SH510660,46400,1.782,82684.8
2019-03-25,SH512580,101600,0.827,84023.2
2019-03-26,SH513100,97300,2.558,248893.4
2019-03-27,SH513100,97300,2.576,250644.80000000002
2019-03-28,SH513100,97300,2.548,247920.4
2019-03-29,SH513100,97300,2.569,249963.69999999998
2019-04-01,SH510660,46100,1.866,86022.6
2019-04-01,SH512120,54600,1.566,85503.6
2019-04-01,SZ159928,32100,2.69,86349.0
2019-04-02,SH512010,49200,1.732,85214.4
2019-04-02,SH512120,54600,1.551,84684.59999999999
2019-04-02,SZ159928,32100,2.66,85386.0
2019-04-03,SH512120,54600,1.561,85230.59999999999
2019-04-03,SH512200,85500,0.998,85329.0
2019-04-03,SZ159928,32100,2.686,86220.59999999999
2019-04-04,SH512120,54600,1.565,85449.0
2019-04-04,SH512200,85500,0.999,85414.5
2019-04-04,SZ159928,32100,2.778,89173.8
2019-04-08,SH512120,54600,1.556,84957.6
2019-04-08,SZ159928,32100,2.835,91003.5
2019-04-08,SZ159929,54400,1.55,84320.0
2019-04-09,SH510630,32400,2.679,86799.59999999999
2019-04-09,SH512200,86600,1.015,87898.99999999999
2019-04-09,SH512870,66700,1.283,85576.09999999999
2019-04-10,SH510630,32400,2.738,88711.2
2019-04-10,SH512200,86600,1.01,87466.0
2019-04-10,SH512870,66700,1.284,85642.8
2019-04-11,SH510630,32400,2.65,85860.0
2019-04-11,SH512200,86600,0.989,85647.4
2019-04-11,SH512870,66700,1.254,83641.8
2019-04-12,SH510150,16700,5.042,84201.4
2019-04-12,SH512200,86600,0.993,85993.8
2019-04-12,SH512870,66700,1.245,83041.5
2019-04-15,SH513100,48500,2.662,129107.0
2019-04-15,SH513500,70900,1.815,128683.5
2019-04-16,SH513100,48500,2.677,129834.5
2019-04-16,SH513500,70900,1.825,129392.5
2019-04-17,SH513100,48500,2.679,129931.49999999999
2019-04-17,SH513500,70900,1.82,129038.0
2019-04-18,SH510150,16700,5.142,85871.40000000001
2019-04-18,SH512890,70900,1.213,86001.70000000001
2019-04-18,SZ159928,31500,2.741,86341.5
2019-04-19,SH510150,16700,5.184,86572.8
2019-04-19,SH510810,81400,1.0606744064638802,86338.89668615985
2019-04-19,SZ159928,31500,2.743,86404.5
2019-04-22,SH510150,16700,5.085,84919.5
2019-04-22,SH510810,81400,1.0441979108294899,84997.70994152047
2019-04-22,SZ159928,31500,2.736,86184.0
2019-04-23,SH513100,47500,2.699,128202.49999999999
2019-04-23,SH513500,70400,1.821,128198.4
2019-04-24,SH513100,47500,2.741,130197.5
2019-04-24,SH513500,70400,1.838,129395.20000000001
2019-04-25,SH513100,47500,2.76,131100.0
2019-04-25,SH513500,70400,1.837,129324.8
2019-04-26,SH513100,47500,2.778,131955.0
2019-04-26,SH513500,70400,1.839,129465.59999999999
2019-04-29,SH513100,47500,2.814,133665.0
2019-04-29,SH513500,70400,1.853,130451.2
2019-04-30,SH513100,47500,2.807,133332.5
2019-04-30,SH513500,70400,1.858,130803.20000000001
2019-05-06,SH513100,47500,2.727,129532.5
2019-05-06,SH513500,70400,1.829,128761.59999999999
2019-05-07,SH513100,47500,2.757,130957.5
2019-05-07,SH513500,70400,1.849,130169.59999999999
