trade_date,daily_return,total_value,gross_traded,transaction_cost,cash_ratio,exposure
2015-12-03,0.0001301066874836998,1.5373999999999999,0.0,0.0,,
2015-12-04,0.00019513464290366045,1.5377,0.0,0.0,,
2015-12-07,0.00019509657280347703,1.5379999999999998,0.0,0.0,,
2015-12-08,-0.0003901170351104932,1.5373999999999999,0.0,0.0,,
2015-12-09,-0.002081436190971675,1.5342,0.0,0.0,,
2015-12-10,0.00013036110024766678,1.5344,0.0,0.0,,
2015-12-11,-0.003258602711157521,1.5293999999999999,0.0,0.0,,
2015-12-14,-0.017915522427095487,1.502,0.0,0.0,,
2015-12-15,6.657789613839782e-05,1.5021,0.0,0.0,,
2015-12-16,0.0001997203914521073,1.5024000000000002,0.0,0.0,,
2015-12-17,6.656017039397e-05,1.5025,0.0,0.0,,
2015-12-18,0.00013311148086514457,1.5027,0.0,0.0,,
2015-12-21,0.0,1.5027,0.0,0.0,,
2015-12-22,0.004192453583549582,1.509,0.0,0.0,,
2015-12-23,-0.008813783962889232,1.4957,0.0,0.0,,
2015-12-24,-0.017115731764391295,1.4701,0.0,0.0,,
2015-12-25,-0.001156383919461268,1.4684,0.0,0.0,,
2015-12-28,0.004290384091528265,1.4747,0.0,0.0,,
2015-12-29,0.0035939513121312494,1.48,0.0,0.0,,
2015-12-30,-0.0013513513513513375,1.478,0.0,0.0,,
2015-12-31,-0.005006765899864596,1.4706000000000001,0.0,0.0,,
2016-01-04,-0.0009519923840609623,1.4692,0.0,0.0,,
2016-01-05,0.001701606316362625,1.4717,0.0,0.0,,
2016-01-06,0.008357681592715993,1.484,0.0,0.0,,
2016-01-07,0.021832884097034988,1.5164,0.0,0.0,,
2016-01-08,-0.0004616196254285665,1.5157,0.0,0.0,,
2016-01-11,0.0038925908821005883,1.5215999999999998,0.0,0.0,,
2016-01-12,-0.01235541535226059,1.5028000000000001,0.0,0.0,,
2016-01-13,-0.0077854671280278565,1.4910999999999999,0.0,0.0,,
2016-01-14,0.007377104151297775,1.5021,0.0,0.0,,
2016-01-15,-0.005592170960655007,1.4937,0.0,0.0,,
2016-01-18,0.0038829751623485897,1.4995,0.0,0.0,,
2016-01-19,-0.0008002667555853105,1.4983,0.0,0.0,,
2016-01-20,0.0077421077220851675,1.5099,0.0,0.0,,
2016-01-21,0.009007219021127222,1.5234999999999999,0.0,0.0,,
2016-01-22,-0.00636691828027558,1.5138,0.0,0.0,,
2016-01-25,0.0017175320385782733,1.5164,0.0,0.0,,
2016-01-26,0.017079926140859847,1.5423,0.0,0.0,,
2016-01-27,-0.0016857939441095038,1.5396999999999998,0.0,0.0,,
2016-01-28,-0.00584529453789695,1.5307,0.0,0.0,,
2016-01-29,0.0007839550532435791,1.5318999999999998,0.0,0.0,,
2016-02-01,0.008486193615771409,1.5449000000000002,0.0,0.0,,
2016-02-02,0.0025244352385265234,1.5488,0.0,0.0,,
2016-02-03,0.004196797520661155,1.5553,0.0,0.0,,
2016-02-04,0.009130071368867787,1.5695000000000001,0.0,0.0,,
2016-02-05,0.012424338961452674,1.589,0.0,0.0,,
2016-02-15,0.04581497797356837,1.6618,0.0,0.0,,
2016-02-16,0.0060175713082202265,1.6718000000000002,0.0,0.0,,
2016-02-17,-0.0010168680464170965,1.6701000000000001,0.0,0.0,,
2016-02-18,0.001616669660499337,1.6728,0.0,0.0,,
2016-02-19,0.01452654232424666,1.6970999999999998,0.0,0.0,,
2016-02-22,-0.00736550586294249,1.6846,0.0,0.0,,
2016-02-23,0.0007716965451740609,1.6859000000000002,0.0,0.0,,
2016-02-24,0.007829645886470171,1.6991,0.0,0.0,,
2016-02-25,0.010593843799658442,1.7170999999999998,0.0,0.0,,
2016-02-26,-0.0003494263583949664,1.7165,0.0,0.0,,
2016-02-29,-0.009612583745994718,1.7,0.0,0.0,,
2016-03-01,0.015117647058823458,1.7256999999999998,0.0,0.0,,
2016-03-02,-0.011821289911340238,1.7053,0.0,0.0,,
2016-03-03,0.008444262006685133,1.7197,0.0,0.0,,
2016-03-04,0.013025527708321105,1.7421,0.0,0.0,,
2016-03-07,-0.0007462258194133042,1.7408000000000001,0.0,0.0,,
2016-03-08,0.0048828125,1.7493,0.0,0.0,,
2016-03-09,-0.010518493111530303,1.7309,0.0,0.0,,
2016-03-10,-0.006066208330926082,1.7204000000000002,0.0,0.0,,
2016-03-11,0.012613345733550219,1.7421,0.0,0.0,,
2016-03-14,-0.010217553527352097,1.7243,0.0,0.0,,
2016-03-15,-0.01809429913588112,1.6931,0.0,0.0,,
2016-03-16,-0.005670072647805835,1.6835,0.0,0.0,,
2016-03-17,0.02055242055242057,1.7181000000000002,0.0,0.0,,
2016-03-18,0.0077993131948081995,1.7315,0.0,0.0,,
2016-03-21,0.007796708056598378,1.745,0.0,0.0,,
2016-03-22,-0.006647564469914102,1.7334,0.0,0.0,,
2016-03-23,-0.00328833506403603,1.7277,0.0,0.0,,
2016-03-24,-0.014817387277883953,1.7021,0.0,0.0,,
2016-03-25,0.005640091651489376,1.7117,0.0,0.0,,
2016-03-28,0.005842145235730456,1.7217,0.0,0.0,,
2016-03-29,-0.009815879653830462,1.7048,0.0,0.0,,
2016-03-30,0.011379633974659908,1.7242000000000002,0.0,0.0,,
2016-03-31,-0.012817538568611675,1.7021,0.0,0.0,,
2016-04-01,-0.023206627107690392,1.6626,0.0,0.0,,
2016-04-05,0.015337423312883347,1.6881,0.0,0.0,,
2016-04-06,0.0059830578757182895,1.6982,0.0,0.0,,
2016-04-07,-0.016488046166529324,1.6702,0.0,0.0,,
2016-04-08,-0.009340198778589381,1.6545999999999998,0.0,0.0,,
2016-04-11,0.025988154236673555,1.6976,0.0,0.0,,
2016-04-12,0.0002945334590009896,1.6981000000000002,0.0,0.0,,
2016-04-13,0.006948942936222835,1.7099,0.0,0.0,,
2016-04-14,0.01608281186034266,1.7374,0.0,0.0,,
2016-04-15,-0.008058017727639033,1.7234,0.0,0.0,,
2016-04-18,-0.00023209933851697784,1.7229999999999999,0.0,0.0,,
2016-04-19,-0.00034822983168891763,1.7224,0.0,0.0,,
2016-04-20,-0.0026126335346027263,1.7179000000000002,0.0,0.0,,
2016-04-21,0.002735898480703103,1.7226,0.0,0.0,,
2016-04-22,-0.0022640195053986734,1.7187000000000001,0.0,0.0,,
2016-04-25,-0.006225635654855455,1.708,0.0,0.0,,
2016-04-26,-0.00796252927400476,1.6944,0.0,0.0,,
2016-04-27,0.02106940509915023,1.7301000000000002,0.0,0.0,,
2016-04-28,0.0028900063580139523,1.7351,0.0,0.0,,
2016-04-29,0.0215549536049795,1.7725,0.0,0.0,,
2016-05-03,-0.0009590973201692998,1.7708,0.0,0.0,,
2016-05-04,-0.024508696634289673,1.7273999999999998,0.0,0.0,,
2016-05-05,0.0017946046080816735,1.7305,0.0,0.0,,
2016-05-06,-0.004102860444958001,1.7234,0.0,0.0,,
2016-05-09,-0.0014506208657306674,1.7208999999999999,0.0,0.0,,
2016-05-10,-0.015805683072810495,1.6937000000000002,0.0,0.0,,
2016-05-11,0.008029757336009746,1.7073,0.0,0.0,,
2016-05-12,0.001991448485913372,1.7106999999999999,0.0,0.0,,
2016-05-13,-0.006313205120710763,1.6999,0.0,0.0,,
2016-05-16,0.004882640155303264,1.7082,0.0,0.0,,
2016-05-17,-0.004858915817819942,1.6999,0.0,0.0,,
2016-05-18,-0.0003529619389375238,1.6993,0.0,0.0,,
2016-05-19,-0.015300417819101964,1.6733,0.0,0.0,,
2016-05-20,-0.000776907906531954,1.6720000000000002,0.0,0.0,,
2016-05-23,0.0016746411483252732,1.6748,0.0,0.0,,
2016-05-24,0.00011941724384989527,1.675,0.0,0.0,,
2016-05-25,5.9701492537200807e-05,1.6751,0.0,0.0,,
2016-05-26,5.969792848170563e-05,1.6751999999999998,0.0,0.0,,
2016-05-27,5.969436485209201e-05,1.6753,0.0,0.0,,
2016-05-30,0.00017907240494241528,1.6756,0.0,0.0,,
2016-05-31,0.0,1.6756,0.0,0.0,,
2016-06-01,-0.0002984005729290695,1.6751,0.0,0.0,,
2016-06-02,-0.0038206674228403736,1.6687,0.0,0.0,,
2016-06-03,0.0,1.6687,0.0,0.0,,
2016-06-06,-0.007011446035836255,1.657,0.0,0.0,,
2016-06-07,0.0038624019312010205,1.6634,0.0,0.0,,
2016-06-08,0.0015630636046650714,1.666,0.0,0.0,,
2016-06-13,-0.04003601440576232,1.5993,0.0,0.0,,
2016-06-14,0.001750765960107703,1.6021,0.0,0.0,,
2016-06-15,0.007178078771612251,1.6136,0.0,0.0,,
2016-06-16,-0.0013014377788794773,1.6115,0.0,0.0,,
2016-06-17,0.0013031337263418319,1.6136,0.0,0.0,,
2016-06-20,0.0025409023301934397,1.6177000000000001,0.0,0.0,,
