date,equity,cash,market_value,positions,gross_traded,benchmark_value,market_state,watchlist_size,daily_return,drawdown
2020-09-23,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5452908277511597,confirmed_uptrend,3,0.0,-0.029886413628661734
2020-09-24,974724.3672536443,974724.3672536443,0.0,0,0.0,1.515642762184143,confirmed_uptrend,3,0.0,-0.029886413628661734
2020-09-25,974724.3672536443,974724.3672536443,0.0,0,0.0,1.517951250076294,correction,3,0.0,-0.029886413628661734
2020-09-28,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5219005346298218,rally_attempt,2,0.0,-0.029886413628661734
2020-09-29,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5251855850219727,rally_attempt,2,0.0,-0.029886413628661734
2020-09-30,974724.3672536443,974724.3672536443,0.0,0,0.0,1.52372407913208,rally_attempt,2,0.0,-0.029886413628661734
2020-10-09,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5548601150512695,rally_attempt,2,0.0,-0.029886413628661734
2020-10-12,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6020326614379883,confirmed_uptrend,2,0.0,-0.029886413628661734
2020-10-13,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6073604822158813,confirmed_uptrend,2,0.0,-0.029886413628661734
2020-10-14,974724.3672536443,974724.3672536443,0.0,0,0.0,1.59669828414917,confirmed_uptrend,2,0.0,-0.029886413628661734
2020-10-15,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5939215421676636,confirmed_uptrend,2,0.0,-0.029886413628661734
2020-10-16,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5915765762329102,confirmed_uptrend,2,0.0,-0.029886413628661734
2020-10-19,974724.3672536443,974724.3672536443,0.0,0,0.0,1.579555869102478,confirmed_uptrend,3,0.0,-0.029886413628661734
2020-10-20,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5921711921691895,confirmed_uptrend,3,0.0,-0.029886413628661734
2020-10-21,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5919585227966309,confirmed_uptrend,3,0.0,-0.029886413628661734
2020-10-22,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5870260000228882,confirmed_uptrend,3,0.0,-0.029886413628661734
2020-10-23,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5672662258148193,confirmed_uptrend,3,0.0,-0.029886413628661734
2020-10-26,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5582149028778076,confirmed_uptrend,1,0.0,-0.029886413628661734
2020-10-27,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5608855485916138,confirmed_uptrend,1,0.0,-0.029886413628661734
2020-10-28,974724.3672536443,974724.3672536443,0.0,0,0.0,1.573504090309143,confirmed_uptrend,1,0.0,-0.029886413628661734
2020-10-29,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5853452682495117,confirmed_uptrend,1,0.0,-0.029886413628661734
2020-10-30,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5595734119415283,confirmed_uptrend,1,0.0,-0.029886413628661734
2020-11-02,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5680434703826904,uptrend_under_pressure,3,0.0,-0.029886413628661734
2020-11-03,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5868865251541138,uptrend_under_pressure,3,0.0,-0.029886413628661734
2020-11-04,974724.3672536443,974724.3672536443,0.0,0,0.0,1.5988773107528687,uptrend_under_pressure,3,0.0,-0.029886413628661734
2020-11-05,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6226097345352173,uptrend_under_pressure,3,0.0,-0.029886413628661734
2020-11-06,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6228123903274536,uptrend_under_pressure,3,0.0,-0.029886413628661734
2020-11-09,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6545761823654175,uptrend_under_pressure,6,0.0,-0.029886413628661734
2020-11-10,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6454520225524902,confirmed_uptrend,6,0.0,-0.029886413628661734
2020-11-11,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6291829347610474,confirmed_uptrend,6,0.0,-0.029886413628661734
2020-11-12,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6303654909133911,confirmed_uptrend,6,0.0,-0.029886413628661734
2020-11-13,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6132230758666992,confirmed_uptrend,6,0.0,-0.029886413628661734
2020-11-16,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6289405822753906,confirmed_uptrend,4,0.0,-0.029886413628661734
2020-11-17,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6258249282836914,confirmed_uptrend,4,0.0,-0.029886413628661734
2020-11-18,974724.3672536443,974724.3672536443,0.0,0,0.0,1.624788522720337,confirmed_uptrend,4,0.0,-0.029886413628661734
2020-11-19,974724.3672536443,974724.3672536443,0.0,0,0.0,1.636852502822876,confirmed_uptrend,4,0.0,-0.029886413628661734
2020-11-20,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6419343948364258,confirmed_uptrend,4,0.0,-0.029886413628661734
2020-11-23,974724.3672536443,974724.3672536443,0.0,0,0.0,1.6624414920806885,confirmed_uptrend,4,0.0,-0.029886413628661734
2020-11-24,975666.8647342131,894369.8681336443,81296.99660056872,1,80330.4,1.652231216430664,confirmed_uptrend,4,0.0009669374360921079,-0.028948374484737638
2020-11-25,973533.8500791397,894369.8681336443,79163.98194549541,1,0.0,1.6311094760894775,confirmed_uptrend,4,-0.0021862120485709458,-0.031071299248223494
2020-11-26,974316.869850414,894369.8681336443,79947.00171676965,1,0.0,1.63406240940094,confirmed_uptrend,4,0.0008043066722442926,-0.030291983429279967
2020-11-27,978366.8635972795,894369.8681336443,83996.99546363518,1,0.0,1.654383659362793,confirmed_uptrend,4,0.0041567521534213725,-0.026261147543209518
2020-11-30,977286.6403035326,894369.8681336443,82916.7721698882,1,0.0,1.647567629814148,confirmed_uptrend,2,-0.0011041086262623123,-0.027336261009933804
2020-12-01,981390.924900736,894369.8681336443,87021.05676709159,1,0.0,1.6830583810806274,confirmed_uptrend,2,0.004199673287182737,-0.023251391087885875
2020-12-02,981822.4502991996,894369.8681336443,87452.58216555521,1,0.0,1.6830716133117676,confirmed_uptrend,2,0.00043970795685455144,-0.0228219069527007
2020-12-03,979851.7442761046,894369.8681336443,85481.8761424603,1,0.0,1.6797236204147339,confirmed_uptrend,2,-0.0020071918527574395,-0.02478329085975839
2020-12-04,980904.5447328993,894369.8681336443,86534.67659925493,1,0.0,1.6826664209365845,confirmed_uptrend,2,0.0010744487244571665,-0.023735470510553247
2020-12-07,980580.4731970411,894369.8681336443,86210.60506339668,1,0.0,1.668157935142517,confirmed_uptrend,1,-0.0003303802980609838,-0.02405800907679234
2020-12-08,979365.9280273032,894369.8681336443,84996.05989365882,1,0.0,1.6640526056289673,confirmed_uptrend,1,-0.0012385981599022378,-0.025266809030921045
2020-12-09,977556.4118935846,894369.8681336443,83186.54375994028,1,0.0,1.6417384147644043,confirmed_uptrend,1,-0.0018476404803701163,-0.027067765532115984
2020-12-10,977664.4387706935,894369.8681336443,83294.57063704912,1,0.0,1.6410143375396729,uptrend_under_pressure,1,0.00011050705186366194,-0.026960249659221724
2020-12-11,979419.6549586059,894369.8681336443,85049.7868249615,1,0.0,1.6241110563278198,uptrend_under_pressure,1,0.0017953155687235878,-0.02521333624644806
2020-12-14,978251.8303471238,978251.8303471238,0.0,0,83991.15070940173,1.6391277313232422,correction,4,-0.0011923638713697837,-0.02637563664660081
2020-12-15,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6425355672836304,rally_attempt,4,0.0,-0.02637563664660081
2020-12-16,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6454485654830933,rally_attempt,4,0.0,-0.02637563664660081
2020-12-17,978251.8303471238,978251.8303471238,0.0,0,0.0,1.666576862335205,rally_attempt,4,0.0,-0.02637563664660081
2020-12-18,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6607608795166016,rally_attempt,4,0.0,-0.02637563664660081
2020-12-21,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6763290166854858,rally_attempt,4,0.0,-0.02637563664660081
2020-12-22,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6490691900253296,rally_attempt,4,0.0,-0.02637563664660081
2020-12-23,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6631357669830322,rally_attempt,4,0.0,-0.02637563664660081
2020-12-24,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6607775688171387,rally_attempt,4,0.0,-0.02637563664660081
2020-12-25,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6747246980667114,rally_attempt,4,0.0,-0.02637563664660081
2020-12-28,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6821649074554443,rally_attempt,4,0.0,-0.02637563664660081
2020-12-29,978251.8303471238,978251.8303471238,0.0,0,0.0,1.675033688545227,rally_attempt,4,0.0,-0.02637563664660081
2020-12-30,978251.8303471238,978251.8303471238,0.0,0,0.0,1.6985400915145874,rally_attempt,4,0.0,-0.02637563664660081
2020-12-31,978251.8303471238,978251.8303471238,0.0,0,0.0,1.7309517860412598,rally_attempt,4,0.0,-0.02637563664660081
2021-01-04,978251.8303471238,978251.8303471238,0.0,0,0.0,1.7496951818466187,confirmed_uptrend,3,0.0,-0.02637563664660081
2021-01-05,978251.8303471238,978251.8303471238,0.0,0,0.0,1.7831696271896362,confirmed_uptrend,3,0.0,-0.02637563664660081
2021-01-06,979973.7533611422,765905.741597595,214068.01176354726,3,212282.40402832034,1.799501657485962,confirmed_uptrend,3,0.0017602042343303204,-0.02466185891957895
2021-01-07,993330.4433317373,732143.8160575951,261186.6272741422,3,33751.8,1.8313852548599243,confirmed_uptrend,3,0.013629640513109553,-0.011368350677928296
2021-01-08,994516.181440605,732143.8160575951,262372.3653830099,3,0.0,1.8253300189971924,confirmed_uptrend,3,0.001193699555699368,-0.010188221517382301
2021-01-11,996032.4502603256,732143.8160575951,263888.63420273055,3,0.0,1.80730402469635,confirmed_uptrend,2,0.0015246296118824887,-0.008679125169717694
2021-01-12,1012617.6856656771,673547.8457123754,339069.8399533017,3,58578.39682617188,1.8588510751724243,confirmed_uptrend,2,0.0166513002673927,0.0
2021-01-13,1002162.7048912081,634471.3248070922,367691.38008411584,3,39064.801464843746,1.8527460098266602,confirmed_uptrend,2,-0.010324706868610645,-0.010324706868610645
2021-01-14,989960.0706407654,634471.3248070922,355488.74583367317,3,0.0,1.8170360326766968,confirmed_uptrend,2,-0.012176300505782,-0.02237529064092636
2021-01-15,996623.9379667854,634471.3248070922,362152.61315969325,3,0.0,1.8129240274429321,confirmed_uptrend,2,0.006731450614676504,-0.01579445819018821
2021-01-18,997109.5408598611,634471.3248070922,362638.21605276887,3,0.0,1.832999348640442,confirmed_uptrend,1,0.0004872478721174023,-0.015314906134215156
2021-01-19,980917.6500396568,634471.3248070922,346446.3252325646,3,0.0,1.8060948848724365,confirmed_uptrend,1,-0.016238828490439672,-0.03130503849059407
2021-01-20,990427.3190238326,634471.3248070922,355955.99421674036,3,0.0,1.8190191984176636,confirmed_uptrend,1,0.009694665993410734,-0.021913864389260573
2021-01-21,1003241.7667211376,634471.3248070922,368770.4419140454,3,0.0,1.8484280109405518,confirmed_uptrend,1,0.012938301934093399,-0.009259090649178181
2021-01-22,1005561.1444503278,634471.3248070922,371089.81964323565,3,0.0,1.8500256538391113,confirmed_uptrend,1,0.002311883143353066,-0.0069686134414197465
2021-01-25,1014525.8773236534,634471.3248070922,380054.55251656123,3,0.0,1.8686728477478027,confirmed_uptrend,1,0.008915154411844428,0.0
2021-01-26,1005155.5020298781,634471.3248070922,370684.17722278595,3,0.0,1.8311558961868286,confirmed_uptrend,1,-0.009236211222620194,-0.009236211222620194
2021-01-27,1005854.7715924685,634471.3248070922,371383.44678537623,3,0.0,1.8361483812332153,confirmed_uptrend,1,0.0006956829676385556,-0.008546953729814732
2021-01-28,994182.1176291482,634471.3248070922,359710.792822056,3,0.0,1.7860394716262817,confirmed_uptrend,1,-0.011604711030838155,-0.02005247983242442
2021-01-29,994389.8166406513,634471.3248070922,359918.49183355906,3,0.0,1.7776758670806885,uptrend_under_pressure,1,0.00020891445120585495,-0.019847754634038095
2021-02-01,995534.5598590387,995534.5598590387,0.0,0,361533.22824866977,1.799494981765747,correction,2,0.0011512016708443706,-0.018719401731490892
2021-02-02,995534.5598590387,995534.5598590387,0.0,0,0.0,1.8272100687026978,rally_attempt,2,0.0,-0.018719401731490892
2021-02-03,995534.5598590387,995534.5598590387,0.0,0,0.0,1.821932077407837,rally_attempt,2,0.0,-0.018719401731490892
2021-02-04,995534.5598590387,995534.5598590387,0.0,0,0.0,1.8181954622268677,rally_attempt,2,0.0,-0.018719401731490892
2021-02-05,995534.5598590387,995534.5598590387,0.0,0,0.0,1.8213375806808472,rally_attempt,2,0.0,-0.018719401731490892
2021-02-08,995534.5598590387,995534.5598590387,0.0,0,0.0,1.8482918739318848,rally_attempt,1,0.0,-0.018719401731490892
2021-02-09,995534.5598590387,995534.5598590387,0.0,0,0.0,1.8887115716934204,rally_attempt,1,0.0,-0.018719401731490892
2021-02-10,995534.5598590387,995534.5598590387,0.0,0,0.0,1.9290584325790405,confirmed_uptrend,1,0.0,-0.018719401731490892
2021-02-18,995534.5598590387,995534.5598590387,0.0,0,0.0,1.9159915447235107,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-02-19,995534.5598590387,995534.5598590387,0.0,0,0.0,1.9194657802581787,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-02-22,995534.5598590387,995534.5598590387,0.0,0,0.0,1.859176516532898,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-02-23,995534.5598590387,995534.5598590387,0.0,0,0.0,1.8533107042312622,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-02-24,995534.5598590387,995534.5598590387,0.0,0,0.0,1.8061115741729736,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-02-25,995534.5598590387,995534.5598590387,0.0,0,0.0,1.816737174987793,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-02-26,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7726271152496338,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-03-01,995534.5598590387,995534.5598590387,0.0,0,0.0,1.799870491027832,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-03-02,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7769019603729248,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-03-03,995534.5598590387,995534.5598590387,0.0,0,0.0,1.810974359512329,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-03-04,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7540098428726196,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-03-05,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7480610609054565,correction,0,0.0,-0.018719401731490892
2021-03-08,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6873499155044556,correction,0,0.0,-0.018719401731490892
2021-03-09,995534.5598590387,995534.5598590387,0.0,0,0.0,1.651138424873352,correction,0,0.0,-0.018719401731490892
2021-03-10,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6619699001312256,correction,0,0.0,-0.018719401731490892
2021-03-11,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7033597230911255,rally_attempt,0,0.0,-0.018719401731490892
2021-03-12,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7093915939331055,rally_attempt,0,0.0,-0.018719401731490892
2021-03-15,995534.5598590387,995534.5598590387,0.0,0,0.0,1.67257559299469,rally_attempt,0,0.0,-0.018719401731490892
2021-03-16,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6871305704116821,rally_attempt,0,0.0,-0.018719401731490892
2021-03-17,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6942720413208008,rally_attempt,0,0.0,-0.018719401731490892
2021-03-18,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7078604698181152,rally_attempt,0,0.0,-0.018719401731490892
2021-03-19,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6631258726119995,rally_attempt,0,0.0,-0.018719401731490892
2021-03-22,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6797534227371216,rally_attempt,0,0.0,-0.018719401731490892
2021-03-23,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6638432741165161,rally_attempt,0,0.0,-0.018719401731490892
2021-03-24,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6370849609375,rally_attempt,0,0.0,-0.018719401731490892
2021-03-25,995534.5598590387,995534.5598590387,0.0,0,0.0,1.636307716369629,rally_attempt,0,0.0,-0.018719401731490892
2021-03-26,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6733894348144531,correction,0,0.0,-0.018719401731490892
2021-03-29,995534.5598590387,995534.5598590387,0.0,0,0.0,1.676342248916626,rally_attempt,0,0.0,-0.018719401731490892
2021-03-30,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6922358274459839,rally_attempt,0,0.0,-0.018719401731490892
2021-03-31,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6768338680267334,rally_attempt,0,0.0,-0.018719401731490892
2021-04-01,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6975669860839844,rally_attempt,0,0.0,-0.018719401731490892
2021-04-02,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7144336700439453,rally_attempt,0,0.0,-0.018719401731490892
2021-04-06,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7073854207992554,rally_attempt,0,0.0,-0.018719401731490892
2021-04-07,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6952284574508667,rally_attempt,0,0.0,-0.018719401731490892
2021-04-08,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6980419158935547,rally_attempt,0,0.0,-0.018719401731490892
2021-04-09,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6725091934204102,rally_attempt,0,0.0,-0.018719401731490892
2021-04-12,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6434158086776733,rally_attempt,0,0.0,-0.018719401731490892
2021-04-13,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6407220363616943,rally_attempt,0,0.0,-0.018719401731490892
2021-04-14,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6543370485305786,rally_attempt,0,0.0,-0.018719401731490892
2021-04-15,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6438210010528564,rally_attempt,0,0.0,-0.018719401731490892
2021-04-16,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6495373249053955,rally_attempt,0,0.0,-0.018719401731490892
2021-04-19,995534.5598590387,995534.5598590387,0.0,0,0.0,1.689674973487854,rally_attempt,1,0.0,-0.018719401731490892
2021-04-20,995534.5598590387,995534.5598590387,0.0,0,0.0,1.688462495803833,confirmed_uptrend,1,0.0,-0.018719401731490892
2021-04-21,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6935677528381348,confirmed_uptrend,1,0.0,-0.018719401731490892
2021-04-22,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6904122829437256,confirmed_uptrend,1,0.0,-0.018719401731490892
2021-04-23,995534.5598590387,995534.5598590387,0.0,0,0.0,1.705761194229126,confirmed_uptrend,1,0.0,-0.018719401731490892
2021-04-26,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6864265203475952,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-04-27,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6908373832702637,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-04-28,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7003768682479858,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-04-29,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7153005599975586,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-04-30,995534.5598590387,995534.5598590387,0.0,0,0.0,1.7017885446548462,confirmed_uptrend,0,0.0,-0.018719401731490892
2021-05-06,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6810722351074219,confirmed_uptrend,1,0.0,-0.018719401731490892
2021-05-07,995534.5598590387,995534.5598590387,0.0,0,0.0,1.659458875656128,confirmed_uptrend,1,0.0,-0.018719401731490892
2021-05-10,995534.5598590387,995534.5598590387,0.0,0,0.0,1.6582530736923218,confirmed_uptrend,1,0.0,-0.018719401731490892
2021-05-11,997555.0600670034,913830.0604380487,83724.99962895473,1,81679.99542236328,1.6684303283691406,confirmed_uptrend,1,0.002029563100502285,-0.01672783083800633
2021-05-12,996605.3298283061,913830.0604380487,82775.26939025742,1,0.0,1.6755683422088623,confirmed_uptrend,1,-0.0009520579632300574,-0.0176639629366796
2021-05-13,994656.2193945765,913830.0604380487,80826.1589565278,1,0.0,1.6584358215332031,confirmed_uptrend,1,-0.001955749558418818,-0.01958516620738504
2021-05-14,993380.603042834,913830.0604380487,79550.54260478524,1,0.0,1.6975038051605225,uptrend_under_pressure,1,-0.0012824695878531633,-0.020842518415204236
2021-05-17,996704.6515939499,913830.0604380487,82874.59115590122,1,0.0,1.7222161293029785,uptrend_under_pressure,0,0.003346198366400488,-0.017566063249876307
2021-05-18,994404.8155003584,913830.0604380487,80574.75506230966,1,0.0,1.7230830192565918,uptrend_under_pressure,0,-0.0023074399120276423,-0.019832970526464044
2021-05-19,992055.3294504317,913830.0604380487,78225.26901238308,1,0.0,1.7179911136627197,uptrend_under_pressure,0,-0.0023627058249354738,-0.022148816876410904
2021-05-20,991947.73179269,991947.73179269,0.0,0,78219.3565181149,1.7226877212524414,correction,0,-0.00010845933139769226,-0.022254873961938926
2021-05-21,991947.73179269,991947.73179269,0.0,0,0.0,1.7053292989730835,rally_attempt,0,0.0,-0.022254873961938926
2021-05-24,991947.73179269,991947.73179269,0.0,0,0.0,1.7124507427215576,correction,0,0.0,-0.022254873961938926
2021-05-25,991947.73179269,991947.73179269,0.0,0,0.0,1.7665553092956543,rally_attempt,0,0.0,-0.022254873961938926
2021-05-26,991947.73179269,991947.73179269,0.0,0,0.0,1.7672561407089233,rally_attempt,0,0.0,-0.022254873961938926
2021-05-27,991947.73179269,991947.73179269,0.0,0,0.0,1.7731153964996338,rally_attempt,0,0.0,-0.022254873961938926
2021-05-28,991947.73179269,991947.73179269,0.0,0,0.0,1.7674221992492676,rally_attempt,0,0.0,-0.022254873961938926
2021-05-31,991947.73179269,991947.73179269,0.0,0,0.0,1.77090322971344,rally_attempt,1,0.0,-0.022254873961938926
2021-06-01,991947.73179269,991947.73179269,0.0,0,0.0,1.7742613554000854,rally_attempt,1,0.0,-0.022254873961938926
2021-06-02,991947.73179269,991947.73179269,0.0,0,0.0,1.7570855617523193,rally_attempt,1,0.0,-0.022254873961938926
2021-06-03,991947.73179269,991947.73179269,0.0,0,0.0,1.745566487312317,rally_attempt,1,0.0,-0.022254873961938926
2021-06-04,991947.73179269,991947.73179269,0.0,0,0.0,1.7545313835144043,rally_attempt,1,0.0,-0.022254873961938926
2021-06-07,991947.73179269,991947.73179269,0.0,0,0.0,1.7529867887496948,rally_attempt,1,0.0,-0.022254873961938926
2021-06-08,991947.73179269,991947.73179269,0.0,0,0.0,1.737870454788208,rally_attempt,1,0.0,-0.022254873961938926
2021-06-09,991947.73179269,991947.73179269,0.0,0,0.0,1.7393087148666382,rally_attempt,1,0.0,-0.022254873961938926
2021-06-10,991947.73179269,991947.73179269,0.0,0,0.0,1.7509406805038452,rally_attempt,1,0.0,-0.022254873961938926
2021-06-11,991947.73179269,991947.73179269,0.0,0,0.0,1.7354059219360352,rally_attempt,1,0.0,-0.022254873961938926
2021-06-15,991947.73179269,991947.73179269,0.0,0,0.0,1.7160943746566772,rally_attempt,2,0.0,-0.022254873961938926
2021-06-16,991947.73179269,991947.73179269,0.0,0,0.0,1.6875059604644775,rally_attempt,2,0.0,-0.022254873961938926
2021-06-17,991947.73179269,991947.73179269,0.0,0,0.0,1.6946141719818115,correction,2,0.0,-0.022254873961938926
2021-06-18,991947.73179269,991947.73179269,0.0,0,0.0,1.694806694984436,rally_attempt,2,0.0,-0.022254873961938926
2021-06-21,991947.73179269,991947.73179269,0.0,0,0.0,1.6907942295074463,rally_attempt,2,0.0,-0.022254873961938926
2021-06-22,991947.73179269,991947.73179269,0.0,0,0.0,1.701346755027771,correction,2,0.0,-0.022254873961938926
2021-06-23,991947.73179269,991947.73179269,0.0,0,0.0,1.7097270488739014,rally_attempt,2,0.0,-0.022254873961938926
2021-06-24,991947.73179269,991947.73179269,0.0,0,0.0,1.712576985359192,rally_attempt,2,0.0,-0.022254873961938926
2021-06-25,991947.73179269,991947.73179269,0.0,0,0.0,1.7404779195785522,rally_attempt,2,0.0,-0.022254873961938926
2021-06-28,991947.73179269,991947.73179269,0.0,0,0.0,1.744394063949585,rally_attempt,0,0.0,-0.022254873961938926
2021-06-29,991947.73179269,991947.73179269,0.0,0,0.0,1.7240595817565918,rally_attempt,0,0.0,-0.022254873961938926
2021-06-30,991947.73179269,991947.73179269,0.0,0,0.0,1.7351868152618408,rally_attempt,0,0.0,-0.022254873961938926
2021-07-01,991947.73179269,991947.73179269,0.0,0,0.0,1.737053394317627,rally_attempt,0,0.0,-0.022254873961938926
2021-07-02,991947.73179269,991947.73179269,0.0,0,0.0,1.6877151727676392,rally_attempt,0,0.0,-0.022254873961938926
2021-07-05,991947.73179269,991947.73179269,0.0,0,0.0,1.689266324043274,rally_attempt,0,0.0,-0.022254873961938926
2021-07-06,991947.73179269,991947.73179269,0.0,0,0.0,1.6883728504180908,rally_attempt,0,0.0,-0.022254873961938926
2021-07-07,991947.73179269,991947.73179269,0.0,0,0.0,1.707435131072998,correction,0,0.0,-0.022254873961938926
2021-07-08,991947.73179269,991947.73179269,0.0,0,0.0,1.690086841583252,rally_attempt,0,0.0,-0.022254873961938926
2021-07-09,991947.73179269,991947.73179269,0.0,0,0.0,1.6838356256484985,rally_attempt,0,0.0,-0.022254873961938926
2021-07-12,991947.73179269,991947.73179269,0.0,0,0.0,1.7048511505126953,correction,0,0.0,-0.022254873961938926
2021-07-13,991947.73179269,991947.73179269,0.0,0,0.0,1.7079700231552124,rally_attempt,0,0.0,-0.022254873961938926
2021-07-14,991947.73179269,991947.73179269,0.0,0,0.0,1.688366174697876,rally_attempt,0,0.0,-0.022254873961938926
2021-07-15,991947.73179269,991947.73179269,0.0,0,0.0,1.7110790014266968,rally_attempt,0,0.0,-0.022254873961938926
2021-07-16,991947.73179269,991947.73179269,0.0,0,0.0,1.692249059677124,rally_attempt,0,0.0,-0.022254873961938926
2021-07-19,991947.73179269,991947.73179269,0.0,0,0.0,1.6984671354293823,rally_attempt,0,0.0,-0.022254873961938926
2021-07-20,991947.73179269,991947.73179269,0.0,0,0.0,1.696972370147705,rally_attempt,0,0.0,-0.022254873961938926
2021-07-21,991947.73179269,991947.73179269,0.0,0,0.0,1.708614468574524,rally_attempt,0,0.0,-0.022254873961938926
2021-07-22,991947.73179269,991947.73179269,0.0,0,0.0,1.7111753225326538,rally_attempt,0,0.0,-0.022254873961938926
2021-07-23,991947.73179269,991947.73179269,0.0,0,0.0,1.6904090642929077,rally_attempt,0,0.0,-0.022254873961938926
2021-07-26,991947.73179269,991947.73179269,0.0,0,0.0,1.6359589099884033,rally_attempt,0,0.0,-0.022254873961938926
2021-07-27,991947.73179269,991947.73179269,0.0,0,0.0,1.57816743850708,correction,0,0.0,-0.022254873961938926
2021-07-28,991947.73179269,991947.73179269,0.0,0,0.0,1.581213355064392,correction,0,0.0,-0.022254873961938926
2021-07-29,991947.73179269,991947.73179269,0.0,0,0.0,1.6110374927520752,rally_attempt,0,0.0,-0.022254873961938926
2021-07-30,991947.73179269,991947.73179269,0.0,0,0.0,1.5980501174926758,rally_attempt,0,0.0,-0.022254873961938926
