family,split,train_blocks,test_blocks,selected_trial,is_sharpe,oos_sharpe,oos_percentile,logit,below_oos_median
bollinger-reversion,41,1;2;4;6,0;3;5;7,bollinger-reversion__period-30-width-2,0.9818703992765646,-0.45488904789753454,0.5,0.0,True
bollinger-reversion,42,1;2;4;7,0;3;5;6,bollinger-reversion__period-30-width-2p5,0.675869620646092,-0.7268501783222425,0.16666666666666666,-1.6094379124341005,True
bollinger-reversion,43,1;2;5;6,0;3;4;7,bollinger-reversion__period-30-width-2,1.39754587647406,-0.7145425879543068,0.16666666666666666,-1.6094379124341005,True
bollinger-reversion,44,1;2;5;7,0;3;4;6,bollinger-reversion__period-30-width-2p5,1.1257239700483295,-1.019484651388092,0.05555555555555555,-2.833213344056216,True
bollinger-reversion,45,1;2;6;7,0;3;4;5,bollinger-reversion__period-30-width-2p5,0.6323741548902444,-0.6527001167268325,0.16666666666666666,-1.6094379124341005,True
bollinger-reversion,46,1;3;4;5,0;2;6;7,bollinger-reversion__period-30-width-2,1.1390829083903864,-0.7639833988336932,0.16666666666666666,-1.6094379124341005,True
bollinger-reversion,47,1;3;4;6,0;2;5;7,bollinger-reversion__period-30-width-2,0.7201277887827642,-0.43206360827772256,0.3888888888888889,-0.45198512374305727,True
bollinger-reversion,48,1;3;4;7,0;2;5;6,bollinger-reversion__period-30-width-2,0.3415054494274837,-0.3441595970586469,0.3888888888888889,-0.45198512374305727,True
bollinger-reversion,49,1;3;5;6,0;2;4;7,bollinger-reversion__period-10-width-2p5,1.2130486136884127,-0.6697699832539652,0.16666666666666666,-1.6094379124341005,True
bollinger-reversion,50,1;3;5;7,0;2;4;6,bollinger-reversion__period-30-width-2,0.6274087974344372,-0.6949266846562165,0.2777777777777778,-0.9555114450274363,True
bollinger-reversion,51,1;3;6;7,0;2;4;5,bollinger-reversion__period-30-width-2,0.2899115593320092,-0.2810286560406435,0.5,0.0,True
bollinger-reversion,52,1;4;5;6,0;2;3;7,bollinger-reversion__period-30-width-2,1.7946391637052188,-0.8844512293283535,0.05555555555555555,-2.833213344056216,True
bollinger-reversion,53,1;4;5;7,0;2;3;6,bollinger-reversion__period-30-width-2p5,1.1762380686424831,-0.9792716308138586,0.1875,-1.466337068793427,True
bollinger-reversion,54,1;4;6;7,0;2;3;5,bollinger-reversion__period-30-width-2p5,0.6560555326083234,-0.6228285717533082,0.3888888888888889,-0.45198512374305727,True
bollinger-reversion,55,1;5;6;7,0;2;3;4,bollinger-reversion__period-30-width-2p5,1.1806798989074705,-0.8999269132232678,0.05555555555555555,-2.833213344056216,True
bollinger-reversion,56,2;3;4;5,0;1;6;7,bollinger-reversion__period-30-width-2,0.5392936419155548,-0.3524417400324332,0.6111111111111112,0.4519851237430575,False
bollinger-reversion,57,2;3;4;6,0;1;5;7,bollinger-reversion__period-20-width-2,0.519246307981059,-0.2430449419542534,0.6111111111111112,0.4519851237430575,False
bollinger-reversion,58,2;3;4;7,0;1;5;6,bollinger-reversion__period-20-width-2,0.37637172029525284,-0.3991195786716828,0.3888888888888889,-0.45198512374305727,True
bollinger-reversion,59,2;3;5;6,0;1;4;7,bollinger-reversion__period-10-width-2p5,1.2130486136884127,-0.6697699832539652,0.05555555555555555,-2.833213344056216,True
bollinger-reversion,60,2;3;5;7,0;1;4;6,bollinger-reversion__period-30-width-2p5,0.5430846394794668,-0.8514330166507287,0.05555555555555555,-2.833213344056216,True
bollinger-reversion,61,2;3;6;7,0;1;4;5,bollinger-reversion__period-20-width-2,0.3228130981157088,-0.31742729485004684,0.3888888888888889,-0.45198512374305727,True
bollinger-reversion,62,2;4;5;6,0;1;3;7,bollinger-reversion__period-30-width-2,1.0289374039544756,-0.5050147366050238,0.5,0.0,True
bollinger-reversion,63,2;4;5;7,0;1;3;6,bollinger-reversion__period-30-width-2p5,1.0516295292279711,-0.9884837626128158,0.1875,-1.466337068793427,True
bollinger-reversion,64,2;4;6;7,0;1;3;5,bollinger-reversion__period-30-width-2p5,0.5578297678688711,-0.620835650001627,0.2777777777777778,-0.9555114450274363,True
bollinger-reversion,65,2;5;6;7,0;1;3;4,bollinger-reversion__period-30-width-2p5,1.0372160882891954,-0.9058844371432629,0.16666666666666666,-1.6094379124341005,True
bollinger-reversion,66,3;4;5;6,0;1;2;7,bollinger-reversion__period-30-width-2,0.7730011158542796,-0.48557467951697475,0.5,0.0,True
bollinger-reversion,67,3;4;5;7,0;1;2;6,bollinger-reversion__period-30-width-2p5,0.5445412129024727,-0.8075820860673572,0.3125,-0.7884573603642702,True
bollinger-reversion,68,3;4;6;7,0;1;2;5,bollinger-reversion__period-20-width-2,0.3941625435022575,-0.3869487500775227,0.5,0.0,True
bollinger-reversion,69,3;5;6;7,0;1;2;4,bollinger-reversion__period-30-width-2p5,0.49416927591320386,-0.7204960920051332,0.16666666666666666,-1.6094379124341005,True
bollinger-reversion,70,4;5;6;7,0;1;2;3,bollinger-reversion__period-30-width-2p5,1.0897333372904343,-0.86960941467111,0.4375,-0.25131442828090605,True
mfi-reversion,1,0;1;2;3,4;5;6;7,mfi-reversion__entry-20-exit-60-period-14,0.3968682521583864,1.11346068654517,0.5833333333333334,0.336472236621213,False
mfi-reversion,2,0;1;2;4,3;5;6;7,mfi-reversion__entry-20-exit-60-period-14,0.59921818867633,0.8077904212246707,0.9166666666666666,2.3978952727983702,False
mfi-reversion,3,0;1;2;5,3;4;6;7,mfi-reversion__entry-20-exit-60-period-14,0.740225438259749,0.674251995777407,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,4,0;1;2;6,3;4;5;7,mfi-reversion__entry-20-exit-60-period-14,0.4822147922320445,0.907288363283833,0.9166666666666666,2.3978952727983702,False
mfi-reversion,5,0;1;2;7,3;4;5;6,mfi-reversion__entry-20-exit-60-period-14,0.83376803171726,0.5525370695648187,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,6,0;1;3;4,2;5;6;7,mfi-reversion__entry-20-exit-60-period-14,0.323216927704809,1.1605943490882176,0.9,2.1972245773362196,False
mfi-reversion,7,0;1;3;5,2;4;6;7,mfi-reversion__entry-20-exit-60-period-14,0.45150362055749294,1.012450770346224,0.75,1.0986122886681098,False
mfi-reversion,8,0;1;3;6,2;4;5;7,mfi-reversion__entry-20-exit-60-period-14,0.20855388682754994,1.255943048945945,0.9166666666666666,2.3978952727983702,False
mfi-reversion,9,0;1;3;7,2;4;5;6,mfi-reversion__entry-20-exit-60-period-14,0.6015686352135637,1.1777963648349186,0.9166666666666666,2.3978952727983702,False
mfi-reversion,10,0;1;4;5,2;3;6;7,mfi-reversion__entry-20-exit-60-period-14,0.6734124246247467,0.7378064593666005,0.75,1.0986122886681098,False
mfi-reversion,11,0;1;4;6,2;3;5;7,mfi-reversion__entry-30-exit-70-period-21,0.7594818434746798,-0.1924617399791883,0.25,-1.0986122886681098,True
mfi-reversion,12,0;1;4;7,2;3;5;6,mfi-reversion__entry-20-exit-60-period-14,0.7787721805931274,0.6359283049231194,0.75,1.0986122886681098,False
mfi-reversion,13,0;1;5;6,2;3;4;7,mfi-reversion__entry-20-exit-60-period-14,0.5548337054882715,0.8366436364280093,0.75,1.0986122886681098,False
mfi-reversion,14,0;1;5;7,2;3;4;6,mfi-reversion__entry-20-exit-60-period-14,0.8937161618265682,0.4552533914813717,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,15,0;1;6;7,2;3;4;5,mfi-reversion__entry-20-exit-60-period-14,0.6854403530088938,0.7655777838599991,0.9166666666666666,2.3978952727983702,False
mfi-reversion,16,0;2;3;4,1;5;6;7,mfi-reversion__entry-20-exit-60-period-14,0.5978713566029632,0.8157647122988503,0.75,1.0986122886681098,False
mfi-reversion,17,0;2;3;5,1;4;6;7,mfi-reversion__entry-20-exit-60-period-14,0.7340630662993252,0.677722012925752,0.5833333333333334,0.336472236621213,False
mfi-reversion,18,0;2;3;6,1;4;5;7,mfi-reversion__entry-20-exit-60-period-14,0.4844300266837937,0.9173993450591001,0.5833333333333334,0.336472236621213,False
mfi-reversion,19,0;2;3;7,1;4;5;6,mfi-reversion__entry-20-exit-60-period-14,0.8311449421968813,0.5661684672442076,0.5833333333333334,0.336472236621213,False
mfi-reversion,20,0;2;4;5,1;3;6;7,mfi-reversion__entry-20-exit-60-period-14,1.0377106834237415,0.47013839154100306,0.75,1.0986122886681098,False
mfi-reversion,21,0;2;4;6,1;3;5;7,mfi-reversion__entry-20-exit-60-period-14,0.7583637018746171,0.6894928340356369,0.75,1.0986122886681098,False
mfi-reversion,22,0;2;4;7,1;3;5;6,mfi-reversion__entry-20-exit-60-period-14,1.0471300926929232,0.2702609382158081,0.5833333333333334,0.336472236621213,False
mfi-reversion,23,0;2;5;6,1;3;4;7,mfi-reversion__entry-20-exit-60-period-14,0.9265094871762454,0.5708163712802724,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,24,0;2;5;7,1;3;4;6,mfi-reversion__entry-20-exit-60-period-14,1.1678048044279155,0.10672558904582435,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,25,0;2;6;7,1;3;4;5,mfi-reversion__entry-20-exit-60-period-14,0.9561845900093288,0.4052309476310295,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,26,0;3;4;5,1;2;6;7,mfi-reversion__entry-20-exit-60-period-14,0.6682964927398993,0.7423007021940058,0.9166666666666666,2.3978952727983702,False
mfi-reversion,27,0;3;4;6,1;2;5;7,mfi-reversion__entry-30-exit-70-period-21,0.500038014904073,0.1570718503635558,0.75,1.0986122886681098,False
mfi-reversion,28,0;3;4;7,1;2;5;6,mfi-reversion__entry-20-exit-60-period-14,0.7768145604656999,0.6508033217255347,0.9166666666666666,2.3978952727983702,False
mfi-reversion,29,0;3;5;6,1;2;4;7,mfi-reversion__entry-20-exit-60-period-14,0.5533437796490801,0.8433246128118702,0.75,1.0986122886681098,False
mfi-reversion,30,0;3;5;7,1;2;4;6,mfi-reversion__entry-20-exit-60-period-14,0.8891471823120537,0.45826299578663104,0.5833333333333334,0.336472236621213,False
mfi-reversion,31,0;3;6;7,1;2;4;5,mfi-reversion__entry-20-exit-60-period-14,0.6852663822337572,0.7851059638307539,0.9166666666666666,2.3978952727983702,False
mfi-reversion,32,0;4;5;6,1;2;3;7,mfi-reversion__entry-20-exit-60-period-14,0.8660595818402466,0.6328938527970768,0.75,1.0986122886681098,False
mfi-reversion,33,0;4;5;7,1;2;3;6,mfi-reversion__entry-20-exit-60-period-14,1.121285526793231,0.2066592206091634,0.75,1.0986122886681098,False
mfi-reversion,34,0;4;6;7,1;2;3;5,mfi-reversion__entry-20-exit-60-period-14,0.901852100837005,0.4866670068854705,0.75,1.0986122886681098,False
mfi-reversion,35,0;5;6;7,1;2;3;4,mfi-reversion__entry-20-exit-60-period-14,1.0301775010365903,0.3384629369890648,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,36,1;2;3;4,0;5;6;7,mfi-reversion__entry-20-exit-60-period-21,0.6932683169666913,-0.8457467072799506,0.08333333333333333,-2.3978952727983707,True
mfi-reversion,37,1;2;3;5,0;4;6;7,mfi-reversion__entry-20-exit-60-period-21,0.7119368261385668,-0.7624246134346555,0.08333333333333333,-2.3978952727983707,True
mfi-reversion,38,1;2;3;6,0;4;5;7,mfi-reversion__entry-20-exit-60-period-21,0.7119368261385668,-0.7624246134346555,0.08333333333333333,-2.3978952727983707,True
mfi-reversion,39,1;2;3;7,0;4;5;6,mfi-reversion__entry-20-exit-60-period-21,0.7119368261385668,-0.7624246134346555,0.08333333333333333,-2.3978952727983707,True
mfi-reversion,40,1;2;4;5,0;3;6;7,mfi-reversion__entry-20-exit-60-period-14,0.7851059638307539,0.6852663822337572,0.9166666666666666,2.3978952727983702,False
mfi-reversion,41,1;2;4;6,0;3;5;7,mfi-reversion__entry-30-exit-70-period-21,0.9402310795210018,-0.3104869138151913,0.5833333333333334,0.336472236621213,False
mfi-reversion,42,1;2;4;7,0;3;5;6,mfi-reversion__entry-30-exit-70-period-14,0.9023238607311226,-0.6907741167743336,0.25,-1.0986122886681098,True
mfi-reversion,43,1;2;5;6,0;3;4;7,mfi-reversion__entry-20-exit-60-period-14,0.6508033217255347,0.7768145604656999,0.9166666666666666,2.3978952727983702,False
mfi-reversion,44,1;2;5;7,0;3;4;6,mfi-reversion__entry-20-exit-60-period-14,0.9719025666183387,0.40563776280439634,0.75,1.0986122886681098,False
mfi-reversion,45,1;2;6;7,0;3;4;5,mfi-reversion__entry-20-exit-60-period-14,0.7423007021940058,0.6682964927398993,0.9166666666666666,2.3978952727983702,False
mfi-reversion,46,1;3;4;5,0;2;6;7,mfi-reversion__entry-30-exit-70-period-21,0.7444153977424114,-0.13825006153487512,0.75,1.0986122886681098,False
mfi-reversion,47,1;3;4;6,0;2;5;7,mfi-reversion__entry-30-exit-70-period-21,0.9070433461160439,-0.3629171970481406,0.5833333333333334,0.336472236621213,False
mfi-reversion,48,1;3;4;7,0;2;5;6,mfi-reversion__entry-30-exit-70-period-14,0.7859670456816786,-0.6340959609512077,0.5833333333333334,0.336472236621213,False
mfi-reversion,49,1;3;5;6,0;2;4;7,mfi-reversion__entry-20-exit-60-period-21,0.7125536626739521,-0.7617644124141454,0.08333333333333333,-2.3978952727983707,True
mfi-reversion,50,1;3;5;7,0;2;4;6,mfi-reversion__entry-20-exit-60-period-21,0.7125536626739521,-0.7617644124141454,0.08333333333333333,-2.3978952727983707,True
mfi-reversion,51,1;3;6;7,0;2;4;5,mfi-reversion__entry-20-exit-60-period-21,0.7125536626739521,-0.7617644124141454,0.08333333333333333,-2.3978952727983707,True
mfi-reversion,52,1;4;5;6,0;2;3;7,mfi-reversion__entry-30-exit-70-period-21,1.2681979856102144,-0.632758155229473,0.25,-1.0986122886681098,True
mfi-reversion,53,1;4;5;7,0;2;3;6,mfi-reversion__entry-30-exit-70-period-21,0.9674039456256737,-0.46490171383443074,0.5833333333333334,0.336472236621213,False
mfi-reversion,54,1;4;6;7,0;2;3;5,mfi-reversion__entry-30-exit-70-period-21,1.1265849454471624,-0.7006728258873366,0.5833333333333334,0.336472236621213,False
mfi-reversion,55,1;5;6;7,0;2;3;4,mfi-reversion__entry-30-exit-70-period-21,0.8760850355359227,0.08100013784516916,0.5833333333333334,0.336472236621213,False
mfi-reversion,56,2;3;4;5,0;1;6;7,mfi-reversion__entry-20-exit-60-period-14,0.7655777838599991,0.6854403530088938,0.9166666666666666,2.3978952727983702,False
mfi-reversion,57,2;3;4;6,0;1;5;7,mfi-reversion__entry-30-exit-70-period-14,0.8605508333956586,-0.40384304011725825,0.5833333333333334,0.336472236621213,False
mfi-reversion,58,2;3;4;7,0;1;5;6,mfi-reversion__entry-30-exit-70-period-14,0.8599301086490573,-0.7463791777758875,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,59,2;3;5;6,0;1;4;7,mfi-reversion__entry-20-exit-60-period-21,0.7821024277965659,-0.6279831630701506,0.25,-1.0986122886681098,True
mfi-reversion,60,2;3;5;7,0;1;4;6,mfi-reversion__entry-20-exit-60-period-14,0.9615717851436414,0.40090036493286374,0.75,1.0986122886681098,False
mfi-reversion,61,2;3;6;7,0;1;4;5,mfi-reversion__entry-20-exit-60-period-21,0.7821024277965659,-0.6279831630701506,0.25,-1.0986122886681098,True
mfi-reversion,62,2;4;5;6,0;1;3;7,mfi-reversion__entry-20-exit-60-period-14,1.1777963648349186,0.6015686352135637,0.9166666666666666,2.3978952727983702,False
mfi-reversion,63,2;4;5;7,0;1;3;6,mfi-reversion__entry-20-exit-60-period-14,1.255943048945945,0.20855388682754994,0.9166666666666666,2.3978952727983702,False
mfi-reversion,64,2;4;6;7,0;1;3;5,mfi-reversion__entry-30-exit-70-period-14,1.1694897283424532,-1.0332931801097345,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,65,2;5;6;7,0;1;3;4,mfi-reversion__entry-20-exit-60-period-14,1.1605943490882176,0.323216927704809,0.9166666666666666,2.3978952727983702,False
mfi-reversion,66,3;4;5;6,0;1;2;7,mfi-reversion__entry-30-exit-70-period-21,0.9523175375980346,-0.37288528147812966,0.75,1.0986122886681098,False
mfi-reversion,67,3;4;5;7,0;1;2;6,mfi-reversion__entry-20-exit-60-period-14,0.907288363283833,0.4822147922320445,0.9166666666666666,2.3978952727983702,False
mfi-reversion,68,3;4;6;7,0;1;2;5,mfi-reversion__entry-30-exit-70-period-14,1.0393005676265068,-1.0142359623188493,0.4166666666666667,-0.33647223662121273,True
mfi-reversion,69,3;5;6;7,0;1;2;4,mfi-reversion__entry-20-exit-60-period-14,0.8077904212246707,0.59921818867633,0.9166666666666666,2.3978952727983702,False
mfi-reversion,70,4;5;6;7,0;1;2;3,mfi-reversion__entry-30-exit-70-period-14,1.200022873435877,-1.0895464453803576,0.4166666666666667,-0.33647223662121273,True
obv-trend,1,0;1;2;3,4;5;6;7,obv-trend__obv_period-20-price_period-50,-0.5737090772352895,0.8768159835316741,0.75,1.0986122886681098,False
obv-trend,2,0;1;2;4,3;5;6;7,obv-trend__obv_period-10-price_period-50,0.1995199075819139,0.3770777600669881,0.08333333333333333,-2.3978952727983707,True
obv-trend,3,0;1;2;5,3;4;6;7,obv-trend__obv_period-20-price_period-50,-0.33668774654873723,0.8269969242999058,0.75,1.0986122886681098,False
obv-trend,4,0;1;2;6,3;4;5;7,obv-trend__obv_period-20-price_period-50,0.9107496911180576,0.15104130859773346,0.25,-1.0986122886681098,True
obv-trend,5,0;1;2;7,3;4;5;6,obv-trend__obv_period-20-price_period-50,0.23401430742513538,0.5949751734865462,0.5833333333333334,0.336472236621213,False
obv-trend,6,0;1;3;4,2;5;6;7,obv-trend__obv_period-10-price_period-100,0.17028436869677094,0.4072466539473227,0.25,-1.0986122886681098,True
obv-trend,7,0;1;3;5,2;4;6;7,obv-trend__obv_period-20-price_period-50,-0.5760096648302205,0.8987412541120771,0.9166666666666666,2.3978952727983702,False
obv-trend,8,0;1;3;6,2;4;5;7,obv-trend__obv_period-20-price_period-100,0.8999902032832261,0.052424894083955474,0.25,-1.0986122886681098,True
obv-trend,9,0;1;3;7,2;4;5;6,obv-trend__obv_period-20-price_period-100,0.1913143642217706,0.4637493086038843,0.4166666666666667,-0.33647223662121273,True
obv-trend,10,0;1;4;5,2;3;6;7,obv-trend__obv_period-10-price_period-50,0.11137413777395073,0.469730083896501,0.25,-1.0986122886681098,True
obv-trend,11,0;1;4;6,2;3;5;7,obv-trend__obv_period-20-price_period-50,0.7841438950565154,-0.018802050456855953,0.9166666666666666,2.3978952727983702,False
obv-trend,12,0;1;4;7,2;3;5;6,obv-trend__obv_period-10-price_period-100,0.3850418727535563,0.20530665655478195,0.08333333333333333,-2.3978952727983707,True
obv-trend,13,0;1;5;6,2;3;4;7,obv-trend__obv_period-20-price_period-50,0.8628457126590493,0.16874243780387418,0.5833333333333334,0.336472236621213,False
obv-trend,14,0;1;5;7,2;3;4;6,obv-trend__obv_period-20-price_period-50,0.20692553187167814,0.6188672974430037,0.9166666666666666,2.3978952727983702,False
obv-trend,15,0;1;6;7,2;3;4;5,obv-trend__obv_period-20-price_period-50,1.0739439646643778,-0.18969398809609764,0.5833333333333334,0.336472236621213,False
obv-trend,16,0;2;3;4,1;5;6;7,obv-trend__obv_period-10-price_period-100,0.08067382138762559,0.47386494396520973,0.25,-1.0986122886681098,True
obv-trend,17,0;2;3;5,1;4;6;7,obv-trend__obv_period-10-price_period-50,-0.6706032060509213,0.7136085933459211,0.25,-1.0986122886681098,True
obv-trend,18,0;2;3;6,1;4;5;7,obv-trend__obv_period-20-price_period-50,0.6612487139236831,0.32296141526265576,0.75,1.0986122886681098,False
obv-trend,19,0;2;3;7,1;4;5;6,obv-trend__obv_period-10-price_period-100,0.08296832013102137,0.5050414946427605,0.08333333333333333,-2.3978952727983707,True
obv-trend,20,0;2;4;5,1;3;6;7,obv-trend__obv_period-10-price_period-50,0.15064013421133954,0.43211921425364525,0.08333333333333333,-2.3978952727983707,True
obv-trend,21,0;2;4;6,1;3;5;7,obv-trend__obv_period-20-price_period-50,0.6944648487849954,0.10072476687381421,0.75,1.0986122886681098,False
obv-trend,22,0;2;4;7,1;3;5;6,obv-trend__obv_period-10-price_period-50,0.3549294332292936,0.20292332297328292,0.08333333333333333,-2.3978952727983707,True
obv-trend,23,0;2;5;6,1;3;4;7,obv-trend__obv_period-20-price_period-50,0.732300295074908,0.25454110067294566,0.5833333333333334,0.336472236621213,False
obv-trend,24,0;2;5;7,1;3;4;6,obv-trend__obv_period-20-price_period-50,0.08921922978043878,0.7093225697995634,0.5833333333333334,0.336472236621213,False
obv-trend,25,0;2;6;7,1;3;4;5,obv-trend__obv_period-20-price_period-50,0.9707893505100625,-0.08966220393876055,0.5833333333333334,0.336472236621213,False
obv-trend,26,0;3;4;5,1;2;6;7,obv-trend__obv_period-10-price_period-100,0.09370972876312368,0.47134969323172693,0.25,-1.0986122886681098,True
obv-trend,27,0;3;4;6,1;2;5;7,obv-trend__obv_period-50-price_period-100,0.8261805106477689,-0.519878390560985,0.08333333333333333,-2.3978952727983707,True
obv-trend,28,0;3;4;7,1;2;5;6,obv-trend__obv_period-10-price_period-100,0.44595851746680554,0.12374049918251867,0.08333333333333333,-2.3978952727983707,True
obv-trend,29,0;3;5;6,1;2;4;7,obv-trend__obv_period-20-price_period-100,0.7380933497777245,0.10842821447443782,0.25,-1.0986122886681098,True
obv-trend,30,0;3;5;7,1;2;4;6,obv-trend__obv_period-20-price_period-100,0.10992142940492455,0.5418890565283974,0.4166666666666667,-0.33647223662121273,True
obv-trend,31,0;3;6;7,1;2;4;5,obv-trend__obv_period-20-price_period-100,0.9807250798928555,-0.3684370730037864,0.25,-1.0986122886681098,True
obv-trend,32,0;4;5;6,1;2;3;7,obv-trend__obv_period-50-price_period-50,0.7672689215675147,-0.26177271532129553,0.25,-1.0986122886681098,True
obv-trend,33,0;4;5;7,1;2;3;6,obv-trend__obv_period-50-price_period-50,0.35727142709259585,0.2888035100832251,0.08333333333333333,-2.3978952727983707,True
obv-trend,34,0;4;6;7,1;2;3;5,obv-trend__obv_period-50-price_period-50,0.9070520702068433,-0.9079028130451976,0.25,-1.0986122886681098,True
obv-trend,35,0;5;6;7,1;2;3;4,obv-trend__obv_period-20-price_period-50,0.9372445130558448,-0.07191013812884971,0.5833333333333334,0.336472236621213,False
obv-trend,36,1;2;3;4,0;5;6;7,obv-trend__obv_period-10-price_period-50,0.06577986598536228,0.5017192691376018,0.08333333333333333,-2.3978952727983707,True
obv-trend,37,1;2;3;5,0;4;6;7,obv-trend__obv_period-20-price_period-50,-0.5165667682089208,0.8920694454910321,0.75,1.0986122886681098,False
obv-trend,38,1;2;3;6,0;4;5;7,obv-trend__obv_period-20-price_period-50,0.8056717385061992,0.22673505339035097,0.4166666666666667,-0.33647223662121273,True
obv-trend,39,1;2;3;7,0;4;5;6,obv-trend__obv_period-20-price_period-50,0.12597316059926428,0.6699916660349926,0.75,1.0986122886681098,False
obv-trend,40,1;2;4;5,0;3;6;7,obv-trend__obv_period-10-price_period-50,0.17638996448902064,0.40647965181010554,0.08333333333333333,-2.3978952727983707,True
obv-trend,41,1;2;4;6,0;3;5;7,obv-trend__obv_period-20-price_period-50,0.7916945097542983,-0.04107287686630867,0.5833333333333334,0.336472236621213,False
obv-trend,42,1;2;4;7,0;3;5;6,obv-trend__obv_period-10-price_period-50,0.37611859529760855,0.1675531095962725,0.08333333333333333,-2.3978952727983707,True
obv-trend,43,1;2;5;6,0;3;4;7,obv-trend__obv_period-20-price_period-50,0.8666826064512763,0.15489922538042322,0.25,-1.0986122886681098,True
obv-trend,44,1;2;5;7,0;3;4;6,obv-trend__obv_period-20-price_period-50,0.22389658465682913,0.6094141762538545,0.4166666666666667,-0.33647223662121273,True
obv-trend,45,1;2;6;7,0;3;4;5,obv-trend__obv_period-20-price_period-50,1.077240530251637,-0.21058704470522288,0.08333333333333333,-2.3978952727983707,True
obv-trend,46,1;3;4;5,0;2;6;7,obv-trend__obv_period-10-price_period-100,0.02805563591624295,0.5277600245367147,0.25,-1.0986122886681098,True
obv-trend,47,1;3;4;6,0;2;5;7,obv-trend__obv_period-20-price_period-100,0.7799767079019082,-0.11734611601052239,0.25,-1.0986122886681098,True
obv-trend,48,1;3;4;7,0;2;5;6,obv-trend__obv_period-10-price_period-100,0.3923215237019561,0.1954905472618959,0.08333333333333333,-2.3978952727983707,True
obv-trend,49,1;3;5;6,0;2;4;7,obv-trend__obv_period-20-price_period-50,0.7591871761055671,0.2450573098214912,0.4166666666666667,-0.33647223662121273,True
obv-trend,50,1;3;5;7,0;2;4;6,obv-trend__obv_period-20-price_period-100,0.1184703455483522,0.5439998892112666,0.25,-1.0986122886681098,True
obv-trend,51,1;3;6;7,0;2;4;5,obv-trend__obv_period-20-price_period-50,0.9927010589004269,-0.0966828118594416,0.4166666666666667,-0.33647223662121273,True
obv-trend,52,1;4;5;6,0;2;3;7,obv-trend__obv_period-20-price_period-50,0.7664387636554983,-0.01860358405590924,0.5833333333333334,0.336472236621213,False
obv-trend,53,1;4;5;7,0;2;3;6,obv-trend__obv_period-50-price_period-50,0.3395049426832315,0.318785811833503,0.25,-1.0986122886681098,True
obv-trend,54,1;4;6;7,0;2;3;5,obv-trend__obv_period-20-price_period-50,0.9765807044570559,-0.7647439833546557,0.5833333333333334,0.336472236621213,False
obv-trend,55,1;5;6;7,0;2;3;4,obv-trend__obv_period-20-price_period-50,1.0427120718121983,-0.1945249327812733,0.5833333333333334,0.336472236621213,False
obv-trend,56,2;3;4;5,0;1;6;7,obv-trend__obv_period-10-price_period-50,0.019410948575816444,0.5588100119517881,0.25,-1.0986122886681098,True
obv-trend,57,2;3;4;6,0;1;5;7,obv-trend__obv_period-20-price_period-50,0.6188672974430037,0.20692553187167814,0.9166666666666666,2.3978952727983702,False
obv-trend,58,2;3;4;7,0;1;5;6,obv-trend__obv_period-10-price_period-100,0.3278269355337835,0.2918087373059484,0.08333333333333333,-2.3978952727983707,True
obv-trend,59,2;3;5;6,0;1;4;7,obv-trend__obv_period-20-price_period-50,0.6262893751502181,0.3301540557332152,0.5833333333333334,0.336472236621213,False
obv-trend,60,2;3;5;7,0;1;4;6,obv-trend__obv_period-20-price_period-50,-0.018802050456855953,0.7841438950565154,0.9166666666666666,2.3978952727983702,False
obv-trend,61,2;3;6;7,0;1;4;5,obv-trend__obv_period-20-price_period-50,0.8884083212921532,0.002231532518610574,0.4166666666666667,-0.33647223662121273,True
obv-trend,62,2;4;5;6,0;1;3;7,obv-trend__obv_period-20-price_period-50,0.6787343883764017,0.10617408737733373,0.5833333333333334,0.336472236621213,False
obv-trend,63,2;4;5;7,0;1;3;6,obv-trend__obv_period-10-price_period-50,0.33373168603515474,0.24076248709684991,0.08333333333333333,-2.3978952727983707,True
obv-trend,64,2;4;6;7,0;1;3;5,obv-trend__obv_period-20-price_period-50,0.8987412541120771,-0.5760096648302205,0.9166666666666666,2.3978952727983702,False
obv-trend,65,2;5;6;7,0;1;3;4,obv-trend__obv_period-20-price_period-50,0.9425564605863941,-0.09150415378578236,0.5833333333333334,0.336472236621213,False
obv-trend,66,3;4;5;6,0;1;2;7,obv-trend__obv_period-20-price_period-100,0.6876679958466658,-0.05296779398909999,0.25,-1.0986122886681098,True
obv-trend,67,3;4;5;7,0;1;2;6,obv-trend__obv_period-10-price_period-100,0.33323864308515955,0.2873980140968178,0.08333333333333333,-2.3978952727983707,True
obv-trend,68,3;4;6;7,0;1;2;5,obv-trend__obv_period-20-price_period-100,0.9347176517384157,-0.9409853230444049,0.25,-1.0986122886681098,True
obv-trend,69,3;5;6;7,0;1;2;4,obv-trend__obv_period-20-price_period-100,0.8751671606002133,-0.3392550957677456,0.25,-1.0986122886681098,True
