family,fold,test_start,test_end,selected_config,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,longest_underwater_trading_days
stochastic-reversion,3,2024-07-05,2024-10-10,stochastic-reversion__entry-30-exit-70-period-5,63,0.02826303543791253,0.11793588082199835,0.06968035954778651,0.7334521640960991,1.7032668385563443,1.6925268696571292,0.17149199182298233,40
stochastic-reversion,4,2024-10-11,2025-01-08,stochastic-reversion__entry-30-exit-70-period-5,63,0.10410875603101388,0.4860978850142097,0.05201358084676122,1.3383521071668572,3.2488268811479983,9.345595459891857,0.33605961058439726,12
stochastic-reversion,5,2025-01-09,2025-04-16,stochastic-reversion__entry-30-exit-70-period-5,63,-0.05691143536400545,-0.20893910646160985,0.15864378459823392,-0.8322251383567403,-1.0560920279321657,-1.3170330434989876,0.24494984852903873,28
stochastic-reversion,6,2025-04-17,2025-07-18,stochastic-reversion__entry-20-exit-80-period-5,63,0.003559530282680523,0.014314323226894743,0.04857116707327247,0.20132129254209855,0.3701565639192228,0.29470824131733836,0.09060846658396292,46
stochastic-reversion,7,2025-07-21,2025-10-23,stochastic-reversion__entry-20-exit-80-period-5,63,0.13173082142955006,0.6404861732225906,0.07242102237136683,2.3797700555484855,4.453135594219723,8.84392614534285,0.21792163634428502,15
stochastic-reversion,8,2025-10-24,2026-01-22,stochastic-reversion__entry-20-exit-80-period-5,63,0.02842981950472101,0.11866137325065162,0.10372681212756729,0.6967729639553203,1.247770983664591,1.1439797562149816,0.18500207937356308,53
stochastic-reversion,9,2026-01-23,2026-04-30,stochastic-reversion__entry-30-exit-70-period-5,63,0.0026993297884416734,0.010841116168083031,0.08294178879951464,0.16077508310437164,0.26362806571323677,0.1307075278336229,0.23474670757267446,26
stochastic-reversion,10,2026-05-06,2026-08-03,stochastic-reversion__entry-30-exit-70-period-5,63,-0.08424630011141587,-0.29674192424121226,0.2279276479970016,-0.5158307558865286,-0.8088344799639552,-1.3019128080728315,0.47157565874527213,32
stochastic-reversion,11,2026-08-04,2026-09-01,stochastic-reversion__entry-30-exit-70-period-5,21,0.06842581524570157,1.2127506373143504,0.06886567074348982,2.7773965196570543,6.091664366727384,17.61038009535393,0.3018213210038254,19
cci-reversion,1,2023-12-25,2024-03-29,cci-reversion__entry-m150-exit-0-period-20,63,-0.07480902441747539,-0.2673010792264243,0.17943697431969108,-1.1396715388679444,-1.767210041783842,-1.4896655510373884,0.24663950486057412,55
cci-reversion,2,2024-04-01,2024-07-04,cci-reversion__entry-m150-exit-0-period-40,63,-0.03430790289580021,-0.1303295589975958,0.05316108825315313,-2.0632456656707405,-2.4659149679017456,-2.451596896906368,0.06659893280918985,6
cci-reversion,3,2024-07-05,2024-10-10,cci-reversion__entry-m100-exit-0-period-40,63,0.2649504399698859,1.5603187797792888,0.07346905749306343,3.484841877280983,11.404696439059666,21.237767749050082,0.281065162579298,29
cci-reversion,4,2024-10-11,2025-01-08,cci-reversion__entry-m100-exit-0-period-40,63,0.007353714118583321,0.02974091273716284,0.020116856008645434,0.4670084696557509,0.9482212357697359,1.4784075963153172,0.06750490833342598,2
cci-reversion,5,2025-01-09,2025-04-16,cci-reversion__entry-m150-exit-0-period-40,63,0.13571905922119187,0.6637330964400423,0.026749001112313264,3.3479592978685346,8.351218749698893,24.81337877452585,0.1557214337918784,41
cci-reversion,6,2025-04-17,2025-07-18,cci-reversion__entry-m150-exit-0-period-40,63,0.038040900784003684,0.16106855555039012,0.01818566536818733,1.9583317297029574,4.154739957884435,8.856896478044275,0.07779432099265705,32
cci-reversion,7,2025-07-21,2025-10-23,cci-reversion__entry-m150-exit-0-period-40,63,0.0,0.0,-0.0,,,,0.0,0
cci-reversion,8,2025-10-24,2026-01-22,cci-reversion__entry-m150-exit-0-period-40,63,0.04713200017388064,0.20228028896582484,0.04116798871466443,1.5597149009264824,2.5810347484234186,4.913533434140558,0.12291202525290379,19
cci-reversion,9,2026-01-23,2026-04-30,cci-reversion__entry-m150-exit-0-period-40,63,-0.00032589706466035206,-0.001302951143702269,0.11329521424496602,0.10338838814431774,0.17060071104271632,-0.011500495871652956,0.22360837615877233,36
cci-reversion,10,2026-05-06,2026-08-03,cci-reversion__entry-m150-exit-0-period-40,63,0.0,0.0,-0.0,,,,0.0,0
cci-reversion,11,2026-08-04,2026-09-01,cci-reversion__entry-m150-exit-0-period-40,21,0.0,0.0,-0.0,,,,0.0,0
bollinger-reversion,1,2023-12-25,2024-03-29,bollinger-reversion__period-20-width-2p5,63,-0.036316019571223324,-0.13754080125168955,0.14577245822621976,-0.5577339634571677,-0.8734499654742749,-0.9435307802674511,0.22209206907252824,50
bollinger-reversion,2,2024-04-01,2024-07-04,bollinger-reversion__period-20-width-2p5,63,-0.04979560874454836,-0.18479256394110277,0.06484919602175854,-1.3977498975232718,-2.05426247464727,-2.8495737075768868,0.13928237452494774,62
bollinger-reversion,3,2024-07-05,2024-10-10,bollinger-reversion__period-20-width-2p5,63,0.05425557796167979,0.23533182504445183,0.009482259247250657,2.8722332392961163,9.838886096194418,24.818117592881183,0.07455226495330253,55
bollinger-reversion,4,2024-10-11,2025-01-08,bollinger-reversion__period-20-width-2p5,63,0.0,0.0,-0.0,,,,0.0,0
bollinger-reversion,5,2025-01-09,2025-04-16,bollinger-reversion__period-20-width-2p5,63,0.08352133352461788,0.3783193918580825,0.009316074142569741,3.312122998437021,17.481957161332343,40.609315261817684,0.09834369626312355,2
bollinger-reversion,6,2025-04-17,2025-07-18,bollinger-reversion__period-20-width-2p5,63,0.0013719592880918619,0.005499141119243323,0.003283793752314579,0.4822854476280204,0.8449362507330858,1.6746304835275536,0.011506034009142749,62
bollinger-reversion,7,2025-07-21,2025-10-23,bollinger-reversion__period-20-width-2p5,63,0.0,0.0,-0.0,,,,0.0,0
bollinger-reversion,8,2025-10-24,2026-01-22,bollinger-reversion__period-20-width-2p5,63,0.0,0.0,-0.0,,,,0.0,0
bollinger-reversion,9,2026-01-23,2026-04-30,bollinger-reversion__period-20-width-2p5,63,0.0,0.0,-0.0,,,,0.0,0
bollinger-reversion,10,2026-05-06,2026-08-03,bollinger-reversion__period-20-width-2p5,63,-0.11548266270343699,-0.38789574357246215,0.18683861009477132,-1.3407976666094585,-1.9912187689567316,-2.0761005628103706,0.32706470945560284,9
bollinger-reversion,11,2026-08-04,2026-09-01,bollinger-reversion__period-20-width-2p5,21,0.13246263063085317,3.449247439431648,0.0183008139592703,6.429127813062228,27.923625155726814,188.47508351859003,0.2369410173622344,3
mfi-reversion,1,2023-12-25,2024-03-29,mfi-reversion__entry-20-exit-60-period-14,63,-0.0022221220739682135,-0.008858905202234202,0.11949344115618588,0.06195860045386896,0.09912030245405257,-0.07413716699860559,0.21299361639294365,24
mfi-reversion,2,2024-04-01,2024-07-04,mfi-reversion__entry-20-exit-60-period-14,63,0.02922289204312234,0.12211598472583929,0.029463513890564896,0.9983112679687546,1.7926481965711962,4.144651081992786,0.12282747301879748,44
mfi-reversion,3,2024-07-05,2024-10-10,mfi-reversion__entry-20-exit-60-period-14,63,0.0,0.0,-0.0,,,,0.0,0
mfi-reversion,4,2024-10-11,2025-01-08,mfi-reversion__entry-20-exit-60-period-14,63,0.0,0.0,-0.0,,,,0.0,0
mfi-reversion,5,2025-01-09,2025-04-16,mfi-reversion__entry-20-exit-60-period-14,63,0.08352043110643703,0.3783148000927492,0.00931598150422519,3.31212312532443,17.48194674243885,40.60922619062387,0.09834265596298296,2
mfi-reversion,6,2025-04-17,2025-07-18,mfi-reversion__entry-20-exit-60-period-14,63,-0.005164248562705032,-0.02049752767120383,0.005164248562705032,-1.9999999999999996,-1.9999999999999996,-3.969121048748907,0.010328497125410065,63
mfi-reversion,7,2025-07-21,2025-10-23,mfi-reversion__entry-20-exit-60-period-14,63,0.0,0.0,-0.0,,,,0.0,0
mfi-reversion,8,2025-10-24,2026-01-22,mfi-reversion__entry-20-exit-60-period-14,63,0.0,0.0,-0.0,,,,0.0,0
mfi-reversion,9,2026-01-23,2026-04-30,mfi-reversion__entry-20-exit-60-period-14,63,0.07651288914426102,0.34300285554433385,0.04362684205114342,1.618853273946124,3.1106567924301958,7.862197661298385,0.19349283249005425,8
mfi-reversion,10,2026-05-06,2026-08-03,mfi-reversion__entry-20-exit-60-period-14,63,-0.06126556708759656,-0.22344719535358482,0.06126556708759656,-1.5757609929885155,-1.7932033087313686,-3.6471905178663158,0.15294873949735574,3
mfi-reversion,11,2026-08-04,2026-09-01,mfi-reversion__entry-20-exit-60-period-14,21,0.15068343803621387,4.388530523293277,0.018310580229421114,6.3409336113931545,26.453236772120075,239.67184372682328,0.2719465970842122,11
obv-trend,1,2023-12-25,2024-03-29,obv-trend__obv_period-10-price_period-50,63,-0.07344246092886197,-0.26296251462044573,0.07344246092886197,-2.940515485494127,-3.3709603010781133,-3.580524281112491,0.1019416179929748,23
obv-trend,2,2024-04-01,2024-07-04,obv-trend__obv_period-20-price_period-50,63,-0.06117404843637053,-0.2231443217977941,0.06821913447179606,-3.2003833259049697,-3.75947369532288,-3.270993153541826,0.07791716844323927,42
obv-trend,3,2024-07-05,2024-10-10,obv-trend__obv_period-10-price_period-100,63,0.20448308378680946,1.1047611550917802,0.09928556351660311,1.7580334242173523,5.7799031311080675,11.12710766764229,0.4835920126092755,2
obv-trend,4,2024-10-11,2025-01-08,obv-trend__obv_period-20-price_period-50,63,-0.2507918749671043,-0.6849279241486419,0.2507918749671043,-4.235948301061974,-5.470206596781749,-2.731061061043074,0.26382609523087336,63
obv-trend,5,2025-01-09,2025-04-16,obv-trend__obv_period-10-price_period-50,63,0.04598599453396135,0.197025708782528,0.06399326904290159,0.9773234666846353,1.7077150761981281,3.0788505061437075,0.20504921090377082,34
obv-trend,6,2025-04-17,2025-07-18,obv-trend__obv_period-10-price_period-50,63,-0.012894262134851453,-0.050588024223378936,0.023041117097259978,-1.4343474606936093,-1.6793188170092797,-2.1955543218603233,0.0357485004871279,17
obv-trend,7,2025-07-21,2025-10-23,obv-trend__obv_period-10-price_period-50,63,0.304515372285346,1.8959883110529425,0.11085716446307614,2.9938654052447164,5.8841903280069765,17.102984008619945,0.3792096850306646,16
obv-trend,8,2025-10-24,2026-01-22,obv-trend__obv_period-10-price_period-50,63,-0.02774057597607804,-0.10642986426229939,0.07214390625564593,-0.7190305527406619,-1.0039300842969439,-1.475243991989556,0.14251411938333125,50
obv-trend,9,2026-01-23,2026-04-30,obv-trend__obv_period-20-price_period-50,63,0.07779083685062083,0.3493914311344679,0.04383381403182629,1.8827877139149067,4.0278593393799405,7.970819762131269,0.16637812307110744,56
obv-trend,10,2026-05-06,2026-08-03,obv-trend__obv_period-20-price_period-50,63,0.0765566235560915,0.34322111217624984,0.17498582451800648,0.843811517707679,1.452481453827063,1.961422378764924,0.48915374720391713,24
obv-trend,11,2026-08-04,2026-09-01,obv-trend__obv_period-20-price_period-50,21,0.0,0.0,-0.0,,,,0.0,0
vol-target-trend,1,2023-12-25,2024-03-29,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,63,0.0,0.0,-0.0,,,,0.0,0
vol-target-trend,2,2024-04-01,2024-07-04,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,63,0.0,0.0,-0.0,,,,0.0,0
vol-target-trend,3,2024-07-05,2024-10-10,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,63,0.10400497885271975,0.4855392396737339,0.018774910825386404,2.27323596508619,15.14236873728763,25.861067687054707,0.1810310199860657,2
vol-target-trend,4,2024-10-11,2025-01-08,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,63,0.001317331976558922,0.005279749234665454,0.02761071863701614,0.1022078858356678,0.1894692986814838,0.19122100022370264,0.09294077842069255,41
vol-target-trend,5,2025-01-09,2025-04-16,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,63,0.025443865846359603,0.10572611280360689,0.09745153579213006,0.6678373862543155,1.0071653516123942,1.0849096624718875,0.1726348111097,34
vol-target-trend,6,2025-04-17,2025-07-18,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,63,-0.012931032473471604,-0.050729481203748206,0.04793236077066032,-0.678518765153645,-1.2283966961819732,-1.0583555741489792,0.07287374494845722,51
vol-target-trend,7,2025-07-21,2025-10-23,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,63,0.32686934260814704,2.0996498673016877,0.05541491542841048,4.29885648806695,11.550869472965495,37.88961601888912,0.2719772440392579,14
vol-target-trend,8,2025-10-24,2026-01-22,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,63,0.06462180389177763,0.2846399563910016,0.05092367797997999,2.1219882829055705,4.3836989673602575,5.589540419741565,0.12151098600644325,47
vol-target-trend,9,2026-01-23,2026-04-30,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,63,-0.04008570574085535,-0.15095670720224985,0.11340448933350256,-0.9221117820525738,-1.4350856910281278,-1.3311351965821465,0.16316121227590524,60
vol-target-trend,10,2026-05-06,2026-08-03,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,63,0.03531967708526329,0.14894138438789617,0.09529717150107375,0.7667396905363166,1.4318902267126272,1.5629150586722083,0.20914602043919797,24
vol-target-trend,11,2026-08-04,2026-09-01,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,21,0.015681683509390032,0.20528970508900124,0.02612184671831319,1.8179446796534233,3.0274863231493474,7.85892771298896,0.10567685503638641,10
indicator-vote,1,2023-12-25,2024-03-29,indicator-vote__threshold-4,63,0.0,0.0,-0.0,,,,0.0,0
indicator-vote,2,2024-04-01,2024-07-04,indicator-vote__threshold-4,63,0.0,0.0,-0.0,,,,0.0,0
indicator-vote,3,2024-07-05,2024-10-10,indicator-vote__threshold-4,63,0.0,0.0,-0.0,,,,0.0,0
indicator-vote,4,2024-10-11,2025-01-08,indicator-vote__threshold-3,63,0.0,0.0,-0.0,,,,0.0,0
indicator-vote,5,2025-01-09,2025-04-16,indicator-vote__threshold-3,63,0.11365682953224598,0.5381742578382351,0.05602294971894506,1.9798753986448412,3.657768278552848,9.60631777759183,0.23080144686362142,34
indicator-vote,6,2025-04-17,2025-07-18,indicator-vote__threshold-3,63,-0.02151969215636862,-0.08333983409594381,0.07117377133255132,-0.7447399593028814,-1.1484384997947006,-1.1709346369542224,0.10896804861613898,51
indicator-vote,7,2025-07-21,2025-10-23,indicator-vote__threshold-3,63,0.38594224687766654,2.689610599600746,0.11362880497680639,3.5059962519464514,6.769000469543175,23.6701477248638,0.39497763608262165,13
indicator-vote,8,2025-10-24,2026-01-22,indicator-vote__threshold-3,63,0.08408863452774584,0.38120825524086044,0.14213557581069403,1.389099443954048,2.759758923807715,2.682004509191843,0.25564810851931496,50
indicator-vote,9,2026-01-23,2026-04-30,indicator-vote__threshold-3,63,0.12100721000865478,0.5791872300728618,0.06773736133938868,2.4893044062736838,4.528160565484701,8.550484084712487,0.1908635957470306,49
indicator-vote,10,2026-05-06,2026-08-03,indicator-vote__threshold-3,63,-0.010793945191561405,-0.042481742053005145,0.30030519472025774,0.2356940816644997,0.41948225326352573,-0.1414618954313395,0.6230386388421252,24
indicator-vote,11,2026-08-04,2026-09-01,indicator-vote__threshold-4,21,0.007380933145209045,0.09225670577610323,-0.0,3.464101615137755,,,0.02556830242954244,0
