order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason,family,config
14,2024-03-25,SH588000,sell,open,1032800,1032800,0,0.8308338,858085.1486399999,257.42554459199994,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
15,2024-09-30,SH588000,buy,open,1009000,1009000,0,0.85017,857821.53,257.346459,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
16,2024-11-19,SH588000,sell,open,1009000,1009000,0,1.024795,1034018.1549999999,310.20544649999994,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
17,2025-02-24,SH588000,buy,open,893100,893100,0,1.155231,1031736.8060999999,309.52104182999994,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
18,2025-03-14,SH588000,sell,open,893100,893100,0,1.1257747999999999,1005429.4738799998,301.62884216399993,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
19,2025-07-25,SH588000,buy,open,925300,925300,0,1.0862172,1005076.7751600001,301.523032548,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
20,2025-10-20,SH588000,sell,open,925300,925300,0,1.4557088,1346967.35264,404.09020579199995,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
21,2026-01-07,SH588000,buy,open,885100,885100,0,1.5173033999999999,1342965.2393399999,402.8895718019999,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
22,2026-02-03,SH588000,sell,open,885100,885100,0,1.5506898,1372515.54198,411.75466259399997,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
23,2026-04-21,SH588000,buy,open,900300,900300,0,1.5233046,1371431.13138,411.4293394139999,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
24,2026-06-02,SH588000,sell,open,900300,900300,0,1.7556488000000001,1580610.61464,474.183184392,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
25,2026-06-22,SH588000,buy,open,778500,778500,0,2.0264051999999997,1577556.4481999998,473.2669344599999,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
26,2026-07-14,SH588000,sell,open,778500,778500,0,2.0935812,1629852.9642,488.95588926,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
1,2021-12-08,SH588000,buy,open,681800,681800,0,1.4522903999999999,990171.5947199999,297.05147841599995,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
2,2022-01-04,SH588000,sell,open,681800,681800,0,1.4537092,991138.93256,297.34167976799995,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
3,2022-01-10,SH588000,buy,open,727600,727600,0,1.3612722,990461.6527199999,297.13849581599993,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
4,2022-01-19,SH588000,sell,open,727600,727600,0,1.389722,1011161.7272,303.34851815999997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
5,2022-01-28,SH588000,buy,open,775900,775900,0,1.3022604,1010423.84436,303.12715330799995,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
6,2022-02-24,SH588000,sell,open,775900,775900,0,1.2707458,985971.66622,295.791499866,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
7,2022-03-08,SH588000,buy,open,809700,809700,0,1.2172434,985601.9809800001,295.680594294,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
8,2022-05-11,SH588000,sell,open,809700,809700,0,1.0127974,820062.05478,246.01861643399997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
9,2022-07-13,SH588000,buy,open,749100,749100,0,1.0962192000000002,821177.8027200002,246.353340816,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
10,2022-07-22,SH588000,sell,open,749100,749100,0,1.1477704,859794.80664,257.938441992,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
11,2022-08-25,SH588000,buy,open,765300,765300,0,1.1222244000000001,858838.3333200001,257.651499996,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
12,2022-10-17,SH588000,sell,open,765300,765300,0,0.9908018000000001,758260.61754,227.47818526199998,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
13,2022-11-28,SH588000,buy,open,736600,736600,0,1.030206,758849.7396,227.65492187999996,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
14,2023-01-04,SH588000,sell,open,736600,736600,0,1.0227954,753391.0916399999,226.01732749199994,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
15,2023-02-20,SH588000,buy,open,733000,733000,0,1.0272054,752941.5582,225.88246745999996,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
16,2023-03-07,SH588000,sell,open,733000,733000,0,1.04979,769496.07,230.84882099999996,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
17,2023-05-11,SH588000,buy,open,713800,713800,0,1.0772153999999998,768916.3525199998,230.67490575599993,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
18,2023-05-29,SH588000,sell,open,713800,713800,0,1.0857828,775031.7626400001,232.509528792,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
19,2023-06-09,SH588000,buy,open,735400,735400,0,1.0532105999999999,774531.0752399999,232.35932257199997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
20,2023-06-19,SH588000,sell,open,735400,735400,0,1.0977804000000002,807307.7061600002,242.19231184800003,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
21,2023-06-30,SH588000,buy,open,771600,771600,0,1.0452089999999998,806483.2643999999,241.94497931999993,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
22,2023-08-07,SH588000,sell,open,771600,771600,0,1.0187962,786103.1479199999,235.83094437599996,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
23,2023-08-14,SH588000,buy,open,804200,804200,0,0.9771953999999999,785860.54068,235.75816220399997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
24,2023-08-30,SH588000,sell,open,804200,804200,0,0.9768046,785546.2593200001,235.663877796,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
25,2023-09-15,SH588000,buy,open,847600,847600,0,0.9261852,785034.5755200001,235.510372656,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
26,2023-10-09,SH588000,sell,open,847600,847600,0,0.9288142,787262.91592,236.178874776,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
27,2023-10-24,SH588000,buy,open,886900,886900,0,0.8871774,786837.63606,236.05129081799998,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
28,2023-10-31,SH588000,sell,open,886900,886900,0,0.9198160000000001,815784.8104000001,244.73544312,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
29,2023-12-06,SH588000,buy,open,916600,916600,0,0.8891778,815020.37148,244.50611144399997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
30,2023-12-11,SH588000,sell,open,916600,916600,0,0.9068186,831189.92876,249.35697862799998,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
31,2023-12-27,SH588000,buy,open,954400,954400,0,0.870174,830494.0656,249.14821967999998,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
32,2024-01-02,SH588000,sell,open,954400,954400,0,0.8978204000000001,856879.7897600001,257.063936928,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
33,2024-01-08,SH588000,buy,open,1013000,1013000,0,0.845169,856156.1969999999,256.84685909999996,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
34,2024-02-08,SH588000,sell,open,1013000,1013000,0,0.7838432000000001,794033.1616000001,238.20994848,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
35,2024-03-26,SH588000,buy,open,969500,969500,0,0.8191637999999999,794179.3040999998,238.25379122999993,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
36,2024-04-29,SH588000,sell,open,969500,969500,0,0.789842,765751.819,229.7255457,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
37,2024-05-27,SH588000,buy,open,1007100,1007100,0,0.7601519999999999,765549.0791999999,229.66472375999996,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
38,2024-06-04,SH588000,sell,open,1007100,1007100,0,0.7838432000000001,789408.48672,236.822546016,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
39,2024-06-26,SH588000,buy,open,1050000,1050000,0,0.7511502,788707.71,236.61231299999997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
40,2024-07-12,SH588000,sell,open,1050000,1050000,0,0.7468506,784193.13,235.257939,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
41,2024-08-22,SH588000,buy,open,1077900,1077900,0,0.7271453999999999,783790.02666,235.13700799799997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
42,2024-09-02,SH588000,sell,open,1077900,1077900,0,0.724855,781321.2045,234.39636134999998,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
43,2024-09-10,SH588000,buy,open,1133100,1133100,0,0.6891377999999999,780862.04118,234.25861235399995,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
44,2024-09-25,SH588000,sell,open,1133100,1133100,0,0.7058588,799808.6062800001,239.942581884,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
45,2024-12-18,SH588000,buy,open,781800,781800,0,1.0222044,799159.3999199999,239.74781997599993,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
46,2024-12-23,SH588000,sell,open,781800,781800,0,1.064787,832450.4765999999,249.73514297999995,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
47,2025-01-03,SH588000,buy,open,824000,824000,0,1.0092017999999998,831582.2831999998,249.47468495999993,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
48,2025-01-15,SH588000,sell,open,824000,824000,0,1.0307937999999999,849374.0911999999,254.81222735999995,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
49,2025-03-24,SH588000,buy,open,776400,776400,0,1.0932186,848774.9210399999,254.63247631199997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
50,2025-04-18,SH588000,sell,open,776400,776400,0,1.0627874,825148.1373599999,247.54444120799997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
51,2025-05-26,SH588000,buy,open,796800,796800,0,1.035207,824852.9376,247.45588127999997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
52,2025-06-06,SH588000,sell,open,796800,796800,0,1.0507898,837269.31264,251.18079379199997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
53,2025-06-18,SH588000,buy,open,827400,827400,0,1.0112021999999998,836668.7002799999,251.00061008399993,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
54,2025-06-25,SH588000,sell,open,827400,827400,0,1.0317936,853706.0246400001,256.111807392,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
55,2025-11-21,SH588000,buy,open,622000,622000,0,1.3712742,852932.5524,255.87976572,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
56,2025-12-09,SH588000,sell,open,622000,622000,0,1.409718,876844.596,263.05337879999996,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
57,2026-02-03,SH588000,buy,open,564800,564800,0,1.5513101999999999,876180.00096,262.85400028799995,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
58,2026-02-27,SH588000,sell,open,564800,564800,0,1.54969,875264.912,262.5794736,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
59,2026-03-04,SH588000,buy,open,601500,601500,0,1.4542907999999999,874755.9162,262.42677485999997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
60,2026-04-09,SH588000,sell,open,601500,601500,0,1.4077184,846742.6176,254.02278527999997,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
61,2026-06-09,SH588000,buy,open,491700,491700,0,1.7213442,846384.9431400001,253.915482942,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
62,2026-06-16,SH588000,sell,open,491700,491700,0,1.844631,907005.0627,272.10151880999996,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
63,2026-07-20,SH588000,buy,open,489300,489300,0,1.8513701999999999,905875.4388599999,271.7626316579999,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
64,2026-08-10,SH588000,sell,open,489300,489300,0,1.8396320000000002,900131.9376000001,270.03958128,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
65,2026-08-25,SH588000,buy,open,540000,540000,0,1.6663332,899819.928,269.94597839999994,0.0,filled,rsi-reversion,rsi-reversion__entry-25-exit-60-period-5
1,2021-12-03,SH588000,buy,open,667500,667500,0,1.4832966,990100.4805000001,297.03014415,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
2,2022-02-28,SH588000,sell,open,667500,667500,0,1.2897420000000002,860902.7850000001,258.27083550000003,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
3,2022-03-08,SH588000,buy,open,707900,707900,0,1.2172434,861686.6028600001,258.505980858,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
4,2022-05-12,SH588000,sell,open,707900,707900,0,1.0377924,734653.23996,220.39597198799999,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
5,2022-07-13,SH588000,buy,open,670900,670900,0,1.0962192000000002,735453.4612800002,220.63603838400002,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
6,2022-07-29,SH588000,sell,open,670900,670900,0,1.1617676,779429.88284,233.82896485199998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
7,2022-08-23,SH588000,buy,open,671600,671600,0,1.1592318,778540.07688,233.56202306399996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
8,2022-10-21,SH588000,sell,open,671600,671600,0,1.0057988,675494.47408,202.64834222399998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
9,2022-11-23,SH588000,buy,open,637600,637600,0,1.060212,675991.1712,202.79735135999996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
10,2023-01-06,SH588000,sell,open,637600,637600,0,1.024795,653409.2919999999,196.02278759999996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
11,2023-02-17,SH588000,buy,open,624400,624400,0,1.0462092,653253.02448,195.97590734399998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
12,2023-03-15,SH588000,sell,open,624400,624400,0,1.0557888,659234.52672,197.77035801599996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
13,2023-04-25,SH588000,buy,open,577300,577300,0,1.1412282,658831.03986,197.649311958,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
14,2023-05-31,SH588000,sell,open,577300,577300,0,1.0867826,627399.59498,188.219878494,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
15,2023-06-09,SH588000,buy,open,595600,595600,0,1.0532105999999999,627292.23336,188.18767000799997,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
16,2023-06-20,SH588000,sell,open,595600,595600,0,1.0977804000000002,653838.0062400001,196.15140187200004,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
17,2023-06-27,SH588000,buy,open,617900,617900,0,1.0572114,653250.92406,195.97527721799997,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
18,2023-08-31,SH588000,sell,open,617900,617900,0,0.979804,605420.8916,181.62626747999997,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
19,2023-09-15,SH588000,buy,open,653700,653700,0,0.9261852,605447.26524,181.63417957199997,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
20,2023-10-12,SH588000,sell,open,653700,653700,0,0.939812,614355.1044,184.30653131999998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
21,2023-10-23,SH588000,buy,open,681300,681300,0,0.9011802,613974.07026,184.19222107799996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
22,2023-11-06,SH588000,sell,open,681300,681300,0,0.9238152000000001,629395.29576,188.81858872799998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
23,2023-11-23,SH588000,buy,open,689400,689400,0,0.9121824000000001,628858.54656,188.657563968,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
24,2023-12-12,SH588000,sell,open,689400,689400,0,0.9208158000000001,634810.41252,190.44312375599998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
25,2023-12-19,SH588000,buy,open,716600,716600,0,0.885177,634317.8382,190.29535145999998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
26,2024-02-19,SH588000,sell,open,716600,716600,0,0.7978404,571732.43064,171.519729192,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
27,2024-03-25,SH588000,buy,open,688200,688200,0,0.8311662,572008.57884,171.602573652,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
28,2024-04-29,SH588000,sell,open,688200,688200,0,0.789842,543569.2644,163.07077931999999,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
29,2024-05-22,SH588000,buy,open,693200,693200,0,0.7841568,543577.49376,163.073248128,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
30,2024-06-05,SH588000,sell,open,693200,693200,0,0.7878424,546132.3516800001,163.83970550400002,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
31,2024-06-25,SH588000,buy,open,705900,705900,0,0.7731546,545769.8321400001,163.730949642,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
32,2024-07-17,SH588000,sell,open,705900,705900,0,0.7628474000000001,538493.9796600001,161.548193898,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
33,2024-07-30,SH588000,buy,open,729200,729200,0,0.7381476,538257.22992,161.47716897599997,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
34,2024-09-27,SH588000,sell,open,729200,729200,0,0.7388522,538771.0242399999,161.63130727199996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
35,2024-11-25,SH588000,buy,open,527200,527200,0,1.0212042,538378.8542399999,161.51365627199996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
36,2024-12-09,SH588000,sell,open,527200,527200,0,1.064787,561355.7063999999,168.40671191999996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
37,2024-12-18,SH588000,buy,open,548600,548600,0,1.0222044,560781.33384,168.23440015199998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
38,2025-02-07,SH588000,sell,open,548600,548600,0,1.0667866,585239.12876,175.571738628,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
39,2025-03-21,SH588000,buy,open,524300,524300,0,1.115223,584711.4189,175.41342567,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
40,2025-04-18,SH588000,sell,open,524300,524300,0,1.0627874,557219.4338199999,167.16583014599996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
41,2025-05-16,SH588000,buy,open,531500,531500,0,1.0482096,557123.4024,167.13702071999998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
42,2025-06-06,SH588000,sell,open,531500,531500,0,1.0507898,558494.7787,167.54843361,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
43,2025-06-13,SH588000,buy,open,545500,545500,0,1.0232046,558158.1092999999,167.44743278999997,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
44,2025-06-26,SH588000,sell,open,545500,545500,0,1.0467906,571024.2723,171.30728168999997,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
45,2025-10-20,SH588000,buy,open,391800,391800,0,1.4562912,570574.8921599999,171.17246764799995,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
46,2025-10-30,SH588000,sell,open,391800,391800,0,1.5606878,611477.4800399999,183.44324401199995,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
47,2025-11-13,SH588000,buy,open,422300,422300,0,1.4462891999999998,610767.9291599999,183.23037874799996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
48,2025-12-09,SH588000,sell,open,422300,422300,0,1.409718,595323.9114,178.59717342,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
49,2025-12-17,SH588000,buy,open,437100,437100,0,1.3612722,595012.0786199999,178.50362358599997,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
50,2025-12-25,SH588000,sell,open,437100,437100,0,1.4217156,621431.88876,186.42956662799998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
51,2026-02-03,SH588000,buy,open,400200,400200,0,1.5513101999999999,620834.3420399999,186.25030261199996,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
52,2026-04-09,SH588000,sell,open,400200,400200,0,1.4077184,563368.90368,169.01067110399998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
53,2026-06-02,SH588000,buy,open,320900,320900,0,1.7563512,563613.10008,169.08393002399998,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
54,2026-06-18,SH588000,sell,open,320900,320900,0,1.9346130000000001,620817.3117000001,186.24519351,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
55,2026-07-16,SH588000,buy,open,313500,313500,0,1.9773954,619913.4579,185.97403737,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
56,2026-08-18,SH588000,sell,open,313500,313500,0,1.8856228,591142.7478,177.34282434,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
57,2026-08-25,SH588000,buy,open,354700,354700,0,1.6663332,591048.38604,177.314515812,0.0,filled,stochastic-reversion,stochastic-reversion__entry-20-exit-80-period-14
1,2021-12-08,SH588000,buy,open,681800,681800,0,1.4522903999999999,990171.5947199999,297.05147841599995,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
2,2022-02-28,SH588000,sell,open,681800,681800,0,1.2897420000000002,879346.0956000001,263.80382868000004,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
3,2022-03-08,SH588000,buy,open,722800,722800,0,1.2172434,879823.5295200001,263.947058856,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
4,2022-05-11,SH588000,sell,open,722800,722800,0,1.0127974,732049.96072,219.61498821599997,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
5,2022-07-13,SH588000,buy,open,668700,668700,0,1.0962192000000002,733041.7790400002,219.91253371200003,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
6,2022-07-22,SH588000,sell,open,668700,668700,0,1.1477704,767514.0664799999,230.25421994399994,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
7,2022-08-25,SH588000,buy,open,683200,683200,0,1.1222244000000001,766703.7100800001,230.01111302400003,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
8,2022-10-21,SH588000,sell,open,683200,683200,0,1.0057988,687161.74016,206.148522048,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
9,2022-11-28,SH588000,buy,open,667400,667400,0,1.030206,687559.4844,206.26784531999996,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
10,2023-01-04,SH588000,sell,open,667400,667400,0,1.0227954,682613.64996,204.78409498799996,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
11,2023-02-20,SH588000,buy,open,664200,664200,0,1.0272054,682269.8266799999,204.68094800399996,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
12,2023-03-07,SH588000,sell,open,664200,664200,0,1.04979,697270.518,209.1811554,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
13,2023-04-27,SH588000,buy,open,627500,627500,0,1.110222,696664.305,208.9992915,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
14,2023-05-31,SH588000,sell,open,627500,627500,0,1.0867826,681956.0815,204.58682444999997,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
15,2023-06-09,SH588000,buy,open,647300,647300,0,1.0532105999999999,681743.2213799999,204.52296641399994,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
16,2023-06-14,SH588000,sell,open,647300,647300,0,1.0827834,700885.6948200001,210.26570844600002,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
17,2023-06-27,SH588000,buy,open,662400,662400,0,1.0572114,700296.83136,210.08904940799997,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
18,2023-08-07,SH588000,sell,open,662400,662400,0,1.0187962,674850.6028799999,202.45518086399994,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
19,2023-08-14,SH588000,buy,open,690400,690400,0,0.9771953999999999,674655.70416,202.39671124799997,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
20,2023-08-31,SH588000,sell,open,690400,690400,0,0.979804,676456.6816,202.93700447999998,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
21,2023-09-20,SH588000,buy,open,739500,739500,0,0.9141828,676038.1806,202.81145417999997,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
22,2023-10-12,SH588000,sell,open,739500,739500,0,0.939812,694990.9739999999,208.49729219999995,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
23,2023-10-20,SH588000,buy,open,765400,765400,0,0.9071814,694356.64356,208.30699306799997,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
24,2023-11-01,SH588000,sell,open,765400,765400,0,0.9178164000000001,702496.6725600001,210.749001768,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
25,2023-11-27,SH588000,buy,open,775600,775600,0,0.905181,702058.3836000001,210.61751508,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
26,2023-12-12,SH588000,sell,open,775600,775600,0,0.9208158000000001,714184.7344800001,214.25542034400002,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
27,2023-12-19,SH588000,buy,open,806200,806200,0,0.885177,713629.6974,214.08890921999998,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
28,2024-01-02,SH588000,sell,open,806200,806200,0,0.8978204000000001,723822.80648,217.146841944,0.0,filled,cci-reversion,cci-reversion__entry-m100-exit-0-period-20
