order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2024-04-01,SH515880,buy,open,17000,17000,0,1.16,19720.0,5.0,0.0,filled
2,2024-04-01,SZ159985,buy,open,37500,37500,0,2.138,80175.0,16.035,0.0,filled
3,2024-05-06,SH515880,sell,open,17000,17000,0,1.211,20587.0,5.0,0.0,filled
4,2024-05-06,SH518880,buy,open,11900,3900,8000,5.224,20373.600000000002,5.0,0.0,partial_volume_or_cash
5,2024-05-06,SZ159985,sell,open,18700,18700,0,2.24,41888.00000000001,8.377600000000001,0.0,filled
6,2024-06-03,SH518880,sell,open,3900,3900,0,5.319,20744.1,5.0,0.0,filled
7,2024-06-03,SZ159985,buy,open,6000,6000,0,2.232,13392.000000000002,5.0,0.0,filled
8,2024-06-03,SH513100,buy,open,7200,7200,0,6.795,48924.0,9.7848,0.0,filled
9,2024-07-01,SZ159985,sell,open,24800,24800,0,2.17,53816.0,10.763200000000001,0.0,filled
10,2024-07-01,SH513100,buy,open,6300,6300,0,7.335000000000001,46210.50000000001,9.242100000000002,0.0,filled
11,2024-07-01,SH515880,buy,open,6400,6400,0,1.175,7520.0,5.0,0.0,filled
12,2024-08-01,SH513100,sell,open,13500,13500,0,7.315,98752.5,19.750500000000002,0.0,filled
