period,trial,use_absolute_momentum,use_inverse_vol,use_vol_target,use_rank_buffer,use_correlation_guard,use_capacity,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio
era_2018_2021,factorial_110111,True,True,False,True,True,True,973,0.45039892550230753,0.1010932309298922,0.25715325259843735,0.5212785694438488,0.801827092851622,0.3931244497527562,0.2404833917174067,84.59514783245335,21.909534690419573,132132.15225185052,0.007617674436999879,0.7261230372721486,460,0.2848551128548358,0.538540596094553
era_2018_2021,factorial_111000,True,True,True,False,False,False,973,0.5563970398316509,0.12139289577306922,0.2628101120435473,0.7190913263049149,1.145011711134142,0.46190344362759744,0.1825934204024502,103.36494360521839,26.770776761063754,156666.71607880635,0.007926420101226718,0.6211688383664484,476,0.2904870179497654,0.5436793422404933
era_2018_2021,factorial_111001,True,True,True,False,False,True,973,0.5102580397857568,0.11268686505317937,0.21350128976499494,0.7216157155887682,1.1391090448929633,0.5278041419666177,0.16748417009302044,99.19041939536105,25.689605023258977,151665.1733735797,0.008726904621291392,0.5492458936847388,471,0.2472333611270514,0.538540596094553
era_2018_2021,factorial_111010,True,True,True,False,True,False,973,0.5841975597639992,0.12654665292160794,0.2611990477446745,0.7473309302789807,1.1873930132983892,0.48448359216573006,0.18159263648509436,104.89280258698902,27.166481245551115,162427.81562063372,0.007978566354377544,0.631489834365131,471,0.36884539651593395,0.5457348406988695
era_2018_2021,factorial_111011,True,True,True,False,True,True,973,0.5424623770525403,0.11878393636816886,0.20292708276314542,0.7603777206336234,1.1966722147721691,0.5853528013646772,0.1657627414554051,101.11720720336675,26.18862920374966,158335.12861079106,0.009646353290370394,0.5562677756820308,458,0.3386732950870708,0.5405960945529291
era_2018_2021,factorial_111100,True,True,True,True,False,False,973,0.5508878426197101,0.12036349666218005,0.2403884100767988,0.7250820983862702,1.1576914756597663,0.5007042420378194,0.17889540413308824,69.25707720694976,17.93708474424598,105947.25036957831,0.010690773258011139,0.6172107494872339,478,0.30378411170606556,0.538540596094553
era_2018_2021,factorial_111101,True,True,True,True,False,True,973,0.5859231149240203,0.12686432657584934,0.20317151771128183,0.7929620719272996,1.2540237246663493,0.6244198399705351,0.16864268808636235,67.337146128614,17.43983640741082,105534.10244624628,0.010075491203876729,0.5660830106990585,471,0.3252767004318098,0.538540596094553
era_2018_2021,factorial_111110,True,True,True,True,True,False,973,0.539129181508647,0.11815728189040975,0.25930689536425977,0.7036273762391366,1.1101810358484252,0.4556657921665717,0.1824951373571178,82.62417995982128,21.39906819103285,127468.20284381112,0.008714165131281421,0.6293192544640634,470,0.3385236181001394,0.5447070914696814
era_2018_2021,factorial_111111,True,True,True,True,True,True,973,0.5090017777041358,0.11244707915032182,0.1984126997412392,0.7199785213305975,1.1248591802008694,0.5667332751228634,0.16762153545475353,80.79214042114889,20.924583130657265,125536.92151765645,0.009665936996218368,0.5577697796395489,458,0.32162793071783646,0.539568345323741
era_2022_2026,factorial_000000,False,False,False,False,False,False,1103,-0.232328472960163,-0.05861715016230318,0.5151015025266563,0.005175101946547923,0.008467684650600585,-0.11379728048700413,0.35288001144969805,142.16646308888113,32.48046119528381,129384.78761643742,0.0029450414249190806,0.997054958575081,1083,-0.45131197026215,0.4913871260199456
era_2022_2026,factorial_000001,False,False,False,False,False,True,1103,-0.2235221444769654,-0.056160758695119495,0.47635362058895314,-0.000743386757990764,-0.0012169831609833224,-0.11789720129697674,0.3394670413480878,144.52838074418398,33.02008336131855,135923.4468884371,0.006742097468254989,0.9307264229886747,1083,-0.40935212685724554,0.4986400725294651
era_2022_2026,factorial_000010,False,False,False,False,True,False,1103,-0.14080876815808785,-0.03407890926965973,0.45425176395997224,0.05945205713663126,0.09816205967413401,-0.07502207360203601,0.32996567710555774,148.1451991982913,33.84640997096047,141613.84671692282,0.0034639269391767173,0.9965360730608231,1076,-0.40277020347336623,0.4932003626473255
era_2022_2026,factorial_000011,False,False,False,False,True,True,1103,-0.04449969175173285,-0.010346007002499324,0.3562674781744579,0.12138883601517077,0.20416419432802968,-0.029039998417798515,0.31130548733670266,148.82424202008207,34.001549400780306,150978.85641290958,0.0069200092988642966,0.9273511193772976,972,-0.3094001387054516,0.4968268359020852
era_2022_2026,factorial_000100,False,False,False,True,False,False,1103,-0.42672505798628635,-0.11936951953674824,0.645186012268367,-0.19487127241697663,-0.3121242566518251,-0.1850156656637127,0.34554852606541614,94.28284287548284,21.5405951084512,67910.2823407579,0.0024409258545922048,0.9975590741454078,1102,-0.5699075768638135,0.4886672710788758
era_2022_2026,factorial_000101,False,False,False,True,False,True,1103,-0.39489340874233614,-0.10842967062740172,0.6251660150538048,-0.17136257795111545,-0.275249693157495,-0.17344140278973696,0.3373902138512475,96.1901055667549,21.97634324825225,72344.16792514741,0.005018847778796683,0.9602732551399914,1102,-0.5401668098836863,0.4886672710788758
era_2022_2026,factorial_000110,False,False,False,True,True,False,1103,-0.23986519397760142,-0.06073672904218441,0.5051000534749892,-0.028460787956115483,-0.046580349949184974,-0.12024692657291886,0.32702511720547667,111.19235744908106,25.40387495663502,97971.79416110546,0.0032595308259027998,0.9967404691740971,1083,-0.4223419588175442,0.4932003626473255
era_2022_2026,factorial_000111,False,False,False,True,True,True,1103,-0.17095806675639602,-0.04192975945302302,0.43995072784427025,0.01828407195073355,0.030296199072566123,-0.09530558037368433,0.31228571653419473,114.14071605707528,26.077480005786917,106299.75174267,0.006938447024133321,0.9431056650767798,1079,-0.35003323087299154,0.49501359927470534
era_2022_2026,factorial_001000,False,False,True,False,False,False,1103,-0.07468796431415325,-0.01757831235122731,0.3636330985806736,0.001489093431718528,0.0024752448724238837,-0.04834079301317364,0.18991467491287464,123.45795955426445,28.20617026987728,127583.64168235025,0.007118257530915039,0.6746820186842849,985,-0.28060510824685847,0.49501359927470534
era_2022_2026,factorial_001001,False,False,True,False,False,True,1103,-0.06713498424432052,-0.015751937242103553,0.337774170677385,0.0046747368466524926,0.007782634626275583,-0.04663452273604588,0.18303499897575917,121.24105952264156,27.699679963468423,126881.27357703718,0.008700190674856867,0.640368945118909,985,-0.2541681181742753,0.5022665457842248
era_2022_2026,factorial_001010,False,False,True,False,True,False,1103,-0.004882056630380438,-0.0011174995427194467,0.332982057933095,0.08837717142824907,0.14925278002827083,-0.0033560353060944274,0.18912241048701287,134.12003207458167,30.64211068249735,141169.2047035502,0.010391445840435361,0.7161930811597079,969,-0.23390579081057272,0.4959202175883953
era_2022_2026,factorial_001011,False,False,True,False,True,True,1103,0.01191107489924148,0.0027088804281638623,0.30422395745565944,0.10516107123114958,0.17910148926147026,0.008904231115850503,0.181079752640748,129.57747013230772,29.604281480817356,139481.1333439267,0.010123700703580684,0.6730272166619087,968,-0.19777392500113788,0.4968268359020852
era_2022_2026,factorial_001100,False,False,True,True,False,False,1103,-0.12818133496080264,-0.03085380374045743,0.4505964427514825,-0.07358439408918764,-0.11999215988912615,-0.06847325192372687,0.18738390288585585,89.73660480540399,20.501926029883773,85002.21599211548,0.009596248486530729,0.6765471036760458,1102,-0.3166574761558498,0.49773345421577514
era_2022_2026,factorial_001101,False,False,True,True,False,True,1103,-0.12015872065155575,-0.028823467379652468,0.4262922303672344,-0.06847826019666198,-0.1123274688853849,-0.0676143390059494,0.1829425633243808,89.86883498427255,20.53213636993353,86282.24493055922,0.00902734087154986,0.6537546023907956,1102,-0.2904588634046703,0.4986400725294651
era_2022_2026,factorial_001110,False,False,True,True,True,False,1103,-0.0752491489249576,-0.017714470031435448,0.3770915627280629,-0.0022374308278932183,-0.0037196137467709533,-0.046976574875556475,0.18703804420730363,104.99048888067676,23.98694759558526,105088.06803128537,0.009637392558853564,0.7201584618839932,1080,-0.236988901794694,0.5022665457842248
era_2022_2026,factorial_001111,False,False,True,True,True,True,1103,-0.07994791373773036,-0.018857018777451273,0.345884591239908,-0.013814326441575755,-0.02302664477507201,-0.05451823890117126,0.1820115842969196,103.65329304089427,23.681441383776384,105334.2363430956,0.009684957947156509,0.6872110910499665,1080,-0.21465001345898083,0.4986400725294651
era_2022_2026,factorial_010000,False,True,False,False,False,False,1103,-0.2280443484216439,-0.057419458383733524,0.5029527745474461,0.005301335113615109,0.00864993737597883,-0.11416471145904147,0.3493152796324055,148.59949094033854,33.9502010126612,135953.73354585958,0.004384263075386795,0.9956157369246135,1083,-0.43599089830189686,0.499546690843155
era_2022_2026,factorial_010001,False,True,False,False,False,True,1103,-0.23637972095256,-0.05975449119753762,0.4668508340030686,-0.017015393779783825,-0.0276995248394424,-0.12799482585297225,0.3345621249879394,150.9092726930033,34.477911802934564,142490.38070603914,0.00808457005446626,0.9228785339557443,1083,-0.3958510058750935,0.4968268359020852
era_2022_2026,factorial_010010,False,True,False,False,True,False,1103,-0.14276009336185813,-0.03458054369551378,0.44617382780271075,0.05196676335967194,0.08535065178929352,-0.07750464402139834,0.3227468903455655,156.22923418732043,35.69335178169061,150192.44356073928,0.006361343889367227,0.9936386561106328,1076,-0.39145515283251753,0.5013599274705349
era_2022_2026,factorial_010011,False,True,False,False,True,True,1103,-0.07772714840861461,-0.01831645917926117,0.3637507640113782,0.09113118995148188,0.15103829141584382,-0.05035442119013179,0.3047834927019324,156.0890098107746,35.661315024764455,158474.19040683293,0.009789053656662603,0.9162876208260926,973,-0.3098389232773088,0.499546690843155
era_2022_2026,factorial_010100,False,True,False,True,False,False,1103,-0.42690492299300686,-0.11943265233393241,0.6384478651052268,-0.20083397154220417,-0.3203569242921016,-0.18706719665238122,0.34186243778882525,98.73150984920525,22.55697233182205,71427.83574064344,0.00377431951109355,0.9962256804889063,1102,-0.5620110860885565,0.5013599274705349
era_2022_2026,factorial_010101,False,True,False,True,False,True,1103,-0.38995672477074383,-0.10677305532154713,0.613696439772244,-0.17333727428531767,-0.27739241557324024,-0.17398350129124573,0.33240250317637793,100.92978661103601,23.059207820472412,76984.33974711422,0.007330861376060358,0.9508172472925556,1102,-0.5296798333012319,0.5004533091568449
era_2022_2026,factorial_010110,False,True,False,True,True,False,1103,-0.23751949237858505,-0.06007530778797676,0.48826785536225636,-0.03355597038303405,-0.05453198292402171,-0.12303760554420608,0.3202868792343062,117.77709274408438,26.90827504216615,105866.40082824414,0.005382883602373402,0.9946171163976266,1082,-0.41314105458730144,0.5022665457842248
era_2022_2026,factorial_010111,False,True,False,True,True,True,1103,-0.1832817772282782,-0.045202357300888396,0.4336617688023787,0.00011620903763027807,0.0001904944849933117,-0.10423413026636268,0.3047777144135685,120.81916768184394,27.603291256414025,114429.16749062773,0.008545665879428775,0.931213738300829,1079,-0.35152392051774684,0.5077062556663645
era_2022_2026,factorial_011000,False,True,True,False,False,False,1103,-0.051703229841395526,-0.012055590418505235,0.35548402431279125,0.03147109782257572,0.052196920522621766,-0.033913170758687855,0.19046591248780723,125.42493490585039,28.655560830711057,130243.28873250738,0.007994123019646165,0.6876229120187631,973,-0.27081554503002914,0.5013599274705349
era_2022_2026,factorial_011001,False,True,True,False,False,True,1103,-0.06688681390904672,-0.015692121417664184,0.3388426149078919,0.004691300289446672,0.007780638768450071,-0.04631094415892699,0.18270201796578747,124.84665080799313,28.523441526395526,130225.91122444796,0.00834283484617779,0.6476024479082256,985,-0.2536434326101459,0.49773345421577514
era_2022_2026,factorial_011010,False,True,True,False,True,False,1103,0.006278493812995833,0.0014309723466583435,0.32664297156312394,0.10229094381184645,0.17219386384254673,0.0043808453609472725,0.19004104362730648,137.28942912289614,31.366215901151246,145470.71984658873,0.007952732682001492,0.7342015001184955,968,-0.2276544229110199,0.5031731640979148
era_2022_2026,factorial_011011,False,True,True,False,True,True,1103,0.00486858241889121,0.0011102312979485163,0.2983695391352791,0.09636244938231264,0.16252610378514667,0.003720994110746485,0.18094404369885161,134.20621593249172,30.661800920206627,144867.71096753946,0.00919927811428844,0.6837463971544506,968,-0.20172912823591915,0.5004533091568449
era_2022_2026,factorial_011100,False,True,True,True,False,False,1103,-0.12542047473925044,-0.03015347379441946,0.44360859393885155,-0.0710273162535332,-0.11575408278958954,-0.06797315067024133,0.18645360894449195,89.93317243407569,20.546835406515928,85284.61218965545,0.010453201243785045,0.6869519150377998,1102,-0.31584486300063097,0.5004533091568449
era_2022_2026,factorial_011101,False,True,True,True,False,True,1103,-0.12291415332884392,-0.029519186617256277,0.42376939162501737,-0.07435888663886481,-0.12173498759431772,-0.06965860961326117,0.18153773916118685,90.77009764457394,20.738045880718612,87106.52437388504,0.009404503920762254,0.6608681273627298,1102,-0.3010717124762097,0.5004533091568449
era_2022_2026,factorial_011110,False,True,True,True,True,False,1103,-0.08171358437545506,-0.01928752196768546,0.3634716274054013,-0.011256213881102912,-0.018639834474460965,-0.05306472503883489,0.18659810671023216,106.41608583138066,24.312650616054327,107873.68751634393,0.009809997073328297,0.7369030679654114,985,-0.23338123281902057,0.5013599274705349
era_2022_2026,factorial_011111,False,True,True,True,True,True,1103,-0.09278223245204398,-0.02200091251314462,0.34267642511723184,-0.03437234158501337,-0.056972029421022,-0.06420316923061739,0.17949795575856145,104.92798308976523,23.97266703410774,106783.09318202364,0.009742614401395002,0.6953248451483259,1082,-0.23048256669017897,0.5067996373526745
era_2022_2026,factorial_100000,True,False,False,False,False,False,1103,-0.25428484014503794,-0.0648376247828899,0.5290498297349735,-0.01356240628615666,-0.02219245278574635,-0.12255485426650678,0.35292789170840816,142.14249029288567,32.47498418296209,126482.22108321427,0.0029932352118538243,0.997006764788146,1102,-0.46709523256126895,0.4913871260199456
era_2022_2026,factorial_100001,True,False,False,False,False,True,1103,-0.24321398223427215,-0.06168372650836096,0.49202512772191653,-0.017849246496925895,-0.02921412651836035,-0.12536702504190692,0.33963530366682027,144.27709410001225,32.96267245077342,132762.97395153146,0.006574386562058404,0.9329221337390343,1083,-0.42702883144448456,0.4968268359020852
era_2022_2026,factorial_100010,True,False,False,False,True,False,1103,-0.16087343293022027,-0.0392795642737227,0.4723473381533245,0.043166049448159924,0.07134925227697625,-0.08315822087044875,0.33007365342331224,147.49080714330532,33.69690244797184,137423.14809167502,0.003645224429827275,0.9963547755701726,1077,-0.419660161070061,0.4932003626473255
era_2022_2026,factorial_100011,True,False,False,False,True,True,1103,-0.06622934669256231,-0.015533713183315312,0.37423768152335934,0.10511286671239213,0.17654741328204387,-0.041507613878122324,0.31221282764182207,148.32753967600877,33.888068901499736,147163.2284968152,0.00677978325324222,0.9292211032449881,973,-0.31771937664086525,0.49501359927470534
era_2022_2026,factorial_100100,True,False,False,True,False,False,1103,-0.41850455969305056,-0.11650029113765892,0.6400890211678285,-0.1871418143898024,-0.30010348114210633,-0.18200638861936214,0.34448445241640674,94.78545034465353,21.655424738760367,68619.87299255386,0.002172293006684216,0.9978277069933158,1102,-0.5611504082454966,0.4913871260199456
era_2022_2026,factorial_100101,True,False,False,True,False,True,1103,-0.3868754359430038,-0.1057442952746589,0.6199295499771781,-0.16366613216229836,-0.2629657854524423,-0.17057469720317694,0.33658524298521514,96.79308181575877,22.114103914389126,73150.31139599951,0.0042977350047064145,0.9597040221388948,1102,-0.5337428981312247,0.4904805077062557
era_2022_2026,factorial_100110,True,False,False,True,True,False,1103,-0.2115417191260085,-0.05285328047632787,0.48580544385711455,-0.002792037534353387,-0.004577739467782356,-0.1087951589358334,0.3271604194741055,111.7004896994106,25.519966821624177,98992.94186481748,0.003232895334850976,0.9967671046651491,1080,-0.3998208684931216,0.4941069809610154
era_2022_2026,factorial_100111,True,False,False,True,True,True,1103,-0.11640995038582302,-0.027879634548326204,0.403503423147478,0.06436658537385262,0.10688319975857538,-0.06909392324569294,0.3116530924883351,114.8952122828884,26.249858109961806,110297.71820466712,0.007075967272277951,0.9391392326157659,985,-0.31587712604933105,0.4959202175883953
era_2022_2026,factorial_101000,True,False,True,False,False,False,1103,-0.10034531711630046,-0.023869666884377416,0.3812618130124289,-0.03261241398224464,-0.054194621997923964,-0.06260702244417875,0.18968137732774062,123.09629041667694,28.12354051224169,124410.22386691338,0.008142605468949975,0.6740716946505099,1102,-0.3009825800954785,0.49501359927470534
era_2022_2026,factorial_101001,True,False,True,False,False,True,1103,-0.09157578158921442,-0.0217039245202435,0.3582589135756524,-0.02888893970208208,-0.04809831464539536,-0.06058167347079935,0.18267055912684843,121.34952431482354,27.724460677548077,124102.90034041375,0.009575272089400845,0.6411633336435234,986,-0.2748914635887625,0.5013599274705349
era_2022_2026,factorial_101010,True,False,True,False,True,False,1103,-0.02670881901581712,-0.006165988031844094,0.3496563006429486,0.06155599086173027,0.10410224262412318,-0.017634425635991872,0.1890994045069322,132.67851754922287,30.312771008525985,136911.2990406686,0.010214884994347683,0.7201605144938592,973,-0.25090992158953274,0.4959202175883953
era_2022_2026,factorial_101011,True,False,True,False,True,True,1103,-0.01012607074126104,-0.002322572817087032,0.31764190284992655,0.07778551813702622,0.1321786318048611,-0.007311921998478762,0.18178054725876908,127.7213598031242,29.18022000941731,135249.5811290912,0.009802433616089177,0.6757340134783647,969,-0.20854014979973923,0.4941069809610154
era_2022_2026,factorial_101100,True,False,True,True,False,False,1103,-0.1229247833249606,-0.02952187384834637,0.4460260676789083,-0.06659570996480382,-0.1090592881919271,-0.06618867368442466,0.18716264686658543,90.5090279420906,20.678399856216526,85864.97888365001,0.008685763985167818,0.6804130358348212,1102,-0.30714100821913504,0.499546690843155
era_2022_2026,factorial_101101,True,False,True,True,False,True,1103,-0.11021815888344533,-0.02632746263865149,0.4213779182289584,-0.05565213588843769,-0.09135467426448447,-0.062479454901920826,0.1820263349608771,90.63233549423487,20.706571663234076,87076.31637146875,0.010652156989080374,0.6545441416091577,1102,-0.2838370126890257,0.5004533091568449
era_2022_2026,factorial_101110,True,False,True,True,True,False,1103,-0.03384591255525604,-0.007835730969226518,0.3766039051990595,0.05240997713274719,0.08759683439402313,-0.020806292396476418,0.18866737594477326,104.30368240980565,23.83003442182323,106881.86236766563,0.009775855327313692,0.7244355947114025,972,-0.20064358667351578,0.5022665457842248
era_2022_2026,factorial_101111,True,False,True,True,True,True,1103,-0.01804324667090551,-0.004151303900903902,0.33476672713847677,0.06832911801878794,0.1141643997659617,-0.012400586929258082,0.18267579063561418,102.58775909961106,23.438001172349942,107668.20303554248,0.009834113161438148,0.6869347677671216,970,-0.17340294495768327,0.5013599274705349
era_2022_2026,factorial_110000,True,True,False,False,False,False,1103,-0.25147351826530595,-0.06403332307043308,0.5181288451305757,-0.0149299186868199,-0.024356697617598816,-0.12358571361587829,0.3492447342043973,148.63440881109938,33.958178622300125,132760.93548226389,0.0044542081792411925,0.9955457918207589,1102,-0.4532114791614009,0.499546690843155
era_2022_2026,factorial_110001,True,True,False,False,False,True,1103,-0.2525613558959757,-0.06434426976567209,0.4832419598543807,-0.031059057721634163,-0.05058181650433261,-0.13315124743112433,0.3350992561032503,151.06287980771498,34.51300608480886,139535.96623032656,0.007906628719548777,0.9258670852226318,1102,-0.41442494882992853,0.4968268359020852
era_2022_2026,factorial_110010,True,True,False,False,True,False,1103,-0.17450329528280317,-0.042867338236471264,0.46670052734789347,0.024918785966913288,0.040940343086260704,-0.09185191728852833,0.3223900299003587,155.70870374692257,35.57442732930597,144945.16184135986,0.006458446926341631,0.9935415530736583,1079,-0.41400991435275536,0.4986400725294651
era_2022_2026,factorial_110011,True,True,False,False,True,True,1103,-0.1093807466784813,-0.02611817861295318,0.3892938179053693,0.0656976169786442,0.10879620918510473,-0.06709117230138513,0.30573062994751804,155.6138326837234,35.5527523447854,152960.20492384638,0.008743617113592396,0.9213277056936946,985,-0.3310429472004004,0.4968268359020852
era_2022_2026,factorial_110100,True,True,False,True,False,False,1103,-0.419568919121171,-0.11687001741291747,0.6338357771777426,-0.19443386747262462,-0.3105277366024687,-0.1843853275895853,0.34055366282935234,99.4129378926404,22.71265670801938,72163.72305555799,0.0036213330707710887,0.9963786669292288,1102,-0.5564239433579217,0.5040797824116047
era_2022_2026,factorial_110101,True,True,False,True,False,True,1103,-0.38453607888315144,-0.10496590700087371,0.610235571803082,-0.16826088641410283,-0.26924193230679644,-0.1720088304435084,0.3317470360323497,101.23017416068943,23.127836707609912,77215.50915577961,0.0071162872122412305,0.9508747308336094,1102,-0.5254662661282579,0.5022665457842248
era_2022_2026,factorial_110110,True,True,False,True,True,False,1103,-0.2098508704651837,-0.05238961011941956,0.46968693760389824,-0.007749101853241041,-0.012614421013805536,-0.11154155230861747,0.32068233004031743,118.53482131030898,27.08139163209235,106906.10052240489,0.004919057362991526,0.9950809426370084,1080,-0.39183229391097274,0.5031731640979148
era_2022_2026,factorial_110111,True,True,False,True,True,True,1103,-0.14827215881932898,-0.03600232593712649,0.4069042985560066,0.031593193083594553,0.05178450908387805,-0.0884786080286913,0.30479735588082696,121.73410069927468,27.812324003823406,116943.8185365815,0.008720356328554571,0.9290191382004207,1076,-0.3266761610066582,0.5104261106074343
era_2022_2026,factorial_111000,True,True,True,False,False,False,1103,-0.08560974714361458,-0.020239742838781494,0.37529248946204763,-0.012247869573416626,-0.020279593706261936,-0.0539305832306785,0.19041870751208204,125.74323927771943,28.728283135072793,127253.42588622723,0.008212959868393606,0.6884217535087982,985,-0.29362102330628126,0.5013599274705349
era_2022_2026,factorial_111001,True,True,True,False,False,True,1103,-0.09167549277479403,-0.021728458551028895,0.3585034153081529,-0.028870543935361023,-0.04786754699112273,-0.06060879094374072,0.1827976414174312,124.79897809902579,28.51254984674025,127256.4148969914,0.00993386624562053,0.6490256747924007,985,-0.2757501246268519,0.4986400725294651
era_2022_2026,factorial_111010,True,True,True,False,True,False,1103,-0.03236404390060099,-0.0074882627247500055,0.3509967713980916,0.05499704752844147,0.09263422243043827,-0.021334278075900045,0.18974677229586073,136.23276184672724,31.124801437330248,139794.62643550546,0.009060915882369253,0.7381536751681506,972,-0.2521617473885017,0.5022665457842248
era_2022_2026,factorial_111011,True,True,True,False,True,True,1103,-0.017677771127993513,-0.004066635374781025,0.3189101592070549,0.06801881897051908,0.11449186517049695,-0.01275166455936178,0.18144123122887298,132.58117535217994,30.290531449455433,139751.58838014468,0.009100081320587738,0.6878790180062021,970,-0.2145133703469373,0.5031731640979148
era_2022_2026,factorial_111100,True,True,True,True,False,False,1103,-0.12014161772619814,-0.028819154314507545,0.4389682318754399,-0.06343260002718283,-0.10349493489711961,-0.0656520272352765,0.18663117105121277,91.10093083916911,20.813630617833738,86477.17341475072,0.009451260037810659,0.6912568776904933,1102,-0.31116781617615064,0.5031731640979148
era_2022_2026,factorial_111101,True,True,True,True,False,True,1103,-0.11403759857958529,-0.027283939475600594,0.4183810045942764,-0.06310968516985443,-0.10330631377928366,-0.06521314107474623,0.18048350582330008,91.54819221329797,20.91581544673716,87921.9431941805,0.010625402169675838,0.6610029945689098,1102,-0.29528531705449235,0.5040797824116047
era_2022_2026,factorial_111110,True,True,True,True,True,False,1103,-0.027621938577918503,-0.006379086819882862,0.36757493053139667,0.059674348270652745,0.099727518472581,-0.017354520915397378,0.18791336692663724,106.12469302183425,24.24607673753602,109454.08034638426,0.008112614342273426,0.7423269264963777,970,-0.19657566609450305,0.5040797824116047
era_2022_2026,factorial_111111,True,True,True,True,True,True,1103,-0.05373907993405658,-0.012540565074027898,0.33312795412321416,0.020123722586164718,0.033297123168027715,-0.037644889655190916,0.18044256682193469,104.77771210830402,23.938334951307898,109214.07864967317,0.00997683943640159,0.696250791173604,973,-0.19735423256338047,0.5067996373526745
