trade_date,observation_date,temperature,market_height,recent_60d_gain,rank,buy_eligible,symbol,report_date,notice_date,quarter_operating_cash_flow,quarter_deducted_parent_net_profit,quarter_net_profit,quarter_roe,quarter_roa,previous_quarter_net_profit,net_profit_yoy,pb,paused,is_st,cash_profit_ratio,score
2018-11-30,2018-11-30,cold,0.08112963309061402,0.12957277832104475,5,True,SZ000959,2018-09-30,2018-10-18,3128142963.9699993,713095664.56,1045131342.0500002,1.9336360965487145,0.7627821782163245,1168589796.6299999,-10.564738365509552,0.76477338,False,False,4.386708711656733,0.9973963505585466
2018-11-30,2018-11-30,cold,0.08112963309061402,0.12957277832104475,6,False,SH600297,2018-09-30,2018-10-30,3623404606.8600006,952094793.5999999,1214234714.58,2.2811725490650208,0.9046014175554768,1071588873.5100002,13.311620211468034,0.9668245697021484,False,False,3.8057183289065315,0.9356417347090789
2018-12-28,2018-12-28,cold,0.016534282172874643,0.10168507436403873,1,True,SZ000898,2018-09-30,2018-10-30,5329000000.0,2410000000.0,2418000000.0,4.669877933182443,2.6211240047479416,1974000000.0,22.49240121580547,0.72956763,False,False,2.211203319502075,3.592708745518139
2018-12-28,2018-12-28,cold,0.016534282172874643,0.10168507436403873,2,True,SH600019,2018-09-30,2018-10-30,17282575696.72,5519000000.0,6280810648.18,3.191176624315359,1.7902456848386334,5780918786.68,8.647273555404666,0.84676431,False,False,3.1314686893857586,2.1142195811708615
2018-12-28,2018-12-28,cold,0.016534282172874643,0.10168507436403873,3,True,SH600028,2018-09-30,2018-10-31,66299000000.0,17359000000.0,22498000000.0,2.137164570974096,1.3718025014146067,15712000000.0,43.189918533604896,0.84645607,False,False,3.819286825277954,1.6206422873364317
2018-12-28,2018-12-28,cold,0.016534282172874643,0.10168507436403873,4,True,SH600177,2018-09-30,2018-10-31,1411986111.2300003,580022185.3600001,854567063.1899998,3.3664753427526115,1.171264328768556,630492074.98,35.539699403375955,0.99414923,False,False,2.434365696466642,1.178157457073679
2018-12-28,2018-12-28,cold,0.016534282172874643,0.10168507436403873,5,True,SZ000959,2018-09-30,2018-10-18,3128142963.9699993,713095664.56,1045131342.0500002,1.9336360965487145,0.7627821782163245,1168589796.6299999,-10.564738365509552,0.75665907,False,False,4.386708711656733,1.0080922947455377
2018-12-28,2018-12-28,cold,0.016534282172874643,0.10168507436403873,6,False,SH600297,2018-09-30,2018-10-30,3623404606.8600006,952094793.5999999,1214234714.58,2.2811725490650208,0.9046014175554768,1071588873.5100002,13.311620211468034,0.9322962284088135,False,False,3.8057183289065315,0.9702939795212896
2019-01-31,2019-01-31,cold,0.19590037655196307,0.11122358559448631,1,True,SZ000898,2018-09-30,2018-10-30,5329000000.0,2410000000.0,2418000000.0,4.669877933182443,2.6211240047479416,1974000000.0,22.49240121580547,0.72400987,False,False,2.211203319502075,3.6202876692108372
2019-01-31,2019-01-31,cold,0.19590037655196307,0.11122358559448631,2,True,SH600019,2018-09-30,2018-10-30,17282575696.72,5519000000.0,6280810648.18,3.191176624315359,1.7902456848386334,5780918786.68,8.647273555404666,0.8834207,False,False,3.1314686893857586,2.0264927965109187
2019-01-31,2019-01-31,cold,0.19590037655196307,0.11122358559448631,3,True,SH600028,2018-09-30,2018-10-31,66299000000.0,17359000000.0,22498000000.0,2.137164570974096,1.3718025014146067,15712000000.0,43.189918533604896,0.96573147,False,False,3.819286825277954,1.42048027223821
2019-01-31,2019-01-31,cold,0.19590037655196307,0.11122358559448631,4,True,SH600023,2018-09-30,2018-10-27,3522001271.04,1187176124.9,1551275728.9700003,2.046178570321144,1.3966812573703304,1616828555.58,-4.054408018943234,0.99568,False,False,2.9667049371774303,1.4027410989176547
2019-01-31,2019-01-31,cold,0.19590037655196307,0.11122358559448631,5,True,SH600177,2018-09-30,2018-10-31,1411986111.2300003,580022185.3600001,854567063.1899998,3.3664753427526115,1.171264328768556,630492074.98,35.539699403375955,0.96711138,False,False,2.434365696466642,1.211095591459751
