trial,top_k,lookbacks,max_pair_corr,target_portfolio_vol,min_adv20,rank_buffer,initial_cash,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio
grid_0525,3,63/126/252,0.95,0.2,10000000.0,3,1000000.0,3053,0.36336113558194794,0.025914154253467325,0.38555257169022394,0.2429731266836872,0.3788043241421341,0.06721302399790063,0.15460896166048563,218.7994792170945,18.060094583264924,344655.7456292445,0.01054785626019573,0.5345939802209195,1318,-0.3344541747276881,0.5171962004585653
grid_0526,3,63/126/252,0.95,0.2,20000000.0,1,1000000.0,3053,0.6974897666716011,0.04464489997111265,0.4082518197945436,0.3448507381314005,0.543723006536989,0.1093562791553032,0.16736269890123423,263.5226304606412,21.751622298094198,473658.06240003195,0.010331917693635563,0.5931013811055944,1238,-0.37867504937227614,0.5230920406157877
grid_0527,3,63/126/252,0.95,0.2,20000000.0,2,1000000.0,3053,0.8678237319780011,0.052922830137174914,0.3745390119701566,0.39420996748207066,0.6189463604223824,0.14130124885733353,0.16578511573357355,225.69916453526466,18.62960676805984,441141.5070254552,0.009944313804076626,0.5903871275095666,1175,-0.3309914422520599,0.5227644939403865
grid_0528,3,63/126/252,0.95,0.2,20000000.0,3,1000000.0,3053,0.7444273973564322,0.046999456218171254,0.35331322468854987,0.36072604128403285,0.5640767788093703,0.13302489953383964,0.16533515556021947,206.10119727248974,17.011956014630663,395769.765362397,0.010026723215340634,0.5931735756020401,1230,-0.3191327491893948,0.5263675073698002
grid_0529,3,63/126/252,0.95,0.2,50000000.0,1,1000000.0,3053,1.2205904449350178,0.06806606764467382,0.43127084583555486,0.45654055621754075,0.7274804350134589,0.15782673070052053,0.17967167958517752,244.7869246041714,20.20514412061945,524126.53131899383,0.008015229471938147,0.6771516834816884,1177,-0.3818579037053855,0.5263675073698002
grid_0530,3,63/126/252,0.95,0.2,50000000.0,2,1000000.0,3053,0.9010455561393322,0.054456175405674045,0.4471431103083666,0.38425719639777134,0.6049449027506926,0.12178690479680886,0.18052344390197428,219.08040347254354,18.083282566354722,443731.2981158485,0.008652815723390156,0.6821517083041495,1230,-0.41557033140260147,0.524729773992794
grid_0531,3,63/126/252,0.95,0.2,50000000.0,3,1000000.0,3053,1.2437586455259049,0.06898149936168219,0.40885258584254214,0.4651284095111704,0.7337131698721753,0.1687197335918243,0.17731818991221038,196.74512577811052,16.239689386204994,442204.5072137855,0.008174394577554537,0.6747469308718964,1173,-0.38184079911083224,0.5289878807730102
grid_0532,3,63/126/252,0.95,0.25,10000000.0,1,1000000.0,3053,0.40479547884297484,0.02845251717640851,0.4081092568331386,0.2447673789266447,0.37876437992577,0.0697178922066003,0.18404389639416577,278.63392798097385,22.998935424567772,420046.9799082479,0.009935728566959663,0.5873801186222533,1243,-0.3849599461710588,0.519489027186374
grid_0533,3,63/126/252,0.95,0.25,10000000.0,2,1000000.0,3053,0.5483287115731117,0.03674426204683123,0.415978897462851,0.2921021568222238,0.45346812177150086,0.08833203383859797,0.1778560178958831,240.2480812527629,19.830499992039385,398777.2706605762,0.010757872764905,0.5696482248530348,1241,-0.36965439918750875,0.5185063871601703
grid_0534,3,63/126/252,0.95,0.25,10000000.0,3,1000000.0,3053,0.2231279258901946,0.016763818044940315,0.4262376461501425,0.18267718741895494,0.28089995746086277,0.03932974526383164,0.18093495819846783,228.1437827014912,18.831389859409033,338109.956637268,0.010563541866354673,0.5878347645932787,1318,-0.3689649521740286,0.5178512938093678
grid_0535,3,63/126/252,0.95,0.25,20000000.0,1,1000000.0,3053,0.6446836198710981,0.041923466299218726,0.4552697393673478,0.3093432394728394,0.48340636322728353,0.09208489533584295,0.19340962901082293,276.05614794295946,22.78616091766321,474261.9931358647,0.009299598212310106,0.6488422745655228,1242,-0.41211844951125376,0.5240746806419915
grid_0536,3,63/126/252,0.95,0.25,20000000.0,2,1000000.0,3053,0.7506224292206742,0.047305867222128484,0.42246838697160494,0.3371425634996847,0.5249196548073707,0.11197492802060954,0.19190384161974455,236.7931243996277,19.545321765052794,435979.3758831434,0.010179338123978103,0.6468904323681937,1240,-0.37629435791656485,0.5257124140189977
grid_0537,3,63/126/252,0.95,0.25,20000000.0,3,1000000.0,3053,0.5853793530221094,0.038769876226493416,0.4109696221259883,0.29476929915113587,0.45574842116464925,0.09433757177947324,0.19148649593905337,215.10735339340886,17.755340011509674,381663.89307657845,0.009623841334365977,0.6516505313995038,1241,-0.3545121916432735,0.5276776940714052
grid_0538,3,63/126/252,0.95,0.25,50000000.0,1,1000000.0,3053,1.254359328907201,0.06939746957325732,0.4636932906551551,0.4263411866267451,0.6735846055069394,0.14966244060854367,0.2085099856865712,255.81366126339665,21.115310395799526,543687.360021725,0.007160734818475198,0.7366749659098655,1238,-0.4190003021719053,0.5270226007206027
grid_0539,3,63/126/252,0.95,0.25,50000000.0,2,1000000.0,3053,0.8121377824843836,0.050295628538497006,0.49736820861922926,0.3391294825742477,0.5297598681821214,0.10112352914177088,0.20986038560495374,227.65710651964284,18.79121874973796,445859.67994739953,0.008005207936094414,0.7434822100326735,1240,-0.4580269092244441,0.5244022273173927
grid_0540,3,63/126/252,0.95,0.25,50000000.0,3,1000000.0,3053,1.189795264991523,0.06683561529533111,0.45439598644891366,0.4182974526378476,0.65440762224445,0.14708672014831986,0.2051672399718033,203.39474349272427,16.788560550332956,444584.075868169,0.008357573631596168,0.7328038761027987,1240,-0.42211771430722733,0.5283327874222077
grid_0541,3,84/168/252,0.85,0.15,10000000.0,1,1000000.0,3053,1.1949842189611397,0.0670440528283418,0.24633788604726536,0.5972051207064493,0.9754111100603188,0.2721629786799336,0.12090742684613826,242.1500979088055,19.98749579856501,455319.7263871343,0.009440458281969662,0.470598912417282,1205,-0.17677172197192093,0.5250573206681952
grid_0542,3,84/168/252,0.85,0.15,10000000.0,2,1000000.0,3053,1.1052882056827094,0.06337563631667864,0.25713468186853516,0.5659382798899654,0.9183503026267564,0.24646864381009714,0.12166695422830909,225.75910074409862,18.63455400835665,394949.3674263276,0.010098382943349632,0.479164757658616,1226,-0.17229124358701675,0.5253848673435965
grid_0543,3,84/168/252,0.85,0.15,10000000.0,3,1000000.0,3053,1.2185700544006535,0.06798582226382033,0.2527861122931354,0.6042885347430478,0.9750229808932896,0.2689460336530779,0.1209783385181358,209.15106074649626,17.263697120247972,389532.67488935025,0.00858522966160971,0.4807299726245762,1142,-0.13951177397912762,0.5266950540452014
grid_0544,3,84/168/252,0.85,0.15,20000000.0,1,1000000.0,3053,1.229715213353042,0.06842765061811029,0.2981019331577144,0.5715343778471759,0.9168162608945769,0.22954447122591395,0.13080553028929154,247.46946643438147,20.42656585046319,499943.6640791586,0.008615991752657192,0.5225857270951934,1204,-0.24303750419421133,0.5280052407468064
grid_0545,3,84/168/252,0.85,0.15,20000000.0,2,1000000.0,3053,1.355303664383221,0.07327103112242384,0.31333332825717797,0.6116077223396826,0.9795608106779946,0.2338437201365454,0.12932110491430804,219.4619643115574,18.114777270393862,458530.83678148536,0.008027163844305026,0.5253940837680731,1150,-0.21530029804034112,0.5280052407468064
grid_0546,3,84/168/252,0.85,0.15,20000000.0,3,1000000.0,3053,1.4151989962834919,0.07549800423319386,0.28052161892204663,0.6228230702733857,0.9957014640321317,0.269134352365811,0.1305852131987808,202.0805230423395,16.680082478437456,425103.87888744334,0.008391582549418094,0.5319263815831782,1191,-0.20065529157495887,0.5289878807730102
grid_0547,3,84/168/252,0.85,0.15,50000000.0,1,1000000.0,3053,1.318590791545342,0.07188018210515512,0.2997543991300554,0.5572610992894679,0.875333141265478,0.2397969214589182,0.14298725047284894,232.21876205876617,19.167745836491672,462977.2989058415,0.00810395641231583,0.5922934227881567,1231,-0.2515497293318938,0.5227644939403865
grid_0548,3,84/168/252,0.85,0.15,50000000.0,2,1000000.0,3053,1.3407494912938178,0.0727220492978955,0.2996625350347093,0.5633569491665844,0.8869053500102085,0.24267981744688988,0.14278146793008992,215.9475237296399,17.824689151611285,433624.0786146109,0.008773347551659812,0.5925544640820505,1141,-0.2524833786248568,0.5227644939403865
grid_0549,3,84/168/252,0.85,0.15,50000000.0,3,1000000.0,3053,1.5882638671975675,0.08165921239914975,0.30921828993411915,0.6210810675313927,0.9752016017259991,0.2640827372033774,0.14291666885263485,197.35522797422092,16.290048296594716,420104.9148908382,0.00927518401842047,0.5923237333002048,1222,-0.22126978077176251,0.5276776940714052
grid_0550,3,84/168/252,0.85,0.18,10000000.0,1,1000000.0,3053,1.2216569390976981,0.06810839939315105,0.2776673679699776,0.5455791822949505,0.883645515161373,0.2452877336328379,0.13831159052586894,253.46283472929227,20.921269031045416,464062.2768509892,0.009949667508327067,0.5121787779332465,1234,-0.22510919788863815,0.522109400589584
grid_0551,3,84/168/252,0.85,0.18,10000000.0,2,1000000.0,3053,1.1126038321942495,0.06368015161484308,0.2960885846426511,0.5115785615613121,0.8242013950149149,0.2150712824396745,0.13978677113356008,236.93629577990777,19.557139383077875,398601.4706230232,0.010073111763818886,0.5229109954600164,1237,-0.22521109961660446,0.5214543072387815
grid_0552,3,84/168/252,0.85,0.18,10000000.0,3,1000000.0,3053,1.204495174758999,0.06742493191973997,0.2874400893025969,0.5389472384931999,0.8611693405379146,0.2345703832869315,0.13903753645037978,218.4075680647659,18.027745546125452,390671.5437063585,0.00966831119664477,0.5235053185907484,1202,-0.19137567506143727,0.5250573206681952
grid_0553,3,84/168/252,0.85,0.18,20000000.0,1,1000000.0,3053,1.4143761231609608,0.07546775382849535,0.33137383231444373,0.5628624357907378,0.9035376890070326,0.22774204378601415,0.14902337709268768,258.5580305187648,21.34183547026817,525549.0888361669,0.007976470336221297,0.566084682641992,1229,-0.2678795856006868,0.5289878807730102
grid_0554,3,84/168/252,0.85,0.18,20000000.0,2,1000000.0,3053,1.4695261992548647,0.07747455159741157,0.35032790810574144,0.5789547869767055,0.9259091279037639,0.22114867187237333,0.14779654450021215,227.87841105035258,18.809485615685833,472290.11995161197,0.00792706487239655,0.5692373253318057,1226,-0.2475867050780053,0.5263675073698002
grid_0555,3,84/168/252,0.85,0.18,20000000.0,3,1000000.0,3053,1.5488184628234758,0.0802889385337564,0.311406650266728,0.594527351151109,0.9477019170765403,0.2578266664022326,0.14849290557654868,210.06601259798433,17.33921885839897,442229.6643673167,0.008438731896408182,0.5746139225033562,1226,-0.22367059330927108,0.5286603340976089
grid_0556,3,84/168/252,0.85,0.18,50000000.0,1,1000000.0,3053,1.4019013039004697,0.07500799294686233,0.3324362313906313,0.5207617248001388,0.8136040238422441,0.22563122146191014,0.16522742578271724,241.13044775798113,19.903332078287338,478908.4244030057,0.007732922819796635,0.6476009054307645,1234,-0.27686967512711935,0.5250573206681952
grid_0557,3,84/168/252,0.85,0.18,50000000.0,2,1000000.0,3053,1.3727347918522477,0.07392445011505688,0.3280461711605027,0.5161093362921244,0.806999995109496,0.2253476998482874,0.16455066724016984,223.80951429081173,18.47363170693893,442265.3877827914,0.0076020689997736025,0.6478980837895272,1232,-0.274081808852766,0.5230920406157877
grid_0558,3,84/168/252,0.85,0.18,50000000.0,3,1000000.0,3053,1.6977882227084478,0.08536583757476701,0.3440767733488298,0.5795172411727209,0.9037676861402278,0.24810113377871612,0.164984087714255,202.67354090062418,16.729031217477004,428981.25279182213,0.0083846139245134,0.6469006401043348,1231,-0.24525230614938198,0.5280052407468064
grid_0559,3,84/168/252,0.85,0.2,10000000.0,1,1000000.0,3053,1.2429620578932905,0.06895016851834068,0.29941782296140873,0.5196327133675211,0.8383337672753989,0.23028077566119873,0.14996535990960133,261.0074720778721,21.54401669296553,466096.6621106224,0.010255293767448458,0.5379861149029842,1238,-0.25235467833005,0.5227644939403865
grid_0560,3,84/168/252,0.85,0.2,10000000.0,2,1000000.0,3053,1.1456520255668745,0.06504384810902009,0.3123828216457798,0.4927263379290045,0.7909801272851106,0.20821838975119844,0.1510655129671376,242.2698450683198,19.9973799401299,402634.5741621776,0.009767405798245874,0.5475100231897227,1238,-0.24542512053412735,0.5201441205371765
grid_0561,3,84/168/252,0.85,0.2,10000000.0,3,1000000.0,3053,1.2240340054055374,0.06820268389255402,0.2966931733232878,0.5158396645561473,0.821953246786607,0.22987614823964236,0.14965469185705416,222.85317290497153,18.394693603685823,392993.1028919766,0.009546128309139734,0.5470113350982819,1222,-0.20931940995290887,0.5244022273173927
grid_0562,3,84/168/252,0.85,0.2,20000000.0,1,1000000.0,3053,1.4104273496800248,0.07532245755447375,0.34775894022283027,0.5326486724689945,0.850871667417394,0.21659387823706294,0.1605918534299832,265.0638358593154,21.878836107614635,533921.861176077,0.00871211216150428,0.5923808818728106,1234,-0.276909622387728,0.5302980674746152
grid_0563,3,84/168/252,0.85,0.2,20000000.0,2,1000000.0,3053,1.4184508365088653,0.07561745571367018,0.368131720007128,0.5372656994635129,0.854949421093057,0.2054086936931325,0.1593688665610904,232.82761340443898,19.218001499482025,471524.54115445894,0.00805890355721555,0.5966789919486277,1234,-0.2562146831168015,0.526039960694399
grid_0564,3,84/168/252,0.85,0.2,20000000.0,3,1000000.0,3053,1.5017416757018331,0.0786278629142727,0.3267835914088324,0.554202684983002,0.8786663594877102,0.24061141679510759,0.15962543827354111,214.6431992921416,17.717027914058196,442695.2140921,0.008946589658272226,0.601081683169276,1231,-0.24977201873085597,0.5296429741238127
grid_0565,3,84/168/252,0.85,0.2,50000000.0,1,1000000.0,3053,1.4094799076897084,0.07528756366717815,0.35185627889166526,0.4969912398295089,0.7738781286238237,0.21397248872275718,0.17814151623275123,245.65823845571148,20.27706390135581,487909.0897875228,0.008673082280450694,0.678314033317647,1234,-0.28965260342155086,0.5237471339665902
grid_0566,3,84/168/252,0.85,0.2,50000000.0,2,1000000.0,3053,1.317119646905088,0.07182402849467362,0.35678324295791775,0.4800620294837417,0.7474520430570192,0.2013099827761395,0.17745171437566173,227.69424543933616,18.794284261615694,444041.16013044666,0.008571046629986253,0.6788659976559402,1233,-0.299172423767068,0.5227644939403865
grid_0567,3,84/168/252,0.85,0.2,50000000.0,3,1000000.0,3053,1.7421259423720548,0.08682721708765406,0.3660436639883258,0.5576890136926448,0.8693181152619434,0.2372045349497519,0.17781426416299292,206.20469717826128,17.020499079240693,438279.2123582591,0.008148936910591542,0.6777239163688871,1233,-0.2573890684330443,0.5273501473960039
grid_0568,3,84/168/252,0.85,0.25,10000000.0,1,1000000.0,3053,1.2069185614835996,0.06752173869294853,0.35279470670898816,0.46390350702965905,0.7399994419579752,0.19139101978830306,0.17321751127304222,274.22274489817187,22.634828599521555,468940.7939820313,0.00883124005861119,0.5872626067201528,1241,-0.3126109063196464,0.5214543072387815
grid_0569,3,84/168/252,0.85,0.25,10000000.0,2,1000000.0,3053,1.0951935034041362,0.06295384314560115,0.35582683572812257,0.43524545647070956,0.6896805646986064,0.17692269616702672,0.1758345728523264,254.77311266286603,21.029421680655826,399665.67843685613,0.009429951632109327,0.5993610776113153,1243,-0.3112915638533522,0.5217818539141827
grid_0570,3,84/168/252,0.85,0.25,10000000.0,3,1000000.0,3053,1.2089476834177506,0.06760272082338625,0.3152962747726722,0.46601436180068057,0.7379085448024145,0.2144101476369413,0.17228044053847716,233.2319223936671,19.251373875926664,392490.0222721499,0.00977681215507563,0.5935174690028963,1236,-0.26160420139133156,0.523419587291189
grid_0571,3,84/168/252,0.85,0.25,20000000.0,1,1000000.0,3053,1.4647000577027969,0.07730058862236966,0.38213061289983596,0.49571209041315684,0.7886622221738958,0.20228839567645862,0.1846696529784736,277.9136145684798,22.939479486163414,549921.4448611373,0.008433225126434034,0.6447287717958367,1240,-0.31704891528946677,0.5286603340976089
grid_0572,3,84/168/252,0.85,0.25,20000000.0,2,1000000.0,3053,1.5022819227243405,0.07864708729114045,0.39264724557329644,0.504870586597305,0.8005082330960007,0.20029960270397262,0.18331027912024095,242.37860463707835,20.006357146591466,479490.2202075047,0.008657230711269791,0.6479748589149984,1240,-0.2945360136245434,0.526039960694399
grid_0573,3,84/168/252,0.85,0.25,20000000.0,3,1000000.0,3053,1.571602978662734,0.08108279163747856,0.3534559064207957,0.5194115717853294,0.8208727542508849,0.2294000189685556,0.18211085493704157,222.20290653991722,18.34101947201413,446802.93828819995,0.00962533559310676,0.6511132985897107,1241,-0.3117977369865733,0.5270226007206027
grid_0574,3,84/168/252,0.85,0.25,50000000.0,1,1000000.0,3053,1.4830122067377505,0.07795901947825845,0.3746888098933657,0.4683699374643908,0.7267145479683869,0.2080633779814378,0.20567102481343255,252.84761839000961,20.870487990266106,502044.3781809234,0.0073263772902224565,0.7385468434521301,1353,-0.3183361326703328,0.5237471339665902
grid_0575,3,84/168/252,0.85,0.25,50000000.0,2,1000000.0,3053,1.3241510843079767,0.07209212371754159,0.37303778508093033,0.44255842736162665,0.6861059786276689,0.19325689407549224,0.20504579285381297,232.38863318617655,19.181767298695213,446728.1402494522,0.007669106090814523,0.7398199862915253,1345,-0.31428410513388294,0.5204716672125778
grid_0576,3,84/168/252,0.85,0.25,50000000.0,3,1000000.0,3053,1.6578184082373864,0.0840294147259959,0.4193468340585448,0.4956695568818541,0.7680839705283283,0.20038166000381583,0.20572380036246557,210.96628367681788,17.413528819704588,434770.86513467913,0.008150641988990277,0.7392204668928479,1236,-0.3298582147319762,0.5263675073698002
grid_0577,3,84/168/252,0.9,0.15,10000000.0,1,1000000.0,3053,1.2969304712245204,0.07105008469148144,0.24831609642734176,0.6257881845859758,1.0037193003846305,0.2861275838083697,0.12150380488380558,233.95456373764648,19.311021965898103,456815.7281430382,0.008870234472409767,0.4631498739409868,1231,-0.16641477956433437,0.5280052407468064
grid_0578,3,84/168/252,0.9,0.15,10000000.0,2,1000000.0,3053,1.2950822194604883,0.07097892121485638,0.2524522710359268,0.6205732398801351,0.9957034546620214,0.2811577844936688,0.12263872714194288,207.53833142057155,17.13057959973273,395657.2774759702,0.009000870939521212,0.4751282327847001,1239,-0.16860609274384042,0.5289878807730102
grid_0579,3,84/168/252,0.9,0.15,10000000.0,3,1000000.0,3053,1.3601435379117577,0.07345290118346415,0.22425103981046324,0.6401063996935148,1.0265464294286362,0.32754765037230804,0.12247193097779209,189.64124055794372,15.65332218165798,369163.83266773104,0.009274282420373698,0.4730593966940335,1229,-0.15476138525529337,0.5325908942024239
grid_0580,3,84/168/252,0.9,0.15,20000000.0,1,1000000.0,3053,1.189081943089298,0.06680692611143502,0.3014987065443021,0.5472823094643136,0.8737493365744021,0.22158279508777406,0.13480430707886418,235.6644161812831,19.45215619969975,457298.67057194567,0.009394752690727624,0.5270624556811859,1238,-0.2440222897152674,0.5293154274484114
grid_0581,3,84/168/252,0.9,0.15,20000000.0,2,1000000.0,3053,1.2386523586876472,0.06878048513094259,0.3191178871709135,0.5612077618801992,0.8922257535364845,0.21553315528848768,0.13474064160649143,208.2701342264993,17.19098389291773,405106.8607867834,0.009806860989097166,0.5317670108429458,1238,-0.23736493538456882,0.5283327874222077
grid_0582,3,84/168/252,0.9,0.15,20000000.0,3,1000000.0,3053,1.3099580462076448,0.07155020204416451,0.28973207341700113,0.5823371784130698,0.9208845452532247,0.24695299074184596,0.13417785298871115,189.36378815275717,15.630420771206945,375573.48405993544,0.008499063740366998,0.5381250641767898,1236,-0.21011740444499039,0.5306256141500164
grid_0583,3,84/168/252,0.9,0.15,50000000.0,1,1000000.0,3053,1.564109420949924,0.08082241737562135,0.32251881220118306,0.6087492280826192,0.9654142894961316,0.25059752894415777,0.14500540087923552,221.83220702515175,18.31042128081829,477575.9467360794,0.007562326273621854,0.5904196517461348,1224,-0.2758744910399208,0.5270226007206027
grid_0584,3,84/168/252,0.9,0.15,50000000.0,2,1000000.0,3053,1.6392939238870237,0.08340376946677353,0.3097250481986452,0.6284387543065098,0.9973286628306328,0.2692832560745352,0.14403625548330073,200.88468090992706,16.581375561513795,436427.4335636113,0.008396552744148257,0.5903264664786358,959,-0.263255040792692,0.5280052407468064
grid_0585,3,84/168/252,0.9,0.15,50000000.0,3,1000000.0,3053,1.9308314533420732,0.0928139926176772,0.2971840617699292,0.6918351193501483,1.10064836278373,0.3123114747974976,0.1431586975905327,184.63625537943983,15.240201885233814,426411.79041824216,0.008216620855197825,0.590920590792574,977,-0.24112343144168213,0.5335735342286276
grid_0586,3,84/168/252,0.9,0.18,10000000.0,1,1000000.0,3053,1.2478295665285932,0.06914145489643908,0.2969480345432085,0.5469072379233809,0.8663066207806186,0.23284025099812,0.1402721947145044,243.88307604414427,20.130538867711874,452088.33910980076,0.009062823739707918,0.5073572314773112,1241,-0.23382659831854968,0.5270226007206027
grid_0587,3,84/168/252,0.9,0.18,10000000.0,2,1000000.0,3053,1.235129230266168,0.06864154816726331,0.29931066345282586,0.5392036236819175,0.8539746736190443,0.22933211725709818,0.14180886488055483,216.67086333078188,17.884394876959394,390759.8060894714,0.010538814201134263,0.5190943038876009,1243,-0.23288753053837208,0.5273501473960039
grid_0588,3,84/168/252,0.9,0.18,10000000.0,3,1000000.0,3053,1.262199585996624,0.06970396794629075,0.26401513662569365,0.5463691567704221,0.8642018561122611,0.26401504412647847,0.14176099947758863,197.47695774444105,16.30009608634102,360203.792221068,0.009582838304906402,0.5201951347406382,1238,-0.21905171970422943,0.5306256141500164
grid_0589,3,84/168/252,0.9,0.18,20000000.0,1,1000000.0,3053,1.182062207063971,0.06652414003828322,0.33903881513205625,0.4929314831029865,0.7783318752871153,0.1962139350102788,0.15513900939543482,246.32092611850305,20.331763308831565,459212.3496419892,0.009874682055171445,0.5757535755868189,1241,-0.27824276265923564,0.5312807075008189
grid_0590,3,84/168/252,0.9,0.18,20000000.0,2,1000000.0,3053,1.2342318551866103,0.06860612746582762,0.3579867668601382,0.5052707656405337,0.795414660005228,0.19164431151342345,0.1552468533281405,216.8775090831633,17.901451781512332,405667.83019889495,0.010071769934705991,0.5800795587873242,1241,-0.2651212176163874,0.5299705207992139
grid_0591,3,84/168/252,0.9,0.18,20000000.0,3,1000000.0,3053,1.2814850427708118,0.07045376522365032,0.3228772358645937,0.5188068850127395,0.8104000800776244,0.21820604675021682,0.15425320125340003,196.71978970294188,16.237598101913317,371420.3779445761,0.009410013931355118,0.586562544692821,1241,-0.26773943785295495,0.5312807075008189
grid_0592,3,84/168/252,0.9,0.18,50000000.0,1,1000000.0,3053,1.5959716740638528,0.08192473035926429,0.359500842560328,0.5551481092319742,0.8732359329889907,0.22788466857491846,0.16708286884519893,231.4207285811933,19.10187474695732,494193.97733400436,0.007959178865304412,0.6470910277953468,1233,-0.3068432905019459,0.5273501473960039
grid_0593,3,84/168/252,0.9,0.18,50000000.0,2,1000000.0,3053,1.7329838315219912,0.08652767459588828,0.33734665382305595,0.5829247941301219,0.9198553957815911,0.2564948358470261,0.16612752358130523,207.96858603836122,17.166093574080257,451157.4916776343,0.007642707271782027,0.64693886365744,1222,-0.2841576251910213,0.5266950540452014
grid_0594,3,84/168/252,0.9,0.18,50000000.0,3,1000000.0,3053,2.1410059410531384,0.09907905386781413,0.32372345674807435,0.6579594432445134,1.0427343408950944,0.30606078059063446,0.16414068735992257,189.4671772439094,15.638954688983022,446645.56424342014,0.007999301918053328,0.6446793242307655,1222,-0.24887225336072194,0.5309531608254177
grid_0595,3,84/168/252,0.9,0.2,10000000.0,1,1000000.0,3053,1.2702035092848005,0.07001586084470524,0.3161587012011007,0.5235156489492134,0.8276981358400722,0.2214579594953798,0.1511280599854967,249.97825459002445,20.633645645819247,458727.698489928,0.008915232856757148,0.531909410513146,1242,-0.25795621132690494,0.5266950540452014
grid_0596,3,84/168/252,0.9,0.2,10000000.0,2,1000000.0,3053,1.2521530137975097,0.06931104199518257,0.32368239467570925,0.515509039868944,0.814266790537682,0.21413287573030926,0.15264389909232542,222.64882362543568,18.377826254048408,395022.7103461759,0.009580857356148017,0.5445278450089227,1352,-0.2617838359213809,0.5270226007206027
grid_0597,3,84/168/252,0.9,0.2,10000000.0,3,1000000.0,3053,1.2972168607209458,0.0710611068820215,0.28411524578878444,0.5270009550175665,0.8323445295265129,0.25011367019300823,0.15233204779809068,202.70847387038563,16.731914646360032,366759.63336167485,0.010165076594844027,0.5432421209402805,1239,-0.23906225409148663,0.5293154274484114
grid_0598,3,84/168/252,0.9,0.2,20000000.0,1,1000000.0,3053,1.1776838148713171,0.06634733605776044,0.3543949806069505,0.4673479970265271,0.7369070587379958,0.18721296770098558,0.16758047185688504,252.2643660210665,20.822345311925567,458954.9336900578,0.00941014241682913,0.6048499875212077,1241,-0.2925614649092567,0.5306256141500164
grid_0599,3,84/168/252,0.9,0.2,20000000.0,2,1000000.0,3053,1.2318263542544075,0.0685111144120909,0.3771292201679167,0.48045024118329643,0.7546785860633688,0.18166482666494613,0.16705237444804052,222.03839627461113,18.32744050481559,404714.98680095375,0.009809050344863866,0.6085817918364487,1243,-0.28359284159688025,0.5299705207992139
grid_0600,3,84/168/252,0.9,0.2,20000000.0,3,1000000.0,3053,1.332474849774925,0.0724085327420203,0.3406547758177162,0.5059700477491923,0.7900099308809081,0.21255692825150935,0.1652616482615785,201.68620872526893,16.647535079845323,375662.6864077062,0.009211484767098268,0.6138156374231166,1242,-0.29339541670243485,0.5306256141500164
grid_0601,3,84/168/252,0.9,0.2,50000000.0,1,1000000.0,3053,1.724936346967846,0.0862632359303912,0.3733353130892366,0.5500067667893881,0.8644741854718632,0.23106101380174582,0.18002193955517587,238.21045966375308,19.662311115383485,512959.04780267936,0.007107043843776701,0.678447342613687,1233,-0.32434972655923866,0.5263675073698002
grid_0602,3,84/168/252,0.9,0.2,50000000.0,2,1000000.0,3053,1.749087749251606,0.0870547077348327,0.3625296374407476,0.5559081015128668,0.8755253601053461,0.24013128512578796,0.1791257698138061,213.17009742691937,17.59543549020101,462075.7529384826,0.0075803107699778756,0.6782652029281294,1223,-0.31204935560361824,0.5253848673435965
grid_0603,3,84/168/252,0.9,0.2,50000000.0,3,1000000.0,3053,2.352358676084797,0.10500273837060203,0.3387623932505882,0.6538086042568684,1.034956998786916,0.30995984342609645,0.17668954777999418,193.69886015972725,15.988245253930975,470098.8247365668,0.00774033541713449,0.6743512631083004,1224,-0.2515663947575564,0.5306256141500164
grid_0604,3,84/168/252,0.9,0.25,10000000.0,1,1000000.0,3053,1.2703544263820796,0.07002173201072348,0.37560309373315504,0.47324894198120304,0.7416908956355747,0.18642480101740055,0.17571485148343008,265.42311872050476,21.908491948105862,464837.17475487594,0.009050538084939108,0.5810827954176714,1361,-0.3269867157150038,0.523419587291189
grid_0605,3,84/168/252,0.9,0.25,10000000.0,2,1000000.0,3053,1.2172308198062365,0.06793259391099049,0.38189763242893116,0.4588096561981109,0.7177765801599675,0.17788168384005978,0.17778831784481955,235.53834067824363,19.44174970550848,394445.6556556,0.009205166837029108,0.59654368729074,1364,-0.3265335069457457,0.5240746806419915
grid_0606,3,84/168/252,0.9,0.25,10000000.0,3,1000000.0,3053,1.4534309109266856,0.07689316125417234,0.3281583218766534,0.5111800715439899,0.8037064361545174,0.2343172673922759,0.17492827373682937,213.0523054229719,17.585712730621985,379689.97597805073,0.009992449609609056,0.5880597175219278,1347,-0.2869741552330568,0.5270226007206027
grid_0607,3,84/168/252,0.9,0.25,20000000.0,1,1000000.0,3053,1.0529690120808777,0.06116909496845313,0.4008655771658297,0.40385370050591973,0.6324213478838362,0.1525925358842891,0.19349830995861034,265.5974062124914,21.922877944824055,448103.51235883986,0.008758051812155804,0.6644818433316706,1361,-0.34461166491756245,0.5296429741238127
