trade_date,cash,positions_value,total_value,daily_return,cash_ratio,risk_weight,gross_traded,transaction_cost,holdings,unattributed_pnl
2014-03-17,15322.184539021517,984085.1614825017,999407.3460215232,0.012431976386817256,0.015331270677583692,0.39496507762461364,741939.5665208651,964.5214364771248,SH511010;SZ159915,-9.640643838793039e-11
2014-03-18,15322.184539021517,984601.0096697902,999923.1942088117,0.0005161540880622706,0.015323361461922263,0.3964084464643644,0.0,0.0,SH511010;SZ159915,-3.387867764104158e-11
2014-03-19,15322.184539021517,979477.2355327366,994799.4200717581,-0.005124167702808213,0.015402285355088243,0.39375927659039506,0.0,0.0,SH511010;SZ159915,-1.3369572116062045e-10
2014-03-20,15322.184539021517,966823.8972846752,982146.0818236966,-0.012719486956625614,0.0156007184904414,0.38625516816763933,0.0,0.0,SH511010;SZ159915,5.4569682106375694e-11
2014-03-21,15322.184539021517,968093.4346914949,983415.6192305165,0.0012926156610659767,0.015580578790288601,0.3857565332314259,0.0,0.0,SH511010;SZ159915,1.5006662579253316e-10
2014-03-24,15322.184539021517,961828.0688111847,977150.2533502062,-0.006371025391291529,0.015680479523480322,0.38176882083486724,0.0,0.0,SH511010;SZ159915,-1.2005330063402653e-10
2014-03-25,15322.184539021517,961509.1802682395,976831.3648072609,-0.0003263454538868782,0.015685598447225068,0.38189345002615244,0.0,0.0,SH511010;SZ159915,-7.526068657170981e-11
2014-03-26,15322.184539021517,968616.0964434333,983938.2809824548,0.007275479096226833,0.015572302486007997,0.3863885645554828,0.0,0.0,SH511010;SZ159915,2.9103830456733704e-11
2014-03-27,15322.184539021517,953917.1773194026,969239.361858424,-0.014938862943063902,0.015808462947318493,0.37723808420133875,0.0,0.0,SH511010;SZ159915,-1.0913936421275139e-11
2014-03-28,15322.184539021517,941962.461395683,957284.6459347045,-0.012334121367912232,0.016005881431494964,0.37047914797976467,0.0,0.0,SH511010;SZ159915,-4.729372449219227e-11
2014-03-31,15322.184539021517,943016.0728527379,958338.2573917594,0.0011006250455696254,0.015988284325330816,0.37150400420095075,0.0,0.0,SH511010;SZ159915,1.8690116121433675e-10
2014-04-01,15322.184539021517,949297.2178397151,964619.4023787365,0.006554204570807798,0.015884176185174428,0.37591458258645666,0.0,0.0,SH511010;SZ159915,-1.2096279533579946e-10
2014-04-02,15322.184539021517,940819.2760530491,956141.4605920706,-0.008788898259520228,0.016025018441866934,0.3709221016107679,0.0,0.0,SH511010;SZ159915,-6.002665031701326e-11
2014-04-03,15322.184539021517,941350.2257581655,956672.410297187,0.0005553045516797361,0.016016124614967972,0.371290105345107,0.0,0.0,SH511010;SZ159915,1.4347278920467943e-10
2014-04-04,15322.184539021517,946256.599556926,961578.7840959476,0.005128582935967074,0.01593440370403664,0.3751049897997849,0.0,0.0,SH511010;SZ159915,-3.637978807091713e-11
2014-04-08,15322.184539021517,947805.8569290184,963128.0414680399,0.0016111601022361643,0.01590877212511309,0.37564164308677284,0.0,0.0,SH511010;SZ159915,-1.0663825378287584e-10
2014-04-09,15322.184539021517,953300.3993054518,968622.5838444734,0.005704892952819174,0.01581852910987023,0.3786118619539478,0.0,0.0,SH511010;SZ159915,2.1100277081131935e-10
2014-04-10,15322.184539021517,956969.7099212646,972291.894460286,0.0037881737190652576,0.015758831916959235,0.3802885759993372,0.0,0.0,SH511010;SZ159915,-1.7826096154749393e-10
2014-04-11,15322.184539021517,953575.018516301,968897.2030553224,-0.0034914323818856507,0.015814045587813144,0.37652136764313676,0.0,0.0,SH511010;SZ159915,-1.3642420526593924e-11
2014-04-14,15322.184539021517,956903.6447175404,972225.8292565618,0.003435479213628634,0.015759902769439924,0.37805568309274507,0.0,0.0,SH511010;SZ159915,2.9103830456733704e-11
2014-04-15,15322.184539021517,957212.0933299405,972534.2778689619,0.00031726025283229653,0.015754904364497894,0.37624226551868856,0.0,0.0,SH511010;SZ159915,3.728928277269006e-11
2014-04-16,15322.184539021517,953974.3961919588,969296.5807309803,-0.0033291342132188984,0.01580752975262383,0.3760830351068511,0.0,0.0,SH511010;SZ159915,-8.640199666842818e-11
2014-04-17,15322.184539021517,959832.334865132,975154.5194041536,0.006043494622415491,0.01571257091479594,0.37635727743358166,0.0,0.0,SH511010;SZ159915,2.3101165425032377e-10
2014-04-18,15322.184539021517,961892.2204592403,977214.4049982617,0.0021123684022577027,0.015679450139755944,0.3775302514095218,0.0,0.0,SH511010;SZ159915,-2.3283064365386963e-10
2014-04-21,15322.184539021517,958556.8999042003,973879.0844432218,-0.003413089837788319,0.01573314879000753,0.3745952714536081,0.0,0.0,SH511010;SZ159915,1.127773430198431e-10
2014-04-22,15322.184539021517,949037.2609795528,964359.4455185742,-0.00977497009301731,0.015888457991700567,0.37089230749190705,0.0,0.0,SH511010;SZ159915,-8.731149137020111e-11
2014-04-23,15322.184539021517,947781.3507020329,963103.5352410544,-0.0013023258945159544,0.01590917692477013,0.36966586350541264,0.0,0.0,SH511010;SZ159915,1.141415850725025e-10
2014-04-24,15322.184539021517,942215.2847349041,957537.4692739255,-0.005779301771263623,0.016001655319702435,0.3680879457043694,0.0,0.0,SH511010;SZ159915,-1.3642420526593924e-10
2014-04-25,15322.184539021517,937372.146573661,952694.3311126826,-0.005057909812046679,0.016083001691766383,0.3630440412047453,0.0,0.0,SH511010;SZ159915,1.191438059322536e-10
2014-04-28,4583.923746989225,945046.0523426041,949629.9760895934,-0.0032165143876843327,0.004827063027080299,0.0,698824.7885668952,908.4722251369637,SH511010,-2.1827872842550278e-11
2014-04-29,4583.923746989225,946172.3907433464,950756.3144903356,0.0011860813465265352,0.004821344520279618,0.0,0.0,0.0,SH511010,-4.3655745685100555e-11
2014-04-30,4583.923746989225,949416.6304104424,954000.5541574316,0.003412272543080741,0.004804948725672097,0.0,0.0,0.0,SH511010,7.09405867382884e-11
2014-05-05,7709.9378848428605,951678.8584857648,959388.7963706077,0.005648049353530027,0.008036301772555352,0.40358695188517457,766949.4484208005,997.0342829470408,SH511010;SZ159915,-3.183231456205249e-11
2014-05-06,7709.9378848428605,956133.3441098107,963843.2819946535,0.004643045281430558,0.007999161304405531,0.40582738636774535,0.0,0.0,SH511010;SZ159915,1.1641532182693481e-10
2014-05-07,7709.9378848428605,946792.7665898274,954502.7044746702,-0.009690971234092238,0.008077439538619412,0.40086926753192237,0.0,0.0,SH511010;SZ159915,-1.2732925824820995e-11
2014-05-08,7709.9378848428605,946162.4511570816,953872.3890419245,-0.0006603600280972177,0.008082777081520068,0.39953855922256865,0.0,0.0,SH511010;SZ159915,-1.2289547157706693e-10
2014-05-09,7709.9378848428605,941500.5210669702,949210.458951813,-0.004887372927099731,0.00812247464419717,0.3944457169313672,0.0,0.0,SH511010;SZ159915,1.1004885891452432e-10
2014-05-12,7709.9378848428605,947671.4558093585,955381.3936942014,0.006501123838440037,0.008070010506516791,0.39890749654057567,0.0,0.0,SH511010;SZ159915,-6.912159733474255e-11
2014-05-13,7709.9378848428605,945352.0302278239,953061.9681126667,-0.002427748328409529,0.008089650141124324,0.3976425591197224,0.0,0.0,SH511010;SZ159915,-6.45741238258779e-11
2014-05-14,7709.9378848428605,947061.3075352513,954771.2454200941,0.0017934587305086236,0.008075167661182056,0.3994812389141236,0.0,0.0,SH511010;SZ159915,1.7280399333685637e-11
2014-05-15,7709.9378848428605,938415.1613058709,946125.0991907137,-0.009055725411562965,0.008148962427312946,0.3934798900467157,0.0,0.0,SH511010;SZ159915,8.731149137020111e-11
2014-05-16,7709.9378848428605,932062.772792863,939772.7106777058,-0.006714110553077579,0.008204045294402017,0.3893375449646156,0.0,0.0,SH511010;SZ159915,-1.000444171950221e-10
2014-05-19,7709.9378848428605,932001.3534832201,939711.291368063,-6.535549388164696e-05,0.008204581508878622,0.38968692125310506,0.0,0.0,SH511010;SZ159915,3.069544618483633e-12
2014-05-20,7709.9378848428605,937261.8923839177,944971.8302687606,0.005598037342979145,0.00815890763923626,0.3929937254260572,0.0,0.0,SH511010;SZ159915,9.094947017729282e-11
2014-05-21,7709.9378848428605,941220.5482681197,948930.4861529625,0.004189178721947906,0.008124871102096786,0.39584522310251763,0.0,0.0,SH511010;SZ159915,-6.366462912410498e-12
2014-05-22,7709.9378848428605,944364.5231805528,952074.4610653956,0.0033131772646266544,0.00809804085724056,0.3970958317450673,0.0,0.0,SH511010;SZ159915,7.73070496506989e-11
2014-05-23,7709.9378848428605,953287.8380504746,960997.7759353175,0.009372496831746124,0.008022846751480722,0.4022777260059136,0.0,0.0,SH511010;SZ159915,-4.001776687800884e-11
2014-05-26,7709.9378848428605,959780.2129629075,967490.1508477504,0.006755868821979316,0.007969009170881098,0.40555616990642185,0.0,0.0,SH511010;SZ159915,-1.0095391189679503e-10
2014-05-27,7709.9378848428605,957722.1565158819,965432.0944007247,-0.0021272117811454994,0.007985997077949508,0.40263712202492136,0.0,0.0,SH511010;SZ159915,9.322320693172514e-11
2014-05-28,7709.9378848428605,969002.1042960214,976712.0421808643,0.011683833431227919,0.007893767612025777,0.40951844835136453,0.0,0.0,SH511010;SZ159915,-4.18367562815547e-11
2014-05-29,7709.9378848428605,961749.295910547,969459.2337953899,-0.007425738674502136,0.007952823198824767,0.4041044598299054,0.0,0.0,SH511010;SZ159915,4.9112713895738125e-11
2014-05-30,7709.9378848428605,963584.2159955692,971294.1538804121,0.0018927253679750233,0.007937799125054885,0.40459463122474904,0.0,0.0,SH511010;SZ159915,-8.049028110690415e-11
2014-06-03,7709.9378848428605,963298.3120498159,971008.2499346588,-0.00029435361534002613,0.007940136332890764,0.40345980585269237,0.0,0.0,SH511010;SZ159915,4.956746124662459e-11
2014-06-04,7709.9378848428605,968082.7579289286,975792.6958137715,0.00492729683752402,0.00790120475170506,0.40397719893901735,0.0,0.0,SH511010;SZ159915,3.183231456205249e-11
2014-06-05,7709.9378848428605,973728.0426338952,981437.980518738,0.005785331996422283,0.007855756591738768,0.4109582143813309,0.0,0.0,SH511010;SZ159915,-5.547917680814862e-11
2014-06-06,7709.9378848428605,972916.2734305302,980626.2113153731,-0.0008271222629226971,0.007862259641725317,0.41005675287898163,0.0,0.0,SH511010;SZ159915,-2.5352164811920375e-11
2014-06-09,7709.9378848428605,964897.5308654914,972607.4687503342,-0.008177165236367467,0.007927080690372512,0.40498722522262626,0.0,0.0,SH511010;SZ159915,1.673470251262188e-10
2014-06-10,7709.9378848428605,973920.928257941,981630.8661427839,0.009277532491132723,0.007854212974311063,0.410567366920365,0.0,0.0,SH511010;SZ159915,-6.730260793119669e-11
2014-06-11,7709.9378848428605,978346.8342484208,986056.7721332636,0.00450872740775865,0.007818959417684398,0.4127376957409072,0.0,0.0,SH511010;SZ159915,-9.458744898438454e-11
2014-06-12,7709.9378848428605,976399.0515133373,984108.9893981802,-0.0019753251436726016,0.007834434974075157,0.4126266545419191,0.0,0.0,SH511010;SZ159915,1.3369572116062045e-10
2014-06-13,7709.9378848428605,981023.6666646709,988733.6045495138,0.0046992916446801924,0.007797790880543256,0.4156225682116188,0.0,0.0,SH511010;SZ159915,-1.2005330063402653e-10
2014-06-16,7709.9378848428605,987261.5214232255,994971.4593080684,0.006308933700495345,0.0077489035617208275,0.41699407165762464,0.0,0.0,SH511010;SZ159915,5.4569682106375694e-12
2014-06-17,7709.9378848428605,982092.5449600336,989802.4828448765,-0.005195100236127903,0.00778937012027194,0.4151737413497711,0.0,0.0,SH511010;SZ159915,2.000888343900442e-11
2014-06-18,7709.9378848428605,978209.6520073048,985919.5898921477,-0.003922896759733896,0.007820047358716414,0.4127951246455311,0.0,0.0,SH511010;SZ159915,-3.637978807091713e-12
2014-06-19,7709.9378848428605,964001.4786456306,971711.4165304735,-0.014411087382114496,0.007934390554318523,0.4044208942230492,0.0,0.0,SH511010;SZ159915,-6.912159733474255e-11
2014-06-20,7709.9378848428605,968771.7961231029,976481.7340079457,0.0049091915524721585,0.007895629397180432,0.4068094529218993,0.0,0.0,SH511010;SZ159915,1.2732925824820995e-10
2014-06-23,7709.9378848428605,977047.7553902345,984757.6932750774,0.008475283232552755,0.007829274081831625,0.4117366157877181,0.0,0.0,SH511010;SZ159915,7.275957614183426e-12
2014-06-24,7709.9378848428605,981492.1574349611,989202.0953198039,0.004513193524739556,0.007794097810064057,0.4129639453179004,0.0,0.0,SH511010;SZ159915,-2.000888343900442e-11
2014-06-25,7709.9378848428605,977059.0796335659,984769.0175184087,-0.004481468268586752,0.007829184049952847,0.41049544899237583,0.0,0.0,SH511010;SZ159915,-1.191438059322536e-10
2014-06-26,7709.9378848428605,984168.989851211,991878.9277360538,0.007219876022868776,0.0077730634951996185,0.41583905904870594,0.0,0.0,SH511010;SZ159915,4.729372449219227e-11
2014-06-27,7709.9378848428605,984326.2316408707,992036.1695257135,0.000158529216885972,0.007771831432848799,0.4163868341589668,0.0,0.0,SH511010;SZ159915,8.060396794462577e-11
2014-06-30,7709.9378848428605,988577.8556716464,996287.7935564893,0.004285755057507945,0.007738665408436231,0.41919293069841285,0.0,0.0,SH511010;SZ159915,-3.637978807091713e-12
2014-07-01,7709.9378848428605,990745.8630003295,998455.8008851723,0.002176085406952355,0.0077218619772729865,0.421026548824013,0.0,0.0,SH511010;SZ159915,-1.3642420526593924e-12
2014-07-02,7709.9378848428605,992735.2207167022,1000445.158601545,0.001992434431858703,0.007706507266845155,0.4226234655291049,0.0,0.0,SH511010;SZ159915,-7.912603905424476e-11
2014-07-03,7709.9378848428605,992826.6755441128,1000536.6134289557,9.141413362279138e-05,0.007705802847553978,0.4225848353025036,0.0,0.0,SH511010;SZ159915,-5.030642569181509e-11
2014-07-04,7709.9378848428605,990380.0436906866,998089.9815755294,-0.0024453196620575213,0.007724692189247688,0.4211808632087632,0.0,0.0,SH511010;SZ159915,1.4370016288012266e-10
2014-07-07,209.47407345147803,991731.4902086261,991940.9642820776,-0.006160784505366279,0.00021117594795884447,0.9997888240520412,1450642.0084776813,1885.8346110209854,SH510050;SZ159902;SZ159915,1.1550582712516189e-10
2014-07-08,209.47407345147803,995839.4542104976,996048.928283949,0.004141339202423877,0.00021030500360295768,0.999789694996397,0.0,0.0,SH510050;SZ159902;SZ159915,-1.9099388737231493e-11
2014-07-09,209.47407345147803,979615.5032553971,979824.9773288486,-0.01628830722507979,0.00021378723578014525,0.9997862127642199,0.0,0.0,SH510050;SZ159902;SZ159915,1.0550138540565968e-10
2014-07-10,209.47407345147803,971776.4481881694,971985.9222616209,-0.00800046462236359,0.00021551142733021575,0.9997844885726698,0.0,0.0,SH510050;SZ159902;SZ159915,-1.6007106751203537e-10
2014-07-11,209.47407345147803,974651.6495026419,974861.1235760933,0.002958068886206089,0.00021487580988260367,0.9997851241901174,0.0,0.0,SH510050;SZ159902;SZ159915,1.3642420526593924e-11
2014-07-14,5150.418252678559,971386.4015647299,976536.8198174085,0.0017189076482690968,0.0052741669829116915,0.40200143203346095,1428444.4245366792,1856.9777518976828,SH511010;SZ159915,1.2073542166035622e-10
2014-07-15,5150.418252678559,963010.937486653,968161.3557393316,-0.008576700753221922,0.0053197932577524415,0.3972967912009521,0.0,0.0,SH511010;SZ159915,-2.1827872842550278e-11
2014-07-16,5150.418252678559,955183.512840164,960333.9310928426,-0.008084834826434073,0.005363153467687512,0.39381363893872173,0.0,0.0,SH511010;SZ159915,-9.640643838793039e-11
2014-07-17,5150.418252678559,951332.5051462443,956482.9233989229,-0.004010071464971898,0.005384746686722038,0.39325197637963766,0.0,0.0,SH511010;SZ159915,-1.0186340659856796e-10
2014-07-18,5150.418252678559,950266.1865501103,955416.6048027889,-0.0011148328632409887,0.0053907564792027825,0.39276960240549563,0.0,0.0,SH511010;SZ159915,1.7894308257382363e-10
2014-07-21,126.15553579037078,954654.209243888,954780.3647796784,-0.0006659294175045405,0.00013213042542981282,0.3973104118690123,755146.5721730632,981.6905438249821,SH510050;SH511010,-1.1550582712516189e-10
2014-07-22,126.15553579037078,959684.7273595752,959810.8828953656,0.005268769971875198,0.00013143790932002144,0.39992382497393053,0.0,0.0,SH510050;SH511010,3.54702933691442e-11
2014-07-23,126.15553579037078,962741.7795907779,962867.9351265683,0.0031850568540969793,0.00013102060125596323,0.4017746689885442,0.0,0.0,SH510050;SH511010,-6.366462912410498e-11
2014-07-24,126.15553579037078,971272.8582757274,971399.0138115177,0.008860071432151395,0.00012986994427281655,0.40726793750074747,0.0,0.0,SH510050;SH511010,4.9112713895738125e-11
2014-07-25,126.15553579037078,976227.1750428388,976353.3305786292,0.005100187149327917,0.00012921094427527127,0.4093046395166131,0.0,0.0,SH510050;SH511010,4.9112713895738125e-11
2014-07-28,93.12489347346127,995770.1738606833,995863.2987541568,0.01998248745048592,9.351172353671655e-05,0.8102410059114897,774322.6770065937,1006.6194801085718,SH510050;SH511010;SZ159901,-1.2369127944111824e-10
2014-07-29,93.12489347346127,1000029.617012352,1000122.7419058254,0.004277136387089708,9.311346454936447e-05,0.8110948961649158,0.0,0.0,SH510050;SH511010;SZ159901,2.7284841053187847e-11
2014-07-30,93.12489347346127,997651.015001225,997744.1398946985,-0.0023783100928135292,9.333544518065486e-05,0.8103084576425611,0.0,0.0,SH510050;SH511010;SZ159901,-1.000444171950221e-11
2014-07-31,93.12489347346127,1010095.7230798481,1010188.8479733216,0.012472845072221128,9.218562812318895e-05,0.8126075819064984,0.0,0.0,SH510050;SH511010;SZ159901,-2.3646862246096134e-11
2014-08-01,93.12489347346127,1001084.3614138558,1001177.4863073293,-0.008920472329576046,9.301536914991607e-05,0.809990306804941,0.0,0.0,SH510050;SH511010;SZ159901,1.0368239600211382e-10
2014-08-04,114.39852493403305,1015306.5310059238,1015420.9295308578,0.014226691489101606,0.00011266118474324452,0.7633386619219499,799299.0799158169,1039.0888038905618,SH510050;SH510500;SH511010;SZ159915,3.092281986027956e-11
2014-08-05,114.39852493403305,1018818.5756166242,1018932.9741415583,0.003458708116567122,0.00011227286567147634,0.7639630621605921,0.0,0.0,SH510050;SH510500;SH511010;SZ159915,2.0463630789890885e-11
2014-08-06,114.39852493403305,1016948.1353250731,1017062.5338500072,-0.0018356853090625291,0.00011247934234779721,0.7632994417273725,0.0,0.0,SH510050;SH510500;SH511010;SZ159915,-7.73070496506989e-11
2014-08-07,114.39852493403305,1008677.3568277035,1008791.7553526376,-0.008132025536385923,0.00011340152645680912,0.7617763084025434,0.0,0.0,SH510050;SH510500;SH511010;SZ159915,3.456079866737127e-11
2014-08-08,114.39852493403305,1013248.0693942283,1013362.4679191624,0.004530878193911292,0.00011289003545684782,0.7626228053604172,0.0,0.0,SH510050;SH510500;SH511010;SZ159915,1.3278622645884752e-10
