scenario,trade_date,cash,shares,positions_value,total_value,external_flow,net_contributions,daily_return,exposure
source-cost-calibration,2016-12-21,93201.6516433315,79200,286214.32144663925,379415.97308997076,0.0,375000.0,0.00828447531366372,0.7543549606404403
source-cost-calibration,2016-12-22,91381.87070049786,79700,287512.50841070636,378894.37911120424,0.0,375000.0,-0.001374728571701067,0.7588196718176239
source-cost-calibration,2016-12-23,91381.87070049786,79700,285223.2610715471,376605.131772045,0.0,375000.0,-0.006041914225619505,0.7573536232219736
source-cost-calibration,2016-12-26,91381.87070049786,79700,286240.7043333957,377622.5750338936,0.0,375000.0,0.0027016181565588937,0.7580073948378327
source-cost-calibration,2016-12-27,91381.87070049786,79700,285816.76964095875,377198.64034145663,0.0,375000.0,-0.0011226412838238886,0.7577354186171641
source-cost-calibration,2016-12-28,91381.87070049786,79700,284290.60474818596,375672.47544868384,0.0,375000.0,-0.00404605088552612,0.7567512216822484
source-cost-calibration,2016-12-29,89585.49393139977,80200,286244.74687249545,375830.2408038952,0.0,375000.0,0.0004199545229470747,0.7616330880139455
source-cost-calibration,2016-12-30,89585.49393139977,80200,286500.703427076,376086.19735847577,0.0,375000.0,0.0006810429997146095,0.7617953156467235
source-cost-calibration,2017-01-03,89585.49393139977,80200,289742.8197850953,379328.31371649506,0.0,375000.0,0.008620673613631613,0.7638312493636982
source-cost-calibration,2017-01-04,89585.49393139977,80200,292302.3853309,381887.8792622998,0.0,375000.0,0.006747625877771224,0.7654141469363893
source-cost-calibration,2017-01-05,88115.0522033231,80600,293160.04191569955,381275.09411902266,0.0,375000.0,-0.0016046205615660725,0.7688937631582716
source-cost-calibration,2017-01-06,88115.0522033231,80600,292216.85371415736,380331.9059174805,0.0,375000.0,-0.002473773440988869,0.7683206409129367
source-cost-calibration,2017-01-09,88115.0522033231,80600,293245.78629765793,381360.83850098104,0.0,375000.0,0.002705354369411772,0.768945724606444
source-cost-calibration,2017-01-10,93115.0522033231,80600,292474.0868600325,385589.13906335563,5000.0,380000.0,-0.002023541380543281,0.7585122536658806
source-cost-calibration,2017-01-11,93115.0522033231,80600,290330.47731107305,383445.52951439616,0.0,380000.0,-0.0055593099799610135,0.7571622433015556
source-cost-calibration,2017-01-12,91298.99465176558,81100,290664.83784766763,381963.8324994332,0.0,380000.0,-0.0038641655748065107,0.7609747654526923
source-cost-calibration,2017-01-13,91298.99465176558,81100,291182.4956176545,382481.4902694201,0.0,380000.0,0.001355253366789988,0.761298266780297
source-cost-calibration,2017-01-16,91298.99465176558,81100,290837.3904376632,382136.38508942875,0.0,380000.0,-0.0009022794272952606,0.7610826966126256
source-cost-calibration,2017-01-17,91298.99465176558,81100,291268.77191265236,382567.7665644179,0.0,380000.0,0.0011288678383458706,0.7613520985532576
source-cost-calibration,2017-01-18,91298.99465176558,81100,293166.8504026045,384465.84505437006,0.0,380000.0,0.004961417703842397,0.7625302850013782
source-cost-calibration,2017-01-19,89481.34136108973,81600,293932.5924141881,383413.9337752778,0.0,380000.0,-0.002736033103131641,0.7666194848997442
source-cost-calibration,2017-01-20,89481.34136108973,81600,296450.03044726886,385931.3718083586,0.0,380000.0,0.006565849102803556,0.7681418306529293
source-cost-calibration,2017-01-23,89481.34136108973,81600,296536.83865530614,386018.18001639587,0.0,380000.0,0.00022493172200666045,0.7681939711821628
source-cost-calibration,2017-01-24,89481.34136108973,81600,296713.2961612003,386194.63752229005,0.0,380000.0,0.0004571222678857456,0.768299886463532
source-cost-calibration,2017-01-25,88014.72940689705,82000,299054.3855715083,387069.11497840536,0.0,380000.0,0.002264343859680995,0.7726123681766566
source-cost-calibration,2017-01-26,88014.72940689705,82000,300295.64302718604,388310.3724340831,0.0,380000.0,0.003206810896671408,0.7733392264152361
source-cost-calibration,2017-02-03,88014.72940689705,82000,298522.41809050355,386537.1474974006,0.0,380000.0,-0.004566514475436767,0.7722994284592299
source-cost-calibration,2017-02-06,88014.72940689705,82000,298433.7568436694,386448.48625056644,0.0,380000.0,-0.0002293731596255677,0.7722471880771457
source-cost-calibration,2017-02-07,88014.72940689705,82000,297901.7893626647,385916.5187695617,0.0,380000.0,-0.0013765547024546798,0.7719332417085459
source-cost-calibration,2017-02-08,88014.72940689705,82000,299940.99803984957,387955.7274467466,0.0,380000.0,0.00528406683312399,0.7731320272389108
source-cost-calibration,2017-02-09,86540.33256273845,82400,302473.2497482096,389013.58231094806,0.0,380000.0,0.0027267411958666887,0.7775390461982259
source-cost-calibration,2017-02-10,91540.33256273845,82400,304076.9370811898,395617.2696439283,5000.0,385000.0,0.004122445605763803,0.768613911508139
source-cost-calibration,2017-02-13,91540.33256273845,82400,305680.62441417004,397220.9569769085,0.0,385000.0,0.00405363328659436,0.7695480790857167
source-cost-calibration,2017-02-14,91540.33256273845,82400,306036.9993770545,397577.33193979296,0.0,385000.0,0.0008971705964275767,0.7697546484450959
source-cost-calibration,2017-02-15,91540.33256273845,82400,304967.87448840105,396508.2070511395,0.0,385000.0,-0.0026890992085417675,0.7691338264003901
source-cost-calibration,2017-02-16,90046.90598755203,82800,307791.1945827092,397838.10057026125,0.0,385000.0,0.0033540125915987318,0.7736594211100476
source-cost-calibration,2017-02-17,90046.90598755203,82800,306000.6698905469,396047.5758780989,0.0,385000.0,-0.00450063653932542,0.772636139009552
source-cost-calibration,2017-02-20,90046.90598755203,82800,311014.13902860146,401061.0450161535,0.0,385000.0,0.01265875476434597,0.7754783040972598
source-cost-calibration,2017-02-21,90046.90598755203,82800,311103.6652632096,401150.5712507616,0.0,385000.0,0.00022322346116787628,0.775528411422196
source-cost-calibration,2017-02-22,90046.90598755203,82800,311998.92760929075,402045.8335968428,0.0,385000.0,0.0022317364357471448,0.7760282573209107
source-cost-calibration,2017-02-23,88527.96227303287,83200,312156.78787804424,400684.7501510771,0.0,385000.0,-0.003385393733816189,0.7790583189411285
source-cost-calibration,2017-02-24,88527.96227303287,83200,311886.91169255885,400414.8739655917,0.0,385000.0,-0.0006735374515342007,0.7789094061459859
source-cost-calibration,2017-02-27,88527.96227303287,83200,309458.02602319076,397985.98829622363,0.0,385000.0,-0.006065922689916903,0.7775601029271892
source-cost-calibration,2017-02-28,88527.96227303287,83200,309907.8196656664,398435.78193869925,0.0,385000.0,0.0011301745682081865,0.7778112150412906
source-cost-calibration,2017-03-01,88527.96227303287,83200,310267.6545796468,398795.6168526797,0.0,385000.0,0.0009031189724717503,0.7780116968894966
source-cost-calibration,2017-03-02,87020.69589346259,83600,310674.63132730976,397695.32722077233,0.0,385000.0,-0.002759031407092438,0.7811875324218863
source-cost-calibration,2017-03-03,87020.69589346259,83600,309499.54543634236,396520.24132980494,0.0,385000.0,-0.0029547389937399915,0.7805390826919142
source-cost-calibration,2017-03-06,87020.69589346259,83600,311036.1962168382,398056.8921103008,0.0,385000.0,0.0038753400717763675,0.7813862851811914
source-cost-calibration,2017-03-07,87020.69589346259,83600,311488.1523287488,398508.84822221135,0.0,385000.0,0.0011354058197925454,0.7816342189598279
source-cost-calibration,2017-03-08,92020.69589346259,83600,311849.7172182772,403870.4131117398,5000.0,390000.0,0.0009072945083690165,0.7721529161186587
source-cost-calibration,2017-03-09,90518.18694664926,84000,310526.2859240703,401044.47287071956,0.0,390000.0,-0.006997145988603015,0.7742938923987399
source-cost-calibration,2017-03-10,90518.18694664926,84000,310798.7570728776,401316.9440195269,0.0,390000.0,0.000679403824860092,0.7744471338786908
source-cost-calibration,2017-03-13,90518.18694664926,84000,314159.23457483447,404677.42152148375,0.0,390000.0,0.008373624767244792,0.776320145052017
source-cost-calibration,2017-03-14,90518.18694664926,84000,313432.6448446816,403950.8317913309,0.0,390000.0,-0.00179547879746067,0.7759178102313988
source-cost-calibration,2017-03-15,90518.18694664926,84000,313977.58714229625,404495.77408894553,0.0,390000.0,0.0013490312551112105,0.7762196968546202
source-cost-calibration,2017-03-16,89006.59562820903,84400,317389.09892291867,406395.69455112773,0.0,390000.0,0.0046970094223146575,0.780985387341471
source-cost-calibration,2017-03-17,89006.59562820903,84400,313830.1067268307,402836.7023550398,0.0,390000.0,-0.008757455464726172,0.7790504313339275
source-cost-calibration,2017-03-20,89006.59562820903,84400,314012.61914714286,403019.2147753519,0.0,390000.0,0.000453068003101853,0.7791504911798747
source-cost-calibration,2017-03-21,89006.59562820903,84400,316202.7681908893,405209.36381909833,0.0,390000.0,0.005434353905352296,0.780344178650459
source-cost-calibration,2017-03-22,89006.59562820903,84400,314560.1564080795,403566.7520362885,0.0,390000.0,-0.004053735992989416,0.7794501276948465
source-cost-calibration,2017-03-23,87501.49171807374,84800,316967.8498769848,404469.3415950585,0.0,390000.0,0.0022365310180181286,0.783663475276014
source-cost-calibration,2017-03-24,87501.49171807374,84800,319993.577110407,407495.0688284807,0.0,390000.0,0.007480733203387047,0.7852698145044202
source-cost-calibration,2017-03-27,87501.49171807374,84800,318526.55784571747,406028.0495637912,0.0,390000.0,-0.0036000908401347953,0.7844939732314569
source-cost-calibration,2017-03-28,87501.49171807374,84800,318068.1143255019,405569.6060435756,0.0,390000.0,-0.0011290932257219666,0.7842503717877904
source-cost-calibration,2017-03-29,87501.49171807374,84800,317426.2933972003,404927.785115274,0.0,390000.0,-0.0015825173256022174,0.7839084030917661
source-cost-calibration,2017-03-30,85994.22533850346,85200,315883.5877022865,401877.8130407899,0.0,390000.0,-0.007532138288845358,0.7860189775398844
source-cost-calibration,2017-03-31,85994.22533850346,85200,318186.6176505388,404180.8429890423,0.0,390000.0,0.005730672043889662,0.7872382453790991
source-cost-calibration,2017-04-05,85994.22533850346,85200,323437.52593255404,409431.7512710575,0.0,390000.0,0.012991482335439564,0.7899668868583364
source-cost-calibration,2017-04-06,84463.60428903541,85600,324585.79720252776,409049.4014915632,0.0,390000.0,-0.0009338547347814696,0.793512460888474
source-cost-calibration,2017-04-07,84463.60428903541,85600,325233.6730452473,409697.27733428276,0.0,390000.0,0.0015838572073620938,0.7938389904892647
source-cost-calibration,2017-04-10,84463.60428903541,85600,324400.68981889356,408864.294107929,0.0,390000.0,-0.002033167590894447,0.793418976647691
source-cost-calibration,2017-04-11,84463.60428903541,85600,325233.6730452473,409697.27733428276,0.0,390000.0,0.002037309783118113,0.7938389904892647
source-cost-calibration,2017-04-12,89463.60428903541,85600,324030.4750516252,413494.07934066065,5000.0,395000.0,-0.002936797631291954,0.7836399388554968
source-cost-calibration,2017-04-13,87938.17316621132,86000,326753.45656415034,414691.62973036163,0.0,395000.0,0.0028961730035179656,0.7879432164488347
source-cost-calibration,2017-04-14,87938.17316621132,86000,324056.85717873194,411995.0303449433,0.0,395000.0,-0.006502661717989633,0.786555257492827
source-cost-calibration,2017-04-17,87938.17316621132,86000,322941.02295028296,410879.19611649425,0.0,395000.0,-0.0027083681750111888,0.7859756006208728
source-cost-calibration,2017-04-18,87938.17316621132,86000,322197.13346465025,410135.3066308616,0.0,395000.0,-0.0018104822358095962,0.7855874104363337
source-cost-calibration,2017-04-19,87938.17316621132,86000,319686.50645064004,407624.6796168514,0.0,395000.0,-0.0061214603410622015,0.7842668082588394
source-cost-calibration,2017-04-20,86439.12417049396,86400,322948.37534636183,409387.4995168558,0.0,395000.0,0.0043246152359111,0.7888574412445268
source-cost-calibration,2017-04-21,86439.12417049396,86400,323228.6313851351,409667.7555556291,0.0,395000.0,0.0006845740016585555,0.789001885068408
source-cost-calibration,2017-04-24,86439.12417049396,86400,319772.1402402652,406211.26441075915,0.0,395000.0,-0.008437303395240181,0.787206481593068
source-cost-calibration,2017-04-25,86439.12417049396,86400,320799.7457157671,407238.86988626106,0.0,395000.0,0.0025297316089758493,0.7877434337379539
source-cost-calibration,2017-04-26,86439.12417049396,86400,321547.0951524957,407986.2193229897,0.0,395000.0,0.0018351623383527915,0.7881322454617937
source-cost-calibration,2017-04-27,84939.21018700261,86800,323223.44145849114,408162.65164549375,0.0,395000.0,0.000432446769395467,0.7918986221679688
source-cost-calibration,2017-04-28,84939.21018700261,86800,322003.3762032762,406942.5863902788,0.0,395000.0,-0.0029891643693911174,0.7912747079620182
source-cost-calibration,2017-05-02,84939.21018700261,86800,321534.1203358858,406473.3305228884,0.0,395000.0,-0.0011531254852260586,0.7910337436462643
source-cost-calibration,2017-05-03,84939.21018700261,86800,319938.6503867585,404877.8605737611,0.0,395000.0,-0.003925152843545443,0.7902102869575693
source-cost-calibration,2017-05-04,83453.13600789513,87200,320187.3343717811,403640.4703796762,0.0,395000.0,-0.003056206116904936,0.7932488386771609
source-cost-calibration,2017-05-05,83453.13600789513,87200,318113.09368974954,401566.22969764465,0.0,395000.0,-0.005138832288250184,0.7921808911303864
source-cost-calibration,2017-05-08,83453.13600789513,87200,315378.8673361625,398832.0033440576,0.0,395000.0,-0.006808905110486374,0.7907561697452268
source-cost-calibration,2017-05-09,88453.13600789513,87200,315661.71833825763,404114.85434615274,5000.0,400000.0,0.0007091983585156836,0.7811188204130483
source-cost-calibration,2017-05-10,88453.13600789513,87200,314530.3143298768,402983.4503377719,0.0,400000.0,-0.0027997090337384956,0.7805042963085566
source-cost-calibration,2017-05-11,87000.7963519733,87600,317583.2886781798,404584.0850301531,0.0,400000.0,0.003971961357320142,0.7849623858894764
source-cost-calibration,2017-05-12,87000.7963519733,87600,320140.6250319855,407141.42138395883,0.0,400000.0,0.00632090200388169,0.7863130799704943
source-cost-calibration,2017-05-15,87000.7963519733,87600,321466.6512895145,408467.4476414878,0.0,400000.0,0.0032569180827182187,0.7870067814355332
source-cost-calibration,2017-05-16,87000.7963519733,87600,325255.29773959715,412256.09409157047,0.0,400000.0,0.00927527143707163,0.7889641958024066
source-cost-calibration,2017-05-17,87000.7963519733,87600,323076.8260307996,410077.6223827729,0.0,400000.0,-0.005284268055752883,0.7878431018828786
source-cost-calibration,2017-05-18,85517.74963007479,88000,323124.83285225614,408642.5824823309,0.0,400000.0,-0.003499434795060652,0.7907272680429176
source-cost-calibration,2017-05-19,85517.74963007479,88000,323695.7247830905,409213.4744131653,0.0,400000.0,0.0013970446431854633,0.7910192235172315
source-cost-calibration,2017-05-22,85517.74963007479,88000,323981.17074850766,409498.92037858244,0.0,400000.0,0.0006975478161526105,0.7911648959879711
source-cost-calibration,2017-05-23,85517.74963007479,88000,325408.40057559364,410926.1502056684,0.0,400000.0,0.0034853079118413177,0.7918902226415302
source-cost-calibration,2017-05-24,85517.74963007479,88000,325408.40057559364,410926.1502056684,0.0,400000.0,0.0,0.7918902226415302
source-cost-calibration,2017-05-25,84026.91801821034,88400,333864.95354802127,417891.8715662316,0.0,400000.0,0.016951273013598334,0.7989266512811486
source-cost-calibration,2017-05-26,84026.91801821034,88400,333291.466653865,417318.38467207534,0.0,400000.0,-0.0013723332114761178,0.7986503324452435
source-cost-calibration,2017-05-31,84026.91801821034,88400,333482.62895191705,417509.5469701274,0.0,400000.0,0.0004580730326613214,0.7987425230680475
source-cost-calibration,2017-06-01,82507.54180980418,88800,335759.7092669496,418267.25107675383,0.0,400000.0,0.0018148186361848229,0.8027396560514758
source-cost-calibration,2017-06-02,82507.54180980418,88800,334895.58648073213,417403.12829053635,0.0,400000.0,-0.0020659585085682775,0.8023312806789166
source-cost-calibration,2017-06-05,82507.54180980418,88800,332687.2726937319,415194.8145035361,0.0,400000.0,-0.005290601908146564,0.8012799319074793
source-cost-calibration,2017-06-06,82507.54180980418,88800,335279.64105238434,417787.18286218855,0.0,400000.0,0.006243739729149267,0.8025129894015437
source-cost-calibration,2017-06-07,82507.54180980418,88800,339888.29591221095,422395.8377220151,0.0,400000.0,0.011031106383526224,0.8046677205562248
source-cost-calibration,2017-06-08,85964.37843761327,89200,343830.4776921771,429794.85612979037,5000.0,405000.0,0.005679550302183811,0.7999874190870876
source-cost-calibration,2017-06-09,85964.37843761327,89200,345952.29270177823,431916.6711393915,0.0,405000.0,0.004936808757339817,0.8009699921727028
source-cost-calibration,2017-06-12,85964.37843761327,89200,345277.16974417784,431241.5481817911,0.0,405000.0,-0.0015630861291355824,0.8006584040891748
source-cost-calibration,2017-06-13,85964.37843761327,89200,345952.29270177823,431916.6711393915,0.0,405000.0,0.0015655331923531968,0.8009699921727028
source-cost-calibration,2017-06-14,85964.37843761327,89200,342480.23177697643,428444.6102145897,0.0,405000.0,-0.00803872866412525,0.7993570781656996
source-cost-calibration,2017-06-15,84416.0251387784,89600,342853.4740014537,427269.4991402321,0.0,405000.0,-0.002742737442230969,0.8024290867739365
source-cost-calibration,2017-06-16,84416.0251387784,89600,342272.20221733145,426688.2273561098,0.0,405000.0,-0.0013604336028945063,0.8021599385062818
source-cost-calibration,2017-06-19,84416.0251387784,89600,346147.3474448133,430563.37258359167,0.0,405000.0,0.00908191269183467,0.8039405334637715
source-cost-calibration,2017-06-20,84416.0251387784,89600,345081.68250725575,429497.70764603413,0.0,405000.0,-0.002475047822026788,0.803454072894962
source-cost-calibration,2017-06-21,84416.0251387784,89600,349441.22088817286,433857.24602695124,0.0,405000.0,0.010150318158414828,0.8054290301433978
source-cost-calibration,2017-06-22,82846.04714559374,90000,351390.47083686263,434236.51798245637,0.0,405000.0,0.0008741860576912952,0.8092144632825634
source-cost-calibration,2017-06-23,82846.04714559374,90000,354796.36019695405,437642.4073425478,0.0,405000.0,0.007843396902489586,0.8106992243995469
source-cost-calibration,2017-06-26,82846.04714559374,90000,359175.3608027859,442021.40794837964,0.0,405000.0,0.010005887300597704,0.8125745820092299
source-cost-calibration,2017-06-27,82846.04714559374,90000,359369.983051934,442216.0301975277,0.0,405000.0,0.00044030050501731033,0.8126570691962742
source-cost-calibration,2017-06-28,82846.04714559374,90000,356937.204937583,439783.25208317675,0.0,405000.0,-0.005501334072544384,0.8116207319101707
source-cost-calibration,2017-06-29,81246.22707420637,90400,360673.9521212261,441920.17919543246,0.0,405000.0,0.004859046137235756,0.8161518054637726
source-cost-calibration,2017-06-30,81246.22707420637,90400,360087.4904104599,441333.71748466627,0.0,405000.0,-0.001327076106445113,0.8159075007065846
source-cost-calibration,2017-07-03,81246.22707420637,90400,358523.5925150834,439769.8195892897,0.0,405000.0,-0.0035435722071945897,0.8152528357901324
source-cost-calibration,2017-07-04,81246.22707420637,90400,355591.2839612522,436837.51103545853,0.0,405000.0,-0.006667825810715566,0.8140127049034223
source-cost-calibration,2017-07-05,81246.22707420637,90400,360185.234028921,441431.46110312734,0.0,405000.0,0.010516381839049238,0.8159482632452751
source-cost-calibration,2017-07-06,82033.30419100923,90200,359095.7819275787,441129.0861185879,0.0,405000.0,-0.0006849873903047587,0.8140378706087942
source-cost-calibration,2017-07-07,82033.30419100923,90200,358900.7271845436,440934.0313755529,0.0,405000.0,-0.00044217157556136755,0.8139556070664463
source-cost-calibration,2017-07-10,87033.30419100923,90200,359290.8366706138,446324.140861623,5000.0,410000.0,0.0008847343555069553,0.8049997832898025
source-cost-calibration,2017-07-11,87033.30419100923,90200,362216.6578161399,449249.9620071491,0.0,410000.0,0.006555372828092709,0.8062697572590464
source-cost-calibration,2017-07-12,87033.30419100923,90200,360071.05564275413,447104.35983376333,0.0,410000.0,-0.004775965174932284,0.8053400682038332
source-cost-calibration,2017-07-13,88219.01223457218,89900,362567.19411155,450786.2063461222,0.0,410000.0,0.008234870520448023,0.8042996635819065
source-cost-calibration,2017-07-14,88219.01223457218,89900,364997.2691391073,453216.2813736795,0.0,410000.0,0.005390748415428304,0.8053489782688652
source-cost-calibration,2017-07-17,88219.01223457218,89900,360039.9160828905,448258.9283174627,0.0,410000.0,-0.01093816188860497,0.8031963076213523
source-cost-calibration,2017-07-18,88219.01223457218,89900,360234.322085095,448453.3343196672,0.0,410000.0,0.0004336913108105023,0.8032816226722761
source-cost-calibration,2017-07-19,88219.01223457218,89900,367718.9531699715,455937.9654045437,0.0,410000.0,0.016689877211485404,0.8065109314678425
source-cost-calibration,2017-07-20,95121.11251486413,88200,362481.9928158118,457603.10533067596,0.0,410000.0,0.003652119482208116,0.7921318465570134
source-cost-calibration,2017-07-21,95121.11251486413,88200,360670.05967624317,455791.1721911073,0.0,410000.0,-0.003959617228251333,0.7913054962043427
source-cost-calibration,2017-07-24,95121.11251486413,88200,362481.9928158118,457603.10533067596,0.0,410000.0,0.003975358124770567,0.7921318465570134
source-cost-calibration,2017-07-25,95121.11251486413,88200,359716.41065541754,454837.52317028167,0.0,410000.0,-0.006043626295752058,0.7908679304823917
source-cost-calibration,2017-07-26,95121.11251486413,88200,357713.7477116838,452834.8602265479,0.0,410000.0,-0.004403029305442785,0.7899430435473184
source-cost-calibration,2017-07-27,102778.34866284815,86300,351034.3121209216,453812.6607837698,0.0,410000.0,0.0021592872879367953,0.7735225181127782
source-cost-calibration,2017-07-28,102778.34866284815,86300,352340.6599065922,455119.00856944034,0.0,410000.0,0.002878605862195238,0.7741725862299013
source-cost-calibration,2017-07-31,102778.34866284815,86300,353647.0076922629,456425.356355111,0.0,410000.0,0.0028703432752168467,0.7748189331907234
source-cost-calibration,2017-08-01,102778.34866284815,86300,356446.3243758428,459224.67303869093,0.0,410000.0,0.006133131397288105,0.776191579640607
source-cost-calibration,2017-08-02,102778.34866284815,86300,356446.3243758428,459224.67303869093,0.0,410000.0,0.0,0.776191579640607
source-cost-calibration,2017-08-03,113842.60719773617,83600,341859.6030491375,455702.21024687367,0.0,410000.0,-0.007670456311741902,0.7501820165935498
source-cost-calibration,2017-08-04,113842.60719773617,83600,339780.604934349,453623.2121320852,0.0,410000.0,-0.0045621857169887425,0.7490370771313447
source-cost-calibration,2017-08-07,113842.60719773617,83600,341859.6030491375,455702.21024687367,0.0,410000.0,0.004583094645921992,0.7501820165935498
source-cost-calibration,2017-08-08,118842.60719773617,83600,341949.9942715196,460792.60146925575,5000.0,415000.0,0.00019835590073857823,0.7420908955161135
source-cost-calibration,2017-08-09,118842.60719773617,83600,341678.8206043733,460521.42780210945,0.0,415000.0,-0.0005884939694813518,0.7419390281904451
source-cost-calibration,2017-08-10,126542.94146968279,81700,333206.69785201375,459749.63932169654,0.0,415000.0,-0.0016759013453431226,0.7247568444939267
source-cost-calibration,2017-08-11,126542.94146968279,81700,326846.4427498544,453389.3842195372,0.0,415000.0,-0.013834170944740931,0.7208956674459563
source-cost-calibration,2017-08-14,126542.94146968279,81700,330909.93906512286,457452.88053480565,0.0,415000.0,0.00896248667635513,0.72337491607498
source-cost-calibration,2017-08-15,126542.94146968279,81700,331793.3078293117,458336.2492989945,0.0,415000.0,0.0019310595730779312,0.7239080660470893
source-cost-calibration,2017-08-16,126542.94146968279,81700,331263.2865707985,457806.2280404813,0.0,415000.0,-0.001156402661416922,0.7235884229637581
source-cost-calibration,2017-08-17,132593.55619161943,80200,327696.07699085755,460289.633182477,0.0,415000.0,0.005424577015094911,0.7119345155030808
source-cost-calibration,2017-08-18,132593.55619161943,80200,327869.5070395429,460463.0632311623,0.0,415000.0,0.0003767846073052805,0.7120430132632493
source-cost-calibration,2017-08-21,132593.55619161943,80200,329256.9474290252,461850.5036206446,0.0,415000.0,0.0030131415530842975,0.7129080619114594
source-cost-calibration,2017-08-22,132593.55619161943,80200,329777.2375750811,462370.79376670055,0.0,415000.0,0.0011265336769736845,0.7132311167159869
source-cost-calibration,2017-08-23,132593.55619161943,80200,330644.38781850756,463237.944010127,0.0,415000.0,0.0018754433781644764,0.713767928758615
source-cost-calibration,2017-08-24,142425.30474316125,77800,319067.3914514056,461492.69619456684,0.0,415000.0,-0.003767497542304099,0.6913812376282673
source-cost-calibration,2017-08-25,142425.30474316125,77800,324619.31547876995,467044.6202219312,0.0,415000.0,0.01203036163550375,0.6950498976404368
source-cost-calibration,2017-08-28,142425.30474316125,77800,328320.5981636794,470745.90290684067,0.0,415000.0,0.007924901657470507,0.6974475956908183
source-cost-calibration,2017-08-29,142425.30474316125,77800,327647.63767551404,470072.9424186753,0.0,415000.0,-0.0014295620716183732,0.697014459053232
source-cost-calibration,2017-08-30,142425.30474316125,77800,327311.1574314314,469736.46217459266,0.0,415000.0,-0.0007158043225192756,0.6967974253396912
source-cost-calibration,2017-08-31,157897.02438858285,74100,311184.1091261908,469081.1335147736,0.0,415000.0,-0.00139509855544373,0.6633908014899731
source-cost-calibration,2017-09-01,157897.02438858285,74100,311584.70658902056,469481.7309776034,0.0,415000.0,0.0008540046363156861,0.6636780220184642
source-cost-calibration,2017-09-04,157897.02438858285,74100,312706.37948494405,470603.4038735269,0.0,415000.0,0.002389172617191848,0.6644796380796745
source-cost-calibration,2017-09-05,157897.02438858285,74100,313828.0523808675,471725.07676945033,0.0,415000.0,0.002383478076637191,0.6652774419585223
source-cost-calibration,2017-09-06,157897.02438858285,74100,312866.61847007595,470763.6428586588,0.0,415000.0,-0.0020381233861379577,0.6645938428257308
source-cost-calibration,2017-09-07,173016.55970700356,70500,296370.7610026997,469387.32070970326,0.0,415000.0,-0.002923594822654474,0.6313991621132707
source-cost-calibration,2017-09-08,178016.55970700356,70500,296065.8528123677,474082.41251937125,5000.0,420000.0,-0.0006495876153428393,0.6245029239515826
source-cost-calibration,2017-09-11,178016.55970700356,70500,296523.2150978658,474539.7748048693,0.0,420000.0,0.0009647316023970731,0.6248648287065001
source-cost-calibration,2017-09-12,178016.55970700356,70500,297285.4855736957,475302.04528069927,0.0,420000.0,0.001606336320582269,0.6254664555422388
source-cost-calibration,2017-09-13,178016.55970700356,70500,297514.1667164447,475530.7264234483,0.0,420000.0,0.000481128042724821,0.6256465674765161
source-cost-calibration,2017-09-14,191431.39566314121,67300,283064.0053345584,474495.4009976996,0.0,420000.0,-0.0021771998489679145,0.5965579534372151
source-cost-calibration,2017-09-15,191431.39566314121,67300,283500.60791348055,474932.00357662176,0.0,420000.0,0.0009201408022168067,0.5969288356617197
source-cost-calibration,2017-09-18,191431.39566314121,67300,284592.11436078604,476023.51002392726,0.0,420000.0,0.002298237303625772,0.5978530647498504
source-cost-calibration,2017-09-19,191431.39566314121,67300,282772.93694861024,474204.33261175145,0.0,420000.0,-0.003821612533558172,0.5963103192060601
source-cost-calibration,2017-09-20,191431.39566314121,67300,284082.7446853768,475514.14034851803,0.0,420000.0,0.002762116764207123,0.5974222858591847
source-cost-calibration,2017-09-21,203177.82541401693,64500,272333.29138083535,475511.1167948523,0.0,420000.0,-6.358493700120427e-06,0.5727169812905277
source-cost-calibration,2017-09-22,203177.82541401693,64500,271566.15534877667,474743.98076279357,0.0,420000.0,-0.001613287271240993,0.5720265371504837
source-cost-calibration,2017-09-25,203177.82541401693,64500,270450.3211203277,473628.14653434465,0.0,420000.0,-0.0023503915239874162,0.5710182621098011
source-cost-calibration,2017-09-26,203177.82541401693,64500,270589.80039888376,473767.6258129007,0.0,420000.0,0.00029449110990698024,0.5711445562254279
source-cost-calibration,2017-09-27,203177.82541401693,64500,270799.019316718,473976.84473073494,0.0,420000.0,0.0004416066156383014,0.5713338580296221
source-cost-calibration,2017-09-28,214443.31654274536,61800,259864.16824833292,474307.48479107826,0.0,420000.0,0.0006975869475884799,0.5478812301745506
source-cost-calibration,2017-09-29,214443.31654274536,61800,260732.8322203639,475176.14876310923,0.0,420000.0,0.0018314363569733594,0.5487077432212358
source-cost-calibration,2017-10-09,214443.31654274536,61800,263472.46474753844,477915.7812902838,0.0,420000.0,0.005765509347019693,0.5512947574909783
source-cost-calibration,2017-10-10,214443.31654274536,61800,263806.5662752426,478249.88281798793,0.0,420000.0,0.0006990803417332714,0.5516082193702114
source-cost-calibration,2017-10-11,214443.31654274536,61800,264808.87085835525,479252.18740110064,0.0,420000.0,0.002095775909461528,0.552545982720218
source-cost-calibration,2017-10-12,228920.9160784685,58400,251313.54785548372,480234.4639339522,0.0,420000.0,0.0020496026073000273,0.5233142698605809
source-cost-calibration,2017-10-13,228920.9160784685,58400,251818.70071549475,480739.61679396324,0.0,420000.0,0.0010518879796193037,0.5238151629667332
