generation,config,case,total_return,annualized_return,maximum_drawdown,sharpe,annualized_volatility,turnover,average_cash_ratio,maximum_cash_ratio,longest_underwater_trading_days,yearly_returns,calmar,average_exposure,invested_session_ratio,filled_trade_count,rejected_order_count,maximum_volume_participation
G2,keltner-overlay__multiplier-2-floor-0p25,slippage-20bp,0.5884365721809794,0.19617519261786454,0.0573997682617835,1.417278681780599,0.13243901949738293,8.36500619565537,0.8291288919903992,1.0,103,"{'2023': 0.0, '2024': 0.14071623261334065, '2025': 0.2665609241624334, '2026': 0.09942642451132389}",3.417700080654804,0.17087110800960084,0.706605222734255,425,0,0.00015916601798493383
G2,keltner-overlay__multiplier-2-floor-0p25,next-close,0.5084918144370787,0.17250148938701426,0.05650842159444869,1.3223639333933819,0.1262435099329114,8.382400838152709,0.8293701203273228,1.0,114,"{'2023': 0.0, '2024': 0.07598828729631757, '2025': 0.2622190195905991, '2026': 0.11071003099133425}",3.052668691138253,0.17062987967267726,0.706605222734255,432,0,0.00014774390431433062
G2,keltner-overlay__multiplier-2-floor-0p25,second-next-open,0.38070922768124005,0.1330083754452709,0.060240189030463576,1.1761708122805383,0.111381440200365,7.8853437886479485,0.8300106573405369,1.0,114,"{'2023': 0.0, '2024': -0.02015221505756626, '2025': 0.26721881445488815, '2026': 0.11196725882051739}",2.207967431476822,0.1699893426594631,0.7035330261136713,426,1,0.0001709308782670135
G2,keltner-overlay__multiplier-2-floor-0p5,base,0.6264496169646463,0.20717591070399632,0.07785859265221307,1.4302874595665285,0.13818122412867595,8.695603984906784,0.7782640060334914,1.0,103,"{'2023': 0.0, '2024': 0.1439455652843864, '2025': 0.2904366919341228, '2026': 0.10178930492791372}",2.660925450186743,0.2217359939665086,0.706605222734255,429,0,0.00015077601979624627
G2,keltner-overlay__multiplier-2-floor-0p5,slippage-10bp,0.6160606731667506,0.20418520896253067,0.07893927023655489,1.4138308804516622,0.13801892895413986,8.689709718065359,0.7782508733846769,1.0,103,"{'2023': 0.0, '2024': 0.14299791007613005, '2025': 0.2870229568245588, '2026': 0.0985654390958215}",2.5866113070295067,0.22174912661532303,0.706605222734255,428,0,0.00015003384325048663
G2,keltner-overlay__multiplier-2-floor-0p5,slippage-20bp,0.6032176471570396,0.20047170859980068,0.08028802300892202,1.3932563031102478,0.13782015097792447,8.68135142621132,0.7782351139634051,1.0,103,"{'2023': 0.0, '2024': 0.1418089166044405, '2025': 0.28280557131981787, '2026': 0.09455658233478759}",2.496906774968456,0.22176488603659503,0.706605222734255,427,0,0.00014912039519416709
G2,keltner-overlay__multiplier-2-floor-0p5,next-close,0.529481880354675,0.17879020173408766,0.07887662095613146,1.3122087376093012,0.1318513494128064,8.7504418350454,0.7784755878887014,1.0,114,"{'2023': 0.0, '2024': 0.07573897595087842, '2025': 0.28481002836137903, '2026': 0.1066199984440459}",2.2667071632483444,0.22152441211129853,0.706605222734255,433,0,0.0001443818834020094
G2,keltner-overlay__multiplier-2-floor-0p5,second-next-open,0.39333412385304234,0.13700750587174038,0.08040815265053924,1.149776669450752,0.1176265574274843,8.254789905942761,0.7791804062153418,1.0,114,"{'2023': 0.0, '2024': -0.019935310720736177, '2025': 0.2865244699807503, '2026': 0.10505140263789348}",1.7039006786685773,0.22081959378465812,0.7035330261136713,432,1,0.00013096561507481595
G2,keltner-overlay__multiplier-2p5-floor-0p25,base,0.5616018188522449,0.18831188586608905,0.05615940166845501,1.3765136502890691,0.1314728269272367,8.320527729258123,0.8340657739246348,1.0,115,"{'2023': 0.0, '2024': 0.142889929836425, '2025': 0.25278167836278187, '2026': 0.09066281544589971}",3.353167595655932,0.16593422607536534,0.706605222734255,430,0,0.00019783739100018725
G2,keltner-overlay__multiplier-2p5-floor-0p25,slippage-10bp,0.5520518191896213,0.18549351021055926,0.05641518882500951,1.3598015603716906,0.1313281411905165,8.314963700949468,0.8340482831186489,1.0,115,"{'2023': 0.0, '2024': 0.1419362901555794, '2025': 0.24955645975968754, '2026': 0.08769832153028245}",3.2880065470653506,0.16595171688135113,0.706605222734255,426,0,0.0001974190195679902
G2,keltner-overlay__multiplier-2p5-floor-0p25,slippage-20bp,0.5402026410085217,0.18198179068950404,0.05739833459784016,1.3388040732237005,0.131154641200573,8.307414061099875,0.8340267238261585,1.0,115,"{'2023': 0.0, '2024': 0.14071623261334065, '2025': 0.24554644871531628, '2026': 0.084027536358813}",3.170506460937489,0.16597327617384144,0.706605222734255,424,0,0.00019694835170676848
G2,keltner-overlay__multiplier-2p5-floor-0p25,next-close,0.4868681045908656,0.16596659453273221,0.056511681917276846,1.2856830321519497,0.12541491439144273,8.349879172676795,0.8342522936624596,1.0,114,"{'2023': 0.0, '2024': 0.07598828729631757, '2025': 0.26138717619518137, '2026': 0.09551036277401348}",2.9368546272552654,0.16574770633754055,0.706605222734255,430,0,0.00018685514090501429
G2,keltner-overlay__multiplier-2p5-floor-0p25,second-next-open,0.37076778961057144,0.12984347100590532,0.0602422538215176,1.1570061788869224,0.11074693607167575,7.8461025312915575,0.8348933038969051,1.0,114,"{'2023': 0.0, '2024': -0.02015221505756626, '2025': 0.27140937506153695, '2026': 0.10032217666259524}",2.155355465129149,0.16510669610309497,0.7035330261136713,426,1,0.00017504451147094645
G2,keltner-overlay__multiplier-2p5-floor-0p5,base,0.5936434261943009,0.19769148917740242,0.07785668914418298,1.3827010950055505,0.13712392180819818,8.664231661840317,0.781516699920461,1.0,114,"{'2023': 0.0, '2024': 0.1439455652843864, '2025': 0.27631666319169823, '2026': 0.09150909117460371}",2.539171538765245,0.21848330007953895,0.706605222734255,430,0,0.00014917748569768705
G2,keltner-overlay__multiplier-2p5-floor-0p5,slippage-10bp,0.5834305478969519,0.19471450493737086,0.0789417939931335,1.365782624049754,0.1369861514176235,8.656234605855438,0.7815013840037756,1.0,115,"{'2023': 0.0, '2024': 0.14299791007613005, '2025': 0.27293861666135677, '2026': 0.08829371520535201}",2.46655789142957,0.21849861599622447,0.706605222734255,427,0,0.0001484923996554474
G2,keltner-overlay__multiplier-2p5-floor-0p5,slippage-20bp,0.5709504298748402,0.19106061441283329,0.08028821516354745,1.3449163203066725,0.13681622630589305,8.65177783234293,0.7814867674672965,1.0,115,"{'2023': 0.0, '2024': 0.1418089166044405, '2025': 0.26878030516610596, '2026': 0.0843828056349678}",2.3796844159960706,0.21851323253270344,0.706605222734255,428,0,0.00014806119416859137
G2,keltner-overlay__multiplier-2p5-floor-0p5,next-close,0.5148474391535582,0.1744112916724887,0.0788806389493879,1.2895283989238204,0.13121838959006688,8.728535061591423,0.781711876515717,1.0,114,"{'2023': 0.0, '2024': 0.07573897595087842, '2025': 0.28424230187746424, '2026': 0.0965161228244169}",2.211078586526106,0.21828812348428292,0.706605222734255,434,0,0.00014403934038088957
G2,keltner-overlay__multiplier-2p5-floor-0p5,second-next-open,0.38665255997625736,0.13489379718210692,0.08040571711937317,1.1385580623754756,0.11709620314450762,8.229780283887674,0.7824208045593074,1.0,114,"{'2023': 0.0, '2024': -0.019935310720736177, '2025': 0.2893089342668185, '2026': 0.09737717638577426}",1.677664250936769,0.21757919544069268,0.7035330261136713,432,1,0.0001310797960818559
G2,fixed-ensemble__core-macd-keltner,base,0.6669839779961719,0.21873403314610695,0.0754265503567162,1.494877394776971,0.13863139149445236,10.299219226068642,0.7613632066941989,1.0,102,"{'2023': 0.0, '2024': 0.1405436448940942, '2025': 0.30336610265392716, '2026': 0.1213807455030933}",2.8999607182304374,0.23863679330580118,0.706605222734255,433,0,0.00015357345446872492
G2,fixed-ensemble__core-macd-keltner,slippage-10bp,0.6542853020421104,0.21513179569469942,0.07650832221645265,1.4749148131902943,0.13848647030199016,10.28951295659409,0.7613553890891114,1.0,103,"{'2023': 0.0, '2024': 0.13946773222542053, '2025': 0.2985459232981431, '2026': 0.1180238465518213}",2.8118744400911284,0.2386446109108886,0.706605222734255,430,0,0.00015266000641240535
G2,fixed-ensemble__core-macd-keltner,slippage-20bp,0.6384538095430585,0.21061705544385312,0.07786227035033355,1.4496849571858466,0.13831135880069625,10.279879893798492,0.7613449590017517,1.0,103,"{'2023': 0.0, '2024': 0.13812792021866094, '2025': 0.29252756997957974, '2026': 0.1137899877243882}",2.704995044406008,0.23865504099824833,0.706605222734255,433,0,0.00015151819634200592
G2,fixed-ensemble__core-macd-keltner,next-close,0.5547096585411933,0.1862789510523064,0.07542271222033037,1.3543434800863776,0.13249037698332244,10.439192959320891,0.7615918821285008,1.0,103,"{'2023': 0.0, '2024': 0.06748084623778627, '2025': 0.29980308462212935, '2026': 0.1204994355175042}",2.4697991568923516,0.23840811787149915,0.706605222734255,435,0,0.0001468367750533682
G2,fixed-ensemble__core-macd-keltner,second-next-open,0.40859241009622327,0.14181127366071355,0.07657402366895127,1.1787311699354803,0.11839172250934248,9.919485188458147,0.7623992363396144,1.0,103,"{'2023': 0.0, '2024': -0.026966799396840768, '2025': 0.2943569785914386, '2026': 0.11841662831031585}",1.8519501374748086,0.23760076366038566,0.7035330261136713,435,1,0.0001325070586698552
G3,production-core__buffer-0p02-threshold-0p1,base,0.4608456676235759,0.1580246602661477,0.11721685822890937,1.0904003237236972,0.14400730579348572,3.132816511499204,0.6930547846849284,1.0,103,"{'2023': 0.0, '2024': 0.0, '2025': 0.3282660812304208, '2026': 0.0998140269232346}",1.3481393602748333,0.3069452153150716,0.6006144393241167,12,1,0.00017694950794067967
G3,production-core__buffer-0p02-threshold-0p1,slippage-10bp,0.4575557635889602,0.1570144396216846,0.1172093936126144,1.084299201889626,0.14401305499636627,3.13210992714199,0.692992453390781,1.0,103,"{'2023': 0.0, '2024': 0.0, '2025': 0.3266828647615001, '2026': 0.0986467092502834}",1.339606278833152,0.3070075466092191,0.6006144393241167,12,1,0.00017671724719521095
G3,production-core__buffer-0p02-threshold-0p1,slippage-20bp,0.45344402291178043,0.15574989336107592,0.1172148320939036,1.0765955940255638,0.1440294723447531,3.131671558827575,0.6929134614654964,1.0,103,"{'2023': 0.0, '2024': 0.0, '2025': 0.32472903344958115, '2026': 0.0971632584567339}",1.328755845815664,0.3070865385345036,0.6006144393241167,12,1,0.00017645180634324667
G3,production-core__buffer-0p02-threshold-0p1,next-close,0.4512090960581219,0.15506163231757042,0.11546433076224427,1.0631835302207693,0.1454858526376927,3.1490704567743775,0.694243936918288,1.0,103,"{'2023': 0.0, '2024': 0.0, '2025': 0.3261054753402619, '2026': 0.09433911784864546}",1.34293968790121,0.30575606308171205,0.6006144393241167,12,1,0.00017356513707813526
G3,production-core__buffer-0p02-threshold-0p1,second-next-open,0.40041863966194424,0.1392419134482974,0.11470380474571629,0.942514633508941,0.15020994913680766,3.141545421054795,0.6655014714126223,1.0,103,"{'2023': 0.0, '2024': -0.024318600845972038, '2025': 0.3222102555435511, '2026': 0.08554876040637405}",1.2139258480307515,0.3344985285873777,0.7050691244239631,13,0,0.00018876553209400845
G3,production-core__buffer-0p02-smooth-5-threshold-0p05,base,0.47754769186830615,0.16313191054400256,0.10963232179800053,1.1118579048251123,0.14533940420886418,2.9760497141622073,0.6787311040349936,1.0,103,"{'2023': 0.0, '2024': -0.0073448902295876195, '2025': 0.34001135970988194, '2026': 0.11079686478430606}",1.487991021886556,0.32126889596500646,0.7112135176651305,38,1,7.640249664406476e-05
G3,production-core__buffer-0p02-smooth-5-threshold-0p05,slippage-10bp,0.47417541390464013,0.16210357604751136,0.10963603142714484,1.1057211942463083,0.14534660834173999,2.9753044638196884,0.6787080003768771,1.0,103,"{'2023': 0.0, '2024': -0.007482659387939461, '2025': 0.338292937785988, '2026': 0.10983872521668925}",1.4785611439723825,0.321291999623123,0.7112135176651305,38,1,7.628404316089566e-05
G3,production-core__buffer-0p02-smooth-5-threshold-0p05,slippage-20bp,0.4700035147117003,0.160829409830483,0.10963607927436914,1.0981196288395272,0.1453542252193338,2.973927537610512,0.6786920174918627,1.0,103,"{'2023': 0.0, '2024': -0.007654870835880234, '2025': 0.33614103097422987, '2026': 0.1086726398869764}",1.4669387203094,0.32130798250813725,0.7112135176651305,38,1,7.622481641931111e-05
G3,production-core__buffer-0p02-smooth-5-threshold-0p05,next-close,0.47367496253196406,0.16195084676975346,0.10881782536051987,1.0993676237031083,0.1461777880361152,3.002646259613133,0.6783436567207991,1.0,103,"{'2023': 0.0, '2024': 0.0031021082702327174, '2025': 0.3387036262694345, '2026': 0.09741810796984418}",1.4882749791516303,0.32165634327920084,0.7112135176651305,38,1,7.729089776783295e-05
G3,production-core__buffer-0p02-smooth-5-threshold-0p05,second-next-open,0.46323748307883594,0.158758232562759,0.10905994160285026,1.0798821198398436,0.14627975048027744,3.019345219701221,0.6781024626280487,1.0,103,"{'2023': 0.0, '2024': -0.004387336323047997, '2025': 0.3391630252759086, '2026': 0.09746570048799441}",1.4556970252275458,0.3218975373719513,0.7127496159754224,39,0,6.226160690330985e-05
G3,production-core__buffer-0p02-schedule-5-threshold-0p1,base,0.441361886101836,0.15202135382203585,0.11358400016651937,1.0203635062406389,0.14957206302239365,3.2891318759180335,0.6676372572418035,1.0,103,"{'2023': 0.0, '2024': 0.021989956992413573, '2025': 0.33114422124181386, '2026': 0.05950081384800421}",1.3384046485347016,0.33236274275819655,0.6943164362519201,14,0,0.00017104344898447472
G3,production-core__buffer-0p02-schedule-5-threshold-0p1,slippage-10bp,0.43795682357874033,0.15096709599095504,0.11368757578181388,1.014084931518265,0.14959862453659203,3.2884705332397344,0.6675780189669016,1.0,103,"{'2023': 0.0, '2024': 0.02181513672206048, '2025': 0.3296139620021923, '2026': 0.05839540882656635}",1.3279119987630574,0.33242198103309845,0.6943164362519201,14,0,0.000170811188239006
G3,production-core__buffer-0p02-schedule-5-threshold-0p1,slippage-20bp,0.4337200645082202,0.14965319403000676,0.11380227966005685,1.0062770706693003,0.14962796112121182,3.2880028930851957,0.6675198699991963,1.0,103,"{'2023': 0.0, '2024': 0.021596611384119724, '2025': 0.32768695791306457, '2026': 0.05703466555242165}",1.315028086230272,0.33248013000080356,0.6943164362519201,14,0,0.00017051256728054618
G3,production-core__buffer-0p02-schedule-5-threshold-0p1,next-close,0.415550780029762,0.1439913908299606,0.1210988518038536,0.9668965638720204,0.15079595389407346,3.2635137021668466,0.6677957657768736,1.0,103,"{'2023': 0.0, '2024': 0.01581605279190823, '2025': 0.31891258591254834, '2026': 0.05656049715559397}",1.1890400997623538,0.3322042342231264,0.6943164362519201,14,0,0.00016875402163628293
G3,production-core__buffer-0p02-schedule-5-threshold-0p1,second-next-open,0.4149664090735419,0.14380855536974813,0.12125519752612157,0.9649298380070491,0.15096352569822594,3.2489527292732316,0.6675148024790718,1.0,103,"{'2023': 0.0, '2024': 0.018002748891439824, '2025': 0.32000815936769356, '2026': 0.05298106950636261}",1.185999101925243,0.3324851975209282,0.6927803379416283,14,0,0.00019067149965227304
G3,risk-guard__volatility-shock,base,0.6962135352145442,0.2269621645780988,0.12134513032261496,1.4096236247476706,0.15332165342152534,9.682700204120197,0.6856810507954991,1.0,103,"{'2023': 0.0, '2024': 0.1521692314909091, '2025': 0.32145438293588824, '2026': 0.11406896319631477}",1.8703854367677095,0.3143189492045009,0.706605222734255,431,0,0.00030343602620865165
G3,risk-guard__volatility-shock,slippage-10bp,0.6839706501236118,0.2235264485309887,0.12295310401361714,1.3926173291698993,0.15316259555456602,9.676213567606926,0.6856741314995822,1.0,114,"{'2023': 0.0, '2024': 0.15107975315342026, '2025': 0.31773314329469593, '2026': 0.11020104962371247}",1.8179813378784888,0.31432586850041766,0.706605222734255,429,0,0.0003018374921100924
G3,risk-guard__volatility-shock,slippage-20bp,0.6687550821920609,0.21923510479663566,0.12495711746682436,1.371219642071923,0.15296826107735828,9.665913813436427,0.6856635818258436,1.0,114,"{'2023': 0.0, '2024': 0.1497369337447203, '2025': 0.3130708191202982, '2026': 0.10536566080452592}",1.7544827316846656,0.3143364181741564,0.706605222734255,429,0,0.00029978223398337343
G3,risk-guard__volatility-shock,next-close,0.6036863109540862,0.2006075404143579,0.12260246672639441,1.3123871265247622,0.1474865801350678,9.671727265816497,0.685936621329208,1.0,103,"{'2023': 0.0, '2024': 0.07791342401073797, '2025': 0.3276541833683031, '2026': 0.12059988435002755}",1.6362439171965715,0.31406337867079215,0.706605222734255,432,0,0.00029253174003633696
G3,risk-guard__volatility-shock,second-next-open,0.44615215449862844,0.15350191085855092,0.12001055036068409,1.1265061055012529,0.13477646654739833,8.929842106279484,0.6868533493543026,1.0,114,"{'2023': 0.0, '2024': -0.017149177340926025, '2025': 0.3225105430542021, '2026': 0.11256973183461261}",1.2790701350607148,0.31314665064569736,0.7035330261136713,432,1,0.0002647857553256305
G3,risk-guard__drawdown-63d-0p12,base,0.5796567230433547,0.19361148364065972,0.10955088408601654,1.253357977481336,0.15003715813100413,12.358224123005058,0.7062383590487588,1.0,116,"{'2023': 0.0, '2024': 0.12611088626612843, '2025': 0.28298577602603325, '2026': 0.0933512902016258}",1.767320138545308,0.2937616409512413,0.706605222734255,428,0,0.0002853332257389295
G3,risk-guard__drawdown-63d-0p12,slippage-10bp,0.5649415740307111,0.18929501352903144,0.11088377202298705,1.2301538194579795,0.14990511570785292,12.342970599558573,0.7062312841265691,1.0,116,"{'2023': 0.0, '2024': 0.12473035835063029, '2025': 0.2775159833743761, '2026': 0.0891391466395628}",1.707148035059532,0.29376871587343084,0.706605222734255,429,0,0.000284486142725017
G3,risk-guard__drawdown-63d-0p12,slippage-20bp,0.5467224208758013,0.18391608672501913,0.11253291348405381,1.2010437953144122,0.14974267340535732,12.327953820022831,0.7062199969052649,1.0,116,"{'2023': 0.0, '2024': 0.1230221200517998, '2025': 0.2706922426485949, '2026': 0.08388621210903113}",1.6343315127185478,0.293780003094735,0.706605222734255,429,0,0.0002834607264450177
G3,risk-guard__drawdown-63d-0p12,next-close,0.49729994332962013,0.1691264180668144,0.10680646913652037,1.150778411584116,0.14474681729950453,12.465872107130318,0.7064564880673104,1.0,116,"{'2023': 0.0, '2024': 0.06105445815819843, '2025': 0.287705712084535, '2026': 0.09585857811138565}",1.5834847779738555,0.29354351193268946,0.706605222734255,431,0,0.0002688373986258976
G3,risk-guard__drawdown-63d-0p12,second-next-open,0.3328089131883143,0.11762793176561925,0.11027511210277119,0.9071285242850393,0.13213865271438968,11.859963934712955,0.7072193589995558,1.0,116,"{'2023': 0.0, '2024': -0.031887466073522, '2025': 0.274246445521912, '2026': 0.0804100484981276}",1.0666770545288187,0.2927806410004442,0.7035330261136713,431,1,0.00016834645754236415
G3,production-ensemble__threshold-0p1,base,0.6418582138778544,0.2115901542870906,0.08040063294733124,1.3945650283702904,0.14501406429354868,7.764543289942823,0.7596374199662541,1.0,101,"{'2023': 0.0, '2024': 0.13439999438915984, '2025': 0.3008791807344424, '2026': 0.11258313131830788}",2.6316976189192296,0.24036258003374586,0.706605222734255,36,0,0.00015128983432792604
G3,production-ensemble__threshold-0p1,slippage-10bp,0.6323768081496504,0.20887694902600162,0.08049938237573973,1.380176111247253,0.1448879778592979,7.760690761875707,0.7596020119639961,1.0,101,"{'2023': 0.0, '2024': 0.1336613309800001, '2025': 0.29717230649779824, '2026': 0.11004200829553734}",2.5947646163425886,0.24039798803600393,0.706605222734255,36,0,0.00015066183878920635
G3,production-ensemble__threshold-0p1,slippage-20bp,0.6206499764886397,0.20550779642805783,0.08062892299220348,1.362157348855264,0.1447394598214618,7.75549344388432,0.7595492783137086,1.0,103,"{'2023': 0.0, '2024': 0.13273543582840008, '2025': 0.29259287870973805, '2026': 0.10687602673369168}",2.5488098910601806,0.24045072168629145,0.706605222734255,36,0,0.00014980548123640674
G3,production-ensemble__threshold-0p1,next-close,0.5245041537783044,0.17730366221897365,0.08435526602568955,1.233616211266607,0.14011812648041475,7.651339109217448,0.7596179279940062,1.0,103,"{'2023': 0.0, '2024': 0.06581266361762461, '2025': 0.2844293086156864, '2026': 0.11362130006713755}",2.1018683310770143,0.24038207200599374,0.706605222734255,36,0,0.00014392515937384964
G3,production-ensemble__threshold-0p1,second-next-open,0.37138776797141637,0.13004125461110605,0.08494217393632975,1.0260373810790284,0.12689984833694387,7.1315397898908826,0.7601782247669633,1.0,103,"{'2023': 0.0, '2024': -0.028742930085652874, '2025': 0.27566820928254665, '2026': 0.10684892011683811}",1.5309386207678333,0.23982177523303674,0.7035330261136713,35,1,0.00012948126198329669
