model,execution_date,target_weight,execution,delay,config
risk-core__trend-250-vol-60-target-0p2,2026-07-15,0.38098205085306935,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-16,0.3733783472034838,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-17,0.36764030617641136,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-20,0.3540190990732152,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-21,0.35484498195621017,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-22,0.3309403686781876,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-23,0.32921545506185534,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-24,0.32657793067807767,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-27,0.32886369594623605,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-28,0.32930589764911383,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-29,0.3205006683255498,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-30,0.3244888094994315,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-07-31,0.322875568998137,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-03,0.32102928250772844,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-04,0.317079835754603,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-05,0.3179979638618057,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-06,0.31432194523643975,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-07,0.3154781029010628,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-10,0.31568155384610497,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-11,0.316117367461127,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-12,0.3157472970620317,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-13,0.31773353153313455,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-14,0.31927122387128104,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-17,0.32164684405342786,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-18,0.319145787361491,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-19,0.3252650282091843,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-20,0.31775766413203177,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-21,0.31898128424634714,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-24,0.31948604223232163,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-25,0.32222926173300526,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-26,0.3265166764363613,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-27,0.3264493647341993,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-28,0.3246977913780744,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-08-31,0.3241395900681791,open,1,risk-core__trend-250-vol-60-target-0p2
risk-core__trend-250-vol-60-target-0p2,2026-09-01,0.326566723144062,open,1,risk-core__trend-250-vol-60-target-0p2
risk-friction__buffer-0p01,2023-12-25,0.0,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-08,0.2958374990615309,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-09,0.23235246848914531,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-10,0.23017109858033538,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-11,0.22492312211726803,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-14,0.21853776065514152,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-15,0.2182089583086503,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-16,0.21711092122113543,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-17,0.21640048125219402,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-18,0.21668361130873848,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-21,0.2042176262485807,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-22,0.2042200180394637,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-23,0.2040990803546591,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-24,0.2040144092996536,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-25,0.20561819263004025,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-28,0.2058649857913747,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-29,0.20575280800298154,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-30,0.2055174580908093,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-10-31,0.20542905640166267,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-01,0.20540592577561168,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-04,0.20581383064338174,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-05,0.20583424483560206,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-06,0.20489209380736845,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-07,0.2060761975974791,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-08,0.2055839759713478,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-11,0.2056417618185282,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-12,0.20448661219026976,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-13,0.20387655938924062,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-14,0.20392046650167148,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-15,0.202664268012303,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-18,0.20147252192491275,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-19,0.20096576267778518,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-20,0.2005810623195588,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-21,0.20062083915644846,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-22,0.20099275852252535,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-25,0.19941759858062094,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-26,0.19930547090910092,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-27,0.1992074203457575,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-28,0.19872118753566753,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-11-29,0.19884631428812458,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-02,0.1987485655302302,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-03,0.19876677855003277,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-04,0.1986660226907582,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-05,0.19983051957405967,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-06,0.19981306568522514,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-09,0.19990006544595412,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-10,0.1996430212697445,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-11,0.19996683546965252,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-12,0.20019719842148428,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-13,0.20018281479801042,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-16,0.19960912659576413,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-17,0.19934152454801757,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-18,0.1994427658042509,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-19,0.19959137542358346,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-20,0.1995824432574043,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-23,0.1996802379302661,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-24,0.19951290028138005,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-25,0.20009382223811306,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-26,0.20010640978073685,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-27,0.20089537322473555,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-30,0.2060067981304003,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2024-12-31,0.24739293104305046,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-02,0.3335598761878478,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-03,0.3346017428248701,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-06,0.3488736961479871,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-07,0.3728150317084858,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-08,0.3715204417777093,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-09,0.3759615093173448,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-10,0.37935071024348493,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-13,0.3786638804102026,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-14,0.495320239164845,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-15,0.484723589738727,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-16,0.48614231705577604,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-17,0.4819437339174786,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-20,0.4811793728444999,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-21,0.48373583612413235,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-22,0.48323805356868726,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-23,0.48442687443881405,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-24,0.4879729952683103,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-01-27,0.4888285273205393,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-05,0.4944165894203351,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-06,0.48818680856056723,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-07,0.5025160660210547,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-10,0.5018244330830619,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-11,0.511071415975705,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-12,0.5093517284475741,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-13,0.5328227216563389,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-14,0.5318313395931299,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-17,0.5329972137549531,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-18,0.5455495157261172,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-19,0.5578611277688245,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-20,0.5554848630291632,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-21,0.5710525397166556,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-24,0.51757500270172,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-25,0.5181547260823833,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-26,0.5424023897501166,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-27,0.541466731375626,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-02-28,0.5424397978021647,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-03,0.5279091594794223,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-04,0.5256319479406544,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-05,0.5297072089082486,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-06,0.5302315625993221,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-07,0.5177524235337887,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-10,0.5162143005660362,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-11,0.5158603146442529,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-12,0.517159600908359,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-13,0.5187065212949108,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-14,0.51293253470299,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-17,0.5098212300014348,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-18,0.5093369824641302,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-19,0.5149438797633998,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-20,0.5163274309197899,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-21,0.515089333718522,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-24,0.5103297126501212,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-25,0.5114886948458826,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-26,0.5120786662451075,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-27,0.5140865451125612,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-28,0.5160420996065936,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-03-31,0.5146883758417425,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-01,0.5149887533575,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-02,0.515515400810296,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-03,0.5155529986265742,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-07,0.5272133271820104,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-08,0.44848393840476775,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-09,0.4482157784926582,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-10,0.43395052705591425,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-11,0.43908804272260865,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-14,0.4366848095942585,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-15,0.43672642064591394,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-16,0.4368028372541943,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-17,0.43656784281841043,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-18,0.4442044393400095,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-21,0.4440197485651719,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-22,0.44706085860243205,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-23,0.44738678133211507,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-24,0.44727764885635524,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-25,0.4467937299444527,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-28,0.4468334439324436,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-29,0.44733295000600515,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-04-30,0.44775828807880336,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-06,0.4507855171088232,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-07,0.4553629225585202,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-08,0.46266438292797546,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-09,0.4631311201729541,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-12,0.4622411250989645,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-13,0.46328838913372994,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-14,0.46624985108823136,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-15,0.47141738527421984,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-16,0.46970000906469206,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-19,0.4714472843917592,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-20,0.4774411854022191,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-21,0.4837646735285007,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-22,0.48370700569745334,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-23,0.5301163360964242,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-26,0.5298181810377262,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-27,0.529293919666194,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-28,0.5363314515618138,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-29,0.5362611959948399,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-05-30,0.5585592896527013,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-03,0.5594434248866014,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-04,0.5652189355883015,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-05,0.5646050051251592,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-06,0.5849674982129662,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-09,0.5868382227108957,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-10,0.585874218010345,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-11,0.5797209739627263,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-12,0.5802059133685383,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-13,0.5871521214027047,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-16,0.5942679038967669,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-17,0.5944993898200676,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-18,0.5945268664643133,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-19,0.5958944469461517,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-20,0.5971612867690798,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-23,0.6050115104753223,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-24,0.604868790978406,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-25,0.603165443854778,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-26,0.5958003659455697,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-27,0.5973475661165212,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-06-30,0.5991699525156574,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-07-01,0.5955406950287322,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-07-02,0.5945500621155093,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-07-03,0.591737446484877,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-07-04,0.5922220606350744,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-07-07,0.8980374505228037,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-07-08,0.911830865340853,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-07-09,0.99,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-08-19,0.9898114870025467,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-08-20,0.9747320203431256,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-08-21,0.9098256162750501,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-08-22,0.9134759245137245,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-08-25,0.6016550780211259,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-08-26,0.5970790479930216,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-08-27,0.5896968292839119,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-08-28,0.5894836683648412,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-08-29,0.5182664464559248,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-01,0.514165121041036,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-02,0.5132958372761706,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-03,0.5090772824508563,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-04,0.5013542324793127,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-05,0.4577655098373702,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-08,0.45045710137757483,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-09,0.4506434859076276,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-10,0.4486077268937266,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-11,0.44829703517683867,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-12,0.4296572424492281,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-15,0.430578816187776,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-16,0.4304775149294208,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-17,0.4311030527616531,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-18,0.43222915072682966,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-19,0.43338673682369316,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-22,0.4309355495103209,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-23,0.42572168059770815,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-24,0.4265121381780758,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-25,0.4221312679141815,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-26,0.42220859217427303,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-29,0.4191126606759433,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-09-30,0.4200170132076925,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-09,0.4196479283795042,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-10,0.4174821530493049,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-13,0.3931794797685298,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-14,0.3932992924856753,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-15,0.3806700318716657,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-16,0.3804880807452367,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-17,0.3793743095226699,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-20,0.37053345574241403,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-21,0.3705322851474875,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-22,0.3682767408024073,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-23,0.3680938924617179,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-24,0.36781892243151737,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-27,0.3618975385917775,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-28,0.36256925918928073,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-29,0.36176420102800344,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-30,0.36180189737820984,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-10-31,0.3603629806261132,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-03,0.3557036743785176,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-04,0.35529390141935924,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-05,0.3544895604757934,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-06,0.35448064329423856,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-07,0.35113563177948587,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-10,0.3496760638314484,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-11,0.3507295132005096,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-12,0.3492065545975815,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-13,0.34959840656486,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-14,0.34930452687114,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-17,0.34570252847220573,open,1,risk-friction__buffer-0p01
risk-friction__buffer-0p01,2025-11-18,0.34568657673282344,open,1,risk-friction__buffer-0p01
