date,code,amount,avg_cost,last_price,market_value
2020-11-03,159928.XSHE,470200,1.1098156350544448,1.144,537908.7999999999
2020-11-04,511880.XSHG,7000,91.53158640784456,91.849,642943.0
2020-11-04,512690.XSHG,587900,0.7395239586155159,0.778,457386.2
2020-11-04,159949.XSHE,414200,1.0659937219308782,1.128,467217.6
2020-11-04,159928.XSHE,470200,1.1098156350544448,1.148,539789.6
2020-11-05,511880.XSHG,7000,91.53158640784456,91.843,642901.0
2020-11-05,512690.XSHG,587900,0.7395239586155159,0.796,467968.4
2020-11-05,159949.XSHE,414200,1.0659937219308782,1.147,475087.4
2020-11-05,159928.XSHE,470200,1.1098156350544448,1.164,547312.7999999999
2020-11-06,511880.XSHG,7000,91.53158640784456,91.866,643062.0
2020-11-06,512690.XSHG,587900,0.7395239586155159,0.786,462089.4
2020-11-06,159949.XSHE,414200,1.0659937219308782,1.126,466389.19999999995
2020-11-06,159928.XSHE,470200,1.1098156350544448,1.152,541670.3999999999
2020-11-09,511880.XSHG,9900,91.66219085165372,91.857,909384.3
2020-11-09,512690.XSHG,611900,0.7414654789077656,0.801,490131.9
2020-11-09,159949.XSHE,437500,1.069747398188388,1.164,509249.99999999994
2020-11-09,159905.XSHE,101600,2.222886666,2.219,225450.4
2020-11-10,511880.XSHG,9900,91.66219085165372,91.879,909602.1000000001
2020-11-10,512690.XSHG,611900,0.7414654789077656,0.822,502981.8
2020-11-10,159949.XSHE,437500,1.069747398188388,1.145,500937.5
2020-11-10,159905.XSHE,101600,2.222886666,2.218,225348.8
2020-11-11,511880.XSHG,9900,91.66219085165372,91.898,909790.2
2020-11-11,512690.XSHG,611900,0.7414654789077656,0.822,502981.8
2020-11-11,159949.XSHE,437500,1.069747398188388,1.107,484312.5
2020-11-11,159905.XSHE,101600,2.222886666,2.199,223418.4
2020-11-12,511880.XSHG,9900,91.66219085165372,91.913,909938.7
2020-11-12,512690.XSHG,611900,0.7414654789077656,0.846,517667.39999999997
2020-11-12,159949.XSHE,437500,1.069747398188388,1.113,486937.5
2020-11-12,159905.XSHE,101600,2.222886666,2.208,224332.80000000002
2020-11-13,511880.XSHG,9900,91.66219085165372,91.903,909839.7000000001
2020-11-13,512690.XSHG,611900,0.7414654789077656,0.807,493803.30000000005
2020-11-13,159949.XSHE,437500,1.069747398188388,1.114,487375.00000000006
2020-11-13,159905.XSHE,101600,2.222886666,2.19,222504.0
2020-11-16,511880.XSHG,7200,91.66219085165372,91.889,661600.7999999999
2020-11-16,512690.XSHG,542700,0.7414654789077656,0.838,454782.6
2020-11-16,159949.XSHE,414400,1.069747398188388,1.118,463299.20000000007
2020-11-16,159928.XSHE,479600,1.1534979455999999,1.178,564968.7999999999
2020-11-17,511880.XSHG,7200,91.66219085165372,91.903,661701.6000000001
2020-11-17,512690.XSHG,542700,0.7414654789077656,0.826,448270.19999999995
2020-11-17,159949.XSHE,414400,1.069747398188388,1.092,452524.80000000005
2020-11-17,159928.XSHE,479600,1.1534979455999999,1.163,557774.8
2020-11-18,511880.XSHG,7200,91.66219085165372,91.903,661701.6000000001
2020-11-18,512690.XSHG,542700,0.7414654789077656,0.813,441215.1
2020-11-18,159949.XSHE,414400,1.069747398188388,1.072,444236.80000000005
2020-11-18,159928.XSHE,479600,1.1534979455999999,1.154,553458.3999999999
2020-11-19,511880.XSHG,7200,91.66219085165372,91.901,661687.2
2020-11-19,512690.XSHG,542700,0.7414654789077656,0.821,445556.69999999995
2020-11-19,159949.XSHE,414400,1.069747398188388,1.082,448380.80000000005
2020-11-19,159928.XSHE,479600,1.1534979455999999,1.172,562091.2
2020-11-20,511880.XSHG,7200,91.66219085165372,91.912,661766.4
2020-11-20,512690.XSHG,542700,0.7414654789077656,0.842,456953.39999999997
2020-11-20,159949.XSHE,414400,1.069747398188388,1.09,451696.00000000006
2020-11-20,159928.XSHE,479600,1.1534979455999999,1.177,564489.2000000001
2020-11-23,511880.XSHG,7300,91.66765288108313,91.92,671016.0
2020-11-23,512690.XSHG,517300,0.7414654789077656,0.853,441256.89999999997
2020-11-23,159949.XSHE,438300,1.0710928340316632,1.102,483006.60000000003
2020-11-23,159928.XSHE,470400,1.1534979455999999,1.186,557894.4
2020-11-24,511880.XSHG,7300,91.66765288108313,91.928,671074.4
2020-11-24,512690.XSHG,517300,0.7414654789077656,0.855,442291.5
2020-11-24,159949.XSHE,438300,1.0710928340316632,1.097,480815.1
2020-11-24,159928.XSHE,470400,1.1534979455999999,1.182,556012.7999999999
2020-11-25,511880.XSHG,7300,91.66765288108313,91.941,671169.3
2020-11-25,512690.XSHG,517300,0.7414654789077656,0.82,424186.0
2020-11-25,159949.XSHE,438300,1.0710928340316632,1.073,470295.89999999997
2020-11-25,159928.XSHE,470400,1.1534979455999999,1.152,541900.7999999999
2020-11-26,511880.XSHG,7300,91.66765288108313,91.942,671176.6
2020-11-26,512690.XSHG,517300,0.7414654789077656,0.829,428841.69999999995
2020-11-26,159949.XSHE,438300,1.0710928340316632,1.069,468542.69999999995
2020-11-26,159928.XSHE,470400,1.1534979455999999,1.158,544723.2
2020-11-27,511880.XSHG,7300,91.66765288108313,91.953,671256.9
2020-11-27,512690.XSHG,517300,0.7414654789077656,0.828,428324.39999999997
2020-11-27,159949.XSHE,438300,1.0710928340316632,1.073,470295.89999999997
2020-11-27,159928.XSHE,470400,1.1534979455999999,1.167,548956.8
2020-11-30,511880.XSHG,10100,91.78240445148384,91.968,928876.8
2020-11-30,512690.XSHG,562500,0.7479423028119949,0.808,454500.0
2020-11-30,512400.XSHG,545700,0.9252014772,0.938,511866.6
2020-11-30,515650.XSHG,140400,1.5359946601999999,1.511,212144.4
2020-12-01,511880.XSHG,10100,91.78240445148384,91.968,928876.8
2020-12-01,512690.XSHG,562500,0.7479423028119949,0.813,457312.49999999994
2020-12-01,512400.XSHG,545700,0.9252014772,0.946,516232.19999999995
2020-12-01,515650.XSHG,140400,1.5359946601999999,1.529,214671.59999999998
2020-12-02,511880.XSHG,10100,91.78240445148384,91.975,928947.5
2020-12-02,512690.XSHG,562500,0.7479423028119949,0.813,457312.49999999994
2020-12-02,512400.XSHG,545700,0.9252014772,0.94,512958.0
2020-12-02,515650.XSHG,140400,1.5359946601999999,1.542,216496.80000000002
2020-12-03,511880.XSHG,10100,91.78240445148384,91.987,929068.7
2020-12-03,512690.XSHG,562500,0.7479423028119949,0.823,462937.5
2020-12-03,512400.XSHG,545700,0.9252014772,0.91,496587.0
2020-12-03,515650.XSHG,140400,1.5359946601999999,1.548,217339.2
2020-12-04,511880.XSHG,10100,91.78240445148384,92.011,929311.1
2020-12-04,512690.XSHG,562500,0.7479423028119949,0.852,479250.0
2020-12-04,512400.XSHG,545700,0.9252014772,0.933,509138.10000000003
2020-12-04,515650.XSHG,140400,1.5359946601999999,1.571,220568.4
2020-12-07,511880.XSHG,10400,91.79244976259392,92.016,956966.4
2020-12-07,512690.XSHG,561400,0.7479423028119949,0.853,478874.2
2020-12-07,512400.XSHG,547700,0.9252242141830199,0.924,506074.80000000005
2020-12-07,515650.XSHG,121700,1.5359946601999999,1.58,192286.0
2020-12-08,511880.XSHG,10400,91.79244976259392,92.019,956997.6000000001
2020-12-08,512690.XSHG,561400,0.7479423028119949,0.875,491225.0
2020-12-08,512400.XSHG,547700,0.9252242141830199,0.927,507717.9
2020-12-08,515650.XSHG,121700,1.5359946601999999,1.579,192164.3
2020-12-09,511880.XSHG,10400,91.79244976259392,92.02,957008.0
2020-12-09,512690.XSHG,561400,0.7479423028119949,0.869,487856.6
2020-12-09,512400.XSHG,547700,0.9252242141830199,0.915,501145.5
2020-12-09,515650.XSHG,121700,1.5359946601999999,1.552,188878.4
2020-12-10,511880.XSHG,10400,91.79244976259392,92.023,957039.2
2020-12-10,512690.XSHG,561400,0.7479423028119949,0.876,491786.4
2020-12-10,512400.XSHG,547700,0.9252242141830199,0.903,494573.10000000003
2020-12-10,515650.XSHG,121700,1.5359946601999999,1.556,189365.2
2020-12-11,511880.XSHG,10400,91.79244976259392,92.042,957236.8
2020-12-11,512690.XSHG,561400,0.7479423028119949,0.883,495716.2
2020-12-11,512400.XSHG,547700,0.9252242141830199,0.893,489096.10000000003
2020-12-11,515650.XSHG,121700,1.5359946601999999,1.542,187661.4
2020-12-14,511880.XSHG,12800,91.86280730980756,92.05,1178240.0
2020-12-14,512690.XSHG,549300,0.7479423028119949,0.909,499313.7
2020-12-14,515650.XSHG,111700,1.5359946601999999,1.577,176150.9
2020-12-14,159967.XSHE,499200,0.5767489727999999,0.583,291033.6
2020-12-15,511880.XSHG,12800,91.86280730980756,92.06,1178368.0
2020-12-15,512690.XSHG,549300,0.7479423028119949,0.902,495468.60000000003
2020-12-15,515650.XSHG,111700,1.5359946601999999,1.579,176374.3
2020-12-15,159967.XSHE,499200,0.5767489727999999,0.592,295526.39999999997
2020-12-16,511880.XSHG,12800,91.86280730980756,92.063,1178406.4000000001
2020-12-16,512690.XSHG,549300,0.7479423028119949,0.923,507003.9
2020-12-16,515650.XSHG,111700,1.5359946601999999,1.596,178273.2
2020-12-16,159967.XSHE,499200,0.5767489727999999,0.592,295526.39999999997
2020-12-17,511880.XSHG,12800,91.86280730980756,92.038,1178086.4
2020-12-17,512690.XSHG,549300,0.7479423028119949,0.942,517440.6
2020-12-17,515650.XSHG,111700,1.5359946601999999,1.62,180954.0
2020-12-17,159967.XSHE,499200,0.5767489727999999,0.599,299020.8
2020-12-18,511880.XSHG,12800,91.86280730980756,92.061,1178380.8
2020-12-18,512690.XSHG,549300,0.7479423028119949,0.942,517440.6
2020-12-18,515650.XSHG,111700,1.5359946601999999,1.595,178161.5
2020-12-18,159967.XSHE,499200,0.5767489727999999,0.599,299020.8
2020-12-21,511880.XSHG,13100,91.87043141163181,92.068,1206090.8
2020-12-21,512690.XSHG,535100,0.7479423028119949,0.948,507274.8
2020-12-21,515650.XSHG,110600,1.5359946601999999,1.616,178729.6
2020-12-21,159967.XSHE,484700,0.5767489727999999,0.62,300514.0
2020-12-22,511880.XSHG,13100,91.87043141163181,92.092,1206405.2
2020-12-22,512690.XSHG,535100,0.7479423028119949,0.967,517441.7
2020-12-22,515650.XSHG,110600,1.5359946601999999,1.618,178950.80000000002
2020-12-22,159967.XSHE,484700,0.5767489727999999,0.607,294212.89999999997
2020-12-23,511880.XSHG,13100,91.87043141163181,92.1,1206510.0
2020-12-23,512690.XSHG,535100,0.7479423028119949,0.96,513696.0
2020-12-23,515650.XSHG,110600,1.5359946601999999,1.624,179614.40000000002
2020-12-23,159967.XSHE,484700,0.5767489727999999,0.617,299059.9
2020-12-24,511880.XSHG,13100,91.87043141163181,92.116,1206719.6
2020-12-24,512690.XSHG,535100,0.7479423028119949,0.934,499783.4
2020-12-24,515650.XSHG,110600,1.5359946601999999,1.619,179061.4
2020-12-24,159967.XSHE,484700,0.5767489727999999,0.618,299544.6
2020-12-25,511880.XSHG,13100,91.87043141163181,92.12,1206772.0
2020-12-25,512690.XSHG,535100,0.7479423028119949,0.933,499248.30000000005
2020-12-25,515650.XSHG,110600,1.5359946601999999,1.626,179835.59999999998
2020-12-25,159967.XSHE,484700,0.5767489727999999,0.624,302452.8
2020-12-28,511880.XSHG,11400,91.87043141163181,92.128,1050259.2
2020-12-28,512690.XSHG,603700,0.7693363073993681,0.978,590418.6
2020-12-28,159967.XSHE,550700,0.5825091314170329,0.625,344187.5
2020-12-28,512670.XSHG,234300,0.9752664921999998,0.969,227036.69999999998
2020-12-29,511880.XSHG,11400,91.87043141163181,92.141,1050407.4000000001
2020-12-29,512690.XSHG,603700,0.7693363073993681,0.967,583777.9
2020-12-29,159967.XSHE,550700,0.5825091314170329,0.612,337028.39999999997
2020-12-29,512670.XSHG,234300,0.9752664921999998,0.957,224225.09999999998
2020-12-30,511880.XSHG,11400,91.87043141163181,92.135,1050339.0
2020-12-30,512690.XSHG,603700,0.7693363073993681,0.988,596455.6
2020-12-30,159967.XSHE,550700,0.5825091314170329,0.635,349694.5
2020-12-30,512670.XSHG,234300,0.9752664921999998,0.989,231722.7
2020-12-31,511880.XSHG,11400,91.87043141163181,92.183,1050886.2000000002
2020-12-31,512690.XSHG,603700,0.7693363073993681,1.008,608529.6
2020-12-31,159967.XSHE,550700,0.5825091314170329,0.658,362360.60000000003
2020-12-31,512670.XSHG,234300,0.9752664921999998,1.038,243203.4
2021-01-04,511880.XSHG,10800,91.87043141163181,92.192,995673.6
2021-01-04,512690.XSHG,537800,0.7693363073993681,1.05,564690.0
2021-01-04,159967.XSHE,564700,0.5844554961419515,0.678,382866.60000000003
2021-01-04,512670.XSHG,340000,1.0029709990005586,1.133,385220.0
2021-01-05,511880.XSHG,10800,91.87043141163181,92.206,995824.8
2021-01-05,512690.XSHG,537800,0.7693363073993681,1.093,587815.4
2021-01-05,159967.XSHE,564700,0.5844554961419515,0.681,384560.7
2021-01-05,512670.XSHG,340000,1.0029709990005586,1.121,381140.0
2021-01-06,511880.XSHG,10800,91.87043141163181,92.244,996235.2
2021-01-06,512690.XSHG,537800,0.7693363073993681,1.096,589428.8
2021-01-06,159967.XSHE,564700,0.5844554961419515,0.691,390207.69999999995
2021-01-06,512670.XSHG,340000,1.0029709990005586,1.133,385220.0
2021-01-07,511880.XSHG,10800,91.87043141163181,92.264,996451.2
2021-01-07,512690.XSHG,537800,0.7693363073993681,1.108,595882.4
2021-01-07,159967.XSHE,564700,0.5844554961419515,0.714,403195.8
2021-01-07,512670.XSHG,340000,1.0029709990005586,1.165,396100.0
2021-01-08,511880.XSHG,10800,91.87043141163181,92.259,996397.2
2021-01-08,512690.XSHG,537800,0.7693363073993681,1.078,579748.4
2021-01-08,159967.XSHE,564700,0.5844554961419515,0.702,396419.39999999997
2021-01-08,512670.XSHG,340000,1.0029709990005586,1.129,383860.0
2021-01-11,512690.XSHG,508000,0.7693363073993681,1.04,528320.0
2021-01-11,159967.XSHE,719300,0.6101308775427499,0.691,497036.3
2021-01-11,512670.XSHG,424400,1.030516610096583,1.096,465142.4
2021-01-11,511010.XSHG,6900,118.77624418659998,118.42,817098.0
2021-01-12,512690.XSHG,508000,0.7693363073993681,1.071,544068.0
2021-01-12,159967.XSHE,719300,0.6101308775427499,0.721,518615.3
2021-01-12,512670.XSHG,424400,1.030516610096583,1.132,480420.79999999993
2021-01-12,511010.XSHG,6900,118.77624418659998,118.543,817946.7000000001
2021-01-13,512690.XSHG,508000,0.7693363073993681,1.057,536956.0
2021-01-13,159967.XSHE,719300,0.6101308775427499,0.715,514299.5
2021-01-13,512670.XSHG,424400,1.030516610096583,1.111,471508.4
2021-01-13,511010.XSHG,6900,118.77624418659998,118.776,819554.4
2021-01-14,512690.XSHG,508000,0.7693363073993681,1.022,519176.0
2021-01-14,159967.XSHE,719300,0.6101308775427499,0.702,504948.6
2021-01-14,512670.XSHG,424400,1.030516610096583,1.04,441376.0
2021-01-14,511010.XSHG,6900,118.77624418659998,119.021,821244.9
2021-01-15,512690.XSHG,508000,0.7693363073993681,0.994,504952.0
2021-01-15,159967.XSHE,719300,0.6101308775427499,0.698,502071.39999999997
2021-01-15,512670.XSHG,424400,1.030516610096583,1.037,440102.8
2021-01-15,511010.XSHG,6900,118.77624418659998,118.876,820244.4
2021-01-18,512690.XSHG,479600,0.7693363073993681,0.985,472406.0
2021-01-18,159967.XSHE,816900,0.6199001524409108,0.717,585717.2999999999
2021-01-18,512670.XSHG,399700,1.030516610096583,1.06,423682.0
2021-01-18,511260.XSHG,7500,107.8460501118,107.436,805770.0
2021-01-19,512690.XSHG,479600,0.7693363073993681,0.964,462334.39999999997
2021-01-19,159967.XSHE,816900,0.6199001524409108,0.701,572646.8999999999
2021-01-19,512670.XSHG,399700,1.030516610096583,1.033,412890.1
2021-01-19,511260.XSHG,7500,107.8460501118,107.333,804997.5
2021-01-20,512690.XSHG,479600,0.7693363073993681,0.974,467130.39999999997
2021-01-20,159967.XSHE,816900,0.6199001524409108,0.732,597970.7999999999
2021-01-20,512670.XSHG,399700,1.030516610096583,1.06,423682.0
2021-01-20,511260.XSHG,7500,107.8460501118,107.542,806565.0
2021-01-21,512690.XSHG,479600,0.7693363073993681,1.001,480079.5999999999
2021-01-21,159967.XSHE,816900,0.6199001524409108,0.757,618393.3
2021-01-21,512670.XSHG,399700,1.030516610096583,1.072,428478.4
2021-01-21,511260.XSHG,7500,107.8460501118,107.548,806610.0
2021-01-22,512690.XSHG,479600,0.7693363073993681,0.994,476722.4
2021-01-22,159967.XSHE,816900,0.6199001524409108,0.777,634731.3
2021-01-22,512670.XSHG,399700,1.030516610096583,1.079,431276.3
2021-01-22,511260.XSHG,7500,107.8460501118,107.767,808252.5
2021-01-25,512690.XSHG,497100,0.7772909107769803,1.06,526926.0
2021-01-25,159967.XSHE,707200,0.6199001524409108,0.784,554444.8
2021-01-25,512670.XSHG,393600,1.030516610096583,1.094,430598.4
2021-01-25,511260.XSHG,8200,107.85134967680244,107.718,883287.6
2021-01-26,512690.XSHG,497100,0.7772909107769803,1.031,512510.1
2021-01-26,159967.XSHE,707200,0.6199001524409108,0.748,528985.6
2021-01-26,512670.XSHG,393600,1.030516610096583,1.007,396355.19999999995
2021-01-26,511260.XSHG,8200,107.85134967680244,107.284,879728.8
2021-01-27,512690.XSHG,497100,0.7772909107769803,1.0,497100.0
2021-01-27,159967.XSHE,707200,0.6199001524409108,0.758,536057.6
2021-01-27,512670.XSHG,393600,1.030516610096583,1.012,398323.2
2021-01-27,511260.XSHG,8200,107.85134967680244,107.199,879031.7999999999
2021-01-28,512690.XSHG,497100,0.7772909107769803,0.985,489643.5
2021-01-28,159967.XSHE,707200,0.6199001524409108,0.728,514841.6
2021-01-28,512670.XSHG,393600,1.030516610096583,1.001,393993.6
2021-01-28,511260.XSHG,8200,107.85134967680244,107.164,878744.8
2021-01-29,512690.XSHG,497100,0.7772909107769803,1.004,499088.4
2021-01-29,159967.XSHE,707200,0.6199001524409108,0.721,509891.19999999995
2021-01-29,512670.XSHG,393600,1.030516610096583,0.969,381398.39999999997
2021-01-29,511260.XSHG,8200,107.85134967680244,106.956,877039.2000000001
2021-02-01,512690.XSHG,421000,0.7772909107769803,1.0,421000.0
2021-02-01,159967.XSHE,652200,0.6199001524409108,0.723,471540.6
2021-02-01,510630.XSHG,129400,1.5349933598999996,1.525,197335.0
2021-02-01,511880.XSHG,12700,92.46407490319997,92.348,1172819.6
2021-02-02,512690.XSHG,421000,0.7772909107769803,1.042,438682.0
2021-02-02,159967.XSHE,652200,0.6199001524409108,0.741,483280.2
2021-02-02,510630.XSHG,129400,1.5349933598999996,1.572,203416.80000000002
2021-02-02,511880.XSHG,12700,92.46407490319997,92.36,1172972.0
2021-02-03,512690.XSHG,421000,0.7772909107769803,1.045,439944.99999999994
2021-02-03,159967.XSHE,652200,0.6199001524409108,0.736,480019.2
2021-02-03,510630.XSHG,129400,1.5349933598999996,1.564,202381.6
2021-02-03,511880.XSHG,12700,92.46407490319997,92.38,1173226.0
2021-02-04,512690.XSHG,421000,0.7772909107769803,1.052,442892.0
2021-02-04,159967.XSHE,652200,0.6199001524409108,0.736,480019.2
2021-02-04,510630.XSHG,129400,1.5349933598999996,1.567,202769.8
2021-02-04,511880.XSHG,12700,92.46407490319997,92.383,1173264.0999999999
2021-02-05,512690.XSHG,421000,0.7772909107769803,1.062,447102.0
2021-02-05,159967.XSHE,652200,0.6199001524409108,0.739,481975.8
2021-02-05,510630.XSHG,129400,1.5349933598999996,1.577,204063.8
2021-02-05,511880.XSHG,12700,92.46407490319997,92.409,1173594.3
2021-02-08,512690.XSHG,390300,0.7772909107769803,1.065,415669.5
2021-02-08,159967.XSHE,669500,0.6230818760596893,0.756,506142.0
2021-02-08,510630.XSHG,103700,1.5349933598999996,1.593,165194.1
2021-02-08,511010.XSHG,10400,118.58599712959999,118.337,1230704.8
2021-02-09,512690.XSHG,390300,0.7772909107769803,1.091,425817.3
2021-02-09,159967.XSHE,669500,0.6230818760596893,0.773,517523.5
2021-02-09,510630.XSHG,103700,1.5349933598999996,1.651,171208.7
2021-02-09,511010.XSHG,10400,118.58599712959999,118.324,1230569.6
2021-02-10,512690.XSHG,390300,0.7772909107769803,1.142,445722.6
2021-02-10,159967.XSHE,669500,0.6230818760596893,0.789,528235.5
2021-02-10,510630.XSHG,103700,1.5349933598999996,1.705,176808.5
2021-02-10,511010.XSHG,10400,118.58599712959999,118.492,1232316.8
2021-02-18,512690.XSHG,379600,0.7772909107769803,1.102,418319.2
2021-02-18,159967.XSHE,632300,0.6230818760596893,0.76,480548.0
2021-02-18,510630.XSHG,89500,1.5349933598999996,1.657,148301.5
2021-02-18,511010.XSHG,10900,118.58898265801741,118.378,1290320.2
2021-02-19,512690.XSHG,379600,0.7772909107769803,1.094,415282.4
2021-02-19,159967.XSHE,632300,0.6230818760596893,0.746,471695.8
2021-02-19,510630.XSHG,89500,1.5349933598999996,1.645,147227.5
2021-02-19,511010.XSHG,10900,118.58898265801741,118.393,1290483.7
2021-02-22,512690.XSHG,381400,0.7787566358965436,1.012,385976.8
2021-02-22,159967.XSHE,635600,0.6237162085156412,0.701,445555.6
2021-02-22,510630.XSHG,100300,1.546745410878664,1.568,157270.4
2021-02-22,511260.XSHG,11900,107.23926212999997,107.032,1273680.8
2021-02-23,512690.XSHG,381400,0.7787566358965436,1.012,385976.8
2021-02-23,159967.XSHE,635600,0.6237162085156412,0.693,440470.8
2021-02-23,510630.XSHG,100300,1.546745410878664,1.555,155966.5
2021-02-23,511260.XSHG,11900,107.23926212999997,107.197,1275644.3
2021-02-24,512690.XSHG,381400,0.7787566358965436,0.957,364999.8
2021-02-24,159967.XSHE,635600,0.6237162085156412,0.667,423945.2
2021-02-24,510630.XSHG,100300,1.546745410878664,1.497,150149.1
2021-02-24,511260.XSHG,11900,107.23926212999997,107.235,1276096.5
2021-02-25,512690.XSHG,381400,0.7787566358965436,0.938,357753.19999999995
2021-02-25,159967.XSHE,635600,0.6237162085156412,0.662,420767.2
2021-02-25,510630.XSHG,100300,1.546745410878664,1.474,147842.2
2021-02-25,511260.XSHG,11900,107.23926212999997,107.212,1275822.8
2021-02-26,512690.XSHG,381400,0.7787566358965436,0.912,347836.8
2021-02-26,159967.XSHE,635600,0.6237162085156412,0.644,409326.4
2021-02-26,510630.XSHG,100300,1.546745410878664,1.439,144331.7
2021-02-26,511260.XSHG,11900,107.23926212999997,107.114,1274656.6
2021-03-01,159967.XSHE,615000,0.6237162085156412,0.665,408975.0
2021-03-01,515650.XSHG,249800,1.7682963297999998,1.777,443894.6
2021-03-01,515700.XSHG,162900,1.9895836960999997,2.046,333293.39999999997
2021-03-01,511010.XSHG,8500,118.6791180575,118.528,1007488.0
2021-03-02,159967.XSHE,615000,0.6237162085156412,0.654,402210.0
2021-03-02,515650.XSHG,249800,1.7682963297999998,1.739,434402.2
2021-03-02,515700.XSHG,162900,1.9895836960999997,2.039,332153.10000000003
2021-03-02,511010.XSHG,8500,118.6791180575,118.996,1011466.0
2021-03-03,159967.XSHE,615000,0.6237162085156412,0.663,407745.0
2021-03-03,515650.XSHG,249800,1.7682963297999998,1.778,444144.4
2021-03-03,515700.XSHG,162900,1.9895836960999997,2.075,338017.5
2021-03-03,511010.XSHG,8500,118.6791180575,118.919,1010811.5
2021-03-04,159967.XSHE,615000,0.6237162085156412,0.619,380685.0
2021-03-04,515650.XSHG,249800,1.7682963297999998,1.694,423161.2
2021-03-04,515700.XSHG,162900,1.9895836960999997,1.937,315537.3
2021-03-04,511010.XSHG,8500,118.6791180575,118.868,1010378.0
2021-03-05,159967.XSHE,615000,0.6237162085156412,0.63,387450.0
2021-03-05,515650.XSHG,249800,1.7682963297999998,1.7,424660.0
2021-03-05,515700.XSHG,162900,1.9895836960999997,1.945,316840.5
2021-03-05,511010.XSHG,8500,118.6791180575,119.004,1011534.0
2021-03-08,159967.XSHE,568500,0.6237162085156412,0.592,336552.0
2021-03-08,515650.XSHG,236500,1.7682963297999998,1.602,378873.0
2021-03-08,515700.XSHG,150800,1.9895836960999997,1.835,276718.0
2021-03-08,511010.XSHG,9100,118.70796871010002,119.003,1082927.3
2021-03-09,159967.XSHE,568500,0.6237162085156412,0.571,324613.5
2021-03-09,515650.XSHG,236500,1.7682963297999998,1.565,370122.5
2021-03-09,515700.XSHG,150800,1.9895836960999997,1.805,272194.0
2021-03-09,511010.XSHG,9100,118.70796871010002,118.87,1081717.0
2021-03-10,159967.XSHE,568500,0.6237162085156412,0.59,335415.0
2021-03-10,515650.XSHG,236500,1.7682963297999998,1.606,379819.0
2021-03-10,515700.XSHG,150800,1.9895836960999997,1.853,279432.4
2021-03-10,511010.XSHG,9100,118.70796871010002,118.944,1082390.4000000001
2021-03-11,159967.XSHE,568500,0.6237162085156412,0.606,344511.0
2021-03-11,515650.XSHG,236500,1.7682963297999998,1.65,390225.0
2021-03-11,515700.XSHG,150800,1.9895836960999997,1.907,287575.6
2021-03-11,511010.XSHG,9100,118.70796871010002,118.861,1081635.1
2021-03-12,159967.XSHE,568500,0.6237162085156412,0.613,348490.5
2021-03-12,515650.XSHG,236500,1.7682963297999998,1.654,391171.0
2021-03-12,515700.XSHG,150800,1.9895836960999997,1.915,288782.0
2021-03-12,511010.XSHG,9100,118.70796871010002,118.87,1081717.0
2021-03-15,159967.XSHE,548100,0.6237162085156412,0.58,317898.0
2021-03-15,515700.XSHG,148500,1.9895836960999997,1.857,275764.5
2021-03-15,511010.XSHG,10300,118.74567050268254,118.809,1223732.7
2021-03-15,512400.XSHG,254800,1.0753965222000001,1.086,276712.80000000005
2021-03-16,159967.XSHE,548100,0.6237162085156412,0.584,320090.39999999997
2021-03-16,515700.XSHG,148500,1.9895836960999997,1.861,276358.5
2021-03-16,511010.XSHG,10300,118.74567050268254,118.649,1222084.7
2021-03-16,512400.XSHG,254800,1.0753965222000001,1.059,269833.2
2021-03-17,159967.XSHE,548100,0.6237162085156412,0.59,323379.0
2021-03-17,515700.XSHG,148500,1.9895836960999997,1.91,283635.0
2021-03-17,511010.XSHG,10300,118.74567050268254,118.694,1222548.2
2021-03-17,512400.XSHG,254800,1.0753965222000001,1.066,271616.8
2021-03-18,159967.XSHE,548100,0.6237162085156412,0.606,332148.6
2021-03-18,515700.XSHG,148500,1.9895836960999997,1.916,284526.0
2021-03-18,511010.XSHG,10300,118.74567050268254,118.64,1221992.0
2021-03-18,512400.XSHG,254800,1.0753965222000001,1.067,271871.6
2021-03-19,159967.XSHE,548100,0.6237162085156412,0.583,319542.3
2021-03-19,515700.XSHG,148500,1.9895836960999997,1.857,275764.5
2021-03-19,511010.XSHG,10300,118.74567050268254,118.617,1221755.1
2021-03-19,512400.XSHG,254800,1.0753965222000001,1.043,265756.39999999997
2021-03-22,515700.XSHG,157400,1.9818274705898982,1.875,295125.0
2021-03-22,511010.XSHG,9400,118.74567050268254,118.632,1115140.8
2021-03-22,512400.XSHG,277500,1.0726116444647207,1.045,289987.5
2021-03-22,515210.XSHG,302900,1.2776591828000001,1.273,385591.69999999995
2021-03-23,515700.XSHG,157400,1.9818274705898982,1.807,284421.8
2021-03-23,511010.XSHG,9400,118.74567050268254,118.661,1115413.4
2021-03-23,512400.XSHG,277500,1.0726116444647207,1.003,278332.49999999994
2021-03-23,515210.XSHG,302900,1.2776591828000001,1.226,371355.39999999997
2021-03-24,515700.XSHG,157400,1.9818274705898982,1.743,274348.2
2021-03-24,511010.XSHG,9400,118.74567050268254,118.808,1116795.2
2021-03-24,512400.XSHG,277500,1.0726116444647207,0.961,266677.5
2021-03-24,515210.XSHG,302900,1.2776591828000001,1.171,354695.9
2021-03-25,515700.XSHG,157400,1.9818274705898982,1.774,279227.6
2021-03-25,511010.XSHG,9400,118.74567050268254,118.901,1117669.4
2021-03-25,512400.XSHG,277500,1.0726116444647207,0.97,269175.0
