amount,code,date,fees,price,reason,requested_amount,side,status,value
7600,515220.XSHG,2024-02-19,5.0,1.137861,,7600,sell,filled,8647.7436
10000,512890.XSHG,2024-02-19,5.0,0.973026,,10000,sell,filled,9730.26
3900,518880.XSHG,2024-02-19,5.431886459999999,4.642638,,3900,buy,filled,18106.2882
165300,518880.XSHG,2024-02-26,230.21428526999995,4.642353,,165300,sell,filled,767380.9508999999
57400,515220.XSHG,2024-02-26,21.159419399999997,1.22877,,57400,sell,filled,70531.398
42100,512890.XSHG,2024-02-26,12.895482599999998,1.0210199999999998,,42100,buy,filled,42984.941999999995
139200,515300.XSHG,2024-02-26,47.86301519999999,1.146145,,139200,buy,filled,159543.384
5100,511260.XSHG,2024-02-26,187.52972237999995,122.56844599999998,cash_limited,5200,buy,partial,625099.0745999999
46500,512890.XSHG,2024-03-04,13.991794199999998,1.002996,,46500,sell,filled,46639.314
139200,515300.XSHG,2024-03-04,47.099892960000005,1.127871,,139200,sell,filled,156999.64320000002
2200,511260.XSHG,2024-03-04,80.87200704,122.533344,,2200,sell,filled,269573.3568
56900,515220.XSHG,2024-03-04,20.897486609999998,1.224223,,56900,buy,filled,69658.2887
2094900,515880.XSHG,2024-03-04,122.67420164999999,0.19519499999999998,,2094900,buy,filled,408914.00549999997
642100,512890.XSHG,2024-03-11,197.05586688000002,1.022976,,642100,sell,filled,656852.8896000001
75400,515880.XSHG,2024-03-11,5.0,0.195804,,75400,sell,filled,14763.6216
4600,515220.XSHG,2024-03-11,5.0,1.2582569999999997,,4600,buy,filled,5787.982199999999
491400,159611.XSHE,2024-03-11,144.76363901999997,0.9819809999999999,,491400,buy,filled,482545.46339999995
1500,511260.XSHG,2024-03-11,55.53913364999999,123.42029699999998,,1500,buy,filled,185130.44549999997
200,511260.XSHG,2024-03-18,7.361471159999998,122.69118599999999,,200,sell,filled,24538.237199999996
136900,515880.XSHG,2024-03-18,8.287843859999999,0.201798,,136900,sell,filled,27626.1462
8400,515220.XSHG,2024-03-18,5.0,1.1571559999999999,,8400,buy,filled,9720.1104
40400,159611.XSHE,2024-03-18,11.610438839999997,0.9579569999999998,,40400,buy,filled,38701.462799999994
4200,511260.XSHG,2024-03-25,154.76711795999998,122.83104599999999,,4200,sell,filled,515890.39319999993
531800,159611.XSHE,2024-03-25,150.45515423999998,0.9430559999999999,,531800,sell,filled,501517.1808
860700,515880.XSHG,2024-03-25,51.69364199999999,0.2002,,860700,buy,filled,172312.13999999998
64400,515220.XSHG,2024-03-25,22.375593239999997,1.1581569999999999,,64400,buy,filled,74585.31079999999
156500,518880.XSHG,2024-03-25,233.29285979999995,4.968964,cash_limited,156600,buy,partial,777642.8659999999
534100,515220.XSHG,2024-04-01,183.60002619,1.145853,,534100,sell,filled,612000.0873
5800,518880.XSHG,2024-04-01,8.995495499999999,5.1698249999999994,,5800,sell,filled,29984.984999999997
58700,515880.XSHG,2024-04-01,5.0,0.19319299999999998,,58700,buy,filled,11340.4291
145400,159930.XSHE,2024-04-01,63.83621243999998,1.4634619999999998,,145400,buy,filled,212787.37479999996
3300,511260.XSHG,2024-04-01,121.90564385999998,123.13701399999998,,3300,buy,filled,406352.14619999996
2802000,515880.XSHG,2024-04-08,156.1952484,0.185814,,2802000,sell,filled,520650.82800000004
3200,518880.XSHG,2024-04-08,5.072362559999999,5.283710999999999,,3200,sell,filled,16907.8752
1800,159930.XSHE,2024-04-08,5.0,1.488487,,1800,buy,filled,2679.2765999999997
122000,510410.XSHG,2024-04-08,47.590943399999986,1.3002989999999999,,122000,buy,filled,158636.47799999997
3100,511260.XSHG,2024-04-08,114.75387923999997,123.39126799999998,,3100,buy,filled,382512.9308
1600,518880.XSHG,2024-04-15,5.0,5.3846099999999995,,1600,sell,filled,8615.375999999998
11000,159930.XSHE,2024-04-15,5.0,1.4975010000000002,,11000,sell,filled,16472.511000000002
200,511260.XSHG,2024-04-15,7.407085499999999,123.451425,,200,sell,filled,24690.285
31800,510410.XSHG,2024-04-15,12.309357059999996,1.2902889999999998,,31800,buy,filled,41031.19019999999
10000,159930.XSHE,2024-04-22,5.0,1.577421,,10000,sell,filled,15774.21
200,511260.XSHG,2024-04-22,7.431121439999999,123.852024,,200,sell,filled,24770.4048
500,518880.XSHG,2024-04-22,5.0,5.452446999999999,,500,buy,filled,2726.2234999999996
28400,510410.XSHG,2024-04-22,11.368517159999998,1.3343329999999998,,28400,buy,filled,37895.057199999996
700,511260.XSHG,2024-04-29,25.91934471,123.42545100000001,,700,sell,filled,86397.8157
24400,159930.XSHE,2024-04-29,10.844433599999999,1.48148,,24400,buy,filled,36148.112
37300,510410.XSHG,2024-04-29,14.225511299999999,1.27127,,37300,buy,filled,47418.371
500,518880.XSHG,2024-04-29,5.0,5.304298999999999,,500,buy,filled,2652.1494999999995
146900,518880.XSHG,2024-05-06,229.99145832,5.218776,,146900,sell,filled,766638.1944
4500,159930.XSHE,2024-05-06,5.0,1.476475,,4500,buy,filled,6644.1375
10300,510410.XSHG,2024-05-06,5.0,1.250249,,10300,buy,filled,12877.564699999999
1669900,515880.XSHG,2024-05-06,101.29713593999999,0.202202,,1669900,buy,filled,337657.1198
3400,511260.XSHG,2024-05-06,126.00612023999999,123.535412,,3400,buy,filled,420020.4008
155100,159930.XSHE,2024-05-13,69.49278765,1.493505,,155100,sell,filled,231642.62550000002
1800,511260.XSHG,2024-05-13,66.73228092,123.578298,,1800,sell,filled,222440.9364
41200,510410.XSHG,2024-05-13,15.990193799999997,1.2937049999999999,,41200,sell,filled,53300.64599999999
1669900,515880.XSHG,2024-05-13,96.09005375999999,0.191808,,1669900,sell,filled,320300.1792
408800,159996.XSHE,2024-05-13,153.94435055999998,1.2552539999999999,,408800,buy,filled,513147.8352
323400,512040.XSHG,2024-05-13,93.42657323999998,0.9629619999999999,,323400,buy,filled,311421.91079999995
188600,510410.XSHG,2024-05-20,73.36739915999999,1.296702,,188600,sell,filled,244557.9972
408800,159996.XSHE,2024-05-20,153.14669999999998,1.24875,,408800,sell,filled,510489.0
30800,512040.XSHG,2024-05-20,9.008759759999998,0.9749739999999999,,30800,buy,filled,30029.199199999995
154400,513220.XSHG,2024-05-20,47.38637903999999,1.0230219999999999,,154400,buy,filled,157954.59679999997
162900,159652.XSHE,2024-05-20,47.84265485999999,0.9789779999999999,,162900,buy,filled,159475.51619999998
3300,511260.XSHG,2024-05-20,122.59636388999996,123.83471099999998,,3300,buy,filled,408654.5462999999
5300,511260.XSHG,2024-05-27,196.77064238999998,123.755121,,5300,sell,filled,655902.1413
162900,159652.XSHE,2024-05-27,44.622512820000004,0.9130860000000001,,162900,sell,filled,148741.70940000002
800,513220.XSHG,2024-05-27,5.0,0.9669659999999999,,800,buy,filled,773.5727999999999
104400,512040.XSHG,2024-05-27,30.003213239999994,0.9579569999999998,,104400,buy,filled,100010.71079999999
131200,518880.XSHG,2024-05-27,209.72279328,5.328323,,131200,buy,filled,699075.9776
11900,512040.XSHG,2024-06-03,5.0,0.955044,,11900,sell,filled,11365.0236
155200,513220.XSHG,2024-06-03,43.90868735999999,0.9430559999999999,,155200,sell,filled,146362.29119999998
12300,518880.XSHG,2024-06-03,19.607482889999996,5.313681,,12300,sell,filled,65358.2763
115700,510410.XSHG,2024-06-03,44.473228799999994,1.28128,,115700,buy,filled,148244.096
600,511260.XSHG,2024-06-03,22.336013699999995,124.08896499999999,,600,buy,filled,74453.37899999999
2400,511260.XSHG,2024-06-11,89.40866184,124.178697,,2400,sell,filled,298028.8728
446700,512040.XSHG,2024-06-11,126.91443851999999,0.947052,,446700,sell,filled,423048.1284
8300,510410.XSHG,2024-06-11,5.0,1.2437550000000002,,8300,sell,filled,10323.166500000001
12900,518880.XSHG,2024-06-11,20.337817499999996,5.255249999999999,,12900,buy,filled,67792.72499999999
622600,159611.XSHE,2024-06-11,197.99782001999995,1.0600589999999999,,622600,buy,filled,659992.7333999999
27900,518880.XSHG,2024-06-17,44.333362259999994,5.296697999999999,,27900,sell,filled,147777.8742
107400,510410.XSHG,2024-06-17,39.78409607999999,1.234764,,107400,sell,filled,132613.6536
60300,159611.XSHE,2024-06-17,18.758642579999997,1.036962,,60300,sell,filled,62528.8086
283300,159887.XSHE,2024-06-17,84.30931508999997,0.9919909999999998,,283300,buy,filled,281031.05029999994
500,511260.XSHG,2024-06-17,18.69232365,124.61549099999999,,500,buy,filled,62307.7455
20600,159887.XSHE,2024-06-24,6.11825562,0.990009,,20600,sell,filled,20394.185400000002
1800,518880.XSHG,2024-06-24,5.0,5.305299999999999,,1800,buy,filled,9549.539999999999
5900,159611.XSHE,2024-06-24,5.0,1.0220209999999998,,5900,buy,filled,6029.923899999999
100,511260.XSHG,2024-06-24,5.0,124.74862399999998,,100,buy,filled,12474.862399999998
300,518880.XSHG,2024-07-01,5.0,5.291703,,300,sell,filled,1587.5109
20100,159611.XSHE,2024-07-01,6.29504865,1.043955,,20100,sell,filled,20983.4955
52200,159887.XSHE,2024-07-01,15.941582459999996,1.0179809999999998,,52200,sell,filled,53138.60819999999
600,511260.XSHG,2024-07-01,22.568626079999998,125.381256,,600,buy,filled,75228.7536
300,511260.XSHG,2024-07-08,11.21968908,124.663212,,300,sell,filled,37398.9636
25100,159887.XSHE,2024-07-08,7.62026211,1.011987,,25100,sell,filled,25400.8737
18100,159611.XSHE,2024-07-08,5.712636929999999,1.0520509999999998,,18100,buy,filled,19042.123099999997
6500,518880.XSHG,2024-07-08,10.593232649999996,5.432426999999999,,6500,buy,filled,35310.77549999999
111900,518880.XSHG,2024-07-15,182.84061635999998,5.446548,,111900,sell,filled,609468.7212
54200,159611.XSHE,2024-07-15,16.974708299999996,1.043955,,54200,sell,filled,56582.361
52800,159887.XSHE,2024-07-15,16.664487839999996,1.0520509999999998,,52800,buy,filled,55548.29279999999
109200,515300.XSHG,2024-07-15,39.646446839999996,1.2102089999999999,,109200,buy,filled,132154.8228
3900,511260.XSHG,2024-07-15,146.56724081999997,125.27114599999999,,3900,buy,filled,488557.46939999994
300,511260.XSHG,2024-07-22,11.276602109999999,125.295579,,300,sell,filled,37588.6737
1700,159611.XSHE,2024-07-22,5.0,1.0609380000000002,,1700,sell,filled,1803.5946000000004
8300,159887.XSHE,2024-07-22,5.0,1.065064,,8300,buy,filled,8840.0312
19200,515300.XSHG,2024-07-22,7.091884799999999,1.2312299999999998,,19200,buy,filled,23639.615999999998
400,511260.XSHG,2024-07-29,15.11962524,125.996877,,400,sell,filled,50398.7508
4500,159611.XSHE,2024-07-29,5.0,1.0500489999999998,,4500,buy,filled,4725.220499999999
6200,159887.XSHE,2024-07-29,5.0,1.0300289999999999,,6200,buy,filled,6386.179799999999
31900,515300.XSHG,2024-07-29,11.466745289999999,1.198197,,31900,buy,filled,38222.4843
42800,159887.XSHE,2024-08-05,13.26328344,1.032966,,42800,sell,filled,44210.944800000005
7300,515300.XSHG,2024-08-05,5.0,1.1828159999999999,,7300,sell,filled,8634.556799999998
14200,159611.XSHE,2024-08-05,5.0,1.0210199999999998,,14200,buy,filled,14498.483999999997
300,511260.XSHG,2024-08-05,11.42386245,126.931805,,300,buy,filled,38079.5415
54800,159611.XSHE,2024-08-12,16.62064272,1.010988,,54800,sell,filled,55402.1424
67400,159887.XSHE,2024-08-12,20.825973179999995,1.029969,,67400,sell,filled,69419.91059999999
55700,515300.XSHG,2024-08-12,19.653884249999997,1.176175,,55700,buy,filled,65512.947499999995
500,511260.XSHG,2024-08-12,18.889470599999996,125.92980399999999,,500,buy,filled,62964.901999999995
2900,511260.XSHG,2024-08-19,109.67290730999999,126.060813,,2900,sell,filled,365576.3577
12800,159611.XSHE,2024-08-19,5.0,1.016982,,12800,sell,filled,13017.3696
26300,159887.XSHE,2024-08-19,8.315626049999999,1.053945,,26300,sell,filled,27718.7535
208700,515300.XSHG,2024-08-19,74.18120454,1.184814,,208700,sell,filled,247270.68180000002
118800,518880.XSHG,2024-08-19,196.28737127999995,5.507501999999999,,118800,buy,filled,654291.2375999999
36400,159611.XSHE,2024-08-26,10.89817092,0.998001,,36400,sell,filled,36327.2364
12500,159887.XSHE,2024-08-26,5.0,1.07892,,12500,sell,filled,13486.500000000002
1500,518880.XSHG,2024-08-26,5.0,5.520474,,1500,sell,filled,8280.711
400,511260.XSHG,2024-08-26,15.192777599999998,126.60647999999999,,400,buy,filled,50642.592
200,511260.XSHG,2024-09-02,7.576356059999999,126.272601,,200,sell,filled,25254.5202
13900,159611.XSHE,2024-09-02,5.0,0.984015,,13900,sell,filled,13677.8085
5300,518880.XSHG,2024-09-02,8.761702949999998,5.510504999999999,,5300,buy,filled,29205.676499999998
13300,159887.XSHE,2024-09-02,5.0,1.0180169999999997,,13300,buy,filled,13539.626099999996
411100,159611.XSHE,2024-09-09,116.79992315999999,0.947052,,411100,sell,filled,389333.0772
6100,518880.XSHG,2024-09-09,10.02751245,5.479515,,6100,sell,filled,33425.0415
5900,159887.XSHE,2024-09-09,5.0,0.9999989999999999,,5900,buy,filled,5899.994099999999
137700,510230.XSHG,2024-09-09,41.39266130999999,1.0020009999999997,,137700,buy,filled,137975.53769999996
2200,511260.XSHG,2024-09-09,83.78952581999998,126.95382699999999,,2200,buy,filled,279298.41939999996
300,511260.XSHG,2024-09-18,11.477101409999998,127.523349,,300,sell,filled,38257.0047
400,518880.XSHG,2024-09-18,5.0,5.615379000000001,,400,sell,filled,2246.1516
15800,159887.XSHE,2024-09-18,5.0,0.9729719999999998,,15800,buy,filled,15372.957599999998
21500,510230.XSHG,2024-09-18,6.372516149999998,0.9879869999999998,,21500,buy,filled,21241.720499999996
100,511260.XSHG,2024-09-23,5.0,127.629243,,100,sell,filled,12762.9243
2200,518880.XSHG,2024-09-23,5.0,5.690684999999999,,2200,buy,filled,12519.506999999998
6500,510230.XSHG,2024-09-23,5.0,1.0070059999999998,,6500,buy,filled,6545.538999999999
138700,159887.XSHE,2024-09-30,46.140912900000004,1.1088900000000002,,138700,sell,filled,153803.04300000003
118300,518880.XSHG,2024-09-30,200.10525443999998,5.638356,,118300,sell,filled,667017.5148
10800,510230.XSHG,2024-09-30,5.0,1.1781769999999998,,10800,buy,filled,12724.311599999997
1500,511260.XSHG,2024-09-30,56.44273634999999,125.42830299999999,,1500,buy,filled,188142.4545
200,511260.XSHG,2024-10-08,7.480092419999999,124.66820700000001,,200,sell,filled,24933.6414
15400,510230.XSHG,2024-10-08,6.429224339999999,1.391607,,15400,sell,filled,21430.7478
161100,510230.XSHG,2024-10-14,59.33817243,1.2277710000000002,,161100,sell,filled,197793.90810000003
383900,512070.XSHG,2024-10-14,94.53383939999998,0.8208199999999999,,383900,buy,filled,315112.79799999995
459200,588200.XSHG,2024-10-14,56.95177487999998,0.4134129999999999,,459200,buy,filled,189839.24959999995
272400,513220.XSHG,2024-10-14,93.82657283999998,1.1481469999999998,,272400,buy,filled,312755.24279999995
300,511260.XSHG,2024-10-14,11.427375959999999,126.97084399999999,,300,buy,filled,38091.2532
68700,512070.XSHG,2024-10-21,17.0891937,0.82917,,68700,sell,filled,56963.979
106200,588200.XSHG,2024-10-21,15.213850919999999,0.477522,,106200,sell,filled,50712.8364
272400,513220.XSHG,2024-10-21,92.49617123999998,1.131867,,272400,sell,filled,308320.5708
317400,159851.XSHE,2024-10-21,67.19723009999998,0.7057049999999999,,317400,buy,filled,223990.76699999996
1500,511260.XSHG,2024-10-21,57.218411249999996,127.152025,,1500,buy,filled,190728.0375
100,511260.XSHG,2024-10-28,5.0,126.588285,,100,sell,filled,12658.8285
1200,512070.XSHG,2024-10-28,5.0,0.8218209999999999,,1200,buy,filled,986.1851999999999
12200,159851.XSHE,2024-10-28,5.0,0.669669,,12200,buy,filled,8169.961799999999
13200,588200.XSHG,2024-10-28,5.0,0.462462,,13200,buy,filled,6104.4983999999995
800,512070.XSHG,2024-11-04,5.0,0.813186,,800,sell,filled,650.5488
6600,159851.XSHE,2024-11-04,5.0,0.665334,,6600,sell,filled,4391.2044
21500,588200.XSHG,2024-11-04,5.0,0.43943899999999997,,21500,buy,filled,9447.9385
30200,512070.XSHG,2024-11-11,8.136795059999999,0.898101,,30200,sell,filled,27122.6502
39700,588200.XSHG,2024-11-11,5.96094309,0.500499,,39700,sell,filled,19869.8103
53800,159851.XSHE,2024-11-11,12.60885852,0.7812180000000001,,53800,sell,filled,42029.5284
700,511260.XSHG,2024-11-11,26.774237489999994,127.49636899999999,,700,buy,filled,89247.45829999998
100,511260.XSHG,2024-11-18,5.0,127.52534700000001,,100,sell,filled,12752.5347
800,159851.XSHE,2024-11-18,5.0,0.751751,,800,buy,filled,601.4008
5800,512070.XSHG,2024-11-18,5.0,0.8468459999999999,,5800,buy,filled,4911.706799999999
3800,588200.XSHG,2024-11-18,5.0,0.47447399999999995,,3800,buy,filled,1803.0012
291200,512070.XSHG,2024-11-25,71.38901951999999,0.817182,,291200,sell,filled,237963.39839999998
28100,588200.XSHG,2024-11-25,5.0,0.467532,,28100,sell,filled,13137.6492
17400,159851.XSHE,2024-11-25,5.0,0.734265,,17400,sell,filled,12776.211
844100,561980.XSHG,2024-11-25,65.90563979999999,0.26026,,844100,buy,filled,219685.466
400,511260.XSHG,2024-11-25,15.345810479999997,127.88175399999999,,400,buy,filled,51152.70159999999
10800,588200.XSHG,2024-12-02,5.0,0.490509,,10800,sell,filled,5297.4972
14100,159851.XSHE,2024-12-02,5.0,0.7812180000000001,,14100,sell,filled,11015.1738
11300,561980.XSHG,2024-12-02,5.0,0.266733,,11300,sell,filled,3014.0829
100,511260.XSHG,2024-12-02,5.0,128.622494,,100,buy,filled,12862.249399999999
200,511260.XSHG,2024-12-09,7.731840419999998,128.864007,,200,sell,filled,25772.801399999997
832800,561980.XSHG,2024-12-09,65.89180224,0.263736,,832800,sell,filled,219639.34080000003
3000,159851.XSHE,2024-12-09,5.0,0.8068059999999999,,3000,buy,filled,2420.4179999999997
21100,588200.XSHG,2024-12-09,5.0,0.48948899999999995,,21100,buy,filled,10328.2179
192500,512880.XSHG,2024-12-09,71.68160999999999,1.24124,,192500,buy,filled,238938.69999999998
100,511260.XSHG,2024-12-16,5.0,130.773096,,100,sell,filled,13077.3096
2800,159851.XSHE,2024-12-16,5.0,0.789789,,2800,buy,filled,2211.4092
4500,588200.XSHG,2024-12-16,5.0,0.4824819999999999,,4500,buy,filled,2171.1689999999994
2300,512880.XSHG,2024-12-16,5.0,1.219218,,2300,buy,filled,2804.2014
21700,588200.XSHG,2024-12-23,5.0,0.506493,,21700,sell,filled,10990.898099999999
194800,512880.XSHG,2024-12-23,70.11625356,1.199799,,194800,sell,filled,233720.8452
1700,159851.XSHE,2024-12-23,5.0,0.7807799999999999,,1700,buy,filled,1327.3259999999998
186500,159993.XSHE,2024-12-23,70.56749699999999,1.2612599999999998,,186500,buy,filled,235224.98999999996
100,511260.XSHG,2024-12-23,5.0,131.81368199999997,,100,buy,filled,13181.368199999997
400,511260.XSHG,2024-12-30,15.757866359999998,131.315553,,400,sell,filled,52526.2212
28600,159851.XSHE,2024-12-30,6.415669259999999,0.7477469999999999,,28600,buy,filled,21385.564199999997
18000,588200.XSHG,2024-12-30,5.0,0.5075069999999999,,18000,buy,filled,9135.125999999998
9600,159993.XSHE,2024-12-30,5.0,1.2752739999999998,,9600,buy,filled,12242.630399999998
1800,511260.XSHG,2025-01-06,71.46280565999999,132.338529,,1800,sell,filled,238209.3522
188900,588200.XSHG,2025-01-06,26.150994869999995,0.46146099999999995,,188900,buy,filled,87169.98289999999
90300,159851.XSHE,2025-01-06,17.382054689999997,0.6416409999999999,,90300,buy,filled,57940.18229999999
82600,159993.XSHE,2025-01-06,28.203034859999995,1.138137,,82600,buy,filled,94010.11619999999
1200,511260.XSHG,2025-01-13,47.46528719999999,131.84802,,1200,sell,filled,158217.62399999998
278700,159993.XSHE,2025-01-13,92.54724012,1.106892,,278700,sell,filled,308490.8004
89800,588200.XSHG,2025-01-13,12.620527919999997,0.468468,,89800,buy,filled,42068.4264
287200,159996.XSHE,2025-01-13,113.41370039999997,1.316315,,287200,buy,filled,378045.66799999995
86700,159851.XSHE,2025-01-13,16.116290189999997,0.6196189999999999,,86700,buy,filled,53720.9673
451600,159851.XSHE,2025-01-20,95.01185303999999,0.701298,,451600,sell,filled,316706.1768
111100,588200.XSHG,2025-01-20,16.24794171,0.48748699999999995,,111100,buy,filled,54159.8057
74100,159996.XSHE,2025-01-20,30.307537259999993,1.363362,,74100,buy,filled,101025.12419999999
134300,561100.XSHG,2025-01-20,35.97461867999999,0.8928919999999999,,134300,buy,filled,119915.39559999999
300,511260.XSHG,2025-01-20,11.88296109,132.032901,,300,buy,filled,39609.8703
42000,588200.XSHG,2025-01-27,6.167825999999999,0.48951,,42000,sell,filled,20559.42
361300,159996.XSHE,2025-01-27,146.82986316,1.3546440000000002,,361300,sell,filled,489432.87720000005
134300,561100.XSHG,2025-01-27,36.425987549999995,0.904095,,134300,sell,filled,121419.9585
341300,159851.XSHE,2025-01-27,72.76959689999998,0.7107099999999998,,341300,buy,filled,242565.32299999995
383400,562500.XSHG,2025-01-27,97.28909189999997,0.8458449999999998,,383400,buy,filled,324296.97299999994
500,511260.XSHG,2025-01-27,19.82490509999999,132.16603399999997,,500,buy,filled,66083.01699999998
800,511260.XSHG,2025-02-05,31.74470351999999,132.26959799999997,,800,sell,filled,105815.67839999998
4800,588200.XSHG,2025-02-05,5.0,0.48951,,4800,sell,filled,2349.648
341300,159851.XSHE,2025-02-05,71.19217656,0.6953039999999999,,341300,sell,filled,237307.25519999999
200,562500.XSHG,2025-02-05,5.0,0.8311679999999999,,200,sell,filled,166.23359999999997
694600,515980.XSHG,2025-02-05,104.29418999999999,0.5005,,694600,buy,filled,347647.3
383200,562500.XSHG,2025-02-10,102.7863108,0.894105,,383200,sell,filled,342621.036
694600,515980.XSHG,2025-02-10,111.16364507999998,0.533466,,694600,sell,filled,370545.4836
10300,588200.XSHG,2025-02-10,5.0,0.508508,,10300,buy,filled,5237.6323999999995
255600,516510.XSHG,2025-02-10,95.48530991999998,1.2452439999999998,,255600,buy,filled,318284.36639999994
356100,159851.XSHE,2025-02-10,81.59280128999998,0.763763,,356100,buy,filled,271976.0043
900,511260.XSHG,2025-02-10,35.78861285999999,132.55041799999998,,900,buy,filled,119295.37619999998
300,511260.XSHG,2025-02-17,11.881336769999997,132.014853,,300,sell,filled,39604.45589999999
688100,588200.XSHG,2025-02-17,103.73045570999999,0.502497,,688100,sell,filled,345768.1857
356100,159851.XSHE,2025-02-17,86.97938354999998,0.8141849999999999,,356100,sell,filled,289931.27849999996
16600,516510.XSHG,2025-02-17,6.814467659999999,1.3683669999999999,,16600,buy,filled,22714.8922
385300,513220.XSHG,2025-02-17,153.30990674999995,1.3263249999999998,,385300,buy,filled,511033.0224999999
285400,159546.XSHE,2025-02-17,38.910351479999996,0.45445399999999997,,285400,buy,filled,129701.17159999999
32700,516510.XSHG,2025-02-24,13.94567037,1.421577,,32700,sell,filled,46485.5679
385300,513220.XSHG,2025-02-24,156.92972318999998,1.3576409999999999,,385300,sell,filled,523099.07729999995
25600,159546.XSHE,2025-02-24,5.0,0.488511,,25600,sell,filled,12505.881599999999
347200,562500.XSHG,2025-02-24,105.51532991999996,1.0130119999999998,,347200,buy,filled,351717.7663999999
1800,511260.XSHG,2025-02-24,70.93236149999997,131.35622499999997,,1800,buy,filled,236441.20499999993
239500,516510.XSHG,2025-03-03,91.08647235,1.267731,,239500,sell,filled,303621.5745
7800,159546.XSHE,2025-03-03,5.0,0.470529,,7800,sell,filled,3670.1261999999997
159500,517390.XSHG,2025-03-03,56.66315654999999,1.184183,,159500,buy,filled,188877.1885
8900,562500.XSHG,2025-03-03,5.0,0.9409399999999999,,8900,buy,filled,8374.365999999998
800,511260.XSHG,2025-03-03,31.520208719999996,131.334203,,800,buy,filled,105067.3624
17700,159546.XSHE,2025-03-10,5.0,0.482517,,17700,sell,filled,8540.5509
356100,562500.XSHG,2025-03-10,106.61644683,0.998001,,356100,sell,filled,355388.1561
26800,517390.XSHG,2025-03-10,10.204914719999998,1.2692679999999998,,26800,buy,filled,34016.382399999995
150200,517800.XSHG,2025-03-10,39.19629713999999,0.8698689999999999,,150200,buy,filled,130654.32379999998
1600,511260.XSHG,2025-03-10,62.69495232,130.614484,,1600,buy,filled,208983.17440000002
4200,511260.XSHG,2025-03-17,163.54305323999998,129.79607399999998,,4200,sell,filled,545143.5107999999
234300,159546.XSHE,2025-03-17,33.42458196,0.475524,,234300,sell,filled,111415.2732
3300,517390.XSHG,2025-03-17,5.0,1.252746,,3300,sell,filled,4134.0617999999995
150200,517800.XSHG,2025-03-17,37.8125496,0.83916,,150200,sell,filled,126041.83200000001
693200,588200.XSHG,2025-03-17,114.28421003999998,0.549549,,693200,buy,filled,380947.36679999996
289000,513220.XSHG,2025-03-17,120.37315289999997,1.3883869999999998,,289000,buy,filled,401243.84299999994
100,511260.XSHG,2025-03-24,5.0,130.08878099999998,,100,sell,filled,13008.878099999998
5500,517390.XSHG,2025-03-24,5.0,1.180818,,5500,sell,filled,6494.499
1200,513220.XSHG,2025-03-24,5.0,1.347651,,1200,sell,filled,1617.1812
27900,588200.XSHG,2025-03-24,5.0,0.521521,,27900,buy,filled,14550.4359
177500,517390.XSHG,2025-03-31,60.218720999999995,1.130868,,177500,sell,filled,200729.07
200,513220.XSHG,2025-03-31,5.0,1.3063049999999998,,200,buy,filled,261.26099999999997
8800,588200.XSHG,2025-03-31,5.0,0.5115109999999999,,8800,buy,filled,4501.296799999999
118000,159738.XSHE,2025-03-31,42.59335079999999,1.2032019999999999,,118000,buy,filled,141977.83599999998
400,511260.XSHG,2025-03-31,15.669053399999996,130.57544499999997,,400,buy,filled,52230.17799999999
729900,588200.XSHG,2025-04-07,106.53175160999999,0.486513,,729900,sell,filled,355105.83869999996
3400,159738.XSHE,2025-04-07,5.0,1.099899,,3400,sell,filled,3739.6566
27200,513220.XSHG,2025-04-07,9.475065599999997,1.1611599999999997,,27200,buy,filled,31583.551999999992
420700,588020.XSHG,2025-04-07,46.87073390999999,0.37137099999999995,,420700,buy,filled,156235.77969999998
1300,511260.XSHG,2025-04-07,51.67982819999999,132.51237999999998,,1300,buy,filled,172266.09399999998
4600,511260.XSHG,2025-04-14,181.83308489999996,131.763105,,4600,sell,filled,606110.2829999999
315200,513220.XSHG,2025-04-14,110.24116848,1.1658330000000001,,315200,sell,filled,367470.5616
114600,159738.XSHE,2025-04-14,37.67714514,1.095903,,114600,sell,filled,125590.4838
420700,588020.XSHG,2025-04-14,50.05526463,0.39660300000000004,,420700,sell,filled,166850.88210000002
800600,588200.XSHG,2025-04-14,125.49933395999997,0.5225219999999999,,800600,buy,filled,418331.11319999996
79500,518880.XSHG,2025-04-14,174.30297885,7.308300999999999,,79500,buy,filled,581009.9295
1041700,561980.XSHG,2025-04-14,83.21078766,0.266266,,1041700,buy,filled,277369.2922
42300,588200.XSHG,2025-04-21,6.579523889999999,0.518481,,42300,sell,filled,21931.7463
12600,518880.XSHG,2025-04-21,29.01647448,7.676316,,12600,sell,filled,96721.5816
1041700,561980.XSHG,2025-04-21,81.17134740000002,0.25974,,1041700,sell,filled,270571.15800000005
453500,515400.XSHG,2025-04-21,113.57916569999996,0.8348339999999999,,453500,buy,filled,378597.2189999999
900,511260.XSHG,2025-04-28,35.61407027999999,131.903964,,900,sell,filled,118713.5676
453500,515400.XSHG,2025-04-28,114.03180404999998,0.8381609999999999,,453500,sell,filled,380106.01349999994
7100,518880.XSHG,2025-04-28,15.988842869999996,7.506498999999999,,7100,buy,filled,53296.14289999999
68700,588200.XSHG,2025-04-28,10.562872319999999,0.512512,,68700,buy,filled,35209.5744
340100,513220.XSHG,2025-04-28,122.86483208999998,1.204203,,340100,buy,filled,409549.44029999996
