trade_date,sh000300,sz399101,sz399006,sh000510
2021-05-18,5187.601,12574.508,3090.123,5950.536
2021-05-19,5172.272,12587.63,3114.724,5941.537
2021-05-20,5186.412,12599.278,3143.616,5941.719
2021-05-21,5134.148,12553.966,3113.259,5895.272
2021-05-24,5155.588,12654.867,3139.686,5919.954
2021-05-25,5318.478,12863.812,3227.355,6087.648
2021-05-26,5320.593,12859.936,3196.848,6088.822
2021-05-27,5338.233,12955.614,3226.108,6120.463
2021-05-28,5321.089,12921.733,3232.291,6109.532
2021-05-31,5331.57,13033.522,3309.069,6139.47
2021-06-01,5341.68,13131.51,3300.159,6154.664
2021-06-02,5289.974,13009.801,3243.022,6094.159
2021-06-03,5255.286,12966.927,3201.784,6053.733
2021-06-04,5282.277,13063.987,3242.612,6089.263
2021-06-07,5277.627,13119.908,3228.243,6081.273
2021-06-08,5232.117,13039.302,3208.572,6041.09
2021-06-09,5236.449,13074.158,3207.626,6056.555
2021-06-10,5271.466,13173.147,3285.51,6119.877
2021-06-11,5224.703,13022.27,3298.497,6083.1
2021-06-15,5166.56,12912.649,3262.188,6013.55
2021-06-16,5080.491,12627.634,3125.701,5889.211
2021-06-17,5101.892,12774.162,3188.593,5929.283
2021-06-18,5102.466,12894.157,3239.227,5945.65
2021-06-21,5090.385,13004.966,3270.577,5949.454
2021-06-22,5122.158,13036.779,3281.992,5982.761
2021-06-23,5147.394,13176.7,3318.946,6029.773
2021-06-24,5155.974,13185.681,3279.159,6024.871
2021-06-25,5239.968,13316.473,3347.699,6114.663
2021-06-28,5251.76,13409.58,3412.863,6144.373
2021-06-29,5190.545,13296.248,3406.238,6084.498
2021-06-30,5224.041,13387.783,3477.178,6135.479
2021-07-01,5229.664,13228.464,3455.359,6125.528
2021-07-02,5081.117,13052.45,3333.897,5961.757
2021-07-05,5085.792,13180.017,3352.117,5977.811
2021-07-06,5083.104,13198.309,3291.988,5968.6
2021-07-07,5140.49,13368.937,3409.589,6053.025
2021-07-08,5088.257,13302.364,3432.957,6013.082
2021-07-09,5069.436,13339.032,3409.309,6005.146
2021-07-12,5132.709,13554.008,3534.763,6108.004
2021-07-13,5142.099,13610.464,3514.977,6113.504
2021-07-14,5083.085,13461.072,3488.627,6039.682
2021-07-15,5151.463,13504.21,3537.391,6113.211
2021-07-16,5094.773,13428.448,3432.647,6037.065
2021-07-19,5113.495,13372.61,3449.526,6054.57
2021-07-20,5108.994,13407.99,3463.791,6055.577
2021-07-21,5144.043,13614.172,3560.045,6120.047
2021-07-22,5151.752,13705.635,3544.436,6136.113
2021-07-23,5089.228,13549.285,3469.873,6059.249
2021-07-26,4925.299,13336.129,3371.228,5887.643
2021-07-27,4751.313,12912.024,3232.839,5680.898
2021-07-28,4760.483,12746.451,3284.92,5690.375
2021-07-29,4850.275,13099.314,3459.721,5832.183
2021-07-30,4811.17,13141.124,3440.182,5800.26
2021-08-02,4933.736,13426.021,3493.359,5927.986
2021-08-03,4934.458,13299.463,3477.229,5910.1
2021-08-04,4978.848,13598.451,3563.127,5991.383
2021-08-05,4948.67,13507.969,3532.5,5955.472
2021-08-06,4921.565,13494.5,3490.902,5928.87
2021-08-09,4985.563,13630.355,3456.747,5968.36
2021-08-10,5043.148,13685.39,3468.67,6020.188
2021-08-11,5015.341,13735.856,3437.058,5998.507
2021-08-12,4973.351,13723.562,3386.432,5958.762
2021-08-13,4945.983,13671.113,3345.126,5926.745
2021-08-16,4941.068,13523.078,3301.391,5899.81
2021-08-17,4837.403,13177.048,3224.153,5766.363
2021-08-18,4894.238,13267.078,3248.373,5814.07
2021-08-19,4862.139,13356.48,3278.357,5799.534
2021-08-20,4769.268,13307.326,3192.9,5695.0
2021-08-23,4835.878,13617.303,3293.77,5796.366
2021-08-24,4888.39,13735.434,3330.58,5856.866
2021-08-25,4898.157,13779.313,3348.662,5886.589
2021-08-26,4801.609,13620.521,3264.45,5782.716
2021-08-27,4827.043,13681.362,3257.072,5818.033
2021-08-30,4813.27,13689.834,3271.802,5820.95
2021-08-31,4805.61,13642.503,3214.117,5802.57
2021-09-01,4869.459,13533.073,3186.85,5832.348
2021-09-02,4869.411,13613.239,3138.803,5838.751
2021-09-03,4843.062,13523.031,3102.145,5802.259
2021-09-06,4933.726,13767.84,3228.088,5915.321
2021-09-07,4992.829,13925.499,3251.487,5984.946
2021-09-08,4972.132,14007.578,3219.947,5964.343
2021-09-09,4970.013,14000.262,3221.941,5973.645
2021-09-10,5013.522,14044.654,3232.01,6012.269
2021-09-13,4991.66,14076.656,3194.275,5993.699
2021-09-14,4917.162,14012.644,3236.547,5931.635
2021-09-15,4867.319,14071.991,3200.399,5883.488
2021-09-16,4807.698,13783.331,3128.845,5792.722
2021-09-17,4855.94,13789.545,3193.261,5827.769
2021-09-22,4821.768,13784.748,3164.328,5806.304
2021-09-23,4853.196,13846.771,3182.467,5839.593
2021-09-24,4849.428,13722.801,3207.817,5822.866
2021-09-27,4877.37,13483.785,3231.583,5828.916
2021-09-28,4883.828,13419.614,3211.454,5826.689
2021-09-29,4833.928,13123.479,3175.152,5746.266
2021-09-30,4866.383,13373.819,3244.646,5812.603
2021-10-08,4929.941,13497.061,3243.204,5869.223
2021-10-11,4936.192,13511.665,3196.189,5866.908
2021-10-12,4883.837,13255.044,3138.263,5788.116
2021-10-13,4940.109,13374.998,3210.159,5860.549
2021-10-14,4913.612,13413.977,3215.736,5846.664
2021-10-15,4932.108,13421.587,3276.321,5886.57
2021-10-18,4874.775,13457.408,3276.484,5846.774
2021-10-19,4922.723,13620.219,3297.293,5892.994
2021-10-20,4910.185,13617.561,3285.122,5883.558
2021-10-21,4928.016,13572.127,3279.487,5898.225
2021-10-22,4959.725,13545.556,3284.911,5920.207
2021-10-25,4979.524,13669.325,3338.624,5952.663
2021-10-26,4963.098,13665.377,3327.537,5932.27
2021-10-27,4898.164,13558.717,3308.962,5870.533
2021-10-28,4864.138,13386.937,3278.359,5819.063
2021-10-29,4908.77,13600.729,3350.665,5894.052
2021-11-01,4890.685,13713.012,3331.915,5877.436
2021-11-02,4839.846,13621.602,3339.597,5824.047
2021-11-03,4821.112,13617.509,3327.085,5800.753
2021-11-04,4868.742,13790.796,3362.249,5861.455
2021-11-05,4842.346,13662.938,3352.754,5823.742
2021-11-08,4848.18,13714.907,3380.292,5839.169
2021-11-09,4846.744,13834.625,3409.942,5852.698
2021-11-10,4821.193,13780.298,3399.663,5813.936
2021-11-11,4898.653,13900.079,3433.241,5896.627
2021-11-12,4888.375,14005.162,3430.141,5888.681
2021-11-15,4882.378,13957.501,3401.874,5866.548
2021-11-16,4883.321,13885.902,3393.715,5855.154
2021-11-17,4885.754,14052.331,3421.329,5877.414
2021-11-18,4837.619,13987.121,3383.906,5825.669
2021-11-19,4890.058,14136.902,3418.96,5890.787
2021-11-22,4912.399,14313.248,3505.727,5946.763
2021-11-23,4913.346,14241.112,3492.769,5939.498
2021-11-24,4916.658,14181.353,3478.662,5937.119
2021-11-25,4896.442,14143.115,3474.451,5917.668
2021-11-26,4860.127,14119.57,3468.865,5881.699
2021-11-29,4851.423,14163.523,3503.409,5887.937
2021-11-30,4832.026,14232.806,3495.593,5873.972
2021-12-01,4843.851,14226.72,3473.366,5878.746
2021-12-02,4856.163,14126.82,3466.914,5882.73
2021-12-03,4901.018,14235.739,3478.666,5934.432
2021-12-06,4892.621,14095.688,3405.935,5901.364
2021-12-07,4922.102,13965.119,3368.784,5908.068
2021-12-08,4995.93,14264.004,3424.704,6000.395
2021-12-09,5078.69,14396.421,3459.319,6076.182
2021-12-10,5055.117,14415.801,3466.797,6059.841
2021-12-13,5083.801,14496.607,3496.962,6100.573
2021-12-14,5049.695,14452.121,3495.06,6061.809
2021-12-15,5005.899,14358.823,3464.758,6015.092
2021-12-16,5034.732,14425.273,3490.449,6056.572
2021-12-17,4954.76,14232.038,3434.339,5963.415
2021-12-20,4880.418,13981.582,3332.606,5866.868
2021-12-21,4913.485,14145.488,3350.429,5913.347
2021-12-22,4914.454,14291.731,3368.699,5927.959
2021-12-23,4948.739,14321.189,3373.703,5964.536
2021-12-24,4921.345,14198.858,3297.106,5921.256
2021-12-27,4919.324,14224.829,3293.811,5911.326
2021-12-28,4955.964,14361.771,3328.559,5950.718
2021-12-29,4883.48,14300.179,3281.897,5873.802
2021-12-30,4921.511,14426.686,3322.795,5921.151
2021-12-31,4940.373,14530.716,3322.673,5946.595
2022-01-04,4917.765,14565.071,3250.159,5918.184
2022-01-05,4868.12,14271.322,3161.507,5843.016
2022-01-06,4818.232,14244.29,3127.48,5793.982
2022-01-07,4822.369,14065.008,3096.881,5789.439
2022-01-10,4844.045,14176.455,3095.689,5815.683
2022-01-11,4797.774,14002.654,3056.153,5756.272
2022-01-12,4845.579,14218.14,3136.685,5819.559
2022-01-13,4765.919,13972.228,3083.141,5721.889
2022-01-14,4726.732,13982.482,3119.408,5688.781
2022-01-17,4767.276,14188.987,3170.408,5748.226
2022-01-18,4813.347,14181.299,3144.333,5795.101
2022-01-19,4780.378,14033.94,3075.977,5750.425
2022-01-20,4823.509,13925.501,3065.994,5775.115
2022-01-21,4779.314,13732.158,3034.679,5717.542
2022-01-24,4786.738,13796.951,3056.434,5727.522
2022-01-25,4678.451,13372.893,2974.955,5584.986
2022-01-26,4712.311,13469.506,3004.412,5620.96
2022-01-27,4619.877,13112.519,2906.763,5497.254
2022-01-28,4563.772,13099.507,2908.945,5435.231
2022-02-07,4634.09,13233.903,2917.864,5523.906
2022-02-08,4608.773,13187.698,2846.482,5504.016
2022-02-09,4652.061,13384.154,2883.597,5565.425
2022-02-10,4639.863,13360.608,2826.517,5552.236
2022-02-11,4601.395,13142.836,2746.383,5495.928
2022-02-14,4551.688,13109.743,2732.01,5443.933
2022-02-15,4600.103,13287.047,2816.444,5506.281
2022-02-16,4617.989,13336.08,2818.397,5527.48
2022-02-17,4629.165,13400.845,2839.825,5541.822
2022-02-18,4651.236,13442.31,2826.813,5573.071
2022-02-21,4634.314,13547.137,2804.598,5559.143
2022-02-22,4574.153,13412.392,2765.91,5490.207
2022-02-23,4623.047,13641.931,2843.866,5563.016
2022-02-24,4529.319,13332.335,2783.899,5453.184
2022-02-25,4573.425,13469.559,2855.803,5505.802
2022-02-28,4581.646,13509.028,2881.306,5523.087
2022-03-01,4619.686,13509.561,2885.786,5559.841
2022-03-02,4578.601,13428.368,2834.636,5512.81
2022-03-03,4551.628,13294.691,2791.949,5477.908
2022-03-04,4496.43,13140.296,2748.638,5405.515
2022-03-07,4352.778,12771.171,2630.371,5236.452
2022-03-08,4265.391,12393.984,2582.986,5122.252
2022-03-09,4226.346,12273.453,2566.719,5074.85
2022-03-10,4292.837,12522.807,2635.194,5160.576
2022-03-11,4306.522,12574.104,2665.462,5175.829
2022-03-14,4174.758,12221.5,2570.447,5019.803
2022-03-15,3983.812,11662.396,2504.782,4778.876
2022-03-16,4156.081,12057.162,2635.083,4980.239
2022-03-17,4237.696,12319.065,2710.726,5084.804
2022-03-18,4265.902,12355.085,2713.795,5121.245
2022-03-21,4258.746,12458.48,2726.18,5119.367
2022-03-22,4255.295,12416.559,2688.234,5116.686
2022-03-23,4276.517,12469.03,2715.954,5143.953
2022-03-24,4251.306,12345.367,2706.215,5110.491
2022-03-25,4174.574,12196.781,2637.944,5018.997
2022-03-28,4148.466,12074.422,2594.128,4992.296
2022-03-29,4134.144,12019.544,2592.666,4970.514
2022-03-30,4254.099,12286.41,2696.826,5107.479
2022-03-31,4222.597,12153.557,2659.492,5061.53
2022-04-01,4276.158,12225.607,2666.969,5117.277
2022-04-06,4263.841,12213.757,2633.91,5099.739
2022-04-07,4209.1,12005.362,2578.533,5031.058
2022-04-08,4230.767,11960.435,2569.911,5052.465
2022-04-11,4100.07,11578.647,2462.043,4887.544
2022-04-12,4179.973,11778.797,2523.694,4975.754
2022-04-13,4139.737,11582.01,2466.841,4923.649
2022-04-14,4191.568,11702.361,2466.293,4985.499
2022-04-15,4188.747,11558.063,2460.362,4968.771
2022-04-18,4166.384,11652.921,2487.774,4953.202
2022-04-19,4134.902,11657.979,2453.545,4925.822
2022-04-20,4070.789,11507.614,2363.653,4838.8
2022-04-21,3995.83,11151.867,2312.456,4729.115
2022-04-22,4013.25,11058.499,2296.595,4741.825
2022-04-25,3814.913,10324.354,2169.004,4484.453
2022-04-26,3784.12,10080.326,2150.513,4436.909
2022-04-27,3895.536,10496.832,2269.171,4591.572
2022-04-28,3921.107,10491.521,2227.655,4615.85
2022-04-29,4016.241,10960.049,2319.137,4745.735
2022-05-05,4010.21,11047.583,2288.404,4749.477
2022-05-06,3908.815,10835.61,2244.969,4630.757
2022-05-09,3877.436,10886.676,2228.073,4603.144
2022-05-10,3919.868,11054.249,2276.345,4655.095
2022-05-11,3976.423,11185.216,2346.152,4724.332
2022-05-12,3958.74,11196.462,2351.271,4706.888
2022-05-13,3988.6,11228.815,2358.161,4743.885
2022-05-16,3956.538,11209.725,2331.23,4715.216
2022-05-17,4005.893,11309.385,2369.089,4774.904
2022-05-18,3991.907,11336.198,2365.377,4758.582
2022-05-19,3999.598,11402.545,2377.127,4775.087
2022-05-20,4077.6,11572.15,2417.349,4866.113
2022-05-23,4053.982,11667.105,2410.122,4846.708
2022-05-24,3959.154,11249.911,2318.075,4718.346
2022-05-25,3983.178,11383.988,2325.597,4752.586
2022-05-26,3993.045,11475.93,2321.134,4773.401
2022-05-27,4001.299,11468.1,2322.482,4781.581
2022-05-30,4029.018,11583.72,2350.385,4821.243
2022-05-31,4091.518,11770.99,2405.085,4895.103
2022-06-01,4083.177,11785.855,2428.957,4892.268
2022-06-02,4089.568,11876.151,2458.256,4910.257
2022-06-06,4166.085,12162.879,2554.659,5007.951
2022-06-07,4179.129,12159.769,2554.626,5014.864
2022-06-08,4219.812,12229.294,2576.335,5059.961
2022-06-09,4175.675,12042.997,2500.205,4997.557
2022-06-10,4238.994,12278.964,2556.473,5077.124
2022-06-13,4189.353,12295.864,2546.488,5032.016
2022-06-14,4222.311,12301.926,2548.314,5057.456
2022-06-15,4278.218,12297.83,2575.086,5103.631
2022-06-16,4250.061,12368.466,2585.471,5085.324
2022-06-17,4309.044,12465.373,2657.212,5158.746
2022-06-20,4330.433,12612.28,2710.141,5183.927
2022-06-21,4325.566,12543.67,2692.985,5167.807
2022-06-22,4270.623,12372.92,2677.285,5096.667
2022-06-23,4343.878,12605.184,2760.102,5191.956
2022-06-24,4394.772,12731.831,2824.44,5258.226
2022-06-27,4444.264,12909.516,2830.597,5315.956
2022-06-28,4490.517,13111.571,2840.419,5381.162
2022-06-29,4421.357,12809.861,2768.61,5288.534
2022-06-30,4485.011,12965.152,2810.601,5364.324
2022-07-01,4466.718,12965.602,2781.943,5348.781
2022-07-04,4496.03,13119.849,2834.689,5391.497
2022-07-05,4489.538,13069.572,2825.131,5388.128
2022-07-06,4423.97,12921.23,2802.715,5308.38
2022-07-07,4443.474,13029.881,2849.706,5337.583
2022-07-08,4428.781,12989.325,2817.639,5312.667
2022-07-11,4354.617,12773.096,2767.461,5215.341
2022-07-12,4313.618,12587.241,2702.693,5159.012
2022-07-13,4321.462,12660.894,2746.86,5173.343
2022-07-14,4322.074,12735.538,2819.129,5186.018
2022-07-15,4248.527,12564.237,2760.499,5101.799
2022-07-18,4292.586,12724.308,2800.357,5160.732
2022-07-19,4269.34,12797.932,2750.866,5140.249
2022-07-20,4283.803,12890.18,2765.162,5164.835
2022-07-21,4236.058,12796.626,2751.415,5107.789
2022-07-22,4238.234,12744.146,2737.314,5101.256
2022-07-25,4212.644,12621.685,2704.945,5065.652
2022-07-26,4245.976,12766.791,2713.458,5109.568
2022-07-27,4225.036,12835.805,2714.249,5093.768
2022-07-28,4225.673,12913.088,2705.901,5097.119
2022-07-29,4170.102,12809.231,2670.451,5034.184
2022-08-01,4188.678,12915.547,2733.736,5064.405
2022-08-02,4107.024,12533.648,2678.621,4958.259
2022-08-03,4066.975,12420.335,2628.818,4912.541
2022-08-04,4101.537,12522.472,2640.776,4951.825
2022-08-05,4156.911,12697.178,2683.602,5026.269
2022-08-08,4148.075,12841.905,2675.686,5026.751
2022-08-09,4156.291,12855.361,2694.8,5040.32
2022-08-10,4109.737,12819.346,2658.585,4990.325
2022-08-11,4193.543,13034.05,2721.492,5084.099
2022-08-12,4191.152,12989.354,2690.831,5076.572
2022-08-15,4185.679,13057.608,2718.593,5079.983
2022-08-16,4177.837,13111.229,2731.393,5074.679
2022-08-17,4216.959,13174.687,2777.91,5112.796
2022-08-18,4180.1,13139.089,2775.821,5073.07
2022-08-19,4151.074,12947.813,2734.218,5029.82
2022-08-22,4181.397,13100.057,2779.015,5080.279
2022-08-23,4161.082,13105.69,2780.306,5057.933
2022-08-24,4082.42,12714.649,2679.048,4944.173
2022-08-25,4116.24,12678.237,2667.301,4978.938
2022-08-26,4107.546,12652.445,2640.291,4962.931
2022-08-29,4089.521,12649.386,2630.505,4944.53
2022-08-30,4075.794,12593.904,2612.142,4922.818
2022-08-31,4078.84,12314.604,2570.415,4900.097
2022-09-01,4043.74,12227.261,2533.854,4858.921
2022-09-02,4023.613,12288.585,2533.023,4843.384
2022-09-05,4015.426,12260.889,2538.204,4836.134
2022-09-06,4052.28,12453.038,2540.635,4890.412
2022-09-07,4054.983,12491.866,2570.802,4900.864
2022-09-08,4037.684,12397.741,2523.006,4875.094
2022-09-09,4093.787,12467.547,2548.216,4939.151
2022-09-13,4111.115,12530.203,2550.625,4955.981
2022-09-14,4065.359,12403.204,2503.824,4902.154
2022-09-15,4027.119,12095.741,2424.192,4837.22
2022-09-16,3932.683,11834.79,2367.398,4727.19
2022-09-19,3928.0,11776.604,2350.376,4715.266
2022-09-20,3932.836,11930.306,2366.904,4728.671
2022-09-21,3903.735,11891.503,2331.516,4699.387
2022-09-22,3869.344,11799.527,2319.419,4662.819
2022-09-23,3856.021,11633.015,2303.905,4634.587
2022-09-26,3836.677,11541.645,2323.052,4604.361
2022-09-27,3892.295,11756.049,2374.737,4673.07
2022-09-28,3828.71,11457.861,2313.77,4579.776
2022-09-29,3827.143,11452.387,2332.995,4583.422
2022-09-30,3804.885,11289.351,2288.969,4547.411
2022-10-10,3720.937,11044.71,2236.245,4445.624
2022-10-11,3727.687,11125.501,2261.892,4460.137
2022-10-12,3784.306,11381.504,2343.3,4536.156
2022-10-13,3752.673,11389.075,2350.686,4505.738
2022-10-14,3842.47,11657.942,2434.219,4616.749
2022-10-17,3846.412,11767.502,2435.023,4629.341
2022-10-18,3838.267,11810.134,2446.928,4623.591
2022-10-19,3776.534,11668.997,2425.957,4555.651
2022-10-20,3754.927,11604.349,2401.716,4524.657
2022-10-21,3742.893,11577.631,2395.157,4507.877
2022-10-24,3633.373,11401.862,2336.838,4393.897
2022-10-25,3627.454,11375.826,2314.551,4385.728
2022-10-26,3656.903,11539.843,2372.876,4431.154
2022-10-27,3631.145,11514.225,2337.253,4403.546
2022-10-28,3541.33,11116.879,2250.51,4282.568
2022-10-31,3508.703,11157.995,2265.078,4254.265
2022-11-01,3634.173,11483.961,2337.653,4398.877
2022-11-02,3677.805,11642.717,2375.862,4452.054
2022-11-03,3647.897,11631.762,2376.061,4424.778
2022-11-04,3767.175,11935.929,2451.223,4565.413
2022-11-07,3775.297,11973.784,2454.694,4575.784
2022-11-08,3749.325,11940.166,2432.403,4550.808
2022-11-09,3714.27,11893.516,2399.336,4512.029
2022-11-10,3685.689,11765.522,2357.125,4471.705
2022-11-11,3788.439,11912.586,2405.318,4582.532
2022-11-14,3794.017,11880.915,2375.207,4580.569
2022-11-15,3865.973,12132.659,2431.733,4667.114
2022-11-16,3834.39,12021.82,2402.905,4631.856
2022-11-17,3818.664,12054.455,2385.861,4614.684
2022-11-18,3801.569,11978.266,2389.76,4593.21
2022-11-21,3769.127,11993.094,2387.295,4565.353
2022-11-22,3769.573,11827.717,2343.554,4555.253
2022-11-23,3773.529,11774.207,2340.337,4559.078
2022-11-24,3756.808,11788.208,2335.524,4542.305
2022-11-25,3775.776,11688.774,2309.36,4551.887
2022-11-28,3733.242,11614.055,2298.802,4506.963
2022-11-29,3848.422,11833.637,2339.793,4631.237
2022-11-30,3853.037,11856.156,2345.313,4638.822
2022-12-01,3894.769,11984.923,2381.183,4688.253
2022-12-02,3870.948,11992.41,2383.322,4660.694
2022-12-05,3946.876,12081.669,2377.107,4737.679
2022-12-06,3968.198,12128.975,2393.281,4759.909
2022-12-07,3958.441,12159.769,2414.043,4750.198
2022-12-08,3959.18,12114.722,2411.812,4745.624
2022-12-09,3998.244,12164.439,2420.629,4788.877
2022-12-12,3953.443,12105.224,2401.522,4742.426
2022-12-13,3945.681,12035.694,2376.205,4722.216
2022-12-14,3954.886,12029.243,2368.079,4724.617
2022-12-15,3951.989,12062.862,2399.124,4729.548
2022-12-16,3954.227,11958.758,2373.723,4719.395
2022-12-19,3893.221,11758.154,2346.697,4645.73
2022-12-20,3829.017,11632.649,2310.799,4573.333
2022-12-21,3830.538,11573.559,2303.703,4566.635
2022-12-22,3836.028,11488.839,2295.32,4558.781
2022-12-23,3828.219,11444.846,2286.188,4547.991
2022-12-26,3843.489,11615.66,2331.41,4582.578
2022-12-27,3887.854,11723.274,2359.5,4629.312
2022-12-28,3871.264,11603.479,2338.258,4607.086
2022-12-29,3856.701,11571.327,2349.383,4592.263
2022-12-30,3871.634,11615.327,2346.767,4605.177
2023-01-03,3887.899,11787.447,2356.424,4642.812
2023-01-04,3892.948,11757.767,2335.122,4642.448
2023-01-05,3968.578,11922.565,2399.458,4728.508
2023-01-06,3980.889,11922.219,2422.141,4746.138
2023-01-09,4013.12,12000.892,2440.366,4779.083
2023-01-10,4017.474,12026.753,2474.005,4787.708
2023-01-11,4010.031,11944.513,2445.971,4776.908
2023-01-12,4017.869,11961.393,2458.494,4785.03
2023-01-13,4074.377,12055.653,2493.126,4840.454
2023-01-16,4137.964,12187.15,2539.521,4912.451
2023-01-17,4137.242,12199.88,2545.555,4913.724
2023-01-18,4130.314,12213.494,2543.896,4912.387
2023-01-19,4156.008,12297.358,2571.438,4945.757
2023-01-20,4181.527,12375.04,2585.963,4982.744
2023-01-30,4201.345,12541.443,2613.885,5011.25
2023-01-31,4156.858,12523.688,2580.839,4969.585
2023-02-01,4195.933,12703.94,2613.689,5018.3
2023-02-02,4181.149,12700.098,2602.316,5006.985
2023-02-03,4141.632,12660.778,2580.111,4966.346
2023-02-06,4086.878,12567.647,2544.091,4906.488
2023-02-07,4094.234,12596.836,2537.969,4916.94
2023-02-08,4076.141,12539.817,2525.877,4892.094
2023-02-09,4130.857,12697.903,2569.733,4960.121
2023-02-10,4106.31,12624.413,2545.156,4931.577
2023-02-13,4143.574,12730.345,2573.181,4977.024
2023-02-14,4145.29,12725.232,2565.155,4978.383
2023-02-15,4123.689,12711.359,2547.198,4956.916
2023-02-16,4093.488,12509.394,2512.499,4909.83
2023-02-17,4034.507,12364.532,2449.351,4840.364
2023-02-20,4133.49,12576.438,2480.794,4953.71
2023-02-21,4144.354,12614.6,2469.807,4970.09
2023-02-22,4106.951,12578.137,2451.898,4929.67
2023-02-23,4103.646,12549.567,2457.482,4922.764
2023-02-24,4061.046,12475.14,2428.936,4878.247
2023-02-27,4043.844,12378.698,2409.794,4856.071
2023-02-28,4069.459,12470.25,2429.027,4886.28
2023-03-01,4126.942,12590.899,2443.946,4952.184
2023-03-02,4117.738,12530.444,2418.598,4940.322
2023-03-03,4130.551,12524.941,2422.437,4951.669
2023-03-06,4109.01,12534.124,2431.556,4932.748
2023-03-07,4048.852,12282.937,2383.731,4855.379
2023-03-08,4034.108,12308.444,2377.584,4845.866
2023-03-09,4019.851,12267.869,2372.68,4830.834
2023-03-10,3967.135,12073.763,2370.358,4766.493
2023-03-13,4008.686,12148.336,2357.068,4810.076
2023-03-14,3984.696,12028.407,2343.11,4776.438
2023-03-15,3986.902,12083.498,2337.463,4779.415
2023-03-16,3939.151,11860.392,2302.049,4716.265
2023-03-17,3958.819,11937.707,2293.67,4743.622
2023-03-20,3939.077,11942.357,2291.918,4722.606
2023-03-21,3982.378,12112.35,2337.257,4781.259
2023-03-22,3999.443,12212.709,2341.923,4806.471
2023-03-23,4039.09,12304.06,2361.409,4850.072
2023-03-24,4027.046,12350.745,2370.38,4841.552
2023-03-27,4012.477,12360.818,2398.015,4830.882
2023-03-28,3999.515,12271.607,2369.172,4805.367
2023-03-29,4006.144,12281.158,2371.19,4811.511
2023-03-30,4038.526,12297.948,2383.038,4845.715
2023-03-31,4050.926,12399.682,2399.502,4868.378
2023-04-03,4090.568,12528.096,2440.207,4924.859
2023-04-04,4103.105,12471.967,2421.655,4930.734
2023-04-06,4096.64,12480.403,2426.567,4928.78
2023-04-07,4123.28,12602.891,2446.945,4963.724
2023-04-10,4104.812,12465.199,2443.521,4935.497
2023-04-11,4100.148,12469.541,2439.396,4933.519
2023-04-12,4097.288,12523.643,2429.293,4939.483
2023-04-13,4068.979,12393.65,2405.76,4900.547
2023-04-14,4091.999,12447.481,2428.09,4933.363
2023-04-17,4149.384,12461.854,2434.442,4984.758
2023-04-18,4162.032,12441.947,2431.1,4995.855
2023-04-19,4124.559,12368.754,2415.76,4955.113
2023-04-20,4113.019,12304.7,2386.674,4943.701
2023-04-21,4032.567,11977.809,2341.191,4836.775
2023-04-24,3982.643,11896.927,2301.238,4782.884
2023-04-25,3962.666,11679.811,2259.193,4737.778
2023-04-26,3959.232,11747.126,2294.057,4741.324
2023-04-27,3988.419,11765.856,2307.271,4763.833
2023-04-28,4029.086,11923.977,2324.715,4819.144
2023-05-04,4030.247,11937.696,2297.67,4808.136
2023-05-05,4016.877,11825.876,2267.632,4777.255
2023-05-08,4062.662,11847.035,2273.4,4825.643
2023-05-09,4027.875,11705.735,2245.823,4776.095
2023-05-10,3996.87,11726.334,2262.217,4756.119
2023-05-11,3990.664,11755.532,2276.571,4747.683
2023-05-12,3937.762,11610.236,2252.38,4681.507
2023-05-15,3998.887,11745.083,2299.93,4753.984
2023-05-16,3978.205,11655.465,2294.192,4724.903
2023-05-17,3960.165,11684.13,2293.644,4711.705
2023-05-18,3956.07,11706.588,2277.974,4710.222
2023-05-19,3944.54,11737.615,2278.585,4699.285
2023-05-22,3969.328,11766.769,2280.151,4723.365
2023-05-23,3913.188,11677.813,2253.331,4661.298
2023-05-24,3859.094,11626.776,2245.257,4607.167
2023-05-25,3850.5,11583.181,2244.184,4595.788
2023-05-26,3850.951,11607.686,2229.268,4599.607
2023-05-29,3833.942,11513.092,2203.842,4579.025
2023-05-30,3837.753,11567.932,2218.603,4592.766
2023-05-31,3798.543,11523.229,2193.408,4548.861
2023-06-01,3806.868,11582.17,2206.426,4562.889
2023-06-02,3861.834,11731.148,2233.275,4629.377
2023-06-05,3844.249,11742.311,2202.136,4612.114
2023-06-06,3808.163,11529.219,2164.811,4559.015
2023-06-07,3789.342,11514.182,2129.898,4537.259
2023-06-08,3820.187,11500.72,2123.961,4558.224
2023-06-09,3836.703,11562.395,2143.009,4587.186
2023-06-12,3844.432,11676.492,2152.422,4599.424
2023-06-13,3864.907,11772.516,2166.962,4624.149
2023-06-14,3864.025,11781.266,2163.34,4625.963
2023-06-15,3925.499,11914.419,2237.74,4696.735
2023-06-16,3963.351,12028.036,2270.064,4746.528
2023-06-19,3930.908,12024.686,2265.185,4716.627
2023-06-20,3924.238,12045.446,2271.419,4714.912
2023-06-21,3864.032,11823.75,2211.836,4630.252
2023-06-26,3809.696,11607.278,2186.253,4561.289
2023-06-27,3845.433,11769.179,2191.828,4606.022
2023-06-28,3840.799,11727.66,2182.095,4595.325
2023-06-29,3821.844,11762.901,2180.063,4578.555
2023-06-30,3842.452,11876.328,2215.001,4608.503
2023-07-03,3892.882,11920.88,2228.211,4656.918
