trade_date,daily_return,total_value,gross_traded,transaction_cost,cash_ratio,exposure
2024-05-07,0.0026634186506271362,1.0724121313922124,0.0,0.0,,
2024-05-08,-0.001328171812929213,1.070987783827454,0.0,0.0,,
2024-05-09,-0.0020899029914289713,1.068749523254249,0.0,0.0,,
2024-05-10,0.02265629917383194,1.0929634321949875,0.0,0.0,,
2024-05-13,-0.005957475863397121,1.0864521289281102,0.0,0.0,,
2024-05-14,-0.0014982949942350388,1.0848243031418612,0.0,0.0,,
2024-05-15,0.007690283935517073,1.0931669100531716,0.0,0.0,,
2024-05-16,0.008748413994908333,1.1027303867478515,0.0,0.0,,
2024-05-17,-0.00018452218500897288,1.102526908527413,0.0,0.0,,
2024-05-20,0.024730537086725235,1.1297929911278626,0.0,0.0,,
2024-05-21,-0.012427053414285183,1.1157529932800316,0.0,0.0,,
2024-05-22,0.0020060536917299032,1.1179912536912597,0.0,0.0,,
2024-05-23,-0.030542314052581787,1.0838452137129817,0.0,0.0,,
2024-05-24,-0.012689321301877499,1.0700919535546756,0.0,0.0,,
2024-05-27,0.021420683711767197,1.0930140548342773,0.0,0.0,,
2024-05-28,-0.0025165751576423645,1.0902634028169274,0.0,0.0,,
2024-05-29,-0.01177364680916071,1.077427026583207,0.0,0.0,,
2024-05-30,-0.017019880935549736,1.0590893468740175,0.0,0.0,,
2024-05-31,0.0060601006262004375,1.0655075348882108,0.0,0.0,,
2024-06-03,0.0060235969722270966,1.0719257228492487,0.0,0.0,,
2024-06-04,0.002566084498539567,1.074676374830238,0.0,0.0,,
2024-06-05,-0.01194441132247448,1.0618399981707198,0.0,0.0,,
2024-06-06,0.0025904581416398287,1.0645906502391,0.0,0.0,,
2024-06-07,0.0043062749318778515,1.0691750702689362,0.0,0.0,,
2024-06-11,-0.018008803948760033,1.0499205060415613,0.0,0.0,,
2024-06-12,-0.004366444889456034,1.045336086013621,0.0,0.0,,
2024-06-13,0.0017542378045618534,1.0471698540941787,0.0,0.0,,
2024-06-14,0.005253497511148453,1.0526711583164121,0.0,0.0,,
2024-06-17,-0.010452085174620152,1.041668549708823,0.0,0.0,,
2024-06-18,0.009682278148829937,1.051754274345992,0.0,0.0,,
2024-06-19,0.022665925323963165,1.0755932581874774,0.0,0.0,,
2024-06-20,0.0008524449076503515,1.0765101421831225,0.0,0.0,,
2024-06-21,0.009792541153728962,1.0870519120528572,0.0,0.0,,
2024-06-24,-0.029802149161696434,1.0546554288233507,0.0,0.0,,
2024-06-25,-0.030717598274350166,1.0222589470428924,0.0,0.0,,
2024-06-26,0.01311354711651802,1.0356643879102214,0.0,0.0,,
2024-06-27,-0.018337061628699303,1.0166733462024626,0.0,0.0,,
2024-06-28,0.0,1.0166733462024626,0.0,0.0,,
2024-07-01,0.003296398324891925,1.0200247065178467,0.0,0.0,,
2024-07-02,-0.01533264946192503,1.0043850252503057,0.0,0.0,,
2024-07-03,0.018908128142356873,1.0233760660120028,0.0,0.0,,
2024-07-04,-0.012007629498839378,1.0110877453733509,0.0,0.0,,
2024-07-05,-0.008838956244289875,1.0021507850328581,0.0,0.0,,
2024-07-08,0.0022294451482594013,1.004385025238374,0.0,0.0,,
2024-07-09,0.03114280104637146,1.0356643882533274,0.0,0.0,,
2024-07-10,-0.006471903994679451,1.0289616677618434,0.0,0.0,,
2024-07-11,0.0021713541354984045,1.0311959079344073,0.0,0.0,,
2024-07-12,0.017333196476101875,1.0490698292119867,0.0,0.0,,
2024-07-15,0.00958380475640297,1.0591239096309875,0.0,0.0,,
2024-07-16,0.020040413364768028,1.0803491905845017,0.0,0.0,,
2024-07-17,0.004136144649237394,1.0848176711084458,0.0,0.0,,
2024-07-18,0.019565759226679802,1.1060429524662012,0.0,0.0,,
2024-07-19,-0.005356960464268923,1.1001179240980565,0.0,0.0,,
