trade_date,cash,positions_value,total_value,daily_return,cash_ratio,exposure,gross_traded,transaction_cost,holdings
2024-10-28,24.21638063242426,531899.0189727753,531923.2353534077,0.0015418711985475397,4.552608162780292e-05,0.9999544739183723,0.0,0.0,SH513630;SH513690;SZ159519
2024-10-29,71.41231473398511,520423.29999999993,520494.7123147339,-0.021485286370467982,0.00013720084574231632,0.9998627991542577,1066059.2551892907,1066.059255189291,SH516950;SH588860;SZ159790
2024-10-30,71.41231473398511,515165.0,515236.41231473396,-0.01010250416688252,0.00013860106356451115,0.9998613989364356,0.0,0.0,SH516950;SH588860;SZ159790
2024-10-31,71.41231473398511,518951.5,519022.91231473396,0.00734905357909188,0.0001375899079589783,0.9998624100920411,0.0,0.0,SH516950;SH588860;SZ159790
2024-11-01,71.41231473398511,521171.5,521242.91231473396,0.004277267818677322,0.00013700390556268193,0.9998629960944374,0.0,0.0,SH516950;SH588860;SZ159790
2024-11-04,71.41231473398511,523192.80000000005,523264.212314734,0.0038778464939195345,0.00013647467771220686,0.9998635253222878,0.0,0.0,SH516950;SH588860;SZ159790
2024-11-05,5.135014734056313,554716.2000000001,554721.3350147342,0.06011709182411895,9.2569266944094e-06,0.9999907430733055,1047177.3,1047.1773,SH512660;SH512670;SZ159638
2024-11-06,5.135014734056313,558204.2000000001,558209.3350147342,0.006287841804222927,9.19908430753988e-06,0.9999908009156924,0.0,0.0,SH512660;SH512670;SZ159638
2024-11-07,5.135014734056313,551489.0,551494.135014734,-0.012029895558487769,9.311095817762637e-06,0.9999906889041823,0.0,0.0,SH512660;SH512670;SZ159638
2024-11-08,5.135014734056313,567648.2,567653.335014734,0.02930076491125022,9.046039928441588e-06,0.9999909539600716,0.0,0.0,SH512660;SH512670;SZ159638
2024-11-11,5.135014734056313,581608.2,581613.335014734,0.02459247420723365,8.82891506248946e-06,0.9999911710849376,0.0,0.0,SH512660;SH512670;SZ159638
2024-11-12,81.65222731023096,568041.7812957845,568123.4335230947,-0.02319393431943484,0.00014372268857822375,0.9998562773114218,1165903.9788086151,1165.9039788086152,SH512720;SZ159852;SZ159998
2024-11-13,81.65222731023096,576432.5132473571,576514.1654746673,0.014769205874046287,0.00014163091247376965,0.9998583690875262,0.0,0.0,SH512720;SZ159852;SZ159998
2024-11-14,81.65222731023096,553119.2510023249,553200.9032296351,-0.04043831642165718,0.00014759959145680735,0.9998524004085432,0.0,0.0,SH512720;SZ159852;SZ159998
2024-11-15,81.65222731023096,533727.2988551125,533808.9510824227,-0.03505408619906514,0.00015296151768280004,0.9998470384823172,0.0,0.0,SH512720;SZ159852;SZ159998
2024-11-18,81.65222731023096,508207.21475632756,508288.8669836378,-0.0478075237349187,0.0001606413844843456,0.9998393586155156,0.0,0.0,SH512720;SZ159852;SZ159998
2024-11-19,93.06336888147052,507808.5,507901.56336888147,-0.0007619754039759341,0.00018323111325782622,0.9998167688867422,1015003.6147563276,1015.0036147563276,SH513500;SZ159518;SZ159529
2024-11-20,93.06336888147052,507657.9,507750.9633688815,-0.00029651414931874953,0.00018328545999007768,0.99981671454001,0.0,0.0,SH513500;SZ159518;SZ159529
