trade_date,observation_date,rebalance,cash_before,drift_l1,available_count,weights_json,volatilities_json
2017-07-21,2017-07-20,True,3415.3473068325966,0.15671885877731603,8,"{""SH511010"": 0.2179391658280661, ""SH512010"": 0.05056481823924329, ""SH513100"": 0.03890748005969216, ""SH513500"": 0.07281164154974863, ""SH518880"": 0.03524114127161239, ""SZ159928"": 0.07583497714791401, ""SZ161005"": 0.39869526874871536, ""SZ163412"": 0.1100055071550081}","{""SH511010"": 2.188661368860169, ""SH512010"": 14.368849280394372, ""SH513100"": 14.18601107283091, ""SH513500"": 7.332658127539079, ""SH518880"": 7.697261305755168, ""SZ159928"": 13.117964188581075, ""SZ161005"": 4.431556648733468, ""SZ163412"": 9.741795324394415}"
2017-07-28,2017-07-27,True,8323.447306832595,0.31890160855301525,8,"{""SH511010"": 0.3181501412814733, ""SH512010"": 0.04005512161705506, ""SH513100"": 0.03676751316341762, ""SH513500"": 0.10743503559849933, ""SH518880"": 0.023904672193970047, ""SZ159928"": 0.04708031981161799, ""SZ161005"": 0.33016412899386577, ""SZ163412"": 0.09644306734010086}","{""SH511010"": 1.6404532970379397, ""SH512010"": 14.620118866508225, ""SH513100"": 13.21534284069722, ""SH513500"": 5.466666735231708, ""SH518880"": 8.463568869692024, ""SZ159928"": 15.077010431108873, ""SZ161005"": 4.410071381995098, ""SZ163412"": 9.422028719492538}"
2017-08-04,2017-08-03,True,10883.541545715903,0.15388715310453585,8,"{""SH511010"": 0.2841725746161708, ""SH512010"": 0.03612072582052446, ""SH513100"": 0.027133160322875716, ""SH513500"": 0.08836557099630006, ""SH518880"": 0.026440195318410527, ""SZ159928"": 0.04043319831890172, ""SZ161005"": 0.39852227088041897, ""SZ163412"": 0.09881230372639767}","{""SH511010"": 1.567575058976085, ""SH512010"": 13.904045865195458, ""SH513100"": 13.8931225693982, ""SH513500"": 5.443691631958946, ""SH518880"": 7.267785385674019, ""SZ159928"": 14.69282765893604, ""SZ161005"": 3.6251314539114183, ""SZ163412"": 8.40647476613483}"
2017-08-11,2017-08-10,True,5981.8415457159035,0.13443628150682138,8,"{""SH511010"": 0.30853454930500257, ""SH512010"": 0.036099579579600014, ""SH513100"": 0.030266613203987373, ""SH513500"": 0.07355806579405472, ""SH518880"": 0.02300023240037141, ""SZ159928"": 0.035583834314478424, ""SZ161005"": 0.3754691586726693, ""SZ163412"": 0.11748796672983629}","{""SH511010"": 1.486368598079076, ""SH512010"": 13.741285120121837, ""SH513100"": 12.996521852583326, ""SH513500"": 5.894933447617009, ""SH518880"": 7.698875713960216, ""SZ159928"": 15.474159099448148, ""SZ161005"": 3.689962222648597, ""SZ163412"": 7.616960949321062}"
2017-08-18,2017-08-17,True,9217.341545715904,0.18548680908627416,8,"{""SH511010"": 0.33350922875651573, ""SH512010"": 0.0416091502921907, ""SH513100"": 0.03272944951903048, ""SH513500"": 0.08979542665610334, ""SH518880"": 0.02316132891505654, ""SZ159928"": 0.026522207471030457, ""SZ161005"": 0.3262057508943695, ""SZ163412"": 0.1264674574957033}","{""SH511010"": 1.5398765059923276, ""SH512010"": 13.786226120092312, ""SH513100"": 13.46173702133506, ""SH513500"": 5.746829940233854, ""SH518880"": 8.263672207143069, ""SZ159928"": 19.305897385286784, ""SZ161005"": 4.264073147026225, ""SZ163412"": 7.907704413584462}"
2017-08-25,2017-08-24,True,1814.870626033904,0.0681891088871843,8,"{""SH511010"": 0.36062134294181486, ""SH512010"": 0.04156812779403006, ""SH513100"": 0.0355555288781772, ""SH513500"": 0.07641898275480007, ""SH518880"": 0.02209205257571112, ""SZ159928"": 0.022512173139586058, ""SZ161005"": 0.3121497552663535, ""SZ163412"": 0.1290820366495271}","{""SH511010"": 1.3690712912806224, ""SH512010"": 12.75180152422296, ""SH513100"": 11.940673874196584, ""SH513500"": 5.759261318692123, ""SH518880"": 7.822557075735667, ""SZ159928"": 19.373053293962794, ""SZ161005"": 4.0299616109080905, ""SZ163412"": 7.236338471020268}"
2017-09-01,2017-08-31,True,5653.770626033904,0.13368321019110246,8,"{""SH511010"": 0.40869107328085125, ""SH512010"": 0.04191046209801274, ""SH513100"": 0.035762960511420167, ""SH513500"": 0.07206686110413592, ""SH518880"": 0.017280146951926475, ""SZ159928"": 0.02304995862797325, ""SZ161005"": 0.28902176982978484, ""SZ163412"": 0.1122167675958954}","{""SH511010"": 1.2521030601332739, ""SH512010"": 12.364496279839472, ""SH513100"": 11.591817979491722, ""SH513500"": 5.774115720543463, ""SH518880"": 8.61150255952367, ""SZ159928"": 18.640501154384236, ""SZ161005"": 4.077584845671277, ""SZ163412"": 7.556292755151893}"
2017-09-08,2017-09-07,True,1366.98918229175,0.08075341535997584,8,"{""SH511010"": 0.43384040383458333, ""SH512010"": 0.04303350410029961, ""SH513100"": 0.0389166952932321, ""SH513500"": 0.07723585914134348, ""SH518880"": 0.018062356455612223, ""SZ159928"": 0.023131395035503606, ""SZ161005"": 0.2544207496654697, ""SZ163412"": 0.11135903647395591}","{""SH511010"": 1.20863940590298, ""SH512010"": 12.135520047963173, ""SH513100"": 11.051580774221117, ""SH513500"": 5.547124208070577, ""SH518880"": 8.377019781637857, ""SZ159928"": 18.506139913116495, ""SZ161005"": 4.322312026065099, ""SZ163412"": 7.543953715839821}"
2017-09-15,2017-09-14,True,4739.989182291751,0.09588027377978348,8,"{""SH511010"": 0.4659769504822833, ""SH512010"": 0.04352201450472654, ""SH513100"": 0.03170882300168553, ""SH513500"": 0.06251418464132785, ""SH518880"": 0.014521948591768464, ""SZ159928"": 0.01912567915935405, ""SZ161005"": 0.2564218634722653, ""SZ163412"": 0.10620853614658882}","{""SH511010"": 1.033960264091942, ""SH512010"": 10.698713840478565, ""SH513100"": 10.8549202490768, ""SH513500"": 5.466538542882518, ""SH518880"": 8.283018218026136, ""SZ159928"": 18.043992575114963, ""SZ161005"": 3.8171495208167032, ""SZ163412"": 6.8486718018910935}"
2017-09-22,2017-09-21,True,9293.589182291751,0.06830402939034191,8,"{""SH511010"": 0.4304165085094927, ""SH512010"": 0.047350136270986186, ""SH513100"": 0.04141778921389962, ""SH513500"": 0.062442744951303385, ""SH518880"": 0.015176441304999422, ""SZ159928"": 0.023937451661366512, ""SZ161005"": 0.25866569225480607, ""SZ163412"": 0.12059323583314606}","{""SH511010"": 1.104132358741366, ""SH512010"": 10.527008689288373, ""SH513100"": 9.747713877487032, ""SH513500"": 5.613584169518394, ""SH518880"": 8.315638907164026, ""SZ159928"": 16.553187994830047, ""SZ161005"": 3.9005586678191264, ""SZ163412"": 6.596356571187499}"
2017-09-29,2017-09-28,True,4626.789182291751,0.08079384362657084,8,"{""SH511010"": 0.42725447978539455, ""SH512010"": 0.04816220443168986, ""SH513100"": 0.03825135105736347, ""SH513500"": 0.056165647823320154, ""SH518880"": 0.011701745039375116, ""SZ159928"": 0.020356990805770393, ""SZ161005"": 0.24754764025440784, ""SZ163412"": 0.15055994080267865}","{""SH511010"": 1.0790342875711219, ""SH512010"": 10.16308081974955, ""SH513100"": 9.876107299174999, ""SH513500"": 5.763135163388373, ""SH518880"": 9.220792304352178, ""SZ159928"": 17.477397905992895, ""SZ161005"": 3.882216883072181, ""SZ163412"": 5.748093712988548}"
2017-10-13,2017-10-12,True,4236.189182291751,0.1333760555911141,8,"{""SH511010"": 0.4632634825231672, ""SH512010"": 0.050380116415372524, ""SH513100"": 0.046556731600963935, ""SH513500"": 0.05390972601050958, ""SH518880"": 0.012619244172393147, ""SZ159928"": 0.022526999082325676, ""SZ161005"": 0.23220712191252194, ""SZ163412"": 0.11853657828274602}","{""SH511010"": 1.0255277049880356, ""SH512010"": 9.834037225601564, ""SH513100"": 8.859328815555765, ""SH513500"": 5.821615293987451, ""SH518880"": 8.787387079828546, ""SZ159928"": 16.442383261184382, ""SZ161005"": 3.966927790666847, ""SZ163412"": 6.411139665099888}"
2017-10-20,2017-10-19,True,10537.789182291752,0.2438141485502988,8,"{""SH511010"": 0.5477760259691167, ""SH512010"": 0.03384665707929992, ""SH513100"": 0.052191809791103085, ""SH513500"": 0.048779608411522686, ""SH518880"": 0.01120729492179836, ""SZ159928"": 0.019232553822637017, ""SZ161005"": 0.20534485780694756, ""SZ163412"": 0.08162119219757483}","{""SH511010"": 0.8484862503792446, ""SH512010"": 10.794149500938, ""SH513100"": 7.527933480999282, ""SH513500"": 5.5060835678872255, ""SH518880"": 8.389013958466537, ""SZ159928"": 16.00968723942953, ""SZ161005"": 3.795203215206995, ""SZ163412"": 6.950961011079866}"
2017-10-27,2017-10-26,True,11577.641101473782,0.09525291331369795,8,"{""SH511010"": 0.5468993620424104, ""SH512010"": 0.0327375358200991, ""SH513100"": 0.0586657796942381, ""SH513500"": 0.0457680286399275, ""SH518880"": 0.011035513374121897, ""SZ159928"": 0.018170241033848285, ""SZ161005"": 0.20671979165498558, ""SZ163412"": 0.08000374774036915}","{""SH511010"": 0.8601539734986106, ""SH512010"": 11.117494288008356, ""SH513100"": 7.192305339367371, ""SH513500"": 5.7579042542125825, ""SH518880"": 8.563447418736638, ""SZ159928"": 16.684168626643718, ""SZ161005"": 3.831506006246186, ""SZ163412"": 7.111721522565902}"
2017-11-03,2017-11-02,True,11935.24110147378,0.09708906783741741,8,"{""SH511010"": 0.46312090780572196, ""SH512010"": 0.03778998557366177, ""SH513100"": 0.06683012629865946, ""SH513500"": 0.06108876404234146, ""SH518880"": 0.019976979360310492, ""SZ159928"": 0.016758129532594056, ""SZ161005"": 0.21511515657962835, ""SZ163412"": 0.11931995080708242}","{""SH511010"": 1.085082557826147, ""SH512010"": 12.012173968804218, ""SH513100"": 7.822660224174173, ""SH513500"": 5.78555386062922, ""SH518880"": 7.388564412107421, ""SZ159928"": 20.16750676998898, ""SZ161005"": 4.360186868302169, ""SZ163412"": 6.760105030934123}"
2017-11-10,2017-11-09,True,11255.22693483192,0.16338911840008885,8,"{""SH511010"": 0.43305414584339647, ""SH512010"": 0.022994121949074964, ""SH513100"": 0.0980105920032542, ""SH513500"": 0.06375160963209031, ""SH518880"": 0.025921851280964185, ""SZ159928"": 0.01377125953736321, ""SZ161005"": 0.2489227199198372, ""SZ163412"": 0.0935736998340194}","{""SH511010"": 1.23554666061338, ""SH512010"": 16.955938645954852, ""SH513100"": 7.112534353799531, ""SH513500"": 6.235916742769919, ""SH518880"": 7.141874956672694, ""SZ159928"": 24.49618349047761, ""SZ161005"": 4.4630177531305515, ""SZ163412"": 8.405302555636771}"
2017-11-17,2017-11-16,True,7141.2269348319205,0.09071499520370578,8,"{""SH511010"": 0.38182696012538164, ""SH512010"": 0.027299846824028227, ""SH513100"": 0.12462199845752236, ""SH513500"": 0.07071822701371756, ""SH518880"": 0.03642543947655309, ""SZ159928"": 0.017013096922135536, ""SZ161005"": 0.2636419472331859, ""SZ163412"": 0.07845248394747574}","{""SH511010"": 1.5208227250822648, ""SH512010"": 17.98588379772746, ""SH513100"": 7.290296041872867, ""SH513500"": 6.843241084515025, ""SH518880"": 6.963450392736474, ""SZ159928"": 25.472713254309603, ""SZ161005"": 5.01227931709851, ""SZ163412"": 10.609832777760584}"
2017-11-24,2017-11-23,True,11138.626068667607,0.19055657210524218,8,"{""SH511010"": 0.42091946223687976, ""SH512010"": 0.021988148250269707, ""SH513100"": 0.11763827053178405, ""SH513500"": 0.07656658278768384, ""SH518880"": 0.05018016089113742, ""SZ159928"": 0.01885023400842316, ""SZ161005"": 0.22607514497941084, ""SZ163412"": 0.06778199631441116}","{""SH511010"": 1.5754826860179543, ""SH512010"": 21.798108503280357, ""SH513100"": 8.161490029357118, ""SH513500"": 7.153344481632394, ""SH518880"": 6.453006630458795, ""SZ159928"": 26.32144767793878, ""SZ161005"": 5.8873161877657605, ""SZ163412"": 12.4152640452462}"
2017-12-01,2017-11-30,True,5522.031143844281,0.13669839530191444,8,"{""SH511010"": 0.4240320704391971, ""SH512010"": 0.025147163639635563, ""SH513100"": 0.10888420131229183, ""SH513500"": 0.08691444343607581, ""SH518880"": 0.08900467500619985, ""SZ159928"": 0.01937141679052926, ""SZ161005"": 0.19396236464634622, ""SZ163412"": 0.0526836647297243}","{""SH511010"": 1.663007216017126, ""SH512010"": 21.59478984546203, ""SH513100"": 8.98755751629451, ""SH513500"": 7.113169260773984, ""SH518880"": 5.133364162840715, ""SZ159928"": 27.50855638265815, ""SZ161005"": 6.733880150697244, ""SZ163412"": 14.919542202031606}"
2017-12-08,2017-12-07,True,5588.431143844283,0.32721092636664123,8,"{""SH511010"": 0.2706375120579884, ""SH512010"": 0.04264468996852854, ""SH513100"": 0.09952568109860721, ""SH513500"": 0.07260883300713494, ""SH518880"": 0.11860525898448761, ""SZ159928"": 0.032647511926840844, ""SZ161005"": 0.2799412552020517, ""SZ163412"": 0.08338925775436083}","{""SH511010"": 2.6073289129387662, ""SH512010"": 20.770996669620466, ""SH513100"": 11.774781838293814, ""SH513500"": 9.747892302106202, ""SH518880"": 5.569969813781083, ""SZ159928"": 26.541152581245598, ""SZ161005"": 7.020806371818644, ""SZ163412"": 14.853703914780777}"
2017-12-15,2017-12-14,True,6141.753438596256,0.10124995540348813,8,"{""SH511010"": 0.29798744022826945, ""SH512010"": 0.043461214690870914, ""SH513100"": 0.10289920668940847, ""SH513500"": 0.07293574033244911, ""SH518880"": 0.10917958620830222, ""SZ159928"": 0.029580842968503197, ""SZ161005"": 0.2676013843504823, ""SZ163412"": 0.07635458453171437}","{""SH511010"": 2.5668289960197033, ""SH512010"": 21.25421093155452, ""SH513100"": 11.962460997671075, ""SH513500"": 10.047114518755624, ""SH518880"": 5.997084832232773, ""SZ159928"": 28.803525634543693, ""SZ161005"": 7.4179238415620254, ""SZ163412"": 16.035346809575458}"
2017-12-22,2017-12-21,True,10371.153438596257,0.12598426797121823,8,"{""SH511010"": 0.30227489131001806, ""SH512010"": 0.04238111002583042, ""SH513100"": 0.08931058843931962, ""SH513500"": 0.06172055503215651, ""SH518880"": 0.12124761145499952, ""SZ159928"": 0.03147960757760655, ""SZ161005"": 0.277861047318302, ""SZ163412"": 0.07372458884176734}","{""SH511010"": 2.51776587422903, ""SH512010"": 21.263277937200996, ""SH513100"": 12.685147923376384, ""SH513500"": 10.789892109368736, ""SH518880"": 5.6220510077961565, ""SZ159928"": 27.583967423805362, ""SZ161005"": 7.191726736710392, ""SZ163412"": 16.121676417743917}"
2017-12-29,2017-12-28,True,11283.353438596256,0.12006660161436805,8,"{""SH511010"": 0.29253930098994085, ""SH512010"": 0.043323137051007876, ""SH513100"": 0.09785405440017493, ""SH513500"": 0.06502141585697359, ""SH518880"": 0.10639937347246545, ""SZ159928"": 0.03120599508053433, ""SZ161005"": 0.2962615372662478, ""SZ163412"": 0.06739518588265513}","{""SH511010"": 2.5877377226942095, ""SH512010"": 21.2643649947214, ""SH513100"": 12.253314652077425, ""SH513500"": 10.629180674784958, ""SH518880"": 6.0681712561567, ""SZ159928"": 28.012273315891346, ""SZ161005"": 7.042151470769276, ""SZ163412"": 17.048961447920423}"
2018-01-05,2018-01-04,True,9503.353438596258,0.1435819767610975,8,"{""SH511010"": 0.2829464185585856, ""SH512010"": 0.0819398234028788, ""SH513100"": 0.08671292325949426, ""SH513500"": 0.06449174723717777, ""SH518880"": 0.0919871148989261, ""SZ159928"": 0.03981926304275289, ""SZ161005"": 0.2814294856506443, ""SZ163412"": 0.07067322394954041}","{""SH511010"": 2.597366498216586, ""SH512010"": 15.262926867789222, ""SH513100"": 12.849139765002679, ""SH513500"": 10.535348284903998, ""SH518880"": 6.442239021227201, ""SZ159928"": 24.479003397788464, ""SZ161005"": 7.132325719418225, ""SZ163412"": 16.434552515130743}"
2018-01-12,2018-01-11,True,8791.953438596258,0.13265939786428332,8,"{""SH511010"": 0.2997209962805132, ""SH512010"": 0.07099598630414869, ""SH513100"": 0.07868189226724676, ""SH513500"": 0.0593106334771901, ""SH518880"": 0.08257764365635005, ""SZ159928"": 0.0362643194806766, ""SZ161005"": 0.29631036619779766, ""SZ163412"": 0.0761381623360769}","{""SH511010"": 2.3807674952483455, ""SH512010"": 15.4688728521881, ""SH513100"": 12.725322628554744, ""SH513500"": 10.363940733235456, ""SH518880"": 6.414448504864896, ""SZ159928"": 24.198631642930696, ""SZ161005"": 6.557416623532888, ""SZ163412"": 14.937378059651365}"
2018-01-19,2018-01-18,True,11400.553438596258,0.1637313685634351,8,"{""SH511010"": 0.28376158307803356, ""SH512010"": 0.08442973080208399, ""SH513100"": 0.06928357900703924, ""SH513500"": 0.048382384388509864, ""SH518880"": 0.05826393048669076, ""SZ159928"": 0.035779321942269626, ""SZ161005"": 0.33929497456944346, ""SZ163412"": 0.08080449572592945}","{""SH511010"": 2.321057746309263, ""SH512010"": 13.455970998807478, ""SH513100"": 12.864064808468953, ""SH513500"": 10.885158188784642, ""SH518880"": 7.243990183947638, ""SZ159928"": 23.110093269641315, ""SZ161005"": 5.813058089007287, ""SZ163412"": 13.754505539269246}"
2018-01-26,2018-01-25,True,8828.553438596256,0.12684238564374392,8,"{""SH511010"": 0.2578577338818187, ""SH512010"": 0.0703090130728847, ""SH513100"": 0.06518739727261157, ""SH513500"": 0.040173536422563515, ""SH518880"": 0.05348416084799142, ""SZ159928"": 0.0300150500631587, ""SZ161005"": 0.38399224086263656, ""SZ163412"": 0.0989808675763349}","{""SH511010"": 2.3265033724516435, ""SH512010"": 14.089262685322304, ""SH513100"": 12.671924545128292, ""SH513500"": 11.414039449052197, ""SH518880"": 7.224306646224213, ""SZ159928"": 24.109002262283763, ""SZ161005"": 5.221113983313855, ""SZ163412"": 11.87457675901241}"
2018-02-02,2018-02-01,True,5565.153438596255,0.5567794834294569,8,"{""SH511010"": 0.5269529245104264, ""SH512010"": 0.03265735301113884, ""SH513100"": 0.056207226844076, ""SH513500"": 0.04046976344284566, ""SH518880"": 0.03163067121214965, ""SZ159928"": 0.016649633007993533, ""SZ161005"": 0.24621070045537957, ""SZ163412"": 0.04922172751599041}","{""SH511010"": 1.262933219962092, ""SH512010"": 16.042638825751524, ""SH513100"": 10.590119212622376, ""SH513500"": 8.825038272472003, ""SH518880"": 7.289992650192908, ""SZ159928"": 25.119961558840686, ""SZ161005"": 5.059917855604617, ""SZ163412"": 13.06736044311267}"
2018-02-09,2018-02-08,True,10585.704070380732,0.2585274540418412,8,"{""SH511010"": 0.6240068838540516, ""SH512010"": 0.035205843604378756, ""SH513100"": 0.020184322238106647, ""SH513500"": 0.014272119674049118, ""SH518880"": 0.02754075371968524, ""SZ159928"": 0.01779812576652196, ""SZ161005"": 0.20976866645144024, ""SZ163412"": 0.05122328469176643}","{""SH511010"": 1.2335052169294232, ""SH512010"": 16.422085287322226, ""SH513100"": 18.782752124886535, ""SH513500"": 15.794543398923865, ""SH518880"": 8.303530170612031, ""SZ159928"": 25.822813094513098, ""SZ161005"": 5.8263424072750745, ""SZ163412"": 13.614508546628048}"
2018-02-23,2018-02-22,True,11248.347302161857,0.20458302498925948,8,"{""SH511010"": 0.6609180312723401, ""SH512010"": 0.03585265148966216, ""SH513100"": 0.023427605522443433, ""SH513500"": 0.017340850327342134, ""SH518880"": 0.04016104114543128, ""SZ159928"": 0.022003964519113295, ""SZ161005"": 0.14692947405221832, ""SZ163412"": 0.05336638167144926}","{""SH511010"": 1.5630330910120969, ""SH512010"": 21.221756792038324, ""SH513100"": 22.73571691583129, ""SH513500"": 18.68626105450349, ""SH518880"": 8.967151126709927, ""SZ159928"": 30.286320322903894, ""SZ161005"": 9.078584549237469, ""SZ163412"": 17.394345570442074}"
2018-03-02,2018-03-01,True,6221.8918777653935,0.0976331709570557,8,"{""SH511010"": 0.6916320056597014, ""SH512010"": 0.031486748671082566, ""SH513100"": 0.019889179921961427, ""SH513500"": 0.013571151751320067, ""SH518880"": 0.03575157702430629, ""SZ159928"": 0.02174487332614838, ""SZ161005"": 0.13273580556469056, ""SZ163412"": 0.05318865808078929}","{""SH511010"": 1.4613783795104407, ""SH512010"": 21.65889571331755, ""SH513100"": 23.600565667751493, ""SH513500"": 20.202610900938225, ""SH518880"": 9.090078109263624, ""SZ159928"": 29.139143652127192, ""SZ161005"": 9.135594318591204, ""SZ163412"": 16.664439166051242}"
2018-03-09,2018-03-08,True,10732.891877765394,0.0999362993255092,8,"{""SH511010"": 0.7084270949684648, ""SH512010"": 0.024284210032293023, ""SH513100"": 0.017939415625563396, ""SH513500"": 0.011894526723089788, ""SH518880"": 0.03585522166824843, ""SZ159928"": 0.020470615494835552, ""SZ161005"": 0.13148088490644996, ""SZ163412"": 0.04964803058105513}","{""SH511010"": 1.4054191966698735, ""SH512010"": 24.00443413565614, ""SH513100"": 24.18688549768936, ""SH513500"": 21.00368582935038, ""SH518880"": 8.834709114422012, ""SZ159928"": 29.230955979950508, ""SZ161005"": 8.934140652038439, ""SZ163412"": 16.788134887874488}"
2018-03-16,2018-03-15,True,1899.200941552288,0.030368168870693185,8,"{""SH511010"": 0.7049298435203281, ""SH512010"": 0.025231205014594835, ""SH513100"": 0.017122630965896845, ""SH513500"": 0.011465878865471827, ""SH518880"": 0.04433889039305703, ""SZ159928"": 0.02166424556281666, ""SZ161005"": 0.12416883327262872, ""SZ163412"": 0.05107847240520605}","{""SH511010"": 1.4181472691744168, ""SH512010"": 23.70419904620576, ""SH513100"": 24.919519551615384, ""SH513500"": 21.53308430681184, ""SH518880"": 7.996811686603313, ""SZ159928"": 28.60075535617333, ""SZ161005"": 9.253768124885084, ""SZ163412"": 16.660012821643907}"
2018-03-23,2018-03-22,True,2272.8009415522874,0.08156524277829609,8,"{""SH511010"": 0.7504209384161392, ""SH512010"": 0.020093642072988332, ""SH513100"": 0.01439677771053562, ""SH513500"": 0.010023583072559674, ""SH518880"": 0.03560855117308786, ""SZ159928"": 0.019800031911889147, ""SZ161005"": 0.10692959365351837, ""SZ163412"": 0.042726881989281804}","{""SH511010"": 1.2809040461247712, ""SH512010"": 24.753678053367274, ""SH513100"": 25.326026170414668, ""SH513500"": 21.462149019787784, ""SH518880"": 8.315855135294685, ""SZ159928"": 27.879894791532983, ""SZ161005"": 9.292888848877656, ""SZ163412"": 16.97533949328983}"
2018-03-30,2018-03-29,True,7959.000941552288,0.1857335651428008,8,"{""SH511010"": 0.6379116518273045, ""SH512010"": 0.027728130427007343, ""SH513100"": 0.01681372580984932, ""SH513500"": 0.014908615877366325, ""SH518880"": 0.05332661094491901, ""SZ159928"": 0.034311639065669836, ""SZ161005"": 0.14600793211555266, ""SZ163412"": 0.06899169393233097}","{""SH511010"": 1.8480522030772537, ""SH512010"": 28.03071709156898, ""SH513100"": 31.17404468103259, ""SH513500"": 23.409464195904956, ""SH518880"": 9.03935636310479, ""SZ159928"": 28.172719832579958, ""SZ161005"": 10.578812236138045, ""SZ163412"": 17.77035476894024}"
2018-04-13,2018-04-12,True,2793.308312809071,0.1496952778648305,8,"{""SH511010"": 0.5594129407441314, ""SH512010"": 0.02841812846721188, ""SH513100"": 0.022695921146114496, ""SH513500"": 0.022252116723503263, ""SH518880"": 0.06547162757880186, ""SZ159928"": 0.04267954813355338, ""SZ161005"": 0.1827220236801117, ""SZ163412"": 0.07634769352657199}","{""SH511010"": 1.8915885918468607, ""SH512010"": 26.53965077225568, ""SH513100"": 25.718738645515536, ""SH513500"": 18.3663522564583, ""SH518880"": 7.819542953014351, ""SZ159928"": 24.21241117858754, ""SZ161005"": 9.064171704446414, ""SZ163412"": 16.191794364335536}"
2018-04-20,2018-04-19,True,2976.7307752871156,0.3798455479627292,8,"{""SH511010"": 0.37089321924419805, ""SH512010"": 0.0336109452838399, ""SH513100"": 0.02502560117051208, ""SH513500"": 0.027690238276165395, ""SH518880"": 0.06316382202303499, ""SZ159928"": 0.056069961922491376, ""SZ161005"": 0.28564977724768364, ""SZ163412"": 0.13789643483207456}","{""SH511010"": 2.2425039965795466, ""SH512010"": 23.556855017480252, ""SH513100"": 23.642644098433614, ""SH513500"": 15.893149180334573, ""SH518880"": 7.68490440841821, ""SZ159928"": 20.39142368798911, ""SZ161005"": 6.997958446053511, ""SZ163412"": 11.630038527218952}"
2018-04-27,2018-04-26,True,9110.939082965844,0.10858449064930355,8,"{""SH511010"": 0.3734146762019742, ""SH512010"": 0.032662335322590066, ""SH513100"": 0.026410704444682145, ""SH513500"": 0.03189284745782356, ""SH518880"": 0.07694664376129949, ""SZ159928"": 0.058326770990377835, ""SZ161005"": 0.26154217655411743, ""SZ163412"": 0.13880384526713524}","{""SH511010"": 2.23586460858285, ""SH512010"": 23.906586864616557, ""SH513100"": 23.024055959167967, ""SH513500"": 14.81529075425547, ""SH518880"": 6.965645207043549, ""SZ159928"": 20.00148461135485, ""SZ161005"": 7.316459247108714, ""SZ163412"": 11.596860800576481}"
2018-05-04,2018-05-03,True,9189.839082965844,0.09282920394403116,8,"{""SH511010"": 0.3857371213342542, ""SH512010"": 0.03203122571497167, ""SH513100"": 0.02487007532325244, ""SH513500"": 0.03252727192142297, ""SH518880"": 0.07892742985002967, ""SZ159928"": 0.05816001197832569, ""SZ161005"": 0.26126551896145733, ""SZ163412"": 0.126481344916286}","{""SH511010"": 2.21131796288849, ""SH512010"": 24.266667104806793, ""SH513100"": 23.850033463658317, ""SH513500"": 14.746492186465652, ""SH518880"": 6.913499387687357, ""SZ159928"": 20.134445523085265, ""SZ161005"": 7.3584525667151235, ""SZ163412"": 12.211912219023672}"
2018-05-11,2018-05-10,True,11244.439082965844,0.10292230191882958,8,"{""SH511010"": 0.36640027641110695, ""SH512010"": 0.03249744872370035, ""SH513100"": 0.02588334488865622, ""SH513500"": 0.03789994460920206, ""SH518880"": 0.08380522530345488, ""SZ159928"": 0.04826890043757171, ""SZ161005"": 0.27859528858876326, ""SZ163412"": 0.12664957103754448}","{""SH511010"": 2.2860115072236673, ""SH512010"": 24.27345937136063, ""SH513100"": 23.554654619712835, ""SH513500"": 13.764253253062616, ""SH518880"": 6.75982973778287, ""SZ159928"": 22.267815389560614, ""SZ161005"": 7.179596817422788, ""SZ163412"": 12.295733650313256}"
2018-05-18,2018-05-17,True,9380.439082965844,0.08529567352702688,8,"{""SH511010"": 0.37507477131174594, ""SH512010"": 0.030578317023290134, ""SH513100"": 0.026341765506786286, ""SH513500"": 0.03824892679818645, ""SH518880"": 0.07449036327846306, ""SZ159928"": 0.05052136095328166, ""SZ161005"": 0.2810708850625694, ""SZ163412"": 0.12367361006567709}","{""SH511010"": 2.286301046373755, ""SH512010"": 25.321273969655078, ""SH513100"": 23.62656218908424, ""SH513500"": 13.864312811126837, ""SH518880"": 7.255332051368231, ""SZ159928"": 22.02469117819931, ""SZ161005"": 7.232943002720408, ""SZ163412"": 12.590814415227378}"
2018-05-25,2018-05-24,True,10354.239082965843,0.09697716821662226,8,"{""SH511010"": 0.3859120180724715, ""SH512010"": 0.029564139320776527, ""SH513100"": 0.02524408251060536, ""SH513500"": 0.03752206398008286, ""SH518880"": 0.07236819064778097, ""SZ159928"": 0.03978596092425757, ""SZ161005"": 0.2871377401297022, ""SZ163412"": 0.1224658044143229}","{""SH511010"": 1.985011136971686, ""SH512010"": 22.67903020415234, ""SH513100"": 21.254844680581883, ""SH513500"": 12.327623826669804, ""SH518880"": 6.482585300382109, ""SZ159928"": 21.857333567822522, ""SZ161005"": 6.302205961811251, ""SZ163412"": 11.142937119632826}"
