execution_date,observation_date,universe_count,reported_candidate_count,symbol,rank,selected
2022-07-01,2022-06-30,4312,50,SH688215,3,True
2022-07-01,2022-06-30,4312,50,SH600768,4,True
2022-07-01,2022-06-30,4312,50,SH603729,5,True
2022-07-01,2022-06-30,4312,50,SH603709,6,True
2022-07-01,2022-06-30,4312,50,SZ300736,7,True
2022-07-01,2022-06-30,4312,50,SH603269,8,True
2022-07-01,2022-06-30,4312,50,SZ002209,9,True
2022-07-01,2022-06-30,4312,50,SZ300779,10,True
2022-07-01,2022-06-30,4312,50,SH603813,11,False
2022-07-01,2022-06-30,4312,50,SZ300417,12,False
2022-07-01,2022-06-30,4312,50,SZ300478,13,False
2022-07-01,2022-06-30,4312,50,SZ002862,14,False
2022-07-01,2022-06-30,4312,50,SZ002633,15,False
2022-07-01,2022-06-30,4312,50,SH603958,16,False
2022-07-01,2022-06-30,4312,50,SZ002856,17,False
2022-07-01,2022-06-30,4312,50,SZ300717,18,False
2022-07-01,2022-06-30,4312,50,SZ002719,19,False
2022-07-01,2022-06-30,4312,50,SH600520,20,False
2022-07-01,2022-06-30,4312,50,SH688681,21,False
2022-07-01,2022-06-30,4312,50,SH600137,22,False
2022-07-01,2022-06-30,4312,50,SZ000691,23,False
2022-07-01,2022-06-30,4312,50,SH688004,24,False
2022-07-01,2022-06-30,4312,50,SZ002828,25,False
2022-07-01,2022-06-30,4312,50,SZ002830,26,False
2022-07-01,2022-06-30,4312,50,SH688067,27,False
2022-07-01,2022-06-30,4312,50,SZ300899,28,False
2022-07-01,2022-06-30,4312,50,SH603580,29,False
2022-07-01,2022-06-30,4312,50,SH688379,30,False
2022-07-01,2022-06-30,4312,50,SZ300665,31,False
2022-07-01,2022-06-30,4312,50,SH688679,32,False
2022-07-01,2022-06-30,4312,50,SZ300321,33,False
2022-07-01,2022-06-30,4312,50,SZ300535,34,False
2022-07-01,2022-06-30,4312,50,SH603389,35,False
2022-07-01,2022-06-30,4312,50,SZ000702,36,False
2022-07-01,2022-06-30,4312,50,SH603029,37,False
2022-07-01,2022-06-30,4312,50,SH603860,38,False
2022-07-01,2022-06-30,4312,50,SH688096,39,False
2022-07-01,2022-06-30,4312,50,SZ300716,40,False
2022-07-01,2022-06-30,4312,50,SZ002629,41,False
2022-07-01,2022-06-30,4312,50,SH603725,42,False
2022-07-01,2022-06-30,4312,50,SH603286,43,False
2022-07-01,2022-06-30,4312,50,SZ002899,44,False
2022-07-01,2022-06-30,4312,50,SH600539,45,False
2022-07-01,2022-06-30,4312,50,SZ002652,46,False
2022-07-01,2022-06-30,4312,50,SH603161,47,False
2022-07-01,2022-06-30,4312,50,SZ300449,48,False
2022-07-01,2022-06-30,4312,50,SZ300845,49,False
2022-07-01,2022-06-30,4312,50,SZ300807,50,False
2022-08-01,2022-07-29,4347,50,SH688555,1,True
2022-08-01,2022-07-29,4347,50,SZ002719,2,True
2022-08-01,2022-07-29,4347,50,SH600455,3,True
2022-08-01,2022-07-29,4347,50,SH603729,4,True
2022-08-01,2022-07-29,4347,50,SH600768,5,True
2022-08-01,2022-07-29,4347,50,SH603709,6,True
2022-08-01,2022-07-29,4347,50,SZ300736,7,True
2022-08-01,2022-07-29,4347,50,SH688215,8,True
2022-08-01,2022-07-29,4347,50,SZ300478,9,True
2022-08-01,2022-07-29,4347,50,SH603958,10,True
2022-08-01,2022-07-29,4347,50,SH600137,11,False
2022-08-01,2022-07-29,4347,50,SZ000691,12,False
2022-08-01,2022-07-29,4347,50,SZ002862,13,False
2022-08-01,2022-07-29,4347,50,SH688067,14,False
2022-08-01,2022-07-29,4347,50,SH603389,15,False
2022-08-01,2022-07-29,4347,50,SH688004,16,False
2022-08-01,2022-07-29,4347,50,SZ300779,17,False
2022-08-01,2022-07-29,4347,50,SZ000023,18,False
2022-08-01,2022-07-29,4347,50,SZ300899,19,False
2022-08-01,2022-07-29,4347,50,SZ300717,20,False
2022-08-01,2022-07-29,4347,50,SZ300417,21,False
2022-08-01,2022-07-29,4347,50,SZ300535,22,False
2022-08-01,2022-07-29,4347,50,SZ300321,23,False
2022-08-01,2022-07-29,4347,50,SH603269,24,False
2022-08-01,2022-07-29,4347,50,SZ002830,25,False
2022-08-01,2022-07-29,4347,50,SH600539,26,False
2022-08-01,2022-07-29,4347,50,SH603813,27,False
2022-08-01,2022-07-29,4347,50,SZ002899,28,False
2022-08-01,2022-07-29,4347,50,SZ300716,29,False
2022-08-01,2022-07-29,4347,50,SH688679,30,False
2022-08-01,2022-07-29,4347,50,SZ300665,31,False
2022-08-01,2022-07-29,4347,50,SZ002629,32,False
2022-08-01,2022-07-29,4347,50,SH600493,33,False
2022-08-01,2022-07-29,4347,50,SZ002828,34,False
2022-08-01,2022-07-29,4347,50,SH603860,35,False
2022-08-01,2022-07-29,4347,50,SZ300845,36,False
2022-08-01,2022-07-29,4347,50,SH603029,37,False
2022-08-01,2022-07-29,4347,50,SZ002633,38,False
2022-08-01,2022-07-29,4347,50,SZ300749,39,False
2022-08-01,2022-07-29,4347,50,SH603725,40,False
2022-08-01,2022-07-29,4347,50,SZ000929,41,False
2022-08-01,2022-07-29,4347,50,SZ002652,42,False
2022-08-01,2022-07-29,4347,50,SH688096,43,False
2022-08-01,2022-07-29,4347,50,SZ300807,44,False
2022-08-01,2022-07-29,4347,50,SZ000609,45,False
2022-08-01,2022-07-29,4347,50,SZ000679,46,False
2022-08-01,2022-07-29,4347,50,SH688379,47,False
2022-08-01,2022-07-29,4347,50,SH600561,48,False
2022-08-01,2022-07-29,4347,50,SH688038,49,False
2022-08-01,2022-07-29,4347,50,SH603316,50,False
2022-09-01,2022-08-31,4401,50,SH688555,1,True
2022-09-01,2022-08-31,4401,50,SH688215,2,True
2022-09-01,2022-08-31,4401,50,SH688004,3,True
2022-09-01,2022-08-31,4401,50,SH600455,4,True
2022-09-01,2022-08-31,4401,50,SH603709,5,True
2022-09-01,2022-08-31,4401,50,SH600768,6,True
2022-09-01,2022-08-31,4401,50,SH603729,7,True
2022-09-01,2022-08-31,4401,50,SH688081,8,True
2022-09-01,2022-08-31,4401,50,SZ300478,9,True
2022-09-01,2022-08-31,4401,50,SZ002719,10,True
2022-09-01,2022-08-31,4401,50,SH688096,11,False
2022-09-01,2022-08-31,4401,50,SH603813,12,False
2022-09-01,2022-08-31,4401,50,SZ300736,13,False
2022-09-01,2022-08-31,4401,50,SH600137,14,False
2022-09-01,2022-08-31,4401,50,SH603580,15,False
2022-09-01,2022-08-31,4401,50,SH688067,16,False
2022-09-01,2022-08-31,4401,50,SZ300899,17,False
2022-09-01,2022-08-31,4401,50,SH603269,18,False
2022-09-01,2022-08-31,4401,50,SZ300535,19,False
2022-09-01,2022-08-31,4401,50,SZ000023,20,False
2022-09-01,2022-08-31,4401,50,SZ300716,21,False
2022-09-01,2022-08-31,4401,50,SH603029,22,False
2022-09-01,2022-08-31,4401,50,SZ300417,23,False
2022-09-01,2022-08-31,4401,50,SZ300665,24,False
2022-09-01,2022-08-31,4401,50,SZ300321,25,False
2022-09-01,2022-08-31,4401,50,SZ300717,26,False
2022-09-01,2022-08-31,4401,50,SZ002633,27,False
2022-09-01,2022-08-31,4401,50,SZ002830,28,False
2022-09-01,2022-08-31,4401,50,SZ300779,29,False
2022-09-01,2022-08-31,4401,50,SH688316,30,False
2022-09-01,2022-08-31,4401,50,SZ002652,31,False
2022-09-01,2022-08-31,4401,50,SH603860,32,False
2022-09-01,2022-08-31,4401,50,SH688379,33,False
2022-09-01,2022-08-31,4401,50,SH688092,34,False
2022-09-01,2022-08-31,4401,50,SZ002899,35,False
2022-09-01,2022-08-31,4401,50,SZ300807,36,False
2022-09-01,2022-08-31,4401,50,SZ300555,37,False
2022-09-01,2022-08-31,4401,50,SZ300836,38,False
2022-09-01,2022-08-31,4401,50,SH688367,39,False
2022-09-01,2022-08-31,4401,50,SH688500,40,False
2022-09-01,2022-08-31,4401,50,SH600539,41,False
2022-09-01,2022-08-31,4401,50,SZ300845,42,False
2022-09-01,2022-08-31,4401,50,SH603389,43,False
2022-09-01,2022-08-31,4401,50,SZ002849,44,False
2022-09-01,2022-08-31,4401,50,SZ301024,45,False
2022-09-01,2022-08-31,4401,50,SZ300594,46,False
2022-09-01,2022-08-31,4401,50,SH688679,47,False
2022-09-01,2022-08-31,4401,50,SH688681,48,False
2022-09-01,2022-08-31,4401,50,SH600493,49,False
2022-09-01,2022-08-31,4401,50,SH603499,50,False
2022-10-10,2022-09-30,4437,50,SH688555,1,True
2022-10-10,2022-09-30,4437,50,SH688215,2,True
2022-10-10,2022-09-30,4437,50,SH688004,3,True
2022-10-10,2022-09-30,4437,50,SH600455,4,True
2022-10-10,2022-09-30,4437,50,SH600768,5,True
2022-10-10,2022-09-30,4437,50,SH688081,6,True
2022-10-10,2022-09-30,4437,50,SH603729,7,True
2022-10-10,2022-09-30,4437,50,SH603709,8,True
2022-10-10,2022-09-30,4437,50,SH688096,9,True
2022-10-10,2022-09-30,4437,50,SZ002719,10,True
2022-10-10,2022-09-30,4437,50,SZ300899,11,False
2022-10-10,2022-09-30,4437,50,SZ300478,12,False
2022-10-10,2022-09-30,4437,50,SZ300321,13,False
2022-10-10,2022-09-30,4437,50,SZ300417,14,False
2022-10-10,2022-09-30,4437,50,SZ300535,15,False
2022-10-10,2022-09-30,4437,50,SH688067,16,False
2022-10-10,2022-09-30,4437,50,SH688701,17,False
2022-10-10,2022-09-30,4437,50,SH688316,18,False
2022-10-10,2022-09-30,4437,50,SH603029,19,False
2022-10-10,2022-09-30,4437,50,SZ002633,20,False
2022-10-10,2022-09-30,4437,50,SH603269,21,False
2022-10-10,2022-09-30,4437,50,SZ300717,22,False
2022-10-10,2022-09-30,4437,50,SZ300555,23,False
2022-10-10,2022-09-30,4437,50,SH600137,24,False
2022-10-10,2022-09-30,4437,50,SH603860,25,False
2022-10-10,2022-09-30,4437,50,SZ300665,26,False
2022-10-10,2022-09-30,4437,50,SZ002652,27,False
2022-10-10,2022-09-30,4437,50,SZ300807,28,False
2022-10-10,2022-09-30,4437,50,SH603958,29,False
2022-10-10,2022-09-30,4437,50,SZ300836,30,False
2022-10-10,2022-09-30,4437,50,SZ300779,31,False
2022-10-10,2022-09-30,4437,50,SZ300169,32,False
2022-10-10,2022-09-30,4437,50,SH688092,33,False
2022-10-10,2022-09-30,4437,50,SH603499,34,False
2022-10-10,2022-09-30,4437,50,SH603389,35,False
2022-10-10,2022-09-30,4437,50,SH688379,36,False
2022-10-10,2022-09-30,4437,50,SZ002830,37,False
2022-10-10,2022-09-30,4437,50,SH688367,38,False
2022-10-10,2022-09-30,4437,50,SZ300594,39,False
2022-10-10,2022-09-30,4437,50,SZ000691,40,False
2022-10-10,2022-09-30,4437,50,SZ300626,41,False
2022-10-10,2022-09-30,4437,50,SH600493,42,False
2022-10-10,2022-09-30,4437,50,SZ000023,43,False
2022-10-10,2022-09-30,4437,50,SZ301024,44,False
2022-10-10,2022-09-30,4437,50,SH688500,45,False
2022-10-10,2022-09-30,4437,50,SH603725,46,False
2022-10-10,2022-09-30,4437,50,SH688681,47,False
2022-10-10,2022-09-30,4437,50,SZ002209,48,False
2022-10-10,2022-09-30,4437,50,SH600506,49,False
2022-10-10,2022-09-30,4437,50,SH600561,50,False
2022-11-01,2022-10-31,4467,50,SH688555,1,True
2022-11-01,2022-10-31,4467,50,SH603729,2,True
2022-11-01,2022-10-31,4467,50,SH603709,3,True
2022-11-01,2022-10-31,4467,50,SH600768,4,True
2022-11-01,2022-10-31,4467,50,SZ300478,5,True
2022-11-01,2022-10-31,4467,50,SH688215,6,True
2022-11-01,2022-10-31,4467,50,SZ002719,7,True
2022-11-01,2022-10-31,4467,50,SH600455,8,True
2022-11-01,2022-10-31,4467,50,SH688004,9,True
2022-11-01,2022-10-31,4467,50,SH688701,10,True
2022-11-01,2022-10-31,4467,50,SH688081,11,False
2022-11-01,2022-10-31,4467,50,SZ002856,12,False
2022-11-01,2022-10-31,4467,50,SH688096,13,False
2022-11-01,2022-10-31,4467,50,SZ300321,14,False
2022-11-01,2022-10-31,4467,50,SZ300535,15,False
2022-11-01,2022-10-31,4467,50,SH603958,16,False
2022-11-01,2022-10-31,4467,50,SZ300899,17,False
2022-11-01,2022-10-31,4467,50,SH600137,18,False
2022-11-01,2022-10-31,4467,50,SZ002652,19,False
2022-11-01,2022-10-31,4467,50,SH688379,20,False
2022-11-01,2022-10-31,4467,50,SH600561,21,False
2022-11-01,2022-10-31,4467,50,SH688067,22,False
2022-11-01,2022-10-31,4467,50,SH603269,23,False
2022-11-01,2022-10-31,4467,50,SH603860,24,False
2022-11-01,2022-10-31,4467,50,SZ002633,25,False
2022-11-01,2022-10-31,4467,50,SH600506,26,False
2022-11-01,2022-10-31,4467,50,SZ300417,27,False
2022-11-01,2022-10-31,4467,50,SZ000691,28,False
2022-11-01,2022-10-31,4467,50,SH603389,29,False
2022-11-01,2022-10-31,4467,50,SZ300594,30,False
2022-11-01,2022-10-31,4467,50,SH603725,31,False
2022-11-01,2022-10-31,4467,50,SH600493,32,False
2022-11-01,2022-10-31,4467,50,SH603499,33,False
2022-11-01,2022-10-31,4467,50,SH603286,34,False
2022-11-01,2022-10-31,4467,50,SZ300836,35,False
2022-11-01,2022-10-31,4467,50,SZ300169,36,False
2022-11-01,2022-10-31,4467,50,SH603316,37,False
2022-11-01,2022-10-31,4467,50,SZ300555,38,False
2022-11-01,2022-10-31,4467,50,SH603580,39,False
2022-11-01,2022-10-31,4467,50,SZ300912,40,False
2022-11-01,2022-10-31,4467,50,SZ300717,41,False
2022-11-01,2022-10-31,4467,50,SH688367,42,False
2022-11-01,2022-10-31,4467,50,SZ300626,43,False
2022-11-01,2022-10-31,4467,50,SH600250,44,False
2022-11-01,2022-10-31,4467,50,SZ001211,45,False
2022-11-01,2022-10-31,4467,50,SZ002193,46,False
2022-11-01,2022-10-31,4467,50,SH600539,47,False
2022-11-01,2022-10-31,4467,50,SZ300736,48,False
2022-11-01,2022-10-31,4467,50,SZ300210,49,False
2022-11-01,2022-10-31,4467,50,SZ000702,50,False
2022-12-01,2022-11-30,4506,50,SH688004,1,True
2022-12-01,2022-11-30,4506,50,SH688701,2,True
2022-12-01,2022-11-30,4506,50,SH688215,3,True
2022-12-01,2022-11-30,4506,50,SH603729,4,True
2022-12-01,2022-11-30,4506,50,SH600768,5,True
2022-12-01,2022-11-30,4506,50,SH603709,6,True
2022-12-01,2022-11-30,4506,50,SH600455,7,True
2022-12-01,2022-11-30,4506,50,SZ300478,8,True
2022-12-01,2022-11-30,4506,50,SZ002719,9,True
2022-12-01,2022-11-30,4506,50,SZ300899,10,True
2022-12-01,2022-11-30,4506,50,SH688067,11,False
2022-12-01,2022-11-30,4506,50,SZ300836,12,False
2022-12-01,2022-11-30,4506,50,SH688096,13,False
2022-12-01,2022-11-30,4506,50,SZ300535,14,False
2022-12-01,2022-11-30,4506,50,SZ300321,15,False
2022-12-01,2022-11-30,4506,50,SZ002856,16,False
2022-12-01,2022-11-30,4506,50,SH688379,17,False
2022-12-01,2022-11-30,4506,50,SZ300555,18,False
2022-12-01,2022-11-30,4506,50,SH688081,19,False
2022-12-01,2022-11-30,4506,50,SZ300417,20,False
2022-12-01,2022-11-30,4506,50,SH688681,21,False
2022-12-01,2022-11-30,4506,50,SH688367,22,False
2022-12-01,2022-11-30,4506,50,SZ002633,23,False
2022-12-01,2022-11-30,4506,50,SH600137,24,False
2022-12-01,2022-11-30,4506,50,SH603958,25,False
2022-12-01,2022-11-30,4506,50,SH688159,26,False
2022-12-01,2022-11-30,4506,50,SH688038,27,False
2022-12-01,2022-11-30,4506,50,SH688092,28,False
2022-12-01,2022-11-30,4506,50,SH688500,29,False
2022-12-01,2022-11-30,4506,50,SZ300807,30,False
2022-12-01,2022-11-30,4506,50,SH603286,31,False
2022-12-01,2022-11-30,4506,50,SH603269,32,False
2022-12-01,2022-11-30,4506,50,SH603389,33,False
2022-12-01,2022-11-30,4506,50,SZ300169,34,False
2022-12-01,2022-11-30,4506,50,SH688316,35,False
2022-12-01,2022-11-30,4506,50,SZ300626,36,False
2022-12-01,2022-11-30,4506,50,SZ300449,37,False
2022-12-01,2022-11-30,4506,50,SZ000691,38,False
2022-12-01,2022-11-30,4506,50,SH600539,39,False
2022-12-01,2022-11-30,4506,50,SZ300521,40,False
2022-12-01,2022-11-30,4506,50,SZ300665,41,False
2022-12-01,2022-11-30,4506,50,SZ002816,42,False
2022-12-01,2022-11-30,4506,50,SZ300717,43,False
2022-12-01,2022-11-30,4506,50,SZ300210,44,False
2022-12-01,2022-11-30,4506,50,SZ301024,45,False
2022-12-01,2022-11-30,4506,50,SZ002899,46,False
2022-12-01,2022-11-30,4506,50,SH600561,47,False
2022-12-01,2022-11-30,4506,50,SH688679,48,False
2022-12-01,2022-11-30,4506,50,SZ300789,49,False
2022-12-01,2022-11-30,4506,50,SH603725,50,False
2023-01-03,2022-12-30,4540,50,SH688701,1,True
2023-01-03,2022-12-30,4540,50,SH688004,2,True
2023-01-03,2022-12-30,4540,50,SZ300478,3,True
2023-01-03,2022-12-30,4540,50,SH688081,4,True
2023-01-03,2022-12-30,4540,50,SH603709,5,True
2023-01-03,2022-12-30,4540,50,SH600768,6,True
2023-01-03,2022-12-30,4540,50,SH688215,7,True
2023-01-03,2022-12-30,4540,50,SH603729,8,True
2023-01-03,2022-12-30,4540,50,SZ300899,9,True
2023-01-03,2022-12-30,4540,50,SZ002816,10,True
2023-01-03,2022-12-30,4540,50,SZ300555,11,False
2023-01-03,2022-12-30,4540,50,SH688067,12,False
2023-01-03,2022-12-30,4540,50,SZ300836,13,False
2023-01-03,2022-12-30,4540,50,SH688096,14,False
2023-01-03,2022-12-30,4540,50,SZ300321,15,False
2023-01-03,2022-12-30,4540,50,SZ300417,16,False
2023-01-03,2022-12-30,4540,50,SH688159,17,False
2023-01-03,2022-12-30,4540,50,SH688681,18,False
2023-01-03,2022-12-30,4540,50,SH688316,19,False
2023-01-03,2022-12-30,4540,50,SZ300535,20,False
2023-01-03,2022-12-30,4540,50,SZ300169,21,False
2023-01-03,2022-12-30,4540,50,SH603286,22,False
2023-01-03,2022-12-30,4540,50,SZ002652,23,False
2023-01-03,2022-12-30,4540,50,SZ002856,24,False
2023-01-03,2022-12-30,4540,50,SH603389,25,False
2023-01-03,2022-12-30,4540,50,SH688367,26,False
2023-01-03,2022-12-30,4540,50,SH688092,27,False
2023-01-03,2022-12-30,4540,50,SH600455,28,False
2023-01-03,2022-12-30,4540,50,SH688038,29,False
2023-01-03,2022-12-30,4540,50,SZ301024,30,False
2023-01-03,2022-12-30,4540,50,SZ300807,31,False
2023-01-03,2022-12-30,4540,50,SH603269,32,False
2023-01-03,2022-12-30,4540,50,SZ300665,33,False
2023-01-03,2022-12-30,4540,50,SH688565,34,False
2023-01-03,2022-12-30,4540,50,SZ300449,35,False
2023-01-03,2022-12-30,4540,50,SZ300626,36,False
2023-01-03,2022-12-30,4540,50,SZ300210,37,False
2023-01-03,2022-12-30,4540,50,SH688679,38,False
2023-01-03,2022-12-30,4540,50,SH600137,39,False
2023-01-03,2022-12-30,4540,50,SZ300742,40,False
2023-01-03,2022-12-30,4540,50,SH603958,41,False
2023-01-03,2022-12-30,4540,50,SZ300521,42,False
2023-01-03,2022-12-30,4540,50,SH688379,43,False
2023-01-03,2022-12-30,4540,50,SH603725,44,False
2023-01-03,2022-12-30,4540,50,SZ300717,45,False
2023-01-03,2022-12-30,4540,50,SZ300844,46,False
2023-01-03,2022-12-30,4540,50,SZ300995,47,False
2023-01-03,2022-12-30,4540,50,SZ300789,48,False
2023-01-03,2022-12-30,4540,50,SZ300163,49,False
2023-01-03,2022-12-30,4540,50,SZ300069,50,False
2023-02-01,2023-01-31,4578,50,SH688701,1,True
2023-02-01,2023-01-31,4578,50,SZ300478,2,True
2023-02-01,2023-01-31,4578,50,SH603729,3,True
2023-02-01,2023-01-31,4578,50,SH688004,4,True
2023-02-01,2023-01-31,4578,50,SH603709,5,True
2023-02-01,2023-01-31,4578,50,SH688215,6,True
2023-02-01,2023-01-31,4578,50,SH688096,7,True
2023-02-01,2023-01-31,4578,50,SH688067,8,True
2023-02-01,2023-01-31,4578,50,SZ300899,9,True
2023-02-01,2023-01-31,4578,50,SH688565,10,True
2023-02-01,2023-01-31,4578,50,SZ300417,11,False
2023-02-01,2023-01-31,4578,50,SZ002856,12,False
2023-02-01,2023-01-31,4578,50,SZ002816,13,False
2023-02-01,2023-01-31,4578,50,SZ300535,14,False
2023-02-01,2023-01-31,4578,50,SH600768,15,False
2023-02-01,2023-01-31,4578,50,SZ300321,16,False
2023-02-01,2023-01-31,4578,50,SZ002652,17,False
2023-02-01,2023-01-31,4578,50,SH603958,18,False
2023-02-01,2023-01-31,4578,50,SZ300836,19,False
2023-02-01,2023-01-31,4578,50,SH688367,20,False
2023-02-01,2023-01-31,4578,50,SZ301024,21,False
2023-02-01,2023-01-31,4578,50,SH603389,22,False
2023-02-01,2023-01-31,4578,50,SH688159,23,False
2023-02-01,2023-01-31,4578,50,SZ300665,24,False
2023-02-01,2023-01-31,4578,50,SH688038,25,False
2023-02-01,2023-01-31,4578,50,SH688316,26,False
2023-02-01,2023-01-31,4578,50,SH603286,27,False
2023-02-01,2023-01-31,4578,50,SZ002633,28,False
2023-02-01,2023-01-31,4578,50,SZ300169,29,False
2023-02-01,2023-01-31,4578,50,SZ300210,30,False
2023-02-01,2023-01-31,4578,50,SH600455,31,False
2023-02-01,2023-01-31,4578,50,SH600137,32,False
2023-02-01,2023-01-31,4578,50,SH688681,33,False
2023-02-01,2023-01-31,4578,50,SZ000702,34,False
2023-02-01,2023-01-31,4578,50,SZ300626,35,False
2023-02-01,2023-01-31,4578,50,SH688679,36,False
2023-02-01,2023-01-31,4578,50,SH600539,37,False
2023-02-01,2023-01-31,4578,50,SH688092,38,False
2023-02-01,2023-01-31,4578,50,SZ300163,39,False
2023-02-01,2023-01-31,4578,50,SH603269,40,False
2023-02-01,2023-01-31,4578,50,SH688081,41,False
2023-02-01,2023-01-31,4578,50,SZ300929,42,False
2023-02-01,2023-01-31,4578,50,SZ300449,43,False
2023-02-01,2023-01-31,4578,50,SZ300844,44,False
2023-02-01,2023-01-31,4578,50,SH603030,45,False
2023-02-01,2023-01-31,4578,50,SH603725,46,False
2023-02-01,2023-01-31,4578,50,SZ002899,47,False
2023-02-01,2023-01-31,4578,50,SH600493,48,False
2023-02-01,2023-01-31,4578,50,SH600561,49,False
2023-02-01,2023-01-31,4578,50,SZ300717,50,False
2023-03-01,2023-02-28,4598,50,SH688701,1,True
2023-03-01,2023-02-28,4598,50,SZ300478,2,True
2023-03-01,2023-02-28,4598,50,SH603729,3,True
2023-03-01,2023-02-28,4598,50,SH688215,4,True
2023-03-01,2023-02-28,4598,50,SH688096,5,True
2023-03-01,2023-02-28,4598,50,SH688565,6,True
2023-03-01,2023-02-28,4598,50,SZ002816,7,True
2023-03-01,2023-02-28,4598,50,SZ300899,8,True
2023-03-01,2023-02-28,4598,50,SZ002856,9,True
2023-03-01,2023-02-28,4598,50,SH688067,10,True
2023-03-01,2023-02-28,4598,50,SZ002652,11,False
2023-03-01,2023-02-28,4598,50,SH603709,12,False
2023-03-01,2023-02-28,4598,50,SZ300417,13,False
2023-03-01,2023-02-28,4598,50,SH600455,14,False
2023-03-01,2023-02-28,4598,50,SH600768,15,False
2023-03-01,2023-02-28,4598,50,SZ300321,16,False
2023-03-01,2023-02-28,4598,50,SZ300169,17,False
2023-03-01,2023-02-28,4598,50,SZ300535,18,False
2023-03-01,2023-02-28,4598,50,SH603030,19,False
2023-03-01,2023-02-28,4598,50,SZ300210,20,False
2023-03-01,2023-02-28,4598,50,SH603389,21,False
2023-03-01,2023-02-28,4598,50,SZ300665,22,False
2023-03-01,2023-02-28,4598,50,SH603286,23,False
2023-03-01,2023-02-28,4598,50,SH603958,24,False
2023-03-01,2023-02-28,4598,50,SZ300836,25,False
2023-03-01,2023-02-28,4598,50,SH688092,26,False
2023-03-01,2023-02-28,4598,50,SZ000023,27,False
2023-03-01,2023-02-28,4598,50,SZ300626,28,False
2023-03-01,2023-02-28,4598,50,SH603725,29,False
2023-03-01,2023-02-28,4598,50,SH688004,30,False
2023-03-01,2023-02-28,4598,50,SZ300163,31,False
2023-03-01,2023-02-28,4598,50,SH688038,32,False
2023-03-01,2023-02-28,4598,50,SH600539,33,False
2023-03-01,2023-02-28,4598,50,SZ000702,34,False
2023-03-01,2023-02-28,4598,50,SH688367,35,False
2023-03-01,2023-02-28,4598,50,SZ000691,36,False
2023-03-01,2023-02-28,4598,50,SZ300717,37,False
2023-03-01,2023-02-28,4598,50,SH600137,38,False
2023-03-01,2023-02-28,4598,50,SZ300929,39,False
2023-03-01,2023-02-28,4598,50,SZ301024,40,False
2023-03-01,2023-02-28,4598,50,SZ300069,41,False
2023-03-01,2023-02-28,4598,50,SZ002633,42,False
2023-03-01,2023-02-28,4598,50,SH603860,43,False
2023-03-01,2023-02-28,4598,50,SZ300995,44,False
2023-03-01,2023-02-28,4598,50,SH688679,45,False
2023-03-01,2023-02-28,4598,50,SZ001211,46,False
2023-03-01,2023-02-28,4598,50,SH600561,47,False
2023-03-01,2023-02-28,4598,50,SH603316,48,False
2023-03-01,2023-02-28,4598,50,SH688178,49,False
2023-03-01,2023-02-28,4598,50,SZ300405,50,False
2023-04-03,2023-03-31,4619,50,SH688701,1,True
2023-04-03,2023-03-31,4619,50,SZ300742,2,True
2023-04-03,2023-03-31,4619,50,SZ300478,3,True
2023-04-03,2023-03-31,4619,50,SH603030,4,True
2023-04-03,2023-03-31,4619,50,SZ002816,5,True
2023-04-03,2023-03-31,4619,50,SH688565,6,True
2023-04-03,2023-03-31,4619,50,SH603709,7,True
2023-04-03,2023-03-31,4619,50,SZ002652,8,True
2023-04-03,2023-03-31,4619,50,SH688215,9,True
2023-04-03,2023-03-31,4619,50,SZ002856,10,True
2023-04-03,2023-03-31,4619,50,SH603729,11,False
2023-04-03,2023-03-31,4619,50,SH603958,12,False
2023-04-03,2023-03-31,4619,50,SZ300899,13,False
2023-04-03,2023-03-31,4619,50,SH600768,14,False
2023-04-03,2023-03-31,4619,50,SH603389,15,False
2023-04-03,2023-03-31,4619,50,SH688067,16,False
2023-04-03,2023-03-31,4619,50,SH688096,17,False
2023-04-03,2023-03-31,4619,50,SZ000023,18,False
2023-04-03,2023-03-31,4619,50,SZ300169,19,False
2023-04-03,2023-03-31,4619,50,SZ300417,20,False
2023-04-03,2023-03-31,4619,50,SH603286,21,False
2023-04-03,2023-03-31,4619,50,SH688272,22,False
2023-04-03,2023-03-31,4619,50,SZ000691,23,False
2023-04-03,2023-03-31,4619,50,SH603725,24,False
2023-04-03,2023-03-31,4619,50,SZ000702,25,False
2023-04-03,2023-03-31,4619,50,SZ000609,26,False
2023-04-03,2023-03-31,4619,50,SZ300535,27,False
2023-04-03,2023-03-31,4619,50,SZ300321,28,False
2023-04-03,2023-03-31,4619,50,SH600137,29,False
2023-04-03,2023-03-31,4619,50,SZ300836,30,False
2023-04-03,2023-03-31,4619,50,SH600455,31,False
2023-04-03,2023-03-31,4619,50,SZ300210,32,False
2023-04-03,2023-03-31,4619,50,SZ300163,33,False
2023-04-03,2023-03-31,4619,50,SZ000692,34,False
2023-04-03,2023-03-31,4619,50,SH688081,35,False
2023-04-03,2023-03-31,4619,50,SZ300929,36,False
2023-04-03,2023-03-31,4619,50,SH600561,37,False
2023-04-03,2023-03-31,4619,50,SZ300665,38,False
2023-04-03,2023-03-31,4619,50,SZ300626,39,False
2023-04-03,2023-03-31,4619,50,SH688367,40,False
2023-04-03,2023-03-31,4619,50,SZ301024,41,False
2023-04-03,2023-03-31,4619,50,SH603316,42,False
